# event_ticker=KXATPMATCH-26MAY19PAUETC
# final_score=6-7(5) 7-6(5) 7-6(7)
# score_resolution=7-6 6-7 6-7
# match_winner=Tommy Paul
# fav_player=Tomas Martin Etcheverry
# dog_player=Tommy Paul
# kalshi_date=2026-05-19
timestamp,Tommy Paul,Tomas Martin Etcheverry
2026-05-19T23:50:00Z,53.94,45.56
2026-05-19T23:51:00Z,53.09,45.56
2026-05-19T23:52:00Z,52.56,45.00
2026-05-19T23:53:00Z,54.00,46.00
2026-05-19T23:54:00Z,53.49,45.00
2026-05-19T23:55:00Z,53.72,45.00
2026-05-19T23:56:00Z,52.19,45.00
2026-05-19T23:57:00Z,53.54,45.00
2026-05-19T23:58:00Z,52.66,45.03
2026-05-19T23:59:00Z,53.81,45.02
2026-05-20T00:00:00Z,52.25,46.00
2026-05-20T00:01:00Z,52.09,45.05
2026-05-20T00:02:00Z,54.00,45.05
2026-05-20T00:03:00Z,52.31,46.00
2026-05-20T00:04:00Z,52.81,46.00
2026-05-20T00:05:00Z,52.12,46.00
2026-05-20T00:06:00Z,52.26,46.00
2026-05-20T00:07:00Z,52.22,45.00
2026-05-20T00:08:00Z,52.76,45.00
2026-05-20T00:09:00Z,52.81,45.22
2026-05-20T00:10:00Z,54.87,46.00
2026-05-20T00:11:00Z,54.50,45.00
2026-05-20T00:12:00Z,54.34,45.84
2026-05-20T00:13:00Z,54.53,46.00
2026-05-20T00:14:00Z,53.62,45.00
2026-05-20T00:15:00Z,55.00,45.00
2026-05-20T00:16:00Z,52.17,45.00
2026-05-20T00:17:00Z,52.01,46.00
2026-05-20T00:18:00Z,53.09,46.00
2026-05-20T00:19:00Z,52.03,46.00
2026-05-20T00:20:00Z,53.70,45.12
2026-05-20T00:21:00Z,52.26,45.05
2026-05-20T00:22:00Z,52.77,45.00
2026-05-20T00:23:00Z,53.03,45.00
2026-05-20T00:24:00Z,52.14,45.00
2026-05-20T00:25:00Z,52.02,45.00
2026-05-20T00:26:00Z,53.59,45.01
2026-05-20T00:27:00Z,54.00,45.00
2026-05-20T00:28:00Z,52.07,46.00
2026-05-20T00:29:00Z,52.00,46.00
2026-05-20T00:30:00Z,52.82,45.13
2026-05-20T00:31:00Z,52.18,46.00
2026-05-20T00:32:00Z,52.31,46.00
2026-05-20T00:33:00Z,53.37,46.00
2026-05-20T00:34:00Z,52.58,46.00
2026-05-20T00:36:00Z,53.80,45.00
2026-05-20T00:37:00Z,53.65,45.00
2026-05-20T00:38:00Z,53.48,45.00
2026-05-20T00:39:00Z,53.07,45.00
2026-05-20T00:40:00Z,53.49,45.00
2026-05-20T00:41:00Z,54.00,46.00
2026-05-20T00:42:00Z,53.00,46.00
2026-05-20T00:43:00Z,53.61,46.00
2026-05-20T00:44:00Z,53.07,45.42
2026-05-20T00:45:00Z,53.15,45.42
2026-05-20T00:46:00Z,53.19,46.00
2026-05-20T00:47:00Z,53.08,45.84
2026-05-20T00:48:00Z,53.92,45.00
2026-05-20T00:49:00Z,53.96,45.00
2026-05-20T00:50:00Z,53.98,45.00
2026-05-20T00:51:00Z,53.30,45.11
2026-05-20T00:52:00Z,53.08,47.00
2026-05-20T00:53:00Z,53.36,46.02
2026-05-20T00:54:00Z,53.19,47.00
2026-05-20T00:55:00Z,53.09,47.00
2026-05-20T00:56:00Z,54.00,47.00
2026-05-20T00:57:00Z,53.56,47.00
2026-05-20T00:58:00Z,54.00,46.19
2026-05-20T00:59:00Z,53.00,46.07
2026-05-20T01:00:00Z,54.00,46.16
2026-05-20T01:01:00Z,53.93,45.25
2026-05-20T01:02:00Z,53.00,46.82
2026-05-20T01:03:00Z,53.75,47.00
2026-05-20T01:04:00Z,53.06,46.01
2026-05-20T01:05:00Z,53.16,46.05
2026-05-20T01:06:00Z,53.29,46.05
2026-05-20T01:07:00Z,53.00,46.06
2026-05-20T01:08:00Z,53.26,46.00
2026-05-20T01:09:00Z,53.00,45.00
2026-05-20T01:10:00Z,53.00,45.00
2026-05-20T01:11:00Z,53.40,45.00
2026-05-20T01:12:00Z,53.01,45.00
2026-05-20T01:13:00Z,54.00,46.67
2026-05-20T01:14:00Z,53.00,47.00
2026-05-20T01:15:00Z,53.08,46.53
2026-05-20T01:16:00Z,53.01,46.53
2026-05-20T01:17:00Z,53.48,46.00
2026-05-20T01:18:00Z,54.74,45.55
2026-05-20T01:19:00Z,53.16,45.55
2026-05-20T01:20:00Z,53.14,45.55
2026-05-20T01:21:00Z,52.39,46.53
2026-05-20T01:22:00Z,54.00,46.49
2026-05-20T01:23:00Z,54.01,47.00
2026-05-20T01:24:00Z,54.13,47.00
2026-05-20T01:25:00Z,54.00,46.76
2026-05-20T01:26:00Z,54.98,45.00
2026-05-20T01:27:00Z,53.57,46.74
2026-05-20T01:28:00Z,52.00,46.16
2026-05-20T01:29:00Z,52.00,47.00
2026-05-20T01:30:00Z,54.00,47.00
2026-05-20T01:31:00Z,53.39,46.92
2026-05-20T01:32:00Z,53.15,46.92
2026-05-20T01:33:00Z,53.99,46.94
2026-05-20T01:34:00Z,53.00,46.00
2026-05-20T01:35:00Z,52.17,47.00
2026-05-20T01:36:00Z,54.17,46.93
2026-05-20T01:37:00Z,52.29,47.00
2026-05-20T01:38:00Z,53.98,47.00
2026-05-20T01:39:00Z,53.00,47.00
2026-05-20T01:40:00Z,52.07,47.00
2026-05-20T01:41:00Z,53.80,47.00
2026-05-20T01:42:00Z,53.04,45.27
2026-05-20T01:43:00Z,53.06,46.00
2026-05-20T01:44:00Z,53.27,46.01
2026-05-20T01:45:00Z,53.85,46.01
2026-05-20T01:46:00Z,53.00,46.95
2026-05-20T01:47:00Z,54.00,47.00
2026-05-20T01:48:00Z,53.19,46.95
2026-05-20T01:49:00Z,53.60,46.95
2026-05-20T01:50:00Z,53.00,46.95
2026-05-20T01:51:00Z,53.53,46.34
2026-05-20T01:52:00Z,53.42,47.00
2026-05-20T01:53:00Z,53.88,46.15
2026-05-20T01:54:00Z,53.39,46.00
2026-05-20T01:55:00Z,54.00,47.00
2026-05-20T01:56:00Z,53.50,47.00
2026-05-20T01:57:00Z,54.00,46.00
2026-05-20T01:58:00Z,53.01,47.00
2026-05-20T01:59:00Z,53.03,46.00
2026-05-20T02:00:00Z,53.25,46.19
2026-05-20T02:01:00Z,53.38,46.00
2026-05-20T02:02:00Z,54.00,47.00
2026-05-20T02:03:00Z,53.01,47.00
2026-05-20T02:04:00Z,53.80,46.00
2026-05-20T02:05:00Z,54.00,47.00
2026-05-20T02:06:00Z,54.16,46.00
2026-05-20T02:07:00Z,53.99,45.60
2026-05-20T02:08:00Z,53.15,45.60
2026-05-20T02:09:00Z,53.47,47.00
2026-05-20T02:10:00Z,53.34,47.00
2026-05-20T02:11:00Z,54.76,47.00
2026-05-20T02:12:00Z,53.00,47.00
2026-05-20T02:13:00Z,53.98,46.38
2026-05-20T02:14:00Z,54.69,46.00
2026-05-20T02:15:00Z,53.14,46.04
2026-05-20T02:16:00Z,53.05,46.97
2026-05-20T02:17:00Z,54.00,47.00
2026-05-20T02:18:00Z,53.49,46.85
2026-05-20T02:19:00Z,53.07,46.06
2026-05-20T02:20:00Z,54.11,46.06
2026-05-20T02:21:00Z,54.95,47.00
2026-05-20T02:22:00Z,54.82,47.00
2026-05-20T02:23:00Z,54.85,47.00
2026-05-20T02:24:00Z,53.70,45.94
2026-05-20T02:25:00Z,53.16,46.00
2026-05-20T02:26:00Z,53.14,45.00
2026-05-20T02:27:00Z,54.66,45.35
2026-05-20T02:28:00Z,53.66,46.00
2026-05-20T02:29:00Z,53.93,45.95
2026-05-20T02:30:00Z,54.50,45.37
2026-05-20T02:31:00Z,54.35,45.00
2026-05-20T02:32:00Z,53.82,45.02
2026-05-20T02:33:00Z,53.04,45.66
2026-05-20T02:34:00Z,54.21,45.00
2026-05-20T02:35:00Z,53.14,46.00
2026-05-20T02:36:00Z,54.83,45.00
2026-05-20T02:37:00Z,55.00,46.00
2026-05-20T02:38:00Z,53.00,46.00
2026-05-20T02:39:00Z,53.02,45.74
2026-05-20T02:40:00Z,53.38,45.00
2026-05-20T02:41:00Z,53.00,45.94
2026-05-20T02:42:00Z,54.03,45.00
2026-05-20T02:43:00Z,54.43,45.00
2026-05-20T02:44:00Z,53.10,45.00
2026-05-20T02:45:00Z,53.30,45.93
2026-05-20T02:46:00Z,53.38,45.00
2026-05-20T02:47:00Z,53.86,46.00
2026-05-20T02:48:00Z,54.83,45.70
2026-05-20T02:49:00Z,54.83,45.17
2026-05-20T02:50:00Z,54.27,45.00
2026-05-20T02:51:00Z,54.95,45.62
2026-05-20T02:52:00Z,54.38,46.58
2026-05-20T02:53:00Z,54.81,46.77
2026-05-20T02:54:00Z,54.01,46.00
2026-05-20T02:55:00Z,54.28,46.78
2026-05-20T02:56:00Z,53.52,45.00
2026-05-20T02:57:00Z,54.86,46.56
2026-05-20T02:58:00Z,54.12,45.46
2026-05-20T02:59:00Z,53.16,47.00
2026-05-20T03:00:00Z,54.81,45.26
2026-05-20T03:01:00Z,53.92,45.43
2026-05-20T03:02:00Z,53.65,45.27
2026-05-20T03:03:00Z,54.85,47.00
2026-05-20T03:04:00Z,54.75,46.43
2026-05-20T03:05:00Z,53.36,46.99
2026-05-20T03:06:00Z,54.97,45.32
2026-05-20T03:07:00Z,54.96,46.33
2026-05-20T03:08:00Z,54.92,46.88
2026-05-20T03:09:00Z,54.98,47.00
2026-05-20T03:10:00Z,54.63,47.00
2026-05-20T03:11:00Z,54.05,47.00
2026-05-20T03:12:00Z,54.47,45.55
2026-05-20T03:13:00Z,55.00,45.20
2026-05-20T03:14:00Z,54.99,46.00
2026-05-20T03:15:00Z,54.43,45.47
2026-05-20T03:16:00Z,55.00,46.00
2026-05-20T03:17:00Z,54.63,46.00
2026-05-20T03:18:00Z,54.22,45.00
2026-05-20T03:19:00Z,54.64,45.72
2026-05-20T03:20:00Z,54.98,45.20
2026-05-20T03:21:00Z,54.73,45.82
2026-05-20T03:22:00Z,54.99,46.00
2026-05-20T03:23:00Z,54.98,45.02
2026-05-20T03:24:00Z,54.59,46.00
2026-05-20T03:25:00Z,54.87,45.45
2026-05-20T03:26:00Z,54.84,46.00
2026-05-20T03:27:00Z,54.97,45.20
2026-05-20T03:28:00Z,54.47,45.80
2026-05-20T03:29:00Z,54.65,46.00
2026-05-20T03:30:00Z,54.49,45.00
2026-05-20T03:31:00Z,54.57,46.00
2026-05-20T03:32:00Z,54.40,45.00
2026-05-20T03:33:00Z,54.23,46.00
2026-05-20T03:34:00Z,54.03,45.86
2026-05-20T03:35:00Z,54.67,46.00
2026-05-20T03:36:00Z,54.76,45.17
2026-05-20T03:37:00Z,55.00,46.00
2026-05-20T03:38:00Z,54.19,46.00
2026-05-20T03:39:00Z,54.06,46.00
2026-05-20T03:40:00Z,54.95,46.00
2026-05-20T03:41:00Z,54.84,46.00
2026-05-20T03:42:00Z,54.49,45.91
2026-05-20T03:43:00Z,54.90,46.00
2026-05-20T03:44:00Z,54.73,46.00
2026-05-20T03:45:00Z,54.98,45.79
2026-05-20T03:46:00Z,54.09,45.75
2026-05-20T03:47:00Z,54.72,46.00
2026-05-20T03:48:00Z,55.00,45.99
2026-05-20T03:49:00Z,54.61,46.00
2026-05-20T03:50:00Z,55.44,46.00
2026-05-20T03:51:00Z,54.89,46.00
2026-05-20T03:52:00Z,54.34,45.01
2026-05-20T03:53:00Z,54.03,45.00
2026-05-20T03:54:00Z,54.88,45.00
2026-05-20T03:55:00Z,54.01,45.00
2026-05-20T03:56:00Z,54.94,45.47
2026-05-20T03:57:00Z,54.02,46.00
2026-05-20T03:58:00Z,54.02,45.05
2026-05-20T03:59:00Z,54.84,45.93
2026-05-20T04:00:00Z,54.36,45.63
2026-05-20T04:01:00Z,55.34,45.37
2026-05-20T04:02:00Z,55.00,46.00
2026-05-20T04:03:00Z,54.19,45.00
2026-05-20T04:04:00Z,55.00,45.00
2026-05-20T04:05:00Z,54.91,45.98
2026-05-20T04:06:00Z,54.17,45.50
2026-05-20T04:07:00Z,54.62,45.00
2026-05-20T04:08:00Z,54.05,45.99
2026-05-20T04:09:00Z,54.35,46.00
2026-05-20T04:10:00Z,53.96,46.00
2026-05-20T04:11:00Z,54.65,46.00
2026-05-20T04:12:00Z,55.00,45.00
2026-05-20T04:13:00Z,54.64,46.00
2026-05-20T04:14:00Z,54.45,45.29
2026-05-20T04:15:00Z,55.00,46.00
2026-05-20T04:16:00Z,54.97,46.00
2026-05-20T04:17:00Z,54.16,45.00
2026-05-20T04:18:00Z,54.06,46.00
2026-05-20T04:19:00Z,54.39,46.00
2026-05-20T04:20:00Z,54.47,45.99
2026-05-20T04:21:00Z,55.47,45.99
2026-05-20T04:22:00Z,54.77,45.56
2026-05-20T04:23:00Z,54.50,45.24
2026-05-20T04:24:00Z,55.66,46.00
2026-05-20T04:25:00Z,54.84,45.95
2026-05-20T04:26:00Z,54.91,45.05
2026-05-20T04:27:00Z,54.64,45.77
2026-05-20T04:28:00Z,54.88,46.00
2026-05-20T04:29:00Z,55.71,45.04
2026-05-20T04:30:00Z,55.32,46.00
2026-05-20T04:31:00Z,54.32,45.96
2026-05-20T04:32:00Z,55.23,45.98
2026-05-20T04:33:00Z,55.73,46.13
2026-05-20T04:34:00Z,54.63,46.67
2026-05-20T04:35:00Z,54.76,46.35
2026-05-20T04:36:00Z,54.95,47.00
2026-05-20T04:37:00Z,55.43,46.98
2026-05-20T04:38:00Z,55.99,46.68
2026-05-20T04:39:00Z,55.69,46.63
2026-05-20T04:40:00Z,54.34,47.00
2026-05-20T04:41:00Z,54.74,46.98
2026-05-20T04:42:00Z,54.96,44.90
2026-05-20T04:43:00Z,54.99,45.93
2026-05-20T04:44:00Z,55.35,46.80
2026-05-20T04:45:00Z,55.88,45.60
2026-05-20T04:46:00Z,55.90,46.00
2026-05-20T04:47:00Z,55.60,44.84
2026-05-20T04:48:00Z,55.87,45.92
2026-05-20T04:49:00Z,55.94,45.33
2026-05-20T04:50:00Z,55.63,45.94
2026-05-20T04:51:00Z,55.98,46.00
2026-05-20T04:52:00Z,55.46,45.34
2026-05-20T04:53:00Z,55.20,45.56
2026-05-20T04:54:00Z,56.59,45.95
2026-05-20T04:55:00Z,56.25,45.12
2026-05-20T04:56:00Z,56.08,46.00
2026-05-20T04:57:00Z,56.82,45.11
2026-05-20T04:58:00Z,56.00,45.69
2026-05-20T04:59:00Z,56.50,45.80
2026-05-20T05:00:00Z,56.38,46.00
2026-05-20T05:01:00Z,56.18,46.00
2026-05-20T05:02:00Z,56.35,46.00
2026-05-20T05:03:00Z,56.36,46.00
2026-05-20T05:04:00Z,56.28,44.92
2026-05-20T05:05:00Z,56.30,45.97
2026-05-20T05:06:00Z,57.46,46.00
2026-05-20T05:07:00Z,57.46,46.00
2026-05-20T05:08:00Z,57.22,45.44
2026-05-20T05:09:00Z,56.26,44.49
2026-05-20T05:10:00Z,57.39,46.00
2026-05-20T05:11:00Z,57.83,44.44
2026-05-20T05:12:00Z,56.66,45.00
2026-05-20T05:13:00Z,55.28,44.00
2026-05-20T05:14:00Z,57.01,44.00
2026-05-20T05:15:00Z,56.27,44.33
2026-05-20T05:16:00Z,56.81,44.29
2026-05-20T05:17:00Z,57.30,44.80
2026-05-20T05:18:00Z,56.69,44.85
2026-05-20T05:19:00Z,55.90,44.00
2026-05-20T05:20:00Z,55.59,45.00
2026-05-20T05:21:00Z,55.53,45.00
2026-05-20T05:22:00Z,55.89,45.00
2026-05-20T05:23:00Z,55.61,45.00
2026-05-20T05:24:00Z,55.41,44.23
2026-05-20T05:25:00Z,55.56,45.00
2026-05-20T05:26:00Z,55.22,44.06
2026-05-20T05:27:00Z,55.91,44.63
2026-05-20T05:28:00Z,55.91,45.00
2026-05-20T05:29:00Z,55.04,44.00
2026-05-20T05:30:00Z,56.46,44.75
2026-05-20T05:31:00Z,56.11,45.00
2026-05-20T05:32:00Z,56.81,44.24
2026-05-20T05:33:00Z,56.56,44.64
2026-05-20T05:34:00Z,56.91,43.17
2026-05-20T05:35:00Z,56.85,45.00
2026-05-20T05:36:00Z,56.92,43.00
2026-05-20T05:37:00Z,56.99,44.03
2026-05-20T05:38:00Z,56.70,44.03
2026-05-20T05:39:00Z,57.00,43.00
2026-05-20T05:40:00Z,56.96,45.00
2026-05-20T05:41:00Z,56.34,43.17
2026-05-20T05:42:00Z,55.98,44.35
2026-05-20T05:43:00Z,56.80,45.00
2026-05-20T05:44:00Z,56.96,45.00
2026-05-20T05:45:00Z,56.85,43.00
2026-05-20T05:46:00Z,56.04,45.00
2026-05-20T05:47:00Z,56.53,43.24
2026-05-20T05:48:00Z,55.11,43.24
2026-05-20T05:49:00Z,56.64,44.43
2026-05-20T05:50:00Z,56.23,45.00
2026-05-20T05:51:00Z,56.96,45.00
2026-05-20T05:52:00Z,56.23,44.85
2026-05-20T05:53:00Z,56.97,43.00
2026-05-20T05:54:00Z,57.00,43.00
2026-05-20T05:55:00Z,56.80,45.00
2026-05-20T05:56:00Z,56.63,45.00
2026-05-20T05:57:00Z,55.00,45.00
2026-05-20T05:58:00Z,55.86,45.00
2026-05-20T05:59:00Z,57.00,43.00
2026-05-20T06:00:00Z,56.57,45.00
2026-05-20T06:01:00Z,56.73,45.00
2026-05-20T06:02:00Z,56.25,45.00
2026-05-20T06:03:00Z,56.99,44.14
2026-05-20T06:04:00Z,55.51,44.79
2026-05-20T06:05:00Z,56.23,45.00
2026-05-20T06:06:00Z,56.76,45.00
2026-05-20T06:07:00Z,56.20,44.44
2026-05-20T06:08:00Z,55.30,45.00
2026-05-20T06:09:00Z,55.59,44.95
2026-05-20T06:10:00Z,57.00,43.00
2026-05-20T06:11:00Z,57.00,43.00
2026-05-20T06:12:00Z,56.71,45.00
2026-05-20T06:13:00Z,56.67,45.00
2026-05-20T06:14:00Z,56.03,43.00
2026-05-20T06:15:00Z,56.84,43.83
2026-05-20T06:16:00Z,57.00,43.00
2026-05-20T06:17:00Z,56.09,43.00
2026-05-20T06:18:00Z,56.81,44.00
2026-05-20T06:19:00Z,56.42,44.00
2026-05-20T06:20:00Z,57.01,44.00
2026-05-20T06:21:00Z,56.34,43.00
2026-05-20T06:22:00Z,56.30,44.00
2026-05-20T06:23:00Z,56.10,44.00
2026-05-20T06:24:00Z,56.96,43.77
2026-05-20T06:25:00Z,57.63,43.57
2026-05-20T06:26:00Z,57.52,43.57
2026-05-20T06:27:00Z,57.04,43.11
2026-05-20T06:28:00Z,57.90,43.64
2026-05-20T06:29:00Z,56.83,44.00
2026-05-20T06:30:00Z,56.79,44.00
2026-05-20T06:31:00Z,57.66,43.81
2026-05-20T06:32:00Z,57.02,44.00
2026-05-20T06:33:00Z,57.00,44.00
2026-05-20T06:34:00Z,58.53,44.00
2026-05-20T06:35:00Z,56.44,43.00
2026-05-20T06:36:00Z,56.28,43.33
2026-05-20T06:37:00Z,58.57,44.00
2026-05-20T06:38:00Z,58.92,44.00
2026-05-20T06:39:00Z,59.00,43.01
2026-05-20T06:40:00Z,57.45,44.00
2026-05-20T06:41:00Z,59.00,44.00
2026-05-20T06:42:00Z,56.62,44.00
2026-05-20T06:43:00Z,57.71,43.01
2026-05-20T06:44:00Z,57.37,44.00
2026-05-20T06:45:00Z,55.93,43.00
2026-05-20T06:46:00Z,58.91,44.00
2026-05-20T06:47:00Z,59.00,43.02
2026-05-20T06:48:00Z,56.87,43.93
2026-05-20T06:49:00Z,57.55,43.93
2026-05-20T06:50:00Z,57.73,43.93
2026-05-20T06:51:00Z,55.96,43.00
2026-05-20T06:52:00Z,57.98,43.00
2026-05-20T06:53:00Z,56.08,43.38
2026-05-20T06:54:00Z,57.94,43.00
2026-05-20T06:55:00Z,57.67,44.00
2026-05-20T06:56:00Z,55.98,43.97
2026-05-20T06:57:00Z,57.94,44.00
2026-05-20T06:58:00Z,58.00,43.02
2026-05-20T06:59:00Z,57.31,44.00
2026-05-20T07:00:00Z,56.83,44.00
2026-05-20T07:01:00Z,57.86,44.00
2026-05-20T07:02:00Z,56.35,44.00
2026-05-20T07:03:00Z,56.00,44.00
2026-05-20T07:04:00Z,56.57,43.08
2026-05-20T07:05:00Z,56.39,43.08
2026-05-20T07:06:00Z,56.43,43.08
2026-05-20T07:07:00Z,58.00,44.00
2026-05-20T07:08:00Z,57.94,44.00
2026-05-20T07:09:00Z,58.00,44.00
2026-05-20T07:10:00Z,58.00,43.58
2026-05-20T07:11:00Z,57.07,44.00
2026-05-20T07:12:00Z,56.15,44.00
2026-05-20T07:13:00Z,56.70,44.00
2026-05-20T07:14:00Z,57.01,43.30
2026-05-20T07:15:00Z,56.42,44.00
2026-05-20T07:16:00Z,58.31,44.00
2026-05-20T07:17:00Z,57.27,44.00
2026-05-20T07:18:00Z,56.48,44.00
2026-05-20T07:19:00Z,57.34,44.00
2026-05-20T07:20:00Z,57.00,43.29
2026-05-20T07:21:00Z,57.73,44.00
2026-05-20T07:22:00Z,57.39,44.00
2026-05-20T07:23:00Z,58.46,44.00
2026-05-20T07:24:00Z,59.00,44.00
2026-05-20T07:25:00Z,57.12,42.00
2026-05-20T07:26:00Z,56.42,42.00
2026-05-20T07:27:00Z,59.00,42.00
2026-05-20T07:28:00Z,56.00,42.00
2026-05-20T07:29:00Z,57.06,42.07
2026-05-20T07:30:00Z,57.06,44.00
2026-05-20T07:31:00Z,56.00,44.00
2026-05-20T07:32:00Z,56.02,43.00
2026-05-20T07:33:00Z,56.22,43.00
2026-05-20T07:34:00Z,57.10,43.00
2026-05-20T07:35:00Z,57.48,43.00
2026-05-20T07:36:00Z,56.36,43.00
2026-05-20T07:37:00Z,56.00,43.00
2026-05-20T07:38:00Z,56.16,44.00
2026-05-20T07:39:00Z,56.09,44.00
2026-05-20T07:40:00Z,57.92,44.00
2026-05-20T07:41:00Z,58.65,44.00
2026-05-20T07:42:00Z,58.85,44.00
2026-05-20T07:43:00Z,59.00,44.00
2026-05-20T07:44:00Z,58.44,45.00
2026-05-20T07:45:00Z,59.00,45.00
2026-05-20T07:46:00Z,56.00,45.00
2026-05-20T07:47:00Z,56.03,45.00
2026-05-20T07:48:00Z,59.52,44.00
2026-05-20T07:49:00Z,58.00,44.00
2026-05-20T07:50:00Z,58.00,43.95
2026-05-20T07:51:00Z,57.96,42.00
2026-05-20T07:52:00Z,58.56,42.00
2026-05-20T07:53:00Z,58.28,43.00
2026-05-20T07:54:00Z,57.09,43.00
2026-05-20T07:56:00Z,58.00,43.00
2026-05-20T07:57:00Z,57.78,43.00
2026-05-20T07:58:00Z,57.90,42.78
2026-05-20T07:59:00Z,59.53,42.78
2026-05-20T08:00:00Z,57.20,43.00
2026-05-20T08:01:00Z,57.94,42.68
2026-05-20T08:02:00Z,58.00,42.68
2026-05-20T08:03:00Z,58.00,43.00
2026-05-20T08:04:00Z,58.00,42.09
2026-05-20T08:05:00Z,57.45,42.00
2026-05-20T08:06:00Z,57.00,42.96
2026-05-20T08:07:00Z,57.13,42.00
2026-05-20T08:08:00Z,59.40,42.08
2026-05-20T08:09:00Z,57.56,42.00
2026-05-20T08:10:00Z,59.22,42.00
2026-05-20T08:11:00Z,57.40,42.16
2026-05-20T08:12:00Z,57.80,43.00
2026-05-20T08:13:00Z,58.05,43.00
2026-05-20T08:14:00Z,58.05,43.00
2026-05-20T08:15:00Z,57.89,43.00
2026-05-20T08:16:00Z,58.11,43.00
2026-05-20T08:17:00Z,59.00,43.00
2026-05-20T08:18:00Z,58.99,43.00
2026-05-20T08:19:00Z,58.79,42.00
2026-05-20T08:20:00Z,58.46,43.00
2026-05-20T08:21:00Z,58.38,43.00
2026-05-20T08:22:00Z,59.00,42.02
2026-05-20T08:23:00Z,59.00,43.00
2026-05-20T08:24:00Z,57.01,43.00
2026-05-20T08:25:00Z,57.39,42.37
2026-05-20T08:26:00Z,57.39,43.00
2026-05-20T08:27:00Z,57.34,42.00
