# event_ticker=KXATPMATCH-26MAR07BAUDRA
# final_score=3-6 6-3 6-2
# match_winner=Jack Draper
# fav_player=Jack Draper
# dog_player=Roberto Bautista Agut
# kalshi_date=2026-03-07
timestamp,Jack Draper,Roberto Bautista Agut
2026-03-07T16:17:00Z,85.00,15.00
2026-03-07T16:18:00Z,85.00,15.00
2026-03-07T16:19:00Z,85.00,15.00
2026-03-07T16:23:00Z,84.00,15.00
2026-03-07T16:34:00Z,85.00,15.00
2026-03-07T16:38:00Z,84.97,15.00
2026-03-07T16:39:00Z,85.00,15.00
2026-03-07T16:42:00Z,85.00,15.00
2026-03-07T16:49:00Z,85.00,15.00
2026-03-07T16:50:00Z,85.00,15.00
2026-03-07T16:51:00Z,85.00,15.00
2026-03-07T16:53:00Z,85.00,15.00
2026-03-07T16:55:00Z,85.00,15.00
2026-03-07T17:00:00Z,85.00,15.00
2026-03-07T17:03:00Z,85.00,15.00
2026-03-07T17:06:00Z,85.00,15.00
2026-03-07T17:09:00Z,85.00,15.00
2026-03-07T17:10:00Z,85.00,15.00
2026-03-07T17:14:00Z,85.00,15.57
2026-03-07T17:15:00Z,85.00,16.00
2026-03-07T17:17:00Z,86.00,16.00
2026-03-07T17:18:00Z,86.00,16.00
2026-03-07T17:20:00Z,86.00,16.00
2026-03-07T17:25:00Z,86.00,16.00
2026-03-07T17:29:00Z,86.00,16.00
2026-03-07T17:33:00Z,86.00,16.00
2026-03-07T17:44:00Z,86.00,16.00
2026-03-07T17:46:00Z,86.00,16.00
2026-03-07T17:52:00Z,86.00,16.00
2026-03-07T17:54:00Z,86.00,16.00
2026-03-07T17:55:00Z,86.00,16.00
2026-03-07T17:58:00Z,86.00,16.00
2026-03-07T17:59:00Z,85.00,16.00
2026-03-07T18:03:00Z,85.00,16.00
2026-03-07T18:05:00Z,85.00,16.00
2026-03-07T18:14:00Z,86.00,16.00
2026-03-07T18:17:00Z,86.00,16.00
2026-03-07T18:18:00Z,86.00,16.00
2026-03-07T18:27:00Z,86.00,16.00
2026-03-07T18:30:00Z,86.00,16.00
2026-03-07T18:37:00Z,86.00,16.00
2026-03-07T18:41:00Z,86.00,15.00
2026-03-07T18:44:00Z,86.00,15.00
2026-03-07T18:52:00Z,86.92,15.00
2026-03-07T18:55:00Z,87.00,15.00
2026-03-07T18:58:00Z,87.00,15.00
2026-03-07T18:59:00Z,87.00,15.00
2026-03-07T19:00:00Z,86.00,15.00
2026-03-07T19:03:00Z,86.00,15.00
2026-03-07T19:06:00Z,86.00,15.00
2026-03-07T19:07:00Z,86.00,15.00
2026-03-07T19:08:00Z,87.00,15.00
2026-03-07T19:09:00Z,87.00,15.00
2026-03-07T19:10:00Z,86.27,15.00
2026-03-07T19:12:00Z,87.00,14.09
2026-03-07T19:13:00Z,89.25,12.14
2026-03-07T19:14:00Z,90.46,11.12
2026-03-07T19:15:00Z,88.91,12.66
2026-03-07T19:16:00Z,90.96,10.38
2026-03-07T19:17:00Z,87.00,14.62
2026-03-07T19:18:00Z,85.00,16.00
2026-03-07T19:19:00Z,85.94,15.01
2026-03-07T19:20:00Z,85.37,14.00
2026-03-07T19:21:00Z,85.67,16.30
2026-03-07T19:22:00Z,85.96,15.00
2026-03-07T19:23:00Z,83.90,17.66
2026-03-07T19:24:00Z,81.00,19.10
2026-03-07T19:25:00Z,81.00,19.00
2026-03-07T19:26:00Z,81.00,17.69
2026-03-07T19:27:00Z,86.00,15.57
2026-03-07T19:28:00Z,86.00,14.25
2026-03-07T19:29:00Z,89.95,11.31
2026-03-07T19:30:00Z,87.72,13.55
2026-03-07T19:31:00Z,84.67,16.59
2026-03-07T19:32:00Z,83.00,17.97
2026-03-07T19:33:00Z,82.00,18.07
2026-03-07T19:34:00Z,80.06,21.26
2026-03-07T19:35:00Z,76.48,24.08
2026-03-07T19:36:00Z,75.17,28.83
2026-03-07T19:37:00Z,69.67,29.09
2026-03-07T19:38:00Z,64.51,35.73
2026-03-07T19:39:00Z,60.84,39.60
2026-03-07T19:40:00Z,57.30,44.00
2026-03-07T19:41:00Z,57.04,43.96
2026-03-07T19:42:00Z,58.42,43.85
2026-03-07T19:43:00Z,59.72,41.52
2026-03-07T19:44:00Z,58.69,43.50
2026-03-07T19:45:00Z,57.76,43.79
2026-03-07T19:46:00Z,54.85,46.43
2026-03-07T19:47:00Z,54.91,45.54
2026-03-07T19:48:00Z,55.04,45.66
2026-03-07T19:49:00Z,58.98,42.08
2026-03-07T19:50:00Z,56.79,43.06
2026-03-07T19:51:00Z,58.68,43.03
2026-03-07T19:52:00Z,60.77,40.55
2026-03-07T19:53:00Z,68.23,32.07
2026-03-07T19:54:00Z,71.69,27.67
2026-03-07T19:55:00Z,75.24,24.48
2026-03-07T19:56:00Z,77.00,22.55
2026-03-07T19:57:00Z,77.50,21.31
2026-03-07T19:58:00Z,77.96,22.60
2026-03-07T19:59:00Z,77.97,23.45
2026-03-07T20:00:00Z,76.32,23.05
2026-03-07T20:01:00Z,79.33,21.50
2026-03-07T20:02:00Z,79.99,20.30
2026-03-07T20:03:00Z,78.19,23.30
2026-03-07T20:04:00Z,79.83,22.34
2026-03-07T20:05:00Z,78.64,21.30
2026-03-07T20:06:00Z,80.00,21.64
2026-03-07T20:07:00Z,79.53,21.37
2026-03-07T20:08:00Z,78.06,22.51
2026-03-07T20:09:00Z,77.71,23.55
2026-03-07T20:10:00Z,76.46,24.26
2026-03-07T20:11:00Z,78.09,21.27
2026-03-07T20:12:00Z,78.36,21.17
2026-03-07T20:13:00Z,78.13,22.28
2026-03-07T20:14:00Z,77.25,23.50
2026-03-07T20:15:00Z,76.71,24.79
2026-03-07T20:16:00Z,77.47,22.92
2026-03-07T20:17:00Z,78.75,22.29
2026-03-07T20:18:00Z,78.00,22.66
2026-03-07T20:19:00Z,77.94,23.38
2026-03-07T20:20:00Z,77.43,24.12
2026-03-07T20:21:00Z,78.84,21.05
2026-03-07T20:22:00Z,79.00,20.17
2026-03-07T20:23:00Z,79.10,21.13
2026-03-07T20:24:00Z,78.64,21.76
2026-03-07T20:25:00Z,79.00,22.00
2026-03-07T20:26:00Z,79.00,21.32
2026-03-07T20:27:00Z,74.84,25.93
2026-03-07T20:28:00Z,72.45,27.09
2026-03-07T20:29:00Z,74.11,25.66
2026-03-07T20:30:00Z,75.95,27.24
2026-03-07T20:31:00Z,75.00,24.13
2026-03-07T20:32:00Z,73.92,27.49
2026-03-07T20:33:00Z,75.97,24.03
2026-03-07T20:34:00Z,81.81,22.40
2026-03-07T20:35:00Z,83.36,15.48
2026-03-07T20:36:00Z,89.85,11.39
2026-03-07T20:37:00Z,93.46,6.44
2026-03-07T20:38:00Z,93.39,6.71
2026-03-07T20:39:00Z,93.90,5.85
2026-03-07T20:40:00Z,93.70,5.40
2026-03-07T20:41:00Z,95.49,2.76
2026-03-07T20:42:00Z,95.52,4.73
2026-03-07T20:43:00Z,93.95,6.25
2026-03-07T20:44:00Z,93.80,6.14
2026-03-07T20:45:00Z,94.96,6.00
2026-03-07T20:46:00Z,94.71,6.75
2026-03-07T20:47:00Z,88.71,11.25
2026-03-07T20:48:00Z,82.95,14.91
2026-03-07T20:49:00Z,92.53,6.10
2026-03-07T20:50:00Z,95.48,4.58
2026-03-07T20:51:00Z,98.80,1.62
2026-03-07T20:52:00Z,98.59,1.09
2026-03-07T20:53:00Z,98.62,2.81
2026-03-07T20:54:00Z,98.00,2.86
2026-03-07T20:55:00Z,96.28,2.34
2026-03-07T20:56:00Z,97.01,2.42
2026-03-07T20:57:00Z,98.93,3.00
2026-03-07T20:58:00Z,99.00,3.00
2026-03-07T20:59:00Z,99.00,3.00
2026-03-07T21:00:00Z,99.00,1.00
2026-03-07T21:01:00Z,99.00,1.00
2026-03-07T21:02:00Z,99.00,1.00
2026-03-07T21:03:00Z,99.00,1.00
