# event_ticker=KXATPMATCH-25NOV08DJOMUS
# final_score=4-6 6-3 7-5
# score_resolution=6-4 3-6 5-7
# match_winner=Novak Djokovic
# fav_player=Lorenzo Musetti
# dog_player=Novak Djokovic
# kalshi_date=2025-11-08
timestamp,Lorenzo Musetti,Novak Djokovic
2025-11-08T05:58:00Z,34.00,69.00
2025-11-08T05:59:00Z,34.00,69.00
2025-11-08T06:00:00Z,33.00,69.00
2025-11-08T06:02:00Z,33.00,70.00
2025-11-08T06:03:00Z,32.28,69.68
2025-11-08T06:04:00Z,32.28,70.00
2025-11-08T06:05:00Z,32.28,70.00
2025-11-08T06:06:00Z,32.28,70.00
2025-11-08T06:08:00Z,33.00,70.00
2025-11-08T06:09:00Z,33.00,70.00
2025-11-08T06:10:00Z,33.00,70.00
2025-11-08T06:12:00Z,32.00,70.00
2025-11-08T06:13:00Z,32.00,70.00
2025-11-08T06:14:00Z,32.00,70.00
2025-11-08T06:16:00Z,32.00,70.00
2025-11-08T06:17:00Z,32.00,67.79
2025-11-08T06:19:00Z,32.00,68.89
2025-11-08T06:25:00Z,32.00,70.00
2025-11-08T06:26:00Z,33.00,70.00
2025-11-08T06:27:00Z,33.00,70.00
2025-11-08T06:28:00Z,33.00,70.00
2025-11-08T06:29:00Z,33.00,70.00
2025-11-08T06:30:00Z,32.26,70.00
2025-11-08T06:31:00Z,32.00,70.00
2025-11-08T06:32:00Z,32.00,70.00
2025-11-08T06:36:00Z,32.00,70.00
2025-11-08T06:39:00Z,33.00,70.00
2025-11-08T06:40:00Z,33.00,70.00
2025-11-08T06:41:00Z,33.00,70.00
2025-11-08T06:42:00Z,33.00,70.00
2025-11-08T06:43:00Z,33.00,70.00
2025-11-08T06:44:00Z,33.00,70.00
2025-11-08T06:47:00Z,33.00,70.00
2025-11-08T06:48:00Z,33.00,70.00
2025-11-08T06:49:00Z,33.00,69.00
2025-11-08T06:51:00Z,33.00,70.00
2025-11-08T06:54:00Z,33.00,70.00
2025-11-08T06:56:00Z,33.00,70.00
2025-11-08T06:59:00Z,33.00,70.00
2025-11-08T07:00:00Z,33.00,70.00
2025-11-08T07:01:00Z,33.00,70.00
2025-11-08T07:03:00Z,33.00,70.00
2025-11-08T07:06:00Z,32.99,70.00
2025-11-08T07:07:00Z,33.00,70.00
2025-11-08T07:10:00Z,33.00,70.00
2025-11-08T07:11:00Z,33.00,70.00
2025-11-08T07:16:00Z,33.00,70.00
2025-11-08T07:19:00Z,33.00,70.00
2025-11-08T07:20:00Z,33.00,70.00
2025-11-08T07:21:00Z,33.00,70.00
2025-11-08T07:25:00Z,33.00,70.00
2025-11-08T07:26:00Z,33.00,70.00
2025-11-08T07:33:00Z,33.00,70.00
2025-11-08T07:34:00Z,33.00,70.00
2025-11-08T07:37:00Z,33.00,70.00
2025-11-08T07:38:00Z,33.00,70.00
2025-11-08T07:39:00Z,33.00,70.00
2025-11-08T07:43:00Z,33.00,70.00
2025-11-08T07:45:00Z,33.00,70.00
2025-11-08T07:47:00Z,33.00,70.00
2025-11-08T07:53:00Z,33.00,70.00
2025-11-08T08:00:00Z,33.00,70.00
2025-11-08T08:03:00Z,33.00,71.47
2025-11-08T08:05:00Z,33.00,72.00
2025-11-08T08:07:00Z,33.00,72.00
2025-11-08T08:11:00Z,33.00,71.00
2025-11-08T08:13:00Z,33.00,71.61
2025-11-08T08:31:00Z,33.00,72.00
2025-11-08T08:32:00Z,33.00,72.00
2025-11-08T08:33:00Z,33.00,72.00
2025-11-08T08:43:00Z,33.00,72.00
2025-11-08T08:47:00Z,33.00,68.72
2025-11-08T08:50:00Z,33.00,68.72
2025-11-08T08:54:00Z,32.00,68.72
2025-11-08T08:55:00Z,32.00,68.72
2025-11-08T08:58:00Z,33.00,68.72
2025-11-08T09:04:00Z,33.00,71.81
2025-11-08T09:05:00Z,33.00,72.00
2025-11-08T09:07:00Z,32.97,72.00
2025-11-08T09:08:00Z,33.00,72.00
2025-11-08T09:09:00Z,33.00,72.00
2025-11-08T09:10:00Z,33.00,71.65
2025-11-08T09:12:00Z,33.00,72.00
2025-11-08T09:16:00Z,32.00,72.00
2025-11-08T09:25:00Z,32.00,72.00
2025-11-08T09:27:00Z,32.00,72.00
2025-11-08T09:28:00Z,32.26,72.00
2025-11-08T09:32:00Z,32.26,72.00
2025-11-08T09:40:00Z,32.26,72.00
2025-11-08T09:41:00Z,32.26,72.00
2025-11-08T09:43:00Z,32.26,72.00
2025-11-08T09:44:00Z,32.26,72.00
2025-11-08T09:50:00Z,33.00,72.00
2025-11-08T09:51:00Z,33.00,72.00
2025-11-08T09:52:00Z,33.00,72.00
2025-11-08T09:56:00Z,33.00,72.00
2025-11-08T10:02:00Z,33.00,72.00
2025-11-08T10:04:00Z,33.00,72.00
2025-11-08T10:07:00Z,33.00,72.00
2025-11-08T10:08:00Z,33.00,72.00
2025-11-08T10:10:00Z,33.00,72.00
2025-11-08T10:13:00Z,33.00,72.00
2025-11-08T10:17:00Z,33.00,70.00
2025-11-08T10:23:00Z,33.00,70.42
2025-11-08T10:25:00Z,33.00,70.42
2025-11-08T10:26:00Z,33.00,71.00
2025-11-08T10:28:00Z,33.00,71.00
2025-11-08T10:29:00Z,33.00,69.00
2025-11-08T10:40:00Z,33.00,71.00
2025-11-08T10:42:00Z,33.00,71.00
2025-11-08T10:43:00Z,33.00,69.00
2025-11-08T10:49:00Z,33.00,71.00
2025-11-08T10:51:00Z,33.00,71.00
2025-11-08T10:54:00Z,33.00,71.00
2025-11-08T10:57:00Z,33.00,71.00
2025-11-08T10:59:00Z,32.00,71.00
2025-11-08T11:01:00Z,32.00,71.00
2025-11-08T11:05:00Z,32.00,71.00
2025-11-08T11:10:00Z,32.00,71.00
2025-11-08T11:19:00Z,32.00,72.00
2025-11-08T11:20:00Z,32.00,72.00
2025-11-08T11:24:00Z,33.00,72.00
2025-11-08T11:26:00Z,33.00,72.00
2025-11-08T11:27:00Z,33.00,72.00
2025-11-08T11:28:00Z,33.00,72.00
2025-11-08T11:30:00Z,33.00,72.00
2025-11-08T11:32:00Z,33.00,72.00
2025-11-08T11:39:00Z,33.00,71.00
2025-11-08T11:42:00Z,33.00,71.00
2025-11-08T11:47:00Z,33.00,71.00
2025-11-08T11:50:00Z,33.00,71.00
2025-11-08T11:51:00Z,33.00,72.00
2025-11-08T11:52:00Z,33.00,72.00
2025-11-08T11:55:00Z,33.00,72.00
2025-11-08T12:01:00Z,33.00,72.00
2025-11-08T12:02:00Z,33.00,72.00
2025-11-08T12:05:00Z,32.00,72.00
2025-11-08T12:07:00Z,32.00,72.00
2025-11-08T12:10:00Z,33.00,71.00
2025-11-08T12:11:00Z,32.00,71.00
2025-11-08T12:13:00Z,32.00,71.00
2025-11-08T12:17:00Z,33.00,71.00
2025-11-08T12:20:00Z,33.00,71.00
2025-11-08T12:22:00Z,32.00,71.00
2025-11-08T12:28:00Z,33.00,71.00
2025-11-08T12:30:00Z,33.00,71.00
2025-11-08T12:33:00Z,33.00,71.00
2025-11-08T12:34:00Z,32.00,71.00
2025-11-08T12:37:00Z,32.19,71.00
2025-11-08T12:41:00Z,33.00,71.00
2025-11-08T12:44:00Z,33.00,71.00
2025-11-08T12:45:00Z,33.00,71.00
2025-11-08T12:46:00Z,33.00,71.00
2025-11-08T12:47:00Z,33.00,71.00
2025-11-08T12:48:00Z,33.00,71.00
2025-11-08T12:49:00Z,33.00,71.00
2025-11-08T12:51:00Z,33.00,71.00
2025-11-08T12:52:00Z,33.00,71.00
2025-11-08T12:53:00Z,33.00,71.00
2025-11-08T12:54:00Z,33.00,71.00
2025-11-08T12:56:00Z,33.00,71.00
2025-11-08T12:57:00Z,33.00,71.00
2025-11-08T13:00:00Z,33.00,71.00
2025-11-08T13:01:00Z,32.00,71.00
2025-11-08T13:03:00Z,31.00,71.00
2025-11-08T13:06:00Z,31.00,71.00
2025-11-08T13:07:00Z,31.00,71.00
2025-11-08T13:08:00Z,31.00,71.00
2025-11-08T13:09:00Z,31.00,71.00
2025-11-08T13:10:00Z,31.00,71.00
2025-11-08T13:11:00Z,31.00,71.00
2025-11-08T13:14:00Z,31.00,71.00
2025-11-08T13:17:00Z,31.00,71.00
2025-11-08T13:20:00Z,31.00,71.00
2025-11-08T13:21:00Z,31.00,71.00
2025-11-08T13:22:00Z,31.00,71.00
2025-11-08T13:24:00Z,31.00,71.00
2025-11-08T13:25:00Z,31.00,71.00
2025-11-08T13:26:00Z,31.00,71.00
2025-11-08T13:27:00Z,31.00,71.00
2025-11-08T13:28:00Z,31.00,71.00
2025-11-08T13:29:00Z,31.00,71.00
2025-11-08T13:31:00Z,31.00,71.00
2025-11-08T13:32:00Z,31.00,71.00
2025-11-08T13:33:00Z,30.00,71.00
2025-11-08T13:35:00Z,30.00,71.00
2025-11-08T13:38:00Z,30.00,71.00
2025-11-08T13:39:00Z,30.00,71.00
2025-11-08T13:40:00Z,30.00,71.00
2025-11-08T13:41:00Z,30.42,71.00
2025-11-08T13:43:00Z,31.00,71.00
2025-11-08T13:44:00Z,31.00,71.00
2025-11-08T13:47:00Z,31.00,71.00
2025-11-08T13:48:00Z,31.00,71.00
2025-11-08T13:49:00Z,31.00,71.00
2025-11-08T13:50:00Z,31.00,71.00
2025-11-08T13:51:00Z,31.00,71.00
2025-11-08T13:52:00Z,31.00,71.00
2025-11-08T13:53:00Z,31.00,71.00
2025-11-08T13:55:00Z,31.00,71.00
2025-11-08T13:57:00Z,31.00,71.00
2025-11-08T13:59:00Z,31.00,71.00
2025-11-08T14:00:00Z,31.00,71.00
2025-11-08T14:01:00Z,31.00,71.00
2025-11-08T14:02:00Z,31.00,71.00
2025-11-08T14:03:00Z,31.00,71.00
2025-11-08T14:04:00Z,31.00,71.00
2025-11-08T14:06:00Z,31.00,72.00
2025-11-08T14:07:00Z,31.00,72.00
2025-11-08T14:09:00Z,31.00,72.00
2025-11-08T14:10:00Z,31.00,72.00
2025-11-08T14:11:00Z,31.00,70.34
2025-11-08T14:13:00Z,31.00,70.34
2025-11-08T14:14:00Z,31.00,71.00
2025-11-08T14:15:00Z,31.00,71.00
2025-11-08T14:16:00Z,31.00,71.00
2025-11-08T14:17:00Z,31.00,71.00
2025-11-08T14:18:00Z,31.00,71.00
2025-11-08T14:19:00Z,31.00,71.00
2025-11-08T14:21:00Z,31.00,71.00
2025-11-08T14:22:00Z,31.00,71.00
2025-11-08T14:23:00Z,31.00,71.00
2025-11-08T14:24:00Z,31.00,71.00
2025-11-08T14:25:00Z,31.00,72.00
2025-11-08T14:26:00Z,31.00,72.00
2025-11-08T14:27:00Z,31.00,72.00
2025-11-08T14:28:00Z,31.00,72.00
2025-11-08T14:29:00Z,30.00,72.00
2025-11-08T14:30:00Z,30.00,72.00
2025-11-08T14:31:00Z,30.00,72.00
2025-11-08T14:33:00Z,30.00,72.00
2025-11-08T14:34:00Z,30.00,72.00
2025-11-08T14:35:00Z,30.00,72.00
2025-11-08T14:36:00Z,30.00,72.00
2025-11-08T14:37:00Z,30.00,71.00
2025-11-08T14:38:00Z,30.00,71.00
2025-11-08T14:39:00Z,30.00,70.97
2025-11-08T14:40:00Z,30.00,71.00
2025-11-08T14:41:00Z,30.00,71.00
2025-11-08T14:42:00Z,30.00,70.47
2025-11-08T14:43:00Z,30.00,71.00
2025-11-08T14:44:00Z,30.00,71.00
2025-11-08T14:45:00Z,30.00,71.00
2025-11-08T14:46:00Z,30.00,71.00
2025-11-08T14:47:00Z,30.00,71.00
2025-11-08T14:48:00Z,30.00,71.00
2025-11-08T14:49:00Z,30.00,71.00
2025-11-08T14:50:00Z,30.00,71.00
2025-11-08T14:51:00Z,30.00,71.00
2025-11-08T14:52:00Z,28.49,71.00
2025-11-08T14:53:00Z,28.49,71.00
2025-11-08T14:54:00Z,28.49,71.00
2025-11-08T14:55:00Z,29.00,71.00
2025-11-08T14:56:00Z,29.00,71.00
2025-11-08T14:57:00Z,29.00,71.00
2025-11-08T14:58:00Z,29.00,71.00
2025-11-08T14:59:00Z,29.00,71.00
2025-11-08T15:00:00Z,30.00,71.00
2025-11-08T15:01:00Z,30.00,71.00
2025-11-08T15:02:00Z,28.70,71.00
2025-11-08T15:03:00Z,29.00,71.11
2025-11-08T15:04:00Z,29.00,72.00
2025-11-08T15:05:00Z,28.58,72.00
2025-11-08T15:06:00Z,28.95,72.00
2025-11-08T15:07:00Z,28.00,72.00
2025-11-08T15:08:00Z,28.00,72.00
2025-11-08T15:09:00Z,28.00,72.00
2025-11-08T15:10:00Z,28.00,72.00
2025-11-08T15:11:00Z,28.00,72.00
2025-11-08T15:12:00Z,28.00,72.00
2025-11-08T15:13:00Z,28.49,72.20
2025-11-08T15:14:00Z,29.82,70.46
2025-11-08T15:15:00Z,31.24,70.87
2025-11-08T15:16:00Z,29.89,71.99
2025-11-08T15:17:00Z,28.14,73.82
2025-11-08T15:18:00Z,27.82,74.79
2025-11-08T15:19:00Z,28.91,73.94
2025-11-08T15:20:00Z,28.96,73.04
2025-11-08T15:21:00Z,30.00,70.32
2025-11-08T15:22:00Z,30.71,67.90
2025-11-08T15:23:00Z,37.20,62.00
2025-11-08T15:24:00Z,44.52,58.90
2025-11-08T15:25:00Z,44.94,57.76
2025-11-08T15:26:00Z,49.16,52.49
2025-11-08T15:27:00Z,49.63,51.47
2025-11-08T15:28:00Z,51.81,50.25
2025-11-08T15:29:00Z,51.63,47.65
2025-11-08T15:30:00Z,54.97,46.89
2025-11-08T15:31:00Z,52.88,45.55
2025-11-08T15:32:00Z,52.65,54.21
2025-11-08T15:33:00Z,55.31,52.35
2025-11-08T15:34:00Z,54.55,51.51
2025-11-08T15:35:00Z,54.33,50.03
2025-11-08T15:36:00Z,51.49,55.09
2025-11-08T15:37:00Z,51.43,49.70
2025-11-08T15:38:00Z,52.02,55.24
2025-11-08T15:39:00Z,55.00,50.08
2025-11-08T15:40:00Z,53.50,55.99
2025-11-08T15:41:00Z,54.76,46.26
2025-11-08T15:42:00Z,56.65,44.98
2025-11-08T15:43:00Z,55.93,46.90
2025-11-08T15:44:00Z,56.72,46.02
2025-11-08T15:45:00Z,55.06,46.09
2025-11-08T15:46:00Z,56.65,46.48
2025-11-08T15:47:00Z,56.63,46.12
2025-11-08T15:48:00Z,54.16,47.01
2025-11-08T15:49:00Z,56.26,44.92
2025-11-08T15:50:00Z,59.00,42.40
2025-11-08T15:51:00Z,61.06,41.58
2025-11-08T15:52:00Z,60.08,41.54
2025-11-08T15:53:00Z,59.79,42.16
2025-11-08T15:54:00Z,60.00,41.78
2025-11-08T15:55:00Z,60.03,42.00
2025-11-08T15:56:00Z,60.00,42.10
2025-11-08T15:57:00Z,59.96,41.76
2025-11-08T15:58:00Z,59.16,42.46
2025-11-08T15:59:00Z,58.85,43.54
2025-11-08T16:00:00Z,58.57,41.05
2025-11-08T16:01:00Z,57.89,42.70
2025-11-08T16:02:00Z,60.11,40.07
2025-11-08T16:03:00Z,60.14,40.95
2025-11-08T16:04:00Z,59.35,41.13
2025-11-08T16:05:00Z,58.94,42.42
2025-11-08T16:06:00Z,57.98,44.50
2025-11-08T16:07:00Z,55.00,44.99
2025-11-08T16:08:00Z,56.87,44.48
2025-11-08T16:09:00Z,57.00,43.86
2025-11-08T16:10:00Z,56.92,42.08
2025-11-08T16:11:00Z,56.70,43.58
2025-11-08T16:12:00Z,54.97,44.19
2025-11-08T16:13:00Z,56.00,45.53
2025-11-08T16:14:00Z,55.81,44.88
2025-11-08T16:15:00Z,54.99,48.48
2025-11-08T16:16:00Z,51.18,46.63
2025-11-08T16:17:00Z,49.77,50.89
2025-11-08T16:18:00Z,54.17,49.91
2025-11-08T16:19:00Z,55.16,45.29
2025-11-08T16:20:00Z,57.07,43.07
2025-11-08T16:21:00Z,52.38,45.94
2025-11-08T16:22:00Z,54.53,46.61
2025-11-08T16:23:00Z,53.00,47.76
2025-11-08T16:24:00Z,53.67,47.76
2025-11-08T16:25:00Z,53.99,46.45
2025-11-08T16:26:00Z,53.54,46.00
2025-11-08T16:27:00Z,57.43,43.12
2025-11-08T16:28:00Z,55.45,45.04
2025-11-08T16:29:00Z,55.31,45.99
2025-11-08T16:30:00Z,53.88,46.88
2025-11-08T16:31:00Z,53.78,48.03
2025-11-08T16:32:00Z,51.75,48.70
2025-11-08T16:33:00Z,52.36,48.86
2025-11-08T16:34:00Z,54.36,46.88
2025-11-08T16:35:00Z,47.31,50.69
2025-11-08T16:36:00Z,36.27,62.43
2025-11-08T16:37:00Z,32.55,65.48
2025-11-08T16:38:00Z,33.60,67.16
2025-11-08T16:39:00Z,37.56,60.20
2025-11-08T16:40:00Z,40.22,60.42
2025-11-08T16:41:00Z,35.55,64.36
2025-11-08T16:42:00Z,40.15,59.85
2025-11-08T16:43:00Z,36.02,63.64
2025-11-08T16:44:00Z,31.76,69.12
2025-11-08T16:45:00Z,31.82,68.02
2025-11-08T16:46:00Z,33.26,67.78
2025-11-08T16:47:00Z,33.88,66.17
2025-11-08T16:48:00Z,33.50,66.97
2025-11-08T16:49:00Z,33.82,67.94
2025-11-08T16:50:00Z,34.00,67.96
2025-11-08T16:51:00Z,33.37,68.00
2025-11-08T16:52:00Z,33.32,67.89
2025-11-08T16:53:00Z,28.61,71.19
2025-11-08T16:54:00Z,32.29,67.35
2025-11-08T16:55:00Z,33.55,67.17
2025-11-08T16:56:00Z,34.02,66.04
2025-11-08T16:57:00Z,35.97,69.05
2025-11-08T16:58:00Z,32.89,68.03
2025-11-08T16:59:00Z,33.97,66.45
2025-11-08T17:00:00Z,30.61,69.49
2025-11-08T17:01:00Z,23.56,78.19
2025-11-08T17:02:00Z,20.85,79.47
2025-11-08T17:03:00Z,24.79,78.63
2025-11-08T17:04:00Z,18.45,81.90
2025-11-08T17:05:00Z,16.29,81.39
2025-11-08T17:06:00Z,10.39,89.75
2025-11-08T17:07:00Z,10.82,89.64
2025-11-08T17:08:00Z,10.29,90.03
2025-11-08T17:09:00Z,8.92,91.16
2025-11-08T17:10:00Z,8.87,92.63
2025-11-08T17:11:00Z,6.29,93.75
2025-11-08T17:12:00Z,8.20,92.03
2025-11-08T17:13:00Z,8.93,90.52
2025-11-08T17:14:00Z,8.70,90.33
2025-11-08T17:15:00Z,10.95,89.11
2025-11-08T17:16:00Z,10.94,89.06
2025-11-08T17:17:00Z,11.27,89.00
2025-11-08T17:18:00Z,9.74,89.98
2025-11-08T17:19:00Z,8.04,91.69
2025-11-08T17:20:00Z,9.45,91.24
2025-11-08T17:21:00Z,8.60,92.05
2025-11-08T17:22:00Z,10.85,92.00
2025-11-08T17:23:00Z,14.27,85.87
2025-11-08T17:24:00Z,22.56,78.53
2025-11-08T17:25:00Z,15.50,87.63
2025-11-08T17:26:00Z,10.48,89.88
2025-11-08T17:27:00Z,13.59,85.58
2025-11-08T17:28:00Z,12.40,86.89
2025-11-08T17:29:00Z,23.42,76.97
2025-11-08T17:30:00Z,30.26,65.55
2025-11-08T17:31:00Z,41.70,58.39
2025-11-08T17:32:00Z,47.41,53.44
2025-11-08T17:33:00Z,50.60,48.02
2025-11-08T17:34:00Z,49.57,50.81
2025-11-08T17:35:00Z,39.13,56.18
2025-11-08T17:36:00Z,34.70,71.54
2025-11-08T17:37:00Z,30.35,69.88
2025-11-08T17:38:00Z,34.60,66.28
2025-11-08T17:39:00Z,40.37,62.36
2025-11-08T17:40:00Z,29.55,67.84
2025-11-08T17:41:00Z,16.81,84.94
2025-11-08T17:42:00Z,11.09,84.91
2025-11-08T17:43:00Z,12.75,86.90
2025-11-08T17:44:00Z,12.64,88.32
2025-11-08T17:45:00Z,7.91,91.56
2025-11-08T17:46:00Z,10.26,91.61
2025-11-08T17:47:00Z,7.95,92.56
2025-11-08T17:48:00Z,7.38,93.03
2025-11-08T17:49:00Z,7.32,92.77
2025-11-08T17:50:00Z,7.58,92.79
2025-11-08T17:51:00Z,6.65,93.13
2025-11-08T17:52:00Z,7.86,93.16
2025-11-08T17:53:00Z,13.56,85.71
2025-11-08T17:54:00Z,10.14,87.89
2025-11-08T17:55:00Z,16.53,82.13
2025-11-08T17:56:00Z,29.45,67.27
2025-11-08T17:57:00Z,19.79,70.29
2025-11-08T17:58:00Z,45.10,53.84
2025-11-08T17:59:00Z,39.43,59.91
2025-11-08T18:00:00Z,42.71,58.88
2025-11-08T18:01:00Z,20.78,77.62
2025-11-08T18:02:00Z,32.27,71.53
2025-11-08T18:03:00Z,31.91,70.39
2025-11-08T18:04:00Z,37.82,63.29
2025-11-08T18:05:00Z,42.16,57.63
2025-11-08T18:06:00Z,30.33,71.86
2025-11-08T18:07:00Z,12.72,90.45
2025-11-08T18:08:00Z,8.51,90.93
2025-11-08T18:09:00Z,9.92,90.75
2025-11-08T18:10:00Z,6.88,94.15
2025-11-08T18:11:00Z,2.95,97.58
2025-11-08T18:12:00Z,1.20,99.00
2025-11-08T18:13:00Z,1.00,99.00
2025-11-08T18:14:00Z,1.00,99.00
2025-11-08T18:15:00Z,1.00,99.00
2025-11-08T18:16:00Z,1.00,99.00
