# event_ticker=KXATPCHALLENGERMATCH-26APR16SHIRIE
# final_score=7-5 6-1
# score_resolution=5-7 1-6
# match_winner=Leandro Riedi
# fav_player=Sho Shimabukuro
# dog_player=Leandro Riedi
# kalshi_date=2026-04-16
timestamp,Sho Shimabukuro,Leandro Riedi
2026-04-17T00:53:00Z,43.00,59.00
2026-04-17T01:02:00Z,43.00,59.00
2026-04-17T01:13:00Z,43.00,59.00
2026-04-17T01:24:00Z,43.00,59.00
2026-04-17T01:25:00Z,43.00,59.00
2026-04-17T01:26:00Z,43.00,59.00
2026-04-17T01:28:00Z,43.00,59.00
2026-04-17T01:33:00Z,43.00,59.00
2026-04-17T01:34:00Z,43.00,59.00
2026-04-17T01:37:00Z,43.00,59.00
2026-04-17T01:40:00Z,43.00,59.00
2026-04-17T01:44:00Z,43.00,60.00
2026-04-17T01:50:00Z,43.00,60.00
2026-04-17T01:51:00Z,43.00,60.00
2026-04-17T01:52:00Z,43.00,60.00
2026-04-17T01:53:00Z,42.00,60.00
2026-04-17T01:55:00Z,42.00,60.00
2026-04-17T01:58:00Z,42.00,60.00
2026-04-17T02:07:00Z,42.00,60.00
2026-04-17T02:11:00Z,42.00,60.00
2026-04-17T02:16:00Z,42.00,60.00
2026-04-17T02:22:00Z,42.00,60.00
2026-04-17T02:26:00Z,42.82,60.00
2026-04-17T02:27:00Z,42.70,60.00
2026-04-17T02:30:00Z,43.00,60.00
2026-04-17T02:35:00Z,43.00,58.00
2026-04-17T02:36:00Z,43.00,60.00
2026-04-17T02:38:00Z,43.00,60.00
2026-04-17T02:42:00Z,43.00,60.00
2026-04-17T02:43:00Z,43.00,60.00
2026-04-17T02:45:00Z,43.00,58.14
2026-04-17T02:46:00Z,41.00,58.14
2026-04-17T02:48:00Z,42.00,58.14
2026-04-17T02:50:00Z,43.00,58.14
2026-04-17T02:51:00Z,43.00,59.00
2026-04-17T02:52:00Z,43.00,59.00
2026-04-17T02:54:00Z,43.00,59.00
2026-04-17T02:58:00Z,43.00,59.00
2026-04-17T02:59:00Z,43.00,59.00
2026-04-17T03:01:00Z,42.00,59.00
2026-04-17T03:04:00Z,42.00,59.00
2026-04-17T03:07:00Z,42.00,59.00
2026-04-17T03:08:00Z,42.00,59.00
2026-04-17T03:09:00Z,42.00,59.44
2026-04-17T03:11:00Z,43.00,59.92
2026-04-17T03:12:00Z,43.00,59.00
2026-04-17T03:14:00Z,43.00,59.00
2026-04-17T03:22:00Z,43.00,58.24
2026-04-17T03:23:00Z,43.00,59.00
2026-04-17T03:24:00Z,43.00,60.00
2026-04-17T03:26:00Z,43.00,60.00
2026-04-17T03:28:00Z,43.00,60.00
2026-04-17T03:31:00Z,43.00,59.28
2026-04-17T03:32:00Z,42.93,59.28
2026-04-17T03:33:00Z,43.00,59.28
2026-04-17T03:34:00Z,42.64,59.28
2026-04-17T03:35:00Z,43.05,60.00
2026-04-17T03:36:00Z,44.00,59.70
2026-04-17T03:37:00Z,44.00,59.99
2026-04-17T03:38:00Z,44.00,59.00
2026-04-17T03:39:00Z,43.00,56.00
2026-04-17T03:41:00Z,43.00,59.00
2026-04-17T03:42:00Z,43.00,59.00
2026-04-17T03:43:00Z,43.00,59.00
2026-04-17T03:45:00Z,42.00,59.00
2026-04-17T03:47:00Z,43.00,59.00
2026-04-17T03:48:00Z,43.00,59.00
2026-04-17T03:49:00Z,43.00,56.00
2026-04-17T03:50:00Z,43.00,56.00
2026-04-17T03:52:00Z,43.00,56.00
2026-04-17T03:53:00Z,43.00,56.00
2026-04-17T03:54:00Z,43.00,59.00
2026-04-17T03:55:00Z,43.00,59.00
2026-04-17T03:56:00Z,43.00,58.98
2026-04-17T03:57:00Z,43.00,59.00
2026-04-17T03:59:00Z,43.00,59.00
2026-04-17T04:00:00Z,43.00,59.00
2026-04-17T04:01:00Z,42.00,59.00
2026-04-17T04:02:00Z,41.69,58.85
2026-04-17T04:03:00Z,42.97,59.00
2026-04-17T04:04:00Z,42.80,58.99
2026-04-17T04:05:00Z,42.64,59.19
2026-04-17T04:06:00Z,42.95,59.81
2026-04-17T04:07:00Z,42.21,59.49
2026-04-17T04:08:00Z,42.00,59.89
2026-04-17T04:09:00Z,41.83,59.36
2026-04-17T04:10:00Z,42.87,59.00
2026-04-17T04:11:00Z,42.97,59.00
2026-04-17T04:12:00Z,42.91,59.00
2026-04-17T04:13:00Z,43.00,59.00
2026-04-17T04:14:00Z,43.03,59.00
2026-04-17T04:15:00Z,43.54,59.00
2026-04-17T04:16:00Z,43.58,59.00
2026-04-17T04:17:00Z,43.99,59.00
2026-04-17T04:18:00Z,43.43,58.57
2026-04-17T04:19:00Z,40.82,62.64
2026-04-17T04:20:00Z,38.74,63.16
2026-04-17T04:21:00Z,40.87,64.21
2026-04-17T04:22:00Z,41.97,60.04
2026-04-17T04:23:00Z,42.53,58.34
2026-04-17T04:24:00Z,42.81,58.58
2026-04-17T04:25:00Z,46.19,57.22
2026-04-17T04:26:00Z,41.32,58.51
2026-04-17T04:27:00Z,41.00,60.00
2026-04-17T04:28:00Z,39.39,61.75
2026-04-17T04:29:00Z,41.28,59.61
2026-04-17T04:30:00Z,42.55,58.57
2026-04-17T04:31:00Z,45.39,55.68
2026-04-17T04:32:00Z,51.82,50.18
2026-04-17T04:33:00Z,46.96,52.65
2026-04-17T04:34:00Z,41.24,59.95
2026-04-17T04:35:00Z,40.98,60.30
2026-04-17T04:36:00Z,34.36,62.79
2026-04-17T04:37:00Z,39.64,63.41
2026-04-17T04:38:00Z,43.56,56.03
2026-04-17T04:39:00Z,45.84,54.30
2026-04-17T04:40:00Z,47.25,54.34
2026-04-17T04:41:00Z,49.72,54.88
2026-04-17T04:42:00Z,42.71,59.49
2026-04-17T04:43:00Z,41.16,60.00
2026-04-17T04:44:00Z,40.69,59.66
2026-04-17T04:45:00Z,43.75,57.68
2026-04-17T04:46:00Z,40.82,59.01
2026-04-17T04:47:00Z,44.04,58.33
2026-04-17T04:48:00Z,40.52,59.63
2026-04-17T04:49:00Z,40.10,61.97
2026-04-17T04:50:00Z,40.00,61.97
2026-04-17T04:51:00Z,40.01,62.20
2026-04-17T04:52:00Z,43.08,61.52
2026-04-17T04:53:00Z,46.48,56.75
2026-04-17T04:54:00Z,54.06,46.47
2026-04-17T04:55:00Z,51.08,48.63
2026-04-17T04:56:00Z,53.89,49.96
2026-04-17T04:57:00Z,47.68,50.88
2026-04-17T04:58:00Z,45.81,52.48
2026-04-17T04:59:00Z,45.43,55.41
2026-04-17T05:00:00Z,46.26,54.75
2026-04-17T05:01:00Z,42.00,59.04
2026-04-17T05:02:00Z,44.44,57.17
2026-04-17T05:03:00Z,47.55,53.13
2026-04-17T05:04:00Z,46.30,54.21
2026-04-17T05:05:00Z,44.07,61.00
2026-04-17T05:06:00Z,35.08,64.87
2026-04-17T05:07:00Z,39.94,62.25
2026-04-17T05:08:00Z,24.95,71.25
2026-04-17T05:09:00Z,21.76,77.06
2026-04-17T05:10:00Z,22.82,78.80
2026-04-17T05:11:00Z,21.95,78.12
2026-04-17T05:12:00Z,19.72,81.84
2026-04-17T05:13:00Z,18.20,81.95
2026-04-17T05:14:00Z,18.34,82.34
2026-04-17T05:15:00Z,11.55,89.85
2026-04-17T05:16:00Z,6.85,93.30
2026-04-17T05:17:00Z,6.61,94.10
2026-04-17T05:18:00Z,8.88,90.38
2026-04-17T05:19:00Z,6.90,93.27
2026-04-17T05:20:00Z,5.26,94.75
2026-04-17T05:21:00Z,5.67,94.31
2026-04-17T05:22:00Z,6.75,94.70
2026-04-17T05:23:00Z,6.74,94.84
2026-04-17T05:24:00Z,6.92,93.50
2026-04-17T05:25:00Z,6.13,96.26
2026-04-17T05:26:00Z,5.00,95.53
2026-04-17T05:27:00Z,4.09,96.05
2026-04-17T05:28:00Z,3.86,96.36
2026-04-17T05:29:00Z,3.86,98.20
2026-04-17T05:30:00Z,2.98,97.84
2026-04-17T05:31:00Z,1.70,98.00
2026-04-17T05:32:00Z,1.09,98.45
2026-04-17T05:33:00Z,1.00,99.00
2026-04-17T05:34:00Z,1.00,99.00
2026-04-17T05:35:00Z,1.00,99.00
2026-04-17T05:36:00Z,1.00,99.00
2026-04-17T05:37:00Z,1.00,99.00
