# event_ticker=KXATPMATCH-25OCT21BAEOPE
# final_score=6-3 6-4
# match_winner=Reilly Opelka
# fav_player=Reilly Opelka
# dog_player=Sebastian Baez
# kalshi_date=2025-10-21
timestamp,Reilly Opelka,Sebastian Baez
2025-10-21T05:41:00Z,71.00,29.00
2025-10-21T05:43:00Z,71.00,30.00
2025-10-21T05:46:00Z,71.00,30.00
2025-10-21T05:47:00Z,71.53,30.00
2025-10-21T05:48:00Z,72.00,30.00
2025-10-21T05:49:00Z,72.00,30.00
2025-10-21T05:50:00Z,72.00,30.00
2025-10-21T05:51:00Z,72.00,30.00
2025-10-21T05:52:00Z,72.00,30.00
2025-10-21T05:54:00Z,72.00,28.20
2025-10-21T05:55:00Z,72.00,28.20
2025-10-21T05:57:00Z,72.00,28.20
2025-10-21T06:00:00Z,72.00,28.20
2025-10-21T06:04:00Z,72.00,28.20
2025-10-21T06:05:00Z,72.00,30.00
2025-10-21T06:21:00Z,72.00,30.00
2025-10-21T06:25:00Z,72.00,30.00
2025-10-21T06:26:00Z,72.00,30.00
2025-10-21T06:29:00Z,72.00,30.00
2025-10-21T06:31:00Z,71.81,30.00
2025-10-21T06:32:00Z,70.00,30.00
2025-10-21T06:38:00Z,72.00,30.00
2025-10-21T06:40:00Z,72.00,30.00
2025-10-21T06:44:00Z,72.00,30.00
2025-10-21T06:58:00Z,72.00,30.00
2025-10-21T07:02:00Z,72.00,30.00
2025-10-21T07:03:00Z,72.00,30.00
2025-10-21T07:07:00Z,72.00,29.00
2025-10-21T07:13:00Z,72.00,30.00
2025-10-21T07:14:00Z,72.00,30.00
2025-10-21T07:21:00Z,72.00,30.00
2025-10-21T07:22:00Z,72.08,30.00
2025-10-21T07:24:00Z,72.08,29.00
2025-10-21T07:26:00Z,72.00,29.00
2025-10-21T07:30:00Z,72.00,29.00
2025-10-21T07:34:00Z,73.83,27.00
2025-10-21T07:35:00Z,73.00,27.00
2025-10-21T07:43:00Z,73.00,27.00
2025-10-21T07:44:00Z,73.00,27.00
2025-10-21T07:52:00Z,73.00,27.00
2025-10-21T08:00:00Z,73.00,27.00
2025-10-21T08:03:00Z,73.00,27.00
2025-10-21T08:05:00Z,73.00,26.00
2025-10-21T08:06:00Z,73.00,27.00
2025-10-21T08:10:00Z,73.00,27.00
2025-10-21T08:12:00Z,73.00,27.54
2025-10-21T08:13:00Z,72.67,27.54
2025-10-21T08:14:00Z,74.00,27.54
2025-10-21T08:21:00Z,73.00,27.54
2025-10-21T08:23:00Z,73.00,27.54
2025-10-21T08:27:00Z,73.00,28.00
2025-10-21T08:28:00Z,73.00,28.00
2025-10-21T08:31:00Z,73.00,28.00
2025-10-21T08:33:00Z,73.00,28.00
2025-10-21T08:40:00Z,73.49,28.00
2025-10-21T08:42:00Z,74.00,28.00
2025-10-21T08:44:00Z,74.00,28.00
2025-10-21T08:50:00Z,74.00,28.00
2025-10-21T08:51:00Z,74.00,28.00
2025-10-21T08:53:00Z,74.00,28.00
2025-10-21T09:01:00Z,74.00,28.00
2025-10-21T09:02:00Z,74.00,28.00
2025-10-21T09:03:00Z,74.00,28.00
2025-10-21T09:08:00Z,73.00,27.00
2025-10-21T09:09:00Z,73.00,27.00
2025-10-21T09:11:00Z,73.00,27.00
2025-10-21T09:12:00Z,72.00,28.00
2025-10-21T09:14:00Z,72.00,28.00
2025-10-21T09:16:00Z,73.00,28.00
2025-10-21T09:17:00Z,73.00,28.00
2025-10-21T09:23:00Z,73.00,28.00
2025-10-21T09:24:00Z,73.00,28.00
2025-10-21T09:25:00Z,73.00,28.00
2025-10-21T09:26:00Z,73.00,28.00
2025-10-21T09:27:00Z,73.00,28.00
2025-10-21T09:31:00Z,73.00,28.00
2025-10-21T09:34:00Z,73.00,27.00
2025-10-21T09:36:00Z,73.00,27.00
2025-10-21T09:37:00Z,73.00,27.00
2025-10-21T09:38:00Z,73.00,27.89
2025-10-21T09:39:00Z,73.00,28.00
2025-10-21T09:40:00Z,73.00,28.00
2025-10-21T09:47:00Z,73.00,28.00
2025-10-21T09:48:00Z,73.00,28.00
2025-10-21T09:52:00Z,73.00,28.00
2025-10-21T09:53:00Z,73.00,28.00
2025-10-21T09:55:00Z,73.00,28.00
2025-10-21T09:58:00Z,73.00,28.00
2025-10-21T09:59:00Z,73.00,28.00
2025-10-21T10:00:00Z,73.00,28.00
2025-10-21T10:01:00Z,73.00,29.00
2025-10-21T10:03:00Z,73.00,29.00
2025-10-21T10:04:00Z,74.00,29.00
2025-10-21T10:06:00Z,74.90,29.00
2025-10-21T10:08:00Z,74.00,29.00
2025-10-21T10:09:00Z,70.94,30.01
2025-10-21T10:10:00Z,70.94,32.00
2025-10-21T10:11:00Z,69.44,33.82
2025-10-21T10:12:00Z,68.54,33.82
2025-10-21T10:13:00Z,71.36,30.60
2025-10-21T10:14:00Z,70.91,31.01
2025-10-21T10:15:00Z,74.54,28.00
2025-10-21T10:16:00Z,79.68,25.62
2025-10-21T10:17:00Z,85.87,15.00
2025-10-21T10:18:00Z,88.00,13.30
2025-10-21T10:19:00Z,88.00,13.00
2025-10-21T10:20:00Z,88.00,13.00
2025-10-21T10:21:00Z,85.24,15.00
2025-10-21T10:22:00Z,84.79,15.41
2025-10-21T10:23:00Z,87.00,13.84
2025-10-21T10:24:00Z,86.28,13.00
2025-10-21T10:25:00Z,88.44,13.26
2025-10-21T10:28:00Z,88.71,13.00
2025-10-21T10:29:00Z,88.71,14.00
2025-10-21T10:30:00Z,88.71,14.14
2025-10-21T10:31:00Z,89.27,12.61
2025-10-21T10:33:00Z,89.27,11.00
2025-10-21T10:34:00Z,90.00,11.17
2025-10-21T10:35:00Z,90.00,11.17
2025-10-21T10:36:00Z,90.00,11.24
2025-10-21T10:37:00Z,90.00,12.00
2025-10-21T10:38:00Z,91.00,11.00
2025-10-21T10:39:00Z,91.00,11.00
2025-10-21T10:40:00Z,91.00,11.00
2025-10-21T10:41:00Z,92.00,11.00
2025-10-21T10:42:00Z,94.07,6.82
2025-10-21T10:43:00Z,93.76,8.45
2025-10-21T10:44:00Z,92.00,11.33
2025-10-21T10:45:00Z,92.00,9.00
2025-10-21T10:46:00Z,93.31,10.52
2025-10-21T10:47:00Z,93.30,7.56
2025-10-21T10:48:00Z,93.30,9.00
2025-10-21T10:49:00Z,92.00,9.00
2025-10-21T10:50:00Z,91.34,9.00
2025-10-21T10:51:00Z,93.00,9.00
2025-10-21T10:52:00Z,93.00,8.88
2025-10-21T10:53:00Z,91.00,11.00
2025-10-21T10:54:00Z,91.00,11.00
2025-10-21T10:55:00Z,91.22,11.00
2025-10-21T10:57:00Z,92.02,6.98
2025-10-21T10:58:00Z,96.80,4.38
2025-10-21T10:59:00Z,97.09,2.52
2025-10-21T11:00:00Z,98.00,2.00
2025-10-21T11:01:00Z,98.00,2.00
2025-10-21T11:02:00Z,98.89,2.00
2025-10-21T11:03:00Z,98.89,1.66
2025-10-21T11:04:00Z,98.89,2.92
2025-10-21T11:05:00Z,98.00,4.00
2025-10-21T11:06:00Z,98.00,1.00
2025-10-21T11:07:00Z,98.00,1.64
2025-10-21T11:08:00Z,98.67,2.44
2025-10-21T11:09:00Z,98.67,2.00
2025-10-21T11:10:00Z,98.67,2.19
2025-10-21T11:11:00Z,98.67,3.00
2025-10-21T11:12:00Z,98.67,3.00
2025-10-21T11:13:00Z,97.00,3.00
2025-10-21T11:14:00Z,96.34,3.00
2025-10-21T11:16:00Z,96.34,2.02
2025-10-21T11:17:00Z,99.00,2.01
2025-10-21T11:18:00Z,99.00,2.96
2025-10-21T11:19:00Z,99.00,2.14
2025-10-21T11:20:00Z,99.00,1.00
