# event_ticker=KXATPMATCH-25NOV09ZVESHE
# final_score=6-3 7-6(6)
# score_resolution=6-3 7-6
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Ben Shelton
# kalshi_date=2025-11-09
timestamp,Alexander Zverev,Ben Shelton
2025-11-09T07:56:00Z,62.00,
2025-11-09T07:57:00Z,62.00,
2025-11-09T08:00:00Z,62.00,41.00
2025-11-09T08:07:00Z,62.00,41.00
2025-11-09T08:09:00Z,62.00,41.00
2025-11-09T08:13:00Z,62.00,41.00
2025-11-09T08:33:00Z,62.00,39.00
2025-11-09T08:43:00Z,62.00,39.00
2025-11-09T08:51:00Z,62.00,40.00
2025-11-09T08:53:00Z,62.00,40.00
2025-11-09T08:54:00Z,62.00,40.00
2025-11-09T08:56:00Z,62.00,40.00
2025-11-09T09:16:00Z,62.00,40.00
2025-11-09T09:41:00Z,61.83,40.00
2025-11-09T09:55:00Z,62.00,40.00
2025-11-09T10:01:00Z,62.00,40.00
2025-11-09T10:20:00Z,62.00,40.00
2025-11-09T10:37:00Z,62.00,40.00
2025-11-09T10:44:00Z,62.00,40.00
2025-11-09T10:45:00Z,62.00,40.00
2025-11-09T10:52:00Z,62.00,40.00
2025-11-09T11:01:00Z,62.00,41.00
2025-11-09T11:43:00Z,62.00,41.00
2025-11-09T11:50:00Z,62.00,40.00
2025-11-09T11:57:00Z,62.00,40.00
2025-11-09T12:00:00Z,62.00,40.00
2025-11-09T12:10:00Z,62.00,40.00
2025-11-09T12:18:00Z,62.00,40.00
2025-11-09T12:21:00Z,62.00,40.00
2025-11-09T12:32:00Z,62.00,40.00
2025-11-09T12:33:00Z,62.00,40.00
2025-11-09T12:51:00Z,62.00,40.00
2025-11-09T12:52:00Z,62.00,40.00
2025-11-09T12:54:00Z,62.00,40.00
2025-11-09T12:55:00Z,62.00,40.00
2025-11-09T12:56:00Z,60.00,40.00
2025-11-09T13:05:00Z,61.00,40.00
2025-11-09T13:08:00Z,62.00,40.00
2025-11-09T13:10:00Z,62.00,40.00
2025-11-09T13:14:00Z,62.00,41.00
2025-11-09T13:15:00Z,62.00,41.00
2025-11-09T13:16:00Z,62.00,41.00
2025-11-09T13:17:00Z,62.00,40.00
2025-11-09T13:19:00Z,62.00,40.00
2025-11-09T13:20:00Z,62.00,38.02
2025-11-09T13:21:00Z,61.00,38.02
2025-11-09T13:23:00Z,61.00,38.02
2025-11-09T13:24:00Z,61.00,38.02
2025-11-09T13:26:00Z,61.00,38.02
2025-11-09T13:28:00Z,61.00,38.02
2025-11-09T13:29:00Z,61.00,38.02
2025-11-09T13:30:00Z,61.00,38.02
2025-11-09T13:33:00Z,61.00,38.02
2025-11-09T13:34:00Z,61.00,38.02
2025-11-09T13:35:00Z,61.00,38.02
2025-11-09T13:36:00Z,61.00,40.00
2025-11-09T13:40:00Z,61.00,40.00
2025-11-09T13:44:00Z,61.00,40.00
2025-11-09T13:45:00Z,61.00,40.00
2025-11-09T13:47:00Z,61.08,40.00
2025-11-09T13:52:00Z,61.00,39.25
2025-11-09T13:53:00Z,62.00,39.69
2025-11-09T13:54:00Z,62.00,39.69
2025-11-09T13:55:00Z,62.00,39.69
2025-11-09T13:56:00Z,62.00,40.00
2025-11-09T13:57:00Z,62.00,40.00
2025-11-09T13:58:00Z,62.00,40.00
2025-11-09T13:59:00Z,62.00,40.00
2025-11-09T14:00:00Z,62.00,40.00
2025-11-09T14:02:00Z,62.00,40.00
2025-11-09T14:03:00Z,62.00,40.00
2025-11-09T14:07:00Z,62.00,40.00
2025-11-09T14:10:00Z,62.00,40.00
2025-11-09T14:11:00Z,62.00,40.00
2025-11-09T14:13:00Z,62.00,40.00
2025-11-09T14:14:00Z,62.00,40.00
2025-11-09T14:16:00Z,62.00,40.00
2025-11-09T14:17:00Z,62.00,40.00
2025-11-09T14:18:00Z,62.00,38.00
2025-11-09T14:19:00Z,62.00,38.00
2025-11-09T14:20:00Z,62.00,38.00
2025-11-09T14:23:00Z,62.00,40.00
2025-11-09T14:25:00Z,62.00,40.00
2025-11-09T14:26:00Z,62.00,40.00
2025-11-09T14:27:00Z,62.00,40.00
2025-11-09T14:28:00Z,62.00,40.00
2025-11-09T14:29:00Z,62.00,40.00
2025-11-09T14:30:00Z,62.00,40.00
2025-11-09T14:32:00Z,62.00,40.00
2025-11-09T14:33:00Z,62.00,40.00
2025-11-09T14:36:00Z,62.00,40.00
2025-11-09T14:37:00Z,62.00,40.00
2025-11-09T14:38:00Z,62.00,40.00
2025-11-09T14:39:00Z,62.00,40.00
2025-11-09T14:41:00Z,62.00,40.00
2025-11-09T14:43:00Z,62.00,40.00
2025-11-09T14:44:00Z,62.00,40.00
2025-11-09T14:45:00Z,62.00,40.00
2025-11-09T14:46:00Z,62.00,40.00
2025-11-09T14:47:00Z,62.00,40.00
2025-11-09T14:49:00Z,62.00,40.00
2025-11-09T14:50:00Z,62.00,40.00
2025-11-09T14:51:00Z,62.00,39.00
2025-11-09T14:52:00Z,62.00,39.00
2025-11-09T14:53:00Z,62.00,39.00
2025-11-09T14:55:00Z,62.00,39.00
2025-11-09T14:56:00Z,62.00,39.00
2025-11-09T14:57:00Z,61.59,39.00
2025-11-09T14:58:00Z,62.00,39.00
2025-11-09T14:59:00Z,62.00,39.00
2025-11-09T15:00:00Z,62.00,39.00
2025-11-09T15:01:00Z,62.00,39.00
2025-11-09T15:02:00Z,61.67,39.00
2025-11-09T15:03:00Z,62.00,39.00
2025-11-09T15:04:00Z,62.00,40.00
2025-11-09T15:05:00Z,62.00,40.00
2025-11-09T15:06:00Z,62.00,40.00
2025-11-09T15:07:00Z,62.00,40.00
2025-11-09T15:08:00Z,62.00,40.00
2025-11-09T15:09:00Z,62.00,40.00
2025-11-09T15:10:00Z,62.00,40.00
2025-11-09T15:11:00Z,62.00,39.00
2025-11-09T15:12:00Z,62.00,39.00
2025-11-09T15:13:00Z,62.00,39.24
2025-11-09T15:14:00Z,62.00,40.00
2025-11-09T15:15:00Z,62.00,40.00
2025-11-09T15:16:00Z,62.00,40.00
2025-11-09T15:17:00Z,62.00,40.00
2025-11-09T15:18:00Z,62.00,40.00
2025-11-09T15:19:00Z,62.00,40.00
2025-11-09T15:20:00Z,62.00,40.00
2025-11-09T15:21:00Z,62.00,40.00
2025-11-09T15:22:00Z,62.00,40.00
2025-11-09T15:24:00Z,62.00,40.00
2025-11-09T15:25:00Z,62.00,40.00
2025-11-09T15:26:00Z,62.00,40.00
2025-11-09T15:29:00Z,62.00,40.00
2025-11-09T15:30:00Z,62.00,40.00
2025-11-09T15:31:00Z,62.00,40.00
2025-11-09T15:32:00Z,62.00,40.00
2025-11-09T15:33:00Z,62.00,40.00
2025-11-09T15:34:00Z,62.00,40.00
2025-11-09T15:35:00Z,62.00,40.00
2025-11-09T15:36:00Z,62.00,40.00
2025-11-09T15:37:00Z,62.00,40.00
2025-11-09T15:38:00Z,62.00,40.00
2025-11-09T15:39:00Z,62.00,40.00
2025-11-09T15:40:00Z,62.00,40.00
2025-11-09T15:41:00Z,62.00,40.00
2025-11-09T15:42:00Z,62.00,40.00
2025-11-09T15:44:00Z,62.00,40.00
2025-11-09T15:46:00Z,62.00,40.00
2025-11-09T15:47:00Z,62.00,40.00
2025-11-09T15:48:00Z,62.00,40.00
2025-11-09T15:49:00Z,62.00,39.63
2025-11-09T15:50:00Z,62.00,39.63
2025-11-09T15:51:00Z,62.00,39.63
2025-11-09T15:52:00Z,62.00,39.63
2025-11-09T15:53:00Z,62.00,39.63
2025-11-09T15:54:00Z,62.00,38.99
2025-11-09T15:56:00Z,62.00,38.99
2025-11-09T15:57:00Z,62.00,40.00
2025-11-09T15:58:00Z,62.00,40.00
2025-11-09T16:00:00Z,62.00,40.00
2025-11-09T16:03:00Z,62.00,40.00
2025-11-09T16:04:00Z,62.00,40.00
2025-11-09T16:05:00Z,61.03,40.00
2025-11-09T16:07:00Z,62.00,40.00
2025-11-09T16:08:00Z,62.00,40.00
2025-11-09T16:09:00Z,62.00,40.00
2025-11-09T16:11:00Z,62.00,40.00
2025-11-09T16:13:00Z,62.00,40.00
2025-11-09T16:14:00Z,61.31,40.00
2025-11-09T16:16:00Z,61.31,39.00
2025-11-09T16:17:00Z,62.00,39.00
2025-11-09T16:18:00Z,61.00,38.00
2025-11-09T16:19:00Z,60.00,38.00
2025-11-09T16:20:00Z,61.00,40.00
2025-11-09T16:21:00Z,61.00,40.00
2025-11-09T16:22:00Z,60.08,40.00
2025-11-09T16:23:00Z,61.00,40.00
2025-11-09T16:24:00Z,61.00,40.00
2025-11-09T16:25:00Z,61.00,39.00
2025-11-09T16:26:00Z,61.00,39.00
2025-11-09T16:27:00Z,62.00,39.00
2025-11-09T16:28:00Z,62.00,39.00
2025-11-09T16:30:00Z,62.00,39.00
2025-11-09T16:31:00Z,62.00,38.00
2025-11-09T16:33:00Z,62.00,39.00
2025-11-09T16:34:00Z,62.00,39.00
2025-11-09T16:35:00Z,62.00,39.00
2025-11-09T16:36:00Z,62.00,39.00
2025-11-09T16:37:00Z,62.00,39.00
2025-11-09T16:40:00Z,62.00,39.00
2025-11-09T16:42:00Z,62.00,39.00
2025-11-09T16:43:00Z,62.00,39.00
2025-11-09T16:44:00Z,62.00,39.00
2025-11-09T16:45:00Z,62.00,39.00
2025-11-09T16:47:00Z,62.00,39.00
2025-11-09T16:48:00Z,62.00,39.00
2025-11-09T16:49:00Z,62.00,39.00
2025-11-09T16:51:00Z,62.00,39.00
2025-11-09T16:53:00Z,62.00,39.00
2025-11-09T16:55:00Z,62.00,39.00
2025-11-09T16:56:00Z,62.00,39.00
2025-11-09T16:57:00Z,62.00,39.00
2025-11-09T16:59:00Z,62.00,39.00
2025-11-09T17:00:00Z,62.00,38.22
2025-11-09T17:01:00Z,62.00,39.00
2025-11-09T17:03:00Z,62.00,39.00
2025-11-09T17:04:00Z,62.00,39.00
2025-11-09T17:06:00Z,62.00,39.00
2025-11-09T17:09:00Z,61.00,39.00
2025-11-09T17:11:00Z,62.00,39.00
2025-11-09T17:12:00Z,62.00,39.00
2025-11-09T17:13:00Z,62.00,39.00
2025-11-09T17:14:00Z,62.00,39.00
2025-11-09T17:15:00Z,62.00,39.00
2025-11-09T17:16:00Z,62.00,39.00
2025-11-09T17:17:00Z,62.00,39.00
2025-11-09T17:18:00Z,62.00,39.00
2025-11-09T17:21:00Z,62.00,39.00
2025-11-09T17:22:00Z,62.00,39.00
2025-11-09T17:23:00Z,62.00,39.00
