# event_ticker=KXATPMATCH-26JAN16HUMMAC
# final_score=6-4 6-7(2) 6-2
# score_resolution=4-6 7-6 2-6
# match_winner=Tomas Machac
# fav_player=Ugo Humbert
# dog_player=Tomas Machac
# kalshi_date=2026-01-16
timestamp,Ugo Humbert,Tomas Machac
2026-01-16T22:44:00Z,57.00,45.00
2026-01-16T22:46:00Z,57.00,45.00
2026-01-16T22:53:00Z,57.00,45.00
2026-01-16T22:57:00Z,57.00,45.00
2026-01-16T23:00:00Z,57.00,45.00
2026-01-16T23:02:00Z,57.00,45.00
2026-01-16T23:03:00Z,57.00,45.00
2026-01-16T23:04:00Z,57.00,45.00
2026-01-16T23:05:00Z,55.00,45.00
2026-01-16T23:07:00Z,55.00,45.00
2026-01-16T23:08:00Z,55.00,45.00
2026-01-16T23:10:00Z,55.00,45.00
2026-01-16T23:12:00Z,55.00,45.00
2026-01-16T23:13:00Z,57.00,45.00
2026-01-16T23:14:00Z,57.00,45.00
2026-01-16T23:17:00Z,57.00,45.00
2026-01-16T23:20:00Z,57.00,44.00
2026-01-16T23:21:00Z,57.00,44.00
2026-01-16T23:24:00Z,57.00,43.13
2026-01-16T23:25:00Z,57.00,44.00
2026-01-16T23:26:00Z,57.00,44.00
2026-01-16T23:37:00Z,57.00,44.00
2026-01-17T00:21:00Z,58.00,44.00
2026-01-17T00:24:00Z,58.00,44.00
2026-01-17T00:26:00Z,58.78,44.00
2026-01-17T00:29:00Z,59.00,44.00
2026-01-17T00:31:00Z,59.00,43.00
2026-01-17T00:46:00Z,59.00,43.00
2026-01-17T00:52:00Z,59.00,43.00
2026-01-17T01:04:00Z,59.00,43.00
2026-01-17T01:10:00Z,59.00,43.00
2026-01-17T01:11:00Z,59.00,43.00
2026-01-17T01:16:00Z,59.00,43.00
2026-01-17T01:18:00Z,59.00,43.00
2026-01-17T01:20:00Z,59.00,43.00
2026-01-17T01:21:00Z,58.00,43.00
2026-01-17T01:23:00Z,58.00,43.00
2026-01-17T01:24:00Z,58.00,43.00
2026-01-17T01:31:00Z,58.00,43.00
2026-01-17T01:37:00Z,58.00,43.00
2026-01-17T01:38:00Z,58.00,43.00
2026-01-17T01:39:00Z,58.00,43.00
2026-01-17T01:40:00Z,58.00,43.00
2026-01-17T01:41:00Z,58.00,43.00
2026-01-17T01:42:00Z,58.00,44.00
2026-01-17T01:43:00Z,58.00,44.00
2026-01-17T01:45:00Z,58.00,44.00
2026-01-17T01:49:00Z,58.00,44.00
2026-01-17T01:50:00Z,58.00,44.00
2026-01-17T01:59:00Z,58.00,44.00
2026-01-17T02:01:00Z,58.00,44.00
2026-01-17T02:02:00Z,58.00,44.00
2026-01-17T02:03:00Z,58.00,44.00
2026-01-17T02:07:00Z,58.00,44.00
2026-01-17T02:14:00Z,56.50,44.00
2026-01-17T02:16:00Z,58.00,44.00
2026-01-17T02:21:00Z,58.00,44.00
2026-01-17T02:23:00Z,58.00,44.00
2026-01-17T02:26:00Z,58.00,44.00
2026-01-17T02:30:00Z,58.00,44.00
2026-01-17T02:34:00Z,58.00,44.00
2026-01-17T02:36:00Z,57.00,44.42
2026-01-17T02:40:00Z,57.00,44.42
2026-01-17T02:41:00Z,57.00,45.00
2026-01-17T02:43:00Z,57.67,45.00
2026-01-17T02:44:00Z,58.00,45.00
2026-01-17T02:45:00Z,58.00,45.00
2026-01-17T02:47:00Z,56.08,45.00
2026-01-17T02:49:00Z,58.00,45.00
2026-01-17T02:51:00Z,57.00,45.00
2026-01-17T02:52:00Z,57.00,43.00
2026-01-17T02:53:00Z,58.00,43.00
2026-01-17T02:54:00Z,57.97,44.00
2026-01-17T02:55:00Z,57.97,44.00
2026-01-17T02:56:00Z,58.00,44.00
2026-01-17T02:57:00Z,58.00,44.00
2026-01-17T02:58:00Z,58.00,44.00
2026-01-17T02:59:00Z,58.00,44.00
2026-01-17T03:01:00Z,58.00,44.00
2026-01-17T03:02:00Z,58.00,44.00
2026-01-17T03:03:00Z,58.00,44.00
2026-01-17T03:04:00Z,58.00,44.00
2026-01-17T03:06:00Z,58.00,44.00
2026-01-17T03:07:00Z,58.00,45.00
2026-01-17T03:08:00Z,58.00,45.00
2026-01-17T03:12:00Z,58.00,44.27
2026-01-17T03:13:00Z,58.00,45.00
2026-01-17T03:16:00Z,56.00,45.00
2026-01-17T03:17:00Z,57.00,45.00
2026-01-17T03:19:00Z,57.00,45.00
2026-01-17T03:20:00Z,57.00,45.00
2026-01-17T03:22:00Z,57.00,45.00
2026-01-17T03:23:00Z,57.00,45.00
2026-01-17T03:25:00Z,57.00,45.00
2026-01-17T03:26:00Z,57.00,44.00
2026-01-17T03:27:00Z,57.00,44.00
2026-01-17T03:28:00Z,57.00,44.00
2026-01-17T03:29:00Z,57.00,44.00
2026-01-17T03:30:00Z,57.00,44.00
2026-01-17T03:31:00Z,57.00,44.00
2026-01-17T03:34:00Z,57.00,44.18
2026-01-17T03:35:00Z,57.00,45.00
2026-01-17T03:36:00Z,57.00,44.00
2026-01-17T03:37:00Z,57.15,44.00
2026-01-17T03:38:00Z,58.00,44.00
2026-01-17T03:39:00Z,58.00,44.00
2026-01-17T03:41:00Z,58.00,44.00
2026-01-17T03:42:00Z,58.00,44.00
2026-01-17T03:43:00Z,57.06,42.28
2026-01-17T03:44:00Z,57.06,44.00
2026-01-17T03:45:00Z,58.00,44.00
2026-01-17T03:47:00Z,58.00,44.00
2026-01-17T03:48:00Z,58.00,44.00
2026-01-17T03:49:00Z,58.00,44.00
2026-01-17T03:50:00Z,58.00,44.00
2026-01-17T03:51:00Z,58.00,44.00
2026-01-17T03:52:00Z,58.00,44.00
2026-01-17T03:53:00Z,58.00,44.00
2026-01-17T03:54:00Z,58.00,44.00
2026-01-17T03:55:00Z,58.00,44.00
2026-01-17T03:56:00Z,58.00,44.00
2026-01-17T03:57:00Z,58.00,44.00
2026-01-17T03:58:00Z,58.00,44.00
2026-01-17T03:59:00Z,58.00,44.00
2026-01-17T04:00:00Z,58.00,44.00
2026-01-17T04:01:00Z,58.00,44.00
2026-01-17T04:02:00Z,58.00,44.00
2026-01-17T04:03:00Z,58.00,44.00
2026-01-17T04:04:00Z,58.00,44.00
2026-01-17T04:05:00Z,58.00,44.00
2026-01-17T04:06:00Z,58.00,44.00
2026-01-17T04:07:00Z,58.00,44.00
2026-01-17T04:10:00Z,58.00,44.00
2026-01-17T04:11:00Z,58.00,44.00
2026-01-17T04:12:00Z,58.00,44.00
2026-01-17T04:13:00Z,58.00,43.94
2026-01-17T04:14:00Z,58.00,43.12
2026-01-17T04:15:00Z,58.00,44.00
2026-01-17T04:16:00Z,58.00,44.00
2026-01-17T04:17:00Z,58.00,44.00
2026-01-17T04:18:00Z,57.36,44.00
2026-01-17T04:19:00Z,57.50,44.00
2026-01-17T04:20:00Z,58.00,42.98
2026-01-17T04:21:00Z,58.00,44.00
2026-01-17T04:22:00Z,58.00,44.00
2026-01-17T04:23:00Z,56.56,44.00
2026-01-17T04:24:00Z,56.18,44.00
2026-01-17T04:25:00Z,58.00,44.00
2026-01-17T04:26:00Z,58.91,43.00
2026-01-17T04:27:00Z,59.00,41.73
2026-01-17T04:28:00Z,59.00,43.17
2026-01-17T04:29:00Z,59.00,44.00
2026-01-17T04:30:00Z,59.00,44.00
2026-01-17T04:31:00Z,59.00,43.00
2026-01-17T04:32:00Z,59.01,43.00
2026-01-17T04:33:00Z,59.89,43.00
2026-01-17T04:34:00Z,59.00,43.00
2026-01-17T04:35:00Z,60.00,43.00
2026-01-17T04:36:00Z,60.00,42.09
2026-01-17T04:37:00Z,60.00,42.00
2026-01-17T04:38:00Z,60.00,41.85
2026-01-17T04:39:00Z,60.00,42.00
2026-01-17T04:40:00Z,58.80,42.00
2026-01-17T04:41:00Z,56.28,44.83
2026-01-17T04:42:00Z,55.98,46.44
2026-01-17T04:43:00Z,59.03,47.91
2026-01-17T04:44:00Z,59.22,42.17
2026-01-17T04:45:00Z,62.44,44.14
2026-01-17T04:46:00Z,64.79,37.58
2026-01-17T04:47:00Z,60.86,39.79
2026-01-17T04:48:00Z,58.80,43.06
2026-01-17T04:49:00Z,61.15,38.15
2026-01-17T04:50:00Z,68.48,34.41
2026-01-17T04:51:00Z,74.66,27.33
2026-01-17T04:52:00Z,71.67,29.69
2026-01-17T04:53:00Z,69.32,31.20
2026-01-17T04:54:00Z,70.59,29.02
2026-01-17T04:55:00Z,72.36,28.20
2026-01-17T04:56:00Z,75.58,25.15
2026-01-17T04:57:00Z,76.74,23.90
2026-01-17T04:58:00Z,76.51,24.00
2026-01-17T04:59:00Z,77.57,25.00
2026-01-17T05:00:00Z,75.64,24.97
2026-01-17T05:01:00Z,77.78,25.06
2026-01-17T05:02:00Z,76.00,26.03
2026-01-17T05:03:00Z,70.99,30.12
2026-01-17T05:04:00Z,70.98,29.09
2026-01-17T05:05:00Z,71.46,30.62
2026-01-17T05:06:00Z,69.10,31.83
2026-01-17T05:07:00Z,72.25,30.95
2026-01-17T05:08:00Z,69.26,33.74
2026-01-17T05:09:00Z,65.78,34.71
2026-01-17T05:10:00Z,60.08,42.69
2026-01-17T05:11:00Z,56.99,46.00
2026-01-17T05:12:00Z,54.85,48.35
2026-01-17T05:13:00Z,51.66,49.16
2026-01-17T05:14:00Z,51.31,50.83
2026-01-17T05:15:00Z,53.03,47.16
2026-01-17T05:16:00Z,56.06,43.60
2026-01-17T05:17:00Z,55.80,44.86
2026-01-17T05:18:00Z,60.79,36.46
2026-01-17T05:19:00Z,65.07,37.92
2026-01-17T05:20:00Z,57.56,43.65
2026-01-17T05:21:00Z,55.09,43.60
2026-01-17T05:22:00Z,62.46,39.10
2026-01-17T05:23:00Z,60.33,40.25
2026-01-17T05:24:00Z,58.50,42.53
2026-01-17T05:25:00Z,54.36,46.68
2026-01-17T05:26:00Z,47.78,52.24
2026-01-17T05:27:00Z,36.49,61.35
2026-01-17T05:28:00Z,41.49,61.72
2026-01-17T05:29:00Z,31.02,69.17
2026-01-17T05:30:00Z,30.58,70.33
2026-01-17T05:31:00Z,27.41,74.40
2026-01-17T05:32:00Z,26.05,75.68
2026-01-17T05:33:00Z,26.05,74.32
2026-01-17T05:34:00Z,26.72,74.12
2026-01-17T05:35:00Z,29.51,72.06
2026-01-17T05:36:00Z,31.71,69.37
2026-01-17T05:37:00Z,34.57,66.45
2026-01-17T05:38:00Z,31.11,70.93
2026-01-17T05:39:00Z,30.12,72.35
2026-01-17T05:40:00Z,31.86,69.12
2026-01-17T05:41:00Z,32.52,68.22
2026-01-17T05:42:00Z,33.73,67.61
2026-01-17T05:43:00Z,34.00,67.19
2026-01-17T05:44:00Z,33.70,67.97
2026-01-17T05:45:00Z,34.32,68.23
2026-01-17T05:46:00Z,32.62,68.31
2026-01-17T05:47:00Z,34.78,65.21
2026-01-17T05:48:00Z,32.85,69.96
2026-01-17T05:49:00Z,30.40,70.39
2026-01-17T05:50:00Z,30.24,70.45
2026-01-17T05:51:00Z,35.30,66.48
2026-01-17T05:52:00Z,35.83,65.91
2026-01-17T05:53:00Z,35.20,66.37
2026-01-17T05:54:00Z,34.69,66.44
2026-01-17T05:55:00Z,43.26,60.77
2026-01-17T05:56:00Z,43.75,55.17
2026-01-17T05:57:00Z,37.32,64.29
2026-01-17T05:58:00Z,33.62,67.88
2026-01-17T05:59:00Z,35.70,65.60
2026-01-17T06:00:00Z,37.78,62.35
2026-01-17T06:01:00Z,38.39,63.82
2026-01-17T06:02:00Z,38.73,63.76
2026-01-17T06:03:00Z,36.66,66.75
2026-01-17T06:04:00Z,35.07,66.44
2026-01-17T06:05:00Z,32.60,68.78
2026-01-17T06:06:00Z,28.19,72.77
2026-01-17T06:07:00Z,33.22,70.72
2026-01-17T06:08:00Z,30.93,70.23
2026-01-17T06:09:00Z,31.74,70.91
2026-01-17T06:10:00Z,31.94,68.66
2026-01-17T06:11:00Z,35.24,65.88
2026-01-17T06:12:00Z,36.04,64.95
2026-01-17T06:13:00Z,35.88,65.71
2026-01-17T06:14:00Z,37.97,66.84
2026-01-17T06:15:00Z,31.69,69.63
2026-01-17T06:16:00Z,32.99,69.15
2026-01-17T06:17:00Z,35.94,65.75
2026-01-17T06:18:00Z,34.56,66.53
2026-01-17T06:19:00Z,31.77,67.36
2026-01-17T06:20:00Z,34.42,66.53
2026-01-17T06:21:00Z,33.25,66.32
2026-01-17T06:22:00Z,29.90,74.74
2026-01-17T06:23:00Z,28.69,72.45
2026-01-17T06:24:00Z,39.15,62.31
2026-01-17T06:25:00Z,39.21,61.16
2026-01-17T06:26:00Z,37.69,63.90
2026-01-17T06:27:00Z,40.35,59.93
2026-01-17T06:28:00Z,50.79,48.13
2026-01-17T06:29:00Z,55.92,45.02
2026-01-17T06:30:00Z,55.26,45.73
2026-01-17T06:31:00Z,54.73,45.84
2026-01-17T06:32:00Z,55.03,46.19
2026-01-17T06:33:00Z,53.85,45.66
2026-01-17T06:34:00Z,49.72,52.40
2026-01-17T06:35:00Z,48.11,52.46
2026-01-17T06:36:00Z,45.49,54.72
2026-01-17T06:37:00Z,40.55,58.61
2026-01-17T06:38:00Z,50.32,50.30
2026-01-17T06:39:00Z,51.44,49.22
2026-01-17T06:40:00Z,52.15,50.95
2026-01-17T06:41:00Z,48.90,53.72
2026-01-17T06:42:00Z,45.61,55.69
2026-01-17T06:43:00Z,44.59,55.13
2026-01-17T06:44:00Z,42.27,59.04
2026-01-17T06:45:00Z,40.08,60.60
2026-01-17T06:46:00Z,29.65,70.08
2026-01-17T06:47:00Z,22.74,81.06
2026-01-17T06:48:00Z,15.39,83.88
2026-01-17T06:49:00Z,18.70,82.01
2026-01-17T06:50:00Z,19.65,82.31
2026-01-17T06:51:00Z,11.07,89.48
2026-01-17T06:52:00Z,10.27,91.42
2026-01-17T06:53:00Z,10.27,91.72
2026-01-17T06:54:00Z,5.62,94.95
2026-01-17T06:55:00Z,7.33,93.31
2026-01-17T06:56:00Z,9.86,90.68
2026-01-17T06:57:00Z,11.72,88.68
2026-01-17T06:58:00Z,10.42,89.99
2026-01-17T06:59:00Z,7.68,93.32
2026-01-17T07:00:00Z,5.49,95.01
2026-01-17T07:01:00Z,5.36,95.05
2026-01-17T07:02:00Z,2.94,96.40
2026-01-17T07:03:00Z,1.07,98.92
2026-01-17T07:04:00Z,1.00,99.00
2026-01-17T07:05:00Z,1.00,99.00
2026-01-17T07:06:00Z,1.00,99.00
2026-01-17T07:07:00Z,1.00,99.00
2026-01-17T07:08:00Z,1.00,99.00
