# event_ticker=KXATPCHALLENGERMATCH-26APR17DELABO
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Hugo Dellien
# fav_player=Valerio Aboian
# dog_player=Hugo Dellien
# kalshi_date=2026-04-17
timestamp,Valerio Aboian,Hugo Dellien
2026-04-17T17:24:00Z,16.00,85.00
2026-04-17T17:27:00Z,16.00,84.00
2026-04-17T17:29:00Z,16.00,84.00
2026-04-17T17:33:00Z,16.00,85.00
2026-04-17T17:35:00Z,16.00,85.00
2026-04-17T17:40:00Z,16.00,85.00
2026-04-17T17:41:00Z,16.00,85.00
2026-04-17T17:43:00Z,16.00,84.00
2026-04-17T17:45:00Z,17.00,84.00
2026-04-17T17:50:00Z,17.00,84.00
2026-04-17T17:51:00Z,17.00,84.00
2026-04-17T17:57:00Z,16.00,84.00
2026-04-17T18:01:00Z,16.00,85.00
2026-04-17T18:02:00Z,16.00,85.00
2026-04-17T18:03:00Z,17.00,85.00
2026-04-17T18:04:00Z,17.00,85.00
2026-04-17T18:13:00Z,17.00,85.00
2026-04-17T18:16:00Z,17.00,85.00
2026-04-17T18:30:00Z,17.00,85.00
2026-04-17T18:31:00Z,17.00,85.00
2026-04-17T18:36:00Z,17.00,85.00
2026-04-17T18:37:00Z,17.00,85.00
2026-04-17T18:51:00Z,17.00,85.00
2026-04-17T18:55:00Z,17.00,85.00
2026-04-17T19:02:00Z,17.00,85.00
2026-04-17T19:08:00Z,17.00,85.00
2026-04-17T19:15:00Z,17.00,85.00
2026-04-17T19:34:00Z,17.00,85.00
2026-04-17T19:35:00Z,17.00,85.00
2026-04-17T19:36:00Z,17.00,85.00
2026-04-17T19:40:00Z,17.00,85.00
2026-04-17T19:41:00Z,17.00,85.00
2026-04-17T19:42:00Z,17.00,85.00
2026-04-17T19:44:00Z,17.00,84.00
2026-04-17T19:47:00Z,17.00,84.00
2026-04-17T19:56:00Z,17.00,84.00
2026-04-17T19:57:00Z,17.00,84.00
2026-04-17T19:58:00Z,17.00,84.00
2026-04-17T20:07:00Z,17.00,84.00
2026-04-17T20:08:00Z,17.00,84.00
2026-04-17T20:09:00Z,17.00,85.00
2026-04-17T20:12:00Z,17.00,85.00
2026-04-17T20:13:00Z,17.00,85.00
2026-04-17T20:15:00Z,16.00,85.00
2026-04-17T20:19:00Z,16.00,85.56
2026-04-17T20:20:00Z,16.00,85.98
2026-04-17T20:21:00Z,16.00,86.00
2026-04-17T20:22:00Z,16.00,86.00
2026-04-17T20:24:00Z,16.00,86.00
2026-04-17T20:28:00Z,16.43,86.00
2026-04-17T20:29:00Z,17.00,86.00
2026-04-17T20:31:00Z,17.00,86.00
2026-04-17T20:33:00Z,17.00,86.00
2026-04-17T20:36:00Z,17.00,86.00
2026-04-17T20:37:00Z,16.00,86.00
2026-04-17T20:38:00Z,15.00,86.00
2026-04-17T20:40:00Z,16.00,85.00
2026-04-17T20:41:00Z,16.20,85.90
2026-04-17T20:43:00Z,15.00,86.00
2026-04-17T20:44:00Z,14.09,86.00
2026-04-17T20:45:00Z,14.00,86.00
2026-04-17T20:47:00Z,14.00,87.00
2026-04-17T20:48:00Z,13.42,87.00
2026-04-17T20:49:00Z,14.00,88.00
2026-04-17T20:50:00Z,13.40,88.00
2026-04-17T20:53:00Z,14.85,88.00
2026-04-17T20:54:00Z,14.04,87.00
2026-04-17T20:55:00Z,14.00,87.00
2026-04-17T20:56:00Z,15.00,87.00
2026-04-17T20:57:00Z,15.00,87.00
2026-04-17T20:58:00Z,15.71,85.78
2026-04-17T20:59:00Z,16.00,85.53
2026-04-17T21:00:00Z,16.00,86.00
2026-04-17T21:01:00Z,16.00,86.00
2026-04-17T21:02:00Z,16.26,83.64
2026-04-17T21:03:00Z,16.55,85.47
2026-04-17T21:04:00Z,16.17,85.95
2026-04-17T21:05:00Z,15.33,85.53
2026-04-17T21:06:00Z,14.22,88.01
2026-04-17T21:07:00Z,14.53,87.92
2026-04-17T21:08:00Z,14.31,88.21
2026-04-17T21:09:00Z,15.60,84.81
2026-04-17T21:10:00Z,15.53,85.99
2026-04-17T21:11:00Z,15.07,87.13
2026-04-17T21:12:00Z,13.92,87.71
2026-04-17T21:13:00Z,14.37,86.88
2026-04-17T21:14:00Z,16.07,85.01
2026-04-17T21:15:00Z,16.05,84.72
2026-04-17T21:16:00Z,14.78,87.00
2026-04-17T21:17:00Z,12.06,88.70
2026-04-17T21:18:00Z,15.37,85.86
2026-04-17T21:19:00Z,18.39,82.92
2026-04-17T21:20:00Z,14.73,86.24
2026-04-17T21:21:00Z,11.73,89.37
2026-04-17T21:22:00Z,8.93,91.75
2026-04-17T21:23:00Z,10.48,90.93
2026-04-17T21:24:00Z,11.22,90.78
2026-04-17T21:25:00Z,11.15,91.80
2026-04-17T21:26:00Z,7.88,92.97
2026-04-17T21:27:00Z,6.68,94.00
2026-04-17T21:28:00Z,7.30,94.19
2026-04-17T21:29:00Z,4.70,95.00
2026-04-17T21:30:00Z,5.41,95.92
2026-04-17T21:31:00Z,5.98,95.07
2026-04-17T21:32:00Z,5.31,96.53
2026-04-17T21:33:00Z,4.34,96.71
2026-04-17T21:34:00Z,4.85,95.98
2026-04-17T21:35:00Z,4.68,97.23
2026-04-17T21:36:00Z,6.81,93.53
2026-04-17T21:37:00Z,7.89,90.19
2026-04-17T21:38:00Z,6.95,94.83
2026-04-17T21:39:00Z,6.77,94.29
2026-04-17T21:40:00Z,5.85,94.92
2026-04-17T21:41:00Z,7.06,94.75
2026-04-17T21:42:00Z,4.19,95.63
2026-04-17T21:43:00Z,2.80,97.84
2026-04-17T21:44:00Z,4.67,97.14
2026-04-17T21:45:00Z,2.58,98.20
2026-04-17T21:46:00Z,2.75,97.97
2026-04-17T21:47:00Z,2.31,98.70
2026-04-17T21:48:00Z,2.21,98.00
2026-04-17T21:49:00Z,2.99,97.92
2026-04-17T21:50:00Z,2.95,98.17
2026-04-17T21:51:00Z,3.01,98.00
2026-04-17T21:52:00Z,3.00,98.00
2026-04-17T21:53:00Z,3.21,98.06
2026-04-17T21:54:00Z,1.59,98.97
2026-04-17T21:55:00Z,1.92,98.82
2026-04-17T21:56:00Z,2.78,98.00
2026-04-17T21:57:00Z,3.37,97.00
2026-04-17T21:58:00Z,2.80,97.01
2026-04-17T21:59:00Z,2.83,97.84
2026-04-17T22:00:00Z,4.09,96.56
2026-04-17T22:01:00Z,2.62,97.95
2026-04-17T22:02:00Z,2.08,98.00
2026-04-17T22:03:00Z,2.18,97.96
2026-04-17T22:04:00Z,2.20,98.01
2026-04-17T22:05:00Z,2.64,97.74
2026-04-17T22:06:00Z,2.77,97.98
2026-04-17T22:07:00Z,3.66,96.39
2026-04-17T22:08:00Z,3.50,97.40
2026-04-17T22:09:00Z,5.97,95.25
2026-04-17T22:10:00Z,5.91,94.00
2026-04-17T22:11:00Z,9.48,91.96
2026-04-17T22:12:00Z,8.88,91.86
2026-04-17T22:13:00Z,4.59,95.23
2026-04-17T22:14:00Z,3.94,95.59
2026-04-17T22:15:00Z,2.35,98.03
2026-04-17T22:16:00Z,2.12,98.05
2026-04-17T22:17:00Z,1.16,99.00
2026-04-17T22:18:00Z,1.00,99.00
2026-04-17T22:19:00Z,1.00,99.00
2026-04-17T22:20:00Z,1.00,99.00
2026-04-17T22:21:00Z,1.00,99.00
2026-04-17T22:22:00Z,1.00,99.00
