# event_ticker=KXATPMATCH-26APR24NAVZVE
# final_score=6-1 3-6 6-3
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Mariano Navone
# kalshi_date=2026-04-24
timestamp,Mariano Navone,Alexander Zverev
2026-04-25T06:02:00Z,20.00,80.00
2026-04-25T06:10:00Z,20.00,80.00
2026-04-25T06:12:00Z,21.00,80.00
2026-04-25T06:17:00Z,21.00,80.00
2026-04-25T06:21:00Z,21.00,80.00
2026-04-25T06:22:00Z,21.00,80.00
2026-04-25T06:26:00Z,21.00,80.00
2026-04-25T06:29:00Z,21.00,81.00
2026-04-25T06:33:00Z,21.00,81.00
2026-04-25T06:37:00Z,21.00,80.00
2026-04-25T06:41:00Z,21.00,80.00
2026-04-25T06:46:00Z,21.00,80.00
2026-04-25T06:50:00Z,21.00,80.00
2026-04-25T06:52:00Z,21.00,80.00
2026-04-25T06:54:00Z,21.00,80.00
2026-04-25T06:55:00Z,21.00,80.00
2026-04-25T06:57:00Z,21.00,80.00
2026-04-25T06:59:00Z,21.00,80.00
2026-04-25T07:04:00Z,20.01,80.00
2026-04-25T07:07:00Z,20.01,81.00
2026-04-25T07:10:00Z,20.01,81.00
2026-04-25T07:11:00Z,20.01,81.00
2026-04-25T07:13:00Z,20.01,81.00
2026-04-25T07:16:00Z,20.01,81.00
2026-04-25T07:17:00Z,20.01,80.00
2026-04-25T07:25:00Z,20.01,81.00
2026-04-25T07:28:00Z,20.01,81.00
2026-04-25T07:29:00Z,20.01,81.00
2026-04-25T07:34:00Z,20.00,81.00
2026-04-25T07:42:00Z,20.00,81.00
2026-04-25T07:54:00Z,20.00,81.00
2026-04-25T07:59:00Z,20.00,81.00
2026-04-25T08:00:00Z,20.00,81.00
2026-04-25T08:04:00Z,20.21,81.00
2026-04-25T08:13:00Z,21.00,81.00
2026-04-25T08:18:00Z,21.00,81.00
2026-04-25T08:23:00Z,21.00,81.00
2026-04-25T08:38:00Z,20.00,81.00
2026-04-25T09:02:00Z,20.00,81.00
2026-04-25T09:13:00Z,20.00,81.00
2026-04-25T09:15:00Z,20.00,81.00
2026-04-25T09:29:00Z,20.00,81.00
2026-04-25T09:33:00Z,20.00,81.00
2026-04-25T09:37:00Z,20.00,81.00
2026-04-25T09:43:00Z,20.00,81.00
2026-04-25T09:45:00Z,20.00,81.00
2026-04-25T09:49:00Z,20.00,81.00
2026-04-25T09:52:00Z,20.00,81.00
2026-04-25T09:53:00Z,20.00,81.00
2026-04-25T09:56:00Z,20.00,81.00
2026-04-25T10:17:00Z,20.00,81.00
2026-04-25T10:31:00Z,20.00,81.00
2026-04-25T10:32:00Z,20.00,81.00
2026-04-25T10:34:00Z,20.00,81.00
2026-04-25T10:40:00Z,20.00,81.00
2026-04-25T10:41:00Z,20.00,81.00
2026-04-25T10:44:00Z,20.00,81.00
2026-04-25T10:48:00Z,20.00,81.00
2026-04-25T10:52:00Z,20.00,81.00
2026-04-25T11:00:00Z,20.00,81.00
2026-04-25T11:03:00Z,20.00,81.00
2026-04-25T11:05:00Z,20.00,81.00
2026-04-25T11:06:00Z,20.00,81.00
2026-04-25T11:19:00Z,20.00,81.00
2026-04-25T11:20:00Z,20.00,81.00
2026-04-25T11:21:00Z,20.00,81.00
2026-04-25T11:28:00Z,20.00,81.00
2026-04-25T11:30:00Z,20.00,81.00
2026-04-25T11:33:00Z,20.00,80.00
2026-04-25T11:37:00Z,20.00,81.00
2026-04-25T11:40:00Z,20.00,81.00
2026-04-25T11:41:00Z,20.00,81.00
2026-04-25T11:52:00Z,20.00,81.00
2026-04-25T11:53:00Z,20.00,81.00
2026-04-25T11:55:00Z,20.00,81.00
2026-04-25T11:56:00Z,20.00,81.00
2026-04-25T11:58:00Z,20.00,81.00
2026-04-25T11:59:00Z,20.00,81.00
2026-04-25T12:05:00Z,20.00,81.00
2026-04-25T12:06:00Z,20.00,81.00
2026-04-25T12:08:00Z,20.00,81.00
2026-04-25T12:09:00Z,20.00,81.00
2026-04-25T12:11:00Z,20.00,81.00
2026-04-25T12:12:00Z,20.00,81.00
2026-04-25T12:16:00Z,20.00,81.00
2026-04-25T12:17:00Z,20.00,81.00
2026-04-25T12:21:00Z,20.00,81.00
2026-04-25T12:25:00Z,20.00,81.00
2026-04-25T12:27:00Z,20.00,81.00
2026-04-25T12:28:00Z,20.00,81.00
2026-04-25T12:29:00Z,20.00,81.00
2026-04-25T12:31:00Z,20.00,81.00
2026-04-25T12:37:00Z,20.00,81.00
2026-04-25T12:39:00Z,20.00,81.00
2026-04-25T12:40:00Z,20.00,81.00
2026-04-25T12:41:00Z,20.00,81.00
2026-04-25T12:42:00Z,20.00,81.00
2026-04-25T12:43:00Z,20.00,81.00
2026-04-25T12:45:00Z,20.00,81.00
2026-04-25T12:47:00Z,20.00,81.00
2026-04-25T12:48:00Z,20.00,81.00
2026-04-25T12:50:00Z,20.00,81.00
2026-04-25T12:51:00Z,20.00,81.00
2026-04-25T12:52:00Z,20.00,81.00
2026-04-25T12:53:00Z,20.00,81.00
2026-04-25T12:54:00Z,20.00,81.00
2026-04-25T12:55:00Z,20.00,81.00
2026-04-25T12:56:00Z,20.00,81.00
2026-04-25T12:58:00Z,20.00,81.00
2026-04-25T13:01:00Z,20.00,81.00
2026-04-25T13:03:00Z,20.00,81.00
2026-04-25T13:05:00Z,20.00,81.00
2026-04-25T13:06:00Z,20.00,81.00
2026-04-25T13:08:00Z,20.00,81.00
2026-04-25T13:09:00Z,20.00,81.00
2026-04-25T13:10:00Z,20.00,81.00
2026-04-25T13:11:00Z,20.00,81.00
2026-04-25T13:13:00Z,20.00,81.00
2026-04-25T13:14:00Z,20.00,81.00
2026-04-25T13:15:00Z,20.00,81.00
2026-04-25T13:16:00Z,20.00,80.00
2026-04-25T13:17:00Z,20.00,81.00
2026-04-25T13:21:00Z,20.00,81.00
2026-04-25T13:22:00Z,20.00,81.00
2026-04-25T13:23:00Z,20.00,79.03
2026-04-25T13:24:00Z,20.00,81.00
2026-04-25T13:25:00Z,20.00,81.00
2026-04-25T13:26:00Z,21.00,81.00
2026-04-25T13:27:00Z,21.00,81.00
2026-04-25T13:28:00Z,21.00,80.00
2026-04-25T13:29:00Z,21.00,80.00
2026-04-25T13:32:00Z,21.00,80.00
2026-04-25T13:33:00Z,21.00,80.00
2026-04-25T13:34:00Z,21.00,80.00
2026-04-25T13:35:00Z,21.00,80.00
2026-04-25T13:36:00Z,21.00,80.00
2026-04-25T13:37:00Z,21.00,80.00
2026-04-25T13:38:00Z,21.00,80.00
2026-04-25T13:39:00Z,21.00,80.00
2026-04-25T13:40:00Z,21.00,80.00
2026-04-25T13:42:00Z,21.00,80.00
2026-04-25T13:43:00Z,21.00,80.00
2026-04-25T13:44:00Z,21.00,80.00
2026-04-25T13:45:00Z,21.00,80.00
2026-04-25T13:46:00Z,21.00,80.00
2026-04-25T13:47:00Z,21.00,80.00
2026-04-25T13:48:00Z,21.00,80.00
2026-04-25T13:49:00Z,21.00,80.00
2026-04-25T13:50:00Z,21.00,80.00
2026-04-25T13:51:00Z,21.00,80.00
2026-04-25T13:52:00Z,21.00,80.00
2026-04-25T13:53:00Z,21.00,80.00
2026-04-25T13:54:00Z,21.00,80.00
2026-04-25T13:55:00Z,21.00,80.00
2026-04-25T13:56:00Z,21.00,79.37
2026-04-25T13:57:00Z,21.00,80.00
2026-04-25T13:58:00Z,21.00,80.00
2026-04-25T13:59:00Z,21.00,80.00
2026-04-25T14:00:00Z,21.00,80.00
2026-04-25T14:02:00Z,21.00,80.00
2026-04-25T14:03:00Z,21.00,80.00
2026-04-25T14:04:00Z,21.00,80.00
2026-04-25T14:05:00Z,20.48,80.00
2026-04-25T14:06:00Z,20.48,80.00
2026-04-25T14:07:00Z,20.48,80.00
2026-04-25T14:08:00Z,20.00,81.00
2026-04-25T14:09:00Z,20.00,81.00
2026-04-25T14:10:00Z,20.00,81.00
2026-04-25T14:11:00Z,19.90,81.07
2026-04-25T14:12:00Z,19.55,81.24
2026-04-25T14:13:00Z,18.15,82.43
2026-04-25T14:14:00Z,16.73,83.13
2026-04-25T14:15:00Z,13.06,86.62
2026-04-25T14:16:00Z,11.91,88.99
2026-04-25T14:17:00Z,9.93,90.07
2026-04-25T14:18:00Z,9.63,92.01
2026-04-25T14:19:00Z,8.32,92.96
2026-04-25T14:20:00Z,8.05,93.00
2026-04-25T14:21:00Z,7.72,93.00
2026-04-25T14:22:00Z,9.00,92.16
2026-04-25T14:23:00Z,9.00,92.00
2026-04-25T14:24:00Z,8.09,92.05
2026-04-25T14:25:00Z,8.00,93.00
2026-04-25T14:26:00Z,7.00,93.00
2026-04-25T14:27:00Z,8.00,92.92
2026-04-25T14:28:00Z,8.00,92.86
2026-04-25T14:29:00Z,7.85,93.00
2026-04-25T14:30:00Z,7.03,94.24
2026-04-25T14:31:00Z,6.11,94.32
2026-04-25T14:32:00Z,6.00,95.00
2026-04-25T14:33:00Z,4.99,95.17
2026-04-25T14:34:00Z,5.00,95.99
2026-04-25T14:35:00Z,5.00,95.39
2026-04-25T14:36:00Z,4.58,96.00
2026-04-25T14:37:00Z,5.13,95.01
2026-04-25T14:38:00Z,6.00,94.99
2026-04-25T14:39:00Z,6.00,95.00
2026-04-25T14:40:00Z,7.00,94.15
2026-04-25T14:41:00Z,6.30,94.10
2026-04-25T14:42:00Z,6.61,93.01
2026-04-25T14:43:00Z,11.49,90.39
2026-04-25T14:44:00Z,9.76,91.65
2026-04-25T14:45:00Z,9.59,91.20
2026-04-25T14:46:00Z,8.32,92.28
2026-04-25T14:47:00Z,11.08,91.57
2026-04-25T14:48:00Z,13.62,87.21
2026-04-25T14:49:00Z,14.94,86.30
2026-04-25T14:50:00Z,15.00,85.73
2026-04-25T14:51:00Z,14.98,86.00
2026-04-25T14:52:00Z,14.82,86.94
2026-04-25T14:53:00Z,15.00,87.00
2026-04-25T14:54:00Z,15.11,86.32
2026-04-25T14:55:00Z,16.64,85.92
2026-04-25T14:56:00Z,17.00,83.61
2026-04-25T14:57:00Z,16.58,83.74
2026-04-25T14:58:00Z,17.00,83.61
2026-04-25T14:59:00Z,16.94,83.11
2026-04-25T15:00:00Z,17.03,83.14
2026-04-25T15:01:00Z,19.44,80.50
2026-04-25T15:02:00Z,22.98,76.91
2026-04-25T15:03:00Z,23.29,78.34
2026-04-25T15:04:00Z,22.27,77.83
2026-04-25T15:05:00Z,21.59,80.88
2026-04-25T15:06:00Z,19.91,80.93
2026-04-25T15:07:00Z,19.99,80.95
2026-04-25T15:08:00Z,19.69,81.00
2026-04-25T15:09:00Z,19.72,81.00
2026-04-25T15:10:00Z,19.04,82.01
2026-04-25T15:11:00Z,19.63,81.79
2026-04-25T15:12:00Z,17.42,85.40
2026-04-25T15:13:00Z,19.07,82.33
2026-04-25T15:14:00Z,22.12,78.00
2026-04-25T15:15:00Z,22.70,77.93
2026-04-25T15:16:00Z,22.44,78.84
2026-04-25T15:17:00Z,21.01,81.37
2026-04-25T15:18:00Z,17.69,82.71
2026-04-25T15:19:00Z,15.24,85.65
2026-04-25T15:20:00Z,12.62,88.61
2026-04-25T15:21:00Z,9.73,91.08
2026-04-25T15:22:00Z,5.66,94.50
2026-04-25T15:23:00Z,4.74,95.40
2026-04-25T15:24:00Z,3.87,96.76
2026-04-25T15:25:00Z,3.56,96.73
2026-04-25T15:26:00Z,3.94,97.24
2026-04-25T15:27:00Z,2.49,98.12
2026-04-25T15:28:00Z,3.02,98.00
2026-04-25T15:29:00Z,3.79,97.02
2026-04-25T15:30:00Z,3.74,97.29
2026-04-25T15:31:00Z,4.04,96.08
2026-04-25T15:32:00Z,4.57,96.47
2026-04-25T15:33:00Z,2.52,96.91
2026-04-25T15:34:00Z,2.13,97.92
2026-04-25T15:35:00Z,1.97,97.87
2026-04-25T15:36:00Z,1.80,97.96
2026-04-25T15:37:00Z,2.97,97.97
2026-04-25T15:38:00Z,3.26,97.00
2026-04-25T15:39:00Z,3.19,97.92
2026-04-25T15:40:00Z,3.53,97.66
2026-04-25T15:41:00Z,3.37,96.71
2026-04-25T15:42:00Z,3.20,97.22
2026-04-25T15:43:00Z,3.66,96.63
2026-04-25T15:44:00Z,2.31,98.07
2026-04-25T15:45:00Z,1.97,98.08
2026-04-25T15:46:00Z,1.41,98.61
2026-04-25T15:47:00Z,1.98,98.81
2026-04-25T15:48:00Z,1.03,99.00
2026-04-25T15:49:00Z,1.02,98.99
2026-04-25T15:50:00Z,1.97,98.18
2026-04-25T15:51:00Z,1.14,98.93
2026-04-25T15:52:00Z,1.00,99.00
2026-04-25T15:53:00Z,1.00,99.00
2026-04-25T15:54:00Z,1.00,99.00
2026-04-25T15:55:00Z,1.00,99.00
2026-04-25T15:56:00Z,1.00,99.00
2026-04-25T15:57:00Z,1.00,99.00
2026-04-25T15:58:00Z,1.00,99.00
2026-04-25T15:59:00Z,1.00,99.00
2026-04-25T16:00:00Z,1.00,99.00
2026-04-25T16:01:00Z,1.00,99.00
2026-04-25T16:02:00Z,1.00,99.00
2026-04-25T16:03:00Z,1.00,99.00
