# event_ticker=KXATPCHALLENGERMATCH-26APR15BROIVA
# final_score=6-1 6-3
# score_resolution=1-6 3-6
# match_winner=Liam Broady
# fav_player=Ilya Ivashka
# dog_player=Liam Broady
# kalshi_date=2026-04-15
timestamp,Ilya Ivashka,Liam Broady
2026-04-16T02:39:00Z,29.00,73.00
2026-04-16T02:41:00Z,29.00,73.00
2026-04-16T02:45:00Z,29.00,73.00
2026-04-16T02:47:00Z,29.00,73.00
2026-04-16T02:48:00Z,29.00,73.00
2026-04-16T02:49:00Z,29.00,73.00
2026-04-16T02:51:00Z,29.00,70.69
2026-04-16T02:52:00Z,29.00,72.00
2026-04-16T02:53:00Z,29.00,72.00
2026-04-16T02:55:00Z,29.00,72.00
2026-04-16T02:56:00Z,29.00,72.00
2026-04-16T02:57:00Z,29.00,72.00
2026-04-16T02:58:00Z,29.00,72.57
2026-04-16T02:59:00Z,29.00,73.00
2026-04-16T03:02:00Z,29.00,73.00
2026-04-16T03:03:00Z,29.00,73.00
2026-04-16T03:06:00Z,28.00,73.00
2026-04-16T03:07:00Z,27.16,73.00
2026-04-16T03:08:00Z,27.16,73.00
2026-04-16T03:09:00Z,27.16,73.00
2026-04-16T03:10:00Z,30.57,73.00
2026-04-16T03:11:00Z,30.00,73.00
2026-04-16T03:12:00Z,30.00,72.00
2026-04-16T03:13:00Z,30.00,72.00
2026-04-16T03:14:00Z,30.00,72.00
2026-04-16T03:15:00Z,30.00,70.00
2026-04-16T03:16:00Z,30.00,72.00
2026-04-16T03:18:00Z,30.00,72.00
2026-04-16T03:20:00Z,30.00,72.00
2026-04-16T03:21:00Z,30.00,72.00
2026-04-16T03:23:00Z,30.00,72.00
2026-04-16T03:25:00Z,30.00,72.00
2026-04-16T03:28:00Z,30.00,72.00
2026-04-16T03:29:00Z,30.00,72.00
2026-04-16T03:30:00Z,30.00,72.00
2026-04-16T03:31:00Z,30.00,72.00
2026-04-16T03:32:00Z,30.00,71.00
2026-04-16T03:33:00Z,30.00,72.00
2026-04-16T03:34:00Z,28.40,72.00
2026-04-16T03:35:00Z,29.55,72.00
2026-04-16T03:36:00Z,29.55,72.00
2026-04-16T03:37:00Z,30.00,72.00
2026-04-16T03:38:00Z,30.00,72.00
2026-04-16T03:41:00Z,30.00,72.00
2026-04-16T03:42:00Z,30.00,72.00
2026-04-16T03:44:00Z,30.00,70.00
2026-04-16T03:45:00Z,30.00,72.00
2026-04-16T03:47:00Z,30.00,72.00
2026-04-16T03:48:00Z,30.00,71.22
2026-04-16T03:53:00Z,30.00,72.00
2026-04-16T03:56:00Z,30.00,72.00
2026-04-16T03:57:00Z,30.00,72.00
2026-04-16T03:58:00Z,30.66,72.00
2026-04-16T03:59:00Z,30.61,72.00
2026-04-16T04:00:00Z,30.61,72.00
2026-04-16T04:04:00Z,30.61,72.00
2026-04-16T04:05:00Z,30.00,72.00
2026-04-16T04:07:00Z,27.00,72.00
2026-04-16T04:08:00Z,27.00,72.00
2026-04-16T04:09:00Z,30.00,72.00
2026-04-16T04:10:00Z,30.00,72.00
2026-04-16T04:11:00Z,30.00,72.00
2026-04-16T04:12:00Z,30.00,72.40
2026-04-16T04:13:00Z,30.01,72.00
2026-04-16T04:14:00Z,30.44,70.14
2026-04-16T04:15:00Z,30.91,71.40
2026-04-16T04:16:00Z,31.96,70.94
2026-04-16T04:17:00Z,33.71,68.84
2026-04-16T04:18:00Z,36.29,63.85
2026-04-16T04:19:00Z,35.17,65.61
2026-04-16T04:20:00Z,33.84,68.98
2026-04-16T04:21:00Z,32.53,67.63
2026-04-16T04:22:00Z,27.83,71.59
2026-04-16T04:23:00Z,26.04,73.82
2026-04-16T04:24:00Z,21.27,77.35
2026-04-16T04:25:00Z,18.87,77.35
2026-04-16T04:26:00Z,17.00,83.71
2026-04-16T04:27:00Z,17.28,82.95
2026-04-16T04:28:00Z,19.11,82.39
2026-04-16T04:29:00Z,15.16,84.96
2026-04-16T04:30:00Z,15.84,84.07
2026-04-16T04:31:00Z,15.95,84.57
2026-04-16T04:32:00Z,14.24,84.57
2026-04-16T04:33:00Z,14.04,86.75
2026-04-16T04:34:00Z,12.43,87.66
2026-04-16T04:35:00Z,12.05,89.67
2026-04-16T04:36:00Z,10.07,88.94
2026-04-16T04:37:00Z,13.81,86.62
2026-04-16T04:38:00Z,13.31,86.42
2026-04-16T04:39:00Z,14.81,87.05
2026-04-16T04:40:00Z,14.69,86.01
2026-04-16T04:41:00Z,13.20,86.04
2026-04-16T04:42:00Z,11.39,87.82
2026-04-16T04:43:00Z,9.36,90.38
2026-04-16T04:44:00Z,9.91,91.00
2026-04-16T04:45:00Z,10.04,90.76
2026-04-16T04:46:00Z,11.86,89.00
2026-04-16T04:47:00Z,11.00,89.96
2026-04-16T04:48:00Z,9.71,90.01
2026-04-16T04:49:00Z,9.98,90.37
2026-04-16T04:50:00Z,8.04,91.98
2026-04-16T04:51:00Z,7.27,93.00
2026-04-16T04:52:00Z,7.64,92.91
2026-04-16T04:53:00Z,9.50,91.83
2026-04-16T04:54:00Z,10.07,90.18
2026-04-16T04:55:00Z,10.94,90.83
2026-04-16T04:56:00Z,10.15,90.78
2026-04-16T04:57:00Z,9.99,90.61
2026-04-16T04:58:00Z,9.99,90.87
2026-04-16T04:59:00Z,10.00,91.00
2026-04-16T05:00:00Z,10.00,91.00
2026-04-16T05:01:00Z,9.95,90.99
2026-04-16T05:02:00Z,7.67,93.31
2026-04-16T05:03:00Z,8.38,92.89
2026-04-16T05:04:00Z,7.86,93.60
2026-04-16T05:05:00Z,9.08,91.52
2026-04-16T05:06:00Z,8.25,94.51
2026-04-16T05:07:00Z,10.96,90.37
2026-04-16T05:08:00Z,10.83,90.10
2026-04-16T05:09:00Z,12.76,88.89
2026-04-16T05:10:00Z,14.00,87.74
2026-04-16T05:11:00Z,14.76,87.45
2026-04-16T05:12:00Z,21.31,81.17
2026-04-16T05:13:00Z,19.31,82.21
2026-04-16T05:14:00Z,15.17,88.05
2026-04-16T05:15:00Z,12.57,89.00
2026-04-16T05:16:00Z,13.73,87.11
2026-04-16T05:17:00Z,14.09,86.24
2026-04-16T05:18:00Z,11.07,89.90
2026-04-16T05:19:00Z,9.63,90.79
2026-04-16T05:20:00Z,9.48,91.08
2026-04-16T05:21:00Z,8.78,92.85
2026-04-16T05:22:00Z,9.59,92.02
2026-04-16T05:23:00Z,10.80,89.32
2026-04-16T05:24:00Z,12.67,88.42
2026-04-16T05:25:00Z,12.84,87.81
2026-04-16T05:26:00Z,13.58,87.37
2026-04-16T05:27:00Z,15.22,85.01
2026-04-16T05:28:00Z,14.01,86.90
2026-04-16T05:29:00Z,17.69,83.34
2026-04-16T05:30:00Z,19.19,83.03
2026-04-16T05:31:00Z,12.95,84.91
2026-04-16T05:32:00Z,12.06,87.87
2026-04-16T05:33:00Z,11.25,89.82
2026-04-16T05:34:00Z,6.27,93.98
2026-04-16T05:35:00Z,5.52,94.77
2026-04-16T05:36:00Z,6.69,94.55
2026-04-16T05:37:00Z,4.75,96.98
2026-04-16T05:38:00Z,4.04,96.97
2026-04-16T05:39:00Z,5.23,94.61
2026-04-16T05:40:00Z,4.75,96.04
2026-04-16T05:41:00Z,2.17,98.63
2026-04-16T05:42:00Z,1.34,98.96
2026-04-16T05:43:00Z,1.96,98.85
2026-04-16T05:44:00Z,1.30,99.00
2026-04-16T05:45:00Z,1.62,99.00
2026-04-16T05:46:00Z,1.00,99.00
2026-04-16T05:47:00Z,1.00,99.00
