# event_ticker=KXATPMATCH-26MAR12FILZVE
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Alexander Zverev
# fav_player=Arthur Fils
# dog_player=Alexander Zverev
# kalshi_date=2026-03-12
timestamp,Arthur Fils,Alexander Zverev
2026-03-12T09:34:00Z,40.50,61.00
2026-03-12T09:35:00Z,40.50,61.00
2026-03-12T09:37:00Z,40.50,61.00
2026-03-12T09:38:00Z,40.50,61.00
2026-03-12T09:40:00Z,41.00,61.00
2026-03-12T09:41:00Z,41.00,61.00
2026-03-12T09:44:00Z,41.00,61.00
2026-03-12T09:47:00Z,41.00,61.00
2026-03-12T09:53:00Z,41.00,61.00
2026-03-12T09:54:00Z,41.00,61.00
2026-03-12T09:55:00Z,41.00,61.00
2026-03-12T09:58:00Z,41.00,61.00
2026-03-12T09:59:00Z,40.00,61.00
2026-03-12T10:02:00Z,40.00,61.00
2026-03-12T10:06:00Z,40.00,61.04
2026-03-12T10:07:00Z,41.00,61.04
2026-03-12T10:09:00Z,41.00,62.00
2026-03-12T10:10:00Z,41.00,62.00
2026-03-12T10:17:00Z,41.00,59.69
2026-03-12T10:19:00Z,41.00,62.00
2026-03-12T10:20:00Z,41.00,62.00
2026-03-12T10:25:00Z,41.00,62.00
2026-03-12T10:26:00Z,41.00,62.00
2026-03-12T10:27:00Z,41.00,62.00
2026-03-12T10:37:00Z,41.00,62.00
2026-03-12T10:50:00Z,41.00,62.00
2026-03-12T10:51:00Z,41.00,62.00
2026-03-12T10:55:00Z,41.00,62.00
2026-03-12T10:56:00Z,41.00,62.00
2026-03-12T10:57:00Z,41.00,62.00
2026-03-12T11:01:00Z,41.00,62.00
2026-03-12T11:02:00Z,41.00,62.00
2026-03-12T11:03:00Z,41.00,62.00
2026-03-12T11:05:00Z,41.00,62.00
2026-03-12T11:07:00Z,41.00,62.00
2026-03-12T11:11:00Z,41.00,62.00
2026-03-12T11:13:00Z,41.00,59.00
2026-03-12T11:15:00Z,41.00,62.00
2026-03-12T11:17:00Z,41.00,62.00
2026-03-12T11:18:00Z,41.00,62.00
2026-03-12T11:22:00Z,41.00,62.00
2026-03-12T11:23:00Z,41.00,62.00
2026-03-12T11:26:00Z,41.00,61.11
2026-03-12T11:28:00Z,41.00,62.00
2026-03-12T11:31:00Z,41.00,62.00
2026-03-12T11:32:00Z,41.00,62.00
2026-03-12T11:34:00Z,41.00,62.00
2026-03-12T11:35:00Z,41.00,61.25
2026-03-12T11:36:00Z,41.00,62.00
2026-03-12T11:37:00Z,41.00,62.00
2026-03-12T11:38:00Z,41.00,62.00
2026-03-12T11:40:00Z,41.00,62.00
2026-03-12T11:41:00Z,41.00,62.00
2026-03-12T11:42:00Z,39.01,62.00
2026-03-12T11:43:00Z,39.01,62.00
2026-03-12T11:44:00Z,39.01,62.00
2026-03-12T11:49:00Z,40.00,62.00
2026-03-12T11:53:00Z,40.00,61.00
2026-03-12T11:55:00Z,40.00,61.00
2026-03-12T11:56:00Z,40.00,62.00
2026-03-12T11:57:00Z,40.00,62.00
2026-03-12T11:58:00Z,40.00,62.00
2026-03-12T12:00:00Z,41.00,62.00
2026-03-12T12:01:00Z,41.00,62.00
2026-03-12T12:02:00Z,41.00,62.00
2026-03-12T12:04:00Z,41.00,62.00
2026-03-12T12:05:00Z,41.00,62.00
2026-03-12T12:06:00Z,41.00,62.00
2026-03-12T12:07:00Z,38.00,62.00
2026-03-12T12:09:00Z,38.00,62.00
2026-03-12T12:10:00Z,40.00,62.00
2026-03-12T12:11:00Z,40.00,62.00
2026-03-12T12:12:00Z,40.00,62.00
2026-03-12T12:13:00Z,40.00,62.00
2026-03-12T12:14:00Z,40.00,62.00
2026-03-12T12:16:00Z,38.00,62.00
2026-03-12T12:17:00Z,38.00,62.00
2026-03-12T12:19:00Z,38.00,62.00
2026-03-12T12:23:00Z,41.00,62.00
2026-03-12T12:26:00Z,41.00,62.00
2026-03-12T12:27:00Z,38.00,62.00
2026-03-12T12:28:00Z,38.00,62.00
2026-03-12T12:31:00Z,38.00,62.00
2026-03-12T12:32:00Z,41.00,62.00
2026-03-12T12:33:00Z,41.00,62.00
2026-03-12T12:34:00Z,41.00,62.00
2026-03-12T12:37:00Z,41.00,62.00
2026-03-12T12:38:00Z,41.00,62.00
2026-03-12T12:41:00Z,41.00,62.00
2026-03-12T12:43:00Z,41.00,62.00
2026-03-12T12:45:00Z,41.00,60.00
2026-03-12T12:46:00Z,41.00,62.00
2026-03-12T12:47:00Z,41.00,62.00
2026-03-12T12:50:00Z,40.00,62.00
2026-03-12T12:51:00Z,40.00,62.00
2026-03-12T12:53:00Z,40.00,62.00
2026-03-12T12:54:00Z,40.00,62.00
2026-03-12T12:55:00Z,40.00,62.00
2026-03-12T12:56:00Z,40.00,62.00
2026-03-12T12:58:00Z,40.00,62.00
2026-03-12T13:01:00Z,40.00,62.00
2026-03-12T13:03:00Z,40.00,61.89
2026-03-12T13:04:00Z,40.00,62.00
2026-03-12T13:05:00Z,40.00,62.00
2026-03-12T13:06:00Z,40.00,62.00
2026-03-12T13:10:00Z,40.00,62.00
2026-03-12T13:11:00Z,40.00,62.00
2026-03-12T13:13:00Z,40.00,62.00
2026-03-12T13:14:00Z,40.00,62.00
2026-03-12T13:15:00Z,40.00,62.00
2026-03-12T13:16:00Z,40.00,62.00
2026-03-12T13:17:00Z,40.00,62.00
2026-03-12T13:18:00Z,40.00,62.00
2026-03-12T13:19:00Z,40.00,62.00
2026-03-12T13:20:00Z,40.00,62.00
2026-03-12T13:21:00Z,40.00,62.00
2026-03-12T13:22:00Z,40.00,62.00
2026-03-12T13:23:00Z,40.00,62.00
2026-03-12T13:28:00Z,40.00,62.00
2026-03-12T13:30:00Z,40.00,62.00
2026-03-12T13:31:00Z,40.00,62.00
2026-03-12T13:34:00Z,40.00,60.56
2026-03-12T13:35:00Z,40.00,60.56
2026-03-12T13:37:00Z,40.00,62.00
2026-03-12T13:38:00Z,40.00,60.96
2026-03-12T13:39:00Z,40.00,62.00
2026-03-12T13:41:00Z,40.00,62.00
2026-03-12T13:42:00Z,40.00,62.00
2026-03-12T13:43:00Z,40.00,62.00
2026-03-12T13:44:00Z,40.00,62.00
2026-03-12T13:45:00Z,40.00,62.00
2026-03-12T13:46:00Z,40.00,62.00
2026-03-12T13:47:00Z,40.00,62.00
2026-03-12T13:48:00Z,40.00,62.00
2026-03-12T13:49:00Z,40.00,62.00
2026-03-12T13:51:00Z,40.00,62.00
2026-03-12T13:52:00Z,40.00,62.00
2026-03-12T13:53:00Z,40.00,62.00
2026-03-12T13:54:00Z,40.00,62.00
2026-03-12T13:55:00Z,39.75,62.00
2026-03-12T13:56:00Z,39.75,62.00
2026-03-12T13:58:00Z,40.00,62.00
2026-03-12T13:59:00Z,40.00,62.00
2026-03-12T14:00:00Z,40.00,62.00
2026-03-12T14:01:00Z,40.00,62.00
2026-03-12T14:02:00Z,40.00,62.00
2026-03-12T14:03:00Z,40.00,62.00
2026-03-12T14:04:00Z,40.00,62.00
2026-03-12T14:05:00Z,40.00,62.00
2026-03-12T14:06:00Z,40.00,61.00
2026-03-12T14:07:00Z,40.00,62.00
2026-03-12T14:08:00Z,40.00,62.00
2026-03-12T14:09:00Z,40.00,62.00
2026-03-12T14:11:00Z,40.00,62.00
2026-03-12T14:12:00Z,40.00,62.00
2026-03-12T14:13:00Z,40.00,62.00
2026-03-12T14:14:00Z,40.00,62.00
2026-03-12T14:15:00Z,40.00,62.00
2026-03-12T14:17:00Z,40.00,62.00
2026-03-12T14:18:00Z,40.00,62.00
2026-03-12T14:20:00Z,40.00,62.00
2026-03-12T14:21:00Z,40.00,62.00
2026-03-12T14:22:00Z,40.00,62.00
2026-03-12T14:23:00Z,40.00,62.00
2026-03-12T14:24:00Z,40.00,62.00
2026-03-12T14:25:00Z,40.00,62.00
2026-03-12T14:26:00Z,40.00,62.00
2026-03-12T14:27:00Z,40.00,62.00
2026-03-12T14:28:00Z,40.00,62.00
2026-03-12T14:29:00Z,40.00,61.75
2026-03-12T14:30:00Z,40.00,62.00
2026-03-12T14:31:00Z,40.00,62.00
2026-03-12T14:32:00Z,40.00,62.00
2026-03-12T14:33:00Z,40.00,62.00
2026-03-12T14:35:00Z,40.00,62.00
2026-03-12T14:36:00Z,40.00,62.00
2026-03-12T14:37:00Z,40.00,62.00
2026-03-12T14:38:00Z,40.00,62.00
2026-03-12T14:39:00Z,40.00,62.00
2026-03-12T14:40:00Z,40.00,62.00
2026-03-12T14:41:00Z,40.00,62.00
2026-03-12T14:42:00Z,40.00,62.00
2026-03-12T14:43:00Z,40.00,62.00
2026-03-12T14:44:00Z,40.00,62.00
2026-03-12T14:45:00Z,40.00,62.00
2026-03-12T14:46:00Z,40.00,62.00
2026-03-12T14:47:00Z,40.00,62.00
2026-03-12T14:48:00Z,40.00,62.00
2026-03-12T14:49:00Z,40.00,62.00
2026-03-12T14:50:00Z,40.00,62.00
2026-03-12T14:51:00Z,40.00,62.00
2026-03-12T14:52:00Z,40.00,62.00
2026-03-12T14:53:00Z,40.00,62.00
2026-03-12T14:54:00Z,40.00,62.00
2026-03-12T14:55:00Z,40.00,62.00
2026-03-12T14:56:00Z,40.00,62.00
2026-03-12T14:57:00Z,40.00,61.04
2026-03-12T14:58:00Z,40.00,62.00
2026-03-12T15:00:00Z,40.00,62.00
2026-03-12T15:01:00Z,40.00,62.00
2026-03-12T15:02:00Z,40.00,62.40
2026-03-12T15:03:00Z,40.00,63.00
2026-03-12T15:04:00Z,40.00,62.00
2026-03-12T15:05:00Z,40.00,62.00
2026-03-12T15:06:00Z,40.00,62.33
2026-03-12T15:08:00Z,40.00,63.00
2026-03-12T15:09:00Z,40.00,63.00
2026-03-12T15:10:00Z,40.00,63.00
2026-03-12T15:11:00Z,40.00,63.00
2026-03-12T15:12:00Z,40.00,63.00
2026-03-12T15:13:00Z,40.00,63.00
2026-03-12T15:14:00Z,40.00,63.00
2026-03-12T15:15:00Z,39.34,63.00
2026-03-12T15:17:00Z,40.00,63.00
2026-03-12T15:18:00Z,40.00,63.00
2026-03-12T15:19:00Z,40.00,63.00
2026-03-12T15:20:00Z,40.00,63.00
2026-03-12T15:21:00Z,39.38,63.00
2026-03-12T15:22:00Z,40.00,63.00
2026-03-12T15:23:00Z,40.00,63.00
2026-03-12T15:24:00Z,40.00,63.00
2026-03-12T15:25:00Z,40.00,63.00
2026-03-12T15:27:00Z,40.00,62.87
2026-03-12T15:28:00Z,40.00,63.00
2026-03-12T15:29:00Z,40.00,61.00
2026-03-12T15:30:00Z,40.00,63.00
2026-03-12T15:31:00Z,39.15,63.00
2026-03-12T15:32:00Z,39.00,63.00
2026-03-12T15:33:00Z,39.00,62.00
2026-03-12T15:34:00Z,40.00,62.00
2026-03-12T15:35:00Z,40.00,62.00
2026-03-12T15:36:00Z,40.00,62.00
2026-03-12T15:38:00Z,40.00,62.00
2026-03-12T15:39:00Z,40.00,62.00
2026-03-12T15:40:00Z,40.00,62.00
2026-03-12T15:41:00Z,40.00,62.00
2026-03-12T15:42:00Z,40.00,62.00
2026-03-12T15:43:00Z,40.00,62.00
2026-03-12T15:44:00Z,40.00,62.00
2026-03-12T15:45:00Z,40.00,62.00
2026-03-12T15:46:00Z,40.00,62.00
2026-03-12T15:47:00Z,40.00,62.00
2026-03-12T15:48:00Z,40.00,62.00
2026-03-12T15:49:00Z,40.00,62.00
2026-03-12T15:52:00Z,40.00,62.00
2026-03-12T15:54:00Z,39.00,62.00
2026-03-12T15:55:00Z,40.00,62.00
2026-03-12T15:56:00Z,40.00,62.00
2026-03-12T15:57:00Z,40.00,62.00
2026-03-12T15:58:00Z,40.00,61.90
2026-03-12T15:59:00Z,40.00,62.00
2026-03-12T16:00:00Z,40.00,62.00
2026-03-12T16:01:00Z,40.00,62.00
2026-03-12T16:02:00Z,40.00,62.00
2026-03-12T16:03:00Z,40.00,62.00
2026-03-12T16:04:00Z,40.00,62.00
2026-03-12T16:05:00Z,40.00,62.00
2026-03-12T16:06:00Z,40.00,62.00
2026-03-12T16:08:00Z,40.00,62.00
2026-03-12T16:09:00Z,40.00,62.00
2026-03-12T16:10:00Z,40.00,62.00
2026-03-12T16:11:00Z,40.00,62.00
2026-03-12T16:14:00Z,40.00,62.00
2026-03-12T16:15:00Z,40.00,62.00
2026-03-12T16:16:00Z,39.99,62.00
2026-03-12T16:18:00Z,39.99,62.00
2026-03-12T16:19:00Z,40.00,62.00
2026-03-12T16:21:00Z,40.00,62.00
2026-03-12T16:22:00Z,40.00,62.00
2026-03-12T16:23:00Z,40.00,62.00
2026-03-12T16:24:00Z,40.00,62.00
2026-03-12T16:25:00Z,40.00,62.00
2026-03-12T16:26:00Z,40.00,62.00
2026-03-12T16:27:00Z,39.00,62.00
2026-03-12T16:28:00Z,39.00,61.00
2026-03-12T16:29:00Z,40.00,62.00
2026-03-12T16:30:00Z,40.00,61.25
2026-03-12T16:31:00Z,39.00,62.00
2026-03-12T16:32:00Z,39.00,62.00
2026-03-12T16:33:00Z,39.00,62.00
2026-03-12T16:34:00Z,39.00,62.00
2026-03-12T16:35:00Z,39.00,62.00
2026-03-12T16:36:00Z,39.00,61.02
2026-03-12T16:37:00Z,39.00,62.00
2026-03-12T16:38:00Z,39.00,63.00
2026-03-12T16:39:00Z,39.00,63.00
2026-03-12T16:41:00Z,39.00,63.00
2026-03-12T16:42:00Z,39.00,63.00
2026-03-12T16:43:00Z,39.00,63.00
2026-03-12T16:44:00Z,39.00,63.00
2026-03-12T16:45:00Z,39.00,62.01
2026-03-12T16:46:00Z,39.00,62.01
2026-03-12T16:47:00Z,39.00,62.88
2026-03-12T16:48:00Z,39.00,62.98
2026-03-12T16:49:00Z,39.00,63.00
2026-03-12T16:50:00Z,39.00,63.00
2026-03-12T16:51:00Z,39.00,62.39
2026-03-12T16:52:00Z,39.00,63.00
2026-03-12T16:53:00Z,39.00,63.00
2026-03-12T16:54:00Z,39.00,63.00
2026-03-12T16:55:00Z,39.00,63.00
2026-03-12T16:56:00Z,39.00,62.92
2026-03-12T16:57:00Z,39.00,63.00
2026-03-12T16:58:00Z,39.00,63.00
2026-03-12T16:59:00Z,39.00,63.00
2026-03-12T17:00:00Z,39.00,63.00
2026-03-12T17:01:00Z,39.00,63.00
2026-03-12T17:02:00Z,39.00,63.00
2026-03-12T17:03:00Z,39.00,63.00
2026-03-12T17:04:00Z,38.00,63.00
2026-03-12T17:05:00Z,38.00,62.03
2026-03-12T17:06:00Z,39.00,62.65
2026-03-12T17:07:00Z,39.00,63.00
2026-03-12T17:08:00Z,39.00,63.00
2026-03-12T17:09:00Z,39.00,63.00
2026-03-12T17:10:00Z,39.00,63.00
2026-03-12T17:11:00Z,39.00,63.00
2026-03-12T17:12:00Z,39.00,63.00
2026-03-12T17:13:00Z,39.00,62.99
2026-03-12T17:14:00Z,38.62,63.00
2026-03-12T17:15:00Z,39.00,63.00
2026-03-12T17:16:00Z,39.00,63.00
2026-03-12T17:17:00Z,39.00,62.41
2026-03-12T17:18:00Z,38.07,63.00
2026-03-12T17:19:00Z,39.00,63.00
2026-03-12T17:20:00Z,39.00,63.00
2026-03-12T17:21:00Z,38.45,63.00
2026-03-12T17:22:00Z,38.45,63.00
2026-03-12T17:23:00Z,39.00,63.00
2026-03-12T17:24:00Z,39.00,62.05
2026-03-12T17:25:00Z,39.00,63.00
2026-03-12T17:26:00Z,39.00,63.00
2026-03-12T17:27:00Z,39.00,63.00
2026-03-12T17:28:00Z,39.00,63.00
2026-03-12T17:29:00Z,39.00,63.00
2026-03-12T17:30:00Z,39.00,63.00
2026-03-12T17:31:00Z,38.68,63.00
2026-03-12T17:32:00Z,39.00,62.43
2026-03-12T17:33:00Z,39.00,62.98
2026-03-12T17:34:00Z,39.00,63.00
2026-03-12T17:35:00Z,39.00,63.00
2026-03-12T17:36:00Z,38.38,63.00
2026-03-12T17:37:00Z,39.00,63.00
2026-03-12T17:38:00Z,39.00,62.89
2026-03-12T17:39:00Z,39.00,63.00
2026-03-12T17:40:00Z,39.00,63.00
2026-03-12T17:41:00Z,39.00,63.00
2026-03-12T17:42:00Z,39.00,63.00
2026-03-12T17:43:00Z,39.00,63.00
2026-03-12T17:44:00Z,39.00,63.00
2026-03-12T17:45:00Z,39.00,63.00
2026-03-12T17:46:00Z,39.00,63.00
2026-03-12T17:47:00Z,39.00,62.93
2026-03-12T17:48:00Z,38.91,63.00
2026-03-12T17:49:00Z,39.00,63.00
2026-03-12T17:50:00Z,39.00,63.00
2026-03-12T17:51:00Z,39.00,63.00
2026-03-12T17:52:00Z,39.00,63.00
2026-03-12T17:53:00Z,39.00,63.00
2026-03-12T17:54:00Z,39.00,63.00
2026-03-12T17:55:00Z,38.71,63.00
2026-03-12T17:56:00Z,38.94,63.00
2026-03-12T17:57:00Z,38.97,62.99
2026-03-12T17:58:00Z,38.11,63.00
2026-03-12T17:59:00Z,39.00,63.00
2026-03-12T18:00:00Z,39.00,63.00
2026-03-12T18:01:00Z,39.00,63.00
2026-03-12T18:02:00Z,39.00,63.00
2026-03-12T18:03:00Z,39.00,62.98
2026-03-12T18:04:00Z,39.00,63.00
2026-03-12T18:05:00Z,39.00,63.00
2026-03-12T18:06:00Z,39.00,63.00
2026-03-12T18:07:00Z,39.00,63.00
2026-03-12T18:08:00Z,39.00,63.00
2026-03-12T18:09:00Z,39.00,63.00
2026-03-12T18:10:00Z,39.00,63.00
2026-03-12T18:11:00Z,38.98,63.00
2026-03-12T18:12:00Z,39.00,62.89
2026-03-12T18:13:00Z,37.68,63.97
2026-03-12T18:14:00Z,32.59,66.87
2026-03-12T18:15:00Z,30.63,69.04
2026-03-12T18:16:00Z,33.32,67.66
2026-03-12T18:17:00Z,35.58,70.60
2026-03-12T18:18:00Z,27.24,73.44
2026-03-12T18:19:00Z,24.66,75.41
2026-03-12T18:20:00Z,25.80,75.47
2026-03-12T18:21:00Z,34.81,69.31
2026-03-12T18:22:00Z,35.15,64.61
2026-03-12T18:23:00Z,30.84,70.48
2026-03-12T18:24:00Z,27.93,75.47
2026-03-12T18:25:00Z,26.87,73.37
2026-03-12T18:26:00Z,24.91,76.13
2026-03-12T18:27:00Z,25.67,75.45
2026-03-12T18:28:00Z,26.00,74.95
2026-03-12T18:29:00Z,26.00,75.00
2026-03-12T18:30:00Z,25.95,76.10
2026-03-12T18:31:00Z,23.90,77.10
2026-03-12T18:32:00Z,23.98,78.14
2026-03-12T18:33:00Z,22.54,79.80
2026-03-12T18:34:00Z,22.44,78.00
2026-03-12T18:35:00Z,22.64,80.17
2026-03-12T18:36:00Z,22.36,78.76
2026-03-12T18:37:00Z,22.74,77.09
2026-03-12T18:38:00Z,20.76,79.92
2026-03-12T18:39:00Z,21.65,79.73
2026-03-12T18:40:00Z,19.66,81.65
2026-03-12T18:41:00Z,16.68,81.91
2026-03-12T18:42:00Z,14.17,85.21
2026-03-12T18:43:00Z,14.99,85.97
2026-03-12T18:44:00Z,14.76,86.26
2026-03-12T18:45:00Z,14.07,86.99
2026-03-12T18:46:00Z,13.54,86.15
2026-03-12T18:47:00Z,13.99,86.51
2026-03-12T18:48:00Z,13.55,86.82
2026-03-12T18:49:00Z,13.99,86.89
2026-03-12T18:50:00Z,13.96,86.86
2026-03-12T18:51:00Z,14.00,87.00
2026-03-12T18:52:00Z,14.00,86.34
2026-03-12T18:53:00Z,13.99,86.87
2026-03-12T18:54:00Z,13.95,87.00
2026-03-12T18:55:00Z,13.59,86.14
2026-03-12T18:56:00Z,13.90,86.31
2026-03-12T18:57:00Z,13.93,86.85
2026-03-12T18:58:00Z,12.38,88.75
2026-03-12T18:59:00Z,9.83,89.18
2026-03-12T19:00:00Z,11.38,88.56
2026-03-12T19:01:00Z,11.57,88.63
2026-03-12T19:02:00Z,13.60,88.11
2026-03-12T19:03:00Z,14.99,86.00
2026-03-12T19:04:00Z,15.42,85.90
2026-03-12T19:05:00Z,17.81,84.14
2026-03-12T19:06:00Z,21.68,79.17
2026-03-12T19:07:00Z,17.80,84.44
2026-03-12T19:08:00Z,15.87,85.45
2026-03-12T19:09:00Z,15.63,84.86
2026-03-12T19:10:00Z,15.83,85.08
2026-03-12T19:11:00Z,14.37,86.00
2026-03-12T19:12:00Z,14.35,86.11
2026-03-12T19:13:00Z,15.13,85.14
2026-03-12T19:14:00Z,16.42,84.51
2026-03-12T19:15:00Z,16.18,84.79
2026-03-12T19:16:00Z,14.72,85.99
2026-03-12T19:17:00Z,15.11,86.85
2026-03-12T19:18:00Z,9.12,90.12
2026-03-12T19:19:00Z,7.52,91.03
2026-03-12T19:20:00Z,4.47,95.49
2026-03-12T19:21:00Z,3.81,96.56
2026-03-12T19:22:00Z,3.75,96.76
2026-03-12T19:23:00Z,3.48,96.94
2026-03-12T19:24:00Z,2.01,97.68
2026-03-12T19:25:00Z,2.83,97.63
2026-03-12T19:26:00Z,2.92,98.26
2026-03-12T19:27:00Z,3.00,97.79
2026-03-12T19:28:00Z,2.97,97.05
2026-03-12T19:29:00Z,2.41,97.18
2026-03-12T19:30:00Z,1.80,98.99
2026-03-12T19:31:00Z,1.88,98.61
2026-03-12T19:32:00Z,1.98,98.95
2026-03-12T19:33:00Z,1.33,99.00
2026-03-12T19:34:00Z,1.00,99.00
2026-03-12T19:35:00Z,1.00,99.00
2026-03-12T19:36:00Z,1.00,99.00
2026-03-12T19:37:00Z,1.00,99.00
