# event_ticker=KXATPCHALLENGERMATCH-26FEB17SWEZHU
# final_score=6-7(6) 6-2 6-2
# score_resolution=6-7 6-2 6-2
# match_winner=Beibit Zhukayev
# fav_player=Beibit Zhukayev
# dog_player=Dane Sweeny
# kalshi_date=2026-02-17
timestamp,Beibit Zhukayev,Dane Sweeny
2026-02-17T04:32:00Z,30.00,71.00
2026-02-17T04:34:00Z,30.00,71.00
2026-02-17T04:35:00Z,30.00,71.00
2026-02-17T04:36:00Z,31.00,71.00
2026-02-17T04:38:00Z,31.00,71.00
2026-02-17T04:39:00Z,31.00,71.00
2026-02-17T04:40:00Z,31.00,71.00
2026-02-17T04:41:00Z,31.00,71.00
2026-02-17T04:43:00Z,30.00,71.00
2026-02-17T04:44:00Z,30.00,71.00
2026-02-17T04:45:00Z,30.00,71.00
2026-02-17T04:48:00Z,30.00,71.00
2026-02-17T04:50:00Z,30.00,71.00
2026-02-17T04:57:00Z,30.00,71.00
2026-02-17T04:59:00Z,30.00,71.00
2026-02-17T05:00:00Z,31.00,71.00
2026-02-17T05:03:00Z,31.00,71.00
2026-02-17T05:04:00Z,31.00,71.00
2026-02-17T05:05:00Z,31.00,71.00
2026-02-17T05:06:00Z,31.00,71.00
2026-02-17T05:12:00Z,31.00,71.00
2026-02-17T05:14:00Z,31.00,71.00
2026-02-17T05:17:00Z,31.00,71.00
2026-02-17T05:25:00Z,31.00,71.00
2026-02-17T05:27:00Z,31.00,71.00
2026-02-17T05:35:00Z,31.00,71.00
2026-02-17T05:39:00Z,31.00,71.00
2026-02-17T05:40:00Z,29.00,71.00
2026-02-17T05:45:00Z,29.00,71.00
2026-02-17T05:54:00Z,29.00,72.00
2026-02-17T05:56:00Z,29.00,72.00
2026-02-17T06:03:00Z,30.00,72.00
2026-02-17T06:04:00Z,30.00,72.00
2026-02-17T06:09:00Z,30.00,72.00
2026-02-17T06:13:00Z,30.00,72.00
2026-02-17T06:14:00Z,30.00,72.00
2026-02-17T06:16:00Z,30.00,72.00
2026-02-17T06:17:00Z,30.00,72.00
2026-02-17T06:21:00Z,30.00,72.00
2026-02-17T06:27:00Z,30.00,72.00
2026-02-17T06:30:00Z,30.00,72.00
2026-02-17T06:32:00Z,30.00,72.00
2026-02-17T06:33:00Z,28.28,72.00
2026-02-17T06:34:00Z,28.28,73.00
2026-02-17T06:38:00Z,28.28,73.00
2026-02-17T06:39:00Z,28.28,73.00
2026-02-17T06:41:00Z,28.28,73.00
2026-02-17T06:42:00Z,28.28,73.00
2026-02-17T06:43:00Z,28.28,73.00
2026-02-17T06:44:00Z,29.00,73.00
2026-02-17T06:47:00Z,29.00,73.00
2026-02-17T06:53:00Z,29.00,73.00
2026-02-17T06:55:00Z,29.00,73.00
2026-02-17T06:56:00Z,29.00,73.00
2026-02-17T07:03:00Z,29.00,73.00
2026-02-17T07:05:00Z,29.00,73.00
2026-02-17T07:06:00Z,29.00,73.00
2026-02-17T07:08:00Z,29.00,73.00
2026-02-17T07:09:00Z,29.00,73.00
2026-02-17T07:13:00Z,29.00,72.00
2026-02-17T07:15:00Z,29.00,72.00
2026-02-17T07:16:00Z,29.00,72.00
2026-02-17T07:19:00Z,27.00,72.00
2026-02-17T07:23:00Z,27.00,72.00
2026-02-17T07:24:00Z,27.00,73.00
2026-02-17T07:27:00Z,27.00,73.00
2026-02-17T07:32:00Z,27.00,73.00
2026-02-17T07:43:00Z,29.00,73.00
2026-02-17T07:44:00Z,29.00,73.00
2026-02-17T07:45:00Z,29.00,73.00
2026-02-17T07:46:00Z,29.00,73.00
2026-02-17T07:49:00Z,29.00,72.00
2026-02-17T07:51:00Z,29.00,72.00
2026-02-17T07:52:00Z,29.00,70.76
2026-02-17T07:54:00Z,29.00,72.00
2026-02-17T07:55:00Z,29.00,72.00
2026-02-17T07:56:00Z,29.00,72.00
2026-02-17T07:57:00Z,29.00,72.48
2026-02-17T07:58:00Z,28.98,72.52
2026-02-17T07:59:00Z,27.00,73.46
2026-02-17T08:00:00Z,26.64,73.00
2026-02-17T08:01:00Z,29.70,71.00
2026-02-17T08:02:00Z,31.11,69.08
2026-02-17T08:03:00Z,32.85,68.89
2026-02-17T08:04:00Z,38.37,63.17
2026-02-17T08:05:00Z,33.29,69.43
2026-02-17T08:06:00Z,31.42,70.00
2026-02-17T08:07:00Z,34.14,66.00
2026-02-17T08:08:00Z,31.00,67.00
2026-02-17T08:09:00Z,41.00,61.53
2026-02-17T08:10:00Z,41.99,60.35
2026-02-17T08:11:00Z,34.46,66.52
2026-02-17T08:12:00Z,36.09,64.07
2026-02-17T08:13:00Z,37.78,63.90
2026-02-17T08:14:00Z,37.78,60.03
2026-02-17T08:15:00Z,37.78,65.00
2026-02-17T08:16:00Z,34.00,62.86
2026-02-17T08:17:00Z,36.14,66.00
2026-02-17T08:18:00Z,33.43,69.00
2026-02-17T08:19:00Z,28.00,75.00
2026-02-17T08:20:00Z,30.00,65.07
2026-02-17T08:21:00Z,33.00,65.07
2026-02-17T08:22:00Z,30.33,73.27
2026-02-17T08:23:00Z,31.67,73.27
2026-02-17T08:24:00Z,37.36,63.00
2026-02-17T08:25:00Z,38.00,63.00
2026-02-17T08:26:00Z,38.84,63.85
2026-02-17T08:27:00Z,36.28,67.41
2026-02-17T08:28:00Z,35.00,66.84
2026-02-17T08:29:00Z,33.55,70.66
2026-02-17T08:30:00Z,27.86,75.80
2026-02-17T08:31:00Z,23.61,79.18
2026-02-17T08:32:00Z,27.64,78.90
2026-02-17T08:33:00Z,28.78,72.18
2026-02-17T08:34:00Z,32.61,72.44
2026-02-17T08:35:00Z,33.55,69.43
2026-02-17T08:36:00Z,34.95,66.98
2026-02-17T08:37:00Z,33.97,68.16
2026-02-17T08:38:00Z,36.18,66.49
2026-02-17T08:39:00Z,37.22,67.03
2026-02-17T08:40:00Z,39.88,67.65
2026-02-17T08:41:00Z,37.66,64.41
2026-02-17T08:42:00Z,33.47,66.79
2026-02-17T08:43:00Z,31.63,75.14
2026-02-17T08:44:00Z,27.96,75.46
2026-02-17T08:45:00Z,30.87,72.75
2026-02-17T08:46:00Z,33.10,70.94
2026-02-17T08:47:00Z,35.89,66.00
2026-02-17T08:48:00Z,39.01,63.80
2026-02-17T08:49:00Z,38.37,64.41
2026-02-17T08:50:00Z,37.37,67.00
2026-02-17T08:51:00Z,39.66,61.92
2026-02-17T08:52:00Z,34.38,67.34
2026-02-17T08:53:00Z,29.48,69.17
2026-02-17T08:54:00Z,20.51,80.75
2026-02-17T08:55:00Z,18.85,81.80
2026-02-17T08:56:00Z,16.00,84.12
2026-02-17T08:57:00Z,13.31,86.92
2026-02-17T08:58:00Z,17.09,83.81
2026-02-17T08:59:00Z,15.48,83.98
2026-02-17T09:00:00Z,16.34,85.87
2026-02-17T09:01:00Z,27.02,75.16
2026-02-17T09:02:00Z,34.45,66.24
2026-02-17T09:03:00Z,22.13,80.17
2026-02-17T09:04:00Z,15.42,84.44
2026-02-17T09:05:00Z,15.99,84.09
2026-02-17T09:06:00Z,16.52,83.86
2026-02-17T09:07:00Z,17.18,82.07
2026-02-17T09:08:00Z,20.48,80.89
2026-02-17T09:09:00Z,25.52,75.30
2026-02-17T09:10:00Z,21.06,81.81
2026-02-17T09:11:00Z,28.53,70.62
2026-02-17T09:12:00Z,31.03,71.19
2026-02-17T09:13:00Z,26.23,74.47
2026-02-17T09:14:00Z,27.50,73.05
2026-02-17T09:15:00Z,26.11,73.27
2026-02-17T09:16:00Z,29.21,72.11
2026-02-17T09:17:00Z,33.30,67.08
2026-02-17T09:18:00Z,31.14,69.58
2026-02-17T09:19:00Z,28.19,73.00
2026-02-17T09:20:00Z,27.58,73.21
2026-02-17T09:21:00Z,30.38,71.19
2026-02-17T09:22:00Z,31.46,69.59
2026-02-17T09:23:00Z,33.75,66.76
2026-02-17T09:24:00Z,32.16,67.66
2026-02-17T09:25:00Z,32.18,68.79
2026-02-17T09:26:00Z,35.09,66.37
2026-02-17T09:27:00Z,32.80,67.87
2026-02-17T09:28:00Z,31.24,69.90
2026-02-17T09:29:00Z,28.44,70.96
2026-02-17T09:30:00Z,24.01,77.09
2026-02-17T09:31:00Z,14.86,80.66
2026-02-17T09:32:00Z,22.75,78.67
2026-02-17T09:33:00Z,31.65,69.03
2026-02-17T09:34:00Z,33.24,66.84
2026-02-17T09:35:00Z,36.70,63.06
2026-02-17T09:36:00Z,34.84,62.21
2026-02-17T09:37:00Z,36.72,63.37
2026-02-17T09:38:00Z,38.28,62.72
2026-02-17T09:39:00Z,43.43,56.49
2026-02-17T09:40:00Z,44.18,57.40
2026-02-17T09:41:00Z,45.90,55.38
2026-02-17T09:42:00Z,47.15,53.81
2026-02-17T09:43:00Z,44.70,54.45
2026-02-17T09:44:00Z,43.06,55.77
2026-02-17T09:45:00Z,42.29,58.26
2026-02-17T09:46:00Z,43.04,56.05
2026-02-17T09:47:00Z,36.97,63.05
2026-02-17T09:48:00Z,35.58,64.97
2026-02-17T09:49:00Z,37.78,62.92
2026-02-17T09:50:00Z,40.12,59.66
2026-02-17T09:51:00Z,42.31,58.20
2026-02-17T09:52:00Z,45.37,53.57
2026-02-17T09:53:00Z,55.97,44.98
2026-02-17T09:54:00Z,67.40,37.68
2026-02-17T09:55:00Z,71.43,28.87
2026-02-17T09:56:00Z,71.66,27.65
2026-02-17T09:57:00Z,71.93,29.65
2026-02-17T09:58:00Z,77.40,20.38
2026-02-17T09:59:00Z,82.65,22.80
2026-02-17T10:00:00Z,81.88,18.15
2026-02-17T10:01:00Z,83.56,18.03
2026-02-17T10:02:00Z,79.21,19.55
2026-02-17T10:03:00Z,81.00,18.47
2026-02-17T10:04:00Z,73.59,26.51
2026-02-17T10:05:00Z,73.67,26.95
2026-02-17T10:06:00Z,79.85,21.78
2026-02-17T10:07:00Z,83.22,17.33
2026-02-17T10:08:00Z,84.79,14.73
2026-02-17T10:09:00Z,89.89,10.60
2026-02-17T10:10:00Z,92.18,6.87
2026-02-17T10:11:00Z,97.46,4.32
2026-02-17T10:12:00Z,98.04,1.96
2026-02-17T10:13:00Z,98.55,1.58
2026-02-17T10:14:00Z,99.00,1.00
2026-02-17T10:15:00Z,99.00,1.00
2026-02-17T10:16:00Z,99.00,1.00
2026-02-17T10:17:00Z,99.00,1.00
