# event_ticker=KXATPMATCH-26FEB09CILTIE
# final_score=7-5 7-6(4)
# score_resolution=5-7 6-7
# match_winner=Marin Cilic
# fav_player=Learner Tien
# dog_player=Marin Cilic
# kalshi_date=2026-02-09
timestamp,Learner Tien,Marin Cilic
2026-02-10T13:18:00Z,67.00,34.00
2026-02-10T13:28:00Z,67.00,34.00
2026-02-10T13:33:00Z,67.00,34.00
2026-02-10T13:41:00Z,67.00,34.00
2026-02-10T13:43:00Z,67.00,34.00
2026-02-10T13:47:00Z,67.00,34.00
2026-02-10T13:49:00Z,67.00,34.00
2026-02-10T13:54:00Z,67.00,34.00
2026-02-10T13:58:00Z,67.00,34.00
2026-02-10T13:59:00Z,67.00,34.00
2026-02-10T14:00:00Z,67.00,34.00
2026-02-10T14:01:00Z,67.00,33.00
2026-02-10T14:03:00Z,67.00,33.00
2026-02-10T14:04:00Z,67.00,33.00
2026-02-10T14:08:00Z,67.00,33.00
2026-02-10T14:10:00Z,67.00,33.00
2026-02-10T14:11:00Z,67.00,33.00
2026-02-10T14:13:00Z,67.00,33.00
2026-02-10T14:14:00Z,67.00,33.00
2026-02-10T14:15:00Z,67.00,33.00
2026-02-10T14:16:00Z,67.00,33.00
2026-02-10T14:21:00Z,67.00,33.00
2026-02-10T14:22:00Z,67.00,33.00
2026-02-10T14:25:00Z,67.00,33.00
2026-02-10T14:27:00Z,67.00,33.00
2026-02-10T14:28:00Z,67.00,33.00
2026-02-10T14:30:00Z,67.00,33.00
2026-02-10T14:31:00Z,67.00,33.00
2026-02-10T14:33:00Z,67.00,33.00
2026-02-10T14:34:00Z,67.00,33.00
2026-02-10T14:35:00Z,67.00,33.00
2026-02-10T14:36:00Z,67.00,33.00
2026-02-10T14:40:00Z,67.00,33.00
2026-02-10T14:45:00Z,67.00,33.00
2026-02-10T14:48:00Z,67.00,33.00
2026-02-10T14:49:00Z,67.00,33.00
2026-02-10T14:50:00Z,67.00,33.00
2026-02-10T14:53:00Z,67.00,33.00
2026-02-10T14:55:00Z,67.00,33.00
2026-02-10T14:56:00Z,67.00,33.00
2026-02-10T15:00:00Z,67.00,33.00
2026-02-10T15:02:00Z,67.00,33.00
2026-02-10T15:08:00Z,66.12,33.00
2026-02-10T15:09:00Z,67.00,33.00
2026-02-10T15:10:00Z,67.00,33.00
2026-02-10T15:11:00Z,67.00,33.00
2026-02-10T15:12:00Z,67.00,33.00
2026-02-10T15:14:00Z,67.00,33.00
2026-02-10T15:15:00Z,67.00,33.00
2026-02-10T15:16:00Z,67.00,33.00
2026-02-10T15:17:00Z,67.00,33.00
2026-02-10T15:18:00Z,67.00,33.00
2026-02-10T15:19:00Z,67.00,33.00
2026-02-10T15:20:00Z,67.00,33.00
2026-02-10T15:22:00Z,67.00,33.00
2026-02-10T15:23:00Z,67.00,33.00
2026-02-10T15:24:00Z,67.00,33.00
2026-02-10T15:25:00Z,67.00,33.00
2026-02-10T15:30:00Z,67.00,33.00
2026-02-10T15:31:00Z,67.00,33.00
2026-02-10T15:32:00Z,67.00,33.00
2026-02-10T15:34:00Z,67.00,33.00
2026-02-10T15:35:00Z,67.00,33.00
2026-02-10T15:37:00Z,67.00,33.00
2026-02-10T15:40:00Z,67.00,33.00
2026-02-10T15:41:00Z,67.00,33.00
2026-02-10T15:42:00Z,67.00,33.00
2026-02-10T15:44:00Z,67.00,33.00
2026-02-10T15:48:00Z,67.00,33.00
2026-02-10T15:50:00Z,67.00,33.00
2026-02-10T15:52:00Z,67.00,33.00
2026-02-10T15:53:00Z,67.00,33.00
2026-02-10T15:54:00Z,67.00,33.00
2026-02-10T15:55:00Z,67.00,33.00
2026-02-10T15:56:00Z,67.00,33.00
2026-02-10T15:57:00Z,67.00,33.00
2026-02-10T15:58:00Z,67.00,33.00
2026-02-10T16:02:00Z,67.00,33.00
2026-02-10T16:03:00Z,67.00,33.00
2026-02-10T16:07:00Z,67.00,33.00
2026-02-10T16:08:00Z,67.00,33.00
2026-02-10T16:09:00Z,67.00,33.00
2026-02-10T16:10:00Z,67.00,33.00
2026-02-10T16:14:00Z,67.00,33.25
2026-02-10T16:18:00Z,67.00,33.25
2026-02-10T16:19:00Z,67.00,33.25
2026-02-10T16:20:00Z,67.00,33.25
2026-02-10T16:21:00Z,67.00,33.00
2026-02-10T16:23:00Z,67.00,33.00
2026-02-10T16:24:00Z,67.00,33.00
2026-02-10T16:25:00Z,67.00,33.00
2026-02-10T16:26:00Z,67.00,33.00
2026-02-10T16:27:00Z,67.00,33.00
2026-02-10T16:28:00Z,67.00,33.00
2026-02-10T16:29:00Z,67.00,33.00
2026-02-10T16:31:00Z,67.00,33.00
2026-02-10T16:33:00Z,67.00,33.00
2026-02-10T16:37:00Z,67.00,33.00
2026-02-10T16:38:00Z,67.00,33.00
2026-02-10T16:39:00Z,67.00,33.00
2026-02-10T16:40:00Z,67.00,33.00
2026-02-10T16:42:00Z,67.00,33.00
2026-02-10T16:44:00Z,67.00,33.00
2026-02-10T16:45:00Z,67.00,33.00
2026-02-10T16:46:00Z,67.00,33.00
2026-02-10T16:47:00Z,67.00,33.00
2026-02-10T16:48:00Z,67.00,33.00
2026-02-10T16:49:00Z,67.00,33.00
2026-02-10T16:50:00Z,67.00,33.00
2026-02-10T16:53:00Z,67.00,33.00
2026-02-10T16:54:00Z,67.00,33.00
2026-02-10T16:55:00Z,67.00,33.00
2026-02-10T16:56:00Z,67.00,33.00
2026-02-10T16:57:00Z,67.00,33.00
2026-02-10T16:59:00Z,67.00,33.00
2026-02-10T17:02:00Z,67.00,33.00
2026-02-10T17:03:00Z,67.00,33.00
2026-02-10T17:04:00Z,67.00,33.00
2026-02-10T17:05:00Z,67.00,33.00
2026-02-10T17:06:00Z,67.00,33.00
2026-02-10T17:08:00Z,67.00,33.00
2026-02-10T17:09:00Z,67.00,33.00
2026-02-10T17:10:00Z,67.00,33.00
2026-02-10T17:11:00Z,67.00,33.00
2026-02-10T17:12:00Z,67.00,33.00
2026-02-10T17:13:00Z,67.00,33.00
2026-02-10T17:14:00Z,67.00,33.00
2026-02-10T17:15:00Z,67.00,33.00
2026-02-10T17:18:00Z,69.00,33.00
2026-02-10T17:19:00Z,69.00,33.00
2026-02-10T17:20:00Z,69.00,33.00
2026-02-10T17:21:00Z,69.00,33.00
2026-02-10T17:22:00Z,69.00,33.00
2026-02-10T17:23:00Z,70.00,33.00
2026-02-10T17:24:00Z,71.00,33.00
2026-02-10T17:25:00Z,71.00,33.00
2026-02-10T17:26:00Z,71.00,33.00
2026-02-10T17:27:00Z,71.00,33.00
2026-02-10T17:28:00Z,71.00,33.00
2026-02-10T17:30:00Z,71.00,29.81
2026-02-10T17:31:00Z,71.00,29.81
2026-02-10T17:33:00Z,71.00,29.81
2026-02-10T17:34:00Z,71.00,29.81
2026-02-10T17:35:00Z,71.00,29.81
2026-02-10T17:36:00Z,71.00,29.81
2026-02-10T17:38:00Z,71.00,29.81
2026-02-10T17:39:00Z,71.00,31.69
2026-02-10T17:40:00Z,71.00,32.02
2026-02-10T17:41:00Z,71.00,32.45
2026-02-10T17:42:00Z,71.00,32.62
2026-02-10T17:43:00Z,71.00,31.00
2026-02-10T17:44:00Z,71.00,31.00
2026-02-10T17:45:00Z,71.00,33.00
2026-02-10T17:46:00Z,71.00,33.00
2026-02-10T17:47:00Z,71.00,30.87
2026-02-10T17:48:00Z,71.00,31.00
2026-02-10T17:49:00Z,71.00,31.00
2026-02-10T17:50:00Z,71.00,31.00
2026-02-10T17:52:00Z,71.00,31.00
2026-02-10T17:53:00Z,71.00,31.00
2026-02-10T17:54:00Z,71.00,31.00
2026-02-10T17:55:00Z,71.00,32.00
2026-02-10T17:56:00Z,71.00,29.10
2026-02-10T17:57:00Z,71.00,31.00
2026-02-10T17:58:00Z,71.73,31.00
2026-02-10T17:59:00Z,72.00,31.00
2026-02-10T18:00:00Z,72.03,30.00
2026-02-10T18:01:00Z,72.94,29.00
2026-02-10T18:02:00Z,72.92,29.14
2026-02-10T18:03:00Z,73.00,29.14
2026-02-10T18:04:00Z,73.00,29.14
2026-02-10T18:05:00Z,70.72,29.55
2026-02-10T18:06:00Z,72.48,29.59
2026-02-10T18:07:00Z,72.59,30.00
2026-02-10T18:08:00Z,73.52,29.64
2026-02-10T18:09:00Z,73.99,29.38
2026-02-10T18:10:00Z,73.16,28.12
2026-02-10T18:11:00Z,73.16,28.94
2026-02-10T18:12:00Z,73.15,29.00
2026-02-10T18:13:00Z,73.16,28.04
2026-02-10T18:14:00Z,73.05,29.65
2026-02-10T18:15:00Z,72.68,31.23
2026-02-10T18:16:00Z,70.62,31.90
2026-02-10T18:17:00Z,68.42,32.31
2026-02-10T18:18:00Z,65.49,35.55
2026-02-10T18:19:00Z,53.02,44.83
2026-02-10T18:20:00Z,49.57,50.71
2026-02-10T18:21:00Z,50.97,50.38
2026-02-10T18:22:00Z,55.28,47.98
2026-02-10T18:23:00Z,51.30,53.42
2026-02-10T18:24:00Z,53.69,49.12
2026-02-10T18:25:00Z,60.82,41.87
2026-02-10T18:26:00Z,69.55,35.07
2026-02-10T18:27:00Z,67.23,31.09
2026-02-10T18:28:00Z,69.04,31.58
2026-02-10T18:29:00Z,70.52,33.02
2026-02-10T18:30:00Z,69.00,32.74
2026-02-10T18:31:00Z,68.24,34.47
2026-02-10T18:32:00Z,67.99,34.70
2026-02-10T18:33:00Z,68.93,31.49
2026-02-10T18:34:00Z,70.66,31.99
2026-02-10T18:35:00Z,68.77,31.78
2026-02-10T18:36:00Z,74.45,29.63
2026-02-10T18:37:00Z,74.95,28.30
2026-02-10T18:38:00Z,76.17,25.76
2026-02-10T18:39:00Z,72.01,32.17
2026-02-10T18:40:00Z,68.17,33.14
2026-02-10T18:41:00Z,71.08,32.02
2026-02-10T18:42:00Z,65.18,34.94
2026-02-10T18:43:00Z,70.74,30.97
2026-02-10T18:44:00Z,71.00,29.12
2026-02-10T18:45:00Z,68.08,32.98
2026-02-10T18:46:00Z,65.80,34.77
2026-02-10T18:47:00Z,63.78,36.88
2026-02-10T18:48:00Z,69.00,29.81
2026-02-10T18:49:00Z,70.00,32.44
2026-02-10T18:50:00Z,67.19,32.95
2026-02-10T18:51:00Z,65.78,34.38
2026-02-10T18:52:00Z,65.59,34.57
2026-02-10T18:53:00Z,67.06,34.18
2026-02-10T18:54:00Z,69.08,29.54
2026-02-10T18:55:00Z,67.30,32.36
2026-02-10T18:56:00Z,63.07,36.33
2026-02-10T18:57:00Z,54.25,49.04
2026-02-10T18:58:00Z,44.80,54.55
2026-02-10T18:59:00Z,44.17,57.71
2026-02-10T19:00:00Z,45.96,55.07
2026-02-10T19:01:00Z,42.30,60.61
2026-02-10T19:02:00Z,37.83,62.76
2026-02-10T19:03:00Z,39.27,59.20
2026-02-10T19:04:00Z,40.83,59.17
2026-02-10T19:05:00Z,45.57,57.30
2026-02-10T19:06:00Z,49.38,54.28
2026-02-10T19:07:00Z,47.76,53.66
2026-02-10T19:08:00Z,44.03,59.04
2026-02-10T19:09:00Z,39.76,62.08
2026-02-10T19:10:00Z,43.07,59.69
2026-02-10T19:11:00Z,45.94,55.53
2026-02-10T19:12:00Z,46.94,55.76
2026-02-10T19:13:00Z,48.93,57.44
2026-02-10T19:14:00Z,46.97,56.40
2026-02-10T19:15:00Z,45.81,58.02
2026-02-10T19:16:00Z,43.65,58.21
2026-02-10T19:17:00Z,43.37,58.77
2026-02-10T19:18:00Z,41.52,59.25
2026-02-10T19:19:00Z,44.75,56.71
2026-02-10T19:20:00Z,46.41,54.99
2026-02-10T19:21:00Z,46.49,54.07
2026-02-10T19:22:00Z,44.84,57.43
2026-02-10T19:23:00Z,42.82,59.38
2026-02-10T19:24:00Z,39.66,65.48
2026-02-10T19:25:00Z,41.53,61.95
2026-02-10T19:26:00Z,34.92,69.37
2026-02-10T19:27:00Z,12.41,86.28
2026-02-10T19:28:00Z,11.62,90.17
2026-02-10T19:29:00Z,10.45,89.86
2026-02-10T19:30:00Z,12.56,89.06
2026-02-10T19:31:00Z,7.22,93.12
2026-02-10T19:32:00Z,8.50,91.64
2026-02-10T19:33:00Z,7.18,93.50
2026-02-10T19:34:00Z,7.13,93.72
2026-02-10T19:35:00Z,4.05,95.36
2026-02-10T19:36:00Z,4.91,95.20
2026-02-10T19:37:00Z,6.89,93.49
2026-02-10T19:38:00Z,7.83,92.17
2026-02-10T19:39:00Z,6.47,94.13
2026-02-10T19:40:00Z,8.37,93.92
2026-02-10T19:41:00Z,6.28,93.92
2026-02-10T19:42:00Z,6.30,94.08
2026-02-10T19:43:00Z,7.55,95.51
2026-02-10T19:44:00Z,14.41,86.58
2026-02-10T19:45:00Z,22.64,68.64
2026-02-10T19:46:00Z,41.54,58.43
2026-02-10T19:47:00Z,45.09,54.08
2026-02-10T19:48:00Z,44.92,57.00
2026-02-10T19:49:00Z,43.35,56.94
2026-02-10T19:50:00Z,44.29,55.37
2026-02-10T19:51:00Z,46.71,52.95
2026-02-10T19:52:00Z,42.27,58.96
2026-02-10T19:53:00Z,43.05,59.36
2026-02-10T19:54:00Z,36.31,63.25
2026-02-10T19:55:00Z,39.30,60.57
2026-02-10T19:56:00Z,33.82,67.77
2026-02-10T19:57:00Z,25.54,72.04
2026-02-10T19:58:00Z,16.08,83.69
2026-02-10T19:59:00Z,29.17,73.33
2026-02-10T20:00:00Z,16.68,82.23
2026-02-10T20:01:00Z,5.04,97.76
2026-02-10T20:02:00Z,1.00,99.00
2026-02-10T20:03:00Z,1.00,99.00
2026-02-10T20:04:00Z,1.00,99.00
2026-02-10T20:05:00Z,1.00,99.00
2026-02-10T20:06:00Z,1.00,99.00
2026-02-10T20:07:00Z,1.00,99.00
