# event_ticker=KXATPMATCH-26MAR06MUSFUC
# final_score=7-5 6-1
# score_resolution=5-7 1-6
# match_winner=Marton Fucsovics
# fav_player=Lorenzo Musetti
# dog_player=Marton Fucsovics
# kalshi_date=2026-03-06
timestamp,Lorenzo Musetti,Marton Fucsovics
2026-03-06T19:04:00Z,74.00,26.00
2026-03-06T19:07:00Z,74.00,26.00
2026-03-06T19:08:00Z,74.00,26.00
2026-03-06T19:10:00Z,74.00,26.00
2026-03-06T19:17:00Z,74.00,26.00
2026-03-06T19:18:00Z,74.00,26.00
2026-03-06T19:20:00Z,74.00,26.00
2026-03-06T19:21:00Z,74.00,26.00
2026-03-06T19:30:00Z,74.00,26.00
2026-03-06T19:33:00Z,74.00,26.00
2026-03-06T19:37:00Z,74.00,26.00
2026-03-06T19:38:00Z,74.00,26.00
2026-03-06T19:39:00Z,74.00,26.00
2026-03-06T19:41:00Z,74.00,26.00
2026-03-06T19:43:00Z,73.00,25.99
2026-03-06T19:45:00Z,74.00,25.99
2026-03-06T19:52:00Z,74.00,25.99
2026-03-06T19:56:00Z,74.00,25.99
2026-03-06T19:57:00Z,74.00,26.00
2026-03-06T20:00:00Z,74.00,26.00
2026-03-06T20:01:00Z,74.00,26.00
2026-03-06T20:03:00Z,74.00,26.00
2026-03-06T20:05:00Z,74.00,26.00
2026-03-06T20:06:00Z,74.00,26.00
2026-03-06T20:09:00Z,75.00,26.00
2026-03-06T20:11:00Z,75.00,26.00
2026-03-06T20:14:00Z,74.00,26.00
2026-03-06T20:15:00Z,75.00,26.00
2026-03-06T20:17:00Z,75.00,26.00
2026-03-06T20:18:00Z,73.00,26.00
2026-03-06T20:19:00Z,73.00,26.00
2026-03-06T20:20:00Z,73.00,26.41
2026-03-06T20:21:00Z,73.00,27.00
2026-03-06T20:23:00Z,73.00,27.00
2026-03-06T20:24:00Z,73.72,27.00
2026-03-06T20:25:00Z,74.00,27.00
2026-03-06T20:26:00Z,74.00,27.00
2026-03-06T20:28:00Z,74.00,27.00
2026-03-06T20:29:00Z,74.96,27.00
2026-03-06T20:32:00Z,75.00,27.00
2026-03-06T20:33:00Z,75.00,27.00
2026-03-06T20:34:00Z,74.00,27.00
2026-03-06T20:36:00Z,75.00,27.00
2026-03-06T20:37:00Z,75.00,25.00
2026-03-06T20:38:00Z,74.67,25.00
2026-03-06T20:39:00Z,74.00,25.00
2026-03-06T20:40:00Z,74.00,26.00
2026-03-06T20:41:00Z,74.10,26.00
2026-03-06T20:42:00Z,73.88,26.00
2026-03-06T20:43:00Z,75.00,26.00
2026-03-06T20:45:00Z,74.66,26.00
2026-03-06T20:46:00Z,74.00,27.00
2026-03-06T20:47:00Z,74.50,27.00
2026-03-06T20:48:00Z,74.00,27.00
2026-03-06T20:49:00Z,74.00,27.00
2026-03-06T20:51:00Z,75.00,26.00
2026-03-06T20:52:00Z,74.00,26.00
2026-03-06T20:53:00Z,75.00,26.00
2026-03-06T20:54:00Z,75.00,26.00
2026-03-06T20:55:00Z,74.97,26.00
2026-03-06T20:56:00Z,75.00,26.00
2026-03-06T20:57:00Z,75.95,26.00
2026-03-06T20:58:00Z,75.74,26.00
2026-03-06T20:59:00Z,75.24,26.00
2026-03-06T21:00:00Z,75.98,26.00
2026-03-06T21:01:00Z,76.00,26.00
2026-03-06T21:02:00Z,76.00,26.00
2026-03-06T21:03:00Z,76.00,26.00
2026-03-06T21:04:00Z,76.00,26.00
2026-03-06T21:05:00Z,76.00,26.00
2026-03-06T21:06:00Z,76.00,26.00
2026-03-06T21:07:00Z,76.00,26.00
2026-03-06T21:08:00Z,76.41,26.00
2026-03-06T21:09:00Z,76.00,26.00
2026-03-06T21:10:00Z,77.00,24.00
2026-03-06T21:11:00Z,77.00,24.00
2026-03-06T21:12:00Z,76.92,25.98
2026-03-06T21:13:00Z,74.66,26.00
2026-03-06T21:14:00Z,75.29,27.00
2026-03-06T21:15:00Z,76.59,26.00
2026-03-06T21:16:00Z,75.44,26.00
2026-03-06T21:17:00Z,72.95,29.36
2026-03-06T21:18:00Z,73.15,29.04
2026-03-06T21:19:00Z,72.00,28.68
2026-03-06T21:20:00Z,71.10,32.53
2026-03-06T21:21:00Z,65.00,34.71
2026-03-06T21:22:00Z,59.18,41.14
2026-03-06T21:23:00Z,58.91,43.36
2026-03-06T21:24:00Z,58.30,43.45
2026-03-06T21:25:00Z,55.18,46.54
2026-03-06T21:26:00Z,51.75,48.05
2026-03-06T21:27:00Z,52.31,48.30
2026-03-06T21:28:00Z,54.67,47.71
2026-03-06T21:29:00Z,54.39,46.39
2026-03-06T21:30:00Z,54.13,46.53
2026-03-06T21:31:00Z,55.26,46.44
2026-03-06T21:32:00Z,53.97,47.06
2026-03-06T21:33:00Z,55.80,44.85
2026-03-06T21:34:00Z,54.02,49.70
2026-03-06T21:35:00Z,51.00,50.00
2026-03-06T21:36:00Z,51.53,50.00
2026-03-06T21:37:00Z,50.52,52.31
2026-03-06T21:38:00Z,50.72,50.12
2026-03-06T21:39:00Z,52.89,48.38
2026-03-06T21:40:00Z,52.35,50.62
2026-03-06T21:41:00Z,51.40,48.73
2026-03-06T21:42:00Z,50.77,51.30
2026-03-06T21:43:00Z,52.09,46.38
2026-03-06T21:44:00Z,59.05,41.48
2026-03-06T21:45:00Z,68.95,33.28
2026-03-06T21:46:00Z,69.00,31.20
2026-03-06T21:47:00Z,66.84,33.11
2026-03-06T21:48:00Z,66.31,33.11
2026-03-06T21:49:00Z,70.15,28.40
2026-03-06T21:50:00Z,70.45,28.54
2026-03-06T21:51:00Z,72.83,29.58
2026-03-06T21:52:00Z,70.65,32.48
2026-03-06T21:53:00Z,69.45,30.59
2026-03-06T21:54:00Z,67.93,32.96
2026-03-06T21:55:00Z,67.92,33.70
2026-03-06T21:56:00Z,66.33,30.99
2026-03-06T21:57:00Z,69.15,31.66
2026-03-06T21:58:00Z,71.70,30.62
2026-03-06T21:59:00Z,69.76,33.69
2026-03-06T22:00:00Z,65.67,34.22
2026-03-06T22:01:00Z,66.07,34.86
2026-03-06T22:02:00Z,66.91,33.47
2026-03-06T22:03:00Z,66.42,31.71
2026-03-06T22:04:00Z,59.50,40.68
2026-03-06T22:05:00Z,48.41,49.24
2026-03-06T22:06:00Z,44.04,56.67
2026-03-06T22:07:00Z,45.00,55.40
2026-03-06T22:08:00Z,45.60,55.26
2026-03-06T22:09:00Z,48.67,51.34
2026-03-06T22:10:00Z,47.17,56.17
2026-03-06T22:11:00Z,41.26,58.32
2026-03-06T22:12:00Z,44.69,54.96
2026-03-06T22:13:00Z,51.50,48.89
2026-03-06T22:14:00Z,44.57,56.45
2026-03-06T22:15:00Z,43.91,57.97
2026-03-06T22:16:00Z,39.20,60.50
2026-03-06T22:17:00Z,29.83,69.18
2026-03-06T22:18:00Z,37.63,63.68
2026-03-06T22:19:00Z,24.22,74.82
2026-03-06T22:20:00Z,19.19,81.42
2026-03-06T22:21:00Z,14.61,85.26
2026-03-06T22:22:00Z,13.49,86.94
2026-03-06T22:23:00Z,13.94,86.33
2026-03-06T22:24:00Z,12.38,87.18
2026-03-06T22:25:00Z,7.21,93.65
2026-03-06T22:26:00Z,14.05,88.47
2026-03-06T22:27:00Z,13.24,87.35
2026-03-06T22:28:00Z,10.12,91.24
2026-03-06T22:29:00Z,2.28,97.31
2026-03-06T22:30:00Z,2.15,97.92
2026-03-06T22:31:00Z,5.57,95.48
2026-03-06T22:32:00Z,3.40,96.19
2026-03-06T22:33:00Z,1.78,98.59
2026-03-06T22:34:00Z,1.56,98.39
2026-03-06T22:35:00Z,1.00,98.74
2026-03-06T22:36:00Z,1.20,98.32
2026-03-06T22:37:00Z,1.15,98.98
2026-03-06T22:38:00Z,1.00,99.00
2026-03-06T22:39:00Z,1.00,99.00
2026-03-06T22:40:00Z,1.00,99.00
2026-03-06T22:41:00Z,1.00,99.00
2026-03-06T22:42:00Z,1.00,98.97
2026-03-06T22:43:00Z,1.00,98.99
2026-03-06T22:44:00Z,1.00,99.00
2026-03-06T22:45:00Z,1.00,99.00
2026-03-06T22:46:00Z,1.00,99.00
2026-03-06T22:47:00Z,1.00,99.00
