# event_ticker=KXATPCHALLENGERMATCH-26APR16SUNHUS
# final_score=6-2 3-6 6-2
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Giles Hussey
# kalshi_date=2026-04-16
timestamp,Fajing Sun,Giles Hussey
2026-04-17T02:02:00Z,59.00,45.00
2026-04-17T02:03:00Z,59.00,45.00
2026-04-17T02:07:00Z,59.00,45.00
2026-04-17T02:09:00Z,59.00,45.00
2026-04-17T02:11:00Z,59.00,45.00
2026-04-17T02:12:00Z,59.00,45.00
2026-04-17T02:13:00Z,59.00,45.00
2026-04-17T02:18:00Z,59.00,45.00
2026-04-17T02:22:00Z,58.00,45.00
2026-04-17T02:28:00Z,58.82,45.00
2026-04-17T02:29:00Z,58.00,45.00
2026-04-17T02:31:00Z,59.00,45.00
2026-04-17T02:34:00Z,59.00,45.00
2026-04-17T02:39:00Z,59.00,45.00
2026-04-17T02:41:00Z,59.00,45.00
2026-04-17T02:44:00Z,59.00,45.00
2026-04-17T02:45:00Z,59.00,45.00
2026-04-17T02:46:00Z,59.00,45.00
2026-04-17T02:47:00Z,59.00,45.00
2026-04-17T02:49:00Z,59.00,45.00
2026-04-17T02:50:00Z,59.00,45.00
2026-04-17T02:51:00Z,59.00,45.00
2026-04-17T02:53:00Z,59.00,45.00
2026-04-17T02:54:00Z,59.00,45.00
2026-04-17T02:55:00Z,59.00,45.00
2026-04-17T02:56:00Z,59.00,45.00
2026-04-17T02:57:00Z,59.00,45.00
2026-04-17T02:58:00Z,59.00,45.00
2026-04-17T02:59:00Z,59.00,45.00
2026-04-17T03:00:00Z,58.22,45.00
2026-04-17T03:01:00Z,55.76,45.00
2026-04-17T03:02:00Z,57.88,45.00
2026-04-17T03:03:00Z,57.88,44.00
2026-04-17T03:04:00Z,57.88,44.00
2026-04-17T03:05:00Z,58.00,44.00
2026-04-17T03:06:00Z,58.98,44.00
2026-04-17T03:08:00Z,58.15,44.00
2026-04-17T03:09:00Z,58.62,40.57
2026-04-17T03:10:00Z,59.06,43.89
2026-04-17T03:11:00Z,59.75,41.23
2026-04-17T03:12:00Z,63.63,39.94
2026-04-17T03:13:00Z,67.18,36.44
2026-04-17T03:14:00Z,59.42,41.37
2026-04-17T03:15:00Z,56.95,45.32
2026-04-17T03:16:00Z,54.00,49.74
2026-04-17T03:17:00Z,50.59,52.96
2026-04-17T03:18:00Z,40.97,62.92
2026-04-17T03:19:00Z,39.30,63.52
2026-04-17T03:20:00Z,49.66,52.31
2026-04-17T03:21:00Z,47.40,56.25
2026-04-17T03:22:00Z,48.87,57.64
2026-04-17T03:23:00Z,46.70,55.04
2026-04-17T03:24:00Z,50.51,51.82
2026-04-17T03:25:00Z,50.74,51.24
2026-04-17T03:26:00Z,53.88,47.62
2026-04-17T03:27:00Z,57.86,45.57
2026-04-17T03:28:00Z,57.35,48.44
2026-04-17T03:29:00Z,51.22,50.44
2026-04-17T03:30:00Z,51.91,50.00
2026-04-17T03:31:00Z,51.78,45.20
2026-04-17T03:32:00Z,62.67,41.00
2026-04-17T03:33:00Z,64.98,39.57
2026-04-17T03:34:00Z,69.04,32.29
2026-04-17T03:35:00Z,68.51,31.72
2026-04-17T03:36:00Z,72.40,29.25
2026-04-17T03:37:00Z,68.80,33.51
2026-04-17T03:38:00Z,70.77,31.60
2026-04-17T03:39:00Z,70.94,31.18
2026-04-17T03:40:00Z,72.81,24.64
2026-04-17T03:41:00Z,70.33,31.13
2026-04-17T03:42:00Z,67.65,36.23
2026-04-17T03:43:00Z,71.44,33.49
2026-04-17T03:44:00Z,74.93,27.30
2026-04-17T03:45:00Z,74.84,28.43
2026-04-17T03:46:00Z,70.41,28.46
2026-04-17T03:47:00Z,70.00,31.62
2026-04-17T03:48:00Z,67.57,34.24
2026-04-17T03:49:00Z,68.20,32.21
2026-04-17T03:50:00Z,71.86,28.64
2026-04-17T03:51:00Z,73.72,29.97
2026-04-17T03:52:00Z,73.73,29.14
2026-04-17T03:53:00Z,74.64,27.28
2026-04-17T03:54:00Z,78.71,23.98
2026-04-17T03:55:00Z,82.38,17.88
2026-04-17T03:56:00Z,82.35,20.65
2026-04-17T03:57:00Z,82.37,16.04
2026-04-17T03:58:00Z,80.83,18.71
2026-04-17T03:59:00Z,81.20,20.00
2026-04-17T04:00:00Z,83.67,18.50
2026-04-17T04:01:00Z,85.19,16.07
2026-04-17T04:02:00Z,82.61,19.88
2026-04-17T04:03:00Z,85.38,17.79
2026-04-17T04:04:00Z,82.41,17.98
2026-04-17T04:05:00Z,83.09,19.13
2026-04-17T04:06:00Z,80.41,22.74
2026-04-17T04:07:00Z,77.43,24.50
2026-04-17T04:08:00Z,75.75,28.72
2026-04-17T04:09:00Z,73.53,28.46
2026-04-17T04:10:00Z,76.81,26.54
2026-04-17T04:11:00Z,80.12,22.47
2026-04-17T04:12:00Z,79.74,22.91
2026-04-17T04:13:00Z,76.58,26.68
2026-04-17T04:14:00Z,75.99,27.58
2026-04-17T04:15:00Z,74.10,29.38
2026-04-17T04:16:00Z,73.68,27.62
2026-04-17T04:17:00Z,72.99,29.25
2026-04-17T04:18:00Z,67.43,34.99
2026-04-17T04:19:00Z,61.86,39.69
2026-04-17T04:20:00Z,61.85,39.55
2026-04-17T04:21:00Z,60.42,43.14
2026-04-17T04:22:00Z,59.95,43.91
2026-04-17T04:23:00Z,60.10,43.10
2026-04-17T04:24:00Z,60.08,42.21
2026-04-17T04:25:00Z,54.30,48.09
2026-04-17T04:26:00Z,54.48,46.46
2026-04-17T04:27:00Z,53.90,46.65
2026-04-17T04:28:00Z,54.98,45.84
2026-04-17T04:29:00Z,57.98,41.62
2026-04-17T04:30:00Z,59.45,41.47
2026-04-17T04:31:00Z,61.85,36.13
2026-04-17T04:32:00Z,61.45,40.18
2026-04-17T04:33:00Z,57.18,43.06
2026-04-17T04:34:00Z,59.80,40.86
2026-04-17T04:35:00Z,60.17,41.24
2026-04-17T04:36:00Z,63.49,38.03
2026-04-17T04:37:00Z,62.08,39.74
2026-04-17T04:38:00Z,57.24,43.87
2026-04-17T04:39:00Z,58.68,41.42
2026-04-17T04:40:00Z,60.03,39.25
2026-04-17T04:41:00Z,60.79,38.94
2026-04-17T04:42:00Z,61.97,37.96
2026-04-17T04:43:00Z,61.19,38.86
2026-04-17T04:44:00Z,61.29,39.82
2026-04-17T04:45:00Z,61.20,40.48
2026-04-17T04:46:00Z,62.99,36.43
2026-04-17T04:47:00Z,60.26,40.69
2026-04-17T04:48:00Z,56.57,46.36
2026-04-17T04:49:00Z,52.43,47.18
2026-04-17T04:50:00Z,57.07,43.85
2026-04-17T04:51:00Z,57.04,43.77
2026-04-17T04:52:00Z,64.43,37.91
2026-04-17T04:53:00Z,65.70,34.54
2026-04-17T04:54:00Z,59.46,41.59
2026-04-17T04:55:00Z,65.13,36.62
2026-04-17T04:56:00Z,59.71,41.20
2026-04-17T04:57:00Z,58.35,44.12
2026-04-17T04:58:00Z,50.31,49.76
2026-04-17T04:59:00Z,58.84,43.29
2026-04-17T05:00:00Z,59.92,40.23
2026-04-17T05:01:00Z,64.88,35.07
2026-04-17T05:02:00Z,63.73,35.84
2026-04-17T05:03:00Z,61.81,38.71
2026-04-17T05:04:00Z,61.61,39.98
2026-04-17T05:05:00Z,60.99,39.72
2026-04-17T05:06:00Z,61.62,37.96
2026-04-17T05:07:00Z,61.37,36.95
2026-04-17T05:08:00Z,63.45,40.46
2026-04-17T05:09:00Z,65.81,35.25
2026-04-17T05:10:00Z,66.18,35.23
2026-04-17T05:11:00Z,65.86,35.12
2026-04-17T05:12:00Z,74.04,26.27
2026-04-17T05:13:00Z,82.97,14.56
2026-04-17T05:14:00Z,88.60,10.50
2026-04-17T05:15:00Z,90.39,11.56
2026-04-17T05:16:00Z,88.45,9.79
2026-04-17T05:17:00Z,89.73,11.77
2026-04-17T05:18:00Z,88.05,15.19
2026-04-17T05:19:00Z,85.64,14.93
2026-04-17T05:20:00Z,90.59,11.09
2026-04-17T05:21:00Z,94.93,4.62
2026-04-17T05:22:00Z,95.57,4.54
2026-04-17T05:23:00Z,97.67,3.69
2026-04-17T05:24:00Z,98.75,1.12
2026-04-17T05:25:00Z,99.00,1.03
2026-04-17T05:26:00Z,99.00,1.00
2026-04-17T05:27:00Z,99.00,1.00
