# event_ticker=KXATPMATCH-26APR30RUUBLO
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Alexander Blockx
# fav_player=Casper Ruud
# dog_player=Alexander Blockx
# kalshi_date=2026-04-30
timestamp,Casper Ruud,Alexander Blockx
2026-04-30T01:58:00Z,74.00,27.00
2026-04-30T01:59:00Z,74.00,27.00
2026-04-30T02:03:00Z,74.00,27.00
2026-04-30T02:05:00Z,74.00,27.00
2026-04-30T02:06:00Z,74.00,27.00
2026-04-30T02:08:00Z,74.00,27.00
2026-04-30T02:11:00Z,73.00,27.00
2026-04-30T02:12:00Z,73.00,27.00
2026-04-30T02:13:00Z,73.00,27.00
2026-04-30T02:14:00Z,73.00,27.00
2026-04-30T02:15:00Z,73.00,27.00
2026-04-30T02:17:00Z,73.00,27.00
2026-04-30T02:18:00Z,73.00,26.00
2026-04-30T02:19:00Z,74.00,26.00
2026-04-30T02:20:00Z,74.00,27.00
2026-04-30T02:21:00Z,74.00,27.15
2026-04-30T02:22:00Z,74.00,27.00
2026-04-30T02:23:00Z,74.00,27.87
2026-04-30T02:24:00Z,74.00,28.00
2026-04-30T02:25:00Z,74.00,28.00
2026-04-30T02:26:00Z,74.00,28.00
2026-04-30T02:28:00Z,74.00,28.00
2026-04-30T02:29:00Z,73.05,28.00
2026-04-30T02:30:00Z,74.00,28.00
2026-04-30T02:32:00Z,74.00,28.00
2026-04-30T02:33:00Z,74.00,28.00
2026-04-30T02:37:00Z,74.00,28.00
2026-04-30T02:38:00Z,73.04,28.00
2026-04-30T02:40:00Z,73.04,28.00
2026-04-30T02:41:00Z,73.04,28.00
2026-04-30T02:42:00Z,74.00,28.00
2026-04-30T02:43:00Z,73.00,28.00
2026-04-30T02:44:00Z,73.00,28.00
2026-04-30T02:45:00Z,73.00,28.00
2026-04-30T02:46:00Z,73.00,28.00
2026-04-30T02:47:00Z,73.00,28.00
2026-04-30T02:48:00Z,73.00,28.00
2026-04-30T02:49:00Z,73.00,28.00
2026-04-30T02:50:00Z,73.00,28.00
2026-04-30T02:51:00Z,72.00,28.00
2026-04-30T02:52:00Z,73.00,28.00
2026-04-30T02:53:00Z,73.00,28.00
2026-04-30T02:54:00Z,73.00,28.00
2026-04-30T02:56:00Z,73.00,28.00
2026-04-30T02:57:00Z,73.00,28.00
2026-04-30T02:59:00Z,73.00,28.00
2026-04-30T03:00:00Z,73.00,28.00
2026-04-30T03:02:00Z,73.00,28.00
2026-04-30T03:05:00Z,73.00,28.00
2026-04-30T03:07:00Z,73.00,28.00
2026-04-30T03:08:00Z,73.00,28.00
2026-04-30T03:13:00Z,73.00,28.00
2026-04-30T03:14:00Z,73.00,28.00
2026-04-30T03:16:00Z,73.00,28.00
2026-04-30T03:17:00Z,73.00,28.00
2026-04-30T03:18:00Z,73.00,28.00
2026-04-30T03:19:00Z,73.00,28.00
2026-04-30T03:21:00Z,73.00,28.00
2026-04-30T03:22:00Z,73.00,28.00
2026-04-30T03:23:00Z,73.00,28.00
2026-04-30T03:24:00Z,73.00,28.00
2026-04-30T03:25:00Z,73.00,28.00
2026-04-30T03:26:00Z,73.00,28.00
2026-04-30T03:27:00Z,73.00,28.00
2026-04-30T03:29:00Z,73.00,28.00
2026-04-30T03:30:00Z,73.00,28.00
2026-04-30T03:31:00Z,73.00,28.00
2026-04-30T03:32:00Z,73.00,28.00
2026-04-30T03:33:00Z,72.99,28.00
2026-04-30T03:34:00Z,73.00,28.00
2026-04-30T03:35:00Z,73.00,28.00
2026-04-30T03:38:00Z,73.00,28.00
2026-04-30T03:40:00Z,73.00,28.00
2026-04-30T03:41:00Z,73.00,28.00
2026-04-30T03:44:00Z,73.00,28.00
2026-04-30T03:45:00Z,73.00,28.00
2026-04-30T03:46:00Z,73.00,28.00
2026-04-30T03:47:00Z,73.00,28.00
2026-04-30T03:49:00Z,73.00,28.00
2026-04-30T03:50:00Z,73.00,28.00
2026-04-30T03:52:00Z,73.00,28.00
2026-04-30T03:55:00Z,73.00,28.00
2026-04-30T03:57:00Z,73.00,28.00
2026-04-30T03:58:00Z,73.00,28.00
2026-04-30T03:59:00Z,73.00,27.61
2026-04-30T04:00:00Z,73.00,28.00
2026-04-30T04:01:00Z,73.00,28.00
2026-04-30T04:02:00Z,73.00,28.00
2026-04-30T04:04:00Z,73.00,28.00
2026-04-30T04:05:00Z,73.00,28.00
2026-04-30T04:06:00Z,73.00,28.00
2026-04-30T04:07:00Z,73.00,28.00
2026-04-30T04:08:00Z,73.00,28.00
2026-04-30T04:10:00Z,73.00,28.00
2026-04-30T04:11:00Z,73.00,28.00
2026-04-30T04:13:00Z,73.00,28.00
2026-04-30T04:15:00Z,73.00,28.00
2026-04-30T04:16:00Z,73.00,28.00
2026-04-30T04:17:00Z,73.00,28.00
2026-04-30T04:18:00Z,73.00,28.00
2026-04-30T04:19:00Z,73.00,28.00
2026-04-30T04:20:00Z,73.00,28.00
2026-04-30T04:21:00Z,73.00,28.00
2026-04-30T04:22:00Z,73.00,28.00
2026-04-30T04:23:00Z,73.00,28.00
2026-04-30T04:24:00Z,73.00,28.00
2026-04-30T04:25:00Z,73.00,28.00
2026-04-30T04:26:00Z,73.00,28.00
2026-04-30T04:27:00Z,73.00,28.00
2026-04-30T04:28:00Z,73.00,28.00
2026-04-30T04:29:00Z,72.00,28.00
2026-04-30T04:30:00Z,73.00,28.00
2026-04-30T04:31:00Z,73.00,28.00
2026-04-30T04:32:00Z,73.00,28.00
2026-04-30T04:34:00Z,73.00,28.00
2026-04-30T04:35:00Z,73.00,28.00
2026-04-30T04:37:00Z,73.00,28.00
2026-04-30T04:39:00Z,72.54,28.00
2026-04-30T04:40:00Z,73.00,28.00
2026-04-30T04:42:00Z,73.00,28.00
2026-04-30T04:43:00Z,73.00,28.00
2026-04-30T04:44:00Z,73.00,28.00
2026-04-30T04:45:00Z,73.00,28.00
2026-04-30T04:46:00Z,73.00,28.00
2026-04-30T04:47:00Z,73.00,28.00
2026-04-30T04:48:00Z,73.00,28.00
2026-04-30T04:49:00Z,73.00,28.00
2026-04-30T04:50:00Z,73.00,28.00
2026-04-30T04:51:00Z,73.00,28.00
2026-04-30T04:52:00Z,73.00,28.00
2026-04-30T04:53:00Z,73.00,28.00
2026-04-30T04:54:00Z,73.00,28.00
2026-04-30T04:55:00Z,73.00,28.00
2026-04-30T04:56:00Z,73.00,28.00
2026-04-30T04:57:00Z,73.00,28.00
2026-04-30T04:58:00Z,73.00,28.00
2026-04-30T04:59:00Z,73.00,27.64
2026-04-30T05:00:00Z,73.00,28.00
2026-04-30T05:01:00Z,73.00,28.00
2026-04-30T05:02:00Z,73.00,28.00
2026-04-30T05:03:00Z,73.00,28.00
2026-04-30T05:04:00Z,72.96,28.00
2026-04-30T05:05:00Z,73.00,28.00
2026-04-30T05:06:00Z,73.00,28.00
2026-04-30T05:07:00Z,73.00,28.00
2026-04-30T05:08:00Z,73.00,28.00
2026-04-30T05:09:00Z,73.00,28.00
2026-04-30T05:11:00Z,73.00,28.00
2026-04-30T05:13:00Z,73.00,28.00
2026-04-30T05:14:00Z,73.00,28.00
2026-04-30T05:15:00Z,72.99,28.00
2026-04-30T05:16:00Z,73.00,28.00
2026-04-30T05:17:00Z,73.00,28.00
2026-04-30T05:18:00Z,72.67,28.00
2026-04-30T05:19:00Z,73.00,28.00
2026-04-30T05:20:00Z,72.06,28.00
2026-04-30T05:21:00Z,72.30,28.00
2026-04-30T05:22:00Z,72.30,29.00
2026-04-30T05:23:00Z,73.00,28.03
2026-04-30T05:24:00Z,73.62,28.00
2026-04-30T05:25:00Z,74.00,28.00
2026-04-30T05:26:00Z,74.00,28.00
2026-04-30T05:27:00Z,74.00,28.00
2026-04-30T05:28:00Z,73.00,28.00
2026-04-30T05:30:00Z,74.00,28.00
2026-04-30T05:31:00Z,74.00,28.00
2026-04-30T05:33:00Z,74.00,28.00
2026-04-30T05:34:00Z,74.00,28.00
2026-04-30T05:35:00Z,74.00,28.21
2026-04-30T05:36:00Z,73.00,29.00
2026-04-30T05:37:00Z,72.50,29.00
2026-04-30T05:38:00Z,72.50,29.00
2026-04-30T05:39:00Z,73.00,29.00
2026-04-30T05:40:00Z,73.00,29.00
2026-04-30T05:41:00Z,73.00,28.00
2026-04-30T05:43:00Z,73.00,28.00
2026-04-30T05:44:00Z,73.00,28.00
2026-04-30T05:46:00Z,73.00,27.00
2026-04-30T05:48:00Z,73.00,28.00
2026-04-30T05:49:00Z,73.00,28.00
2026-04-30T05:50:00Z,73.00,28.00
2026-04-30T05:51:00Z,73.00,28.00
2026-04-30T05:53:00Z,73.00,28.00
2026-04-30T05:55:00Z,73.00,28.00
2026-04-30T05:56:00Z,73.00,28.00
2026-04-30T05:57:00Z,73.00,28.00
2026-04-30T05:58:00Z,73.00,28.00
2026-04-30T05:59:00Z,73.00,28.00
2026-04-30T06:00:00Z,73.00,28.00
2026-04-30T06:01:00Z,73.00,28.00
2026-04-30T06:02:00Z,73.00,28.00
2026-04-30T06:03:00Z,73.00,28.00
2026-04-30T06:04:00Z,73.00,28.00
2026-04-30T06:05:00Z,73.00,27.00
2026-04-30T06:06:00Z,73.00,27.00
2026-04-30T06:07:00Z,73.00,28.00
2026-04-30T06:08:00Z,73.00,28.00
2026-04-30T06:10:00Z,73.00,28.00
2026-04-30T06:11:00Z,73.00,28.00
2026-04-30T06:12:00Z,73.00,28.51
2026-04-30T06:13:00Z,73.00,29.00
2026-04-30T06:14:00Z,73.00,29.00
2026-04-30T06:15:00Z,73.00,29.00
2026-04-30T06:16:00Z,73.00,29.00
2026-04-30T06:17:00Z,73.00,28.00
2026-04-30T06:18:00Z,73.00,28.00
2026-04-30T06:19:00Z,72.49,28.00
2026-04-30T06:20:00Z,72.49,28.87
2026-04-30T06:21:00Z,73.00,28.99
2026-04-30T06:22:00Z,73.00,29.00
2026-04-30T06:23:00Z,73.00,29.00
2026-04-30T06:24:00Z,73.00,29.00
2026-04-30T06:25:00Z,73.00,29.00
2026-04-30T06:26:00Z,73.00,29.00
2026-04-30T06:27:00Z,73.00,29.00
2026-04-30T06:28:00Z,73.00,27.00
2026-04-30T06:29:00Z,73.00,29.00
2026-04-30T06:30:00Z,72.14,29.00
2026-04-30T06:31:00Z,73.00,29.00
2026-04-30T06:32:00Z,73.00,29.00
2026-04-30T06:33:00Z,73.00,29.00
2026-04-30T06:34:00Z,72.98,28.50
2026-04-30T06:35:00Z,73.00,29.00
2026-04-30T06:36:00Z,73.00,29.00
2026-04-30T06:37:00Z,73.00,29.00
2026-04-30T06:38:00Z,73.00,29.00
2026-04-30T06:39:00Z,73.00,29.00
2026-04-30T06:40:00Z,71.60,29.00
2026-04-30T06:41:00Z,72.00,29.00
2026-04-30T06:42:00Z,72.00,29.00
2026-04-30T06:43:00Z,72.00,29.00
2026-04-30T06:44:00Z,72.00,29.00
2026-04-30T06:45:00Z,72.00,29.00
2026-04-30T06:47:00Z,72.00,29.00
2026-04-30T06:48:00Z,72.00,29.00
2026-04-30T06:50:00Z,72.03,29.00
2026-04-30T06:51:00Z,72.03,29.00
2026-04-30T06:53:00Z,73.00,29.00
2026-04-30T06:54:00Z,73.00,29.00
2026-04-30T06:55:00Z,73.00,29.00
2026-04-30T06:56:00Z,73.00,29.00
2026-04-30T06:57:00Z,73.00,29.00
2026-04-30T06:58:00Z,72.00,29.00
2026-04-30T06:59:00Z,73.00,29.00
2026-04-30T07:00:00Z,73.00,29.00
2026-04-30T09:01:00Z,73.00,29.00
2026-04-30T09:02:00Z,72.37,29.00
2026-04-30T09:03:00Z,73.00,29.00
2026-04-30T09:04:00Z,73.00,29.00
2026-04-30T09:05:00Z,73.00,29.00
2026-04-30T09:06:00Z,73.00,29.00
2026-04-30T09:07:00Z,73.00,29.00
2026-04-30T09:08:00Z,73.00,28.00
2026-04-30T09:09:00Z,73.00,28.00
2026-04-30T09:10:00Z,73.00,28.00
2026-04-30T09:11:00Z,73.75,28.00
2026-04-30T09:12:00Z,74.00,28.00
2026-04-30T09:13:00Z,74.00,26.45
2026-04-30T09:14:00Z,74.00,28.00
2026-04-30T09:15:00Z,74.00,28.00
2026-04-30T09:16:00Z,74.00,28.00
2026-04-30T09:17:00Z,74.00,27.00
2026-04-30T09:18:00Z,74.00,27.00
2026-04-30T09:19:00Z,74.00,27.00
2026-04-30T09:20:00Z,74.00,27.00
2026-04-30T09:21:00Z,74.00,27.00
2026-04-30T09:22:00Z,74.00,27.00
2026-04-30T09:23:00Z,74.00,27.00
2026-04-30T09:24:00Z,74.00,26.22
2026-04-30T09:25:00Z,74.00,27.00
2026-04-30T09:26:00Z,74.00,27.00
2026-04-30T09:27:00Z,74.00,27.00
2026-04-30T09:28:00Z,74.00,27.00
2026-04-30T09:29:00Z,74.00,27.00
2026-04-30T09:31:00Z,74.00,27.00
2026-04-30T09:32:00Z,74.00,27.00
2026-04-30T09:33:00Z,74.00,27.00
2026-04-30T09:34:00Z,74.00,27.00
2026-04-30T09:35:00Z,74.00,27.00
2026-04-30T09:36:00Z,74.00,27.00
2026-04-30T09:37:00Z,74.00,27.00
2026-04-30T09:38:00Z,73.32,27.00
2026-04-30T09:39:00Z,74.00,26.90
2026-04-30T09:40:00Z,74.00,27.00
2026-04-30T09:41:00Z,74.00,27.00
2026-04-30T09:42:00Z,74.00,27.00
2026-04-30T09:43:00Z,74.00,27.00
2026-04-30T09:44:00Z,74.00,27.00
2026-04-30T09:45:00Z,74.00,27.00
2026-04-30T09:46:00Z,74.00,27.00
2026-04-30T09:47:00Z,74.00,27.00
2026-04-30T09:48:00Z,74.00,27.00
2026-04-30T09:49:00Z,74.00,27.00
2026-04-30T09:50:00Z,74.00,27.00
2026-04-30T09:51:00Z,74.00,27.00
2026-04-30T09:52:00Z,74.00,27.00
2026-04-30T09:53:00Z,74.00,27.00
2026-04-30T09:54:00Z,74.00,27.00
2026-04-30T09:56:00Z,74.00,27.00
2026-04-30T09:57:00Z,74.00,27.00
2026-04-30T09:58:00Z,74.00,27.00
2026-04-30T09:59:00Z,74.00,27.00
2026-04-30T10:00:00Z,74.00,27.00
2026-04-30T10:01:00Z,74.00,27.00
2026-04-30T10:02:00Z,73.80,27.00
2026-04-30T10:03:00Z,74.00,27.00
2026-04-30T10:04:00Z,74.00,27.00
2026-04-30T10:05:00Z,74.00,27.00
2026-04-30T10:06:00Z,74.00,27.00
2026-04-30T10:07:00Z,73.98,27.00
2026-04-30T10:08:00Z,74.00,27.00
2026-04-30T10:09:00Z,74.00,27.00
2026-04-30T10:10:00Z,74.00,27.00
2026-04-30T10:11:00Z,74.00,27.00
2026-04-30T10:12:00Z,74.00,27.00
2026-04-30T10:14:00Z,74.00,27.00
2026-04-30T10:15:00Z,74.00,27.00
2026-04-30T10:17:00Z,74.00,27.00
2026-04-30T10:18:00Z,74.00,27.00
2026-04-30T10:19:00Z,74.00,27.00
2026-04-30T10:20:00Z,74.00,27.00
2026-04-30T10:21:00Z,74.00,27.00
2026-04-30T10:22:00Z,74.00,27.00
2026-04-30T10:23:00Z,74.00,26.92
2026-04-30T10:24:00Z,73.87,27.00
2026-04-30T10:25:00Z,74.00,27.00
2026-04-30T10:26:00Z,74.00,27.00
2026-04-30T10:27:00Z,74.00,27.00
2026-04-30T10:28:00Z,74.00,27.00
2026-04-30T10:29:00Z,74.00,27.00
2026-04-30T10:30:00Z,74.00,27.00
2026-04-30T10:31:00Z,74.00,27.00
2026-04-30T10:32:00Z,74.00,27.00
2026-04-30T10:33:00Z,74.00,27.00
2026-04-30T10:34:00Z,74.00,27.00
2026-04-30T10:35:00Z,74.00,27.00
2026-04-30T10:36:00Z,74.00,27.00
2026-04-30T10:37:00Z,74.00,27.00
2026-04-30T10:39:00Z,73.09,27.00
2026-04-30T10:40:00Z,74.00,27.00
2026-04-30T10:41:00Z,74.00,27.00
2026-04-30T10:42:00Z,74.00,27.00
2026-04-30T10:43:00Z,74.00,27.00
2026-04-30T10:44:00Z,74.00,27.00
2026-04-30T10:45:00Z,74.00,27.00
2026-04-30T10:46:00Z,74.00,27.00
2026-04-30T10:47:00Z,74.00,27.00
2026-04-30T10:48:00Z,74.00,27.00
2026-04-30T10:49:00Z,74.00,27.99
2026-04-30T10:50:00Z,74.00,28.00
2026-04-30T10:51:00Z,74.00,28.00
2026-04-30T10:52:00Z,74.00,28.00
2026-04-30T10:53:00Z,74.00,27.97
2026-04-30T10:54:00Z,74.00,28.00
2026-04-30T10:55:00Z,74.00,28.00
2026-04-30T10:56:00Z,72.78,28.00
2026-04-30T10:57:00Z,74.00,28.00
2026-04-30T10:58:00Z,74.00,27.67
2026-04-30T10:59:00Z,74.00,28.00
2026-04-30T11:00:00Z,74.00,28.00
2026-04-30T11:01:00Z,74.00,28.86
2026-04-30T11:02:00Z,73.99,28.69
2026-04-30T11:03:00Z,74.00,29.00
2026-04-30T11:04:00Z,73.62,27.50
2026-04-30T11:05:00Z,73.58,28.56
2026-04-30T11:06:00Z,72.97,29.00
2026-04-30T11:07:00Z,73.03,29.00
2026-04-30T11:08:00Z,73.61,29.00
2026-04-30T11:09:00Z,73.98,29.00
2026-04-30T11:10:00Z,73.63,29.00
2026-04-30T11:11:00Z,74.00,29.00
2026-04-30T11:12:00Z,73.39,28.60
2026-04-30T11:13:00Z,70.40,30.33
2026-04-30T11:14:00Z,72.46,29.27
2026-04-30T11:15:00Z,73.87,28.03
2026-04-30T11:16:00Z,75.41,27.13
2026-04-30T11:17:00Z,74.31,26.48
2026-04-30T11:18:00Z,74.71,27.00
2026-04-30T11:19:00Z,74.98,26.04
2026-04-30T11:20:00Z,75.00,26.00
2026-04-30T11:21:00Z,75.00,25.06
2026-04-30T11:22:00Z,74.97,27.58
2026-04-30T11:23:00Z,76.22,25.81
2026-04-30T11:24:00Z,76.37,24.19
2026-04-30T11:25:00Z,72.76,29.84
2026-04-30T11:26:00Z,69.04,32.02
2026-04-30T11:27:00Z,63.19,39.85
2026-04-30T11:28:00Z,54.80,46.84
2026-04-30T11:29:00Z,52.81,48.76
2026-04-30T11:30:00Z,52.35,49.78
2026-04-30T11:31:00Z,56.69,47.33
2026-04-30T11:32:00Z,55.89,46.50
2026-04-30T11:33:00Z,51.57,50.61
2026-04-30T11:34:00Z,50.92,50.24
2026-04-30T11:35:00Z,49.68,50.94
2026-04-30T11:36:00Z,51.25,51.39
2026-04-30T11:37:00Z,50.10,51.23
2026-04-30T11:38:00Z,48.78,54.68
2026-04-30T11:39:00Z,46.05,54.59
2026-04-30T11:40:00Z,51.34,51.09
2026-04-30T11:41:00Z,48.62,53.34
2026-04-30T11:42:00Z,46.36,55.73
2026-04-30T11:43:00Z,48.40,52.89
2026-04-30T11:44:00Z,48.55,53.11
2026-04-30T11:45:00Z,48.00,53.42
2026-04-30T11:46:00Z,51.37,46.15
2026-04-30T11:47:00Z,52.02,47.93
2026-04-30T11:48:00Z,57.36,38.83
2026-04-30T11:49:00Z,68.98,32.02
2026-04-30T11:50:00Z,67.22,33.29
2026-04-30T11:51:00Z,69.68,30.01
2026-04-30T11:52:00Z,71.05,30.76
2026-04-30T11:53:00Z,67.79,35.77
2026-04-30T11:54:00Z,57.93,43.77
2026-04-30T11:55:00Z,44.75,56.47
2026-04-30T11:56:00Z,43.11,58.54
2026-04-30T11:57:00Z,42.35,59.87
2026-04-30T11:58:00Z,42.50,58.83
2026-04-30T11:59:00Z,39.60,61.52
2026-04-30T12:00:00Z,43.29,59.42
2026-04-30T12:01:00Z,43.10,55.76
2026-04-30T12:02:00Z,44.98,55.82
2026-04-30T12:03:00Z,40.07,59.84
2026-04-30T12:04:00Z,40.00,60.08
2026-04-30T12:05:00Z,38.62,60.58
2026-04-30T12:06:00Z,36.10,68.26
2026-04-30T12:07:00Z,36.60,65.03
2026-04-30T12:08:00Z,41.21,61.31
2026-04-30T12:09:00Z,44.73,55.31
2026-04-30T12:10:00Z,42.01,61.85
2026-04-30T12:11:00Z,38.59,62.73
2026-04-30T12:12:00Z,36.14,65.97
2026-04-30T12:13:00Z,31.13,68.59
2026-04-30T12:14:00Z,35.94,64.42
2026-04-30T12:15:00Z,40.31,60.82
2026-04-30T12:16:00Z,41.96,59.98
2026-04-30T12:17:00Z,41.15,60.82
2026-04-30T12:18:00Z,40.68,61.33
2026-04-30T12:19:00Z,45.57,54.16
2026-04-30T12:20:00Z,42.78,58.96
2026-04-30T12:21:00Z,39.91,60.22
2026-04-30T12:22:00Z,38.84,62.16
2026-04-30T12:23:00Z,38.24,61.10
2026-04-30T12:24:00Z,39.14,62.37
2026-04-30T12:25:00Z,38.71,62.20
2026-04-30T12:26:00Z,41.74,59.38
2026-04-30T12:27:00Z,41.96,58.69
2026-04-30T12:28:00Z,46.59,54.15
2026-04-30T12:29:00Z,50.26,49.92
2026-04-30T12:30:00Z,42.70,58.66
2026-04-30T12:31:00Z,37.31,62.56
2026-04-30T12:32:00Z,27.62,73.54
2026-04-30T12:33:00Z,18.64,79.87
2026-04-30T12:34:00Z,14.24,85.51
2026-04-30T12:35:00Z,11.92,88.49
2026-04-30T12:36:00Z,11.70,88.76
2026-04-30T12:37:00Z,18.13,84.42
2026-04-30T12:38:00Z,11.76,90.09
2026-04-30T12:39:00Z,5.80,93.85
2026-04-30T12:40:00Z,4.15,96.13
2026-04-30T12:41:00Z,3.67,96.20
2026-04-30T12:42:00Z,2.74,97.04
2026-04-30T12:43:00Z,6.66,93.91
2026-04-30T12:44:00Z,7.65,92.66
2026-04-30T12:45:00Z,7.92,92.96
2026-04-30T12:46:00Z,2.86,97.63
2026-04-30T12:47:00Z,1.07,98.99
2026-04-30T12:48:00Z,1.00,99.00
2026-04-30T12:49:00Z,1.00,99.00
2026-04-30T12:50:00Z,1.00,99.00
2026-04-30T12:51:00Z,1.00,99.00
2026-04-30T12:52:00Z,1.00,99.00
