# event_ticker=KXATPMATCH-26JUN11SHIKYR
# final_score=4-6 7-6(5) 6-4
# score_resolution=6-4 6-7 4-6
# match_winner=Sho Shimabukuro
# fav_player=Nick Kyrgios
# dog_player=Sho Shimabukuro
# kalshi_date=2026-06-11
timestamp,Sho Shimabukuro,Nick Kyrgios
2026-06-11T03:29:00Z,40.00,63.00
2026-06-11T03:30:00Z,40.00,63.00
2026-06-11T03:32:00Z,40.00,63.00
2026-06-11T03:37:00Z,40.00,63.00
2026-06-11T03:38:00Z,40.00,63.00
2026-06-11T03:39:00Z,40.00,63.00
2026-06-11T03:40:00Z,40.00,63.00
2026-06-11T03:41:00Z,40.00,63.00
2026-06-11T03:42:00Z,40.00,63.00
2026-06-11T03:43:00Z,39.00,63.00
2026-06-11T03:44:00Z,39.00,64.00
2026-06-11T03:45:00Z,39.00,64.00
2026-06-11T03:46:00Z,38.99,64.00
2026-06-11T03:47:00Z,39.00,61.95
2026-06-11T03:48:00Z,39.00,64.00
2026-06-11T03:49:00Z,39.00,64.00
2026-06-11T03:50:00Z,39.00,64.00
2026-06-11T03:51:00Z,39.00,62.26
2026-06-11T03:52:00Z,39.00,64.00
2026-06-11T03:53:00Z,39.00,64.00
2026-06-11T03:54:00Z,39.00,64.00
2026-06-11T03:55:00Z,38.00,64.00
2026-06-11T03:57:00Z,38.00,64.00
2026-06-11T03:58:00Z,39.00,64.00
2026-06-11T03:59:00Z,39.00,64.00
2026-06-11T04:00:00Z,39.00,64.00
2026-06-11T04:01:00Z,39.00,64.00
2026-06-11T04:02:00Z,39.00,64.00
2026-06-11T04:03:00Z,38.18,64.00
2026-06-11T04:04:00Z,38.18,63.00
2026-06-11T04:05:00Z,38.18,63.00
2026-06-11T04:06:00Z,38.18,63.00
2026-06-11T04:09:00Z,39.00,63.86
2026-06-11T04:10:00Z,39.00,64.00
2026-06-11T04:11:00Z,39.00,64.00
2026-06-11T04:12:00Z,39.00,64.00
2026-06-11T04:13:00Z,39.00,64.00
2026-06-11T04:14:00Z,39.00,64.00
2026-06-11T04:15:00Z,39.00,64.00
2026-06-11T04:16:00Z,37.00,64.00
2026-06-11T04:17:00Z,39.00,64.00
2026-06-11T04:18:00Z,38.00,64.00
2026-06-11T04:19:00Z,38.44,64.00
2026-06-11T04:20:00Z,39.00,62.87
2026-06-11T04:21:00Z,39.00,64.00
2026-06-11T04:22:00Z,39.00,64.00
2026-06-11T04:23:00Z,39.00,64.00
2026-06-11T04:24:00Z,38.00,64.00
2026-06-11T04:26:00Z,39.00,64.00
2026-06-11T04:29:00Z,39.00,63.00
2026-06-11T04:30:00Z,39.00,63.00
2026-06-11T04:31:00Z,39.00,63.00
2026-06-11T04:32:00Z,39.00,63.23
2026-06-11T04:33:00Z,39.00,64.00
2026-06-11T04:34:00Z,39.00,63.87
2026-06-11T04:35:00Z,39.00,63.00
2026-06-11T04:36:00Z,39.00,63.00
2026-06-11T04:37:00Z,39.00,63.00
2026-06-11T04:39:00Z,39.00,63.00
2026-06-11T04:40:00Z,39.00,63.00
2026-06-11T04:41:00Z,39.31,63.00
2026-06-11T04:43:00Z,39.31,63.00
2026-06-11T04:44:00Z,39.31,63.00
2026-06-11T04:45:00Z,39.31,63.00
2026-06-11T04:46:00Z,39.31,63.00
2026-06-11T04:47:00Z,39.31,63.00
2026-06-11T04:48:00Z,39.31,63.00
2026-06-11T04:49:00Z,38.00,63.00
2026-06-11T04:50:00Z,38.00,63.00
2026-06-11T04:51:00Z,38.00,63.00
2026-06-11T04:52:00Z,37.00,63.00
2026-06-11T04:53:00Z,37.00,63.00
2026-06-11T04:54:00Z,38.00,63.00
2026-06-11T04:55:00Z,38.00,63.00
2026-06-11T04:56:00Z,38.00,63.00
2026-06-11T04:58:00Z,38.00,63.00
2026-06-11T04:59:00Z,38.00,63.00
2026-06-11T05:00:00Z,38.00,63.00
2026-06-11T05:01:00Z,38.00,63.00
2026-06-11T05:02:00Z,38.00,63.00
2026-06-11T05:04:00Z,38.00,63.00
2026-06-11T05:05:00Z,38.00,63.00
2026-06-11T05:07:00Z,38.00,63.00
2026-06-11T05:08:00Z,38.00,63.00
2026-06-11T05:09:00Z,38.00,63.00
2026-06-11T05:10:00Z,38.00,63.00
2026-06-11T05:11:00Z,38.00,63.00
2026-06-11T05:12:00Z,38.05,63.00
2026-06-11T05:13:00Z,38.05,63.00
2026-06-11T05:14:00Z,38.05,63.00
2026-06-11T05:15:00Z,38.05,63.00
2026-06-11T05:16:00Z,38.05,63.00
2026-06-11T05:17:00Z,38.05,63.00
2026-06-11T05:18:00Z,38.00,63.00
2026-06-11T05:20:00Z,38.00,63.00
2026-06-11T05:21:00Z,38.00,63.00
2026-06-11T05:22:00Z,38.00,63.00
2026-06-11T05:23:00Z,38.00,63.54
2026-06-11T05:24:00Z,38.00,63.54
2026-06-11T05:25:00Z,38.00,63.54
2026-06-11T05:26:00Z,38.00,63.54
2026-06-11T05:27:00Z,38.00,63.00
2026-06-11T05:29:00Z,38.00,63.00
2026-06-11T05:30:00Z,38.00,63.00
2026-06-11T05:32:00Z,38.00,63.00
2026-06-11T05:34:00Z,38.00,63.00
2026-06-11T05:36:00Z,38.00,63.00
2026-06-11T05:37:00Z,38.00,63.00
2026-06-11T05:40:00Z,38.00,63.00
2026-06-11T05:41:00Z,38.00,63.00
2026-06-11T05:42:00Z,38.00,63.00
2026-06-11T05:43:00Z,38.00,63.00
2026-06-11T05:44:00Z,38.00,63.00
2026-06-11T05:45:00Z,38.00,63.00
2026-06-11T05:49:00Z,38.00,63.00
2026-06-11T05:50:00Z,38.00,63.00
2026-06-11T05:52:00Z,38.00,63.00
2026-06-11T05:55:00Z,38.00,63.10
2026-06-11T06:00:00Z,38.00,64.00
2026-06-11T06:01:00Z,37.00,64.00
2026-06-11T06:02:00Z,38.00,64.00
2026-06-11T06:05:00Z,38.00,64.00
2026-06-11T06:06:00Z,38.00,64.00
2026-06-11T06:07:00Z,38.00,64.00
2026-06-11T06:08:00Z,38.00,64.00
2026-06-11T06:09:00Z,38.00,64.00
2026-06-11T06:10:00Z,38.00,64.00
2026-06-11T06:11:00Z,38.00,64.00
2026-06-11T06:12:00Z,38.00,64.00
2026-06-11T06:13:00Z,38.00,64.00
2026-06-11T06:14:00Z,38.00,64.00
2026-06-11T06:15:00Z,38.00,64.00
2026-06-11T06:16:00Z,38.00,64.00
2026-06-11T06:17:00Z,38.00,64.00
2026-06-11T06:18:00Z,38.00,64.00
2026-06-11T06:20:00Z,38.00,64.00
2026-06-11T06:21:00Z,38.00,64.00
2026-06-11T06:22:00Z,38.00,64.00
2026-06-11T06:24:00Z,38.00,64.00
2026-06-11T06:25:00Z,38.00,64.00
2026-06-11T06:26:00Z,38.07,64.00
2026-06-11T06:27:00Z,38.07,64.00
2026-06-11T06:28:00Z,38.07,62.00
2026-06-11T06:29:00Z,38.07,64.00
2026-06-11T06:30:00Z,38.07,64.00
2026-06-11T06:31:00Z,38.00,63.00
2026-06-11T06:32:00Z,38.00,63.00
2026-06-11T06:33:00Z,38.00,63.90
2026-06-11T06:34:00Z,38.00,64.00
2026-06-11T06:35:00Z,38.00,64.00
2026-06-11T06:36:00Z,38.00,63.00
2026-06-11T06:37:00Z,38.00,62.00
2026-06-11T06:38:00Z,38.00,62.00
2026-06-11T06:39:00Z,38.00,62.88
2026-06-11T06:40:00Z,38.00,63.00
2026-06-11T06:42:00Z,38.00,63.00
2026-06-11T06:43:00Z,38.00,63.00
2026-06-11T06:44:00Z,38.00,63.00
2026-06-11T06:45:00Z,38.00,62.07
2026-06-11T06:46:00Z,39.00,62.33
2026-06-11T06:47:00Z,39.00,62.01
2026-06-11T06:48:00Z,39.00,63.00
2026-06-11T06:52:00Z,39.00,63.00
2026-06-11T06:53:00Z,39.00,62.66
2026-06-11T06:55:00Z,39.00,63.00
2026-06-11T06:56:00Z,39.00,62.35
2026-06-11T06:57:00Z,39.00,62.35
2026-06-11T06:58:00Z,39.00,62.36
2026-06-11T09:01:00Z,39.00,61.78
2026-06-11T09:03:00Z,39.00,61.41
2026-06-11T09:04:00Z,39.00,61.41
2026-06-11T09:05:00Z,39.00,62.00
2026-06-11T09:06:00Z,39.00,62.00
2026-06-11T09:07:00Z,39.00,62.00
2026-06-11T09:08:00Z,39.00,62.00
2026-06-11T09:13:00Z,39.00,62.00
2026-06-11T09:14:00Z,39.00,62.00
2026-06-11T09:15:00Z,39.00,62.00
2026-06-11T09:17:00Z,39.00,62.00
2026-06-11T09:19:00Z,39.00,61.00
2026-06-11T09:21:00Z,39.00,61.00
2026-06-11T09:23:00Z,39.00,61.00
2026-06-11T09:24:00Z,39.00,62.00
2026-06-11T09:25:00Z,39.00,62.00
2026-06-11T09:26:00Z,39.00,62.00
2026-06-11T09:28:00Z,39.00,62.00
2026-06-11T09:31:00Z,39.00,62.00
2026-06-11T09:32:00Z,39.00,62.00
2026-06-11T09:33:00Z,39.00,62.00
2026-06-11T09:39:00Z,39.00,62.00
2026-06-11T09:41:00Z,39.00,62.00
2026-06-11T09:42:00Z,39.00,62.00
2026-06-11T09:43:00Z,39.00,62.00
2026-06-11T09:44:00Z,39.00,62.00
2026-06-11T09:49:00Z,39.00,62.00
2026-06-11T09:54:00Z,39.00,62.00
2026-06-11T09:55:00Z,38.83,62.00
2026-06-11T10:02:00Z,38.83,62.00
2026-06-11T10:03:00Z,38.83,62.00
2026-06-11T10:06:00Z,38.83,62.00
2026-06-11T10:07:00Z,38.83,62.00
2026-06-11T10:08:00Z,38.83,62.00
2026-06-11T10:09:00Z,38.83,62.00
2026-06-11T10:11:00Z,38.83,62.00
2026-06-11T10:12:00Z,38.83,62.00
2026-06-11T10:13:00Z,38.83,62.00
2026-06-11T10:16:00Z,40.00,62.00
2026-06-11T10:17:00Z,40.00,62.00
2026-06-11T10:19:00Z,38.00,62.00
2026-06-11T10:20:00Z,40.00,62.00
2026-06-11T10:21:00Z,40.00,62.00
2026-06-11T10:24:00Z,40.00,62.00
2026-06-11T10:25:00Z,40.00,62.00
2026-06-11T10:27:00Z,40.00,62.00
2026-06-11T10:28:00Z,38.00,62.00
2026-06-11T10:30:00Z,38.00,60.00
2026-06-11T10:31:00Z,38.00,62.00
2026-06-11T10:33:00Z,40.00,62.00
2026-06-11T10:34:00Z,40.00,62.00
2026-06-11T10:36:00Z,40.00,62.00
2026-06-11T10:39:00Z,38.00,62.00
2026-06-11T10:41:00Z,40.00,62.00
2026-06-11T10:43:00Z,40.00,62.00
2026-06-11T10:44:00Z,40.00,62.00
2026-06-11T10:45:00Z,40.00,62.00
2026-06-11T10:51:00Z,40.00,62.00
2026-06-11T10:52:00Z,40.00,61.00
2026-06-11T10:53:00Z,40.00,61.00
2026-06-11T10:54:00Z,40.00,61.01
2026-06-11T10:58:00Z,40.00,62.00
2026-06-11T10:59:00Z,40.00,62.00
2026-06-11T11:02:00Z,39.00,62.00
2026-06-11T11:04:00Z,39.00,62.00
2026-06-11T11:05:00Z,39.00,62.00
2026-06-11T11:06:00Z,39.00,62.00
2026-06-11T11:07:00Z,40.00,62.00
2026-06-11T11:09:00Z,40.00,62.00
2026-06-11T11:10:00Z,40.00,62.00
2026-06-11T11:11:00Z,40.00,62.00
2026-06-11T11:14:00Z,40.00,62.00
2026-06-11T11:15:00Z,40.00,62.00
2026-06-11T11:16:00Z,40.00,62.00
2026-06-11T11:18:00Z,40.00,62.00
2026-06-11T11:19:00Z,40.00,62.00
2026-06-11T11:21:00Z,40.00,62.00
2026-06-11T11:22:00Z,40.00,62.00
2026-06-11T11:24:00Z,40.00,62.00
2026-06-11T11:25:00Z,40.00,62.00
2026-06-11T11:26:00Z,40.00,62.00
2026-06-11T11:27:00Z,40.00,62.00
2026-06-11T11:28:00Z,40.00,62.00
2026-06-11T11:29:00Z,40.00,61.69
2026-06-11T11:30:00Z,40.00,62.00
2026-06-11T11:31:00Z,40.00,62.00
2026-06-11T11:32:00Z,40.00,61.00
2026-06-11T11:33:00Z,40.00,60.98
2026-06-11T11:34:00Z,40.00,60.98
2026-06-11T11:35:00Z,40.00,61.00
2026-06-11T11:37:00Z,40.00,61.00
2026-06-11T11:39:00Z,40.00,61.00
2026-06-11T11:40:00Z,40.00,61.00
2026-06-11T11:41:00Z,40.00,61.00
2026-06-11T11:42:00Z,40.00,60.00
2026-06-11T11:43:00Z,42.00,60.00
2026-06-11T11:44:00Z,42.00,60.00
2026-06-11T11:46:00Z,42.00,58.80
2026-06-11T11:47:00Z,41.00,60.00
2026-06-11T11:48:00Z,41.00,59.02
2026-06-11T11:49:00Z,41.00,60.00
2026-06-11T11:50:00Z,41.00,61.00
2026-06-11T11:51:00Z,41.00,59.44
2026-06-11T11:52:00Z,41.00,61.00
2026-06-11T11:53:00Z,41.00,61.00
2026-06-11T11:54:00Z,41.00,61.00
2026-06-11T11:55:00Z,41.00,60.62
2026-06-11T11:56:00Z,41.00,61.00
2026-06-11T11:58:00Z,41.00,59.00
2026-06-11T11:59:00Z,41.00,59.00
2026-06-11T12:00:00Z,41.00,61.00
2026-06-11T12:01:00Z,41.00,61.00
2026-06-11T12:02:00Z,41.00,61.00
2026-06-11T12:03:00Z,41.00,61.00
2026-06-11T12:04:00Z,41.00,61.00
2026-06-11T12:05:00Z,41.00,61.00
2026-06-11T12:06:00Z,41.00,61.00
2026-06-11T12:07:00Z,41.00,61.00
2026-06-11T12:08:00Z,41.00,61.00
2026-06-11T12:09:00Z,41.00,61.00
2026-06-11T12:10:00Z,41.00,61.00
2026-06-11T12:11:00Z,41.00,61.00
2026-06-11T12:12:00Z,41.00,61.52
2026-06-11T12:13:00Z,41.00,61.63
2026-06-11T12:14:00Z,39.49,61.00
2026-06-11T12:15:00Z,40.00,61.00
2026-06-11T12:16:00Z,40.00,61.00
2026-06-11T12:17:00Z,40.00,61.34
2026-06-11T12:18:00Z,38.22,62.00
2026-06-11T12:19:00Z,39.00,62.00
2026-06-11T12:20:00Z,39.00,62.00
2026-06-11T12:21:00Z,39.00,62.40
2026-06-11T12:22:00Z,39.00,63.00
2026-06-11T12:23:00Z,39.00,62.84
2026-06-11T12:24:00Z,39.00,62.56
2026-06-11T12:25:00Z,37.98,63.00
2026-06-11T12:26:00Z,38.97,63.00
2026-06-11T12:27:00Z,39.00,63.00
2026-06-11T12:28:00Z,39.00,63.00
2026-06-11T12:29:00Z,39.00,63.00
2026-06-11T12:30:00Z,39.00,63.00
2026-06-11T12:31:00Z,39.00,63.37
2026-06-11T12:32:00Z,38.96,63.00
2026-06-11T12:33:00Z,39.00,63.00
2026-06-11T12:34:00Z,39.00,63.00
2026-06-11T12:35:00Z,39.88,62.02
2026-06-11T12:36:00Z,36.13,66.89
2026-06-11T12:37:00Z,32.40,70.29
2026-06-11T12:38:00Z,25.78,77.18
2026-06-11T12:39:00Z,28.24,73.63
2026-06-11T12:40:00Z,22.02,78.95
2026-06-11T12:41:00Z,22.23,78.48
2026-06-11T12:42:00Z,22.00,78.78
2026-06-11T12:43:00Z,23.00,77.99
2026-06-11T12:44:00Z,23.78,77.76
2026-06-11T12:45:00Z,23.50,79.62
2026-06-11T12:46:00Z,22.00,79.15
2026-06-11T12:47:00Z,22.00,78.61
2026-06-11T12:48:00Z,21.97,79.82
2026-06-11T12:49:00Z,22.00,78.94
2026-06-11T12:50:00Z,22.50,79.00
2026-06-11T12:51:00Z,20.25,78.73
2026-06-11T12:52:00Z,19.81,79.22
2026-06-11T12:53:00Z,20.72,78.97
2026-06-11T12:54:00Z,19.73,80.01
2026-06-11T12:55:00Z,19.91,80.67
2026-06-11T12:56:00Z,19.10,81.22
2026-06-11T12:57:00Z,20.35,81.01
2026-06-11T12:58:00Z,20.00,80.51
2026-06-11T12:59:00Z,19.06,81.30
2026-06-11T13:00:00Z,17.03,83.95
2026-06-11T13:01:00Z,17.00,83.83
2026-06-11T13:02:00Z,16.30,83.97
2026-06-11T13:03:00Z,17.00,83.95
2026-06-11T13:04:00Z,16.12,84.91
2026-06-11T13:05:00Z,14.78,85.97
2026-06-11T13:06:00Z,15.00,86.00
2026-06-11T13:07:00Z,14.92,85.98
2026-06-11T13:08:00Z,15.76,85.08
2026-06-11T13:09:00Z,16.00,84.17
2026-06-11T13:10:00Z,16.53,84.47
2026-06-11T13:11:00Z,17.75,83.94
2026-06-11T13:12:00Z,18.17,83.01
2026-06-11T13:13:00Z,17.93,82.69
2026-06-11T13:14:00Z,16.97,83.03
2026-06-11T13:15:00Z,16.48,83.03
2026-06-11T13:16:00Z,19.44,82.00
2026-06-11T13:17:00Z,20.00,81.95
2026-06-11T13:18:00Z,19.69,82.12
2026-06-11T13:19:00Z,18.00,82.71
2026-06-11T13:20:00Z,17.85,82.78
2026-06-11T13:21:00Z,17.16,82.47
2026-06-11T13:22:00Z,17.85,84.04
2026-06-11T13:23:00Z,17.55,82.84
2026-06-11T13:24:00Z,18.44,83.00
2026-06-11T13:25:00Z,17.46,83.21
2026-06-11T13:26:00Z,17.07,84.55
2026-06-11T13:27:00Z,16.93,84.23
2026-06-11T13:28:00Z,17.44,83.37
2026-06-11T13:29:00Z,19.35,81.01
2026-06-11T13:30:00Z,19.99,80.96
2026-06-11T13:31:00Z,20.39,80.06
2026-06-11T13:32:00Z,19.22,81.07
2026-06-11T13:33:00Z,19.76,81.84
2026-06-11T13:34:00Z,22.25,79.97
2026-06-11T13:35:00Z,20.99,79.99
2026-06-11T13:36:00Z,20.37,80.84
2026-06-11T13:37:00Z,20.17,80.72
2026-06-11T13:38:00Z,19.19,81.39
2026-06-11T13:39:00Z,19.16,82.29
2026-06-11T13:40:00Z,20.90,80.70
2026-06-11T13:41:00Z,22.62,78.38
2026-06-11T13:42:00Z,23.31,77.98
2026-06-11T13:43:00Z,25.27,75.47
2026-06-11T13:44:00Z,23.72,76.52
2026-06-11T13:45:00Z,26.09,75.55
2026-06-11T13:46:00Z,21.13,78.00
2026-06-11T13:47:00Z,15.97,84.50
2026-06-11T13:48:00Z,27.80,71.73
2026-06-11T13:49:00Z,37.89,62.44
2026-06-11T13:50:00Z,36.70,64.09
2026-06-11T13:51:00Z,37.29,63.21
2026-06-11T13:52:00Z,29.68,71.58
2026-06-11T13:53:00Z,26.43,73.46
2026-06-11T13:54:00Z,45.99,54.23
2026-06-11T13:55:00Z,45.10,54.03
2026-06-11T13:56:00Z,43.98,56.28
2026-06-11T13:57:00Z,43.53,58.23
2026-06-11T13:58:00Z,39.36,60.00
2026-06-11T13:59:00Z,43.95,58.60
2026-06-11T14:00:00Z,45.76,55.24
2026-06-11T14:01:00Z,43.16,57.66
2026-06-11T14:02:00Z,43.70,58.55
2026-06-11T14:03:00Z,43.01,57.58
2026-06-11T14:04:00Z,43.11,61.15
2026-06-11T14:05:00Z,33.12,67.33
2026-06-11T14:06:00Z,43.69,57.12
2026-06-11T14:07:00Z,47.82,53.58
2026-06-11T14:08:00Z,41.69,58.30
2026-06-11T14:09:00Z,45.91,53.44
2026-06-11T14:10:00Z,41.28,57.83
2026-06-11T14:11:00Z,42.83,57.73
2026-06-11T14:12:00Z,46.11,55.54
2026-06-11T14:13:00Z,40.09,60.27
2026-06-11T14:14:00Z,46.15,54.77
2026-06-11T14:15:00Z,51.72,51.13
2026-06-11T14:16:00Z,48.33,53.56
2026-06-11T14:17:00Z,42.30,56.78
2026-06-11T14:18:00Z,41.75,58.99
2026-06-11T14:19:00Z,42.74,57.44
2026-06-11T14:20:00Z,46.24,54.45
2026-06-11T14:21:00Z,46.85,53.82
2026-06-11T14:22:00Z,46.33,52.34
2026-06-11T14:23:00Z,90.11,24.63
2026-06-11T14:24:00Z,93.85,5.79
2026-06-11T14:25:00Z,94.52,4.52
2026-06-11T14:26:00Z,98.64,1.12
2026-06-11T14:27:00Z,99.00,1.00
2026-06-11T14:28:00Z,99.00,1.00
2026-06-11T14:29:00Z,99.00,1.00
2026-06-11T14:30:00Z,99.00,1.00
2026-06-11T14:31:00Z,99.00,1.00
2026-06-11T14:32:00Z,99.00,1.00
