# event_ticker=KXATPMATCH-26MAY17PAUQUI
# final_score=6-1 6-3
# score_resolution=1-6 3-6
# match_winner=Tommy Paul
# fav_player=Ethan Quinn
# dog_player=Tommy Paul
# kalshi_date=2026-05-17
timestamp,Tommy Paul,Ethan Quinn
2026-05-17T03:06:00Z,71.00,
2026-05-17T03:22:00Z,71.00,
2026-05-17T03:24:00Z,71.00,
2026-05-17T03:54:00Z,71.00,
2026-05-17T03:56:00Z,72.00,
2026-05-17T03:59:00Z,72.00,
2026-05-17T04:13:00Z,72.00,
2026-05-17T04:19:00Z,72.00,
2026-05-17T04:22:00Z,72.00,
2026-05-17T04:40:00Z,72.00,
2026-05-17T04:44:00Z,72.00,
2026-05-17T04:46:00Z,72.00,29.00
2026-05-17T04:54:00Z,72.00,29.00
2026-05-17T04:57:00Z,72.00,29.00
2026-05-17T05:02:00Z,72.00,29.00
2026-05-17T05:16:00Z,72.00,29.00
2026-05-17T05:17:00Z,72.00,29.00
2026-05-17T05:20:00Z,72.00,29.00
2026-05-17T05:23:00Z,72.00,29.00
2026-05-17T05:25:00Z,72.00,29.00
2026-05-17T05:33:00Z,72.00,29.00
2026-05-17T05:35:00Z,72.00,29.00
2026-05-17T05:37:00Z,72.00,29.00
2026-05-17T05:51:00Z,72.00,29.00
2026-05-17T06:31:00Z,72.00,29.00
2026-05-17T07:02:00Z,72.00,29.00
2026-05-17T07:03:00Z,72.00,29.00
2026-05-17T07:09:00Z,71.00,29.00
2026-05-17T07:19:00Z,72.00,29.00
2026-05-17T07:48:00Z,72.00,29.00
2026-05-17T07:49:00Z,73.00,29.00
2026-05-17T07:54:00Z,73.00,29.00
2026-05-17T08:00:00Z,73.00,29.00
2026-05-17T08:09:00Z,73.00,29.00
2026-05-17T08:21:00Z,73.00,29.00
2026-05-17T09:08:00Z,73.00,28.00
2026-05-17T09:13:00Z,73.00,28.00
2026-05-17T09:29:00Z,73.00,28.00
2026-05-17T09:33:00Z,73.00,28.00
2026-05-17T09:54:00Z,73.00,28.00
2026-05-17T10:23:00Z,73.00,28.00
2026-05-17T10:28:00Z,73.00,28.00
2026-05-17T10:52:00Z,73.00,28.00
2026-05-17T11:01:00Z,73.00,28.00
2026-05-17T11:05:00Z,73.00,28.00
2026-05-17T11:20:00Z,73.00,28.00
2026-05-17T11:23:00Z,72.00,28.00
2026-05-17T11:32:00Z,73.00,28.00
2026-05-17T11:33:00Z,73.00,28.00
2026-05-17T11:45:00Z,73.00,29.00
2026-05-17T11:49:00Z,73.00,29.00
2026-05-17T12:02:00Z,73.00,29.00
2026-05-17T12:11:00Z,73.00,29.00
2026-05-17T12:14:00Z,73.00,29.00
2026-05-17T12:15:00Z,73.00,29.00
2026-05-17T12:31:00Z,73.00,29.00
2026-05-17T12:33:00Z,73.00,29.00
2026-05-17T12:34:00Z,73.00,29.00
2026-05-17T12:39:00Z,73.00,29.00
2026-05-17T12:46:00Z,73.00,29.00
2026-05-17T12:51:00Z,73.00,29.00
2026-05-17T12:56:00Z,72.57,29.00
2026-05-17T12:57:00Z,73.00,29.00
2026-05-17T12:59:00Z,73.00,29.00
2026-05-17T13:14:00Z,73.00,28.00
2026-05-17T13:17:00Z,73.00,28.00
2026-05-17T13:21:00Z,73.00,28.00
2026-05-17T13:22:00Z,73.00,28.00
2026-05-17T13:24:00Z,73.00,28.00
2026-05-17T13:26:00Z,73.00,28.00
2026-05-17T13:27:00Z,73.00,28.00
2026-05-17T13:28:00Z,73.00,28.00
2026-05-17T13:33:00Z,73.00,28.00
2026-05-17T13:34:00Z,73.00,28.00
2026-05-17T13:35:00Z,73.00,28.00
2026-05-17T13:36:00Z,73.00,28.00
2026-05-17T13:37:00Z,71.61,28.00
2026-05-17T13:38:00Z,72.87,29.00
2026-05-17T13:39:00Z,73.00,29.00
2026-05-17T13:40:00Z,72.85,29.00
2026-05-17T13:41:00Z,73.00,29.00
2026-05-17T13:43:00Z,73.00,29.00
2026-05-17T13:44:00Z,73.00,29.00
2026-05-17T13:47:00Z,72.08,29.00
2026-05-17T13:49:00Z,73.00,29.00
2026-05-17T13:50:00Z,73.00,29.00
2026-05-17T13:51:00Z,73.00,29.00
2026-05-17T13:52:00Z,73.00,29.00
2026-05-17T13:53:00Z,73.00,29.00
2026-05-17T13:57:00Z,73.01,29.00
2026-05-17T14:00:00Z,73.00,29.00
2026-05-17T14:03:00Z,73.00,29.00
2026-05-17T14:04:00Z,73.00,29.00
2026-05-17T14:06:00Z,73.00,29.00
2026-05-17T14:08:00Z,73.00,29.00
2026-05-17T14:11:00Z,73.00,29.00
2026-05-17T14:12:00Z,73.00,29.00
2026-05-17T14:13:00Z,73.00,29.00
2026-05-17T14:14:00Z,73.00,29.00
2026-05-17T14:15:00Z,73.00,27.00
2026-05-17T14:16:00Z,73.00,28.00
2026-05-17T14:17:00Z,73.00,28.00
2026-05-17T14:18:00Z,73.00,28.00
2026-05-17T14:19:00Z,73.00,28.00
2026-05-17T14:21:00Z,72.01,28.00
2026-05-17T14:22:00Z,73.00,28.00
2026-05-17T14:23:00Z,73.00,28.00
2026-05-17T14:25:00Z,73.00,28.00
2026-05-17T14:27:00Z,73.00,28.00
2026-05-17T14:28:00Z,73.00,28.00
2026-05-17T14:29:00Z,72.29,28.00
2026-05-17T14:30:00Z,72.29,28.00
2026-05-17T14:31:00Z,73.00,28.00
2026-05-17T14:33:00Z,73.00,28.00
2026-05-17T14:34:00Z,73.00,28.00
2026-05-17T14:35:00Z,73.00,28.00
2026-05-17T14:36:00Z,73.00,28.00
2026-05-17T14:37:00Z,73.00,28.00
2026-05-17T14:38:00Z,73.00,29.00
2026-05-17T14:39:00Z,73.00,29.00
2026-05-17T14:40:00Z,73.00,29.00
2026-05-17T14:41:00Z,73.62,29.00
2026-05-17T14:42:00Z,73.62,29.00
2026-05-17T14:43:00Z,73.05,29.00
2026-05-17T14:44:00Z,71.60,31.00
2026-05-17T14:45:00Z,71.09,31.70
2026-05-17T14:46:00Z,75.78,21.12
2026-05-17T14:47:00Z,82.00,19.00
2026-05-17T14:48:00Z,83.00,18.00
2026-05-17T14:49:00Z,83.77,17.00
2026-05-17T14:50:00Z,85.00,16.48
2026-05-17T14:51:00Z,84.00,16.70
2026-05-17T14:52:00Z,84.16,16.00
2026-05-17T14:53:00Z,84.96,16.93
2026-05-17T14:54:00Z,83.00,16.93
2026-05-17T14:55:00Z,82.91,19.54
2026-05-17T14:56:00Z,82.03,19.00
2026-05-17T14:57:00Z,82.02,18.15
2026-05-17T14:58:00Z,81.00,18.24
2026-05-17T14:59:00Z,81.69,20.40
2026-05-17T15:00:00Z,82.61,19.00
2026-05-17T15:01:00Z,83.57,18.00
2026-05-17T15:02:00Z,85.06,15.00
2026-05-17T15:03:00Z,86.00,14.06
2026-05-17T15:04:00Z,88.22,12.00
2026-05-17T15:05:00Z,89.00,11.00
2026-05-17T15:06:00Z,89.06,11.29
2026-05-17T15:07:00Z,91.00,9.00
2026-05-17T15:08:00Z,90.65,10.19
2026-05-17T15:09:00Z,90.21,10.06
2026-05-17T15:10:00Z,91.32,9.53
2026-05-17T15:11:00Z,92.00,9.53
2026-05-17T15:12:00Z,92.00,9.00
2026-05-17T15:13:00Z,92.29,9.00
2026-05-17T15:14:00Z,92.44,7.73
2026-05-17T15:15:00Z,93.33,6.96
2026-05-17T15:16:00Z,94.00,7.00
2026-05-17T15:17:00Z,94.93,6.00
2026-05-17T15:18:00Z,95.03,5.74
2026-05-17T15:19:00Z,95.36,5.20
2026-05-17T15:20:00Z,93.99,7.00
2026-05-17T15:21:00Z,92.68,7.00
2026-05-17T15:22:00Z,94.00,6.33
2026-05-17T15:23:00Z,93.00,7.00
2026-05-17T15:24:00Z,91.93,8.06
2026-05-17T15:25:00Z,91.32,7.86
2026-05-17T15:26:00Z,94.00,6.99
2026-05-17T15:27:00Z,94.41,6.95
2026-05-17T15:28:00Z,95.00,6.00
2026-05-17T15:29:00Z,94.80,6.05
2026-05-17T15:30:00Z,95.13,5.04
2026-05-17T15:31:00Z,94.18,5.69
2026-05-17T15:32:00Z,94.06,6.00
2026-05-17T15:33:00Z,93.43,7.57
2026-05-17T15:34:00Z,93.00,7.31
2026-05-17T15:35:00Z,94.00,7.00
2026-05-17T15:36:00Z,92.71,8.00
2026-05-17T15:37:00Z,89.45,10.95
2026-05-17T15:38:00Z,84.71,16.75
2026-05-17T15:39:00Z,83.00,18.00
2026-05-17T15:40:00Z,82.01,17.60
2026-05-17T15:41:00Z,84.26,15.51
2026-05-17T15:42:00Z,88.92,11.15
2026-05-17T15:43:00Z,90.64,10.11
