# event_ticker=KXATPMATCH-26MAR29BAEGAU
# final_score=6-3 6-1
# match_winner=Sebastian Baez
# fav_player=Sebastian Baez
# dog_player=Vilius Gaubas
# kalshi_date=2026-03-29
timestamp,Sebastian Baez,Vilius Gaubas
2026-03-31T12:57:00Z,79.14,22.00
2026-03-31T12:59:00Z,79.00,22.00
2026-03-31T13:00:00Z,80.00,22.00
2026-03-31T13:01:00Z,80.00,22.00
2026-03-31T13:02:00Z,80.00,22.00
2026-03-31T13:03:00Z,80.00,22.00
2026-03-31T13:04:00Z,80.00,22.00
2026-03-31T13:06:00Z,80.00,22.00
2026-03-31T13:07:00Z,80.00,22.00
2026-03-31T13:08:00Z,79.58,22.00
2026-03-31T13:10:00Z,80.00,22.00
2026-03-31T13:11:00Z,80.00,22.00
2026-03-31T13:14:00Z,80.00,22.00
2026-03-31T13:15:00Z,80.00,22.00
2026-03-31T13:16:00Z,78.25,22.00
2026-03-31T13:19:00Z,80.00,22.00
2026-03-31T13:24:00Z,80.00,22.00
2026-03-31T13:25:00Z,80.00,22.00
2026-03-31T13:26:00Z,80.00,22.00
2026-03-31T13:27:00Z,79.82,22.00
2026-03-31T13:28:00Z,80.00,22.00
2026-03-31T13:31:00Z,80.00,22.00
2026-03-31T13:32:00Z,80.00,22.00
2026-03-31T13:34:00Z,80.00,22.00
2026-03-31T13:36:00Z,80.00,22.00
2026-03-31T13:39:00Z,80.00,22.00
2026-03-31T13:40:00Z,80.00,22.00
2026-03-31T13:41:00Z,80.00,22.00
2026-03-31T13:43:00Z,78.07,22.00
2026-03-31T13:44:00Z,78.00,22.00
2026-03-31T13:45:00Z,80.00,22.00
2026-03-31T13:46:00Z,80.00,22.00
2026-03-31T13:47:00Z,78.00,22.00
2026-03-31T13:48:00Z,78.00,22.00
2026-03-31T13:49:00Z,78.00,22.00
2026-03-31T13:51:00Z,80.00,22.00
2026-03-31T13:53:00Z,79.00,22.00
2026-03-31T14:02:00Z,78.01,22.00
2026-03-31T14:03:00Z,79.00,22.00
2026-03-31T14:05:00Z,79.00,20.00
2026-03-31T14:06:00Z,79.00,20.00
2026-03-31T14:13:00Z,79.00,22.00
2026-03-31T14:14:00Z,79.00,22.00
2026-03-31T14:15:00Z,79.00,22.00
2026-03-31T14:16:00Z,79.00,22.00
2026-03-31T14:17:00Z,79.00,22.00
2026-03-31T14:19:00Z,79.00,22.00
2026-03-31T14:20:00Z,79.00,22.00
2026-03-31T14:21:00Z,79.43,22.00
2026-03-31T14:22:00Z,79.67,21.00
2026-03-31T14:23:00Z,79.00,21.00
2026-03-31T14:24:00Z,79.50,21.69
2026-03-31T14:25:00Z,79.50,22.00
2026-03-31T14:32:00Z,79.50,22.00
2026-03-31T14:34:00Z,80.00,22.00
2026-03-31T14:36:00Z,80.00,22.00
2026-03-31T14:37:00Z,80.00,22.00
2026-03-31T14:42:00Z,80.00,22.00
2026-03-31T14:44:00Z,80.00,22.00
2026-03-31T14:45:00Z,80.00,22.00
2026-03-31T14:49:00Z,80.00,22.00
2026-03-31T14:50:00Z,78.30,22.00
2026-03-31T14:51:00Z,80.00,22.00
2026-03-31T14:56:00Z,80.00,22.00
2026-03-31T14:58:00Z,79.97,22.00
2026-03-31T15:01:00Z,80.00,21.00
2026-03-31T15:03:00Z,80.00,21.00
2026-03-31T15:04:00Z,78.00,21.00
2026-03-31T15:05:00Z,78.00,22.00
2026-03-31T15:06:00Z,80.00,22.00
2026-03-31T15:07:00Z,77.03,22.00
2026-03-31T15:08:00Z,77.03,22.00
2026-03-31T15:11:00Z,77.03,22.00
2026-03-31T15:12:00Z,79.00,22.00
2026-03-31T15:13:00Z,79.00,22.00
2026-03-31T15:16:00Z,79.00,22.00
2026-03-31T15:17:00Z,77.03,22.00
2026-03-31T15:19:00Z,77.03,22.00
2026-03-31T15:20:00Z,79.00,22.00
2026-03-31T15:23:00Z,80.00,22.00
2026-03-31T15:25:00Z,80.00,22.00
2026-03-31T15:29:00Z,80.00,22.00
2026-03-31T15:31:00Z,80.00,22.00
2026-03-31T15:32:00Z,78.78,22.00
2026-03-31T15:35:00Z,80.00,22.00
2026-03-31T15:36:00Z,80.00,22.00
2026-03-31T15:38:00Z,80.00,22.00
2026-03-31T15:39:00Z,77.01,22.00
2026-03-31T15:41:00Z,77.01,22.00
2026-03-31T15:46:00Z,80.00,22.00
2026-03-31T15:47:00Z,80.00,22.00
2026-03-31T15:51:00Z,80.00,22.00
2026-03-31T15:54:00Z,80.00,22.00
2026-03-31T15:57:00Z,78.73,22.00
2026-03-31T15:59:00Z,80.00,22.00
2026-03-31T16:00:00Z,80.00,22.00
2026-03-31T16:01:00Z,78.00,22.00
2026-03-31T16:03:00Z,78.00,22.00
2026-03-31T16:04:00Z,78.00,22.00
2026-03-31T16:05:00Z,78.00,22.00
2026-03-31T16:06:00Z,80.00,22.00
2026-03-31T16:07:00Z,80.00,22.00
2026-03-31T16:08:00Z,79.00,22.00
2026-03-31T16:09:00Z,78.63,20.00
2026-03-31T16:10:00Z,79.00,20.00
2026-03-31T16:12:00Z,78.00,22.00
2026-03-31T16:13:00Z,79.90,22.00
2026-03-31T16:15:00Z,80.00,22.00
2026-03-31T16:16:00Z,80.00,22.00
2026-03-31T16:17:00Z,80.00,22.00
2026-03-31T16:19:00Z,79.04,22.00
2026-03-31T16:20:00Z,80.00,22.00
2026-03-31T16:21:00Z,80.00,22.00
2026-03-31T16:22:00Z,80.00,22.00
2026-03-31T16:23:00Z,80.00,22.00
2026-03-31T16:24:00Z,80.00,22.00
2026-03-31T16:26:00Z,80.00,22.00
2026-03-31T16:27:00Z,80.00,22.00
2026-03-31T16:28:00Z,80.00,22.00
2026-03-31T16:29:00Z,80.00,22.00
2026-03-31T16:30:00Z,77.00,22.00
2026-03-31T16:31:00Z,77.00,21.92
2026-03-31T16:32:00Z,77.00,22.00
2026-03-31T16:34:00Z,79.50,22.00
2026-03-31T16:35:00Z,80.00,22.00
2026-03-31T16:36:00Z,80.00,22.00
2026-03-31T16:37:00Z,79.00,22.00
2026-03-31T16:38:00Z,80.00,22.00
2026-03-31T16:40:00Z,80.00,22.00
2026-03-31T16:41:00Z,80.00,22.00
2026-03-31T16:42:00Z,80.00,21.00
2026-03-31T16:45:00Z,80.30,19.00
2026-03-31T16:46:00Z,80.95,17.40
2026-03-31T16:47:00Z,84.20,16.07
2026-03-31T16:48:00Z,85.60,15.08
2026-03-31T16:49:00Z,83.13,18.85
2026-03-31T16:50:00Z,81.79,20.37
2026-03-31T16:51:00Z,81.62,20.53
2026-03-31T16:52:00Z,83.87,17.00
2026-03-31T16:53:00Z,83.09,19.76
2026-03-31T16:54:00Z,80.67,21.67
2026-03-31T16:55:00Z,81.00,18.05
2026-03-31T16:56:00Z,84.70,16.94
2026-03-31T16:57:00Z,88.16,12.40
2026-03-31T16:58:00Z,87.96,13.30
2026-03-31T16:59:00Z,86.17,16.16
2026-03-31T17:00:00Z,83.37,17.00
2026-03-31T17:01:00Z,84.00,17.00
2026-03-31T17:02:00Z,82.16,17.00
2026-03-31T17:03:00Z,87.00,15.00
2026-03-31T17:04:00Z,86.87,14.69
2026-03-31T17:05:00Z,85.00,15.00
2026-03-31T17:06:00Z,87.00,15.00
2026-03-31T17:07:00Z,87.00,15.00
2026-03-31T17:08:00Z,86.63,15.00
2026-03-31T17:09:00Z,84.62,15.00
2026-03-31T17:10:00Z,86.49,11.43
2026-03-31T17:11:00Z,90.28,8.49
2026-03-31T17:12:00Z,90.00,10.32
2026-03-31T17:13:00Z,87.39,13.26
2026-03-31T17:14:00Z,87.14,13.98
2026-03-31T17:15:00Z,89.48,11.21
2026-03-31T17:16:00Z,89.22,12.00
2026-03-31T17:17:00Z,87.73,14.81
2026-03-31T17:18:00Z,88.00,12.34
2026-03-31T17:19:00Z,89.68,10.03
2026-03-31T17:20:00Z,91.00,9.99
2026-03-31T17:21:00Z,91.74,10.00
2026-03-31T17:22:00Z,92.45,8.69
2026-03-31T17:23:00Z,92.95,7.00
2026-03-31T17:24:00Z,90.37,8.70
2026-03-31T17:25:00Z,92.00,7.97
2026-03-31T17:26:00Z,93.53,8.00
2026-03-31T17:27:00Z,91.00,9.33
2026-03-31T17:28:00Z,89.00,11.85
2026-03-31T17:29:00Z,88.00,12.86
2026-03-31T17:30:00Z,87.92,12.00
2026-03-31T17:31:00Z,88.54,10.59
2026-03-31T17:32:00Z,89.02,11.01
2026-03-31T17:33:00Z,88.89,11.57
2026-03-31T17:34:00Z,88.04,11.73
2026-03-31T17:35:00Z,92.58,9.44
2026-03-31T17:36:00Z,94.31,5.37
2026-03-31T17:37:00Z,97.01,3.25
2026-03-31T17:38:00Z,97.98,3.13
2026-03-31T17:39:00Z,98.00,3.00
2026-03-31T17:40:00Z,98.00,2.03
2026-03-31T17:41:00Z,98.97,2.86
2026-03-31T17:42:00Z,99.00,1.29
2026-03-31T17:43:00Z,99.00,1.56
2026-03-31T17:44:00Z,99.00,1.00
2026-03-31T17:45:00Z,99.00,1.00
2026-03-31T17:48:00Z,99.00,1.00
2026-03-31T17:50:00Z,99.00,1.00
