# event_ticker=KXATPMATCH-26APR22MULSTR
# final_score=7-6(3) 6-0
# score_resolution=6-7 0-6
# match_winner=Jan-Lennard Struff
# fav_player=Alexandre Muller
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-04-22
timestamp,Alexandre Muller,Jan-Lennard Struff
2026-04-22T10:14:00Z,59.00,43.00
2026-04-22T10:25:00Z,59.00,43.00
2026-04-22T10:31:00Z,57.68,43.00
2026-04-22T10:32:00Z,59.00,43.00
2026-04-22T10:33:00Z,59.00,43.00
2026-04-22T10:35:00Z,59.00,43.00
2026-04-22T10:36:00Z,59.00,43.00
2026-04-22T10:39:00Z,59.00,43.00
2026-04-22T10:40:00Z,59.00,43.00
2026-04-22T10:41:00Z,59.00,43.00
2026-04-22T10:45:00Z,59.00,43.00
2026-04-22T10:48:00Z,59.00,43.00
2026-04-22T10:53:00Z,59.00,43.00
2026-04-22T10:58:00Z,60.00,43.00
2026-04-22T11:00:00Z,60.00,43.00
2026-04-22T11:01:00Z,60.00,42.00
2026-04-22T11:05:00Z,60.00,42.00
2026-04-22T11:06:00Z,60.00,42.00
2026-04-22T11:08:00Z,60.00,42.00
2026-04-22T11:10:00Z,59.00,42.00
2026-04-22T11:11:00Z,59.00,42.00
2026-04-22T11:13:00Z,59.00,42.00
2026-04-22T11:15:00Z,59.98,42.00
2026-04-22T11:16:00Z,60.00,42.00
2026-04-22T11:17:00Z,60.00,42.00
2026-04-22T11:19:00Z,60.00,42.00
2026-04-22T11:22:00Z,60.00,42.00
2026-04-22T11:23:00Z,60.00,42.00
2026-04-22T11:24:00Z,60.00,42.00
2026-04-22T11:26:00Z,60.00,42.00
2026-04-22T11:27:00Z,60.00,42.00
2026-04-22T11:28:00Z,60.00,42.00
2026-04-22T11:29:00Z,60.00,42.00
2026-04-22T11:30:00Z,60.00,40.06
2026-04-22T11:31:00Z,60.00,42.00
2026-04-22T11:32:00Z,60.00,39.00
2026-04-22T11:35:00Z,60.00,42.00
2026-04-22T11:37:00Z,60.00,42.00
2026-04-22T11:38:00Z,60.00,42.00
2026-04-22T11:39:00Z,60.66,42.00
2026-04-22T11:41:00Z,60.66,41.00
2026-04-22T11:42:00Z,60.00,41.00
2026-04-22T11:43:00Z,60.00,41.00
2026-04-22T11:44:00Z,60.00,41.00
2026-04-22T11:45:00Z,59.54,41.00
2026-04-22T11:47:00Z,59.00,41.00
2026-04-22T11:48:00Z,59.00,41.00
2026-04-22T11:49:00Z,59.00,41.00
2026-04-22T11:50:00Z,59.00,41.00
2026-04-22T11:52:00Z,59.00,41.00
2026-04-22T11:53:00Z,57.27,41.00
2026-04-22T11:54:00Z,59.00,43.00
2026-04-22T11:55:00Z,59.00,43.00
2026-04-22T11:56:00Z,59.00,43.00
2026-04-22T11:57:00Z,59.00,43.00
2026-04-22T11:58:00Z,60.00,42.00
2026-04-22T11:59:00Z,59.00,42.99
2026-04-22T12:00:00Z,59.00,42.99
2026-04-22T12:01:00Z,59.00,42.99
2026-04-22T12:02:00Z,59.00,42.99
2026-04-22T12:04:00Z,59.00,42.99
2026-04-22T12:05:00Z,59.00,44.00
2026-04-22T12:06:00Z,59.00,44.00
2026-04-22T12:07:00Z,59.56,40.00
2026-04-22T12:08:00Z,61.16,41.00
2026-04-22T12:09:00Z,62.00,38.00
2026-04-22T12:10:00Z,67.10,33.92
2026-04-22T12:11:00Z,73.19,27.83
2026-04-22T12:12:00Z,70.78,30.48
2026-04-22T12:13:00Z,76.02,23.11
2026-04-22T12:14:00Z,78.86,23.11
2026-04-22T12:15:00Z,79.00,23.11
2026-04-22T12:16:00Z,80.00,23.11
2026-04-22T12:17:00Z,80.00,20.00
2026-04-22T12:18:00Z,84.09,17.29
2026-04-22T12:19:00Z,84.87,17.00
2026-04-22T12:20:00Z,85.01,17.00
2026-04-22T12:21:00Z,85.99,15.00
2026-04-22T12:22:00Z,84.01,17.15
2026-04-22T12:23:00Z,83.00,19.00
2026-04-22T12:24:00Z,84.77,15.99
2026-04-22T12:25:00Z,79.91,20.98
2026-04-22T12:26:00Z,80.93,21.00
2026-04-22T12:27:00Z,80.05,21.00
2026-04-22T12:28:00Z,80.05,20.00
2026-04-22T12:29:00Z,79.64,22.94
2026-04-22T12:30:00Z,77.45,25.01
2026-04-22T12:31:00Z,70.49,27.74
2026-04-22T12:32:00Z,71.71,32.02
2026-04-22T12:33:00Z,64.90,37.41
2026-04-22T12:34:00Z,63.97,38.00
2026-04-22T12:35:00Z,60.11,41.44
2026-04-22T12:36:00Z,65.00,40.21
2026-04-22T12:37:00Z,58.22,42.37
2026-04-22T12:38:00Z,62.10,39.18
2026-04-22T12:39:00Z,62.13,37.17
2026-04-22T12:40:00Z,57.54,41.84
2026-04-22T12:41:00Z,49.42,50.19
2026-04-22T12:42:00Z,57.49,43.99
2026-04-22T12:43:00Z,59.04,40.71
2026-04-22T12:44:00Z,61.00,40.00
2026-04-22T12:45:00Z,64.26,36.60
2026-04-22T12:46:00Z,68.61,34.18
2026-04-22T12:47:00Z,56.28,42.86
2026-04-22T12:48:00Z,57.06,46.42
2026-04-22T12:49:00Z,63.39,38.77
2026-04-22T12:50:00Z,62.88,37.35
2026-04-22T12:51:00Z,69.94,28.11
2026-04-22T12:52:00Z,68.32,33.68
2026-04-22T12:53:00Z,64.79,38.21
2026-04-22T12:54:00Z,70.44,31.82
2026-04-22T12:55:00Z,60.55,40.56
2026-04-22T12:56:00Z,63.03,38.27
2026-04-22T12:57:00Z,74.65,25.68
2026-04-22T12:58:00Z,67.34,33.78
2026-04-22T12:59:00Z,58.58,42.93
2026-04-22T13:00:00Z,47.61,53.50
2026-04-22T13:01:00Z,35.91,64.28
2026-04-22T13:02:00Z,32.33,68.17
2026-04-22T13:03:00Z,31.69,68.47
2026-04-22T13:04:00Z,32.76,68.75
2026-04-22T13:05:00Z,33.74,66.82
2026-04-22T13:06:00Z,30.17,71.67
2026-04-22T13:07:00Z,29.00,72.51
2026-04-22T13:08:00Z,27.87,75.93
2026-04-22T13:09:00Z,18.27,82.61
2026-04-22T13:10:00Z,23.10,80.33
2026-04-22T13:11:00Z,10.45,87.52
2026-04-22T13:12:00Z,8.79,90.52
2026-04-22T13:13:00Z,8.81,91.95
2026-04-22T13:14:00Z,8.99,92.66
2026-04-22T13:15:00Z,6.21,95.31
2026-04-22T13:16:00Z,1.38,98.52
2026-04-22T13:17:00Z,1.92,98.00
2026-04-22T13:18:00Z,1.19,98.80
2026-04-22T13:19:00Z,1.00,99.00
2026-04-22T13:20:00Z,1.00,99.00
2026-04-22T13:21:00Z,1.00,99.00
2026-04-22T13:22:00Z,1.00,99.00
2026-04-22T13:23:00Z,1.00,99.00
2026-04-22T13:24:00Z,1.00,99.00
2026-04-22T13:25:00Z,1.00,99.00
2026-04-22T13:26:00Z,1.00,99.00
2026-04-22T13:27:00Z,1.00,99.00
