# event_ticker=KXATPMATCH-25JUL25DENAK
# final_score=6-4 6-4
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Brandon Nakashima
# kalshi_date=2025-07-25
timestamp,Alex de Minaur,Brandon Nakashima
2025-07-25T19:33:00Z,65.33,34.00
2025-07-25T19:34:00Z,65.33,36.00
2025-07-25T19:47:00Z,66.00,36.00
2025-07-25T19:48:00Z,66.00,36.00
2025-07-25T19:53:00Z,66.00,36.01
2025-07-25T19:55:00Z,65.00,36.01
2025-07-25T19:58:00Z,65.00,36.74
2025-07-25T20:01:00Z,65.42,36.74
2025-07-25T20:03:00Z,66.00,36.74
2025-07-25T20:05:00Z,66.00,36.74
2025-07-25T20:08:00Z,66.00,36.74
2025-07-25T20:10:00Z,66.00,36.74
2025-07-25T20:12:00Z,66.00,36.74
2025-07-25T20:16:00Z,66.00,36.74
2025-07-25T20:22:00Z,66.00,36.74
2025-07-25T20:29:00Z,66.00,37.00
2025-07-25T20:30:00Z,65.00,37.00
2025-07-25T20:31:00Z,65.00,37.00
2025-07-25T20:32:00Z,65.00,37.35
2025-07-25T20:34:00Z,64.75,37.35
2025-07-25T20:38:00Z,64.75,37.00
2025-07-25T20:39:00Z,65.00,36.83
2025-07-25T20:40:00Z,65.00,37.00
2025-07-25T20:41:00Z,65.00,37.00
2025-07-25T20:42:00Z,65.90,36.00
2025-07-25T20:43:00Z,67.00,36.00
2025-07-25T20:45:00Z,67.00,36.00
2025-07-25T20:46:00Z,67.00,36.00
2025-07-25T20:48:00Z,67.00,36.00
2025-07-25T20:49:00Z,67.00,35.25
2025-07-25T20:51:00Z,67.00,37.00
2025-07-25T20:52:00Z,67.00,37.00
2025-07-25T20:53:00Z,64.63,39.00
2025-07-25T20:54:00Z,65.00,39.01
2025-07-25T20:55:00Z,67.96,39.01
2025-07-25T20:56:00Z,63.00,40.80
2025-07-25T20:57:00Z,62.06,40.00
2025-07-25T20:58:00Z,66.78,36.00
2025-07-25T20:59:00Z,67.00,35.00
2025-07-25T21:00:00Z,74.28,32.00
2025-07-25T21:01:00Z,79.17,19.00
2025-07-25T21:02:00Z,85.40,20.53
2025-07-25T21:03:00Z,75.00,39.00
2025-07-25T21:04:00Z,75.00,35.00
2025-07-25T21:06:00Z,83.44,19.00
2025-07-25T21:07:00Z,83.44,18.00
2025-07-25T21:08:00Z,84.00,17.08
2025-07-25T21:09:00Z,83.00,20.00
2025-07-25T21:10:00Z,84.00,20.00
2025-07-25T21:11:00Z,84.00,20.00
2025-07-25T21:12:00Z,79.00,20.00
2025-07-25T21:13:00Z,79.00,21.00
2025-07-25T21:14:00Z,79.05,21.00
2025-07-25T21:16:00Z,79.05,21.00
2025-07-25T21:18:00Z,79.00,21.00
2025-07-25T21:19:00Z,81.00,21.00
2025-07-25T21:20:00Z,81.00,21.00
2025-07-25T21:21:00Z,81.00,21.03
2025-07-25T21:22:00Z,79.03,23.00
2025-07-25T21:23:00Z,79.00,23.00
2025-07-25T21:24:00Z,76.90,23.00
2025-07-25T21:25:00Z,79.00,23.00
2025-07-25T21:26:00Z,79.00,21.00
2025-07-25T21:28:00Z,79.00,20.00
2025-07-25T21:29:00Z,78.00,17.00
2025-07-25T21:30:00Z,79.00,17.00
2025-07-25T21:32:00Z,79.02,17.00
2025-07-25T21:33:00Z,79.02,21.00
2025-07-25T21:34:00Z,79.02,21.00
2025-07-25T21:35:00Z,79.00,21.00
2025-07-25T21:36:00Z,80.00,21.00
2025-07-25T21:37:00Z,80.00,21.00
2025-07-25T21:38:00Z,83.02,21.00
2025-07-25T21:39:00Z,83.02,21.00
2025-07-25T21:42:00Z,83.02,21.00
2025-07-25T21:43:00Z,83.02,20.38
2025-07-25T21:44:00Z,89.31,20.00
2025-07-25T21:45:00Z,83.89,15.18
2025-07-25T21:48:00Z,79.93,15.18
2025-07-25T21:51:00Z,84.00,20.99
2025-07-25T21:52:00Z,83.00,21.00
2025-07-25T21:53:00Z,85.39,21.00
2025-07-25T21:55:00Z,85.99,21.00
2025-07-25T21:56:00Z,84.00,21.00
2025-07-25T21:57:00Z,83.00,21.00
2025-07-25T21:58:00Z,83.00,21.00
2025-07-25T21:59:00Z,85.00,21.00
2025-07-25T22:00:00Z,79.82,21.00
2025-07-25T22:01:00Z,83.33,21.00
2025-07-25T22:03:00Z,83.98,21.00
2025-07-25T22:07:00Z,75.83,21.00
2025-07-25T22:08:00Z,88.43,27.32
2025-07-25T22:09:00Z,79.00,21.15
2025-07-25T22:11:00Z,79.00,22.20
2025-07-25T22:12:00Z,75.00,32.19
2025-07-25T22:13:00Z,69.00,32.69
2025-07-25T22:14:00Z,69.53,34.00
2025-07-25T22:15:00Z,72.81,31.76
2025-07-25T22:16:00Z,76.62,30.23
2025-07-25T22:17:00Z,90.03,36.08
2025-07-25T22:18:00Z,84.47,22.03
2025-07-25T22:19:00Z,83.31,20.83
2025-07-25T22:20:00Z,83.12,22.49
2025-07-25T22:21:00Z,82.46,20.73
2025-07-25T22:22:00Z,82.44,26.78
2025-07-25T22:23:00Z,76.96,30.55
2025-07-25T22:24:00Z,68.34,34.38
2025-07-25T22:25:00Z,74.00,27.00
2025-07-25T22:26:00Z,84.90,19.76
2025-07-25T22:27:00Z,86.00,24.00
2025-07-25T22:28:00Z,85.00,23.73
2025-07-25T22:29:00Z,84.16,18.48
2025-07-25T22:30:00Z,85.93,15.89
2025-07-25T22:31:00Z,86.08,17.03
2025-07-25T22:32:00Z,85.00,15.98
2025-07-25T22:33:00Z,84.96,18.60
2025-07-25T22:34:00Z,83.58,18.01
2025-07-25T22:35:00Z,83.01,18.00
2025-07-25T22:36:00Z,83.00,18.00
2025-07-25T22:37:00Z,86.32,17.05
2025-07-25T22:38:00Z,81.12,22.17
2025-07-25T22:39:00Z,77.93,23.01
2025-07-25T22:40:00Z,87.12,19.75
2025-07-25T22:41:00Z,88.30,16.00
2025-07-25T22:42:00Z,92.13,17.22
2025-07-25T22:43:00Z,89.00,15.00
2025-07-25T22:44:00Z,87.18,16.93
2025-07-25T22:45:00Z,86.33,16.64
2025-07-25T22:46:00Z,82.20,18.31
2025-07-25T22:47:00Z,85.45,18.00
2025-07-25T22:48:00Z,84.00,19.37
2025-07-25T22:49:00Z,84.00,17.37
2025-07-25T22:50:00Z,82.14,25.39
2025-07-25T22:51:00Z,83.52,18.00
2025-07-25T22:52:00Z,85.00,21.15
2025-07-25T22:53:00Z,82.00,20.00
2025-07-25T22:54:00Z,85.00,23.00
2025-07-25T22:55:00Z,82.95,20.70
2025-07-25T22:56:00Z,82.17,20.70
2025-07-25T22:57:00Z,80.78,20.70
2025-07-25T22:58:00Z,83.00,20.70
2025-07-25T22:59:00Z,82.30,17.97
2025-07-25T23:00:00Z,85.00,16.64
2025-07-25T23:01:00Z,84.31,16.64
2025-07-25T23:02:00Z,81.66,16.77
2025-07-25T23:03:00Z,88.75,13.84
2025-07-25T23:04:00Z,86.82,16.28
2025-07-25T23:05:00Z,81.57,19.19
2025-07-25T23:06:00Z,80.77,22.00
2025-07-25T23:07:00Z,80.97,21.47
2025-07-25T23:08:00Z,84.10,20.39
2025-07-25T23:10:00Z,84.78,18.00
2025-07-25T23:11:00Z,84.92,15.05
2025-07-25T23:12:00Z,90.00,11.26
2025-07-25T23:13:00Z,96.52,6.44
2025-07-25T23:14:00Z,96.81,5.53
2025-07-25T23:15:00Z,96.55,6.25
2025-07-25T23:16:00Z,97.00,3.47
2025-07-25T23:17:00Z,97.47,3.78
2025-07-25T23:18:00Z,98.91,1.05
2025-07-25T23:19:00Z,99.00,1.01
2025-07-25T23:20:00Z,99.00,2.00
2025-07-25T23:21:00Z,99.00,2.00
2025-07-25T23:22:00Z,98.39,2.47
2025-07-25T23:23:00Z,98.85,2.25
2025-07-25T23:24:00Z,98.00,2.09
2025-07-25T23:25:00Z,99.00,1.51
2025-07-25T23:26:00Z,98.00,3.00
2025-07-25T23:27:00Z,98.44,4.09
2025-07-25T23:28:00Z,96.50,4.28
2025-07-25T23:29:00Z,89.18,10.56
2025-07-25T23:30:00Z,95.00,5.11
2025-07-25T23:31:00Z,95.46,8.65
2025-07-25T23:32:00Z,99.00,1.00
2025-07-25T23:33:00Z,99.00,1.00
2025-07-25T23:34:00Z,99.00,1.00
2025-07-25T23:35:00Z,99.00,1.00
