# event_ticker=KXATPMATCH-26MAR04UGODAM
# final_score=7-6(5) 6-3
# score_resolution=7-6 6-3
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Martin Damm Jr
# kalshi_date=2026-03-04
timestamp,Camilo Ugo Carabelli,Martin Damm Jr
2026-03-04T16:47:00Z,38.00,64.00
2026-03-04T16:48:00Z,38.00,64.00
2026-03-04T16:51:00Z,38.00,64.00
2026-03-04T16:55:00Z,38.00,64.00
2026-03-04T16:57:00Z,38.00,64.00
2026-03-04T17:00:00Z,38.00,64.00
2026-03-04T17:03:00Z,38.00,64.00
2026-03-04T17:04:00Z,38.00,64.00
2026-03-04T17:05:00Z,38.00,64.00
2026-03-04T17:06:00Z,38.00,64.00
2026-03-04T17:07:00Z,38.00,64.00
2026-03-04T17:08:00Z,36.22,64.00
2026-03-04T17:09:00Z,36.22,64.00
2026-03-04T17:10:00Z,36.22,64.00
2026-03-04T17:11:00Z,36.22,64.00
2026-03-04T17:16:00Z,36.22,64.00
2026-03-04T17:18:00Z,38.00,64.00
2026-03-04T17:19:00Z,38.00,64.00
2026-03-04T17:25:00Z,37.45,64.00
2026-03-04T17:26:00Z,37.45,64.00
2026-03-04T17:27:00Z,37.45,64.29
2026-03-04T17:31:00Z,38.00,64.29
2026-03-04T17:32:00Z,38.00,62.27
2026-03-04T17:35:00Z,38.00,64.00
2026-03-04T17:36:00Z,38.00,64.00
2026-03-04T17:37:00Z,38.00,64.00
2026-03-04T17:40:00Z,38.00,64.00
2026-03-04T17:42:00Z,38.00,64.00
2026-03-04T17:43:00Z,38.00,64.00
2026-03-04T17:45:00Z,38.00,64.00
2026-03-04T17:46:00Z,38.00,64.00
2026-03-04T17:47:00Z,38.00,64.00
2026-03-04T17:48:00Z,38.00,64.00
2026-03-04T17:51:00Z,38.00,64.00
2026-03-04T17:54:00Z,38.00,64.00
2026-03-04T17:56:00Z,38.00,64.00
2026-03-04T18:00:00Z,38.00,64.00
2026-03-04T18:02:00Z,38.00,63.00
2026-03-04T18:04:00Z,38.00,63.00
2026-03-04T18:05:00Z,38.00,64.00
2026-03-04T18:06:00Z,37.00,64.00
2026-03-04T18:07:00Z,38.00,63.57
2026-03-04T18:08:00Z,38.00,63.57
2026-03-04T18:10:00Z,38.00,63.00
2026-03-04T18:11:00Z,37.00,63.00
2026-03-04T18:12:00Z,37.00,63.25
2026-03-04T18:15:00Z,38.00,63.00
2026-03-04T18:18:00Z,38.00,63.00
2026-03-04T18:24:00Z,38.00,63.00
2026-03-04T18:26:00Z,38.00,63.00
2026-03-04T18:28:00Z,38.00,63.00
2026-03-04T18:30:00Z,38.00,63.00
2026-03-04T18:31:00Z,38.00,63.91
2026-03-04T18:32:00Z,38.00,64.00
2026-03-04T18:34:00Z,37.00,63.99
2026-03-04T18:35:00Z,38.00,63.99
2026-03-04T18:36:00Z,38.00,63.46
2026-03-04T18:37:00Z,38.00,63.97
2026-03-04T18:38:00Z,38.00,63.00
2026-03-04T18:39:00Z,38.00,63.00
2026-03-04T18:40:00Z,38.00,64.00
2026-03-04T18:42:00Z,37.00,64.00
2026-03-04T18:43:00Z,37.00,63.66
2026-03-04T18:44:00Z,36.63,63.66
2026-03-04T18:47:00Z,36.63,64.00
2026-03-04T18:48:00Z,37.00,64.00
2026-03-04T18:49:00Z,37.00,64.00
2026-03-04T18:50:00Z,37.00,64.00
2026-03-04T18:51:00Z,37.00,64.00
2026-03-04T18:52:00Z,37.00,64.00
2026-03-04T18:54:00Z,36.00,64.00
2026-03-04T18:55:00Z,36.00,64.00
2026-03-04T18:56:00Z,37.00,64.00
2026-03-04T18:57:00Z,37.00,64.00
2026-03-04T18:58:00Z,37.00,63.86
2026-03-04T18:59:00Z,37.00,64.00
2026-03-04T19:00:00Z,37.00,64.00
2026-03-04T19:01:00Z,37.00,64.89
2026-03-04T19:02:00Z,36.00,64.89
2026-03-04T19:03:00Z,36.00,65.00
2026-03-04T19:04:00Z,36.00,65.89
2026-03-04T19:05:00Z,36.00,65.00
2026-03-04T19:06:00Z,36.00,66.76
2026-03-04T19:07:00Z,36.00,66.00
2026-03-04T19:08:00Z,36.00,66.00
2026-03-04T19:09:00Z,36.00,66.00
2026-03-04T19:10:00Z,36.00,66.00
2026-03-04T19:11:00Z,36.00,66.00
2026-03-04T19:12:00Z,34.58,66.00
2026-03-04T19:13:00Z,34.00,66.49
2026-03-04T19:14:00Z,32.38,68.15
2026-03-04T19:15:00Z,35.06,68.00
2026-03-04T19:16:00Z,35.93,66.81
2026-03-04T19:17:00Z,35.00,65.22
2026-03-04T19:18:00Z,32.35,66.95
2026-03-04T19:19:00Z,32.71,68.00
2026-03-04T19:20:00Z,33.04,68.00
2026-03-04T19:21:00Z,35.47,63.20
2026-03-04T19:22:00Z,38.28,62.86
2026-03-04T19:23:00Z,41.22,60.85
2026-03-04T19:24:00Z,36.08,64.34
2026-03-04T19:25:00Z,37.04,63.67
2026-03-04T19:26:00Z,36.77,64.00
2026-03-04T19:27:00Z,35.45,64.73
2026-03-04T19:28:00Z,32.29,65.84
2026-03-04T19:29:00Z,30.34,66.91
2026-03-04T19:30:00Z,39.89,63.49
2026-03-04T19:31:00Z,42.51,57.38
2026-03-04T19:32:00Z,36.94,61.18
2026-03-04T19:33:00Z,40.73,58.26
2026-03-04T19:34:00Z,42.23,61.80
2026-03-04T19:35:00Z,44.03,58.39
2026-03-04T19:36:00Z,41.90,61.00
2026-03-04T19:37:00Z,39.97,61.00
2026-03-04T19:38:00Z,41.29,59.83
2026-03-04T19:39:00Z,37.00,66.13
2026-03-04T19:40:00Z,33.00,69.00
2026-03-04T19:41:00Z,33.73,67.55
2026-03-04T19:42:00Z,27.25,71.02
2026-03-04T19:43:00Z,32.05,64.89
2026-03-04T19:44:00Z,31.28,70.22
2026-03-04T19:45:00Z,37.82,61.09
2026-03-04T19:46:00Z,36.28,63.22
2026-03-04T19:47:00Z,40.37,60.26
2026-03-04T19:48:00Z,38.59,60.26
2026-03-04T19:49:00Z,38.87,61.01
2026-03-04T19:50:00Z,39.32,61.83
2026-03-04T19:51:00Z,38.00,63.00
2026-03-04T19:52:00Z,38.23,63.00
2026-03-04T19:53:00Z,38.23,64.01
2026-03-04T19:54:00Z,31.81,68.47
2026-03-04T19:55:00Z,30.15,70.45
2026-03-04T19:56:00Z,36.34,63.17
2026-03-04T19:57:00Z,36.95,65.83
2026-03-04T19:58:00Z,34.27,63.63
2026-03-04T19:59:00Z,34.20,66.96
2026-03-04T20:00:00Z,38.15,63.00
2026-03-04T20:01:00Z,40.48,62.08
2026-03-04T20:02:00Z,45.67,55.98
2026-03-04T20:03:00Z,50.62,48.64
2026-03-04T20:04:00Z,52.19,50.67
2026-03-04T20:05:00Z,45.12,52.70
2026-03-04T20:06:00Z,48.90,54.16
2026-03-04T20:07:00Z,40.77,63.16
2026-03-04T20:08:00Z,47.23,56.83
2026-03-04T20:09:00Z,44.66,58.46
2026-03-04T20:10:00Z,39.45,62.06
2026-03-04T20:11:00Z,37.73,64.00
2026-03-04T20:12:00Z,36.98,62.42
2026-03-04T20:13:00Z,43.22,57.74
2026-03-04T20:14:00Z,46.40,48.10
2026-03-04T20:15:00Z,54.59,47.63
2026-03-04T20:16:00Z,47.32,52.95
2026-03-04T20:17:00Z,42.47,60.28
2026-03-04T20:18:00Z,44.31,61.42
2026-03-04T20:19:00Z,47.95,51.65
2026-03-04T20:20:00Z,40.77,53.54
2026-03-04T20:21:00Z,45.84,56.80
2026-03-04T20:22:00Z,59.11,43.76
2026-03-04T20:23:00Z,68.91,29.35
2026-03-04T20:24:00Z,69.18,30.86
2026-03-04T20:25:00Z,70.65,31.00
2026-03-04T20:26:00Z,69.01,30.20
2026-03-04T20:27:00Z,69.14,31.04
2026-03-04T20:28:00Z,68.52,32.00
2026-03-04T20:29:00Z,70.90,30.19
2026-03-04T20:30:00Z,72.60,27.99
2026-03-04T20:31:00Z,71.20,28.53
2026-03-04T20:32:00Z,71.89,29.07
2026-03-04T20:33:00Z,75.60,28.57
2026-03-04T20:34:00Z,72.72,29.72
2026-03-04T20:35:00Z,73.00,30.40
2026-03-04T20:36:00Z,64.58,33.48
2026-03-04T20:37:00Z,70.97,30.96
2026-03-04T20:38:00Z,72.69,29.27
2026-03-04T20:39:00Z,72.74,28.00
2026-03-04T20:40:00Z,73.04,28.00
2026-03-04T20:41:00Z,69.61,31.02
2026-03-04T20:42:00Z,68.00,33.99
2026-03-04T20:43:00Z,59.90,40.07
2026-03-04T20:44:00Z,66.55,36.33
2026-03-04T20:45:00Z,71.68,29.83
2026-03-04T20:46:00Z,72.00,28.98
2026-03-04T20:47:00Z,72.50,27.66
2026-03-04T20:48:00Z,75.05,29.30
2026-03-04T20:49:00Z,70.06,30.90
2026-03-04T20:50:00Z,70.81,33.30
2026-03-04T20:51:00Z,72.14,30.93
2026-03-04T20:52:00Z,73.42,26.54
2026-03-04T20:53:00Z,74.00,27.00
2026-03-04T20:54:00Z,77.13,25.47
2026-03-04T20:55:00Z,76.79,23.78
2026-03-04T20:56:00Z,85.52,11.50
2026-03-04T20:57:00Z,93.83,4.86
2026-03-04T20:58:00Z,97.48,2.68
2026-03-04T20:59:00Z,98.14,2.66
2026-03-04T21:00:00Z,97.02,2.34
2026-03-04T21:01:00Z,92.95,8.17
2026-03-04T21:02:00Z,96.64,4.06
2026-03-04T21:03:00Z,99.00,1.00
2026-03-04T21:04:00Z,99.00,1.00
2026-03-04T21:05:00Z,99.00,1.00
2026-03-04T21:06:00Z,99.00,1.00
