# event_ticker=KXATPMATCH-26MAR06ETCSHA
# final_score=6-3 2-6 7-6(5)
# score_resolution=3-6 6-2 6-7
# match_winner=Denis Shapovalov
# fav_player=Tomas Martin Etcheverry
# dog_player=Denis Shapovalov
# kalshi_date=2026-03-06
timestamp,Tomas Martin Etcheverry,Denis Shapovalov
2026-03-06T17:56:00Z,37.00,64.00
2026-03-06T18:05:00Z,37.00,64.00
2026-03-06T18:18:00Z,37.00,64.21
2026-03-06T18:22:00Z,37.00,65.00
2026-03-06T18:26:00Z,37.00,63.00
2026-03-06T18:30:00Z,37.00,63.00
2026-03-06T18:40:00Z,37.00,63.00
2026-03-06T18:45:00Z,37.00,62.00
2026-03-06T18:46:00Z,37.00,62.00
2026-03-06T18:48:00Z,37.00,63.00
2026-03-06T18:49:00Z,37.00,63.00
2026-03-06T18:54:00Z,37.00,63.00
2026-03-06T18:56:00Z,37.00,63.00
2026-03-06T18:58:00Z,37.00,63.00
2026-03-06T18:59:00Z,37.00,63.00
2026-03-06T19:00:00Z,37.00,63.00
2026-03-06T19:01:00Z,37.00,63.00
2026-03-06T19:02:00Z,37.00,63.00
2026-03-06T19:11:00Z,37.00,63.00
2026-03-06T19:12:00Z,37.00,63.00
2026-03-06T19:13:00Z,37.00,63.00
2026-03-06T19:15:00Z,36.00,63.00
2026-03-06T19:38:00Z,37.00,63.00
2026-03-06T19:40:00Z,37.00,65.00
2026-03-06T19:45:00Z,37.00,65.00
2026-03-06T19:46:00Z,37.00,65.00
2026-03-06T19:47:00Z,35.00,65.00
2026-03-06T19:49:00Z,36.00,64.00
2026-03-06T19:50:00Z,36.00,64.00
2026-03-06T19:58:00Z,36.00,64.00
2026-03-06T20:08:00Z,36.00,65.00
2026-03-06T20:09:00Z,36.00,65.00
2026-03-06T20:12:00Z,36.00,65.00
2026-03-06T20:16:00Z,36.00,65.00
2026-03-06T20:20:00Z,36.00,64.00
2026-03-06T20:21:00Z,36.00,63.00
2026-03-06T20:22:00Z,36.00,65.00
2026-03-06T20:32:00Z,36.00,65.00
2026-03-06T20:44:00Z,36.00,64.32
2026-03-06T20:45:00Z,36.00,64.87
2026-03-06T20:51:00Z,36.00,64.00
2026-03-06T20:55:00Z,37.00,64.00
2026-03-06T20:59:00Z,37.00,64.00
2026-03-06T21:00:00Z,37.00,65.00
2026-03-06T21:01:00Z,37.00,65.00
2026-03-06T21:10:00Z,37.00,65.00
2026-03-06T21:11:00Z,37.00,65.00
2026-03-06T21:12:00Z,37.00,65.00
2026-03-06T21:13:00Z,37.00,65.00
2026-03-06T21:17:00Z,37.00,65.00
2026-03-06T21:21:00Z,37.00,65.00
2026-03-06T21:22:00Z,37.00,65.00
2026-03-06T21:23:00Z,35.00,65.00
2026-03-06T21:25:00Z,35.00,65.00
2026-03-06T21:29:00Z,35.00,65.00
2026-03-06T21:35:00Z,37.00,65.00
2026-03-06T21:37:00Z,37.00,65.00
2026-03-06T21:40:00Z,37.00,65.00
2026-03-06T21:41:00Z,37.00,65.00
2026-03-06T21:43:00Z,37.00,65.00
2026-03-06T21:47:00Z,37.00,65.00
2026-03-06T21:48:00Z,37.00,65.00
2026-03-06T21:50:00Z,37.00,63.00
2026-03-06T21:53:00Z,37.00,63.00
2026-03-06T22:03:00Z,37.00,63.00
2026-03-06T22:04:00Z,37.00,63.00
2026-03-06T22:08:00Z,37.00,63.00
2026-03-06T22:10:00Z,37.00,65.00
2026-03-06T22:12:00Z,37.00,65.00
2026-03-06T22:31:00Z,37.00,65.00
2026-03-06T22:34:00Z,37.00,65.00
2026-03-06T22:35:00Z,37.00,65.00
2026-03-06T22:38:00Z,37.00,65.00
2026-03-06T22:39:00Z,37.00,63.00
2026-03-06T22:41:00Z,37.00,63.00
2026-03-06T22:43:00Z,37.00,65.00
2026-03-06T22:44:00Z,37.00,65.00
2026-03-06T22:47:00Z,37.00,65.00
2026-03-06T22:51:00Z,37.00,65.00
2026-03-06T22:52:00Z,37.00,65.00
2026-03-06T22:53:00Z,37.00,65.00
2026-03-06T22:55:00Z,37.00,65.00
2026-03-06T22:56:00Z,37.00,65.00
2026-03-06T22:57:00Z,37.00,65.00
2026-03-06T22:58:00Z,36.97,65.00
2026-03-06T23:00:00Z,36.97,65.00
2026-03-06T23:01:00Z,36.97,65.00
2026-03-06T23:02:00Z,35.00,65.00
2026-03-06T23:03:00Z,35.00,65.00
2026-03-06T23:05:00Z,35.00,65.00
2026-03-06T23:06:00Z,35.00,65.00
2026-03-06T23:07:00Z,35.00,65.00
2026-03-06T23:08:00Z,37.00,65.00
2026-03-06T23:09:00Z,37.00,63.00
2026-03-06T23:11:00Z,37.00,65.00
2026-03-06T23:12:00Z,37.00,65.00
2026-03-06T23:14:00Z,35.00,65.00
2026-03-06T23:15:00Z,35.00,65.00
2026-03-06T23:16:00Z,37.00,65.00
2026-03-06T23:18:00Z,37.00,65.74
2026-03-06T23:19:00Z,37.00,66.00
2026-03-06T23:20:00Z,37.00,66.00
2026-03-06T23:22:00Z,37.00,66.00
2026-03-06T23:23:00Z,37.00,66.00
2026-03-06T23:24:00Z,37.00,66.00
2026-03-06T23:25:00Z,37.00,66.00
2026-03-06T23:26:00Z,36.94,66.00
2026-03-06T23:27:00Z,36.94,66.00
2026-03-06T23:29:00Z,36.00,66.00
2026-03-06T23:30:00Z,36.00,66.00
2026-03-06T23:31:00Z,36.00,66.00
2026-03-06T23:32:00Z,36.00,66.00
2026-03-06T23:33:00Z,36.00,66.00
2026-03-06T23:34:00Z,36.00,66.00
2026-03-06T23:35:00Z,36.00,66.00
2026-03-06T23:36:00Z,36.00,66.00
2026-03-06T23:38:00Z,36.00,66.00
2026-03-06T23:39:00Z,36.00,66.00
2026-03-06T23:40:00Z,36.00,66.00
2026-03-06T23:42:00Z,36.00,66.00
2026-03-06T23:43:00Z,36.00,65.21
2026-03-06T23:44:00Z,36.00,66.00
2026-03-06T23:46:00Z,36.00,66.00
2026-03-06T23:47:00Z,36.00,65.98
2026-03-06T23:48:00Z,36.00,66.00
2026-03-06T23:49:00Z,36.00,66.00
2026-03-06T23:50:00Z,36.00,66.00
2026-03-06T23:53:00Z,35.00,66.00
2026-03-06T23:54:00Z,35.00,66.00
2026-03-06T23:55:00Z,35.00,66.00
2026-03-06T23:56:00Z,35.00,66.00
2026-03-06T23:57:00Z,35.00,66.00
2026-03-07T00:00:00Z,35.00,66.00
2026-03-07T00:01:00Z,35.00,66.00
2026-03-07T00:04:00Z,35.00,65.00
2026-03-07T00:05:00Z,35.00,66.00
2026-03-07T00:06:00Z,35.00,66.00
2026-03-07T00:07:00Z,35.00,66.00
2026-03-07T00:08:00Z,35.00,66.00
2026-03-07T00:10:00Z,35.00,64.00
2026-03-07T00:12:00Z,35.00,66.00
2026-03-07T00:13:00Z,35.00,66.00
2026-03-07T00:14:00Z,35.00,65.00
2026-03-07T00:15:00Z,35.00,66.00
2026-03-07T00:17:00Z,35.00,66.00
2026-03-07T00:19:00Z,36.00,66.00
2026-03-07T00:20:00Z,36.00,66.00
2026-03-07T00:21:00Z,35.00,66.00
2026-03-07T00:23:00Z,35.00,66.00
2026-03-07T00:24:00Z,35.00,66.00
2026-03-07T00:25:00Z,35.00,66.00
2026-03-07T00:26:00Z,35.00,66.00
2026-03-07T00:28:00Z,35.00,65.00
2026-03-07T00:29:00Z,36.00,65.00
2026-03-07T00:30:00Z,36.00,65.00
2026-03-07T00:32:00Z,36.00,65.00
2026-03-07T00:33:00Z,36.00,65.90
2026-03-07T00:34:00Z,36.00,66.00
2026-03-07T00:35:00Z,36.00,66.00
2026-03-07T00:36:00Z,36.00,66.00
2026-03-07T00:37:00Z,36.00,65.10
2026-03-07T00:38:00Z,35.00,66.00
2026-03-07T00:39:00Z,35.00,66.01
2026-03-07T00:40:00Z,35.85,65.73
2026-03-07T00:42:00Z,35.85,66.00
2026-03-07T00:44:00Z,35.85,66.00
2026-03-07T00:45:00Z,35.00,66.00
2026-03-07T00:47:00Z,35.00,65.00
2026-03-07T00:49:00Z,35.00,65.00
2026-03-07T00:51:00Z,35.00,66.00
2026-03-07T00:52:00Z,35.00,66.00
2026-03-07T00:53:00Z,35.00,67.00
2026-03-07T00:54:00Z,35.00,67.00
2026-03-07T00:55:00Z,36.00,66.00
2026-03-07T00:56:00Z,36.00,66.00
2026-03-07T00:58:00Z,36.00,66.00
2026-03-07T00:59:00Z,36.00,66.00
2026-03-07T01:00:00Z,36.00,66.00
2026-03-07T01:01:00Z,36.00,66.42
2026-03-07T01:02:00Z,36.00,66.42
2026-03-07T01:03:00Z,36.00,66.00
2026-03-07T01:04:00Z,36.00,66.00
2026-03-07T01:05:00Z,36.00,64.13
2026-03-07T01:06:00Z,36.00,66.00
2026-03-07T01:07:00Z,36.00,66.74
2026-03-07T01:08:00Z,36.00,66.00
2026-03-07T01:09:00Z,35.08,66.99
2026-03-07T01:10:00Z,36.52,66.99
2026-03-07T01:11:00Z,36.00,66.00
2026-03-07T01:12:00Z,36.00,66.00
2026-03-07T01:14:00Z,35.87,66.00
2026-03-07T01:15:00Z,36.00,67.00
2026-03-07T01:16:00Z,36.00,66.00
2026-03-07T01:17:00Z,36.00,65.00
2026-03-07T01:19:00Z,36.00,65.24
2026-03-07T01:20:00Z,36.39,65.96
2026-03-07T01:21:00Z,36.00,64.81
2026-03-07T01:22:00Z,36.27,65.87
2026-03-07T01:23:00Z,35.69,67.00
2026-03-07T01:24:00Z,36.01,66.81
2026-03-07T01:25:00Z,36.94,65.83
2026-03-07T01:26:00Z,36.90,65.71
2026-03-07T01:27:00Z,36.00,65.81
2026-03-07T01:28:00Z,36.49,66.00
2026-03-07T01:29:00Z,36.00,66.00
2026-03-07T01:30:00Z,36.33,66.06
2026-03-07T01:31:00Z,36.36,67.00
2026-03-07T01:32:00Z,36.20,67.00
2026-03-07T01:33:00Z,34.99,67.00
2026-03-07T01:34:00Z,35.00,66.38
2026-03-07T01:35:00Z,34.95,67.00
2026-03-07T01:36:00Z,36.02,66.79
2026-03-07T01:37:00Z,36.97,64.69
2026-03-07T01:38:00Z,37.38,65.12
2026-03-07T01:39:00Z,38.48,61.43
2026-03-07T01:40:00Z,36.77,65.46
2026-03-07T01:41:00Z,35.92,66.00
2026-03-07T01:42:00Z,37.46,66.30
2026-03-07T01:43:00Z,37.00,65.07
2026-03-07T01:44:00Z,37.48,64.00
2026-03-07T01:45:00Z,37.65,63.71
2026-03-07T01:46:00Z,37.60,63.51
2026-03-07T01:47:00Z,38.28,61.73
2026-03-07T01:48:00Z,36.00,65.00
2026-03-07T01:49:00Z,36.78,65.00
2026-03-07T01:50:00Z,35.25,65.21
2026-03-07T01:51:00Z,35.90,64.92
2026-03-07T01:52:00Z,31.39,70.16
2026-03-07T01:53:00Z,34.24,68.63
2026-03-07T01:54:00Z,38.80,63.40
2026-03-07T01:55:00Z,38.53,64.13
2026-03-07T01:56:00Z,36.01,64.77
2026-03-07T01:57:00Z,38.00,63.52
2026-03-07T01:58:00Z,34.05,67.04
2026-03-07T01:59:00Z,37.57,63.64
2026-03-07T02:00:00Z,37.76,63.48
2026-03-07T02:01:00Z,39.27,64.40
2026-03-07T02:02:00Z,37.97,65.06
2026-03-07T02:03:00Z,40.49,59.03
2026-03-07T02:04:00Z,38.27,63.75
2026-03-07T02:05:00Z,36.40,65.00
2026-03-07T02:06:00Z,35.94,65.26
2026-03-07T02:07:00Z,36.31,65.19
2026-03-07T02:08:00Z,39.96,61.17
2026-03-07T02:09:00Z,39.42,61.58
2026-03-07T02:10:00Z,37.19,64.28
2026-03-07T02:11:00Z,35.95,61.49
2026-03-07T02:12:00Z,35.99,65.00
2026-03-07T02:13:00Z,36.01,65.46
2026-03-07T02:14:00Z,35.70,68.31
2026-03-07T02:15:00Z,24.02,76.71
2026-03-07T02:16:00Z,18.21,81.89
2026-03-07T02:17:00Z,15.20,84.93
2026-03-07T02:18:00Z,15.30,85.81
2026-03-07T02:19:00Z,16.25,84.16
2026-03-07T02:20:00Z,15.33,84.18
2026-03-07T02:21:00Z,15.88,84.88
2026-03-07T02:22:00Z,16.00,84.81
2026-03-07T02:23:00Z,16.00,84.80
2026-03-07T02:24:00Z,16.40,83.92
2026-03-07T02:25:00Z,16.21,84.98
2026-03-07T02:26:00Z,15.45,85.06
2026-03-07T02:27:00Z,17.89,83.00
2026-03-07T02:28:00Z,15.49,86.11
2026-03-07T02:29:00Z,18.33,83.09
2026-03-07T02:30:00Z,20.02,78.50
2026-03-07T02:31:00Z,23.35,75.61
2026-03-07T02:32:00Z,23.60,77.64
2026-03-07T02:33:00Z,30.20,68.65
2026-03-07T02:34:00Z,35.26,65.93
2026-03-07T02:35:00Z,37.73,62.55
2026-03-07T02:36:00Z,39.16,60.89
2026-03-07T02:37:00Z,39.69,60.81
2026-03-07T02:38:00Z,38.89,62.28
2026-03-07T02:39:00Z,40.59,60.80
2026-03-07T02:40:00Z,42.12,57.80
2026-03-07T02:41:00Z,49.16,55.12
2026-03-07T02:42:00Z,47.16,52.17
2026-03-07T02:43:00Z,47.63,53.93
2026-03-07T02:44:00Z,46.96,52.92
2026-03-07T02:45:00Z,40.90,58.79
2026-03-07T02:46:00Z,41.95,58.04
2026-03-07T02:47:00Z,39.26,61.80
2026-03-07T02:48:00Z,38.65,63.00
2026-03-07T02:49:00Z,37.89,62.00
2026-03-07T02:50:00Z,41.22,58.71
2026-03-07T02:51:00Z,46.41,54.67
2026-03-07T02:52:00Z,46.46,54.24
2026-03-07T02:53:00Z,44.78,56.18
2026-03-07T02:54:00Z,45.97,56.48
2026-03-07T02:55:00Z,47.62,52.89
2026-03-07T02:56:00Z,49.32,51.54
2026-03-07T02:57:00Z,50.92,48.65
2026-03-07T02:58:00Z,50.98,49.77
2026-03-07T02:59:00Z,51.04,49.81
2026-03-07T03:00:00Z,43.29,58.34
2026-03-07T03:01:00Z,41.75,55.49
2026-03-07T03:02:00Z,53.22,50.82
2026-03-07T03:03:00Z,55.73,43.64
2026-03-07T03:04:00Z,66.73,33.32
2026-03-07T03:05:00Z,62.94,32.03
2026-03-07T03:06:00Z,60.38,39.52
2026-03-07T03:07:00Z,53.49,48.51
2026-03-07T03:08:00Z,52.18,52.69
2026-03-07T03:09:00Z,53.38,47.55
2026-03-07T03:10:00Z,47.78,52.77
2026-03-07T03:11:00Z,37.63,64.27
2026-03-07T03:12:00Z,29.49,71.82
2026-03-07T03:13:00Z,38.44,57.62
2026-03-07T03:14:00Z,52.06,50.13
2026-03-07T03:15:00Z,44.94,54.90
2026-03-07T03:16:00Z,38.57,58.41
2026-03-07T03:17:00Z,48.55,50.38
2026-03-07T03:18:00Z,52.30,47.16
2026-03-07T03:19:00Z,53.81,46.82
2026-03-07T03:20:00Z,55.00,47.61
2026-03-07T03:21:00Z,55.82,47.19
2026-03-07T03:22:00Z,63.63,33.31
2026-03-07T03:23:00Z,63.17,38.28
2026-03-07T03:24:00Z,53.74,42.14
2026-03-07T03:25:00Z,54.29,43.95
2026-03-07T03:26:00Z,54.84,46.24
2026-03-07T03:27:00Z,49.53,51.49
2026-03-07T03:28:00Z,40.38,64.14
2026-03-07T03:29:00Z,36.65,67.58
2026-03-07T03:30:00Z,33.72,63.26
2026-03-07T03:31:00Z,43.31,61.43
2026-03-07T03:32:00Z,48.52,53.38
2026-03-07T03:33:00Z,54.36,46.86
2026-03-07T03:34:00Z,55.46,44.80
2026-03-07T03:35:00Z,48.24,50.29
2026-03-07T03:36:00Z,47.80,52.36
2026-03-07T03:37:00Z,51.46,50.84
2026-03-07T03:38:00Z,45.81,55.97
2026-03-07T03:39:00Z,41.07,63.77
2026-03-07T03:40:00Z,47.44,55.90
2026-03-07T03:41:00Z,54.65,46.08
2026-03-07T03:42:00Z,54.89,46.38
2026-03-07T03:43:00Z,53.08,46.78
2026-03-07T03:44:00Z,47.43,52.97
2026-03-07T03:45:00Z,46.30,53.08
2026-03-07T03:46:00Z,45.64,54.93
2026-03-07T03:47:00Z,39.43,61.62
2026-03-07T03:48:00Z,44.60,61.29
2026-03-07T03:49:00Z,35.16,62.07
2026-03-07T03:50:00Z,48.47,55.80
2026-03-07T03:51:00Z,51.96,48.99
2026-03-07T03:52:00Z,45.13,52.56
2026-03-07T03:53:00Z,54.70,45.86
2026-03-07T03:54:00Z,54.91,45.18
2026-03-07T03:55:00Z,53.79,45.01
2026-03-07T03:56:00Z,54.71,47.71
2026-03-07T03:57:00Z,48.81,53.40
2026-03-07T03:58:00Z,48.38,51.56
2026-03-07T03:59:00Z,54.57,46.00
2026-03-07T04:00:00Z,54.47,45.98
2026-03-07T04:01:00Z,55.26,44.31
2026-03-07T04:02:00Z,55.41,44.68
2026-03-07T04:03:00Z,52.05,51.39
2026-03-07T04:04:00Z,48.80,51.71
2026-03-07T04:05:00Z,37.88,65.91
2026-03-07T04:06:00Z,39.97,60.90
2026-03-07T04:07:00Z,40.04,57.23
2026-03-07T04:08:00Z,39.19,63.52
2026-03-07T04:09:00Z,39.34,64.45
2026-03-07T04:10:00Z,61.32,46.11
2026-03-07T04:11:00Z,59.03,39.34
2026-03-07T04:12:00Z,24.80,71.69
2026-03-07T04:13:00Z,19.55,80.86
2026-03-07T04:14:00Z,12.76,95.63
2026-03-07T04:15:00Z,1.00,99.00
2026-03-07T04:16:00Z,1.00,99.00
2026-03-07T04:17:00Z,1.00,99.00
2026-03-07T04:18:00Z,1.00,99.00
