# event_ticker=KXATPMATCH-26FEB25MENPOP
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Jakub Mensik
# fav_player=Alexei Popyrin
# dog_player=Jakub Mensik
# kalshi_date=2026-02-25
timestamp,Alexei Popyrin,Jakub Mensik
2026-02-25T04:47:00Z,,80.00
2026-02-25T04:48:00Z,27.00,81.00
2026-02-25T04:57:00Z,27.00,81.45
2026-02-25T05:01:00Z,27.00,82.00
2026-02-25T05:08:00Z,26.00,78.50
2026-02-25T05:09:00Z,26.74,77.00
2026-02-25T05:10:00Z,28.00,77.00
2026-02-25T05:53:00Z,22.00,81.00
2026-02-25T05:58:00Z,27.00,81.00
2026-02-25T06:05:00Z,27.00,71.00
2026-02-25T06:12:00Z,26.00,71.00
2026-02-25T06:14:00Z,26.00,79.52
2026-02-25T06:15:00Z,30.58,79.52
2026-02-25T06:17:00Z,30.58,76.00
2026-02-25T06:18:00Z,30.58,76.00
2026-02-25T06:19:00Z,30.58,76.00
2026-02-25T06:20:00Z,30.58,78.30
2026-02-25T06:21:00Z,24.00,78.00
2026-02-25T06:23:00Z,27.00,78.00
2026-02-25T06:24:00Z,27.00,78.00
2026-02-25T06:25:00Z,27.00,78.00
2026-02-25T06:28:00Z,27.00,78.00
2026-02-25T06:34:00Z,27.00,79.00
2026-02-25T06:41:00Z,22.00,79.00
2026-02-25T06:46:00Z,26.00,79.00
2026-02-25T06:49:00Z,26.00,76.00
2026-02-25T06:53:00Z,26.00,76.00
2026-02-25T06:54:00Z,26.00,76.00
2026-02-25T07:02:00Z,26.00,76.00
2026-02-25T07:10:00Z,26.00,75.00
2026-02-25T07:15:00Z,26.00,75.00
2026-02-25T07:21:00Z,26.00,75.00
2026-02-25T07:24:00Z,26.00,75.00
2026-02-25T07:25:00Z,26.00,75.00
2026-02-25T07:26:00Z,26.00,75.00
2026-02-25T07:27:00Z,26.48,75.00
2026-02-25T07:43:00Z,26.48,75.00
2026-02-25T07:51:00Z,26.48,75.00
2026-02-25T08:01:00Z,26.00,75.00
2026-02-25T08:12:00Z,26.00,75.00
2026-02-25T08:36:00Z,26.00,75.00
2026-02-25T08:51:00Z,26.00,75.00
2026-02-25T08:59:00Z,26.00,75.00
2026-02-25T09:04:00Z,26.00,75.00
2026-02-25T09:22:00Z,26.00,75.00
2026-02-25T09:36:00Z,26.00,74.00
2026-02-25T09:50:00Z,28.63,74.00
2026-02-25T09:52:00Z,28.63,73.00
2026-02-25T10:09:00Z,28.63,73.00
2026-02-25T10:11:00Z,28.63,73.00
2026-02-25T10:12:00Z,28.63,73.00
2026-02-25T10:19:00Z,28.00,73.00
2026-02-25T10:20:00Z,28.00,73.00
2026-02-25T10:23:00Z,28.00,73.00
2026-02-25T10:26:00Z,28.00,73.00
2026-02-25T10:27:00Z,28.00,73.00
2026-02-25T10:39:00Z,28.00,73.00
2026-02-25T10:40:00Z,28.00,73.00
2026-02-25T10:44:00Z,28.00,73.00
2026-02-25T10:46:00Z,28.00,73.00
2026-02-25T10:47:00Z,28.00,73.00
2026-02-25T10:54:00Z,28.00,73.00
2026-02-25T10:58:00Z,28.00,73.00
2026-02-25T11:02:00Z,27.00,73.00
2026-02-25T11:03:00Z,27.00,73.00
2026-02-25T11:07:00Z,27.00,73.00
2026-02-25T11:08:00Z,27.00,73.00
2026-02-25T11:13:00Z,27.00,73.00
2026-02-25T11:14:00Z,27.00,73.00
2026-02-25T11:17:00Z,27.00,73.00
2026-02-25T11:18:00Z,27.00,73.00
2026-02-25T11:21:00Z,27.00,73.00
2026-02-25T11:22:00Z,27.00,73.00
2026-02-25T11:31:00Z,27.00,73.00
2026-02-25T11:34:00Z,28.00,73.00
2026-02-25T11:37:00Z,28.00,73.00
2026-02-25T11:45:00Z,28.00,73.00
2026-02-25T11:53:00Z,28.00,73.00
2026-02-25T11:58:00Z,28.00,73.00
2026-02-25T11:59:00Z,28.00,73.00
