# event_ticker=KXATPMATCH-26FEB17CARHAL
# final_score=4-6 7-5 6-3
# score_resolution=6-4 5-7 3-6
# match_winner=Quentin Halys
# fav_player=Pablo Carreno Busta
# dog_player=Quentin Halys
# kalshi_date=2026-02-17
timestamp,Pablo Carreno Busta,Quentin Halys
2026-02-17T04:17:00Z,48.00,53.00
2026-02-17T04:18:00Z,48.00,53.00
2026-02-17T04:19:00Z,48.00,53.00
2026-02-17T04:21:00Z,48.00,54.00
2026-02-17T04:23:00Z,48.00,53.00
2026-02-17T04:26:00Z,48.00,53.00
2026-02-17T04:27:00Z,48.00,53.00
2026-02-17T04:28:00Z,48.00,53.00
2026-02-17T04:29:00Z,48.00,53.00
2026-02-17T04:30:00Z,48.00,53.00
2026-02-17T04:33:00Z,48.00,53.00
2026-02-17T04:34:00Z,48.00,53.00
2026-02-17T04:36:00Z,48.00,53.92
2026-02-17T04:37:00Z,48.00,53.92
2026-02-17T04:38:00Z,48.00,53.92
2026-02-17T04:40:00Z,48.00,53.00
2026-02-17T04:41:00Z,48.00,53.00
2026-02-17T04:44:00Z,48.00,53.00
2026-02-17T04:48:00Z,48.00,54.00
2026-02-17T04:51:00Z,48.00,54.00
2026-02-17T04:53:00Z,48.00,54.00
2026-02-17T04:54:00Z,48.00,54.00
2026-02-17T04:55:00Z,48.00,54.00
2026-02-17T04:56:00Z,48.00,54.00
2026-02-17T05:01:00Z,48.00,54.00
2026-02-17T05:02:00Z,48.00,54.00
2026-02-17T05:04:00Z,48.00,54.00
2026-02-17T05:07:00Z,48.00,54.00
2026-02-17T05:08:00Z,48.00,54.00
2026-02-17T05:09:00Z,48.00,54.00
2026-02-17T05:10:00Z,48.00,54.00
2026-02-17T05:13:00Z,48.00,54.00
2026-02-17T05:16:00Z,48.00,54.00
2026-02-17T05:20:00Z,48.00,54.00
2026-02-17T05:24:00Z,48.00,54.00
2026-02-17T05:25:00Z,48.00,52.16
2026-02-17T05:31:00Z,48.00,54.00
2026-02-17T05:34:00Z,48.00,54.00
2026-02-17T05:35:00Z,48.00,54.00
2026-02-17T05:38:00Z,48.00,54.00
2026-02-17T05:39:00Z,48.00,54.35
2026-02-17T05:41:00Z,47.00,54.63
2026-02-17T05:42:00Z,47.00,54.00
2026-02-17T05:43:00Z,47.00,54.00
2026-02-17T05:47:00Z,47.00,54.00
2026-02-17T05:51:00Z,47.00,53.00
2026-02-17T05:52:00Z,47.00,53.00
2026-02-17T05:56:00Z,47.00,53.00
2026-02-17T05:58:00Z,47.00,54.00
2026-02-17T06:01:00Z,47.00,55.00
2026-02-17T06:04:00Z,47.00,55.00
2026-02-17T06:06:00Z,47.00,55.00
2026-02-17T06:07:00Z,48.00,55.00
2026-02-17T06:15:00Z,48.00,55.00
2026-02-17T06:16:00Z,48.00,55.00
2026-02-17T06:19:00Z,48.00,55.00
2026-02-17T06:20:00Z,48.00,55.00
2026-02-17T06:22:00Z,48.00,55.00
2026-02-17T06:24:00Z,48.00,55.00
2026-02-17T06:27:00Z,48.00,55.00
2026-02-17T06:28:00Z,48.00,55.00
2026-02-17T06:29:00Z,47.00,55.00
2026-02-17T06:33:00Z,47.00,54.00
2026-02-17T06:34:00Z,47.00,55.00
2026-02-17T06:36:00Z,47.00,55.00
2026-02-17T06:38:00Z,47.00,55.00
2026-02-17T06:40:00Z,47.00,55.00
2026-02-17T06:44:00Z,47.00,55.00
2026-02-17T06:48:00Z,47.00,55.00
2026-02-17T06:50:00Z,47.00,55.00
2026-02-17T06:53:00Z,47.00,55.00
2026-02-17T06:54:00Z,47.00,55.00
2026-02-17T06:55:00Z,47.00,55.80
2026-02-17T06:56:00Z,47.00,56.00
2026-02-17T06:57:00Z,48.00,56.00
2026-02-17T07:04:00Z,47.38,56.73
2026-02-17T07:12:00Z,47.38,56.00
2026-02-17T07:15:00Z,47.38,56.00
2026-02-17T07:18:00Z,47.38,56.00
2026-02-17T07:22:00Z,47.38,56.00
2026-02-17T07:28:00Z,48.00,56.00
2026-02-17T07:29:00Z,48.00,55.02
2026-02-17T07:36:00Z,48.00,55.00
2026-02-17T07:40:00Z,48.00,55.00
2026-02-17T07:41:00Z,48.00,55.00
2026-02-17T07:54:00Z,48.00,55.00
2026-02-17T08:09:00Z,48.00,55.00
2026-02-17T08:10:00Z,47.00,55.00
2026-02-17T08:15:00Z,47.00,55.00
2026-02-17T08:18:00Z,47.00,55.00
2026-02-17T08:21:00Z,47.00,55.00
2026-02-17T08:24:00Z,47.00,55.00
2026-02-17T08:39:00Z,48.00,55.00
2026-02-17T08:40:00Z,48.00,55.00
2026-02-17T08:45:00Z,48.00,55.00
2026-02-17T08:49:00Z,48.00,55.00
2026-02-17T08:50:00Z,48.00,55.00
2026-02-17T08:53:00Z,48.00,55.00
2026-02-17T08:54:00Z,48.00,55.00
2026-02-17T08:56:00Z,48.00,55.00
2026-02-17T08:59:00Z,48.00,55.00
2026-02-17T09:00:00Z,48.47,54.00
2026-02-17T09:01:00Z,48.64,54.00
2026-02-17T09:03:00Z,49.00,54.00
2026-02-17T09:04:00Z,49.87,54.00
2026-02-17T09:05:00Z,49.87,54.00
2026-02-17T09:06:00Z,48.00,54.00
2026-02-17T09:07:00Z,48.40,54.00
2026-02-17T09:08:00Z,49.19,54.00
2026-02-17T09:12:00Z,49.19,54.00
2026-02-17T09:14:00Z,49.19,54.00
2026-02-17T09:15:00Z,49.19,54.00
2026-02-17T09:17:00Z,49.19,54.00
2026-02-17T09:25:00Z,49.19,54.00
2026-02-17T09:26:00Z,49.19,54.00
2026-02-17T09:27:00Z,49.19,54.89
2026-02-17T09:43:00Z,49.19,55.00
2026-02-17T09:44:00Z,48.00,55.00
2026-02-17T09:51:00Z,48.00,55.00
2026-02-17T09:56:00Z,48.00,55.00
2026-02-17T10:00:00Z,48.00,55.00
2026-02-17T10:04:00Z,48.00,55.00
2026-02-17T10:05:00Z,48.00,55.00
2026-02-17T10:15:00Z,48.00,54.00
2026-02-17T10:16:00Z,47.00,55.00
2026-02-17T10:17:00Z,47.00,55.00
2026-02-17T10:20:00Z,47.00,55.00
2026-02-17T10:22:00Z,47.00,55.00
2026-02-17T10:23:00Z,47.00,55.00
2026-02-17T10:24:00Z,47.00,55.00
2026-02-17T10:25:00Z,47.00,55.00
2026-02-17T10:26:00Z,47.19,55.00
2026-02-17T10:27:00Z,48.00,54.00
2026-02-17T10:29:00Z,46.00,54.00
2026-02-17T10:30:00Z,47.00,54.43
2026-02-17T10:32:00Z,47.00,54.00
2026-02-17T10:34:00Z,47.00,54.36
2026-02-17T10:35:00Z,47.00,54.68
2026-02-17T10:36:00Z,47.00,54.89
2026-02-17T10:37:00Z,47.00,55.00
2026-02-17T10:38:00Z,44.19,56.00
2026-02-17T10:39:00Z,46.06,56.79
2026-02-17T10:40:00Z,46.39,56.77
2026-02-17T10:41:00Z,46.00,56.72
2026-02-17T10:42:00Z,47.00,55.03
2026-02-17T10:43:00Z,45.00,57.21
2026-02-17T10:44:00Z,42.93,59.16
2026-02-17T10:45:00Z,42.93,59.09
2026-02-17T10:46:00Z,41.00,61.99
2026-02-17T10:47:00Z,42.28,59.28
2026-02-17T10:48:00Z,46.13,54.49
2026-02-17T10:49:00Z,50.65,54.12
2026-02-17T10:50:00Z,55.68,46.03
2026-02-17T10:51:00Z,56.65,42.34
2026-02-17T10:52:00Z,61.40,39.85
2026-02-17T10:53:00Z,61.44,40.75
2026-02-17T10:54:00Z,64.59,36.09
2026-02-17T10:55:00Z,66.09,34.10
2026-02-17T10:56:00Z,65.25,35.45
2026-02-17T10:57:00Z,64.02,37.64
2026-02-17T10:58:00Z,63.05,39.09
2026-02-17T10:59:00Z,61.61,40.00
2026-02-17T11:00:00Z,55.54,47.08
2026-02-17T11:01:00Z,58.39,39.55
2026-02-17T11:02:00Z,63.10,36.21
2026-02-17T11:03:00Z,63.48,34.55
2026-02-17T11:04:00Z,62.97,36.20
2026-02-17T11:05:00Z,63.07,37.04
2026-02-17T11:06:00Z,61.00,39.87
2026-02-17T11:07:00Z,61.98,39.92
2026-02-17T11:08:00Z,64.39,37.91
2026-02-17T11:09:00Z,62.71,38.87
2026-02-17T11:10:00Z,65.34,40.70
2026-02-17T11:11:00Z,64.14,36.26
2026-02-17T11:12:00Z,65.00,37.00
2026-02-17T11:13:00Z,66.25,38.04
2026-02-17T11:14:00Z,65.00,38.76
2026-02-17T11:15:00Z,65.00,38.67
2026-02-17T11:16:00Z,59.77,44.71
2026-02-17T11:17:00Z,63.00,38.00
2026-02-17T11:18:00Z,61.87,38.77
2026-02-17T11:19:00Z,63.40,37.95
2026-02-17T11:20:00Z,66.14,34.30
2026-02-17T11:21:00Z,66.20,35.00
2026-02-17T11:22:00Z,67.00,36.30
2026-02-17T11:23:00Z,63.34,37.18
2026-02-17T11:24:00Z,61.11,40.00
2026-02-17T11:25:00Z,62.27,38.92
2026-02-17T11:26:00Z,64.55,36.90
2026-02-17T11:27:00Z,63.00,35.06
2026-02-17T11:28:00Z,58.75,42.67
2026-02-17T11:29:00Z,59.10,41.60
2026-02-17T11:30:00Z,61.10,40.93
2026-02-17T11:31:00Z,64.00,38.34
2026-02-17T11:32:00Z,60.53,38.72
2026-02-17T11:33:00Z,62.22,38.65
2026-02-17T11:34:00Z,61.89,39.51
2026-02-17T11:35:00Z,61.00,39.51
2026-02-17T11:36:00Z,60.35,40.00
2026-02-17T11:37:00Z,59.34,38.56
2026-02-17T11:38:00Z,65.42,34.91
2026-02-17T11:39:00Z,65.43,35.40
2026-02-17T11:40:00Z,65.51,34.33
2026-02-17T11:41:00Z,67.44,34.78
2026-02-17T11:42:00Z,65.90,34.44
2026-02-17T11:43:00Z,64.69,34.59
2026-02-17T11:44:00Z,62.97,37.85
2026-02-17T11:45:00Z,63.00,38.63
2026-02-17T11:46:00Z,65.47,39.71
2026-02-17T11:47:00Z,65.64,34.00
2026-02-17T11:48:00Z,61.61,39.52
2026-02-17T11:49:00Z,63.01,38.36
2026-02-17T11:50:00Z,57.34,45.45
2026-02-17T11:51:00Z,58.72,41.20
2026-02-17T11:52:00Z,62.98,37.27
2026-02-17T11:53:00Z,61.96,36.34
2026-02-17T11:54:00Z,61.55,39.00
2026-02-17T11:55:00Z,61.44,38.73
2026-02-17T11:56:00Z,62.27,39.00
2026-02-17T11:57:00Z,62.28,39.37
2026-02-17T11:58:00Z,64.16,36.68
2026-02-17T11:59:00Z,65.36,35.49
2026-02-17T12:00:00Z,65.99,34.70
2026-02-17T12:01:00Z,64.16,35.87
2026-02-17T12:02:00Z,64.65,34.61
2026-02-17T12:03:00Z,60.36,39.95
2026-02-17T12:04:00Z,60.38,40.06
2026-02-17T12:05:00Z,58.91,44.81
2026-02-17T12:06:00Z,58.04,44.14
2026-02-17T12:07:00Z,61.97,39.02
2026-02-17T12:08:00Z,61.76,39.49
2026-02-17T12:09:00Z,61.43,42.19
2026-02-17T12:10:00Z,59.84,38.97
2026-02-17T12:11:00Z,63.94,38.69
2026-02-17T12:12:00Z,62.33,37.88
2026-02-17T12:13:00Z,60.18,42.23
2026-02-17T12:14:00Z,60.00,41.60
2026-02-17T12:15:00Z,59.35,43.81
2026-02-17T12:16:00Z,55.61,49.07
2026-02-17T12:17:00Z,47.07,52.74
2026-02-17T12:18:00Z,40.84,61.90
2026-02-17T12:19:00Z,32.69,67.57
2026-02-17T12:20:00Z,33.16,66.37
2026-02-17T12:21:00Z,35.88,65.30
2026-02-17T12:22:00Z,37.95,63.44
2026-02-17T12:23:00Z,42.47,65.06
2026-02-17T12:24:00Z,38.04,62.63
2026-02-17T12:25:00Z,28.40,71.59
2026-02-17T12:26:00Z,38.99,66.74
2026-02-17T12:27:00Z,38.90,65.34
2026-02-17T12:28:00Z,45.82,58.34
2026-02-17T12:29:00Z,56.48,40.27
2026-02-17T12:30:00Z,56.89,45.14
2026-02-17T12:31:00Z,45.89,53.68
2026-02-17T12:32:00Z,60.51,40.68
2026-02-17T12:33:00Z,66.35,31.81
2026-02-17T12:34:00Z,63.45,36.45
2026-02-17T12:35:00Z,42.51,51.05
2026-02-17T12:36:00Z,36.76,64.27
2026-02-17T12:37:00Z,31.32,68.36
2026-02-17T12:38:00Z,31.50,69.71
2026-02-17T12:39:00Z,31.05,69.95
2026-02-17T12:40:00Z,32.44,69.25
2026-02-17T12:41:00Z,33.38,68.74
2026-02-17T12:42:00Z,33.34,65.75
2026-02-17T12:43:00Z,27.80,77.16
2026-02-17T12:44:00Z,9.47,90.59
2026-02-17T12:45:00Z,8.35,90.46
2026-02-17T12:46:00Z,15.20,87.56
2026-02-17T12:47:00Z,16.23,85.99
2026-02-17T12:48:00Z,6.59,93.41
2026-02-17T12:49:00Z,5.07,94.33
2026-02-17T12:50:00Z,4.85,93.91
2026-02-17T12:51:00Z,7.51,93.61
2026-02-17T12:52:00Z,9.76,91.88
2026-02-17T12:53:00Z,11.68,89.02
2026-02-17T12:54:00Z,7.48,92.83
2026-02-17T12:55:00Z,5.22,96.12
2026-02-17T12:56:00Z,5.69,93.65
2026-02-17T12:57:00Z,3.76,96.47
2026-02-17T12:58:00Z,4.09,96.16
2026-02-17T12:59:00Z,5.78,95.91
2026-02-17T13:00:00Z,2.79,98.61
2026-02-17T13:01:00Z,4.84,95.35
2026-02-17T13:02:00Z,2.25,98.19
2026-02-17T13:03:00Z,2.05,98.70
2026-02-17T13:04:00Z,5.21,94.67
2026-02-17T13:05:00Z,2.88,97.93
2026-02-17T13:06:00Z,1.00,99.00
2026-02-17T13:07:00Z,1.00,99.00
2026-02-17T13:08:00Z,1.00,99.00
2026-02-17T13:09:00Z,1.00,99.00
2026-02-17T13:10:00Z,1.00,99.00
2026-02-17T13:11:00Z,1.00,99.00
2026-02-17T13:12:00Z,1.00,99.00
