# event_ticker=KXATPMATCH-26MAR06SHEOPE
# final_score=6-7(3) 7-6(4) 6-3
# score_resolution=6-7 7-6 6-3
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Reilly Opelka
# kalshi_date=2026-03-06
timestamp,Ben Shelton,Reilly Opelka
2026-03-06T09:26:00Z,79.00,
2026-03-06T09:28:00Z,79.00,
2026-03-06T09:34:00Z,79.00,
2026-03-06T09:36:00Z,78.00,
2026-03-06T09:41:00Z,78.00,24.00
2026-03-06T09:44:00Z,78.00,24.00
2026-03-06T09:49:00Z,78.00,22.00
2026-03-06T09:56:00Z,78.00,23.00
2026-03-06T10:03:00Z,78.00,23.00
2026-03-06T10:05:00Z,78.00,23.00
2026-03-06T10:09:00Z,78.00,23.00
2026-03-06T10:11:00Z,78.00,23.00
2026-03-06T10:19:00Z,78.00,24.00
2026-03-06T10:42:00Z,78.00,24.00
2026-03-06T10:49:00Z,78.00,24.00
2026-03-06T10:51:00Z,77.00,24.00
2026-03-06T11:00:00Z,78.00,24.00
2026-03-06T11:07:00Z,78.00,24.00
2026-03-06T11:23:00Z,78.00,24.00
2026-03-06T11:27:00Z,78.00,24.00
2026-03-06T11:30:00Z,78.00,24.00
2026-03-06T11:56:00Z,78.00,24.00
2026-03-06T12:05:00Z,78.00,24.00
2026-03-06T12:25:00Z,78.00,24.00
2026-03-06T12:27:00Z,78.00,24.00
2026-03-06T12:41:00Z,78.00,24.00
2026-03-06T12:54:00Z,78.00,24.00
2026-03-06T12:56:00Z,78.00,24.00
2026-03-06T12:58:00Z,78.00,24.00
2026-03-06T13:00:00Z,78.00,24.00
2026-03-06T13:01:00Z,78.00,24.00
2026-03-06T13:05:00Z,77.00,24.00
2026-03-06T13:11:00Z,78.00,24.00
2026-03-06T13:26:00Z,78.00,24.00
2026-03-06T13:27:00Z,78.00,24.00
2026-03-06T13:32:00Z,78.00,24.00
2026-03-06T13:34:00Z,78.00,24.00
2026-03-06T13:35:00Z,78.00,24.00
2026-03-06T13:42:00Z,78.00,24.00
2026-03-06T13:51:00Z,78.00,24.00
2026-03-06T13:55:00Z,78.00,24.00
2026-03-06T13:56:00Z,78.00,24.00
2026-03-06T13:59:00Z,78.00,24.00
2026-03-06T14:03:00Z,78.00,24.00
2026-03-06T14:04:00Z,78.00,24.00
2026-03-06T14:11:00Z,78.00,24.00
2026-03-06T14:20:00Z,78.00,24.00
2026-03-06T14:22:00Z,78.00,24.00
2026-03-06T14:23:00Z,78.00,24.00
2026-03-06T14:26:00Z,78.00,24.00
2026-03-06T14:27:00Z,78.00,24.00
2026-03-06T14:31:00Z,78.00,24.00
2026-03-06T14:32:00Z,78.00,24.00
2026-03-06T14:33:00Z,78.00,24.00
2026-03-06T14:34:00Z,78.00,24.00
2026-03-06T14:37:00Z,78.00,24.00
2026-03-06T14:38:00Z,78.00,24.00
2026-03-06T14:45:00Z,78.00,24.00
2026-03-06T14:53:00Z,78.00,24.00
2026-03-06T14:59:00Z,78.00,24.00
2026-03-06T15:06:00Z,78.00,24.00
2026-03-06T15:07:00Z,78.00,24.00
2026-03-06T15:09:00Z,78.00,24.00
2026-03-06T15:13:00Z,78.00,24.00
2026-03-06T15:14:00Z,78.00,24.00
2026-03-06T15:16:00Z,78.00,24.00
2026-03-06T15:18:00Z,78.00,24.00
2026-03-06T15:23:00Z,78.00,24.00
2026-03-06T15:25:00Z,78.00,24.00
2026-03-06T15:29:00Z,78.00,24.00
2026-03-06T15:31:00Z,77.50,24.00
2026-03-06T15:33:00Z,78.00,24.00
2026-03-06T15:36:00Z,78.00,24.00
2026-03-06T15:37:00Z,78.00,24.00
2026-03-06T15:40:00Z,78.00,24.00
2026-03-06T15:44:00Z,78.00,24.00
2026-03-06T15:52:00Z,78.00,24.00
2026-03-06T15:56:00Z,78.00,24.00
2026-03-06T15:57:00Z,78.00,23.00
2026-03-06T15:58:00Z,78.00,23.00
2026-03-06T15:59:00Z,78.00,23.00
2026-03-06T16:02:00Z,78.00,23.00
2026-03-06T16:03:00Z,78.00,23.00
2026-03-06T16:04:00Z,78.00,23.00
2026-03-06T16:10:00Z,78.00,23.00
2026-03-06T16:14:00Z,78.00,23.00
2026-03-06T16:15:00Z,78.00,23.00
2026-03-06T16:16:00Z,78.00,23.00
2026-03-06T16:19:00Z,78.00,23.00
2026-03-06T16:21:00Z,78.00,23.00
2026-03-06T16:22:00Z,78.00,23.00
2026-03-06T16:30:00Z,78.00,23.00
2026-03-06T16:31:00Z,78.00,23.00
2026-03-06T16:33:00Z,78.00,23.00
2026-03-06T16:37:00Z,78.00,23.00
2026-03-06T16:38:00Z,78.00,23.00
2026-03-06T16:43:00Z,78.00,23.00
2026-03-06T16:45:00Z,78.00,23.00
2026-03-06T16:46:00Z,77.48,23.00
2026-03-06T16:47:00Z,78.00,23.00
2026-03-06T16:48:00Z,78.00,23.00
2026-03-06T16:53:00Z,78.00,23.00
2026-03-06T16:54:00Z,78.00,23.00
2026-03-06T17:01:00Z,78.00,23.00
2026-03-06T17:02:00Z,78.00,23.00
2026-03-06T17:04:00Z,78.00,23.00
2026-03-06T17:07:00Z,77.00,23.00
2026-03-06T17:09:00Z,78.00,23.00
2026-03-06T17:12:00Z,78.00,23.00
2026-03-06T17:16:00Z,78.00,23.00
2026-03-06T17:17:00Z,78.00,23.00
2026-03-06T17:23:00Z,78.00,23.00
2026-03-06T17:30:00Z,78.00,23.00
2026-03-06T17:34:00Z,78.00,23.00
2026-03-06T17:39:00Z,78.00,23.00
2026-03-06T17:40:00Z,78.00,23.00
2026-03-06T17:42:00Z,78.00,23.00
2026-03-06T17:46:00Z,78.00,23.00
2026-03-06T17:49:00Z,78.00,23.00
2026-03-06T17:52:00Z,78.00,23.00
2026-03-06T17:56:00Z,78.00,23.00
2026-03-06T17:57:00Z,78.00,23.00
2026-03-06T17:58:00Z,78.00,23.00
2026-03-06T17:59:00Z,77.01,23.00
2026-03-06T18:07:00Z,77.01,23.00
2026-03-06T18:08:00Z,78.00,23.00
2026-03-06T18:10:00Z,78.00,23.00
2026-03-06T18:12:00Z,77.99,23.00
2026-03-06T18:17:00Z,77.99,23.00
2026-03-06T18:24:00Z,78.00,23.00
2026-03-06T18:25:00Z,78.00,23.00
2026-03-06T18:27:00Z,78.00,23.00
2026-03-06T18:28:00Z,78.00,23.00
2026-03-06T18:29:00Z,78.00,23.00
2026-03-06T18:35:00Z,78.00,23.00
2026-03-06T18:40:00Z,78.00,23.00
2026-03-06T18:43:00Z,78.00,23.00
2026-03-06T18:44:00Z,78.00,23.00
2026-03-06T18:46:00Z,78.00,23.00
2026-03-06T18:51:00Z,78.00,23.00
2026-03-06T18:52:00Z,78.00,23.00
2026-03-06T18:53:00Z,78.00,23.00
2026-03-06T18:55:00Z,78.00,23.00
2026-03-06T18:56:00Z,78.00,23.00
2026-03-06T18:58:00Z,78.00,23.00
2026-03-06T18:59:00Z,78.00,23.00
2026-03-06T19:00:00Z,78.00,23.00
2026-03-06T19:03:00Z,78.00,23.00
2026-03-06T19:05:00Z,78.00,23.00
2026-03-06T19:07:00Z,78.00,23.00
2026-03-06T19:08:00Z,78.00,23.00
2026-03-06T19:09:00Z,78.00,23.00
2026-03-06T19:15:00Z,78.00,23.00
2026-03-06T19:17:00Z,77.50,23.00
2026-03-06T19:18:00Z,78.00,23.00
2026-03-06T19:20:00Z,78.00,23.00
2026-03-06T19:23:00Z,78.00,23.00
2026-03-06T19:26:00Z,78.00,23.00
2026-03-06T19:27:00Z,78.00,23.00
2026-03-06T19:30:00Z,78.00,23.00
2026-03-06T19:32:00Z,78.00,23.00
2026-03-06T19:34:00Z,78.00,23.00
2026-03-06T19:35:00Z,78.00,23.00
2026-03-06T19:37:00Z,78.00,23.00
2026-03-06T19:39:00Z,78.00,23.00
2026-03-06T19:40:00Z,78.00,23.00
2026-03-06T19:41:00Z,78.00,23.00
2026-03-06T19:42:00Z,78.00,23.00
2026-03-06T19:43:00Z,78.00,23.00
2026-03-06T19:45:00Z,78.00,23.00
2026-03-06T19:46:00Z,78.00,23.00
2026-03-06T19:48:00Z,77.00,22.75
2026-03-06T19:49:00Z,77.00,23.00
2026-03-06T19:50:00Z,78.00,23.00
2026-03-06T19:52:00Z,78.00,23.00
2026-03-06T19:53:00Z,78.00,23.00
2026-03-06T19:55:00Z,78.00,23.00
2026-03-06T19:56:00Z,78.00,23.00
2026-03-06T19:57:00Z,78.00,23.00
2026-03-06T19:59:00Z,78.00,23.00
2026-03-06T20:00:00Z,78.00,23.00
2026-03-06T20:01:00Z,78.00,23.00
2026-03-06T20:02:00Z,78.00,23.00
2026-03-06T20:03:00Z,78.00,23.00
2026-03-06T20:05:00Z,78.00,23.00
2026-03-06T20:06:00Z,78.00,23.00
2026-03-06T20:07:00Z,78.00,23.00
2026-03-06T20:09:00Z,78.00,23.00
2026-03-06T20:10:00Z,78.00,23.00
2026-03-06T20:11:00Z,78.00,23.00
2026-03-06T20:14:00Z,78.00,23.00
2026-03-06T20:15:00Z,78.00,23.00
2026-03-06T20:16:00Z,78.00,23.00
2026-03-06T20:17:00Z,77.00,23.00
2026-03-06T20:19:00Z,78.00,23.00
2026-03-06T20:20:00Z,78.00,23.00
2026-03-06T20:21:00Z,78.00,23.00
2026-03-06T20:23:00Z,77.95,23.00
2026-03-06T20:24:00Z,78.00,23.00
2026-03-06T20:25:00Z,78.00,23.00
2026-03-06T20:26:00Z,78.00,23.00
2026-03-06T20:27:00Z,78.00,23.00
2026-03-06T20:28:00Z,78.00,23.00
2026-03-06T20:30:00Z,78.00,23.00
2026-03-06T20:32:00Z,78.00,23.00
2026-03-06T20:33:00Z,77.00,23.93
2026-03-06T20:34:00Z,78.08,23.00
2026-03-06T20:35:00Z,79.00,24.00
2026-03-06T20:36:00Z,79.00,24.00
2026-03-06T20:37:00Z,79.00,24.00
2026-03-06T20:38:00Z,78.43,23.00
2026-03-06T20:39:00Z,79.00,23.00
2026-03-06T20:40:00Z,79.00,23.00
2026-03-06T20:41:00Z,78.91,23.00
2026-03-06T20:42:00Z,79.00,23.00
2026-03-06T20:43:00Z,79.00,23.00
2026-03-06T20:44:00Z,79.00,23.00
2026-03-06T20:45:00Z,79.82,23.00
2026-03-06T20:46:00Z,79.00,23.00
2026-03-06T20:47:00Z,79.00,23.00
2026-03-06T20:48:00Z,79.87,23.00
2026-03-06T20:49:00Z,79.61,23.00
2026-03-06T20:50:00Z,79.73,23.00
2026-03-06T20:51:00Z,79.02,23.00
2026-03-06T20:52:00Z,79.29,23.00
2026-03-06T20:53:00Z,79.80,23.00
2026-03-06T20:54:00Z,79.00,23.00
2026-03-06T20:55:00Z,78.96,23.00
2026-03-06T20:56:00Z,79.28,23.00
2026-03-06T20:57:00Z,79.09,23.00
2026-03-06T20:58:00Z,79.00,23.00
2026-03-06T20:59:00Z,79.00,22.76
2026-03-06T21:00:00Z,79.53,22.71
2026-03-06T21:01:00Z,79.19,23.00
2026-03-06T21:02:00Z,79.77,23.00
2026-03-06T21:03:00Z,79.56,23.00
2026-03-06T21:04:00Z,79.54,23.00
2026-03-06T21:05:00Z,79.10,22.95
2026-03-06T21:06:00Z,79.00,23.00
2026-03-06T21:07:00Z,79.15,23.00
2026-03-06T21:08:00Z,80.00,22.29
2026-03-06T21:09:00Z,79.58,22.68
2026-03-06T21:10:00Z,79.30,22.27
2026-03-06T21:11:00Z,80.21,21.19
2026-03-06T21:12:00Z,80.83,20.15
2026-03-06T21:13:00Z,78.97,22.00
2026-03-06T21:14:00Z,78.98,22.77
2026-03-06T21:15:00Z,77.40,23.35
2026-03-06T21:16:00Z,79.00,23.15
2026-03-06T21:17:00Z,78.20,21.56
2026-03-06T21:18:00Z,77.69,23.01
2026-03-06T21:19:00Z,76.01,25.74
2026-03-06T21:20:00Z,78.50,22.37
2026-03-06T21:21:00Z,77.69,24.12
2026-03-06T21:22:00Z,78.30,22.00
2026-03-06T21:23:00Z,78.17,22.32
2026-03-06T21:24:00Z,77.57,23.78
2026-03-06T21:25:00Z,76.99,23.77
2026-03-06T21:26:00Z,76.02,26.21
2026-03-06T21:27:00Z,75.28,27.16
2026-03-06T21:28:00Z,72.68,27.75
2026-03-06T21:29:00Z,75.32,26.48
2026-03-06T21:30:00Z,74.82,25.15
2026-03-06T21:31:00Z,70.42,31.08
2026-03-06T21:32:00Z,74.90,27.86
2026-03-06T21:33:00Z,76.26,29.88
2026-03-06T21:34:00Z,66.64,34.94
2026-03-06T21:35:00Z,69.24,30.69
2026-03-06T21:36:00Z,72.17,29.29
2026-03-06T21:37:00Z,72.00,29.98
2026-03-06T21:38:00Z,71.06,31.12
2026-03-06T21:39:00Z,68.63,32.82
2026-03-06T21:40:00Z,69.34,29.40
2026-03-06T21:41:00Z,71.00,31.05
2026-03-06T21:42:00Z,69.77,30.89
2026-03-06T21:43:00Z,68.68,32.00
2026-03-06T21:44:00Z,69.58,32.56
2026-03-06T21:45:00Z,65.50,34.77
2026-03-06T21:46:00Z,68.67,32.03
2026-03-06T21:47:00Z,66.58,34.39
2026-03-06T21:48:00Z,60.27,39.31
2026-03-06T21:49:00Z,63.75,38.82
2026-03-06T21:50:00Z,63.07,38.77
2026-03-06T21:51:00Z,47.10,53.35
2026-03-06T21:52:00Z,39.87,60.90
2026-03-06T21:53:00Z,42.33,58.62
2026-03-06T21:54:00Z,41.11,59.71
2026-03-06T21:55:00Z,42.60,60.19
2026-03-06T21:56:00Z,43.31,59.85
2026-03-06T21:57:00Z,41.55,61.06
2026-03-06T21:58:00Z,38.50,63.39
2026-03-06T21:59:00Z,43.44,59.57
2026-03-06T22:00:00Z,41.33,61.68
2026-03-06T22:01:00Z,43.74,61.58
2026-03-06T22:02:00Z,37.76,63.45
2026-03-06T22:03:00Z,36.36,64.86
2026-03-06T22:04:00Z,36.71,64.97
2026-03-06T22:05:00Z,34.34,66.98
2026-03-06T22:06:00Z,36.85,64.90
2026-03-06T22:07:00Z,35.77,66.60
2026-03-06T22:08:00Z,35.37,65.70
2026-03-06T22:09:00Z,39.22,61.76
2026-03-06T22:10:00Z,36.05,64.55
2026-03-06T22:11:00Z,36.55,64.29
2026-03-06T22:12:00Z,39.23,64.06
2026-03-06T22:13:00Z,39.55,62.66
2026-03-06T22:14:00Z,39.55,62.12
2026-03-06T22:15:00Z,46.99,53.02
2026-03-06T22:16:00Z,45.01,55.37
2026-03-06T22:17:00Z,46.99,52.95
2026-03-06T22:18:00Z,42.02,57.46
2026-03-06T22:19:00Z,40.34,59.64
2026-03-06T22:20:00Z,39.48,60.30
2026-03-06T22:21:00Z,41.06,61.55
2026-03-06T22:22:00Z,42.99,59.57
2026-03-06T22:23:00Z,42.70,57.98
2026-03-06T22:24:00Z,44.17,56.15
2026-03-06T22:25:00Z,41.66,59.62
2026-03-06T22:26:00Z,40.02,60.55
2026-03-06T22:27:00Z,40.74,60.49
2026-03-06T22:28:00Z,41.91,60.10
2026-03-06T22:29:00Z,42.78,58.22
2026-03-06T22:30:00Z,45.06,57.36
2026-03-06T22:31:00Z,49.27,52.04
2026-03-06T22:32:00Z,51.80,48.24
2026-03-06T22:33:00Z,44.15,56.96
2026-03-06T22:34:00Z,41.85,57.96
2026-03-06T22:35:00Z,43.09,59.44
2026-03-06T22:36:00Z,42.73,60.14
2026-03-06T22:37:00Z,43.86,57.47
2026-03-06T22:38:00Z,37.67,62.52
2026-03-06T22:39:00Z,44.77,57.29
2026-03-06T22:40:00Z,44.11,57.67
2026-03-06T22:41:00Z,37.24,62.80
2026-03-06T22:42:00Z,38.67,70.23
2026-03-06T22:43:00Z,22.85,75.34
2026-03-06T22:44:00Z,53.41,49.65
2026-03-06T22:45:00Z,63.89,32.36
2026-03-06T22:46:00Z,65.94,33.66
2026-03-06T22:47:00Z,64.64,34.51
2026-03-06T22:48:00Z,66.74,33.85
2026-03-06T22:49:00Z,66.75,33.20
2026-03-06T22:50:00Z,67.29,34.92
2026-03-06T22:51:00Z,68.59,31.03
2026-03-06T22:52:00Z,70.46,30.26
2026-03-06T22:53:00Z,72.12,28.66
2026-03-06T22:54:00Z,70.41,29.67
2026-03-06T22:55:00Z,68.79,31.98
2026-03-06T22:56:00Z,69.98,30.87
2026-03-06T22:57:00Z,73.55,26.91
2026-03-06T22:58:00Z,73.97,26.26
2026-03-06T22:59:00Z,74.44,26.03
2026-03-06T23:00:00Z,77.37,22.80
2026-03-06T23:01:00Z,78.18,22.51
2026-03-06T23:02:00Z,73.36,26.16
2026-03-06T23:03:00Z,72.74,28.32
2026-03-06T23:04:00Z,74.97,25.11
2026-03-06T23:05:00Z,75.35,24.85
2026-03-06T23:06:00Z,74.71,25.73
2026-03-06T23:07:00Z,76.44,25.81
2026-03-06T23:08:00Z,78.87,21.51
2026-03-06T23:09:00Z,75.32,23.64
2026-03-06T23:10:00Z,85.27,17.27
2026-03-06T23:11:00Z,97.19,2.59
2026-03-06T23:12:00Z,98.31,2.00
2026-03-06T23:13:00Z,98.81,1.02
2026-03-06T23:14:00Z,98.34,1.00
