# event_ticker=KXATPMATCH-26APR24TIRPAU
# final_score=7-5 6-4
# match_winner=Thiago Agustin Tirante
# fav_player=Thiago Agustin Tirante
# dog_player=Tommy Paul
# kalshi_date=2026-04-24
timestamp,Thiago Agustin Tirante,Tommy Paul
2026-04-24T13:57:00Z,32.00,71.00
2026-04-24T14:00:00Z,31.00,71.00
2026-04-24T14:03:00Z,31.00,71.00
2026-04-24T14:04:00Z,31.00,71.00
2026-04-24T14:07:00Z,31.00,71.00
2026-04-24T14:09:00Z,31.00,71.00
2026-04-24T14:13:00Z,31.00,71.00
2026-04-24T14:14:00Z,31.00,71.00
2026-04-24T14:16:00Z,31.00,71.00
2026-04-24T14:17:00Z,31.00,71.00
2026-04-24T14:20:00Z,31.00,71.00
2026-04-24T14:22:00Z,31.00,71.00
2026-04-24T14:23:00Z,31.00,71.00
2026-04-24T14:25:00Z,31.00,71.00
2026-04-24T14:27:00Z,31.00,71.00
2026-04-24T14:30:00Z,31.00,71.00
2026-04-24T14:32:00Z,31.00,71.00
2026-04-24T14:34:00Z,31.00,71.00
2026-04-24T14:36:00Z,31.00,71.00
2026-04-24T14:37:00Z,31.00,71.00
2026-04-24T14:40:00Z,30.00,71.00
2026-04-24T14:42:00Z,29.00,71.00
2026-04-24T14:44:00Z,29.00,71.00
2026-04-24T14:45:00Z,29.00,71.00
2026-04-24T14:48:00Z,29.00,71.00
2026-04-24T14:49:00Z,29.00,71.00
2026-04-24T14:50:00Z,29.00,71.00
2026-04-24T14:51:00Z,29.00,71.00
2026-04-24T14:52:00Z,30.00,71.00
2026-04-24T14:54:00Z,30.00,71.00
2026-04-24T14:56:00Z,30.00,71.00
2026-04-24T14:57:00Z,30.00,71.00
2026-04-24T14:58:00Z,30.00,71.00
2026-04-24T15:00:00Z,30.00,71.00
2026-04-24T15:01:00Z,30.00,71.00
2026-04-24T15:04:00Z,30.00,70.00
2026-04-24T15:05:00Z,30.00,70.00
2026-04-24T15:10:00Z,32.00,70.00
2026-04-24T15:11:00Z,32.00,70.00
2026-04-24T15:15:00Z,31.00,70.00
2026-04-24T15:16:00Z,31.96,69.81
2026-04-24T15:17:00Z,30.00,69.81
2026-04-24T15:19:00Z,30.00,70.00
2026-04-24T15:22:00Z,30.00,70.00
2026-04-24T15:23:00Z,32.00,70.00
2026-04-24T15:24:00Z,32.00,69.00
2026-04-24T15:25:00Z,32.00,69.00
2026-04-24T15:26:00Z,32.00,69.00
2026-04-24T15:27:00Z,32.00,69.00
2026-04-24T15:28:00Z,32.00,69.00
2026-04-24T15:29:00Z,32.00,69.00
2026-04-24T15:31:00Z,32.00,68.85
2026-04-24T15:33:00Z,32.00,69.00
2026-04-24T15:34:00Z,32.00,69.00
2026-04-24T15:36:00Z,32.00,69.00
2026-04-24T15:37:00Z,32.00,69.00
2026-04-24T15:38:00Z,32.00,69.00
2026-04-24T15:39:00Z,32.00,69.00
2026-04-24T15:40:00Z,32.00,68.00
2026-04-24T15:41:00Z,32.00,69.00
2026-04-24T15:43:00Z,32.00,69.00
2026-04-24T15:46:00Z,32.00,69.00
2026-04-24T15:47:00Z,32.00,69.00
2026-04-24T15:49:00Z,32.00,69.00
2026-04-24T15:51:00Z,32.00,69.00
2026-04-24T15:52:00Z,31.00,69.62
2026-04-24T15:53:00Z,31.00,70.00
2026-04-24T15:54:00Z,32.00,70.00
2026-04-24T15:55:00Z,31.00,70.00
2026-04-24T15:56:00Z,32.00,70.00
2026-04-24T16:01:00Z,32.00,70.00
2026-04-24T16:02:00Z,32.00,69.00
2026-04-24T16:03:00Z,32.00,69.00
2026-04-24T16:04:00Z,32.00,69.00
2026-04-24T16:05:00Z,32.00,69.00
2026-04-24T16:07:00Z,32.00,69.00
2026-04-24T16:08:00Z,32.00,69.00
2026-04-24T16:09:00Z,32.00,69.00
2026-04-24T16:10:00Z,32.00,69.00
2026-04-24T16:11:00Z,32.00,69.00
2026-04-24T16:12:00Z,32.00,69.00
2026-04-24T16:13:00Z,32.00,69.00
2026-04-24T16:14:00Z,32.00,69.00
2026-04-24T16:15:00Z,32.00,69.00
2026-04-24T16:16:00Z,32.00,69.00
2026-04-24T16:17:00Z,32.00,69.95
2026-04-24T16:18:00Z,32.00,70.00
2026-04-24T16:20:00Z,32.00,70.00
2026-04-24T16:21:00Z,32.00,70.00
2026-04-24T16:22:00Z,32.00,70.00
2026-04-24T16:23:00Z,32.00,69.96
2026-04-24T16:24:00Z,32.00,70.00
2026-04-24T16:25:00Z,32.00,69.87
2026-04-24T16:26:00Z,32.00,70.00
2026-04-24T16:28:00Z,32.00,70.00
2026-04-24T16:29:00Z,32.00,70.00
2026-04-24T16:30:00Z,32.00,70.00
2026-04-24T16:31:00Z,32.00,70.00
2026-04-24T16:32:00Z,32.00,70.00
2026-04-24T16:33:00Z,32.00,69.00
2026-04-24T16:35:00Z,32.00,68.85
2026-04-24T16:36:00Z,32.00,69.00
2026-04-24T16:37:00Z,32.00,69.00
2026-04-24T16:38:00Z,32.00,70.00
2026-04-24T16:39:00Z,32.00,70.00
2026-04-24T16:40:00Z,32.00,70.00
2026-04-24T16:41:00Z,32.00,70.00
2026-04-24T16:42:00Z,32.00,70.00
2026-04-24T16:43:00Z,32.00,70.00
2026-04-24T16:44:00Z,32.00,70.00
2026-04-24T16:45:00Z,32.00,70.00
2026-04-24T16:46:00Z,32.00,70.00
2026-04-24T16:47:00Z,32.00,70.00
2026-04-24T16:48:00Z,32.00,70.00
2026-04-24T16:49:00Z,32.00,70.00
2026-04-24T16:50:00Z,32.00,70.00
2026-04-24T16:51:00Z,32.00,70.00
2026-04-24T16:52:00Z,32.00,70.00
2026-04-24T16:53:00Z,32.00,70.00
2026-04-24T16:54:00Z,32.00,70.00
2026-04-24T16:55:00Z,32.00,70.00
2026-04-24T16:56:00Z,32.00,70.00
2026-04-24T16:57:00Z,32.00,70.00
2026-04-24T16:58:00Z,32.00,70.00
2026-04-24T16:59:00Z,31.64,70.00
2026-04-24T17:00:00Z,31.64,70.00
2026-04-24T17:01:00Z,31.64,69.00
2026-04-24T17:02:00Z,32.00,69.00
2026-04-24T17:03:00Z,31.36,69.00
2026-04-24T17:04:00Z,31.00,69.00
2026-04-24T17:05:00Z,31.00,69.00
2026-04-24T17:06:00Z,31.00,69.00
2026-04-24T17:07:00Z,32.00,69.00
2026-04-24T17:08:00Z,32.00,69.00
2026-04-24T17:09:00Z,32.00,69.00
2026-04-24T17:10:00Z,32.00,69.00
2026-04-24T17:11:00Z,32.00,69.00
2026-04-24T17:12:00Z,32.00,69.00
2026-04-24T17:13:00Z,32.00,69.00
2026-04-24T17:14:00Z,32.00,69.00
2026-04-24T17:15:00Z,32.00,69.00
2026-04-24T17:16:00Z,32.00,68.75
2026-04-24T17:17:00Z,32.00,69.00
2026-04-24T17:19:00Z,32.00,69.00
2026-04-24T17:20:00Z,32.00,69.31
2026-04-24T17:21:00Z,32.00,69.00
2026-04-24T17:22:00Z,32.00,69.00
2026-04-24T17:24:00Z,32.00,70.00
2026-04-24T17:26:00Z,32.00,69.82
2026-04-24T17:27:00Z,32.00,70.00
2026-04-24T17:28:00Z,31.06,70.00
2026-04-24T17:29:00Z,32.00,70.00
2026-04-24T17:30:00Z,32.00,70.00
2026-04-24T17:31:00Z,32.00,70.00
2026-04-24T17:32:00Z,32.00,70.00
2026-04-24T17:33:00Z,32.00,70.00
2026-04-24T17:34:00Z,32.00,70.00
2026-04-24T17:35:00Z,32.00,70.00
2026-04-24T17:36:00Z,32.00,69.00
2026-04-24T17:37:00Z,31.07,70.00
2026-04-24T17:38:00Z,31.07,70.00
2026-04-24T17:39:00Z,32.00,69.98
2026-04-24T17:40:00Z,32.00,70.00
2026-04-24T17:41:00Z,32.00,70.00
2026-04-24T17:42:00Z,32.00,70.00
2026-04-24T17:44:00Z,32.00,70.00
2026-04-24T17:45:00Z,32.00,70.00
2026-04-24T17:46:00Z,32.00,70.00
2026-04-24T17:47:00Z,32.00,70.00
2026-04-24T17:48:00Z,32.00,70.00
2026-04-24T17:49:00Z,31.03,70.00
2026-04-24T17:50:00Z,31.03,70.00
2026-04-24T17:51:00Z,32.00,70.00
2026-04-24T17:52:00Z,32.00,70.00
2026-04-24T17:53:00Z,32.00,70.00
2026-04-24T17:54:00Z,32.00,70.00
2026-04-24T17:55:00Z,31.86,69.00
2026-04-24T17:57:00Z,32.00,70.00
2026-04-24T17:58:00Z,32.00,70.00
2026-04-24T17:59:00Z,32.00,70.00
2026-04-24T18:00:00Z,32.00,70.00
2026-04-24T18:01:00Z,31.00,70.00
2026-04-24T18:02:00Z,31.00,69.00
2026-04-24T18:03:00Z,32.00,70.00
2026-04-24T18:04:00Z,32.00,70.00
2026-04-24T18:05:00Z,32.00,70.00
2026-04-24T18:06:00Z,32.00,70.00
2026-04-24T18:07:00Z,31.94,70.00
2026-04-24T18:08:00Z,31.94,70.00
2026-04-24T18:09:00Z,31.94,70.00
2026-04-24T18:10:00Z,31.94,70.00
2026-04-24T18:12:00Z,31.94,70.00
2026-04-24T18:13:00Z,31.94,70.00
2026-04-24T18:14:00Z,31.94,70.00
2026-04-24T18:15:00Z,31.94,70.00
2026-04-24T18:16:00Z,31.00,69.48
2026-04-24T18:17:00Z,32.00,69.48
2026-04-24T18:18:00Z,32.00,69.08
2026-04-24T18:19:00Z,32.00,70.00
2026-04-24T18:20:00Z,32.00,70.00
2026-04-24T18:21:00Z,32.00,70.00
2026-04-24T18:22:00Z,32.00,70.00
2026-04-24T18:23:00Z,32.00,70.00
2026-04-24T18:24:00Z,32.00,70.00
2026-04-24T18:25:00Z,32.00,70.00
2026-04-24T18:26:00Z,32.00,70.00
2026-04-24T18:27:00Z,32.00,70.00
2026-04-24T18:28:00Z,32.00,70.00
2026-04-24T18:29:00Z,32.00,70.00
2026-04-24T18:30:00Z,32.00,70.00
2026-04-24T18:31:00Z,32.00,69.00
2026-04-24T18:32:00Z,31.12,69.00
2026-04-24T18:33:00Z,32.00,70.00
2026-04-24T18:34:00Z,31.78,69.00
2026-04-24T18:35:00Z,32.00,69.00
2026-04-24T18:36:00Z,32.00,70.00
2026-04-24T18:37:00Z,32.00,70.00
2026-04-24T18:38:00Z,32.00,69.11
2026-04-24T18:39:00Z,32.00,70.00
2026-04-24T18:40:00Z,30.53,79.32
2026-04-24T18:41:00Z,30.53,72.15
2026-04-24T18:42:00Z,31.00,70.90
2026-04-24T18:43:00Z,31.00,70.27
2026-04-24T18:44:00Z,31.00,71.00
2026-04-24T18:45:00Z,30.92,71.00
2026-04-24T18:46:00Z,31.00,71.00
2026-04-24T18:47:00Z,31.00,70.00
2026-04-24T18:48:00Z,31.00,70.00
2026-04-24T18:50:00Z,31.00,70.00
2026-04-24T18:53:00Z,31.00,70.00
2026-04-24T18:54:00Z,31.00,70.00
2026-04-24T18:55:00Z,31.00,69.99
2026-04-24T18:56:00Z,31.45,70.00
2026-04-24T18:57:00Z,31.10,70.00
2026-04-24T18:58:00Z,31.00,70.00
2026-04-24T18:59:00Z,31.28,69.27
2026-04-24T19:00:00Z,32.17,69.68
2026-04-24T19:01:00Z,33.25,68.56
2026-04-24T19:02:00Z,32.47,68.71
2026-04-24T19:03:00Z,31.24,70.88
2026-04-24T19:04:00Z,29.94,71.57
2026-04-24T19:05:00Z,31.21,70.32
2026-04-24T19:06:00Z,31.72,70.07
2026-04-24T19:07:00Z,31.99,69.04
2026-04-24T19:08:00Z,32.00,69.00
2026-04-24T19:09:00Z,33.71,68.12
2026-04-24T19:10:00Z,30.87,70.31
2026-04-24T19:11:00Z,30.56,70.47
2026-04-24T19:12:00Z,30.79,70.01
2026-04-24T19:13:00Z,32.17,69.05
2026-04-24T19:14:00Z,32.63,69.01
2026-04-24T19:15:00Z,30.50,69.25
2026-04-24T19:16:00Z,30.00,70.88
2026-04-24T19:17:00Z,29.00,71.00
2026-04-24T19:18:00Z,31.10,69.54
2026-04-24T19:19:00Z,32.78,69.05
2026-04-24T19:20:00Z,35.42,67.97
2026-04-24T19:21:00Z,36.75,66.52
2026-04-24T19:22:00Z,37.15,63.65
2026-04-24T19:23:00Z,34.57,67.07
2026-04-24T19:24:00Z,35.25,65.52
2026-04-24T19:25:00Z,39.78,65.41
2026-04-24T19:26:00Z,33.94,67.01
2026-04-24T19:27:00Z,32.98,67.00
2026-04-24T19:28:00Z,34.13,66.95
2026-04-24T19:29:00Z,37.02,63.98
2026-04-24T19:30:00Z,36.49,65.11
2026-04-24T19:31:00Z,36.33,64.98
2026-04-24T19:32:00Z,34.88,67.61
2026-04-24T19:33:00Z,36.84,65.68
2026-04-24T19:34:00Z,40.65,61.62
2026-04-24T19:35:00Z,36.73,63.33
2026-04-24T19:36:00Z,36.54,64.36
2026-04-24T19:37:00Z,34.44,66.78
2026-04-24T19:38:00Z,34.67,66.56
2026-04-24T19:39:00Z,38.71,64.62
2026-04-24T19:40:00Z,39.53,61.58
2026-04-24T19:41:00Z,43.76,58.29
2026-04-24T19:42:00Z,45.87,56.79
2026-04-24T19:43:00Z,42.11,58.89
2026-04-24T19:44:00Z,45.90,56.37
2026-04-24T19:45:00Z,50.71,54.35
2026-04-24T19:46:00Z,61.24,37.68
2026-04-24T19:47:00Z,62.27,37.00
2026-04-24T19:48:00Z,63.82,36.10
2026-04-24T19:49:00Z,66.73,34.13
2026-04-24T19:50:00Z,65.78,34.02
2026-04-24T19:51:00Z,65.51,35.31
2026-04-24T19:52:00Z,64.39,35.95
2026-04-24T19:53:00Z,64.66,36.14
2026-04-24T19:54:00Z,66.29,32.58
2026-04-24T19:55:00Z,72.78,28.41
2026-04-24T19:56:00Z,73.18,26.09
2026-04-24T19:57:00Z,69.13,33.11
2026-04-24T19:58:00Z,65.76,33.20
2026-04-24T19:59:00Z,62.34,37.61
2026-04-24T20:00:00Z,62.58,39.24
2026-04-24T20:01:00Z,62.13,38.20
2026-04-24T20:02:00Z,63.44,38.61
2026-04-24T20:03:00Z,63.60,38.09
2026-04-24T20:04:00Z,63.48,37.74
2026-04-24T20:05:00Z,63.33,39.16
2026-04-24T20:06:00Z,66.24,35.91
2026-04-24T20:07:00Z,71.45,33.33
2026-04-24T20:08:00Z,61.19,39.95
2026-04-24T20:09:00Z,60.76,40.32
2026-04-24T20:10:00Z,59.42,40.77
2026-04-24T20:11:00Z,60.03,42.21
2026-04-24T20:12:00Z,55.87,45.27
2026-04-24T20:13:00Z,55.04,46.17
2026-04-24T20:14:00Z,60.39,40.15
2026-04-24T20:15:00Z,62.18,38.15
2026-04-24T20:16:00Z,62.20,39.29
2026-04-24T20:17:00Z,65.00,36.73
2026-04-24T20:18:00Z,59.82,40.80
2026-04-24T20:19:00Z,58.46,41.24
2026-04-24T20:20:00Z,60.47,41.87
2026-04-24T20:21:00Z,58.63,44.69
2026-04-24T20:22:00Z,55.14,46.36
2026-04-24T20:23:00Z,52.50,45.15
2026-04-24T20:24:00Z,61.07,39.26
2026-04-24T20:25:00Z,61.77,39.39
2026-04-24T20:26:00Z,66.36,34.54
2026-04-24T20:27:00Z,77.31,23.95
2026-04-24T20:28:00Z,88.53,12.53
2026-04-24T20:29:00Z,88.16,13.48
2026-04-24T20:30:00Z,89.64,11.52
2026-04-24T20:31:00Z,88.88,13.79
2026-04-24T20:32:00Z,92.37,7.57
2026-04-24T20:33:00Z,93.98,6.68
2026-04-24T20:34:00Z,93.17,7.34
2026-04-24T20:35:00Z,91.79,9.15
2026-04-24T20:36:00Z,92.40,7.82
2026-04-24T20:37:00Z,92.66,7.69
2026-04-24T20:38:00Z,91.50,9.72
2026-04-24T20:39:00Z,90.71,8.97
2026-04-24T20:40:00Z,88.62,10.01
2026-04-24T20:41:00Z,98.09,2.41
2026-04-24T20:42:00Z,99.00,1.00
