# event_ticker=KXATPMATCH-25OCT17KORRUU
# final_score=6-7(5) 6-4 6-4
# score_resolution=7-6 4-6 4-6
# match_winner=Casper Ruud
# fav_player=Sebastian Korda
# dog_player=Casper Ruud
# kalshi_date=2025-10-17
timestamp,Sebastian Korda,Casper Ruud
2025-10-17T12:46:00Z,44.00,57.00
2025-10-17T12:51:00Z,44.00,57.00
2025-10-17T12:52:00Z,44.00,57.00
2025-10-17T12:54:00Z,44.00,57.00
2025-10-17T12:55:00Z,44.00,57.00
2025-10-17T12:57:00Z,44.00,57.00
2025-10-17T13:00:00Z,44.00,57.00
2025-10-17T13:01:00Z,44.00,57.00
2025-10-17T13:02:00Z,44.00,57.00
2025-10-17T13:06:00Z,44.00,57.00
2025-10-17T13:08:00Z,44.00,57.00
2025-10-17T13:11:00Z,44.00,57.00
2025-10-17T13:12:00Z,44.00,57.00
2025-10-17T13:13:00Z,44.00,57.00
2025-10-17T13:14:00Z,44.00,57.00
2025-10-17T13:24:00Z,44.00,57.00
2025-10-17T13:25:00Z,44.00,57.00
2025-10-17T13:27:00Z,44.00,57.00
2025-10-17T13:31:00Z,44.00,57.00
2025-10-17T13:33:00Z,44.00,57.00
2025-10-17T13:38:00Z,44.00,57.00
2025-10-17T13:40:00Z,42.77,57.00
2025-10-17T13:42:00Z,43.00,57.00
2025-10-17T13:43:00Z,43.00,58.00
2025-10-17T13:45:00Z,43.00,58.00
2025-10-17T13:46:00Z,42.01,58.00
2025-10-17T13:47:00Z,42.00,58.00
2025-10-17T13:48:00Z,42.00,58.00
2025-10-17T13:50:00Z,42.00,58.00
2025-10-17T13:51:00Z,43.00,58.00
2025-10-17T13:52:00Z,43.00,58.00
2025-10-17T13:53:00Z,43.00,58.00
2025-10-17T13:54:00Z,43.00,58.00
2025-10-17T13:55:00Z,43.00,58.00
2025-10-17T13:57:00Z,43.00,58.00
2025-10-17T13:58:00Z,42.00,58.00
2025-10-17T13:59:00Z,43.00,58.00
2025-10-17T14:00:00Z,43.00,58.00
2025-10-17T14:02:00Z,43.00,58.00
2025-10-17T14:06:00Z,43.00,58.40
2025-10-17T14:07:00Z,43.00,58.00
2025-10-17T14:08:00Z,43.00,59.00
2025-10-17T14:09:00Z,43.00,58.00
2025-10-17T14:12:00Z,43.00,58.00
2025-10-17T14:13:00Z,43.00,58.00
2025-10-17T14:17:00Z,43.00,59.00
2025-10-17T14:18:00Z,43.00,59.00
2025-10-17T14:19:00Z,43.00,59.00
2025-10-17T14:20:00Z,43.00,59.00
2025-10-17T14:21:00Z,43.00,59.00
2025-10-17T14:22:00Z,43.00,59.00
2025-10-17T14:25:00Z,43.00,59.00
2025-10-17T14:31:00Z,43.00,58.00
2025-10-17T14:34:00Z,43.00,58.00
2025-10-17T14:37:00Z,43.00,58.00
2025-10-17T14:39:00Z,43.00,58.00
2025-10-17T14:45:00Z,43.00,58.00
2025-10-17T14:46:00Z,43.00,58.00
2025-10-17T14:51:00Z,43.00,58.00
2025-10-17T14:53:00Z,43.00,58.00
2025-10-17T14:55:00Z,43.00,58.00
2025-10-17T14:58:00Z,43.00,58.99
2025-10-17T14:59:00Z,43.00,59.00
2025-10-17T15:03:00Z,43.00,59.00
2025-10-17T15:04:00Z,43.00,59.00
2025-10-17T15:05:00Z,43.00,59.00
2025-10-17T15:06:00Z,43.00,59.00
2025-10-17T15:07:00Z,43.00,59.00
2025-10-17T15:08:00Z,43.00,59.00
2025-10-17T15:09:00Z,43.00,59.00
2025-10-17T15:11:00Z,43.00,58.00
2025-10-17T15:12:00Z,43.00,58.00
2025-10-17T15:15:00Z,43.00,58.00
2025-10-17T15:18:00Z,43.00,58.00
2025-10-17T15:19:00Z,43.50,58.00
2025-10-17T15:24:00Z,43.50,56.00
2025-10-17T15:26:00Z,44.00,56.00
2025-10-17T15:28:00Z,45.00,56.00
2025-10-17T15:30:00Z,45.00,56.00
2025-10-17T15:31:00Z,45.00,56.00
2025-10-17T15:32:00Z,45.00,56.00
2025-10-17T15:34:00Z,45.00,56.00
2025-10-17T15:41:00Z,45.00,56.00
2025-10-17T15:42:00Z,45.00,57.00
2025-10-17T15:44:00Z,45.00,57.00
2025-10-17T15:45:00Z,45.00,57.00
2025-10-17T15:46:00Z,45.00,57.00
2025-10-17T15:47:00Z,43.00,57.00
2025-10-17T15:48:00Z,43.00,57.00
2025-10-17T15:49:00Z,44.00,57.00
2025-10-17T15:50:00Z,44.58,57.00
2025-10-17T15:51:00Z,44.58,57.00
2025-10-17T15:52:00Z,44.00,57.00
2025-10-17T15:53:00Z,44.37,57.00
2025-10-17T15:54:00Z,44.08,57.00
2025-10-17T15:55:00Z,44.08,56.79
2025-10-17T15:56:00Z,44.08,57.00
2025-10-17T15:57:00Z,44.00,57.00
2025-10-17T15:58:00Z,44.00,57.43
2025-10-17T15:59:00Z,43.25,57.68
2025-10-17T16:00:00Z,43.75,57.00
2025-10-17T16:01:00Z,43.75,57.20
2025-10-17T16:02:00Z,43.01,57.64
2025-10-17T16:03:00Z,42.89,58.15
2025-10-17T16:04:00Z,42.62,58.00
2025-10-17T16:05:00Z,43.32,57.27
2025-10-17T16:06:00Z,42.44,58.06
2025-10-17T16:07:00Z,42.40,58.93
2025-10-17T16:08:00Z,42.00,58.68
2025-10-17T16:09:00Z,42.75,58.72
2025-10-17T16:10:00Z,42.00,58.44
2025-10-17T16:11:00Z,42.17,58.01
2025-10-17T16:12:00Z,42.17,58.88
2025-10-17T16:13:00Z,43.00,58.05
2025-10-17T16:14:00Z,42.99,58.31
2025-10-17T16:15:00Z,42.00,58.60
2025-10-17T16:16:00Z,42.60,58.53
2025-10-17T16:17:00Z,42.07,58.48
2025-10-17T16:18:00Z,43.00,58.11
2025-10-17T16:19:00Z,43.00,58.00
2025-10-17T16:20:00Z,43.00,58.50
2025-10-17T16:21:00Z,42.12,59.00
2025-10-17T16:22:00Z,42.65,59.00
2025-10-17T16:23:00Z,42.65,60.34
2025-10-17T16:24:00Z,41.00,59.67
2025-10-17T16:25:00Z,41.23,59.59
2025-10-17T16:26:00Z,41.00,60.49
2025-10-17T16:27:00Z,40.55,60.90
2025-10-17T16:28:00Z,41.00,60.00
2025-10-17T16:29:00Z,40.32,60.28
2025-10-17T16:30:00Z,39.40,60.45
2025-10-17T16:31:00Z,41.00,60.00
2025-10-17T16:32:00Z,41.00,60.00
2025-10-17T16:33:00Z,40.00,60.03
2025-10-17T16:34:00Z,40.00,61.20
2025-10-17T16:35:00Z,40.15,60.50
2025-10-17T16:36:00Z,41.11,60.18
2025-10-17T16:37:00Z,41.00,59.99
2025-10-17T16:38:00Z,41.00,60.63
2025-10-17T16:39:00Z,41.62,61.04
2025-10-17T16:40:00Z,45.62,56.54
2025-10-17T16:41:00Z,42.82,59.55
2025-10-17T16:42:00Z,45.92,55.18
2025-10-17T16:43:00Z,45.48,57.24
2025-10-17T16:44:00Z,44.73,65.21
2025-10-17T16:45:00Z,41.27,62.98
2025-10-17T16:46:00Z,42.06,59.20
2025-10-17T16:47:00Z,39.71,60.75
2025-10-17T16:48:00Z,33.84,67.82
2025-10-17T16:49:00Z,25.47,75.84
2025-10-17T16:50:00Z,22.89,76.94
2025-10-17T16:51:00Z,23.72,77.22
2025-10-17T16:52:00Z,22.73,77.71
2025-10-17T16:53:00Z,22.25,79.13
2025-10-17T16:54:00Z,22.78,77.30
2025-10-17T16:55:00Z,24.00,78.00
2025-10-17T16:56:00Z,21.64,77.94
2025-10-17T16:57:00Z,24.00,77.33
2025-10-17T16:58:00Z,18.66,79.52
2025-10-17T16:59:00Z,21.00,80.69
2025-10-17T17:00:00Z,20.98,81.01
2025-10-17T17:01:00Z,20.69,81.33
2025-10-17T17:02:00Z,19.21,83.29
2025-10-17T17:03:00Z,18.67,82.64
2025-10-17T17:04:00Z,20.00,80.35
2025-10-17T17:05:00Z,21.00,79.82
2025-10-17T17:06:00Z,22.93,78.82
2025-10-17T17:07:00Z,24.87,76.74
2025-10-17T17:08:00Z,23.85,78.22
2025-10-17T17:09:00Z,29.38,70.22
2025-10-17T17:10:00Z,34.75,69.04
2025-10-17T17:11:00Z,36.79,64.32
2025-10-17T17:12:00Z,38.46,63.66
2025-10-17T17:13:00Z,37.08,64.53
2025-10-17T17:14:00Z,41.69,60.89
2025-10-17T17:15:00Z,42.81,58.81
2025-10-17T17:16:00Z,41.91,61.62
2025-10-17T17:17:00Z,40.45,63.15
2025-10-17T17:18:00Z,39.14,62.21
2025-10-17T17:19:00Z,39.40,63.08
2025-10-17T17:20:00Z,38.53,63.31
2025-10-17T17:21:00Z,38.52,62.01
2025-10-17T17:22:00Z,43.28,59.10
2025-10-17T17:23:00Z,43.92,57.02
2025-10-17T17:24:00Z,43.22,58.38
2025-10-17T17:25:00Z,38.81,61.59
2025-10-17T17:26:00Z,39.17,62.92
2025-10-17T17:27:00Z,39.71,62.43
2025-10-17T17:28:00Z,37.51,64.69
2025-10-17T17:29:00Z,44.91,62.92
2025-10-17T17:30:00Z,38.55,62.13
2025-10-17T17:31:00Z,43.40,52.74
2025-10-17T17:32:00Z,46.65,55.47
2025-10-17T17:33:00Z,46.55,54.79
2025-10-17T17:34:00Z,44.69,61.23
2025-10-17T17:35:00Z,42.83,58.10
2025-10-17T17:36:00Z,32.82,66.86
2025-10-17T17:37:00Z,30.39,68.00
2025-10-17T17:38:00Z,44.53,56.32
2025-10-17T17:39:00Z,63.19,40.73
2025-10-17T17:40:00Z,68.61,32.37
2025-10-17T17:41:00Z,66.60,32.18
2025-10-17T17:42:00Z,65.62,36.04
2025-10-17T17:43:00Z,65.84,34.66
2025-10-17T17:44:00Z,70.90,30.23
2025-10-17T17:45:00Z,69.50,31.96
2025-10-17T17:46:00Z,69.24,33.10
2025-10-17T17:47:00Z,67.11,33.59
2025-10-17T17:48:00Z,70.53,29.50
2025-10-17T17:49:00Z,66.97,35.36
2025-10-17T17:50:00Z,70.47,30.49
2025-10-17T17:51:00Z,70.03,31.00
2025-10-17T17:52:00Z,72.05,30.39
2025-10-17T17:53:00Z,71.83,28.04
2025-10-17T17:54:00Z,73.34,28.45
2025-10-17T17:55:00Z,67.65,32.44
2025-10-17T17:56:00Z,60.96,39.52
2025-10-17T17:57:00Z,61.31,39.43
2025-10-17T17:58:00Z,60.00,47.11
2025-10-17T17:59:00Z,48.57,50.61
2025-10-17T18:00:00Z,49.95,50.93
2025-10-17T18:01:00Z,52.71,48.37
2025-10-17T18:02:00Z,51.16,50.23
2025-10-17T18:03:00Z,46.47,56.75
2025-10-17T18:04:00Z,43.80,56.12
2025-10-17T18:05:00Z,46.71,57.12
2025-10-17T18:06:00Z,47.99,53.58
2025-10-17T18:07:00Z,48.00,53.01
2025-10-17T18:08:00Z,48.08,58.01
2025-10-17T18:09:00Z,35.49,61.99
2025-10-17T18:10:00Z,39.08,58.84
2025-10-17T18:11:00Z,42.86,58.34
2025-10-17T18:12:00Z,40.57,60.74
2025-10-17T18:13:00Z,38.66,62.29
2025-10-17T18:14:00Z,40.51,58.55
2025-10-17T18:15:00Z,40.95,60.41
2025-10-17T18:16:00Z,39.33,62.32
2025-10-17T18:17:00Z,40.72,58.10
2025-10-17T18:18:00Z,52.33,50.43
2025-10-17T18:19:00Z,57.00,41.33
2025-10-17T18:20:00Z,51.36,50.29
2025-10-17T18:21:00Z,49.18,50.27
2025-10-17T18:22:00Z,43.34,58.14
2025-10-17T18:23:00Z,47.84,52.62
2025-10-17T18:24:00Z,55.04,47.81
2025-10-17T18:25:00Z,40.57,61.99
2025-10-17T18:26:00Z,40.19,60.22
2025-10-17T18:27:00Z,40.47,60.96
2025-10-17T18:28:00Z,40.09,63.07
2025-10-17T18:29:00Z,40.50,62.04
2025-10-17T18:30:00Z,40.48,61.39
2025-10-17T18:31:00Z,43.34,57.61
2025-10-17T18:32:00Z,40.56,61.30
2025-10-17T18:33:00Z,40.75,60.19
2025-10-17T18:34:00Z,46.29,56.55
2025-10-17T18:35:00Z,46.79,58.11
2025-10-17T18:36:00Z,41.08,59.42
2025-10-17T18:37:00Z,38.76,62.55
2025-10-17T18:38:00Z,40.76,63.76
2025-10-17T18:39:00Z,36.85,61.98
2025-10-17T18:40:00Z,39.35,64.31
2025-10-17T18:41:00Z,36.01,64.38
2025-10-17T18:42:00Z,17.94,80.88
2025-10-17T18:43:00Z,16.00,84.28
2025-10-17T18:44:00Z,15.31,84.23
2025-10-17T18:45:00Z,16.77,84.98
2025-10-17T18:46:00Z,16.88,83.77
2025-10-17T18:47:00Z,12.32,88.11
2025-10-17T18:48:00Z,8.32,92.35
2025-10-17T18:49:00Z,9.47,90.75
2025-10-17T18:50:00Z,9.58,91.69
2025-10-17T18:51:00Z,14.23,86.35
2025-10-17T18:52:00Z,13.98,86.40
2025-10-17T18:53:00Z,10.92,90.55
2025-10-17T18:54:00Z,9.65,90.38
2025-10-17T18:55:00Z,7.90,95.11
2025-10-17T18:56:00Z,8.54,92.16
2025-10-17T18:57:00Z,8.39,93.26
2025-10-17T18:58:00Z,10.04,91.24
2025-10-17T18:59:00Z,10.89,90.58
2025-10-17T19:00:00Z,11.41,90.62
2025-10-17T19:01:00Z,11.77,90.77
2025-10-17T19:02:00Z,5.77,93.59
2025-10-17T19:03:00Z,5.10,95.52
2025-10-17T19:04:00Z,7.22,94.22
2025-10-17T19:05:00Z,6.94,94.02
2025-10-17T19:06:00Z,5.53,95.24
2025-10-17T19:07:00Z,2.16,96.31
2025-10-17T19:08:00Z,2.71,97.41
2025-10-17T19:09:00Z,1.71,98.73
2025-10-17T19:10:00Z,1.71,99.00
2025-10-17T19:11:00Z,1.00,99.00
2025-10-17T19:12:00Z,1.00,99.00
2025-10-17T19:13:00Z,1.00,99.00
2025-10-17T19:14:00Z,1.00,99.00
2025-10-17T19:15:00Z,1.00,99.00
2025-10-17T19:16:00Z,1.00,99.00
