# event_ticker=KXATPCHALLENGERMATCH-26MAR12BERHOL
# final_score=7-6(5) 7-6(3)
# score_resolution=7-6 7-6
# match_winner=Remy Bertola
# fav_player=Remy Bertola
# dog_player=August Holmgren
# kalshi_date=2026-03-12
timestamp,Remy Bertola,August Holmgren
2026-03-12T16:09:00Z,65.29,37.00
2026-03-12T16:10:00Z,66.00,37.00
2026-03-12T16:11:00Z,66.00,37.86
2026-03-12T16:12:00Z,66.00,39.00
2026-03-12T16:13:00Z,64.00,38.93
2026-03-12T16:14:00Z,64.86,38.00
2026-03-12T16:15:00Z,64.37,38.80
2026-03-12T16:16:00Z,64.00,39.03
2026-03-12T16:17:00Z,64.00,39.82
2026-03-12T16:18:00Z,64.00,39.01
2026-03-12T16:19:00Z,64.00,39.49
2026-03-12T16:20:00Z,64.00,38.84
2026-03-12T16:21:00Z,64.53,37.19
2026-03-12T16:22:00Z,64.65,38.03
2026-03-12T16:23:00Z,62.58,38.81
2026-03-12T16:24:00Z,69.43,32.18
2026-03-12T16:25:00Z,73.07,29.57
2026-03-12T16:26:00Z,65.38,35.88
2026-03-12T16:27:00Z,63.30,38.34
2026-03-12T16:28:00Z,65.02,36.34
2026-03-12T16:29:00Z,65.35,35.87
2026-03-12T16:30:00Z,62.81,37.89
2026-03-12T16:31:00Z,62.84,39.44
2026-03-12T16:32:00Z,67.35,37.09
2026-03-12T16:33:00Z,67.14,32.62
2026-03-12T16:34:00Z,66.48,35.69
2026-03-12T16:35:00Z,66.07,33.05
2026-03-12T16:36:00Z,64.60,37.80
2026-03-12T16:37:00Z,61.73,37.82
2026-03-12T16:38:00Z,63.75,37.25
2026-03-12T16:39:00Z,65.39,36.52
2026-03-12T16:40:00Z,73.35,29.93
2026-03-12T16:41:00Z,70.32,30.58
2026-03-12T16:42:00Z,64.83,36.77
2026-03-12T16:43:00Z,62.97,37.09
2026-03-12T16:44:00Z,58.70,43.10
2026-03-12T16:45:00Z,46.64,51.06
2026-03-12T16:46:00Z,55.79,47.05
2026-03-12T16:47:00Z,60.91,40.94
2026-03-12T16:48:00Z,59.52,39.54
2026-03-12T16:49:00Z,62.98,39.93
2026-03-12T16:50:00Z,60.01,42.53
2026-03-12T16:51:00Z,58.51,41.10
2026-03-12T16:52:00Z,62.01,38.87
2026-03-12T16:53:00Z,63.05,37.70
2026-03-12T16:54:00Z,59.18,42.06
2026-03-12T16:55:00Z,56.13,44.36
2026-03-12T16:56:00Z,57.39,44.45
2026-03-12T16:57:00Z,52.60,47.17
2026-03-12T16:58:00Z,53.71,47.63
2026-03-12T16:59:00Z,58.25,42.22
2026-03-12T17:00:00Z,56.27,44.74
2026-03-12T17:01:00Z,54.58,46.29
2026-03-12T17:02:00Z,53.54,45.99
2026-03-12T17:03:00Z,52.71,47.57
2026-03-12T17:04:00Z,56.14,44.20
2026-03-12T17:05:00Z,55.53,47.25
2026-03-12T17:06:00Z,55.42,48.12
2026-03-12T17:07:00Z,52.92,47.67
2026-03-12T17:08:00Z,51.46,50.37
2026-03-12T17:09:00Z,56.18,46.70
2026-03-12T17:10:00Z,51.43,50.96
2026-03-12T17:11:00Z,47.37,54.45
2026-03-12T17:12:00Z,53.00,44.93
2026-03-12T17:13:00Z,54.28,48.63
2026-03-12T17:14:00Z,56.90,47.24
2026-03-12T17:15:00Z,65.06,40.10
2026-03-12T17:16:00Z,69.55,28.86
2026-03-12T17:17:00Z,72.85,29.54
2026-03-12T17:18:00Z,72.89,32.26
2026-03-12T17:19:00Z,78.92,20.95
2026-03-12T17:20:00Z,79.05,20.90
2026-03-12T17:21:00Z,80.87,21.60
2026-03-12T17:22:00Z,75.70,25.58
2026-03-12T17:23:00Z,72.82,26.94
2026-03-12T17:24:00Z,72.87,28.39
2026-03-12T17:25:00Z,77.12,25.18
2026-03-12T17:26:00Z,75.99,24.67
2026-03-12T17:27:00Z,71.62,28.79
2026-03-12T17:28:00Z,75.41,25.12
2026-03-12T17:29:00Z,70.13,28.57
2026-03-12T17:30:00Z,76.03,25.22
2026-03-12T17:31:00Z,77.16,23.56
2026-03-12T17:32:00Z,76.99,25.25
2026-03-12T17:33:00Z,71.74,28.01
2026-03-12T17:34:00Z,74.17,27.15
2026-03-12T17:35:00Z,75.90,25.71
2026-03-12T17:36:00Z,77.99,23.58
2026-03-12T17:37:00Z,76.31,24.00
2026-03-12T17:38:00Z,76.31,23.54
2026-03-12T17:39:00Z,73.82,27.01
2026-03-12T17:40:00Z,73.66,26.96
2026-03-12T17:41:00Z,77.38,23.16
2026-03-12T17:42:00Z,76.57,23.96
2026-03-12T17:43:00Z,75.00,25.53
2026-03-12T17:44:00Z,75.30,25.71
2026-03-12T17:45:00Z,75.77,24.44
2026-03-12T17:46:00Z,78.52,22.88
2026-03-12T17:47:00Z,78.86,22.26
2026-03-12T17:48:00Z,77.40,24.21
2026-03-12T17:49:00Z,74.94,26.35
2026-03-12T17:50:00Z,76.20,24.14
2026-03-12T17:51:00Z,78.00,22.30
2026-03-12T17:52:00Z,78.26,22.53
2026-03-12T17:53:00Z,79.00,22.57
2026-03-12T17:54:00Z,76.70,23.94
2026-03-12T17:55:00Z,76.35,24.68
2026-03-12T17:56:00Z,75.77,24.87
2026-03-12T17:57:00Z,74.97,25.05
2026-03-12T17:58:00Z,74.84,26.08
2026-03-12T17:59:00Z,74.51,26.48
2026-03-12T18:00:00Z,77.80,22.14
2026-03-12T18:01:00Z,77.32,22.84
2026-03-12T18:02:00Z,82.66,21.29
2026-03-12T18:03:00Z,83.34,16.81
2026-03-12T18:04:00Z,74.65,24.99
2026-03-12T18:05:00Z,82.02,13.65
2026-03-12T18:06:00Z,87.62,15.33
2026-03-12T18:07:00Z,78.72,23.45
2026-03-12T18:08:00Z,89.83,11.73
2026-03-12T18:09:00Z,92.32,10.65
2026-03-12T18:10:00Z,96.24,4.92
2026-03-12T18:11:00Z,98.99,1.01
2026-03-12T18:12:00Z,99.00,1.00
