# event_ticker=KXATPMATCH-26MAY21BUSHUM
# final_score=6-3 5-7 6-3
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Ugo Humbert
# kalshi_date=2026-05-21
timestamp,Ignacio Buse,Ugo Humbert
2026-05-21T03:27:00Z,72.00,30.00
2026-05-21T03:28:00Z,72.00,30.00
2026-05-21T03:30:00Z,72.00,30.00
2026-05-21T03:34:00Z,72.00,30.00
2026-05-21T03:38:00Z,72.00,30.00
2026-05-21T03:41:00Z,72.00,30.00
2026-05-21T03:42:00Z,72.00,30.00
2026-05-21T03:43:00Z,72.00,30.00
2026-05-21T03:45:00Z,72.00,30.00
2026-05-21T03:46:00Z,72.00,30.00
2026-05-21T03:49:00Z,72.00,30.00
2026-05-21T03:54:00Z,72.00,30.00
2026-05-21T03:57:00Z,71.00,30.00
2026-05-21T03:59:00Z,72.00,30.00
2026-05-21T04:00:00Z,72.00,30.00
2026-05-21T04:05:00Z,72.00,30.00
2026-05-21T04:08:00Z,72.00,30.00
2026-05-21T04:11:00Z,72.00,30.00
2026-05-21T04:14:00Z,72.00,30.00
2026-05-21T04:15:00Z,72.00,30.00
2026-05-21T04:17:00Z,72.00,30.00
2026-05-21T04:20:00Z,72.00,30.00
2026-05-21T04:22:00Z,72.00,30.00
2026-05-21T04:23:00Z,72.00,30.00
2026-05-21T04:26:00Z,72.00,30.00
2026-05-21T04:27:00Z,72.00,30.00
2026-05-21T04:29:00Z,72.00,30.00
2026-05-21T04:32:00Z,72.00,30.00
2026-05-21T04:33:00Z,72.00,29.00
2026-05-21T04:34:00Z,72.00,29.00
2026-05-21T04:35:00Z,72.00,30.00
2026-05-21T04:36:00Z,72.00,30.00
2026-05-21T04:37:00Z,72.00,30.00
2026-05-21T04:39:00Z,72.00,30.00
2026-05-21T04:40:00Z,72.00,30.00
2026-05-21T04:42:00Z,72.00,30.00
2026-05-21T04:43:00Z,72.00,30.00
2026-05-21T04:46:00Z,72.00,30.00
2026-05-21T04:47:00Z,72.00,30.00
2026-05-21T04:48:00Z,72.00,30.00
2026-05-21T04:49:00Z,72.00,30.00
2026-05-21T04:50:00Z,72.00,29.32
2026-05-21T04:51:00Z,72.00,29.32
2026-05-21T04:55:00Z,72.18,30.00
2026-05-21T04:56:00Z,72.18,30.00
2026-05-21T04:57:00Z,72.18,30.00
2026-05-21T04:58:00Z,72.18,29.00
2026-05-21T05:02:00Z,73.00,29.00
2026-05-21T05:03:00Z,73.00,29.00
2026-05-21T05:05:00Z,73.00,29.00
2026-05-21T05:08:00Z,73.00,29.00
2026-05-21T05:09:00Z,73.00,29.00
2026-05-21T05:12:00Z,73.00,29.00
2026-05-21T05:14:00Z,73.10,29.00
2026-05-21T05:15:00Z,73.00,29.00
2026-05-21T05:16:00Z,73.00,29.00
2026-05-21T05:18:00Z,73.00,29.00
2026-05-21T05:20:00Z,73.00,29.00
2026-05-21T05:22:00Z,73.00,29.00
2026-05-21T05:25:00Z,73.00,27.35
2026-05-21T05:26:00Z,73.99,27.35
2026-05-21T05:27:00Z,73.00,27.35
2026-05-21T05:29:00Z,73.37,27.35
2026-05-21T05:31:00Z,73.00,27.35
2026-05-21T05:33:00Z,73.00,27.01
2026-05-21T05:36:00Z,73.00,28.00
2026-05-21T05:39:00Z,73.00,28.00
2026-05-21T05:41:00Z,73.00,28.00
2026-05-21T05:42:00Z,73.00,28.00
2026-05-21T05:44:00Z,73.00,28.00
2026-05-21T05:47:00Z,73.00,28.00
2026-05-21T05:48:00Z,73.00,28.00
2026-05-21T05:49:00Z,73.00,28.00
2026-05-21T05:52:00Z,73.00,26.91
2026-05-21T05:53:00Z,74.00,26.91
2026-05-21T05:56:00Z,74.00,26.00
2026-05-21T05:58:00Z,74.00,26.00
2026-05-21T05:59:00Z,74.00,26.00
2026-05-21T06:00:00Z,75.00,26.00
2026-05-21T06:03:00Z,75.00,26.00
2026-05-21T06:08:00Z,75.00,26.00
2026-05-21T06:11:00Z,75.00,26.00
2026-05-21T06:13:00Z,75.00,26.00
2026-05-21T06:14:00Z,75.00,26.00
2026-05-21T06:20:00Z,74.02,26.00
2026-05-21T06:21:00Z,74.02,26.00
2026-05-21T06:23:00Z,75.00,26.00
2026-05-21T06:24:00Z,75.00,26.00
2026-05-21T06:27:00Z,75.00,26.00
2026-05-21T06:29:00Z,75.00,26.00
2026-05-21T06:33:00Z,75.00,26.00
2026-05-21T06:36:00Z,75.00,26.00
2026-05-21T06:41:00Z,75.00,26.00
2026-05-21T06:43:00Z,75.00,26.00
2026-05-21T06:44:00Z,75.00,26.00
2026-05-21T06:46:00Z,75.00,26.00
2026-05-21T06:48:00Z,75.00,26.00
2026-05-21T06:49:00Z,75.84,26.00
2026-05-21T06:50:00Z,76.00,26.00
2026-05-21T06:57:00Z,76.00,26.00
2026-05-21T06:59:00Z,76.00,26.00
2026-05-21T07:06:00Z,76.00,26.00
2026-05-21T07:56:00Z,76.00,25.00
2026-05-21T09:01:00Z,76.00,25.00
2026-05-21T09:03:00Z,76.00,25.00
2026-05-21T09:04:00Z,76.00,25.00
2026-05-21T09:05:00Z,75.00,25.00
2026-05-21T09:06:00Z,76.00,25.00
2026-05-21T09:08:00Z,76.00,25.00
2026-05-21T09:13:00Z,76.00,25.00
2026-05-21T09:14:00Z,76.00,26.00
2026-05-21T09:15:00Z,76.00,26.00
2026-05-21T09:18:00Z,76.00,26.00
2026-05-21T09:23:00Z,76.00,26.00
2026-05-21T09:24:00Z,76.00,26.00
2026-05-21T09:26:00Z,76.00,27.00
2026-05-21T09:29:00Z,75.00,27.00
2026-05-21T09:33:00Z,75.00,27.00
2026-05-21T09:34:00Z,75.00,27.00
2026-05-21T09:41:00Z,75.00,27.00
2026-05-21T09:48:00Z,75.00,27.00
2026-05-21T09:50:00Z,75.00,27.00
2026-05-21T09:52:00Z,75.00,27.00
2026-05-21T09:53:00Z,75.00,27.00
2026-05-21T09:54:00Z,75.00,27.00
2026-05-21T10:00:00Z,75.00,27.00
2026-05-21T10:01:00Z,75.00,27.00
2026-05-21T10:02:00Z,75.00,26.00
2026-05-21T10:06:00Z,74.00,26.00
2026-05-21T10:08:00Z,74.00,26.00
2026-05-21T10:10:00Z,74.56,26.12
2026-05-21T10:11:00Z,74.21,27.00
2026-05-21T10:12:00Z,75.51,27.75
2026-05-21T10:13:00Z,76.00,25.39
2026-05-21T10:14:00Z,73.34,28.23
2026-05-21T10:15:00Z,73.34,28.00
2026-05-21T10:16:00Z,74.72,27.69
2026-05-21T10:17:00Z,72.00,29.75
2026-05-21T10:18:00Z,72.95,28.89
2026-05-21T10:19:00Z,71.93,31.16
2026-05-21T10:20:00Z,70.00,31.21
2026-05-21T10:21:00Z,69.70,33.44
2026-05-21T10:22:00Z,67.14,32.22
2026-05-21T10:23:00Z,69.00,32.01
2026-05-21T10:24:00Z,70.31,32.85
2026-05-21T10:25:00Z,71.79,30.00
2026-05-21T10:26:00Z,70.83,31.42
2026-05-21T10:27:00Z,74.00,27.13
2026-05-21T10:28:00Z,81.03,26.56
2026-05-21T10:29:00Z,74.45,25.23
2026-05-21T10:30:00Z,73.16,24.60
2026-05-21T10:31:00Z,74.71,26.60
2026-05-21T10:32:00Z,77.43,23.97
2026-05-21T10:33:00Z,82.25,18.20
2026-05-21T10:34:00Z,84.00,17.20
2026-05-21T10:35:00Z,84.00,15.38
2026-05-21T10:36:00Z,82.04,19.19
2026-05-21T10:37:00Z,84.99,17.68
2026-05-21T10:38:00Z,84.99,14.43
2026-05-21T10:39:00Z,87.90,13.55
2026-05-21T10:40:00Z,89.00,11.53
2026-05-21T10:41:00Z,88.96,11.27
2026-05-21T10:42:00Z,90.78,10.00
2026-05-21T10:43:00Z,91.63,8.22
2026-05-21T10:44:00Z,92.00,8.00
2026-05-21T10:45:00Z,92.00,8.31
2026-05-21T10:46:00Z,92.00,8.99
2026-05-21T10:47:00Z,90.70,9.00
2026-05-21T10:48:00Z,91.00,8.94
2026-05-21T10:49:00Z,93.00,8.13
2026-05-21T10:50:00Z,93.00,9.00
2026-05-21T10:51:00Z,93.00,9.00
2026-05-21T10:53:00Z,92.15,9.00
2026-05-21T10:54:00Z,92.15,9.00
2026-05-21T10:55:00Z,92.00,8.02
2026-05-21T10:56:00Z,92.48,8.00
2026-05-21T10:57:00Z,91.00,9.94
2026-05-21T10:58:00Z,91.00,10.00
2026-05-21T10:59:00Z,88.95,10.98
2026-05-21T11:00:00Z,87.04,13.49
2026-05-21T11:01:00Z,85.35,13.00
2026-05-21T11:02:00Z,87.94,12.99
2026-05-21T11:03:00Z,89.38,11.48
2026-05-21T11:04:00Z,89.88,10.81
2026-05-21T11:05:00Z,91.00,10.00
2026-05-21T11:06:00Z,91.91,9.86
2026-05-21T11:07:00Z,90.86,10.97
2026-05-21T11:08:00Z,89.89,10.37
2026-05-21T11:09:00Z,90.24,10.64
2026-05-21T11:10:00Z,89.00,10.55
2026-05-21T11:11:00Z,91.37,8.57
2026-05-21T11:12:00Z,92.72,7.94
2026-05-21T11:13:00Z,93.60,3.18
2026-05-21T11:14:00Z,93.10,7.69
2026-05-21T11:15:00Z,90.07,9.08
2026-05-21T11:16:00Z,86.99,12.98
2026-05-21T11:17:00Z,85.00,15.48
2026-05-21T11:18:00Z,89.25,12.30
2026-05-21T11:19:00Z,88.83,12.85
2026-05-21T11:20:00Z,89.49,12.31
2026-05-21T11:21:00Z,90.95,10.03
2026-05-21T11:22:00Z,91.00,9.96
2026-05-21T11:23:00Z,91.00,9.81
2026-05-21T11:24:00Z,93.74,9.03
2026-05-21T11:25:00Z,92.21,10.42
2026-05-21T11:26:00Z,92.70,7.27
2026-05-21T11:27:00Z,97.21,5.04
2026-05-21T11:28:00Z,96.04,4.59
2026-05-21T11:29:00Z,93.12,6.03
2026-05-21T11:30:00Z,94.26,5.76
2026-05-21T11:31:00Z,95.10,7.61
2026-05-21T11:32:00Z,95.04,4.42
2026-05-21T11:33:00Z,93.10,8.07
2026-05-21T11:34:00Z,90.00,10.83
2026-05-21T11:35:00Z,89.27,10.87
2026-05-21T11:36:00Z,92.74,7.39
2026-05-21T11:37:00Z,93.01,8.90
2026-05-21T11:38:00Z,94.26,6.95
2026-05-21T11:39:00Z,97.22,4.20
2026-05-21T11:40:00Z,98.50,2.81
2026-05-21T11:41:00Z,96.89,1.65
2026-05-21T11:42:00Z,97.49,4.80
2026-05-21T11:43:00Z,92.94,7.21
2026-05-21T11:44:00Z,90.11,11.69
2026-05-21T11:45:00Z,88.87,12.87
2026-05-21T11:46:00Z,90.71,10.24
2026-05-21T11:47:00Z,88.94,12.28
2026-05-21T11:48:00Z,87.14,13.04
2026-05-21T11:49:00Z,88.35,13.20
2026-05-21T11:50:00Z,87.19,11.56
2026-05-21T11:51:00Z,89.14,11.40
2026-05-21T11:52:00Z,87.01,13.98
2026-05-21T11:53:00Z,84.10,16.90
2026-05-21T11:54:00Z,84.00,17.93
2026-05-21T11:55:00Z,87.79,12.69
2026-05-21T11:56:00Z,88.92,13.32
2026-05-21T11:57:00Z,89.78,11.19
2026-05-21T11:58:00Z,90.00,12.00
2026-05-21T11:59:00Z,89.95,11.94
2026-05-21T12:00:00Z,85.03,15.88
2026-05-21T12:01:00Z,86.24,15.93
2026-05-21T12:02:00Z,84.82,22.03
2026-05-21T12:03:00Z,75.91,25.41
2026-05-21T12:04:00Z,75.01,24.70
2026-05-21T12:05:00Z,68.10,31.89
2026-05-21T12:06:00Z,66.17,34.72
2026-05-21T12:07:00Z,64.96,35.92
2026-05-21T12:08:00Z,60.51,39.15
2026-05-21T12:09:00Z,63.51,38.49
2026-05-21T12:10:00Z,59.82,39.38
2026-05-21T12:11:00Z,60.09,40.12
2026-05-21T12:12:00Z,60.24,39.58
2026-05-21T12:13:00Z,63.11,39.35
2026-05-21T12:14:00Z,58.39,44.17
2026-05-21T12:15:00Z,53.03,47.13
2026-05-21T12:16:00Z,38.40,60.06
2026-05-21T12:17:00Z,33.22,69.38
2026-05-21T12:18:00Z,30.65,71.89
2026-05-21T12:19:00Z,26.94,76.25
2026-05-21T12:20:00Z,21.95,78.05
2026-05-21T12:21:00Z,17.87,81.06
2026-05-21T12:22:00Z,20.23,80.02
2026-05-21T12:23:00Z,9.39,91.87
2026-05-21T12:24:00Z,9.07,91.48
2026-05-21T12:25:00Z,10.75,89.47
2026-05-21T12:26:00Z,9.20,92.31
2026-05-21T12:27:00Z,8.01,93.37
2026-05-21T12:28:00Z,13.03,88.00
2026-05-21T12:29:00Z,21.36,73.38
2026-05-21T12:30:00Z,24.54,72.83
2026-05-21T12:31:00Z,18.48,83.63
2026-05-21T12:32:00Z,19.66,80.25
2026-05-21T12:33:00Z,22.91,79.39
2026-05-21T12:34:00Z,28.72,72.00
2026-05-21T12:35:00Z,28.68,71.38
2026-05-21T12:36:00Z,36.36,66.62
2026-05-21T12:37:00Z,33.13,66.06
2026-05-21T12:38:00Z,36.50,63.51
2026-05-21T12:39:00Z,52.23,49.01
2026-05-21T12:40:00Z,50.41,48.24
2026-05-21T12:41:00Z,56.63,45.81
2026-05-21T12:42:00Z,56.82,42.88
2026-05-21T12:43:00Z,64.82,31.23
2026-05-21T12:44:00Z,66.87,32.31
2026-05-21T12:45:00Z,70.35,33.27
2026-05-21T12:46:00Z,72.77,26.78
2026-05-21T12:47:00Z,66.08,39.38
2026-05-21T12:48:00Z,60.44,41.59
2026-05-21T12:49:00Z,67.17,36.29
2026-05-21T12:50:00Z,76.82,24.48
2026-05-21T12:51:00Z,68.94,36.76
2026-05-21T12:52:00Z,69.25,31.39
2026-05-21T12:53:00Z,64.84,34.17
2026-05-21T12:54:00Z,86.39,19.78
2026-05-21T12:55:00Z,91.87,6.24
2026-05-21T12:56:00Z,91.49,9.38
2026-05-21T12:57:00Z,96.63,3.88
2026-05-21T12:58:00Z,98.22,2.28
2026-05-21T12:59:00Z,99.00,1.00
2026-05-21T13:00:00Z,99.00,1.00
2026-05-21T13:01:00Z,99.00,1.00
2026-05-21T13:02:00Z,99.00,1.00
2026-05-21T13:03:00Z,99.00,1.00
