# event_ticker=KXATPMATCH-26APR02BURNAK
# final_score=6-4 2-6 6-4
# match_winner=Roman Andres Burruchaga
# fav_player=Roman Andres Burruchaga
# dog_player=Brandon Nakashima
# kalshi_date=2026-04-02
timestamp,Roman Andres Burruchaga,Brandon Nakashima
2026-04-02T15:23:00Z,42.00,60.00
2026-04-02T15:24:00Z,42.00,60.00
2026-04-02T15:25:00Z,42.00,60.00
2026-04-02T15:27:00Z,42.00,60.00
2026-04-02T15:30:00Z,42.00,60.00
2026-04-02T15:32:00Z,42.00,60.00
2026-04-02T15:33:00Z,42.00,60.00
2026-04-02T15:34:00Z,42.00,60.00
2026-04-02T15:35:00Z,42.00,60.00
2026-04-02T15:37:00Z,42.00,60.00
2026-04-02T15:38:00Z,42.00,60.00
2026-04-02T15:39:00Z,42.00,60.00
2026-04-02T15:51:00Z,42.00,60.00
2026-04-02T15:53:00Z,42.00,60.00
2026-04-02T15:55:00Z,42.00,60.00
2026-04-02T15:56:00Z,42.00,60.91
2026-04-02T15:59:00Z,42.00,61.00
2026-04-02T16:03:00Z,42.00,61.00
2026-04-02T16:04:00Z,42.00,61.00
2026-04-02T16:05:00Z,42.00,61.00
2026-04-02T16:06:00Z,42.00,61.00
2026-04-02T16:10:00Z,42.00,61.00
2026-04-02T16:11:00Z,42.00,61.00
2026-04-02T16:13:00Z,42.00,61.00
2026-04-02T16:14:00Z,42.00,61.00
2026-04-02T16:15:00Z,42.00,61.00
2026-04-02T16:16:00Z,42.00,61.00
2026-04-02T16:17:00Z,42.00,61.00
2026-04-02T16:20:00Z,42.00,61.00
2026-04-02T16:21:00Z,42.00,61.00
2026-04-02T16:22:00Z,42.00,60.00
2026-04-02T16:24:00Z,42.00,60.00
2026-04-02T16:26:00Z,42.00,60.00
2026-04-02T16:27:00Z,42.00,60.00
2026-04-02T16:29:00Z,42.00,60.00
2026-04-02T16:30:00Z,42.00,60.00
2026-04-02T16:32:00Z,42.00,60.00
2026-04-02T16:34:00Z,42.00,60.00
2026-04-02T16:35:00Z,41.00,60.00
2026-04-02T16:36:00Z,42.00,60.00
2026-04-02T16:38:00Z,41.00,60.00
2026-04-02T16:39:00Z,41.00,60.00
2026-04-02T16:40:00Z,41.00,60.00
2026-04-02T16:41:00Z,42.00,60.00
2026-04-02T16:43:00Z,42.00,60.00
2026-04-02T16:45:00Z,42.00,60.00
2026-04-02T16:46:00Z,42.00,60.00
2026-04-02T16:47:00Z,42.00,60.00
2026-04-02T16:48:00Z,42.00,60.00
2026-04-02T16:51:00Z,42.00,60.00
2026-04-02T16:53:00Z,42.00,60.00
2026-04-02T16:56:00Z,42.00,60.00
2026-04-02T16:58:00Z,41.00,60.00
2026-04-02T16:59:00Z,41.00,60.00
2026-04-02T17:00:00Z,41.00,60.00
2026-04-02T17:02:00Z,41.00,60.00
2026-04-02T17:03:00Z,41.00,60.00
2026-04-02T17:04:00Z,42.00,60.00
2026-04-02T17:05:00Z,42.00,60.00
2026-04-02T17:07:00Z,42.00,60.00
2026-04-02T17:08:00Z,42.00,60.00
2026-04-02T17:09:00Z,42.00,60.00
2026-04-02T17:10:00Z,42.00,60.00
2026-04-02T17:11:00Z,42.00,60.00
2026-04-02T17:12:00Z,42.00,60.00
2026-04-02T17:13:00Z,42.00,60.00
2026-04-02T17:16:00Z,42.00,60.00
2026-04-02T17:17:00Z,42.00,60.00
2026-04-02T17:18:00Z,42.00,60.00
2026-04-02T17:19:00Z,42.00,59.83
2026-04-02T17:20:00Z,42.00,60.00
2026-04-02T17:21:00Z,42.00,60.00
2026-04-02T17:22:00Z,42.00,59.98
2026-04-02T17:23:00Z,42.00,60.00
2026-04-02T17:25:00Z,42.00,60.00
2026-04-02T17:26:00Z,42.00,60.00
2026-04-02T17:29:00Z,42.00,60.00
2026-04-02T17:30:00Z,42.00,60.00
2026-04-02T17:31:00Z,42.00,60.00
2026-04-02T17:32:00Z,42.00,60.00
2026-04-02T17:33:00Z,41.23,60.00
2026-04-02T17:34:00Z,41.23,60.00
2026-04-02T17:35:00Z,42.00,60.00
2026-04-02T17:36:00Z,42.00,60.00
2026-04-02T17:38:00Z,42.00,59.00
2026-04-02T17:44:00Z,42.00,60.00
2026-04-02T17:45:00Z,42.00,60.00
2026-04-02T17:47:00Z,42.00,60.00
2026-04-02T17:48:00Z,42.00,60.00
2026-04-02T17:49:00Z,42.00,60.00
2026-04-02T17:50:00Z,42.00,60.00
2026-04-02T17:53:00Z,42.00,60.00
2026-04-02T17:56:00Z,42.00,60.00
2026-04-02T17:57:00Z,42.00,60.00
2026-04-02T17:58:00Z,42.00,60.00
2026-04-02T17:59:00Z,42.00,60.00
2026-04-02T18:00:00Z,42.00,60.00
2026-04-02T18:03:00Z,42.00,60.00
2026-04-02T18:04:00Z,42.00,60.00
2026-04-02T18:06:00Z,42.00,60.00
2026-04-02T18:07:00Z,42.00,60.00
2026-04-02T18:09:00Z,42.00,59.93
2026-04-02T18:12:00Z,42.00,59.90
2026-04-02T18:13:00Z,42.00,59.99
2026-04-02T18:14:00Z,42.00,60.00
2026-04-02T18:15:00Z,42.00,60.00
2026-04-02T18:16:00Z,41.98,60.00
2026-04-02T18:17:00Z,41.98,60.00
2026-04-02T18:18:00Z,41.98,60.00
2026-04-02T18:19:00Z,42.00,60.00
2026-04-02T18:20:00Z,42.00,60.00
2026-04-02T18:21:00Z,42.00,60.00
2026-04-02T18:22:00Z,42.00,60.00
2026-04-02T18:23:00Z,42.00,60.00
2026-04-02T18:24:00Z,42.00,60.00
2026-04-02T18:26:00Z,42.00,60.00
2026-04-02T18:27:00Z,42.00,60.00
2026-04-02T18:31:00Z,42.00,60.00
2026-04-02T18:32:00Z,42.00,60.00
2026-04-02T18:34:00Z,42.00,60.00
2026-04-02T18:35:00Z,41.00,60.00
2026-04-02T18:36:00Z,41.00,59.15
2026-04-02T18:37:00Z,42.00,59.93
2026-04-02T18:43:00Z,42.00,59.00
2026-04-02T18:44:00Z,42.00,59.00
2026-04-02T18:46:00Z,42.00,59.00
2026-04-02T18:48:00Z,42.00,59.00
2026-04-02T18:49:00Z,43.00,59.00
2026-04-02T18:50:00Z,43.00,59.00
2026-04-02T18:52:00Z,43.00,59.00
2026-04-02T18:53:00Z,43.00,59.00
2026-04-02T18:54:00Z,43.00,59.00
2026-04-02T18:55:00Z,43.00,59.00
2026-04-02T18:56:00Z,42.50,59.00
2026-04-02T18:57:00Z,42.00,59.00
2026-04-02T18:58:00Z,42.00,59.00
2026-04-02T18:59:00Z,42.50,59.00
2026-04-02T19:00:00Z,42.50,59.00
2026-04-02T19:01:00Z,42.82,60.00
2026-04-02T19:02:00Z,42.16,59.00
2026-04-02T19:03:00Z,41.93,59.13
2026-04-02T19:04:00Z,42.00,60.00
2026-04-02T19:05:00Z,42.00,59.85
2026-04-02T19:06:00Z,42.00,60.00
2026-04-02T19:07:00Z,42.00,60.00
2026-04-02T19:08:00Z,42.00,59.99
2026-04-02T19:09:00Z,42.00,59.00
2026-04-02T19:10:00Z,42.00,59.57
2026-04-02T19:11:00Z,40.31,59.91
2026-04-02T19:12:00Z,42.00,60.03
2026-04-02T19:13:00Z,42.82,59.00
2026-04-02T19:14:00Z,42.00,59.92
2026-04-02T19:15:00Z,42.00,59.90
2026-04-02T19:16:00Z,42.00,60.00
2026-04-02T19:17:00Z,42.00,60.00
2026-04-02T19:18:00Z,42.03,60.35
2026-04-02T19:19:00Z,36.56,64.35
2026-04-02T19:20:00Z,36.85,64.53
2026-04-02T19:21:00Z,36.35,65.06
2026-04-02T19:22:00Z,38.29,63.27
2026-04-02T19:23:00Z,38.71,63.38
2026-04-02T19:24:00Z,38.22,63.70
2026-04-02T19:25:00Z,39.86,60.91
2026-04-02T19:26:00Z,42.96,60.23
2026-04-02T19:27:00Z,47.53,55.63
2026-04-02T19:28:00Z,48.87,51.81
2026-04-02T19:29:00Z,53.95,47.17
2026-04-02T19:30:00Z,55.93,45.54
2026-04-02T19:31:00Z,54.37,45.81
2026-04-02T19:32:00Z,51.30,48.32
2026-04-02T19:33:00Z,47.02,57.45
2026-04-02T19:34:00Z,39.43,61.66
2026-04-02T19:35:00Z,38.46,63.07
2026-04-02T19:36:00Z,39.13,62.43
2026-04-02T19:37:00Z,36.60,65.49
2026-04-02T19:38:00Z,36.08,64.12
2026-04-02T19:39:00Z,35.05,66.52
2026-04-02T19:40:00Z,33.23,66.10
2026-04-02T19:41:00Z,38.63,61.11
2026-04-02T19:42:00Z,42.47,61.04
2026-04-02T19:43:00Z,38.40,62.96
2026-04-02T19:44:00Z,44.05,59.27
2026-04-02T19:45:00Z,42.91,57.30
2026-04-02T19:46:00Z,47.49,55.36
2026-04-02T19:47:00Z,56.51,45.59
2026-04-02T19:48:00Z,58.89,42.14
2026-04-02T19:49:00Z,61.04,36.48
2026-04-02T19:50:00Z,61.68,38.05
2026-04-02T19:51:00Z,64.02,36.34
2026-04-02T19:52:00Z,65.03,34.69
2026-04-02T19:53:00Z,64.76,36.18
2026-04-02T19:54:00Z,63.41,38.52
2026-04-02T19:55:00Z,61.46,39.82
2026-04-02T19:56:00Z,63.25,40.00
2026-04-02T19:57:00Z,67.81,33.34
2026-04-02T19:58:00Z,69.40,30.99
2026-04-02T19:59:00Z,69.54,30.99
2026-04-02T20:00:00Z,69.50,30.99
2026-04-02T20:01:00Z,70.89,29.77
2026-04-02T20:02:00Z,70.05,31.39
2026-04-02T20:03:00Z,65.67,34.77
2026-04-02T20:04:00Z,65.66,33.32
2026-04-02T20:05:00Z,69.39,31.94
2026-04-02T20:06:00Z,69.51,31.93
2026-04-02T20:07:00Z,66.24,33.98
2026-04-02T20:08:00Z,64.37,36.39
2026-04-02T20:09:00Z,66.10,35.43
2026-04-02T20:10:00Z,65.79,35.98
2026-04-02T20:11:00Z,64.02,36.95
2026-04-02T20:12:00Z,62.96,40.73
2026-04-02T20:13:00Z,60.18,40.42
2026-04-02T20:14:00Z,60.17,40.63
2026-04-02T20:15:00Z,59.07,40.29
2026-04-02T20:16:00Z,59.38,41.10
2026-04-02T20:17:00Z,55.28,45.81
2026-04-02T20:18:00Z,52.28,48.02
2026-04-02T20:19:00Z,46.06,53.66
2026-04-02T20:20:00Z,45.11,55.61
2026-04-02T20:21:00Z,41.93,59.98
2026-04-02T20:22:00Z,43.11,57.79
2026-04-02T20:23:00Z,43.22,57.10
2026-04-02T20:24:00Z,43.02,58.07
2026-04-02T20:25:00Z,41.97,58.81
2026-04-02T20:26:00Z,43.60,58.38
2026-04-02T20:27:00Z,42.63,58.90
2026-04-02T20:28:00Z,39.99,61.47
2026-04-02T20:29:00Z,39.90,62.10
2026-04-02T20:30:00Z,39.96,60.86
2026-04-02T20:31:00Z,41.31,59.12
2026-04-02T20:32:00Z,41.66,59.47
2026-04-02T20:33:00Z,38.81,61.48
2026-04-02T20:34:00Z,36.99,63.17
2026-04-02T20:35:00Z,36.64,63.43
2026-04-02T20:36:00Z,37.40,63.41
2026-04-02T20:37:00Z,37.23,64.53
2026-04-02T20:38:00Z,35.48,65.47
2026-04-02T20:39:00Z,35.19,66.51
2026-04-02T20:40:00Z,32.18,69.10
2026-04-02T20:41:00Z,31.69,68.60
2026-04-02T20:42:00Z,31.53,69.24
2026-04-02T20:43:00Z,30.31,70.60
2026-04-02T20:44:00Z,28.25,71.41
2026-04-02T20:45:00Z,29.42,71.27
2026-04-02T20:46:00Z,24.33,75.74
2026-04-02T20:47:00Z,23.64,75.41
2026-04-02T20:48:00Z,25.35,74.08
2026-04-02T20:49:00Z,21.43,78.89
2026-04-02T20:50:00Z,23.94,76.14
2026-04-02T20:51:00Z,30.40,71.68
2026-04-02T20:52:00Z,31.13,70.21
2026-04-02T20:53:00Z,36.17,64.76
2026-04-02T20:54:00Z,31.43,70.48
2026-04-02T20:55:00Z,40.39,62.99
2026-04-02T20:56:00Z,54.09,46.65
2026-04-02T20:57:00Z,61.29,38.25
2026-04-02T20:58:00Z,62.30,38.50
2026-04-02T20:59:00Z,55.90,45.36
2026-04-02T21:00:00Z,64.52,39.37
2026-04-02T21:01:00Z,72.43,26.67
2026-04-02T21:02:00Z,73.02,26.65
2026-04-02T21:03:00Z,77.42,22.01
2026-04-02T21:04:00Z,77.98,23.05
2026-04-02T21:05:00Z,88.82,15.29
2026-04-02T21:06:00Z,93.83,5.31
2026-04-02T21:07:00Z,93.45,5.86
2026-04-02T21:08:00Z,92.65,9.03
2026-04-02T21:09:00Z,86.98,13.11
2026-04-02T21:10:00Z,84.47,16.55
2026-04-02T21:11:00Z,80.69,20.07
2026-04-02T21:12:00Z,78.16,22.50
2026-04-02T21:13:00Z,76.07,23.73
2026-04-02T21:14:00Z,75.98,24.93
2026-04-02T21:15:00Z,76.64,24.64
2026-04-02T21:16:00Z,75.46,26.20
2026-04-02T21:17:00Z,70.16,28.58
2026-04-02T21:18:00Z,81.82,16.36
2026-04-02T21:19:00Z,89.11,11.48
2026-04-02T21:20:00Z,88.73,12.84
2026-04-02T21:21:00Z,86.90,13.71
2026-04-02T21:22:00Z,85.95,14.56
2026-04-02T21:23:00Z,85.84,14.82
2026-04-02T21:24:00Z,92.88,7.71
2026-04-02T21:25:00Z,98.38,1.59
2026-04-02T21:26:00Z,99.00,1.00
2026-04-02T21:27:00Z,99.00,1.00
