# event_ticker=KXATPMATCH-26JAN15MACPAU
# final_score=2-6 6-3 6-3
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Tommy Paul
# kalshi_date=2026-01-15
timestamp,Tomas Machac,Tommy Paul
2026-01-15T23:35:00Z,39.00,62.00
2026-01-15T23:42:00Z,39.00,62.00
2026-01-15T23:43:00Z,39.00,62.00
2026-01-15T23:48:00Z,39.00,62.00
2026-01-15T23:50:00Z,39.00,62.00
2026-01-15T23:52:00Z,39.00,62.00
2026-01-15T23:58:00Z,39.00,60.19
2026-01-16T00:00:00Z,39.00,60.19
2026-01-16T00:01:00Z,39.00,61.00
2026-01-16T00:02:00Z,39.00,61.00
2026-01-16T00:07:00Z,39.00,61.00
2026-01-16T00:08:00Z,39.00,61.00
2026-01-16T00:09:00Z,39.00,61.00
2026-01-16T00:10:00Z,39.00,61.00
2026-01-16T00:11:00Z,39.00,61.00
2026-01-16T00:12:00Z,39.00,61.00
2026-01-16T00:14:00Z,39.00,61.00
2026-01-16T00:15:00Z,39.00,61.00
2026-01-16T00:17:00Z,39.00,61.00
2026-01-16T00:20:00Z,39.00,61.00
2026-01-16T00:21:00Z,39.00,62.00
2026-01-16T00:22:00Z,39.00,62.00
2026-01-16T00:24:00Z,39.00,62.00
2026-01-16T00:25:00Z,39.00,62.00
2026-01-16T00:29:00Z,39.00,60.00
2026-01-16T00:31:00Z,39.00,62.00
2026-01-16T00:34:00Z,39.00,61.00
2026-01-16T00:37:00Z,39.00,61.00
2026-01-16T00:42:00Z,39.00,61.00
2026-01-16T00:46:00Z,39.00,61.00
2026-01-16T00:55:00Z,39.00,61.00
2026-01-16T00:56:00Z,39.00,61.00
2026-01-16T00:58:00Z,39.00,61.00
2026-01-16T01:06:00Z,39.00,61.00
2026-01-16T01:08:00Z,39.00,61.96
2026-01-16T01:09:00Z,39.00,61.96
2026-01-16T01:10:00Z,39.00,61.96
2026-01-16T01:11:00Z,39.00,62.00
2026-01-16T01:12:00Z,39.00,62.00
2026-01-16T01:13:00Z,39.00,62.00
2026-01-16T01:16:00Z,39.00,62.00
2026-01-16T01:18:00Z,39.00,62.00
2026-01-16T01:20:00Z,39.00,62.00
2026-01-16T01:23:00Z,39.00,62.00
2026-01-16T01:25:00Z,39.00,62.00
2026-01-16T01:28:00Z,39.00,62.00
2026-01-16T01:31:00Z,39.00,62.00
2026-01-16T01:35:00Z,39.00,61.00
2026-01-16T01:39:00Z,39.00,61.00
2026-01-16T01:42:00Z,39.00,61.00
2026-01-16T01:43:00Z,39.00,61.00
2026-01-16T01:47:00Z,39.00,61.00
2026-01-16T01:48:00Z,39.00,61.00
2026-01-16T01:49:00Z,39.00,61.00
2026-01-16T01:50:00Z,39.00,61.00
2026-01-16T01:56:00Z,39.00,62.00
2026-01-16T01:57:00Z,39.00,62.00
2026-01-16T01:59:00Z,39.00,62.00
2026-01-16T02:00:00Z,39.00,62.00
2026-01-16T02:01:00Z,39.00,62.00
2026-01-16T02:02:00Z,39.00,62.00
2026-01-16T02:04:00Z,39.00,62.00
2026-01-16T02:05:00Z,39.00,60.00
2026-01-16T02:06:00Z,39.00,62.00
2026-01-16T02:10:00Z,39.00,62.00
2026-01-16T02:11:00Z,39.00,62.00
2026-01-16T02:14:00Z,39.00,62.00
2026-01-16T02:16:00Z,39.00,62.00
2026-01-16T02:17:00Z,39.00,62.00
2026-01-16T02:18:00Z,39.00,62.00
2026-01-16T02:19:00Z,39.00,62.00
2026-01-16T02:20:00Z,39.00,62.00
2026-01-16T02:23:00Z,39.00,62.00
2026-01-16T02:24:00Z,38.00,62.00
2026-01-16T02:25:00Z,39.00,62.00
2026-01-16T02:27:00Z,39.00,62.00
2026-01-16T02:28:00Z,39.00,62.00
2026-01-16T02:30:00Z,39.00,62.00
2026-01-16T02:31:00Z,39.00,62.00
2026-01-16T02:33:00Z,39.00,62.00
2026-01-16T02:34:00Z,39.00,62.00
2026-01-16T02:35:00Z,40.00,62.00
2026-01-16T02:36:00Z,40.00,62.00
2026-01-16T02:37:00Z,41.00,62.00
2026-01-16T02:38:00Z,42.95,62.00
2026-01-16T02:39:00Z,43.31,60.69
2026-01-16T02:40:00Z,46.43,60.38
2026-01-16T02:41:00Z,40.00,62.07
2026-01-16T02:42:00Z,44.00,57.00
2026-01-16T02:43:00Z,43.71,60.00
2026-01-16T02:44:00Z,44.00,54.82
2026-01-16T02:45:00Z,47.37,63.50
2026-01-16T02:46:00Z,40.33,59.71
2026-01-16T02:47:00Z,40.33,58.75
2026-01-16T02:48:00Z,44.81,61.35
2026-01-16T02:49:00Z,44.00,57.80
2026-01-16T02:50:00Z,45.00,57.00
2026-01-16T02:51:00Z,50.74,50.92
2026-01-16T02:52:00Z,56.54,43.12
2026-01-16T02:53:00Z,52.31,47.40
2026-01-16T02:54:00Z,48.23,49.05
2026-01-16T02:55:00Z,48.90,57.00
2026-01-16T02:56:00Z,48.00,53.63
2026-01-16T02:57:00Z,49.00,56.03
2026-01-16T02:58:00Z,49.83,57.76
2026-01-16T02:59:00Z,42.72,56.95
2026-01-16T03:00:00Z,42.72,61.46
2026-01-16T03:01:00Z,42.77,61.08
2026-01-16T03:02:00Z,27.18,70.57
2026-01-16T03:03:00Z,28.00,74.00
2026-01-16T03:04:00Z,28.00,73.39
2026-01-16T03:05:00Z,29.00,72.13
2026-01-16T03:06:00Z,24.01,73.54
2026-01-16T03:07:00Z,24.93,78.45
2026-01-16T03:08:00Z,24.93,78.82
2026-01-16T03:09:00Z,22.60,79.02
2026-01-16T03:10:00Z,23.23,78.61
2026-01-16T03:11:00Z,23.00,80.70
2026-01-16T03:12:00Z,17.27,83.59
2026-01-16T03:13:00Z,17.00,84.00
2026-01-16T03:14:00Z,19.00,83.00
2026-01-16T03:15:00Z,13.00,85.00
2026-01-16T03:16:00Z,16.00,84.92
2026-01-16T03:17:00Z,16.00,84.08
2026-01-16T03:18:00Z,16.00,84.17
2026-01-16T03:19:00Z,12.63,85.34
2026-01-16T03:20:00Z,13.88,87.99
2026-01-16T03:21:00Z,19.00,82.96
2026-01-16T03:22:00Z,18.76,85.95
2026-01-16T03:23:00Z,21.04,83.47
2026-01-16T03:24:00Z,17.00,83.97
2026-01-16T03:25:00Z,20.00,83.08
2026-01-16T03:26:00Z,20.52,84.89
2026-01-16T03:27:00Z,22.00,80.00
2026-01-16T03:28:00Z,21.69,80.01
2026-01-16T03:29:00Z,24.60,76.55
2026-01-16T03:30:00Z,26.32,77.76
2026-01-16T03:31:00Z,26.00,81.23
2026-01-16T03:32:00Z,35.77,63.39
2026-01-16T03:33:00Z,33.63,67.15
2026-01-16T03:34:00Z,31.95,70.05
2026-01-16T03:35:00Z,39.94,61.99
2026-01-16T03:36:00Z,40.11,61.17
2026-01-16T03:37:00Z,39.41,61.87
2026-01-16T03:38:00Z,40.19,61.93
2026-01-16T03:39:00Z,38.07,62.23
2026-01-16T03:40:00Z,40.18,62.74
2026-01-16T03:41:00Z,41.19,59.63
2026-01-16T03:42:00Z,43.00,58.67
2026-01-16T03:43:00Z,43.18,57.65
2026-01-16T03:44:00Z,44.49,56.98
2026-01-16T03:45:00Z,43.30,57.59
2026-01-16T03:46:00Z,43.90,58.56
2026-01-16T03:47:00Z,44.86,57.26
2026-01-16T03:48:00Z,41.94,58.07
2026-01-16T03:49:00Z,42.31,58.16
2026-01-16T03:50:00Z,37.70,63.08
2026-01-16T03:51:00Z,43.99,57.13
2026-01-16T03:52:00Z,44.28,55.88
2026-01-16T03:53:00Z,43.79,55.95
2026-01-16T03:54:00Z,44.10,56.88
2026-01-16T03:55:00Z,44.10,57.39
2026-01-16T03:56:00Z,44.76,52.97
2026-01-16T03:57:00Z,57.78,45.56
2026-01-16T03:58:00Z,62.21,41.66
2026-01-16T03:59:00Z,59.60,37.86
2026-01-16T04:00:00Z,71.21,28.09
2026-01-16T04:01:00Z,72.17,28.02
2026-01-16T04:02:00Z,64.15,34.72
2026-01-16T04:03:00Z,71.73,31.99
2026-01-16T04:04:00Z,68.92,30.53
2026-01-16T04:05:00Z,74.00,30.93
2026-01-16T04:06:00Z,76.05,22.89
2026-01-16T04:07:00Z,76.12,24.85
2026-01-16T04:08:00Z,78.19,23.78
2026-01-16T04:09:00Z,77.10,26.48
2026-01-16T04:10:00Z,74.96,26.79
2026-01-16T04:11:00Z,71.53,29.33
2026-01-16T04:12:00Z,75.19,27.68
2026-01-16T04:13:00Z,81.68,17.52
2026-01-16T04:14:00Z,80.68,20.41
2026-01-16T04:15:00Z,84.92,21.34
2026-01-16T04:16:00Z,78.63,20.83
2026-01-16T04:17:00Z,78.82,21.99
2026-01-16T04:18:00Z,80.11,18.68
2026-01-16T04:19:00Z,79.62,21.44
2026-01-16T04:20:00Z,80.63,21.13
2026-01-16T04:21:00Z,85.10,13.24
2026-01-16T04:22:00Z,86.99,12.98
2026-01-16T04:23:00Z,86.96,13.99
2026-01-16T04:24:00Z,87.72,14.17
2026-01-16T04:25:00Z,84.27,15.98
2026-01-16T04:26:00Z,84.16,16.01
2026-01-16T04:27:00Z,88.64,11.85
2026-01-16T04:28:00Z,93.56,6.18
2026-01-16T04:29:00Z,96.05,6.10
2026-01-16T04:30:00Z,95.47,5.31
2026-01-16T04:31:00Z,98.71,1.70
2026-01-16T04:32:00Z,99.00,1.00
2026-01-16T04:33:00Z,99.00,1.00
2026-01-16T04:34:00Z,99.00,1.00
2026-01-16T04:36:00Z,99.00,1.00
2026-01-16T04:38:00Z,99.00,1.00
