# event_ticker=KXATPCHALLENGERMATCH-26MAY05MATJON
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Maximus Jones
# fav_player=Hayato Matsuoka
# dog_player=Maximus Jones
# kalshi_date=2026-05-05
timestamp,Hayato Matsuoka,Maximus Jones
2026-05-05T06:31:00Z,54.28,48.00
2026-05-05T06:33:00Z,54.97,48.00
2026-05-05T06:34:00Z,54.97,47.00
2026-05-05T06:35:00Z,54.97,46.00
2026-05-05T06:36:00Z,54.97,46.00
2026-05-05T06:37:00Z,54.97,47.00
2026-05-05T06:41:00Z,54.97,47.00
2026-05-05T06:42:00Z,55.00,47.00
2026-05-05T06:45:00Z,55.00,47.00
2026-05-05T06:47:00Z,55.00,47.00
2026-05-05T06:50:00Z,55.00,47.00
2026-05-05T06:54:00Z,55.00,47.00
2026-05-05T06:57:00Z,55.00,46.80
2026-05-05T06:58:00Z,55.00,46.80
2026-05-05T06:59:00Z,55.00,47.00
2026-05-05T07:02:00Z,55.00,47.00
2026-05-05T07:03:00Z,55.00,47.00
2026-05-05T07:06:00Z,55.00,47.00
2026-05-05T07:07:00Z,55.00,47.00
2026-05-05T07:10:00Z,55.00,47.00
2026-05-05T07:12:00Z,55.00,47.00
2026-05-05T07:13:00Z,55.00,47.00
2026-05-05T07:14:00Z,55.00,47.00
2026-05-05T07:17:00Z,55.00,47.00
2026-05-05T07:19:00Z,55.00,47.00
2026-05-05T07:20:00Z,55.00,47.00
2026-05-05T07:21:00Z,55.00,47.00
2026-05-05T07:23:00Z,55.00,47.00
2026-05-05T07:24:00Z,55.00,47.00
2026-05-05T07:26:00Z,55.00,47.00
2026-05-05T07:30:00Z,55.00,47.00
2026-05-05T07:33:00Z,55.00,46.00
2026-05-05T07:35:00Z,55.00,47.00
2026-05-05T07:37:00Z,55.00,47.00
2026-05-05T07:39:00Z,55.00,46.22
2026-05-05T07:41:00Z,55.00,47.00
2026-05-05T07:43:00Z,55.00,47.00
2026-05-05T07:44:00Z,53.63,47.27
2026-05-05T07:45:00Z,53.63,52.00
2026-05-05T07:46:00Z,47.00,53.11
2026-05-05T07:47:00Z,48.00,54.00
2026-05-05T07:48:00Z,46.96,56.75
2026-05-05T07:49:00Z,48.16,56.75
2026-05-05T07:50:00Z,51.21,56.75
2026-05-05T07:51:00Z,53.62,45.00
2026-05-05T07:52:00Z,53.20,45.00
2026-05-05T07:53:00Z,47.00,45.00
2026-05-05T07:54:00Z,47.00,45.00
2026-05-05T07:55:00Z,41.22,57.51
2026-05-05T07:56:00Z,34.29,65.05
2026-05-05T07:57:00Z,28.54,70.00
2026-05-05T07:58:00Z,30.55,72.00
2026-05-05T07:59:00Z,31.06,72.00
2026-05-05T08:00:00Z,30.00,72.00
2026-05-05T08:01:00Z,29.35,73.00
2026-05-05T08:02:00Z,26.31,73.00
2026-05-05T08:03:00Z,29.00,70.66
2026-05-05T08:04:00Z,30.92,69.00
2026-05-05T08:05:00Z,30.99,69.32
2026-05-05T08:06:00Z,29.95,72.00
2026-05-05T08:07:00Z,28.97,71.00
2026-05-05T08:08:00Z,28.00,73.00
2026-05-05T08:09:00Z,27.39,73.92
2026-05-05T08:10:00Z,25.44,74.72
2026-05-05T08:11:00Z,26.98,74.66
2026-05-05T08:12:00Z,27.33,74.00
2026-05-05T08:13:00Z,28.25,69.81
2026-05-05T08:14:00Z,32.42,68.00
2026-05-05T08:15:00Z,31.86,70.61
2026-05-05T08:16:00Z,28.09,71.11
2026-05-05T08:17:00Z,30.97,69.15
2026-05-05T08:18:00Z,36.27,64.20
2026-05-05T08:19:00Z,29.57,69.46
2026-05-05T08:20:00Z,30.53,69.54
2026-05-05T08:21:00Z,31.79,71.06
2026-05-05T08:22:00Z,32.31,69.02
2026-05-05T08:23:00Z,39.24,62.49
2026-05-05T08:24:00Z,50.46,53.18
2026-05-05T08:25:00Z,49.23,51.17
2026-05-05T08:26:00Z,44.83,59.93
2026-05-05T08:27:00Z,32.44,69.07
2026-05-05T08:28:00Z,26.99,73.99
2026-05-05T08:29:00Z,27.53,73.82
2026-05-05T08:30:00Z,25.89,74.01
2026-05-05T08:31:00Z,24.61,75.76
2026-05-05T08:32:00Z,27.33,72.92
2026-05-05T08:33:00Z,34.70,68.64
2026-05-05T08:34:00Z,34.21,69.84
2026-05-05T08:35:00Z,25.44,74.78
2026-05-05T08:36:00Z,23.92,77.00
2026-05-05T08:37:00Z,24.19,76.62
2026-05-05T08:38:00Z,26.65,74.17
2026-05-05T08:39:00Z,25.21,76.13
2026-05-05T08:40:00Z,26.61,73.87
2026-05-05T08:41:00Z,26.00,73.87
2026-05-05T08:42:00Z,25.14,74.98
2026-05-05T08:43:00Z,22.79,74.98
2026-05-05T08:44:00Z,22.61,78.25
2026-05-05T08:45:00Z,20.20,79.23
2026-05-05T08:46:00Z,22.94,79.00
2026-05-05T08:47:00Z,16.49,82.89
2026-05-05T08:48:00Z,19.75,81.02
2026-05-05T08:49:00Z,21.12,77.00
2026-05-05T08:50:00Z,16.54,84.96
2026-05-05T08:51:00Z,20.59,81.24
2026-05-05T08:52:00Z,17.92,82.62
2026-05-05T08:53:00Z,25.42,79.00
2026-05-05T08:54:00Z,26.51,76.04
2026-05-05T08:55:00Z,21.52,78.28
2026-05-05T08:56:00Z,18.54,80.04
2026-05-05T08:57:00Z,18.54,81.00
2026-05-05T08:58:00Z,20.85,77.94
2026-05-05T08:59:00Z,22.97,76.31
2026-05-05T09:00:00Z,25.81,75.54
2026-05-05T09:01:00Z,21.72,81.00
2026-05-05T09:02:00Z,19.23,81.00
2026-05-05T09:03:00Z,20.03,81.69
2026-05-05T09:04:00Z,21.24,79.00
2026-05-05T09:05:00Z,22.00,77.13
2026-05-05T09:06:00Z,23.24,75.73
2026-05-05T09:07:00Z,20.86,78.35
2026-05-05T09:08:00Z,23.78,78.21
2026-05-05T09:09:00Z,23.03,75.25
2026-05-05T09:10:00Z,26.45,75.57
2026-05-05T09:11:00Z,24.33,75.49
2026-05-05T09:12:00Z,20.25,79.77
2026-05-05T09:13:00Z,17.56,80.00
2026-05-05T09:14:00Z,13.38,83.43
2026-05-05T09:15:00Z,7.96,90.91
2026-05-05T09:16:00Z,3.36,97.39
2026-05-05T09:17:00Z,11.61,89.28
2026-05-05T09:18:00Z,16.54,83.37
2026-05-05T09:19:00Z,19.41,81.10
2026-05-05T09:20:00Z,3.98,93.82
2026-05-05T09:21:00Z,1.00,99.00
2026-05-05T09:22:00Z,1.00,99.00
