# event_ticker=KXATPMATCH-26FEB25NAKKYP
# final_score=6-4 6-4
# match_winner=Brandon Nakashima
# fav_player=Brandon Nakashima
# dog_player=Patrick Kypson
# kalshi_date=2026-02-25
timestamp,Brandon Nakashima,Patrick Kypson
2026-02-25T14:17:00Z,66.00,
2026-02-25T14:20:00Z,66.00,
2026-02-25T14:21:00Z,66.00,
2026-02-25T14:23:00Z,66.00,
2026-02-25T14:25:00Z,66.00,36.00
2026-02-25T14:31:00Z,66.00,36.00
2026-02-25T14:32:00Z,66.00,36.00
2026-02-25T14:35:00Z,66.00,36.00
2026-02-25T14:39:00Z,66.00,36.00
2026-02-25T14:45:00Z,66.00,36.00
2026-02-25T14:57:00Z,66.00,36.00
2026-02-25T15:06:00Z,66.00,36.00
2026-02-25T15:09:00Z,66.00,36.00
2026-02-25T15:14:00Z,66.00,35.00
2026-02-25T15:21:00Z,66.00,35.00
2026-02-25T15:28:00Z,66.00,35.00
2026-02-25T15:35:00Z,66.00,35.00
2026-02-25T15:36:00Z,66.00,35.00
2026-02-25T15:41:00Z,66.00,35.00
2026-02-25T15:55:00Z,66.00,35.00
2026-02-25T15:59:00Z,65.00,35.00
2026-02-25T16:00:00Z,66.00,35.00
2026-02-25T16:02:00Z,66.00,35.00
2026-02-25T16:09:00Z,66.00,35.00
2026-02-25T16:15:00Z,66.00,35.00
2026-02-25T16:17:00Z,66.00,35.00
2026-02-25T16:21:00Z,66.00,35.00
2026-02-25T16:26:00Z,66.00,35.00
2026-02-25T16:32:00Z,66.00,35.00
2026-02-25T16:43:00Z,66.00,35.00
2026-02-25T16:47:00Z,66.00,35.00
2026-02-25T16:51:00Z,66.00,35.00
2026-02-25T16:52:00Z,66.00,35.00
2026-02-25T17:00:00Z,66.00,35.00
2026-02-25T17:12:00Z,67.00,35.00
2026-02-25T17:13:00Z,67.00,35.00
2026-02-25T17:21:00Z,67.00,35.00
2026-02-25T17:22:00Z,66.00,35.00
2026-02-25T17:23:00Z,67.00,35.00
2026-02-25T17:26:00Z,67.00,34.00
2026-02-25T17:28:00Z,67.00,34.00
2026-02-25T17:30:00Z,67.00,35.00
2026-02-25T17:35:00Z,67.00,35.00
2026-02-25T17:36:00Z,67.00,35.00
2026-02-25T17:38:00Z,67.00,35.00
2026-02-25T17:39:00Z,67.00,35.00
2026-02-25T17:43:00Z,67.00,34.00
2026-02-25T17:45:00Z,67.00,34.00
2026-02-25T17:47:00Z,67.00,34.00
2026-02-25T17:48:00Z,66.00,34.00
2026-02-25T17:50:00Z,66.00,34.00
2026-02-25T17:52:00Z,66.00,34.00
2026-02-25T17:57:00Z,67.00,34.00
2026-02-25T17:58:00Z,67.00,34.00
2026-02-25T17:59:00Z,67.00,34.00
2026-02-25T18:00:00Z,67.00,34.00
2026-02-25T18:01:00Z,67.00,34.00
2026-02-25T18:18:00Z,67.00,34.00
2026-02-25T18:21:00Z,66.00,34.00
2026-02-25T18:35:00Z,66.00,33.00
2026-02-25T18:39:00Z,67.00,33.00
2026-02-25T18:42:00Z,67.00,34.00
2026-02-25T18:44:00Z,67.00,33.09
2026-02-25T18:50:00Z,67.00,33.09
2026-02-25T18:53:00Z,67.00,33.09
2026-02-25T18:57:00Z,67.00,34.00
2026-02-25T19:05:00Z,66.00,34.00
2026-02-25T19:07:00Z,66.00,34.00
2026-02-25T19:09:00Z,67.00,34.00
2026-02-25T19:16:00Z,67.00,34.00
2026-02-25T19:17:00Z,67.00,34.00
2026-02-25T19:18:00Z,67.00,34.00
2026-02-25T19:25:00Z,67.00,34.00
2026-02-25T19:31:00Z,67.00,34.00
2026-02-25T20:03:00Z,67.00,34.00
2026-02-25T20:05:00Z,67.00,34.00
2026-02-25T20:14:00Z,67.00,34.00
2026-02-25T20:21:00Z,67.00,33.00
2026-02-25T20:26:00Z,67.00,33.00
2026-02-25T20:28:00Z,67.00,34.00
2026-02-25T20:30:00Z,67.00,34.00
2026-02-25T20:32:00Z,67.00,34.25
2026-02-25T20:38:00Z,67.00,35.00
2026-02-25T20:39:00Z,67.00,35.00
2026-02-25T20:49:00Z,67.00,35.00
2026-02-25T20:57:00Z,67.00,33.00
2026-02-25T20:58:00Z,67.00,33.00
2026-02-25T21:01:00Z,67.00,33.00
2026-02-25T21:03:00Z,67.00,33.00
2026-02-25T21:04:00Z,67.00,33.00
2026-02-25T21:09:00Z,65.00,33.00
2026-02-25T21:13:00Z,67.00,33.00
2026-02-25T21:14:00Z,67.00,33.00
2026-02-25T21:15:00Z,67.00,33.00
2026-02-25T21:16:00Z,67.00,33.00
2026-02-25T21:21:00Z,67.00,33.00
2026-02-25T21:23:00Z,67.00,35.00
2026-02-25T21:26:00Z,65.53,35.00
2026-02-25T21:34:00Z,67.00,35.00
2026-02-25T21:36:00Z,67.00,35.00
2026-02-25T21:39:00Z,65.00,35.00
2026-02-25T21:43:00Z,65.00,35.00
2026-02-25T21:47:00Z,67.00,35.00
2026-02-25T21:48:00Z,67.00,35.00
2026-02-25T21:49:00Z,67.00,35.00
2026-02-25T21:54:00Z,67.00,35.00
2026-02-25T22:00:00Z,67.00,35.00
2026-02-25T22:01:00Z,67.00,35.00
2026-02-25T22:06:00Z,67.00,35.00
2026-02-25T22:09:00Z,67.00,35.00
2026-02-25T22:12:00Z,67.00,35.00
2026-02-25T22:17:00Z,67.00,35.00
2026-02-25T22:22:00Z,67.00,35.00
2026-02-25T22:23:00Z,67.00,35.00
2026-02-25T22:24:00Z,67.00,35.00
2026-02-25T22:26:00Z,67.00,35.00
2026-02-25T22:32:00Z,67.00,35.00
2026-02-25T22:35:00Z,67.00,35.00
2026-02-25T22:37:00Z,67.00,35.00
2026-02-25T22:38:00Z,67.00,35.00
2026-02-25T22:40:00Z,67.00,35.00
2026-02-25T22:41:00Z,67.00,33.00
2026-02-25T22:48:00Z,67.00,33.00
2026-02-25T22:49:00Z,67.00,33.00
2026-02-25T22:54:00Z,67.00,35.00
2026-02-25T22:56:00Z,67.00,33.00
2026-02-25T22:59:00Z,67.00,33.00
2026-02-25T23:00:00Z,67.00,35.00
2026-02-25T23:01:00Z,67.00,35.00
2026-02-25T23:03:00Z,67.00,35.00
2026-02-25T23:04:00Z,65.00,35.00
2026-02-25T23:08:00Z,65.00,35.00
2026-02-25T23:09:00Z,66.00,35.00
2026-02-25T23:14:00Z,66.00,35.00
2026-02-25T23:15:00Z,66.00,35.00
2026-02-25T23:17:00Z,66.00,35.00
2026-02-25T23:19:00Z,66.00,35.00
2026-02-25T23:21:00Z,66.00,35.00
2026-02-25T23:22:00Z,66.00,35.00
2026-02-25T23:23:00Z,66.00,35.00
2026-02-25T23:28:00Z,66.00,35.00
2026-02-25T23:30:00Z,66.00,35.00
2026-02-25T23:32:00Z,67.00,35.00
2026-02-25T23:33:00Z,67.00,35.00
2026-02-25T23:34:00Z,67.00,35.00
2026-02-25T23:36:00Z,67.00,35.00
2026-02-25T23:37:00Z,67.00,35.00
2026-02-25T23:38:00Z,67.00,35.00
2026-02-25T23:46:00Z,66.00,35.00
2026-02-25T23:52:00Z,65.00,35.00
2026-02-25T23:53:00Z,65.00,35.00
2026-02-25T23:55:00Z,66.00,35.00
2026-02-25T23:56:00Z,66.00,35.00
2026-02-26T00:00:00Z,67.00,35.00
2026-02-26T00:04:00Z,67.00,35.00
2026-02-26T00:07:00Z,67.00,35.00
2026-02-26T00:09:00Z,67.00,35.00
2026-02-26T00:13:00Z,67.00,35.00
2026-02-26T00:20:00Z,67.00,35.00
2026-02-26T00:21:00Z,67.00,34.00
2026-02-26T00:23:00Z,67.00,34.00
2026-02-26T00:24:00Z,67.00,34.00
2026-02-26T00:25:00Z,67.00,34.00
2026-02-26T00:26:00Z,67.00,34.00
2026-02-26T00:27:00Z,67.00,34.00
2026-02-26T00:28:00Z,67.00,34.00
2026-02-26T00:29:00Z,67.00,34.00
2026-02-26T00:30:00Z,67.00,34.00
2026-02-26T00:34:00Z,67.00,34.57
2026-02-26T00:38:00Z,66.00,34.57
2026-02-26T00:42:00Z,66.00,35.00
2026-02-26T00:45:00Z,66.00,35.00
2026-02-26T00:49:00Z,66.00,35.00
2026-02-26T00:51:00Z,66.00,35.00
2026-02-26T00:53:00Z,66.00,35.00
2026-02-26T00:56:00Z,66.00,35.00
2026-02-26T00:58:00Z,66.00,35.00
2026-02-26T01:00:00Z,66.00,35.00
2026-02-26T01:04:00Z,66.00,35.00
2026-02-26T01:06:00Z,66.00,35.00
2026-02-26T01:07:00Z,66.00,35.00
2026-02-26T01:10:00Z,66.00,35.00
2026-02-26T01:12:00Z,66.00,35.00
2026-02-26T01:14:00Z,66.00,34.15
2026-02-26T01:15:00Z,66.00,34.15
2026-02-26T01:17:00Z,65.00,34.15
2026-02-26T01:19:00Z,66.00,34.15
2026-02-26T01:21:00Z,65.00,34.15
2026-02-26T01:24:00Z,66.00,34.15
2026-02-26T01:26:00Z,66.00,34.00
2026-02-26T01:31:00Z,66.00,34.00
2026-02-26T01:32:00Z,66.00,35.00
2026-02-26T01:34:00Z,66.00,35.00
2026-02-26T01:35:00Z,66.00,35.00
2026-02-26T01:36:00Z,66.00,35.00
2026-02-26T01:37:00Z,66.00,35.00
2026-02-26T01:38:00Z,66.00,35.00
2026-02-26T01:39:00Z,66.00,35.00
2026-02-26T01:40:00Z,66.00,35.00
2026-02-26T01:42:00Z,66.00,35.00
2026-02-26T01:45:00Z,66.00,35.00
2026-02-26T01:46:00Z,65.00,35.00
2026-02-26T01:47:00Z,65.00,35.00
2026-02-26T01:48:00Z,65.00,34.77
2026-02-26T01:49:00Z,65.00,35.00
2026-02-26T01:51:00Z,66.00,35.00
2026-02-26T01:52:00Z,66.00,35.00
2026-02-26T01:53:00Z,66.00,35.00
2026-02-26T01:54:00Z,66.00,35.00
2026-02-26T01:55:00Z,66.00,35.00
2026-02-26T01:56:00Z,66.00,35.00
2026-02-26T01:57:00Z,66.00,35.00
2026-02-26T01:58:00Z,66.00,35.00
2026-02-26T01:59:00Z,66.00,35.00
2026-02-26T02:00:00Z,67.00,35.00
2026-02-26T02:02:00Z,66.72,35.00
2026-02-26T02:03:00Z,66.70,35.00
2026-02-26T02:04:00Z,67.00,35.00
2026-02-26T02:05:00Z,66.00,35.00
2026-02-26T02:06:00Z,66.00,35.00
2026-02-26T02:07:00Z,66.42,35.00
