# event_ticker=KXATPMATCH-25OCT03CERMAN
# final_score=7-6(3) 7-6(4)
# score_resolution=6-7 6-7
# match_winner=Francisco Cerundolo
# fav_player=Adrian Mannarino
# dog_player=Francisco Cerundolo
# kalshi_date=2025-10-03
timestamp,Adrian Mannarino,Francisco Cerundolo
2025-10-03T03:52:00Z,50.00,51.19
2025-10-03T03:55:00Z,50.00,51.00
2025-10-03T03:56:00Z,50.00,51.00
2025-10-03T03:57:00Z,50.00,51.00
2025-10-03T03:58:00Z,50.00,51.00
2025-10-03T03:59:00Z,50.00,51.17
2025-10-03T04:00:00Z,50.00,51.99
2025-10-03T04:01:00Z,50.00,51.00
2025-10-03T04:02:00Z,50.00,51.00
2025-10-03T04:03:00Z,50.00,51.00
2025-10-03T04:04:00Z,50.00,51.00
2025-10-03T04:05:00Z,50.00,51.00
2025-10-03T04:06:00Z,50.00,51.00
2025-10-03T04:07:00Z,50.15,51.00
2025-10-03T04:09:00Z,50.15,51.00
2025-10-03T04:10:00Z,51.00,51.00
2025-10-03T04:12:00Z,51.00,51.00
2025-10-03T04:13:00Z,51.00,51.00
2025-10-03T04:14:00Z,50.00,51.00
2025-10-03T04:15:00Z,50.00,51.00
2025-10-03T04:16:00Z,50.00,50.90
2025-10-03T04:17:00Z,50.00,50.45
2025-10-03T04:18:00Z,50.00,50.45
2025-10-03T04:19:00Z,49.01,51.00
2025-10-03T04:20:00Z,49.01,51.00
2025-10-03T04:21:00Z,50.00,51.00
2025-10-03T04:23:00Z,50.00,51.00
2025-10-03T04:25:00Z,50.00,51.00
2025-10-03T04:26:00Z,50.00,51.69
2025-10-03T04:27:00Z,50.00,51.69
2025-10-03T04:28:00Z,48.00,51.69
2025-10-03T04:29:00Z,50.00,51.31
2025-10-03T04:30:00Z,50.00,51.31
2025-10-03T04:31:00Z,50.00,51.00
2025-10-03T04:32:00Z,50.00,51.00
2025-10-03T04:33:00Z,50.00,51.00
2025-10-03T04:34:00Z,50.00,51.00
2025-10-03T04:35:00Z,50.00,51.00
2025-10-03T04:38:00Z,50.00,51.79
2025-10-03T04:40:00Z,50.00,51.79
2025-10-03T04:42:00Z,50.00,51.00
2025-10-03T04:44:00Z,50.00,51.00
2025-10-03T04:48:00Z,50.00,52.00
2025-10-03T04:50:00Z,48.00,52.42
2025-10-03T04:59:00Z,48.00,52.42
2025-10-03T05:00:00Z,48.00,52.42
2025-10-03T05:02:00Z,48.89,50.00
2025-10-03T05:03:00Z,49.00,50.00
2025-10-03T05:04:00Z,49.00,50.00
2025-10-03T05:05:00Z,49.00,51.00
2025-10-03T05:06:00Z,50.00,51.00
2025-10-03T05:08:00Z,50.00,51.00
2025-10-03T05:10:00Z,50.00,51.00
2025-10-03T05:11:00Z,50.00,51.00
2025-10-03T05:14:00Z,50.00,50.00
2025-10-03T05:16:00Z,50.00,51.00
2025-10-03T05:17:00Z,50.00,51.00
2025-10-03T05:19:00Z,50.00,51.56
2025-10-03T05:22:00Z,50.00,51.56
2025-10-03T05:23:00Z,50.00,51.00
2025-10-03T05:25:00Z,50.00,51.00
2025-10-03T05:26:00Z,50.00,51.00
2025-10-03T05:27:00Z,49.00,51.00
2025-10-03T05:28:00Z,50.00,51.00
2025-10-03T05:30:00Z,50.00,51.47
2025-10-03T05:35:00Z,50.00,51.94
2025-10-03T05:38:00Z,50.00,52.00
2025-10-03T05:41:00Z,50.00,53.39
2025-10-03T05:43:00Z,49.00,53.39
2025-10-03T05:45:00Z,49.00,53.00
2025-10-03T05:46:00Z,49.00,53.00
2025-10-03T05:48:00Z,49.00,53.00
2025-10-03T05:49:00Z,49.00,53.00
2025-10-03T05:50:00Z,49.00,53.00
2025-10-03T05:51:00Z,48.00,53.00
2025-10-03T05:53:00Z,48.00,52.00
2025-10-03T05:54:00Z,48.00,52.00
2025-10-03T05:55:00Z,48.00,52.30
2025-10-03T05:57:00Z,48.00,53.00
2025-10-03T05:58:00Z,48.00,53.00
2025-10-03T06:00:00Z,48.00,53.00
2025-10-03T06:02:00Z,49.00,53.00
2025-10-03T06:04:00Z,49.00,51.00
2025-10-03T06:06:00Z,49.00,52.42
2025-10-03T06:07:00Z,49.00,53.00
2025-10-03T06:08:00Z,49.00,53.00
2025-10-03T06:09:00Z,49.00,53.00
2025-10-03T06:11:00Z,49.00,52.00
2025-10-03T06:12:00Z,49.00,52.00
2025-10-03T06:13:00Z,49.00,52.00
2025-10-03T06:14:00Z,49.00,52.00
2025-10-03T06:15:00Z,49.00,52.00
2025-10-03T06:16:00Z,49.00,52.00
2025-10-03T06:17:00Z,49.00,52.00
2025-10-03T06:18:00Z,49.00,52.00
2025-10-03T06:19:00Z,49.00,52.00
2025-10-03T06:20:00Z,49.04,52.00
2025-10-03T06:21:00Z,50.00,52.00
2025-10-03T06:22:00Z,50.00,52.00
2025-10-03T06:23:00Z,50.00,53.00
2025-10-03T06:24:00Z,49.75,53.58
2025-10-03T06:25:00Z,48.47,54.68
2025-10-03T06:26:00Z,46.03,54.42
2025-10-03T06:27:00Z,46.56,56.19
2025-10-03T06:28:00Z,48.43,51.66
2025-10-03T06:29:00Z,51.84,51.00
2025-10-03T06:30:00Z,54.36,48.16
2025-10-03T06:31:00Z,53.43,45.54
2025-10-03T06:32:00Z,59.70,45.20
2025-10-03T06:33:00Z,53.00,48.15
2025-10-03T06:34:00Z,55.13,47.34
2025-10-03T06:35:00Z,55.00,49.36
2025-10-03T06:36:00Z,54.00,50.71
2025-10-03T06:37:00Z,50.94,50.99
2025-10-03T06:38:00Z,51.00,50.95
2025-10-03T06:39:00Z,51.00,49.65
2025-10-03T06:40:00Z,49.48,51.76
2025-10-03T06:41:00Z,48.38,53.29
2025-10-03T06:42:00Z,45.25,55.17
2025-10-03T06:43:00Z,44.08,63.04
2025-10-03T06:44:00Z,44.08,52.96
2025-10-03T06:45:00Z,52.25,49.81
2025-10-03T06:46:00Z,57.28,42.14
2025-10-03T06:47:00Z,61.83,34.18
2025-10-03T06:48:00Z,69.93,31.17
2025-10-03T06:49:00Z,74.00,28.24
2025-10-03T06:50:00Z,74.00,32.61
2025-10-03T06:51:00Z,70.56,33.48
2025-10-03T06:52:00Z,64.57,36.47
2025-10-03T06:53:00Z,62.00,40.78
2025-10-03T06:54:00Z,54.58,48.26
2025-10-03T06:55:00Z,51.02,46.75
2025-10-03T06:56:00Z,50.00,49.64
2025-10-03T06:57:00Z,46.51,54.17
2025-10-03T06:58:00Z,45.99,54.53
2025-10-03T06:59:00Z,44.35,52.09
2025-10-03T07:00:00Z,45.92,58.36
2025-10-03T07:01:00Z,51.30,49.87
2025-10-03T07:02:00Z,51.00,50.00
2025-10-03T07:03:00Z,46.13,52.10
2025-10-03T07:04:00Z,43.29,59.18
2025-10-03T07:05:00Z,40.00,62.32
2025-10-03T07:06:00Z,40.14,60.57
2025-10-03T07:07:00Z,46.70,59.76
2025-10-03T07:08:00Z,44.16,61.31
2025-10-03T07:09:00Z,46.67,61.31
2025-10-03T07:10:00Z,46.63,54.00
2025-10-03T07:11:00Z,46.02,55.39
2025-10-03T07:12:00Z,47.00,54.50
2025-10-03T07:13:00Z,46.00,56.00
2025-10-03T07:14:00Z,46.00,56.00
2025-10-03T07:15:00Z,45.99,54.85
2025-10-03T07:16:00Z,49.63,49.00
2025-10-03T07:17:00Z,49.63,50.74
2025-10-03T07:18:00Z,52.65,49.49
2025-10-03T07:19:00Z,47.00,52.37
2025-10-03T07:20:00Z,40.00,64.00
2025-10-03T07:21:00Z,32.39,67.91
2025-10-03T07:22:00Z,38.66,60.00
2025-10-03T07:23:00Z,40.05,72.16
2025-10-03T07:24:00Z,31.86,69.16
2025-10-03T07:25:00Z,27.38,72.34
2025-10-03T07:26:00Z,29.00,72.55
2025-10-03T07:27:00Z,29.29,72.81
2025-10-03T07:28:00Z,28.99,71.32
2025-10-03T07:29:00Z,29.00,71.32
2025-10-03T07:30:00Z,29.00,71.02
2025-10-03T07:31:00Z,28.47,71.02
2025-10-03T07:32:00Z,27.91,72.00
2025-10-03T07:33:00Z,29.00,71.77
2025-10-03T07:34:00Z,27.37,77.14
2025-10-03T07:35:00Z,30.69,69.22
2025-10-03T07:36:00Z,32.65,68.50
2025-10-03T07:37:00Z,32.83,68.69
2025-10-03T07:38:00Z,31.38,68.67
2025-10-03T07:39:00Z,34.91,67.44
2025-10-03T07:40:00Z,32.97,70.00
2025-10-03T07:41:00Z,32.69,70.55
2025-10-03T07:42:00Z,33.25,67.00
2025-10-03T07:43:00Z,38.36,65.96
2025-10-03T07:44:00Z,38.00,65.23
2025-10-03T07:45:00Z,31.37,60.23
2025-10-03T07:46:00Z,40.54,64.00
2025-10-03T07:47:00Z,40.50,62.08
2025-10-03T07:48:00Z,47.52,58.53
2025-10-03T07:49:00Z,54.70,52.72
2025-10-03T07:50:00Z,48.88,53.89
2025-10-03T07:51:00Z,47.32,58.29
2025-10-03T07:52:00Z,50.27,58.90
2025-10-03T07:53:00Z,54.19,50.62
2025-10-03T07:54:00Z,53.02,49.52
2025-10-03T07:55:00Z,53.13,50.52
2025-10-03T07:56:00Z,56.00,47.48
2025-10-03T07:57:00Z,55.11,48.96
2025-10-03T07:58:00Z,57.21,47.66
2025-10-03T07:59:00Z,56.93,46.79
2025-10-03T08:00:00Z,53.63,49.62
2025-10-03T08:01:00Z,53.15,49.94
2025-10-03T08:02:00Z,39.00,49.94
2025-10-03T08:03:00Z,46.70,62.16
2025-10-03T08:04:00Z,48.81,49.26
2025-10-03T08:05:00Z,47.74,52.62
2025-10-03T08:06:00Z,48.06,53.14
2025-10-03T08:07:00Z,49.72,50.20
2025-10-03T08:08:00Z,50.17,50.20
2025-10-03T08:09:00Z,49.26,51.00
2025-10-03T08:10:00Z,52.00,52.00
2025-10-03T08:11:00Z,48.79,53.00
2025-10-03T08:12:00Z,48.98,48.93
2025-10-03T08:13:00Z,49.40,58.00
2025-10-03T08:14:00Z,44.24,54.33
2025-10-03T08:15:00Z,35.54,62.53
2025-10-03T08:16:00Z,32.87,66.89
2025-10-03T08:17:00Z,28.88,66.89
2025-10-03T08:18:00Z,24.46,73.46
2025-10-03T08:19:00Z,26.98,76.51
2025-10-03T08:20:00Z,26.59,78.00
2025-10-03T08:21:00Z,26.58,73.57
2025-10-03T08:22:00Z,22.25,74.24
2025-10-03T08:23:00Z,23.19,79.00
2025-10-03T08:24:00Z,30.21,70.79
2025-10-03T08:25:00Z,42.43,73.59
2025-10-03T08:26:00Z,25.29,76.84
2025-10-03T08:27:00Z,22.22,78.32
2025-10-03T08:28:00Z,18.16,84.88
2025-10-03T08:29:00Z,17.55,82.80
2025-10-03T08:30:00Z,23.32,80.04
2025-10-03T08:31:00Z,21.52,80.70
2025-10-03T08:32:00Z,19.38,83.00
2025-10-03T08:33:00Z,22.71,79.80
2025-10-03T08:34:00Z,25.50,76.65
2025-10-03T08:35:00Z,24.43,75.08
2025-10-03T08:36:00Z,24.96,75.24
2025-10-03T08:37:00Z,20.00,78.73
2025-10-03T08:38:00Z,15.53,83.87
2025-10-03T08:39:00Z,17.63,81.26
2025-10-03T08:40:00Z,17.00,78.00
2025-10-03T08:41:00Z,21.53,81.50
2025-10-03T08:42:00Z,18.20,84.00
2025-10-03T08:43:00Z,18.37,78.14
2025-10-03T08:44:00Z,18.83,82.95
2025-10-03T08:45:00Z,21.10,74.69
2025-10-03T08:46:00Z,15.18,85.77
2025-10-03T08:47:00Z,2.80,97.31
2025-10-03T08:48:00Z,1.00,99.00
2025-10-03T08:49:00Z,1.00,99.00
2025-10-03T08:50:00Z,1.00,99.00
2025-10-03T08:51:00Z,1.00,99.00
