# event_ticker=KXATPMATCH-25OCT03TIEKEC
# final_score=4-6 6-3 6-4
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Miomir Kecmanovic
# kalshi_date=2025-10-03
timestamp,Learner Tien,Miomir Kecmanovic
2025-10-03T03:59:00Z,53.00,49.00
2025-10-03T04:00:00Z,53.00,49.00
2025-10-03T04:01:00Z,53.00,49.00
2025-10-03T04:02:00Z,53.00,49.00
2025-10-03T04:03:00Z,53.00,48.00
2025-10-03T04:04:00Z,53.00,48.00
2025-10-03T04:05:00Z,53.00,48.00
2025-10-03T04:07:00Z,53.00,48.00
2025-10-03T04:08:00Z,53.00,48.00
2025-10-03T04:09:00Z,53.00,48.45
2025-10-03T04:10:00Z,53.00,49.00
2025-10-03T04:11:00Z,53.00,49.00
2025-10-03T04:12:00Z,53.00,49.00
2025-10-03T04:13:00Z,53.00,49.00
2025-10-03T04:14:00Z,53.00,47.00
2025-10-03T04:15:00Z,52.00,47.00
2025-10-03T04:16:00Z,52.85,47.00
2025-10-03T04:17:00Z,52.85,48.00
2025-10-03T04:18:00Z,53.00,48.00
2025-10-03T04:19:00Z,53.00,48.00
2025-10-03T04:20:00Z,53.00,48.00
2025-10-03T04:21:00Z,53.00,48.00
2025-10-03T04:24:00Z,53.00,48.00
2025-10-03T04:25:00Z,53.00,48.00
2025-10-03T04:26:00Z,53.00,48.00
2025-10-03T04:27:00Z,53.00,48.00
2025-10-03T04:28:00Z,52.00,48.00
2025-10-03T04:30:00Z,52.00,48.00
2025-10-03T04:31:00Z,52.00,48.00
2025-10-03T04:32:00Z,53.00,48.00
2025-10-03T04:33:00Z,53.00,48.00
2025-10-03T04:35:00Z,53.00,48.00
2025-10-03T04:37:00Z,53.00,48.00
2025-10-03T04:38:00Z,53.00,48.00
2025-10-03T04:39:00Z,53.00,48.00
2025-10-03T04:41:00Z,53.00,47.00
2025-10-03T04:44:00Z,53.00,47.00
2025-10-03T04:45:00Z,53.00,47.00
2025-10-03T04:47:00Z,53.00,48.95
2025-10-03T04:48:00Z,53.00,48.95
2025-10-03T04:49:00Z,53.00,48.95
2025-10-03T04:53:00Z,53.00,48.95
2025-10-03T04:55:00Z,53.00,48.95
2025-10-03T04:57:00Z,53.00,48.95
2025-10-03T04:59:00Z,53.00,48.95
2025-10-03T05:00:00Z,53.00,48.95
2025-10-03T05:02:00Z,53.00,48.95
2025-10-03T05:05:00Z,53.00,48.95
2025-10-03T05:06:00Z,53.00,48.95
2025-10-03T05:08:00Z,53.00,48.95
2025-10-03T05:09:00Z,53.00,48.95
2025-10-03T05:11:00Z,52.00,48.95
2025-10-03T05:12:00Z,52.00,48.95
2025-10-03T05:14:00Z,52.00,49.00
2025-10-03T05:15:00Z,52.00,49.00
2025-10-03T05:16:00Z,52.00,49.00
2025-10-03T05:18:00Z,52.00,49.00
2025-10-03T05:23:00Z,51.69,49.00
2025-10-03T05:24:00Z,52.00,49.00
2025-10-03T05:25:00Z,52.00,49.00
2025-10-03T05:26:00Z,52.00,49.00
2025-10-03T05:30:00Z,52.00,49.00
2025-10-03T05:31:00Z,52.00,49.00
2025-10-03T05:32:00Z,52.00,49.00
2025-10-03T05:33:00Z,51.86,49.00
2025-10-03T05:35:00Z,51.86,49.00
2025-10-03T05:36:00Z,52.03,49.00
2025-10-03T05:37:00Z,52.00,49.00
2025-10-03T05:38:00Z,52.00,49.00
2025-10-03T05:39:00Z,52.00,49.00
2025-10-03T05:42:00Z,52.00,49.00
2025-10-03T05:43:00Z,52.00,50.00
2025-10-03T05:44:00Z,52.00,50.00
2025-10-03T05:45:00Z,52.00,50.00
2025-10-03T05:46:00Z,52.00,50.00
2025-10-03T05:47:00Z,52.00,50.00
2025-10-03T05:48:00Z,51.00,50.00
2025-10-03T05:49:00Z,52.00,50.00
2025-10-03T05:51:00Z,52.00,50.00
2025-10-03T05:52:00Z,52.00,50.00
2025-10-03T05:53:00Z,52.00,50.00
2025-10-03T05:56:00Z,52.42,50.00
2025-10-03T05:57:00Z,52.42,50.00
2025-10-03T05:58:00Z,52.00,50.00
2025-10-03T06:01:00Z,52.00,50.00
2025-10-03T06:02:00Z,52.00,50.00
2025-10-03T06:08:00Z,52.00,50.00
2025-10-03T06:10:00Z,52.00,50.00
2025-10-03T06:12:00Z,52.00,50.00
2025-10-03T06:13:00Z,52.00,50.00
2025-10-03T06:14:00Z,52.00,50.00
2025-10-03T06:15:00Z,52.00,50.84
2025-10-03T06:16:00Z,52.00,52.00
2025-10-03T06:17:00Z,52.00,50.00
2025-10-03T06:18:00Z,52.00,50.43
2025-10-03T06:19:00Z,52.00,50.43
2025-10-03T06:20:00Z,52.00,50.43
2025-10-03T06:21:00Z,52.00,50.00
2025-10-03T06:22:00Z,52.00,50.00
2025-10-03T06:25:00Z,52.00,50.00
2025-10-03T06:26:00Z,52.00,50.00
2025-10-03T06:28:00Z,52.00,50.00
2025-10-03T06:29:00Z,51.00,50.00
2025-10-03T06:30:00Z,52.00,50.00
2025-10-03T06:31:00Z,52.00,50.00
2025-10-03T06:32:00Z,52.00,50.00
2025-10-03T06:34:00Z,52.00,50.00
2025-10-03T06:36:00Z,52.00,50.00
2025-10-03T06:37:00Z,52.00,50.00
2025-10-03T06:39:00Z,52.00,50.00
2025-10-03T06:42:00Z,52.00,50.00
2025-10-03T06:43:00Z,52.00,50.00
2025-10-03T06:44:00Z,52.00,50.00
2025-10-03T06:45:00Z,52.00,50.00
2025-10-03T06:46:00Z,52.00,50.00
2025-10-03T06:48:00Z,52.00,50.00
2025-10-03T06:49:00Z,51.00,50.00
2025-10-03T06:54:00Z,51.00,50.97
2025-10-03T06:58:00Z,52.00,50.97
2025-10-03T06:59:00Z,51.00,50.97
2025-10-03T07:01:00Z,51.00,51.00
2025-10-03T07:02:00Z,52.00,51.00
2025-10-03T07:04:00Z,51.00,51.00
2025-10-03T07:05:00Z,51.00,51.00
2025-10-03T07:06:00Z,52.00,51.00
2025-10-03T07:08:00Z,52.00,51.00
2025-10-03T07:09:00Z,52.00,51.00
2025-10-03T07:10:00Z,52.00,49.00
2025-10-03T07:11:00Z,52.00,49.00
2025-10-03T07:12:00Z,52.00,49.00
2025-10-03T07:14:00Z,52.00,51.00
2025-10-03T07:15:00Z,52.00,51.00
2025-10-03T07:17:00Z,52.00,51.00
2025-10-03T07:18:00Z,52.00,51.00
2025-10-03T07:20:00Z,52.00,51.00
2025-10-03T07:21:00Z,51.91,50.00
2025-10-03T07:26:00Z,51.91,50.00
2025-10-03T07:27:00Z,52.35,50.00
2025-10-03T07:28:00Z,53.00,50.00
2025-10-03T07:30:00Z,53.00,50.00
2025-10-03T07:31:00Z,53.00,50.00
2025-10-03T07:32:00Z,53.00,50.00
2025-10-03T07:33:00Z,53.00,50.00
2025-10-03T07:34:00Z,51.23,50.00
2025-10-03T07:35:00Z,52.00,50.00
2025-10-03T07:36:00Z,52.59,50.00
2025-10-03T07:37:00Z,53.00,50.00
2025-10-03T07:38:00Z,51.00,49.00
2025-10-03T07:39:00Z,53.00,50.00
2025-10-03T07:40:00Z,53.00,55.62
2025-10-03T07:41:00Z,52.00,50.82
2025-10-03T07:42:00Z,52.00,51.68
2025-10-03T07:43:00Z,52.00,51.68
2025-10-03T07:44:00Z,52.00,51.68
2025-10-03T07:45:00Z,52.00,52.00
2025-10-03T07:46:00Z,52.00,52.00
2025-10-03T07:47:00Z,52.30,52.00
2025-10-03T07:48:00Z,52.00,50.00
2025-10-03T07:49:00Z,52.00,50.00
2025-10-03T07:52:00Z,52.00,50.00
2025-10-03T07:53:00Z,52.00,50.00
2025-10-03T07:55:00Z,50.49,50.00
2025-10-03T07:57:00Z,45.02,62.39
2025-10-03T07:58:00Z,42.33,66.00
2025-10-03T07:59:00Z,38.00,64.03
2025-10-03T08:00:00Z,38.41,63.00
2025-10-03T08:01:00Z,38.00,65.02
2025-10-03T08:02:00Z,38.00,66.00
2025-10-03T08:03:00Z,39.79,67.39
2025-10-03T08:04:00Z,38.21,65.59
2025-10-03T08:05:00Z,51.00,51.48
2025-10-03T08:06:00Z,38.63,59.66
2025-10-03T08:07:00Z,40.03,59.66
2025-10-03T08:08:00Z,50.00,55.00
2025-10-03T08:09:00Z,50.00,56.00
2025-10-03T08:10:00Z,57.30,49.10
2025-10-03T08:12:00Z,48.93,53.82
2025-10-03T08:13:00Z,45.00,56.00
2025-10-03T08:14:00Z,42.04,56.00
2025-10-03T08:15:00Z,41.00,56.00
2025-10-03T08:16:00Z,43.00,59.69
2025-10-03T08:17:00Z,46.00,59.69
2025-10-03T08:18:00Z,44.25,59.00
2025-10-03T08:19:00Z,40.00,60.00
2025-10-03T08:20:00Z,37.26,60.00
2025-10-03T08:21:00Z,41.00,54.24
2025-10-03T08:22:00Z,45.00,61.98
2025-10-03T08:23:00Z,42.21,63.00
2025-10-03T08:24:00Z,41.73,63.00
2025-10-03T08:25:00Z,42.21,60.00
2025-10-03T08:26:00Z,47.00,57.00
2025-10-03T08:27:00Z,46.85,56.41
2025-10-03T08:28:00Z,43.14,58.29
2025-10-03T08:29:00Z,36.35,67.00
2025-10-03T08:30:00Z,36.01,67.00
2025-10-03T08:31:00Z,40.64,65.00
2025-10-03T08:32:00Z,39.54,64.19
2025-10-03T08:33:00Z,44.49,58.00
2025-10-03T08:34:00Z,44.83,56.26
2025-10-03T08:35:00Z,46.39,61.75
2025-10-03T08:36:00Z,45.94,58.41
2025-10-03T08:37:00Z,45.94,57.33
2025-10-03T08:38:00Z,45.96,52.92
2025-10-03T08:39:00Z,45.12,62.00
2025-10-03T08:40:00Z,39.81,63.69
2025-10-03T08:41:00Z,36.50,66.22
2025-10-03T08:42:00Z,33.00,65.41
2025-10-03T08:43:00Z,37.34,65.00
2025-10-03T08:44:00Z,37.34,64.00
2025-10-03T08:46:00Z,39.00,60.50
2025-10-03T08:47:00Z,46.20,60.50
2025-10-03T08:48:00Z,46.48,63.57
2025-10-03T08:49:00Z,31.29,70.55
2025-10-03T08:50:00Z,31.00,70.44
2025-10-03T08:51:00Z,31.00,70.00
2025-10-03T08:52:00Z,30.87,70.00
2025-10-03T08:53:00Z,30.97,70.65
2025-10-03T08:54:00Z,30.96,70.00
2025-10-03T08:55:00Z,34.37,68.90
2025-10-03T08:56:00Z,36.20,66.56
2025-10-03T08:57:00Z,37.61,62.40
2025-10-03T08:58:00Z,37.31,66.75
2025-10-03T08:59:00Z,34.42,66.63
2025-10-03T09:00:00Z,38.21,60.15
2025-10-03T09:01:00Z,35.67,62.49
2025-10-03T09:02:00Z,37.95,59.31
2025-10-03T09:03:00Z,41.35,57.82
2025-10-03T09:04:00Z,42.13,59.82
2025-10-03T09:05:00Z,51.71,52.37
2025-10-03T09:06:00Z,56.68,47.00
2025-10-03T09:07:00Z,66.11,44.56
2025-10-03T09:08:00Z,58.93,39.01
2025-10-03T09:09:00Z,58.20,38.99
2025-10-03T09:10:00Z,63.66,40.46
2025-10-03T09:11:00Z,69.74,37.74
2025-10-03T09:12:00Z,60.25,38.54
2025-10-03T09:13:00Z,58.83,39.26
2025-10-03T09:14:00Z,61.06,41.92
2025-10-03T09:15:00Z,63.29,41.00
2025-10-03T09:16:00Z,67.48,37.00
2025-10-03T09:17:00Z,65.65,36.00
2025-10-03T09:18:00Z,66.10,35.84
2025-10-03T09:19:00Z,71.79,24.14
2025-10-03T09:20:00Z,75.01,27.30
2025-10-03T09:21:00Z,62.37,34.15
2025-10-03T09:22:00Z,61.15,41.06
2025-10-03T09:23:00Z,60.76,39.69
2025-10-03T09:24:00Z,58.77,45.00
2025-10-03T09:25:00Z,58.87,42.67
2025-10-03T09:26:00Z,59.56,41.32
2025-10-03T09:27:00Z,61.80,37.05
2025-10-03T09:28:00Z,63.26,37.95
2025-10-03T09:29:00Z,63.00,39.00
2025-10-03T09:30:00Z,59.70,39.65
2025-10-03T09:31:00Z,58.98,44.10
2025-10-03T09:32:00Z,58.98,47.68
2025-10-03T09:33:00Z,58.17,41.00
2025-10-03T09:34:00Z,64.75,36.00
2025-10-03T09:35:00Z,61.90,36.93
2025-10-03T09:36:00Z,60.87,43.13
2025-10-03T09:37:00Z,62.62,38.77
2025-10-03T09:38:00Z,57.22,47.90
2025-10-03T09:39:00Z,56.14,44.00
2025-10-03T09:40:00Z,54.60,41.79
2025-10-03T09:41:00Z,61.00,39.71
2025-10-03T09:42:00Z,63.68,36.87
2025-10-03T09:43:00Z,63.00,43.30
2025-10-03T09:44:00Z,54.00,46.08
2025-10-03T09:45:00Z,53.52,49.38
2025-10-03T09:46:00Z,52.35,48.77
2025-10-03T09:47:00Z,46.57,57.71
2025-10-03T09:48:00Z,53.92,57.90
2025-10-03T09:49:00Z,63.46,40.25
2025-10-03T09:50:00Z,62.00,44.29
2025-10-03T09:51:00Z,46.73,54.54
2025-10-03T09:52:00Z,47.63,53.15
2025-10-03T09:53:00Z,53.06,53.15
2025-10-03T09:54:00Z,53.06,56.00
2025-10-03T09:55:00Z,63.60,44.50
2025-10-03T09:56:00Z,70.12,48.54
2025-10-03T09:57:00Z,80.52,34.21
2025-10-03T09:58:00Z,91.55,12.59
2025-10-03T09:59:00Z,93.17,9.15
2025-10-03T10:00:00Z,96.22,5.21
2025-10-03T10:01:00Z,98.18,3.16
2025-10-03T10:02:00Z,99.00,3.16
2025-10-03T10:03:00Z,99.00,3.16
2025-10-03T10:05:00Z,99.00,3.16
2025-10-03T10:06:00Z,99.00,3.16
