# event_ticker=KXATPMATCH-26FEB05NARCOB
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Luca Nardi
# fav_player=Flavio Cobolli
# dog_player=Luca Nardi
# kalshi_date=2026-02-05
timestamp,Flavio Cobolli,Luca Nardi
2026-02-05T03:11:00Z,,44.00
2026-02-05T03:17:00Z,57.00,44.00
2026-02-05T03:18:00Z,57.00,44.00
2026-02-05T03:24:00Z,57.00,44.00
2026-02-05T03:26:00Z,57.00,44.00
2026-02-05T03:28:00Z,57.00,44.00
2026-02-05T03:34:00Z,57.00,44.00
2026-02-05T03:40:00Z,57.00,44.00
2026-02-05T03:50:00Z,57.00,44.00
2026-02-05T03:54:00Z,57.00,44.00
2026-02-05T03:59:00Z,57.00,44.00
2026-02-05T04:00:00Z,57.00,44.00
2026-02-05T04:13:00Z,57.00,44.00
2026-02-05T04:20:00Z,57.00,44.00
2026-02-05T04:21:00Z,57.00,44.00
2026-02-05T04:34:00Z,57.00,44.00
2026-02-05T04:38:00Z,57.00,44.00
2026-02-05T04:39:00Z,57.00,44.00
2026-02-05T04:42:00Z,57.00,44.00
2026-02-05T04:45:00Z,57.00,44.00
2026-02-05T04:51:00Z,57.00,44.00
2026-02-05T05:00:00Z,57.00,44.00
2026-02-05T05:01:00Z,57.00,44.00
2026-02-05T05:02:00Z,57.00,44.00
2026-02-05T05:10:00Z,57.00,44.00
2026-02-05T05:14:00Z,57.00,44.00
2026-02-05T05:23:00Z,57.00,44.00
2026-02-05T05:26:00Z,57.00,44.00
2026-02-05T05:32:00Z,57.00,43.00
2026-02-05T05:35:00Z,57.00,44.00
2026-02-05T05:37:00Z,57.00,44.00
2026-02-05T05:41:00Z,57.00,44.00
2026-02-05T05:46:00Z,57.00,44.00
2026-02-05T05:48:00Z,57.00,44.00
2026-02-05T05:51:00Z,57.00,44.18
2026-02-05T05:54:00Z,57.00,43.00
2026-02-05T06:00:00Z,57.00,44.00
2026-02-05T06:01:00Z,57.00,44.00
2026-02-05T06:03:00Z,57.00,44.00
2026-02-05T06:05:00Z,57.00,44.00
2026-02-05T06:06:00Z,57.00,44.00
2026-02-05T06:09:00Z,57.00,44.00
2026-02-05T06:10:00Z,57.00,44.00
2026-02-05T06:11:00Z,57.00,44.00
2026-02-05T06:12:00Z,57.00,44.00
2026-02-05T06:13:00Z,57.00,44.00
2026-02-05T06:14:00Z,57.00,44.00
2026-02-05T06:15:00Z,57.00,44.48
2026-02-05T06:18:00Z,57.00,44.66
2026-02-05T06:19:00Z,57.00,44.00
2026-02-05T06:21:00Z,57.00,44.00
2026-02-05T06:22:00Z,57.00,44.00
2026-02-05T06:24:00Z,57.00,44.00
2026-02-05T06:27:00Z,57.00,44.00
2026-02-05T06:29:00Z,58.29,43.00
2026-02-05T06:31:00Z,58.29,43.00
2026-02-05T06:32:00Z,58.00,43.00
2026-02-05T06:33:00Z,58.90,43.00
2026-02-05T06:34:00Z,59.00,43.00
2026-02-05T06:39:00Z,59.00,42.00
2026-02-05T06:40:00Z,59.00,41.00
2026-02-05T06:41:00Z,59.00,41.00
2026-02-05T06:43:00Z,60.00,42.00
2026-02-05T06:45:00Z,59.00,42.00
2026-02-05T06:46:00Z,59.00,42.00
2026-02-05T06:49:00Z,59.00,42.00
2026-02-05T06:56:00Z,59.00,42.00
2026-02-05T06:58:00Z,59.00,42.00
2026-02-05T06:59:00Z,59.00,42.00
2026-02-05T07:00:00Z,59.00,42.00
2026-02-05T07:05:00Z,59.00,42.23
2026-02-05T07:06:00Z,59.00,42.23
2026-02-05T07:11:00Z,59.00,42.23
2026-02-05T07:12:00Z,59.00,42.23
2026-02-05T07:13:00Z,59.00,42.00
2026-02-05T07:14:00Z,59.00,42.00
2026-02-05T07:18:00Z,59.00,41.00
2026-02-05T07:19:00Z,59.00,41.00
2026-02-05T07:21:00Z,59.00,41.00
2026-02-05T07:24:00Z,59.00,42.00
2026-02-05T07:28:00Z,59.00,42.00
2026-02-05T07:29:00Z,58.00,42.00
2026-02-05T07:34:00Z,58.00,43.00
2026-02-05T07:42:00Z,58.00,43.00
2026-02-05T07:43:00Z,58.00,43.00
2026-02-05T07:45:00Z,58.00,43.00
2026-02-05T07:59:00Z,58.00,43.00
2026-02-05T08:00:00Z,58.00,40.00
2026-02-05T10:02:00Z,58.00,43.00
2026-02-05T10:03:00Z,58.00,44.43
2026-02-05T10:04:00Z,57.00,43.00
2026-02-05T10:27:00Z,57.00,43.00
2026-02-05T10:33:00Z,57.16,43.00
2026-02-05T10:35:00Z,58.00,43.00
2026-02-05T10:43:00Z,58.00,43.00
2026-02-05T10:45:00Z,58.00,44.36
2026-02-05T10:48:00Z,58.00,46.00
2026-02-05T10:51:00Z,58.00,44.00
2026-02-05T10:52:00Z,58.00,45.00
2026-02-05T10:57:00Z,56.00,45.00
2026-02-05T11:01:00Z,57.00,45.00
2026-02-05T11:05:00Z,55.00,45.00
2026-02-05T11:19:00Z,55.00,45.00
2026-02-05T11:34:00Z,55.00,45.00
2026-02-05T11:36:00Z,55.00,45.00
2026-02-05T11:41:00Z,56.00,45.00
2026-02-05T11:46:00Z,56.00,45.00
2026-02-05T11:48:00Z,56.00,45.00
2026-02-05T11:53:00Z,56.00,45.00
2026-02-05T11:54:00Z,56.00,45.00
2026-02-05T11:55:00Z,56.00,45.00
2026-02-05T12:01:00Z,56.00,45.00
2026-02-05T12:05:00Z,56.00,45.00
2026-02-05T12:07:00Z,56.00,45.00
2026-02-05T12:08:00Z,56.00,45.00
2026-02-05T12:09:00Z,56.00,45.00
2026-02-05T12:12:00Z,56.00,45.00
2026-02-05T12:15:00Z,56.00,45.00
2026-02-05T12:20:00Z,56.00,45.00
2026-02-05T12:21:00Z,56.00,45.00
2026-02-05T12:22:00Z,56.00,45.00
2026-02-05T12:26:00Z,56.00,44.00
2026-02-05T12:27:00Z,56.00,44.00
2026-02-05T12:28:00Z,56.00,44.00
2026-02-05T12:29:00Z,56.00,44.00
2026-02-05T12:35:00Z,56.00,44.00
2026-02-05T12:38:00Z,56.54,44.00
2026-02-05T12:39:00Z,57.00,44.00
2026-02-05T12:43:00Z,57.00,43.00
2026-02-05T12:45:00Z,57.00,44.00
2026-02-05T12:47:00Z,57.00,44.00
2026-02-05T12:48:00Z,57.00,44.00
2026-02-05T12:50:00Z,57.00,44.00
2026-02-05T12:52:00Z,57.00,44.00
2026-02-05T12:55:00Z,57.00,44.00
2026-02-05T12:56:00Z,57.00,44.00
2026-02-05T12:57:00Z,57.00,44.00
2026-02-05T12:58:00Z,57.00,44.00
2026-02-05T12:59:00Z,57.00,44.00
2026-02-05T13:01:00Z,57.00,44.00
2026-02-05T13:02:00Z,57.00,44.00
2026-02-05T13:06:00Z,57.00,44.00
2026-02-05T13:07:00Z,57.00,44.00
2026-02-05T13:08:00Z,57.00,44.00
2026-02-05T13:09:00Z,57.00,43.01
2026-02-05T13:10:00Z,57.00,43.01
2026-02-05T13:13:00Z,57.00,43.01
2026-02-05T13:16:00Z,57.00,43.01
2026-02-05T13:18:00Z,57.00,43.01
2026-02-05T13:23:00Z,57.59,43.01
2026-02-05T13:26:00Z,58.00,43.01
2026-02-05T13:28:00Z,58.00,43.01
2026-02-05T13:30:00Z,58.00,44.00
2026-02-05T13:31:00Z,58.00,44.00
2026-02-05T13:32:00Z,58.00,44.00
2026-02-05T13:35:00Z,58.00,44.00
2026-02-05T13:37:00Z,58.00,44.00
2026-02-05T13:38:00Z,58.00,44.00
2026-02-05T13:39:00Z,58.00,44.00
2026-02-05T13:44:00Z,58.00,44.00
2026-02-05T13:46:00Z,58.00,43.83
2026-02-05T13:47:00Z,57.86,43.83
2026-02-05T13:48:00Z,58.00,44.00
2026-02-05T13:49:00Z,58.00,44.00
2026-02-05T13:50:00Z,58.00,44.00
2026-02-05T13:52:00Z,58.00,44.00
2026-02-05T13:53:00Z,58.00,44.00
2026-02-05T13:54:00Z,58.00,44.00
2026-02-05T13:55:00Z,58.00,44.00
2026-02-05T13:57:00Z,58.00,44.00
2026-02-05T13:58:00Z,58.00,44.00
2026-02-05T13:59:00Z,58.00,44.00
2026-02-05T14:01:00Z,58.00,44.00
2026-02-05T14:03:00Z,58.00,43.93
2026-02-05T14:04:00Z,58.00,44.00
2026-02-05T14:05:00Z,58.00,44.00
2026-02-05T14:06:00Z,58.00,44.00
2026-02-05T14:07:00Z,57.26,44.00
2026-02-05T14:08:00Z,56.48,44.27
2026-02-05T14:09:00Z,54.42,44.27
2026-02-05T14:10:00Z,54.00,46.00
2026-02-05T14:11:00Z,54.00,46.00
2026-02-05T14:12:00Z,54.00,46.00
2026-02-05T14:13:00Z,54.00,46.00
2026-02-05T14:14:00Z,54.00,46.00
2026-02-05T14:15:00Z,54.00,46.00
2026-02-05T14:16:00Z,54.00,46.00
2026-02-05T14:17:00Z,54.00,46.00
2026-02-05T14:18:00Z,54.45,46.00
2026-02-05T14:19:00Z,55.11,46.00
2026-02-05T14:20:00Z,56.48,45.00
2026-02-05T14:21:00Z,57.00,45.00
2026-02-05T14:22:00Z,57.00,45.00
2026-02-05T14:23:00Z,57.00,45.00
2026-02-05T14:24:00Z,57.00,45.00
2026-02-05T14:25:00Z,57.06,44.08
2026-02-05T14:26:00Z,58.00,44.00
2026-02-05T14:27:00Z,58.00,44.00
2026-02-05T14:28:00Z,58.00,44.00
2026-02-05T14:29:00Z,56.06,45.39
2026-02-05T14:30:00Z,56.53,46.57
2026-02-05T14:31:00Z,56.00,46.00
2026-02-05T14:32:00Z,56.00,45.49
2026-02-05T14:33:00Z,55.60,46.17
2026-02-05T14:34:00Z,55.93,46.00
2026-02-05T14:35:00Z,55.00,46.00
2026-02-05T14:36:00Z,56.00,46.00
2026-02-05T14:37:00Z,56.00,46.00
2026-02-05T14:38:00Z,55.04,46.55
2026-02-05T14:39:00Z,54.56,47.00
2026-02-05T14:40:00Z,54.00,45.04
2026-02-05T14:41:00Z,54.00,45.04
2026-02-05T14:42:00Z,54.00,46.30
2026-02-05T14:43:00Z,54.00,46.02
2026-02-05T14:44:00Z,54.00,47.00
2026-02-05T14:45:00Z,54.00,47.00
2026-02-05T14:46:00Z,54.00,46.99
2026-02-05T14:47:00Z,54.00,46.80
2026-02-05T14:48:00Z,54.00,47.00
2026-02-05T14:49:00Z,54.00,47.00
2026-02-05T14:50:00Z,54.00,47.00
2026-02-05T14:51:00Z,54.00,47.00
2026-02-05T14:52:00Z,54.00,47.00
2026-02-05T14:53:00Z,54.00,47.00
2026-02-05T14:54:00Z,54.00,47.00
2026-02-05T14:55:00Z,54.00,47.76
2026-02-05T14:56:00Z,54.00,47.00
2026-02-05T14:57:00Z,54.00,47.00
2026-02-05T14:58:00Z,54.00,47.00
2026-02-05T14:59:00Z,54.00,47.00
2026-02-05T15:00:00Z,54.00,47.00
2026-02-05T15:01:00Z,54.00,47.00
2026-02-05T15:02:00Z,54.00,47.00
2026-02-05T15:03:00Z,54.00,47.00
2026-02-05T15:04:00Z,54.00,47.00
2026-02-05T15:05:00Z,54.07,46.50
2026-02-05T15:06:00Z,56.41,46.01
2026-02-05T15:07:00Z,58.43,45.98
2026-02-05T15:08:00Z,60.88,39.50
2026-02-05T15:09:00Z,64.11,37.85
2026-02-05T15:10:00Z,59.28,43.36
2026-02-05T15:11:00Z,55.48,45.60
2026-02-05T15:12:00Z,55.56,45.47
2026-02-05T15:13:00Z,55.76,47.86
2026-02-05T15:14:00Z,51.82,46.94
2026-02-05T15:15:00Z,52.82,47.84
2026-02-05T15:16:00Z,52.54,49.71
2026-02-05T15:17:00Z,55.99,46.58
2026-02-05T15:18:00Z,54.91,45.96
2026-02-05T15:19:00Z,54.18,47.84
2026-02-05T15:20:00Z,51.30,50.00
2026-02-05T15:21:00Z,48.60,53.57
2026-02-05T15:22:00Z,47.16,54.95
2026-02-05T15:23:00Z,47.52,53.23
2026-02-05T15:24:00Z,40.41,65.23
2026-02-05T15:25:00Z,32.80,68.00
2026-02-05T15:26:00Z,31.26,68.97
2026-02-05T15:27:00Z,27.92,74.60
2026-02-05T15:28:00Z,26.35,74.65
2026-02-05T15:29:00Z,24.95,76.28
2026-02-05T15:30:00Z,20.10,79.29
2026-02-05T15:31:00Z,19.32,81.87
2026-02-05T15:32:00Z,19.36,81.75
2026-02-05T15:33:00Z,20.19,81.37
2026-02-05T15:34:00Z,18.99,82.00
2026-02-05T15:35:00Z,19.00,82.78
2026-02-05T15:36:00Z,18.53,83.42
2026-02-05T15:37:00Z,14.70,86.61
2026-02-05T15:38:00Z,17.72,84.26
2026-02-05T15:39:00Z,14.91,85.84
2026-02-05T15:40:00Z,17.46,82.68
2026-02-05T15:41:00Z,16.85,88.12
2026-02-05T15:42:00Z,20.80,81.17
2026-02-05T15:43:00Z,22.76,79.61
2026-02-05T15:44:00Z,22.01,78.27
2026-02-05T15:45:00Z,21.70,79.17
2026-02-05T15:46:00Z,21.55,80.17
2026-02-05T15:47:00Z,18.62,84.27
2026-02-05T15:48:00Z,15.59,85.75
2026-02-05T15:49:00Z,12.10,89.77
