# event_ticker=KXATPMATCH-25JUL17RUBNAV
# final_score=5-7 6-4 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Emilio Nava
# kalshi_date=2025-07-17
timestamp,Andrey Rublev,Emilio Nava
2025-07-17T23:16:00Z,83.00,19.00
2025-07-17T23:20:00Z,83.00,19.00
2025-07-17T23:24:00Z,83.00,19.00
2025-07-17T23:29:00Z,83.00,19.00
2025-07-17T23:32:00Z,83.00,16.00
2025-07-17T23:35:00Z,83.00,18.11
2025-07-17T23:36:00Z,83.73,17.15
2025-07-17T23:42:00Z,83.80,17.15
2025-07-17T23:43:00Z,83.80,17.67
2025-07-17T23:48:00Z,83.84,17.67
2025-07-17T23:49:00Z,83.84,18.00
2025-07-17T23:50:00Z,84.00,18.00
2025-07-17T23:56:00Z,84.00,18.00
2025-07-17T23:58:00Z,84.00,18.00
2025-07-17T23:59:00Z,84.00,17.00
2025-07-18T00:03:00Z,84.00,17.00
2025-07-18T00:06:00Z,84.00,17.97
2025-07-18T00:07:00Z,84.00,18.00
2025-07-18T00:08:00Z,84.00,18.00
2025-07-18T00:11:00Z,83.87,18.00
2025-07-18T00:15:00Z,83.00,18.00
2025-07-18T00:17:00Z,83.00,18.00
2025-07-18T00:19:00Z,83.00,18.00
2025-07-18T00:20:00Z,83.00,18.00
2025-07-18T00:34:00Z,83.00,17.00
2025-07-18T00:42:00Z,83.00,17.00
2025-07-18T00:43:00Z,84.00,17.00
2025-07-18T00:44:00Z,84.00,17.00
2025-07-18T00:45:00Z,81.00,17.00
2025-07-18T00:47:00Z,83.89,17.00
2025-07-18T00:50:00Z,83.89,17.00
2025-07-18T00:53:00Z,84.68,17.00
2025-07-18T00:54:00Z,84.68,17.00
2025-07-18T00:58:00Z,84.68,17.00
2025-07-18T00:59:00Z,84.90,17.00
2025-07-18T01:02:00Z,84.99,17.00
2025-07-18T01:04:00Z,84.99,17.00
2025-07-18T01:09:00Z,84.99,17.00
2025-07-18T01:10:00Z,84.99,17.00
2025-07-18T01:12:00Z,84.91,17.00
2025-07-18T01:13:00Z,84.88,17.00
2025-07-18T01:19:00Z,84.88,17.00
2025-07-18T01:24:00Z,84.88,17.00
2025-07-18T01:25:00Z,84.88,17.00
2025-07-18T01:26:00Z,84.67,17.00
2025-07-18T01:27:00Z,84.67,17.00
2025-07-18T01:28:00Z,81.00,17.00
2025-07-18T01:29:00Z,81.00,17.30
2025-07-18T01:31:00Z,81.00,18.00
2025-07-18T01:32:00Z,81.00,18.00
2025-07-18T01:36:00Z,84.00,18.00
2025-07-18T01:40:00Z,84.00,18.00
2025-07-18T01:45:00Z,84.00,18.00
2025-07-18T01:47:00Z,83.00,18.00
2025-07-18T01:49:00Z,84.44,18.00
2025-07-18T01:53:00Z,84.44,17.00
2025-07-18T01:54:00Z,84.99,17.00
2025-07-18T01:59:00Z,83.84,17.00
2025-07-18T02:00:00Z,83.84,17.00
2025-07-18T02:01:00Z,84.00,17.00
2025-07-18T02:06:00Z,84.00,17.00
2025-07-18T02:07:00Z,84.00,17.00
2025-07-18T02:08:00Z,84.00,17.00
2025-07-18T02:09:00Z,84.00,17.00
2025-07-18T02:10:00Z,84.00,17.00
2025-07-18T02:13:00Z,84.00,17.00
2025-07-18T02:15:00Z,84.95,17.00
2025-07-18T02:16:00Z,84.95,15.36
2025-07-18T02:17:00Z,84.95,18.00
2025-07-18T02:19:00Z,82.00,16.00
2025-07-18T02:21:00Z,83.00,16.00
2025-07-18T02:22:00Z,83.00,16.00
2025-07-18T02:25:00Z,83.00,16.00
2025-07-18T02:28:00Z,83.00,16.00
2025-07-18T02:29:00Z,83.00,16.00
2025-07-18T02:31:00Z,83.00,18.49
2025-07-18T02:33:00Z,84.99,18.49
2025-07-18T02:34:00Z,83.57,19.30
2025-07-18T02:35:00Z,83.00,19.85
2025-07-18T02:36:00Z,83.89,19.85
2025-07-18T02:37:00Z,83.00,19.85
2025-07-18T02:38:00Z,84.20,19.85
2025-07-18T02:39:00Z,85.00,17.00
2025-07-18T02:40:00Z,85.00,17.00
2025-07-18T02:42:00Z,85.00,17.00
2025-07-18T02:43:00Z,85.00,17.00
2025-07-18T02:44:00Z,85.00,18.00
2025-07-18T02:45:00Z,85.00,18.00
2025-07-18T02:47:00Z,85.00,14.00
2025-07-18T02:48:00Z,83.26,15.34
2025-07-18T02:49:00Z,85.64,18.25
2025-07-18T02:50:00Z,83.92,21.10
2025-07-18T02:51:00Z,83.96,21.08
2025-07-18T02:52:00Z,83.96,23.52
2025-07-18T02:53:00Z,81.32,17.58
2025-07-18T02:54:00Z,88.17,17.00
2025-07-18T02:55:00Z,88.22,17.00
2025-07-18T02:58:00Z,88.38,12.86
2025-07-18T02:59:00Z,88.00,8.06
2025-07-18T03:00:00Z,88.00,12.03
2025-07-18T03:01:00Z,88.00,12.91
2025-07-18T03:02:00Z,91.00,9.73
2025-07-18T03:03:00Z,91.00,6.00
2025-07-18T03:04:00Z,92.73,6.00
2025-07-18T03:05:00Z,94.00,7.43
2025-07-18T03:06:00Z,94.00,8.49
2025-07-18T03:07:00Z,93.00,8.49
2025-07-18T03:08:00Z,94.00,8.49
2025-07-18T03:09:00Z,94.00,9.74
2025-07-18T03:10:00Z,92.93,9.74
2025-07-18T03:11:00Z,94.00,9.74
2025-07-18T03:12:00Z,93.97,9.00
2025-07-18T03:13:00Z,93.00,8.50
2025-07-18T03:14:00Z,92.00,10.00
2025-07-18T03:15:00Z,88.06,15.83
2025-07-18T03:16:00Z,88.00,15.83
2025-07-18T03:17:00Z,81.15,27.70
2025-07-18T03:18:00Z,80.33,25.94
2025-07-18T03:19:00Z,88.65,18.47
2025-07-18T03:20:00Z,79.79,21.57
2025-07-18T03:21:00Z,79.79,26.00
2025-07-18T03:22:00Z,73.00,18.33
2025-07-18T03:23:00Z,81.26,21.00
2025-07-18T03:24:00Z,82.92,19.29
2025-07-18T03:25:00Z,81.95,19.29
2025-07-18T03:26:00Z,81.62,21.39
2025-07-18T03:27:00Z,77.00,23.00
2025-07-18T03:28:00Z,77.00,23.61
2025-07-18T03:29:00Z,73.89,30.00
2025-07-18T03:30:00Z,71.00,30.00
2025-07-18T03:31:00Z,71.65,29.05
2025-07-18T03:32:00Z,61.39,41.20
2025-07-18T03:33:00Z,52.64,47.99
2025-07-18T03:34:00Z,52.48,52.69
2025-07-18T03:35:00Z,52.08,51.39
2025-07-18T03:36:00Z,51.89,48.57
2025-07-18T03:37:00Z,61.07,43.54
2025-07-18T03:38:00Z,60.86,37.00
2025-07-18T03:39:00Z,49.03,45.98
2025-07-18T03:40:00Z,56.44,49.61
2025-07-18T03:41:00Z,54.00,49.35
2025-07-18T03:42:00Z,51.70,52.08
2025-07-18T03:43:00Z,49.91,50.18
2025-07-18T03:44:00Z,49.36,58.54
2025-07-18T03:45:00Z,51.29,47.28
2025-07-18T03:46:00Z,54.79,45.50
2025-07-18T03:47:00Z,55.00,52.00
2025-07-18T03:48:00Z,48.82,53.00
2025-07-18T03:49:00Z,52.00,53.00
2025-07-18T03:50:00Z,49.00,52.65
2025-07-18T03:51:00Z,38.95,64.25
2025-07-18T03:52:00Z,25.39,76.23
2025-07-18T03:53:00Z,30.17,75.72
2025-07-18T03:54:00Z,21.66,78.15
2025-07-18T03:55:00Z,18.94,81.00
2025-07-18T03:56:00Z,19.89,80.92
2025-07-18T03:57:00Z,20.15,82.01
2025-07-18T03:58:00Z,21.70,82.56
2025-07-18T03:59:00Z,13.00,85.66
2025-07-18T04:00:00Z,20.97,80.76
2025-07-18T04:01:00Z,21.95,78.25
2025-07-18T04:02:00Z,26.47,71.30
2025-07-18T04:03:00Z,30.85,67.78
2025-07-18T04:04:00Z,36.33,65.21
2025-07-18T04:05:00Z,26.16,71.91
2025-07-18T04:06:00Z,31.13,71.09
2025-07-18T04:07:00Z,19.00,78.00
2025-07-18T04:08:00Z,15.85,82.00
2025-07-18T04:09:00Z,11.24,85.04
2025-07-18T04:10:00Z,13.35,88.47
2025-07-18T04:11:00Z,17.40,84.98
2025-07-18T04:12:00Z,19.42,80.16
2025-07-18T04:13:00Z,20.13,81.03
2025-07-18T04:14:00Z,19.50,83.59
2025-07-18T04:15:00Z,18.95,84.82
2025-07-18T04:16:00Z,13.51,89.78
2025-07-18T04:17:00Z,14.16,88.90
2025-07-18T04:18:00Z,17.39,83.48
2025-07-18T04:19:00Z,24.26,72.61
2025-07-18T04:20:00Z,27.27,72.77
2025-07-18T04:21:00Z,22.03,78.28
2025-07-18T04:22:00Z,47.45,52.78
2025-07-18T04:23:00Z,45.37,58.15
2025-07-18T04:24:00Z,47.73,56.52
2025-07-18T04:25:00Z,55.98,47.98
2025-07-18T04:26:00Z,56.99,45.55
2025-07-18T04:27:00Z,53.76,50.21
2025-07-18T04:28:00Z,52.51,52.20
2025-07-18T04:29:00Z,52.94,41.51
2025-07-18T04:30:00Z,70.21,12.38
2025-07-18T04:31:00Z,75.12,24.08
2025-07-18T04:32:00Z,79.17,23.94
2025-07-18T04:33:00Z,74.94,23.52
2025-07-18T04:34:00Z,76.15,24.09
2025-07-18T04:35:00Z,79.36,25.27
2025-07-18T04:36:00Z,82.07,22.03
2025-07-18T04:37:00Z,65.60,27.62
2025-07-18T04:38:00Z,66.42,33.55
2025-07-18T04:39:00Z,74.00,26.30
2025-07-18T04:40:00Z,77.70,21.30
2025-07-18T04:41:00Z,80.04,20.30
2025-07-18T04:42:00Z,82.77,19.37
2025-07-18T04:43:00Z,87.76,12.77
2025-07-18T04:44:00Z,89.07,11.11
2025-07-18T04:45:00Z,88.63,12.78
2025-07-18T04:46:00Z,91.02,9.71
2025-07-18T04:47:00Z,92.55,7.94
2025-07-18T04:48:00Z,94.96,6.15
2025-07-18T04:49:00Z,95.63,5.64
2025-07-18T04:50:00Z,92.79,6.33
2025-07-18T04:51:00Z,94.84,5.73
2025-07-18T04:52:00Z,96.23,2.21
2025-07-18T04:53:00Z,95.27,1.16
2025-07-18T04:54:00Z,94.00,6.75
2025-07-18T04:55:00Z,96.09,2.49
2025-07-18T04:56:00Z,95.16,3.12
2025-07-18T04:57:00Z,97.00,4.20
2025-07-18T04:58:00Z,94.51,5.79
2025-07-18T04:59:00Z,96.82,6.98
2025-07-18T05:00:00Z,96.16,5.29
2025-07-18T05:01:00Z,97.14,3.00
2025-07-18T05:02:00Z,96.09,4.76
2025-07-18T05:03:00Z,98.50,4.76
2025-07-18T05:04:00Z,98.50,1.00
2025-07-18T05:05:00Z,98.00,4.00
2025-07-18T05:06:00Z,98.00,4.00
2025-07-18T05:07:00Z,98.04,4.68
2025-07-18T05:08:00Z,98.05,3.72
2025-07-18T05:09:00Z,97.62,3.00
2025-07-18T05:10:00Z,99.00,1.17
2025-07-18T05:11:00Z,99.00,1.17
2025-07-18T05:12:00Z,99.00,1.00
2025-07-18T05:13:00Z,99.00,1.00
2025-07-18T05:18:00Z,99.00,1.00
2025-07-18T05:19:00Z,99.00,1.00
2025-07-18T05:20:00Z,99.00,1.00
2025-07-18T05:22:00Z,99.00,1.00
2025-07-18T05:24:00Z,99.00,1.00
2025-07-18T05:25:00Z,99.00,1.00
2025-07-18T05:28:00Z,99.00,1.00
2025-07-18T05:33:00Z,99.00,1.00
2025-07-18T05:34:00Z,99.00,1.00
2025-07-18T05:38:00Z,99.00,1.00
2025-07-18T05:40:00Z,99.00,1.00
2025-07-18T05:45:00Z,99.00,1.00
2025-07-18T05:46:00Z,99.00,1.00
2025-07-18T05:47:00Z,99.00,1.00
2025-07-18T05:51:00Z,99.00,1.00
2025-07-18T05:53:00Z,99.00,1.00
2025-07-18T05:54:00Z,99.00,1.00
2025-07-18T05:57:00Z,99.00,1.00
2025-07-18T06:03:00Z,99.00,1.00
2025-07-18T06:04:00Z,99.00,1.00
2025-07-18T06:06:00Z,97.41,1.00
2025-07-18T06:10:00Z,96.00,1.00
2025-07-18T06:50:00Z,97.00,1.00
2025-07-18T06:58:00Z,97.00,1.00
