# event_ticker=KXATPMATCH-26FEB12STRBUB
# final_score=7-6(2) 4-6 6-3
# score_resolution=7-6 4-6 6-3
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-02-12
timestamp,Alexander Bublik,Jan-Lennard Struff
2026-02-12T17:41:00Z,73.00,28.00
2026-02-12T17:43:00Z,73.00,28.00
2026-02-12T17:48:00Z,73.00,28.00
2026-02-12T17:50:00Z,73.00,28.00
2026-02-12T17:52:00Z,73.00,28.00
2026-02-12T17:53:00Z,73.00,28.00
2026-02-12T17:54:00Z,73.00,27.00
2026-02-12T17:57:00Z,73.00,28.00
2026-02-12T17:59:00Z,73.00,28.00
2026-02-12T18:00:00Z,73.00,28.00
2026-02-12T18:08:00Z,73.00,28.00
2026-02-12T18:10:00Z,73.00,28.00
2026-02-12T18:13:00Z,73.00,28.00
2026-02-12T18:15:00Z,73.00,28.00
2026-02-12T18:18:00Z,73.00,28.00
2026-02-12T18:20:00Z,73.00,28.00
2026-02-12T18:22:00Z,73.00,28.00
2026-02-12T18:23:00Z,73.00,28.00
2026-02-12T18:25:00Z,73.00,28.00
2026-02-12T18:30:00Z,73.00,28.00
2026-02-12T18:32:00Z,73.00,28.00
2026-02-12T18:33:00Z,74.00,28.00
2026-02-12T18:34:00Z,74.00,28.00
2026-02-12T18:36:00Z,74.00,28.00
2026-02-12T18:40:00Z,74.00,28.00
2026-02-12T18:42:00Z,74.00,28.00
2026-02-12T18:45:00Z,74.00,28.00
2026-02-12T18:46:00Z,74.00,28.00
2026-02-12T18:49:00Z,74.00,28.00
2026-02-12T18:50:00Z,74.00,28.00
2026-02-12T18:51:00Z,74.00,28.00
2026-02-12T18:54:00Z,74.00,28.00
2026-02-12T18:55:00Z,74.00,28.00
2026-02-12T18:56:00Z,74.00,28.00
2026-02-12T18:58:00Z,74.00,28.00
2026-02-12T19:00:00Z,73.00,28.00
2026-02-12T19:01:00Z,73.00,28.00
2026-02-12T19:05:00Z,74.00,28.00
2026-02-12T19:08:00Z,74.00,28.00
2026-02-12T19:09:00Z,74.00,28.00
2026-02-12T19:10:00Z,74.00,28.00
2026-02-12T19:11:00Z,74.00,28.00
2026-02-12T19:15:00Z,74.00,28.00
2026-02-12T19:16:00Z,74.00,28.00
2026-02-12T19:17:00Z,74.00,28.00
2026-02-12T19:18:00Z,74.00,28.00
2026-02-12T19:23:00Z,74.00,28.00
2026-02-12T19:24:00Z,74.00,28.00
2026-02-12T19:25:00Z,74.00,28.00
2026-02-12T19:26:00Z,74.00,28.00
2026-02-12T19:27:00Z,74.00,27.00
2026-02-12T19:28:00Z,75.00,27.78
2026-02-12T19:30:00Z,75.00,28.00
2026-02-12T19:31:00Z,75.00,28.00
2026-02-12T19:32:00Z,75.00,28.00
2026-02-12T19:33:00Z,75.00,28.00
2026-02-12T19:34:00Z,75.00,28.00
2026-02-12T19:35:00Z,75.00,28.00
2026-02-12T19:36:00Z,74.36,28.00
2026-02-12T19:37:00Z,74.00,28.00
2026-02-12T19:38:00Z,74.00,27.00
2026-02-12T19:39:00Z,74.00,27.00
2026-02-12T19:40:00Z,74.98,27.00
2026-02-12T19:41:00Z,74.00,27.00
2026-02-12T19:42:00Z,74.00,27.68
2026-02-12T19:44:00Z,74.00,28.00
2026-02-12T19:47:00Z,74.00,28.00
2026-02-12T19:48:00Z,74.00,28.00
2026-02-12T19:50:00Z,74.00,28.00
2026-02-12T19:52:00Z,74.00,28.00
2026-02-12T19:53:00Z,74.00,28.00
2026-02-12T19:54:00Z,74.00,28.00
2026-02-12T19:57:00Z,74.00,28.00
2026-02-12T19:58:00Z,74.00,28.00
2026-02-12T19:59:00Z,74.00,28.00
2026-02-12T20:00:00Z,74.00,28.00
2026-02-12T20:01:00Z,74.00,28.00
2026-02-12T20:03:00Z,74.00,28.00
2026-02-12T20:04:00Z,74.00,28.00
2026-02-12T20:05:00Z,74.00,28.00
2026-02-12T20:09:00Z,73.00,28.00
2026-02-12T20:10:00Z,73.99,28.00
2026-02-12T20:11:00Z,74.00,27.00
2026-02-12T20:12:00Z,74.00,27.00
2026-02-12T20:13:00Z,73.00,27.00
2026-02-12T20:14:00Z,74.00,27.00
2026-02-12T20:15:00Z,74.00,27.00
2026-02-12T20:17:00Z,74.00,28.00
2026-02-12T20:18:00Z,74.00,28.00
2026-02-12T20:19:00Z,74.00,28.00
2026-02-12T20:20:00Z,74.00,29.00
2026-02-12T20:21:00Z,74.00,29.00
2026-02-12T20:22:00Z,74.00,29.00
2026-02-12T20:24:00Z,74.00,29.00
2026-02-12T20:25:00Z,73.00,28.00
2026-02-12T20:26:00Z,73.22,28.00
2026-02-12T20:27:00Z,73.00,28.00
2026-02-12T20:28:00Z,73.41,28.00
2026-02-12T20:29:00Z,74.00,26.00
2026-02-12T20:30:00Z,74.00,28.94
2026-02-12T20:31:00Z,74.00,29.00
2026-02-12T20:32:00Z,74.00,29.00
2026-02-12T20:33:00Z,74.00,29.00
2026-02-12T20:34:00Z,74.00,29.00
2026-02-12T20:35:00Z,72.93,28.08
2026-02-12T20:36:00Z,75.68,26.02
2026-02-12T20:37:00Z,74.38,27.30
2026-02-12T20:38:00Z,72.03,30.98
2026-02-12T20:39:00Z,71.99,31.00
2026-02-12T20:40:00Z,71.00,30.14
2026-02-12T20:41:00Z,72.00,30.06
2026-02-12T20:42:00Z,72.00,30.63
2026-02-12T20:43:00Z,72.00,31.00
2026-02-12T20:44:00Z,71.00,30.97
2026-02-12T20:45:00Z,71.00,29.66
2026-02-12T20:46:00Z,71.00,29.25
2026-02-12T20:47:00Z,69.85,31.45
2026-02-12T20:48:00Z,69.00,33.88
2026-02-12T20:49:00Z,72.22,31.93
2026-02-12T20:50:00Z,66.60,34.02
2026-02-12T20:51:00Z,70.95,33.49
2026-02-12T20:52:00Z,68.95,32.80
2026-02-12T20:53:00Z,67.00,34.13
2026-02-12T20:54:00Z,67.00,33.82
2026-02-12T20:55:00Z,67.84,35.44
2026-02-12T20:56:00Z,68.99,33.09
2026-02-12T20:57:00Z,68.03,33.91
2026-02-12T20:58:00Z,67.13,35.52
2026-02-12T20:59:00Z,67.84,35.57
2026-02-12T21:00:00Z,66.61,35.43
2026-02-12T21:01:00Z,66.43,34.92
2026-02-12T21:02:00Z,69.24,29.86
2026-02-12T21:03:00Z,73.94,28.70
2026-02-12T21:04:00Z,77.09,24.34
2026-02-12T21:05:00Z,72.88,31.98
2026-02-12T21:06:00Z,81.61,18.84
2026-02-12T21:07:00Z,84.84,15.89
2026-02-12T21:08:00Z,84.25,16.50
2026-02-12T21:09:00Z,84.83,16.45
2026-02-12T21:10:00Z,84.47,16.16
2026-02-12T21:11:00Z,75.72,23.37
2026-02-12T21:12:00Z,84.82,21.05
2026-02-12T21:13:00Z,81.88,20.35
2026-02-12T21:14:00Z,82.82,17.92
2026-02-12T21:15:00Z,78.72,22.12
2026-02-12T21:16:00Z,78.06,20.66
2026-02-12T21:17:00Z,83.01,17.76
2026-02-12T21:18:00Z,82.83,18.04
2026-02-12T21:19:00Z,81.57,19.16
2026-02-12T21:20:00Z,81.32,19.31
2026-02-12T21:21:00Z,74.59,26.07
2026-02-12T21:22:00Z,62.32,37.62
2026-02-12T21:23:00Z,57.40,43.20
2026-02-12T21:24:00Z,56.23,45.00
2026-02-12T21:25:00Z,58.07,43.88
2026-02-12T21:26:00Z,59.36,42.09
2026-02-12T21:27:00Z,56.94,45.47
2026-02-12T21:28:00Z,63.48,34.96
2026-02-12T21:29:00Z,72.47,28.41
2026-02-12T21:30:00Z,76.99,23.23
2026-02-12T21:31:00Z,79.26,20.20
2026-02-12T21:32:00Z,81.92,18.55
2026-02-12T21:33:00Z,83.32,17.52
2026-02-12T21:34:00Z,82.75,16.96
2026-02-12T21:35:00Z,83.50,16.74
2026-02-12T21:36:00Z,82.44,19.83
2026-02-12T21:37:00Z,83.29,17.08
2026-02-12T21:38:00Z,84.29,16.69
2026-02-12T21:39:00Z,82.33,18.61
2026-02-12T21:40:00Z,81.88,19.54
2026-02-12T21:41:00Z,84.13,17.66
2026-02-12T21:42:00Z,84.78,16.47
2026-02-12T21:43:00Z,84.95,16.24
2026-02-12T21:44:00Z,86.60,14.48
2026-02-12T21:45:00Z,84.86,16.78
2026-02-12T21:46:00Z,83.87,18.70
2026-02-12T21:47:00Z,81.68,19.95
2026-02-12T21:48:00Z,81.93,18.87
2026-02-12T21:49:00Z,82.90,19.05
2026-02-12T21:50:00Z,74.16,30.86
2026-02-12T21:51:00Z,64.42,35.81
2026-02-12T21:52:00Z,64.07,37.70
2026-02-12T21:53:00Z,61.46,39.72
2026-02-12T21:54:00Z,58.73,43.16
2026-02-12T21:55:00Z,56.49,45.03
2026-02-12T21:56:00Z,59.08,41.72
2026-02-12T21:57:00Z,60.15,40.53
2026-02-12T21:58:00Z,61.96,38.81
2026-02-12T21:59:00Z,62.67,38.20
2026-02-12T22:00:00Z,64.98,35.32
2026-02-12T22:01:00Z,62.54,39.93
2026-02-12T22:02:00Z,60.18,40.48
2026-02-12T22:03:00Z,60.57,39.86
2026-02-12T22:04:00Z,60.21,40.25
2026-02-12T22:05:00Z,55.26,45.06
2026-02-12T22:06:00Z,56.01,44.48
2026-02-12T22:07:00Z,57.23,43.62
2026-02-12T22:08:00Z,55.81,44.62
2026-02-12T22:09:00Z,51.98,49.71
2026-02-12T22:10:00Z,60.56,40.14
2026-02-12T22:11:00Z,61.59,40.41
2026-02-12T22:12:00Z,68.63,31.66
2026-02-12T22:13:00Z,64.79,38.56
2026-02-12T22:14:00Z,61.26,39.63
2026-02-12T22:15:00Z,64.90,37.21
2026-02-12T22:16:00Z,65.70,34.65
2026-02-12T22:17:00Z,65.55,34.75
2026-02-12T22:18:00Z,64.19,35.82
2026-02-12T22:19:00Z,66.35,34.47
2026-02-12T22:20:00Z,61.27,40.62
2026-02-12T22:21:00Z,62.46,39.58
2026-02-12T22:22:00Z,67.68,33.36
2026-02-12T22:23:00Z,67.48,33.72
2026-02-12T22:24:00Z,72.31,28.46
2026-02-12T22:25:00Z,84.53,14.29
2026-02-12T22:26:00Z,80.06,19.22
2026-02-12T22:27:00Z,76.53,25.59
2026-02-12T22:28:00Z,64.44,36.06
2026-02-12T22:29:00Z,65.82,36.23
2026-02-12T22:30:00Z,64.23,37.10
2026-02-12T22:31:00Z,63.00,39.42
2026-02-12T22:32:00Z,61.29,38.83
2026-02-12T22:33:00Z,66.58,34.04
2026-02-12T22:34:00Z,67.54,32.80
2026-02-12T22:35:00Z,72.71,27.02
2026-02-12T22:36:00Z,85.87,14.54
2026-02-12T22:37:00Z,94.04,5.91
2026-02-12T22:38:00Z,92.22,6.87
2026-02-12T22:39:00Z,90.31,10.09
2026-02-12T22:40:00Z,97.00,2.68
2026-02-12T22:41:00Z,99.00,1.00
2026-02-12T22:42:00Z,99.00,1.00
2026-02-12T22:43:00Z,99.00,1.00
2026-02-12T22:44:00Z,99.00,1.00
2026-02-12T22:45:00Z,99.00,1.00
2026-02-12T22:46:00Z,99.00,1.00
2026-02-12T22:47:00Z,99.00,1.00
