# event_ticker=KXATPMATCH-26APR02TIEBAS
# final_score=6-3 3-6 6-1
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Nishesh Basavareddy
# kalshi_date=2026-04-02
timestamp,Learner Tien,Nishesh Basavareddy
2026-04-02T15:20:00Z,76.00,26.00
2026-04-02T15:21:00Z,76.00,26.00
2026-04-02T15:23:00Z,75.91,26.00
2026-04-02T15:25:00Z,76.00,26.00
2026-04-02T15:31:00Z,76.00,26.00
2026-04-02T15:33:00Z,76.00,26.00
2026-04-02T15:34:00Z,76.00,26.00
2026-04-02T15:35:00Z,76.00,26.00
2026-04-02T15:37:00Z,76.00,26.00
2026-04-02T15:38:00Z,76.00,26.00
2026-04-02T15:46:00Z,76.00,26.00
2026-04-02T15:50:00Z,76.00,26.00
2026-04-02T15:54:00Z,76.00,26.00
2026-04-02T15:55:00Z,76.00,26.00
2026-04-02T16:03:00Z,76.00,26.00
2026-04-02T16:11:00Z,76.00,26.00
2026-04-02T16:12:00Z,76.00,26.00
2026-04-02T16:13:00Z,76.00,26.00
2026-04-02T16:17:00Z,76.00,26.00
2026-04-02T16:19:00Z,76.00,26.00
2026-04-02T16:20:00Z,76.00,26.00
2026-04-02T16:21:00Z,76.00,26.00
2026-04-02T16:28:00Z,76.00,26.00
2026-04-02T16:30:00Z,76.00,26.00
2026-04-02T16:31:00Z,76.00,26.00
2026-04-02T16:35:00Z,76.00,26.00
2026-04-02T16:36:00Z,77.00,26.00
2026-04-02T16:37:00Z,77.00,25.00
2026-04-02T16:41:00Z,77.00,25.00
2026-04-02T16:42:00Z,77.00,25.00
2026-04-02T16:47:00Z,77.00,24.00
2026-04-02T16:48:00Z,77.00,24.00
2026-04-02T16:54:00Z,77.00,24.00
2026-04-02T16:55:00Z,77.00,24.00
2026-04-02T16:56:00Z,77.00,24.00
2026-04-02T16:57:00Z,77.00,24.00
2026-04-02T16:58:00Z,77.00,24.00
2026-04-02T17:01:00Z,77.00,24.00
2026-04-02T17:02:00Z,77.00,24.00
2026-04-02T17:04:00Z,77.00,24.00
2026-04-02T17:05:00Z,77.00,24.00
2026-04-02T17:06:00Z,77.00,24.00
2026-04-02T17:07:00Z,77.00,24.00
2026-04-02T17:09:00Z,77.00,24.00
2026-04-02T17:11:00Z,77.00,25.00
2026-04-02T17:12:00Z,77.00,25.00
2026-04-02T17:13:00Z,76.00,25.00
2026-04-02T17:14:00Z,77.00,25.00
2026-04-02T17:15:00Z,77.00,25.00
2026-04-02T17:16:00Z,77.00,25.00
2026-04-02T17:18:00Z,77.00,25.00
2026-04-02T17:19:00Z,76.00,25.00
2026-04-02T17:21:00Z,76.40,25.00
2026-04-02T17:23:00Z,77.00,25.00
2026-04-02T17:24:00Z,77.00,24.00
2026-04-02T17:25:00Z,77.81,24.00
2026-04-02T17:26:00Z,78.00,25.00
2026-04-02T17:29:00Z,76.22,25.00
2026-04-02T17:30:00Z,78.00,25.00
2026-04-02T17:31:00Z,77.00,25.00
2026-04-02T17:32:00Z,77.00,25.00
2026-04-02T17:40:00Z,78.00,25.00
2026-04-02T17:41:00Z,77.00,25.00
2026-04-02T17:42:00Z,78.00,25.00
2026-04-02T17:48:00Z,77.00,25.00
2026-04-02T17:52:00Z,78.00,25.00
2026-04-02T17:55:00Z,78.00,25.00
2026-04-02T17:56:00Z,78.00,25.00
2026-04-02T17:58:00Z,78.00,25.00
2026-04-02T17:59:00Z,78.00,24.00
2026-04-02T18:00:00Z,78.00,24.00
2026-04-02T18:03:00Z,78.00,24.00
2026-04-02T18:04:00Z,78.00,24.00
2026-04-02T18:05:00Z,78.00,24.00
2026-04-02T18:07:00Z,78.00,25.00
2026-04-02T18:10:00Z,78.00,25.00
2026-04-02T18:13:00Z,78.00,25.00
2026-04-02T18:17:00Z,78.00,25.00
2026-04-02T18:18:00Z,78.00,25.00
2026-04-02T18:19:00Z,78.00,25.00
2026-04-02T18:20:00Z,78.00,25.00
2026-04-02T18:21:00Z,78.00,25.00
2026-04-02T18:24:00Z,78.00,25.00
2026-04-02T18:25:00Z,78.00,25.00
2026-04-02T18:26:00Z,78.00,24.00
2026-04-02T18:28:00Z,78.00,24.00
2026-04-02T18:39:00Z,78.00,24.00
2026-04-02T18:45:00Z,78.00,24.00
2026-04-02T18:46:00Z,78.00,24.00
2026-04-02T18:48:00Z,78.00,24.00
2026-04-02T18:49:00Z,78.00,24.00
2026-04-02T18:51:00Z,78.00,24.00
2026-04-02T18:53:00Z,78.00,24.00
2026-04-02T18:56:00Z,78.00,24.00
2026-04-02T18:59:00Z,78.00,24.00
2026-04-02T19:01:00Z,77.00,24.00
2026-04-02T19:03:00Z,77.00,24.00
2026-04-02T19:05:00Z,77.00,24.00
2026-04-02T19:08:00Z,78.00,24.00
2026-04-02T19:11:00Z,78.00,24.00
2026-04-02T19:14:00Z,78.00,24.00
2026-04-02T19:16:00Z,78.00,24.00
2026-04-02T19:17:00Z,77.00,24.00
2026-04-02T19:19:00Z,77.99,24.00
2026-04-02T19:21:00Z,78.00,24.00
2026-04-02T19:22:00Z,78.00,24.00
2026-04-02T19:23:00Z,78.00,24.00
2026-04-02T19:24:00Z,78.00,24.00
2026-04-02T19:25:00Z,78.00,24.00
2026-04-02T19:26:00Z,78.00,24.00
2026-04-02T19:27:00Z,78.00,24.00
2026-04-02T19:28:00Z,78.00,24.00
2026-04-02T19:29:00Z,78.00,24.00
2026-04-02T19:31:00Z,78.00,24.00
2026-04-02T19:32:00Z,78.00,24.00
2026-04-02T19:33:00Z,78.00,24.00
2026-04-02T19:34:00Z,77.00,24.00
2026-04-02T19:35:00Z,77.00,24.00
2026-04-02T19:36:00Z,77.00,24.00
2026-04-02T19:38:00Z,77.00,24.00
2026-04-02T19:41:00Z,77.00,24.00
2026-04-02T19:42:00Z,77.00,24.00
2026-04-02T19:43:00Z,77.00,24.00
2026-04-02T19:45:00Z,77.00,24.00
2026-04-02T19:46:00Z,77.00,24.00
2026-04-02T19:48:00Z,77.00,24.00
2026-04-02T19:49:00Z,77.00,23.00
2026-04-02T19:50:00Z,78.00,23.00
2026-04-02T19:51:00Z,78.00,23.00
2026-04-02T19:52:00Z,78.00,23.45
2026-04-02T19:55:00Z,78.00,23.45
2026-04-02T19:56:00Z,78.00,24.00
2026-04-02T19:57:00Z,78.00,24.00
2026-04-02T19:58:00Z,78.00,24.00
2026-04-02T20:00:00Z,78.00,24.00
2026-04-02T20:01:00Z,78.00,24.00
2026-04-02T20:02:00Z,78.00,24.00
2026-04-02T20:03:00Z,78.00,24.00
2026-04-02T20:04:00Z,78.00,24.00
2026-04-02T20:05:00Z,78.00,24.00
2026-04-02T20:06:00Z,78.00,24.00
2026-04-02T20:07:00Z,78.00,24.00
2026-04-02T20:11:00Z,78.00,24.00
2026-04-02T20:12:00Z,78.00,24.00
2026-04-02T20:13:00Z,78.00,24.00
2026-04-02T20:14:00Z,78.00,24.00
2026-04-02T20:16:00Z,78.00,24.00
2026-04-02T20:17:00Z,78.00,24.00
2026-04-02T20:18:00Z,78.00,24.00
2026-04-02T20:19:00Z,78.00,24.00
2026-04-02T20:20:00Z,78.00,24.00
2026-04-02T20:21:00Z,78.00,23.00
2026-04-02T20:22:00Z,78.00,23.02
2026-04-02T20:23:00Z,78.00,23.02
2026-04-02T20:25:00Z,78.00,23.02
2026-04-02T20:26:00Z,78.00,24.00
2026-04-02T20:27:00Z,78.00,24.00
2026-04-02T20:28:00Z,78.00,23.06
2026-04-02T20:29:00Z,78.00,23.06
2026-04-02T20:31:00Z,78.00,23.00
2026-04-02T20:33:00Z,78.00,23.00
2026-04-02T20:34:00Z,78.00,23.00
2026-04-02T20:35:00Z,78.00,23.00
2026-04-02T20:36:00Z,78.00,23.00
2026-04-02T20:37:00Z,78.00,23.00
2026-04-02T20:38:00Z,77.00,23.00
2026-04-02T20:39:00Z,77.00,23.00
2026-04-02T20:40:00Z,77.00,24.00
2026-04-02T20:41:00Z,76.00,24.00
2026-04-02T20:42:00Z,78.00,24.00
2026-04-02T20:43:00Z,78.00,24.00
2026-04-02T20:44:00Z,78.00,24.00
2026-04-02T20:45:00Z,78.00,24.00
2026-04-02T20:47:00Z,78.00,24.00
2026-04-02T20:48:00Z,78.00,24.00
2026-04-02T20:50:00Z,78.00,24.00
2026-04-02T20:51:00Z,78.00,24.00
2026-04-02T20:52:00Z,78.00,24.00
2026-04-02T20:53:00Z,78.00,23.95
2026-04-02T20:55:00Z,78.00,23.95
2026-04-02T20:56:00Z,78.00,24.00
2026-04-02T20:57:00Z,78.00,24.00
2026-04-02T20:58:00Z,78.00,22.00
2026-04-02T20:59:00Z,78.00,22.00
2026-04-02T21:00:00Z,78.00,24.00
2026-04-02T21:01:00Z,78.00,23.00
2026-04-02T21:03:00Z,78.00,23.00
2026-04-02T21:05:00Z,77.70,23.00
2026-04-02T21:06:00Z,78.00,24.00
2026-04-02T21:07:00Z,78.00,24.00
2026-04-02T21:08:00Z,78.00,22.00
2026-04-02T21:09:00Z,78.00,22.00
2026-04-02T21:10:00Z,78.00,24.00
2026-04-02T21:11:00Z,78.00,24.00
2026-04-02T21:12:00Z,77.52,24.00
2026-04-02T21:13:00Z,78.00,24.00
2026-04-02T21:14:00Z,78.00,24.00
2026-04-02T21:15:00Z,77.91,24.00
2026-04-02T21:16:00Z,78.00,24.00
2026-04-02T21:17:00Z,78.00,24.00
2026-04-02T21:18:00Z,78.00,24.00
2026-04-02T21:20:00Z,78.00,24.00
2026-04-02T21:21:00Z,78.00,22.02
2026-04-02T21:22:00Z,78.00,21.06
2026-04-02T21:23:00Z,78.00,21.01
2026-04-02T21:24:00Z,78.00,21.00
2026-04-02T21:25:00Z,78.00,21.00
2026-04-02T21:26:00Z,78.00,23.00
2026-04-02T21:27:00Z,78.01,21.15
2026-04-02T21:28:00Z,79.00,22.98
2026-04-02T21:29:00Z,79.67,22.98
2026-04-02T21:30:00Z,79.99,21.73
2026-04-02T21:31:00Z,80.01,21.64
2026-04-02T21:32:00Z,80.84,21.00
2026-04-02T21:33:00Z,80.51,20.57
2026-04-02T21:34:00Z,80.96,21.00
2026-04-02T21:35:00Z,81.00,20.90
2026-04-02T21:36:00Z,81.00,20.66
2026-04-02T21:37:00Z,80.96,20.00
2026-04-02T21:38:00Z,80.37,20.47
2026-04-02T21:39:00Z,81.83,20.55
2026-04-02T21:40:00Z,81.80,21.00
2026-04-02T21:41:00Z,81.91,21.47
2026-04-02T21:42:00Z,81.54,21.46
2026-04-02T21:43:00Z,81.99,21.26
2026-04-02T21:44:00Z,80.83,21.48
2026-04-02T21:45:00Z,79.40,21.88
2026-04-02T21:46:00Z,79.25,21.85
2026-04-02T21:47:00Z,81.15,20.93
2026-04-02T21:48:00Z,80.99,19.55
2026-04-02T21:49:00Z,84.07,17.60
2026-04-02T21:50:00Z,85.63,15.86
2026-04-02T21:51:00Z,86.79,14.10
2026-04-02T21:52:00Z,89.89,14.16
2026-04-02T21:53:00Z,91.31,8.75
2026-04-02T21:54:00Z,93.21,8.91
2026-04-02T21:55:00Z,92.93,8.99
2026-04-02T21:56:00Z,93.91,8.15
2026-04-02T21:57:00Z,94.73,6.79
2026-04-02T21:58:00Z,94.56,5.02
2026-04-02T21:59:00Z,94.55,6.09
2026-04-02T22:00:00Z,92.57,7.98
2026-04-02T22:01:00Z,90.46,9.71
2026-04-02T22:02:00Z,89.13,12.46
2026-04-02T22:03:00Z,87.34,11.84
2026-04-02T22:04:00Z,89.14,11.86
2026-04-02T22:05:00Z,89.38,13.77
2026-04-02T22:06:00Z,90.16,11.90
2026-04-02T22:07:00Z,91.72,8.92
2026-04-02T22:08:00Z,92.01,9.00
2026-04-02T22:09:00Z,91.86,8.76
2026-04-02T22:10:00Z,90.70,10.74
2026-04-02T22:11:00Z,91.37,9.59
2026-04-02T22:12:00Z,91.34,9.41
2026-04-02T22:13:00Z,91.99,8.86
2026-04-02T22:14:00Z,91.42,8.44
2026-04-02T22:15:00Z,92.00,8.64
2026-04-02T22:16:00Z,92.00,9.00
2026-04-02T22:17:00Z,90.53,10.05
2026-04-02T22:18:00Z,90.39,10.86
2026-04-02T22:19:00Z,88.65,11.18
2026-04-02T22:20:00Z,92.68,10.51
2026-04-02T22:21:00Z,93.07,7.56
2026-04-02T22:22:00Z,92.84,8.00
2026-04-02T22:23:00Z,92.03,7.96
2026-04-02T22:24:00Z,91.37,8.92
2026-04-02T22:25:00Z,90.98,10.49
2026-04-02T22:26:00Z,90.19,9.56
2026-04-02T22:27:00Z,92.92,7.98
2026-04-02T22:28:00Z,94.00,8.22
2026-04-02T22:29:00Z,91.71,9.91
2026-04-02T22:30:00Z,92.02,9.16
2026-04-02T22:31:00Z,93.96,6.99
2026-04-02T22:32:00Z,93.01,7.05
2026-04-02T22:33:00Z,93.78,7.14
2026-04-02T22:34:00Z,96.30,3.80
2026-04-02T22:35:00Z,97.31,4.13
2026-04-02T22:36:00Z,94.66,6.04
2026-04-02T22:37:00Z,92.11,8.90
2026-04-02T22:38:00Z,91.99,9.16
2026-04-02T22:39:00Z,91.00,9.81
2026-04-02T22:40:00Z,89.77,11.13
2026-04-02T22:41:00Z,86.32,14.27
2026-04-02T22:42:00Z,89.49,10.19
2026-04-02T22:43:00Z,91.55,8.99
2026-04-02T22:44:00Z,92.94,9.19
2026-04-02T22:45:00Z,90.05,10.79
2026-04-02T22:46:00Z,90.91,11.29
2026-04-02T22:47:00Z,90.00,10.81
2026-04-02T22:48:00Z,89.43,11.53
2026-04-02T22:49:00Z,87.07,15.25
2026-04-02T22:50:00Z,85.45,15.15
2026-04-02T22:51:00Z,83.33,16.95
2026-04-02T22:52:00Z,85.54,13.47
2026-04-02T22:53:00Z,78.09,21.72
2026-04-02T22:54:00Z,78.63,22.38
2026-04-02T22:55:00Z,76.71,24.55
2026-04-02T22:56:00Z,73.97,26.90
2026-04-02T22:57:00Z,74.12,27.00
2026-04-02T22:58:00Z,73.05,28.53
2026-04-02T22:59:00Z,73.78,28.60
2026-04-02T23:00:00Z,74.93,24.26
2026-04-02T23:01:00Z,74.08,21.83
2026-04-02T23:02:00Z,71.04,29.98
2026-04-02T23:03:00Z,76.08,27.07
2026-04-02T23:04:00Z,74.32,26.95
2026-04-02T23:05:00Z,73.12,29.15
2026-04-02T23:06:00Z,71.46,27.83
2026-04-02T23:07:00Z,73.84,26.99
2026-04-02T23:08:00Z,73.79,27.18
2026-04-02T23:09:00Z,73.99,27.01
2026-04-02T23:10:00Z,74.00,27.52
2026-04-02T23:11:00Z,73.98,27.65
2026-04-02T23:12:00Z,76.93,24.81
2026-04-02T23:13:00Z,77.11,26.23
2026-04-02T23:14:00Z,76.47,26.58
2026-04-02T23:15:00Z,78.65,21.51
2026-04-02T23:16:00Z,78.32,20.47
2026-04-02T23:17:00Z,74.86,25.94
2026-04-02T23:18:00Z,79.53,20.43
2026-04-02T23:19:00Z,78.86,22.85
2026-04-02T23:20:00Z,83.77,17.29
2026-04-02T23:21:00Z,80.24,24.04
2026-04-02T23:22:00Z,79.87,19.66
2026-04-02T23:23:00Z,83.88,16.53
2026-04-02T23:24:00Z,90.38,14.61
2026-04-02T23:25:00Z,90.52,9.04
2026-04-02T23:26:00Z,92.53,9.52
2026-04-02T23:27:00Z,94.76,5.83
2026-04-02T23:28:00Z,93.96,5.83
2026-04-02T23:29:00Z,94.75,5.49
2026-04-02T23:30:00Z,93.26,6.07
2026-04-02T23:31:00Z,93.98,7.73
2026-04-02T23:32:00Z,93.37,6.76
2026-04-02T23:33:00Z,93.46,6.73
2026-04-02T23:34:00Z,96.47,3.37
2026-04-02T23:35:00Z,96.60,3.99
2026-04-02T23:36:00Z,96.38,4.60
2026-04-02T23:37:00Z,95.47,4.50
2026-04-02T23:38:00Z,97.58,2.11
2026-04-02T23:39:00Z,98.97,1.04
2026-04-02T23:40:00Z,97.68,2.64
2026-04-02T23:41:00Z,98.90,1.63
2026-04-02T23:42:00Z,98.15,1.53
2026-04-02T23:43:00Z,99.00,1.00
2026-04-02T23:44:00Z,99.00,1.00
2026-04-02T23:45:00Z,99.00,1.00
2026-04-02T23:46:00Z,99.00,1.00
2026-04-02T23:47:00Z,99.00,1.00
