# event_ticker=KXATPMATCH-25OCT19HUMRUU
# final_score=6-2 6-3
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Ugo Humbert
# kalshi_date=2025-10-19
timestamp,Casper Ruud,Ugo Humbert
2025-10-19T08:30:00Z,62.00,39.00
2025-10-19T08:32:00Z,62.00,39.00
2025-10-19T08:33:00Z,62.00,39.00
2025-10-19T08:36:00Z,62.00,39.00
2025-10-19T08:38:00Z,62.00,39.00
2025-10-19T08:39:00Z,62.00,39.00
2025-10-19T08:42:00Z,62.00,39.00
2025-10-19T08:46:00Z,62.00,39.00
2025-10-19T08:53:00Z,60.00,39.00
2025-10-19T09:08:00Z,62.00,39.00
2025-10-19T09:12:00Z,62.00,39.00
2025-10-19T09:15:00Z,62.00,39.00
2025-10-19T09:28:00Z,62.00,39.00
2025-10-19T09:36:00Z,61.00,39.00
2025-10-19T09:40:00Z,61.00,39.00
2025-10-19T09:46:00Z,61.00,39.00
2025-10-19T10:30:00Z,61.00,39.00
2025-10-19T10:37:00Z,61.00,39.00
2025-10-19T10:38:00Z,61.00,39.00
2025-10-19T10:43:00Z,61.00,39.00
2025-10-19T10:49:00Z,61.00,40.00
2025-10-19T10:54:00Z,61.00,40.00
2025-10-19T10:57:00Z,61.00,40.00
2025-10-19T10:58:00Z,61.00,40.00
2025-10-19T10:59:00Z,61.00,40.00
2025-10-19T11:00:00Z,61.00,40.00
2025-10-19T11:02:00Z,60.00,40.00
2025-10-19T11:03:00Z,60.66,40.00
2025-10-19T11:13:00Z,60.00,40.00
2025-10-19T11:15:00Z,60.00,40.00
2025-10-19T11:18:00Z,60.00,41.00
2025-10-19T11:19:00Z,60.00,41.00
2025-10-19T11:20:00Z,60.00,41.00
2025-10-19T11:22:00Z,60.00,41.00
2025-10-19T11:31:00Z,60.00,41.00
2025-10-19T11:35:00Z,60.00,41.00
2025-10-19T11:37:00Z,60.00,41.00
2025-10-19T11:39:00Z,60.00,41.00
2025-10-19T11:40:00Z,60.00,41.00
2025-10-19T11:41:00Z,60.00,41.00
2025-10-19T11:43:00Z,60.00,41.00
2025-10-19T11:45:00Z,60.73,41.00
2025-10-19T11:47:00Z,61.00,41.00
2025-10-19T11:58:00Z,61.00,40.00
2025-10-19T12:02:00Z,61.00,40.00
2025-10-19T12:09:00Z,61.00,40.00
2025-10-19T12:10:00Z,60.31,40.00
2025-10-19T12:11:00Z,61.00,40.00
2025-10-19T12:12:00Z,61.00,40.00
2025-10-19T12:15:00Z,61.00,40.00
2025-10-19T12:18:00Z,61.00,40.00
2025-10-19T12:21:00Z,61.00,40.00
2025-10-19T12:23:00Z,61.00,40.00
2025-10-19T12:24:00Z,61.00,39.00
2025-10-19T12:25:00Z,61.00,39.00
2025-10-19T12:26:00Z,62.00,39.00
2025-10-19T12:28:00Z,62.00,39.62
2025-10-19T12:30:00Z,62.00,39.62
2025-10-19T12:31:00Z,62.00,39.62
2025-10-19T12:35:00Z,62.00,40.00
2025-10-19T12:36:00Z,62.00,40.00
2025-10-19T12:38:00Z,62.00,40.00
2025-10-19T12:39:00Z,62.00,40.00
2025-10-19T12:42:00Z,62.00,40.00
2025-10-19T12:45:00Z,62.00,40.00
2025-10-19T12:46:00Z,62.00,40.00
2025-10-19T12:47:00Z,62.00,40.00
2025-10-19T12:48:00Z,61.00,39.72
2025-10-19T12:49:00Z,61.38,40.00
2025-10-19T12:50:00Z,62.00,40.00
2025-10-19T12:51:00Z,62.00,40.00
2025-10-19T12:52:00Z,61.29,40.00
2025-10-19T12:53:00Z,62.00,40.00
2025-10-19T12:54:00Z,62.00,40.00
2025-10-19T12:55:00Z,62.00,40.00
2025-10-19T12:56:00Z,62.00,40.00
2025-10-19T12:57:00Z,62.00,40.00
2025-10-19T12:58:00Z,62.00,40.00
2025-10-19T12:59:00Z,61.00,40.00
2025-10-19T13:00:00Z,61.00,40.00
2025-10-19T13:01:00Z,62.00,40.00
2025-10-19T13:02:00Z,62.00,40.00
2025-10-19T13:03:00Z,62.59,39.00
2025-10-19T13:04:00Z,62.59,39.00
2025-10-19T13:05:00Z,64.00,39.00
2025-10-19T13:06:00Z,64.00,39.00
2025-10-19T13:07:00Z,64.00,38.64
2025-10-19T13:08:00Z,64.00,39.00
2025-10-19T13:09:00Z,63.88,39.00
2025-10-19T13:10:00Z,63.06,39.00
2025-10-19T13:11:00Z,66.00,37.95
2025-10-19T13:12:00Z,66.10,34.95
2025-10-19T13:13:00Z,66.67,34.95
2025-10-19T13:14:00Z,66.80,34.86
2025-10-19T13:15:00Z,67.43,34.22
2025-10-19T13:16:00Z,64.86,36.73
2025-10-19T13:17:00Z,62.49,38.07
2025-10-19T13:18:00Z,64.00,36.00
2025-10-19T13:19:00Z,67.00,34.64
2025-10-19T13:20:00Z,66.27,35.71
2025-10-19T13:21:00Z,66.27,34.00
2025-10-19T13:22:00Z,69.82,32.63
2025-10-19T13:23:00Z,73.74,25.00
2025-10-19T13:24:00Z,78.38,22.03
2025-10-19T13:25:00Z,80.00,20.00
2025-10-19T13:26:00Z,82.81,17.57
2025-10-19T13:27:00Z,84.15,16.50
2025-10-19T13:28:00Z,84.11,17.94
2025-10-19T13:29:00Z,84.14,18.56
2025-10-19T13:30:00Z,84.19,17.55
2025-10-19T13:31:00Z,84.00,14.16
2025-10-19T13:32:00Z,83.30,16.06
2025-10-19T13:33:00Z,84.60,17.74
2025-10-19T13:34:00Z,85.49,15.16
2025-10-19T13:35:00Z,85.00,16.39
2025-10-19T13:36:00Z,85.00,16.00
2025-10-19T13:37:00Z,85.99,14.35
2025-10-19T13:38:00Z,86.00,14.39
2025-10-19T13:39:00Z,87.19,14.00
2025-10-19T13:40:00Z,88.69,13.72
2025-10-19T13:41:00Z,88.69,13.77
2025-10-19T13:42:00Z,87.50,13.25
2025-10-19T13:43:00Z,88.51,12.00
2025-10-19T13:44:00Z,89.00,11.00
2025-10-19T13:45:00Z,90.47,11.00
2025-10-19T13:46:00Z,91.00,11.39
2025-10-19T13:47:00Z,91.00,9.18
2025-10-19T13:48:00Z,90.56,10.91
2025-10-19T13:49:00Z,90.83,9.50
2025-10-19T13:50:00Z,88.61,12.57
2025-10-19T13:51:00Z,89.64,10.93
2025-10-19T13:52:00Z,91.35,11.41
2025-10-19T13:53:00Z,91.42,9.90
2025-10-19T13:54:00Z,91.55,9.90
2025-10-19T13:55:00Z,93.61,7.31
2025-10-19T13:56:00Z,92.65,6.56
2025-10-19T13:57:00Z,93.76,7.32
2025-10-19T13:58:00Z,91.18,7.67
2025-10-19T13:59:00Z,96.51,3.15
2025-10-19T14:00:00Z,98.91,2.40
2025-10-19T14:01:00Z,98.72,1.59
2025-10-19T14:02:00Z,98.00,1.02
2025-10-19T14:03:00Z,98.12,3.53
2025-10-19T14:04:00Z,98.03,3.00
2025-10-19T14:05:00Z,98.80,2.87
2025-10-19T14:06:00Z,98.48,2.10
2025-10-19T14:07:00Z,99.00,2.10
2025-10-19T14:08:00Z,98.00,3.00
2025-10-19T14:09:00Z,98.00,3.00
2025-10-19T14:11:00Z,99.00,3.00
2025-10-19T14:13:00Z,99.00,1.00
2025-10-19T14:14:00Z,99.00,1.18
2025-10-19T14:16:00Z,99.00,1.18
2025-10-19T14:19:00Z,99.00,1.18
2025-10-19T14:20:00Z,99.00,1.18
2025-10-19T14:21:00Z,99.00,1.18
