# event_ticker=KXATPMATCH-25OCT01MANBER
# final_score=7-5 7-6(5)
# score_resolution=7-5 7-6
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-01
timestamp,Adrian Mannarino,Matteo Berrettini
2025-10-01T06:11:00Z,43.00,59.00
2025-10-01T06:13:00Z,43.00,59.00
2025-10-01T06:17:00Z,43.00,59.50
2025-10-01T06:18:00Z,43.00,60.00
2025-10-01T06:22:00Z,43.00,60.00
2025-10-01T06:26:00Z,43.00,60.00
2025-10-01T06:27:00Z,42.84,60.00
2025-10-01T06:30:00Z,42.84,60.00
2025-10-01T06:34:00Z,43.44,58.00
2025-10-01T06:37:00Z,41.00,58.00
2025-10-01T06:38:00Z,41.00,58.82
2025-10-01T06:39:00Z,41.00,59.00
2025-10-01T06:40:00Z,41.00,60.39
2025-10-01T06:45:00Z,41.00,60.39
2025-10-01T06:49:00Z,41.00,60.39
2025-10-01T06:50:00Z,41.00,60.39
2025-10-01T06:51:00Z,41.67,60.39
2025-10-01T06:57:00Z,43.00,60.39
2025-10-01T06:58:00Z,43.00,59.99
2025-10-01T07:04:00Z,41.00,60.36
2025-10-01T07:05:00Z,41.00,61.00
2025-10-01T07:08:00Z,39.00,61.00
2025-10-01T07:09:00Z,38.11,65.00
2025-10-01T07:10:00Z,41.74,65.00
2025-10-01T07:11:00Z,41.74,61.36
2025-10-01T07:12:00Z,46.78,61.36
2025-10-01T07:16:00Z,45.00,61.36
2025-10-01T07:17:00Z,43.00,61.36
2025-10-01T07:18:00Z,44.00,58.61
2025-10-01T07:19:00Z,44.00,58.07
2025-10-01T07:20:00Z,42.20,61.32
2025-10-01T07:21:00Z,40.00,61.00
2025-10-01T07:22:00Z,39.00,61.00
2025-10-01T07:23:00Z,40.51,61.00
2025-10-01T07:24:00Z,45.62,57.27
2025-10-01T07:25:00Z,43.00,57.95
2025-10-01T07:26:00Z,48.67,56.00
2025-10-01T07:27:00Z,49.69,51.85
2025-10-01T07:28:00Z,54.84,48.11
2025-10-01T07:29:00Z,51.40,49.93
2025-10-01T07:30:00Z,44.25,63.04
2025-10-01T07:31:00Z,42.99,61.00
2025-10-01T07:32:00Z,44.00,61.00
2025-10-01T07:33:00Z,45.39,58.51
2025-10-01T07:34:00Z,46.00,58.51
2025-10-01T07:35:00Z,49.00,51.41
2025-10-01T07:36:00Z,45.82,53.41
2025-10-01T07:37:00Z,46.03,53.41
2025-10-01T07:38:00Z,43.00,54.00
2025-10-01T07:39:00Z,46.57,55.00
2025-10-01T07:40:00Z,46.46,55.00
2025-10-01T07:41:00Z,45.07,55.29
2025-10-01T07:42:00Z,46.00,56.23
2025-10-01T07:43:00Z,46.00,52.02
2025-10-01T07:44:00Z,52.13,44.55
2025-10-01T07:45:00Z,63.21,37.02
2025-10-01T07:46:00Z,63.00,42.42
2025-10-01T07:47:00Z,54.59,46.00
2025-10-01T07:48:00Z,54.59,52.58
2025-10-01T07:49:00Z,44.00,55.40
2025-10-01T07:50:00Z,46.00,55.40
2025-10-01T07:51:00Z,47.28,55.00
2025-10-01T07:52:00Z,48.00,55.00
2025-10-01T07:53:00Z,49.31,54.00
2025-10-01T07:54:00Z,59.00,52.00
2025-10-01T07:55:00Z,64.68,36.03
2025-10-01T07:56:00Z,72.75,28.44
2025-10-01T07:57:00Z,71.00,28.80
2025-10-01T07:58:00Z,73.00,28.80
2025-10-01T07:59:00Z,74.11,27.00
2025-10-01T08:00:00Z,77.00,25.47
2025-10-01T08:01:00Z,77.00,25.12
2025-10-01T08:02:00Z,80.43,18.53
2025-10-01T08:03:00Z,84.26,18.36
2025-10-01T08:04:00Z,81.00,23.64
2025-10-01T08:05:00Z,78.00,21.63
2025-10-01T08:06:00Z,78.00,25.00
2025-10-01T08:07:00Z,77.00,24.15
2025-10-01T08:08:00Z,76.00,25.00
2025-10-01T08:09:00Z,76.00,26.74
2025-10-01T08:10:00Z,75.00,25.70
2025-10-01T08:11:00Z,75.34,23.00
2025-10-01T08:12:00Z,78.46,23.08
2025-10-01T08:13:00Z,79.83,23.08
2025-10-01T08:14:00Z,79.45,21.00
2025-10-01T08:15:00Z,79.45,20.58
2025-10-01T08:16:00Z,82.88,14.81
2025-10-01T08:17:00Z,43.68,21.28
2025-10-01T08:18:00Z,79.89,21.96
2025-10-01T08:19:00Z,79.89,20.22
2025-10-01T08:20:00Z,76.84,22.12
2025-10-01T08:21:00Z,80.96,20.27
2025-10-01T08:22:00Z,82.00,20.27
2025-10-01T08:23:00Z,83.00,19.98
2025-10-01T08:24:00Z,83.00,19.00
2025-10-01T08:25:00Z,82.00,26.80
2025-10-01T08:26:00Z,80.14,21.26
2025-10-01T08:27:00Z,80.14,22.57
2025-10-01T08:28:00Z,78.01,30.19
2025-10-01T08:29:00Z,75.48,25.84
2025-10-01T08:30:00Z,77.00,23.00
2025-10-01T08:31:00Z,82.43,21.80
2025-10-01T08:32:00Z,85.00,18.00
2025-10-01T08:33:00Z,85.00,21.37
2025-10-01T08:34:00Z,78.08,26.26
2025-10-01T08:35:00Z,76.01,33.38
2025-10-01T08:36:00Z,74.51,31.68
2025-10-01T08:37:00Z,79.32,22.62
2025-10-01T08:38:00Z,81.54,19.93
2025-10-01T08:39:00Z,82.51,20.18
2025-10-01T08:40:00Z,81.11,22.85
2025-10-01T08:41:00Z,75.88,25.18
2025-10-01T08:42:00Z,76.63,29.27
2025-10-01T08:43:00Z,78.25,27.24
2025-10-01T08:44:00Z,80.44,23.00
2025-10-01T08:45:00Z,82.71,19.80
2025-10-01T08:46:00Z,83.00,18.52
2025-10-01T08:47:00Z,85.00,21.00
2025-10-01T08:48:00Z,75.49,24.57
2025-10-01T08:49:00Z,74.24,29.74
2025-10-01T08:50:00Z,76.52,34.13
2025-10-01T08:51:00Z,79.07,20.06
2025-10-01T08:52:00Z,84.25,11.04
2025-10-01T08:53:00Z,92.55,11.04
2025-10-01T08:54:00Z,90.18,10.04
2025-10-01T08:55:00Z,93.81,24.33
2025-10-01T08:56:00Z,96.17,4.63
2025-10-01T08:57:00Z,90.35,8.25
2025-10-01T08:58:00Z,96.33,3.12
2025-10-01T08:59:00Z,91.59,8.05
2025-10-01T09:00:00Z,97.73,7.17
2025-10-01T09:01:00Z,99.00,7.17
2025-10-01T09:02:00Z,99.00,7.17
