# event_ticker=KXATPMATCH-26APR14BERTOP
# final_score=6-1 6-4
# match_winner=Zizou Bergs
# fav_player=Zizou Bergs
# dog_player=Marko ToPo
# kalshi_date=2026-04-14
timestamp,Zizou Bergs,Marko ToPo
2026-04-14T05:12:00Z,79.00,21.00
2026-04-14T05:13:00Z,79.00,21.00
2026-04-14T05:16:00Z,80.00,21.00
2026-04-14T05:17:00Z,80.00,21.00
2026-04-14T05:18:00Z,80.00,21.00
2026-04-14T05:31:00Z,80.00,21.00
2026-04-14T05:33:00Z,79.00,21.00
2026-04-14T05:35:00Z,79.00,21.00
2026-04-14T05:37:00Z,80.00,21.00
2026-04-14T05:44:00Z,79.62,21.00
2026-04-14T05:46:00Z,81.66,21.00
2026-04-14T05:55:00Z,81.66,19.00
2026-04-14T06:10:00Z,81.00,19.00
2026-04-14T06:18:00Z,81.00,19.00
2026-04-14T06:19:00Z,81.00,20.00
2026-04-14T06:23:00Z,81.73,20.00
2026-04-14T06:33:00Z,82.00,20.00
2026-04-14T06:34:00Z,82.00,20.00
2026-04-14T06:36:00Z,82.00,20.00
2026-04-14T06:37:00Z,82.00,20.00
2026-04-14T06:43:00Z,82.00,20.00
2026-04-14T06:44:00Z,82.00,19.00
2026-04-14T06:45:00Z,82.00,18.00
2026-04-14T06:50:00Z,82.00,18.00
2026-04-14T07:01:00Z,82.00,18.00
2026-04-14T07:02:00Z,82.00,20.00
2026-04-14T07:08:00Z,82.00,18.00
2026-04-14T07:10:00Z,82.00,18.00
2026-04-14T07:15:00Z,82.00,19.00
2026-04-14T07:17:00Z,82.00,20.00
2026-04-14T07:26:00Z,82.00,20.00
2026-04-14T07:33:00Z,82.00,20.00
2026-04-14T07:42:00Z,82.00,20.00
2026-04-14T08:06:00Z,82.00,19.00
2026-04-14T08:23:00Z,82.00,19.00
2026-04-14T08:30:00Z,82.00,19.00
2026-04-14T08:32:00Z,82.00,19.00
2026-04-14T08:35:00Z,82.00,19.00
2026-04-14T08:47:00Z,81.00,19.00
2026-04-14T08:48:00Z,81.00,19.16
2026-04-14T08:49:00Z,81.00,19.16
2026-04-14T08:53:00Z,81.00,19.16
2026-04-14T08:54:00Z,81.00,20.00
2026-04-14T08:58:00Z,81.00,20.00
2026-04-14T09:00:00Z,81.00,20.00
2026-04-14T09:04:00Z,81.00,19.00
2026-04-14T09:11:00Z,81.00,19.00
2026-04-14T09:20:00Z,81.00,20.00
2026-04-14T09:32:00Z,81.00,20.00
2026-04-14T10:07:00Z,81.00,20.00
2026-04-14T10:09:00Z,81.00,19.00
2026-04-14T10:13:00Z,81.00,20.00
2026-04-14T10:26:00Z,81.00,20.00
2026-04-14T10:27:00Z,81.00,20.00
2026-04-14T10:46:00Z,81.00,20.00
2026-04-14T11:00:00Z,81.00,20.00
2026-04-14T11:13:00Z,81.00,20.00
2026-04-14T11:15:00Z,81.00,20.00
2026-04-14T11:30:00Z,81.00,20.00
2026-04-14T11:33:00Z,81.00,20.00
2026-04-14T11:35:00Z,81.00,20.00
2026-04-14T11:36:00Z,81.00,20.00
2026-04-14T11:42:00Z,81.00,20.00
2026-04-14T11:46:00Z,81.00,20.00
2026-04-14T11:47:00Z,81.00,20.00
2026-04-14T11:50:00Z,81.00,20.00
2026-04-14T11:51:00Z,81.00,20.00
2026-04-14T11:59:00Z,81.00,20.00
2026-04-14T12:03:00Z,81.00,20.00
2026-04-14T12:04:00Z,81.00,20.00
2026-04-14T12:07:00Z,81.00,20.00
2026-04-14T12:08:00Z,81.00,20.00
2026-04-14T12:09:00Z,81.00,20.00
2026-04-14T12:11:00Z,81.00,20.00
2026-04-14T12:16:00Z,81.00,20.00
2026-04-14T12:17:00Z,81.00,20.00
2026-04-14T12:22:00Z,81.00,20.00
2026-04-14T12:27:00Z,81.00,21.00
2026-04-14T12:32:00Z,81.00,21.00
2026-04-14T12:34:00Z,81.00,21.00
2026-04-14T12:35:00Z,81.00,21.00
2026-04-14T12:38:00Z,79.00,21.00
2026-04-14T12:42:00Z,81.00,21.00
2026-04-14T12:43:00Z,81.00,21.00
2026-04-14T12:44:00Z,80.31,21.00
2026-04-14T12:45:00Z,81.00,21.00
2026-04-14T12:46:00Z,81.00,21.00
2026-04-14T12:47:00Z,80.60,21.00
2026-04-14T12:50:00Z,81.00,20.00
2026-04-14T12:52:00Z,81.00,20.00
2026-04-14T12:53:00Z,81.00,20.00
2026-04-14T12:55:00Z,81.00,20.00
2026-04-14T13:00:00Z,81.00,20.00
2026-04-14T13:01:00Z,81.00,20.00
2026-04-14T13:03:00Z,81.00,20.00
2026-04-14T13:05:00Z,81.00,20.00
2026-04-14T13:08:00Z,81.00,20.00
2026-04-14T13:09:00Z,81.00,20.00
2026-04-14T13:11:00Z,81.00,20.00
2026-04-14T13:13:00Z,81.00,20.00
2026-04-14T13:14:00Z,81.00,20.00
2026-04-14T13:15:00Z,81.00,20.00
2026-04-14T13:16:00Z,81.00,20.00
2026-04-14T13:17:00Z,81.00,20.00
2026-04-14T13:18:00Z,81.00,20.00
2026-04-14T13:19:00Z,81.00,20.00
2026-04-14T13:21:00Z,81.00,20.00
2026-04-14T13:23:00Z,81.00,20.00
2026-04-14T13:24:00Z,81.00,20.00
2026-04-14T13:25:00Z,81.00,20.00
2026-04-14T13:28:00Z,81.00,20.00
2026-04-14T13:29:00Z,81.00,20.00
2026-04-14T13:30:00Z,81.00,20.00
2026-04-14T13:31:00Z,81.00,20.00
2026-04-14T13:34:00Z,80.67,20.00
2026-04-14T13:35:00Z,81.00,20.00
2026-04-14T13:36:00Z,81.00,20.00
2026-04-14T13:37:00Z,81.00,20.00
2026-04-14T13:38:00Z,81.00,20.00
2026-04-14T13:39:00Z,81.00,20.00
2026-04-14T13:42:00Z,81.00,20.00
2026-04-14T13:44:00Z,81.00,20.00
2026-04-14T13:45:00Z,81.00,20.00
2026-04-14T13:46:00Z,81.00,20.00
2026-04-14T13:47:00Z,81.00,20.00
2026-04-14T13:48:00Z,80.85,20.00
2026-04-14T13:49:00Z,81.00,20.00
2026-04-14T13:50:00Z,81.00,20.00
2026-04-14T13:51:00Z,81.00,20.00
2026-04-14T13:53:00Z,82.00,20.00
2026-04-14T13:54:00Z,82.00,20.00
2026-04-14T13:55:00Z,82.00,20.00
2026-04-14T13:56:00Z,82.00,20.00
2026-04-14T13:57:00Z,81.98,19.00
2026-04-14T13:58:00Z,82.00,19.00
2026-04-14T13:59:00Z,81.06,19.00
2026-04-14T14:00:00Z,78.97,21.38
2026-04-14T14:01:00Z,79.69,25.00
2026-04-14T14:02:00Z,76.59,24.51
2026-04-14T14:03:00Z,81.00,21.00
2026-04-14T14:04:00Z,79.09,22.00
2026-04-14T14:05:00Z,80.01,22.00
2026-04-14T14:06:00Z,80.03,22.00
2026-04-14T14:07:00Z,83.01,16.67
2026-04-14T14:08:00Z,84.97,14.29
2026-04-14T14:09:00Z,82.17,18.09
2026-04-14T14:10:00Z,81.26,17.63
2026-04-14T14:11:00Z,86.63,14.45
2026-04-14T14:12:00Z,87.03,12.89
2026-04-14T14:13:00Z,88.50,10.74
2026-04-14T14:14:00Z,89.02,10.74
2026-04-14T14:15:00Z,89.02,11.00
2026-04-14T14:16:00Z,92.47,11.00
2026-04-14T14:17:00Z,91.00,8.49
2026-04-14T14:18:00Z,92.01,7.64
2026-04-14T14:19:00Z,93.52,7.03
2026-04-14T14:20:00Z,95.32,7.03
2026-04-14T14:21:00Z,94.04,6.11
2026-04-14T14:22:00Z,93.82,7.00
2026-04-14T14:23:00Z,94.04,6.80
2026-04-14T14:24:00Z,93.01,8.00
2026-04-14T14:25:00Z,93.22,7.79
2026-04-14T14:26:00Z,93.14,7.67
2026-04-14T14:27:00Z,93.00,8.00
2026-04-14T14:28:00Z,92.81,8.00
2026-04-14T14:29:00Z,93.00,8.00
2026-04-14T14:30:00Z,93.00,7.00
2026-04-14T14:31:00Z,94.97,5.99
2026-04-14T14:32:00Z,95.97,3.38
2026-04-14T14:33:00Z,97.49,2.78
2026-04-14T14:34:00Z,96.70,5.63
2026-04-14T14:35:00Z,94.00,6.37
2026-04-14T14:36:00Z,93.98,8.66
2026-04-14T14:37:00Z,91.84,8.37
2026-04-14T14:38:00Z,90.00,10.00
2026-04-14T14:39:00Z,91.00,10.00
2026-04-14T14:40:00Z,90.00,11.00
2026-04-14T14:41:00Z,90.99,10.57
2026-04-14T14:42:00Z,92.30,7.80
2026-04-14T14:43:00Z,91.15,7.80
2026-04-14T14:44:00Z,92.11,10.12
2026-04-14T14:45:00Z,86.01,14.49
2026-04-14T14:46:00Z,79.69,21.00
2026-04-14T14:47:00Z,78.57,25.30
2026-04-14T14:48:00Z,80.72,19.28
2026-04-14T14:49:00Z,87.83,14.39
2026-04-14T14:50:00Z,89.00,12.00
2026-04-14T14:51:00Z,89.09,12.00
2026-04-14T14:52:00Z,90.00,10.30
2026-04-14T14:53:00Z,93.21,8.75
2026-04-14T14:54:00Z,92.36,8.88
2026-04-14T14:55:00Z,91.70,8.89
2026-04-14T14:56:00Z,90.06,10.94
2026-04-14T14:57:00Z,89.68,11.28
2026-04-14T14:58:00Z,89.00,12.26
2026-04-14T14:59:00Z,88.96,13.07
2026-04-14T15:00:00Z,87.30,12.43
2026-04-14T15:01:00Z,88.59,13.05
2026-04-14T15:02:00Z,87.28,11.37
2026-04-14T15:03:00Z,92.24,8.42
2026-04-14T15:04:00Z,92.51,6.08
2026-04-14T15:05:00Z,94.00,4.11
2026-04-14T15:06:00Z,98.24,1.34
2026-04-14T15:07:00Z,98.56,1.23
2026-04-14T15:08:00Z,98.33,2.29
2026-04-14T15:09:00Z,99.00,1.00
2026-04-14T15:11:00Z,99.00,1.00
2026-04-14T15:12:00Z,99.00,1.00
2026-04-14T15:13:00Z,99.00,1.00
2026-04-14T15:14:00Z,99.00,1.00
2026-04-14T15:15:00Z,99.00,1.00
2026-04-14T15:16:00Z,99.00,1.00
