# event_ticker=KXATPMATCH-26MAY08MOULLA
# final_score=6-4 3-6 7-6(4)
# score_resolution=6-4 3-6 7-6
# match_winner=Pablo Llamas Ruiz
# fav_player=Pablo Llamas Ruiz
# dog_player=Corentin Moutet
# kalshi_date=2026-05-08
timestamp,Corentin Moutet,Pablo Llamas Ruiz
2026-05-08T21:22:00Z,57.00,
2026-05-08T21:24:00Z,57.00,46.00
2026-05-08T21:26:00Z,56.50,46.00
2026-05-08T21:28:00Z,57.00,46.00
2026-05-08T21:30:00Z,57.00,45.00
2026-05-08T21:31:00Z,57.00,46.00
2026-05-08T21:32:00Z,57.00,45.00
2026-05-08T21:35:00Z,57.00,44.00
2026-05-08T21:36:00Z,57.00,44.86
2026-05-08T21:43:00Z,57.00,44.86
2026-05-08T21:46:00Z,57.00,43.00
2026-05-08T21:59:00Z,57.00,43.00
2026-05-08T22:00:00Z,57.00,43.00
2026-05-08T22:01:00Z,56.00,43.00
2026-05-08T22:06:00Z,56.00,44.00
2026-05-08T22:08:00Z,57.00,44.00
2026-05-08T22:13:00Z,57.00,44.00
2026-05-08T22:17:00Z,57.00,42.00
2026-05-08T22:18:00Z,57.00,42.00
2026-05-08T22:24:00Z,57.00,42.00
2026-05-08T22:25:00Z,57.00,43.00
2026-05-08T22:26:00Z,57.00,44.00
2026-05-08T22:27:00Z,57.00,44.00
2026-05-08T22:46:00Z,57.74,44.00
2026-05-08T22:48:00Z,57.74,44.00
2026-05-08T22:50:00Z,57.74,44.00
2026-05-08T22:54:00Z,57.74,44.00
2026-05-08T23:03:00Z,58.00,44.00
2026-05-08T23:06:00Z,58.00,44.00
2026-05-08T23:12:00Z,58.00,43.00
2026-05-08T23:51:00Z,58.00,43.00
2026-05-09T00:02:00Z,58.00,43.00
2026-05-09T00:09:00Z,58.00,43.00
2026-05-09T00:10:00Z,58.00,42.00
2026-05-09T00:27:00Z,58.00,43.00
2026-05-09T00:32:00Z,58.00,43.00
2026-05-09T00:40:00Z,58.00,43.00
2026-05-09T00:46:00Z,58.00,43.00
2026-05-09T01:00:00Z,58.00,43.00
2026-05-09T01:06:00Z,58.00,43.00
2026-05-09T01:23:00Z,58.00,43.00
2026-05-09T01:29:00Z,58.00,43.00
2026-05-09T01:33:00Z,58.00,43.00
2026-05-09T01:38:00Z,58.00,43.00
2026-05-09T01:41:00Z,58.00,43.00
2026-05-09T01:44:00Z,58.00,43.00
2026-05-09T02:10:00Z,58.00,43.00
2026-05-09T02:30:00Z,58.00,43.00
2026-05-09T02:32:00Z,58.00,43.00
2026-05-09T02:34:00Z,58.00,43.00
2026-05-09T02:36:00Z,58.00,43.00
2026-05-09T02:37:00Z,58.00,43.00
2026-05-09T02:40:00Z,58.00,43.00
2026-05-09T02:42:00Z,58.00,43.00
2026-05-09T02:43:00Z,58.00,43.00
2026-05-09T02:44:00Z,58.00,43.00
2026-05-09T02:48:00Z,58.00,43.00
2026-05-09T02:54:00Z,58.00,42.00
2026-05-09T02:55:00Z,58.00,42.00
2026-05-09T02:58:00Z,58.00,43.00
2026-05-09T03:03:00Z,58.00,43.00
2026-05-09T03:04:00Z,58.00,43.00
2026-05-09T03:07:00Z,58.00,43.00
2026-05-09T03:13:00Z,58.00,43.00
2026-05-09T03:16:00Z,58.00,43.00
2026-05-09T03:20:00Z,58.00,43.00
2026-05-09T03:21:00Z,58.00,43.00
2026-05-09T03:22:00Z,57.00,43.00
2026-05-09T03:23:00Z,58.00,43.00
2026-05-09T03:24:00Z,58.00,43.00
2026-05-09T03:27:00Z,58.00,43.00
2026-05-09T03:30:00Z,58.00,43.00
2026-05-09T03:31:00Z,58.00,43.00
2026-05-09T03:43:00Z,58.00,43.00
2026-05-09T03:44:00Z,58.00,43.00
2026-05-09T03:57:00Z,58.00,43.00
2026-05-09T04:00:00Z,58.00,43.00
2026-05-09T04:02:00Z,58.00,43.00
2026-05-09T04:09:00Z,58.00,43.00
2026-05-09T04:10:00Z,58.00,43.00
2026-05-09T04:18:00Z,58.00,43.00
2026-05-09T04:20:00Z,58.00,43.00
2026-05-09T04:22:00Z,58.00,43.00
2026-05-09T04:26:00Z,58.00,43.00
2026-05-09T04:27:00Z,58.00,43.00
2026-05-09T04:28:00Z,58.00,43.00
2026-05-09T04:30:00Z,58.00,43.00
2026-05-09T04:31:00Z,58.00,43.00
2026-05-09T04:32:00Z,58.00,43.00
2026-05-09T04:33:00Z,58.00,43.00
2026-05-09T04:34:00Z,58.00,43.00
2026-05-09T04:36:00Z,58.00,43.00
2026-05-09T04:37:00Z,58.00,43.00
2026-05-09T04:39:00Z,58.00,43.00
2026-05-09T04:40:00Z,58.00,43.00
2026-05-09T04:41:00Z,58.00,43.00
2026-05-09T04:43:00Z,58.00,43.00
2026-05-09T04:45:00Z,58.00,43.00
2026-05-09T04:46:00Z,58.00,43.00
2026-05-09T04:47:00Z,58.00,43.00
2026-05-09T04:49:00Z,57.00,43.00
2026-05-09T04:50:00Z,57.00,43.00
2026-05-09T04:51:00Z,58.00,43.00
2026-05-09T04:53:00Z,58.00,43.00
2026-05-09T04:54:00Z,58.00,43.00
2026-05-09T04:58:00Z,58.00,43.00
2026-05-09T04:59:00Z,58.00,43.00
2026-05-09T05:03:00Z,59.00,43.00
2026-05-09T05:04:00Z,59.00,43.00
2026-05-09T05:06:00Z,59.00,43.00
2026-05-09T05:08:00Z,59.00,43.00
2026-05-09T05:09:00Z,59.00,43.00
2026-05-09T05:11:00Z,59.00,43.00
2026-05-09T05:12:00Z,59.00,43.00
2026-05-09T05:14:00Z,59.00,43.00
2026-05-09T05:17:00Z,58.00,43.00
2026-05-09T05:20:00Z,58.00,43.00
2026-05-09T05:21:00Z,58.00,43.00
2026-05-09T05:24:00Z,58.00,43.00
2026-05-09T05:26:00Z,58.00,43.00
2026-05-09T05:27:00Z,58.00,43.00
2026-05-09T05:28:00Z,58.00,43.00
2026-05-09T05:29:00Z,58.00,43.00
2026-05-09T05:30:00Z,58.00,43.00
2026-05-09T05:31:00Z,58.00,43.00
2026-05-09T05:33:00Z,58.00,43.00
2026-05-09T05:35:00Z,58.00,43.00
2026-05-09T05:36:00Z,58.00,43.00
2026-05-09T05:38:00Z,58.00,43.00
2026-05-09T05:39:00Z,58.00,43.00
2026-05-09T05:41:00Z,58.00,43.00
2026-05-09T05:42:00Z,58.00,43.00
2026-05-09T05:43:00Z,58.00,43.00
2026-05-09T05:46:00Z,58.00,43.00
2026-05-09T05:48:00Z,58.00,43.00
2026-05-09T05:49:00Z,58.00,43.00
2026-05-09T05:50:00Z,58.00,43.00
2026-05-09T05:51:00Z,58.00,43.00
2026-05-09T05:52:00Z,58.00,43.00
2026-05-09T05:53:00Z,58.00,43.00
2026-05-09T05:54:00Z,58.00,43.00
2026-05-09T05:55:00Z,58.00,43.00
2026-05-09T05:56:00Z,58.00,43.00
2026-05-09T05:59:00Z,58.00,43.00
2026-05-09T06:00:00Z,57.21,43.00
2026-05-09T06:06:00Z,57.21,43.00
2026-05-09T06:08:00Z,58.00,43.00
2026-05-09T06:12:00Z,58.00,43.00
2026-05-09T06:17:00Z,58.00,42.00
2026-05-09T06:18:00Z,58.00,42.00
2026-05-09T06:21:00Z,59.00,42.00
2026-05-09T06:23:00Z,59.00,42.00
2026-05-09T06:25:00Z,59.00,42.00
2026-05-09T06:26:00Z,59.00,42.00
2026-05-09T06:27:00Z,59.00,42.00
2026-05-09T06:32:00Z,59.00,42.00
2026-05-09T06:35:00Z,59.00,42.00
2026-05-09T06:37:00Z,59.00,42.00
2026-05-09T06:38:00Z,59.00,42.00
2026-05-09T06:39:00Z,59.00,42.00
2026-05-09T06:45:00Z,59.00,42.00
2026-05-09T06:46:00Z,59.00,42.00
2026-05-09T06:47:00Z,58.79,42.00
2026-05-09T06:48:00Z,59.00,42.00
2026-05-09T06:49:00Z,59.00,42.00
2026-05-09T06:52:00Z,59.00,42.00
2026-05-09T06:53:00Z,59.00,42.00
2026-05-09T06:55:00Z,59.00,42.00
2026-05-09T06:57:00Z,59.00,42.00
2026-05-09T06:58:00Z,59.00,42.09
2026-05-09T07:08:00Z,59.00,42.09
2026-05-09T07:09:00Z,59.00,43.00
2026-05-09T07:11:00Z,59.00,43.00
2026-05-09T07:15:00Z,59.00,43.00
2026-05-09T07:16:00Z,59.00,43.00
2026-05-09T07:18:00Z,59.00,43.00
2026-05-09T07:24:00Z,58.00,43.00
2026-05-09T07:31:00Z,59.00,43.00
2026-05-09T07:40:00Z,58.00,43.00
2026-05-09T07:44:00Z,58.00,43.00
2026-05-09T07:46:00Z,58.00,43.00
2026-05-09T07:49:00Z,58.00,43.00
2026-05-09T07:50:00Z,58.00,43.00
2026-05-09T07:51:00Z,58.00,43.00
2026-05-09T07:52:00Z,58.00,43.00
2026-05-09T07:55:00Z,58.00,43.00
2026-05-09T07:56:00Z,58.00,43.00
2026-05-09T07:57:00Z,58.00,43.00
2026-05-09T07:59:00Z,58.00,43.00
2026-05-09T08:01:00Z,58.00,43.00
2026-05-09T08:04:00Z,58.00,43.00
2026-05-09T08:05:00Z,58.00,43.00
2026-05-09T08:07:00Z,58.00,43.00
2026-05-09T08:08:00Z,58.00,43.00
2026-05-09T08:10:00Z,57.60,43.00
2026-05-09T08:11:00Z,57.60,43.00
2026-05-09T08:13:00Z,58.00,43.00
2026-05-09T08:16:00Z,58.00,43.00
2026-05-09T08:17:00Z,58.00,43.00
2026-05-09T08:22:00Z,58.00,43.00
2026-05-09T08:24:00Z,58.00,43.00
2026-05-09T08:25:00Z,58.00,43.00
2026-05-09T08:28:00Z,58.00,43.00
2026-05-09T08:29:00Z,58.00,43.00
2026-05-09T08:30:00Z,58.00,43.00
2026-05-09T08:31:00Z,58.00,44.00
2026-05-09T08:32:00Z,58.00,44.00
2026-05-09T08:33:00Z,58.00,44.00
2026-05-09T08:35:00Z,58.00,44.00
2026-05-09T08:36:00Z,58.00,44.00
2026-05-09T08:38:00Z,58.00,44.00
2026-05-09T08:41:00Z,58.00,44.00
2026-05-09T08:42:00Z,58.00,44.00
2026-05-09T08:43:00Z,58.00,44.00
2026-05-09T08:44:00Z,58.00,44.00
2026-05-09T08:45:00Z,58.00,44.00
2026-05-09T08:47:00Z,58.00,44.00
2026-05-09T08:48:00Z,58.00,44.00
2026-05-09T08:49:00Z,58.00,44.00
2026-05-09T08:51:00Z,58.00,44.00
2026-05-09T08:52:00Z,58.00,44.00
2026-05-09T08:53:00Z,58.00,44.00
2026-05-09T08:54:00Z,58.00,44.00
2026-05-09T08:56:00Z,58.00,43.08
2026-05-09T08:57:00Z,58.00,43.00
2026-05-09T08:58:00Z,58.00,43.00
2026-05-09T08:59:00Z,58.00,43.00
2026-05-09T09:00:00Z,58.00,43.00
2026-05-09T09:02:00Z,58.00,43.00
2026-05-09T09:03:00Z,58.00,43.00
2026-05-09T09:04:00Z,58.00,43.00
2026-05-09T09:06:00Z,58.00,43.00
2026-05-09T09:07:00Z,58.00,43.00
2026-05-09T09:08:00Z,58.00,43.00
2026-05-09T09:09:00Z,58.00,43.00
2026-05-09T09:10:00Z,58.00,43.00
2026-05-09T09:11:00Z,58.00,43.00
2026-05-09T09:12:00Z,58.10,43.83
2026-05-09T09:13:00Z,57.38,43.00
2026-05-09T09:14:00Z,57.38,44.00
2026-05-09T09:15:00Z,57.66,45.48
2026-05-09T09:16:00Z,54.02,49.24
2026-05-09T09:17:00Z,46.00,54.92
2026-05-09T09:18:00Z,48.80,55.64
2026-05-09T09:19:00Z,52.74,52.28
2026-05-09T09:20:00Z,53.79,45.04
2026-05-09T09:21:00Z,53.35,49.84
2026-05-09T09:22:00Z,57.72,43.52
2026-05-09T09:23:00Z,60.66,42.00
2026-05-09T09:24:00Z,59.06,41.08
2026-05-09T09:25:00Z,60.00,41.00
2026-05-09T09:26:00Z,60.00,40.23
2026-05-09T09:27:00Z,56.68,43.64
2026-05-09T09:28:00Z,55.00,45.36
2026-05-09T09:29:00Z,49.92,49.49
2026-05-09T09:30:00Z,46.95,54.69
2026-05-09T09:31:00Z,39.05,60.08
2026-05-09T09:32:00Z,37.13,63.78
2026-05-09T09:33:00Z,36.72,64.00
2026-05-09T09:34:00Z,32.60,69.00
2026-05-09T09:35:00Z,30.08,69.70
2026-05-09T09:36:00Z,28.97,69.70
2026-05-09T09:37:00Z,30.38,71.93
2026-05-09T09:38:00Z,32.00,69.00
2026-05-09T09:39:00Z,33.00,67.00
2026-05-09T09:40:00Z,33.00,68.00
2026-05-09T09:41:00Z,33.00,67.00
2026-05-09T09:42:00Z,33.84,62.81
2026-05-09T09:43:00Z,31.67,68.00
2026-05-09T09:44:00Z,28.51,74.00
2026-05-09T09:45:00Z,28.00,73.89
2026-05-09T09:46:00Z,28.04,73.52
2026-05-09T09:47:00Z,25.38,74.00
2026-05-09T09:48:00Z,24.38,76.44
2026-05-09T09:49:00Z,25.46,77.67
2026-05-09T09:50:00Z,27.17,73.00
2026-05-09T09:51:00Z,27.00,73.12
2026-05-09T09:52:00Z,24.97,76.00
2026-05-09T09:53:00Z,27.66,72.21
2026-05-09T09:54:00Z,28.00,73.00
2026-05-09T09:55:00Z,27.86,72.89
2026-05-09T09:56:00Z,28.89,73.61
2026-05-09T09:57:00Z,34.21,66.88
2026-05-09T09:58:00Z,32.46,69.99
2026-05-09T09:59:00Z,36.07,65.24
2026-05-09T10:00:00Z,30.52,66.98
2026-05-09T10:01:00Z,25.92,72.49
2026-05-09T10:02:00Z,22.90,77.02
2026-05-09T10:03:00Z,22.98,77.00
2026-05-09T10:04:00Z,22.94,78.00
2026-05-09T10:05:00Z,23.41,76.00
2026-05-09T10:06:00Z,25.83,74.46
2026-05-09T10:07:00Z,28.20,72.10
2026-05-09T10:08:00Z,34.04,65.32
2026-05-09T10:09:00Z,34.07,63.22
2026-05-09T10:10:00Z,34.47,65.65
2026-05-09T10:11:00Z,27.79,74.00
2026-05-09T10:12:00Z,27.85,73.95
2026-05-09T10:13:00Z,29.91,72.00
2026-05-09T10:14:00Z,30.13,70.02
2026-05-09T10:15:00Z,31.00,70.11
2026-05-09T10:16:00Z,31.00,71.29
2026-05-09T10:17:00Z,29.27,72.00
2026-05-09T10:18:00Z,29.25,70.93
2026-05-09T10:19:00Z,35.44,70.93
2026-05-09T10:20:00Z,43.29,59.42
2026-05-09T10:21:00Z,45.91,54.31
2026-05-09T10:22:00Z,49.03,51.02
2026-05-09T10:23:00Z,50.00,50.42
2026-05-09T10:24:00Z,50.00,50.95
2026-05-09T10:25:00Z,48.02,52.00
2026-05-09T10:26:00Z,48.47,52.54
2026-05-09T10:27:00Z,48.07,52.99
2026-05-09T10:28:00Z,48.00,53.00
2026-05-09T10:29:00Z,47.51,56.91
2026-05-09T10:30:00Z,40.77,60.00
2026-05-09T10:31:00Z,34.16,65.58
2026-05-09T10:32:00Z,35.46,67.87
2026-05-09T10:33:00Z,32.71,69.00
2026-05-09T10:34:00Z,33.00,68.00
2026-05-09T10:35:00Z,30.83,70.05
2026-05-09T10:36:00Z,33.46,67.88
2026-05-09T10:37:00Z,42.67,61.74
2026-05-09T10:38:00Z,43.23,53.17
2026-05-09T10:39:00Z,53.88,46.65
2026-05-09T10:40:00Z,57.33,42.63
2026-05-09T10:41:00Z,57.20,42.23
2026-05-09T10:42:00Z,55.08,45.50
2026-05-09T10:43:00Z,56.80,43.21
2026-05-09T10:44:00Z,56.76,43.55
2026-05-09T10:45:00Z,55.55,45.81
2026-05-09T10:46:00Z,54.63,46.33
2026-05-09T10:47:00Z,55.25,46.00
2026-05-09T10:48:00Z,55.25,46.00
2026-05-09T10:49:00Z,56.00,45.84
2026-05-09T10:50:00Z,55.76,42.40
2026-05-09T10:51:00Z,59.85,42.12
2026-05-09T10:52:00Z,50.17,50.86
2026-05-09T10:53:00Z,52.03,46.88
2026-05-09T10:54:00Z,52.89,48.07
2026-05-09T10:55:00Z,53.79,47.62
2026-05-09T10:56:00Z,50.20,50.68
2026-05-09T10:57:00Z,46.83,54.00
2026-05-09T10:58:00Z,51.73,51.95
2026-05-09T10:59:00Z,47.69,53.81
2026-05-09T11:00:00Z,49.89,51.05
2026-05-09T11:01:00Z,53.02,48.56
2026-05-09T11:02:00Z,47.01,51.85
2026-05-09T11:03:00Z,37.81,63.84
2026-05-09T11:04:00Z,38.73,64.51
2026-05-09T11:05:00Z,47.45,54.79
2026-05-09T11:06:00Z,52.01,49.57
2026-05-09T11:07:00Z,51.53,48.20
2026-05-09T11:08:00Z,53.84,47.33
2026-05-09T11:09:00Z,65.42,33.01
2026-05-09T11:10:00Z,73.05,27.50
2026-05-09T11:11:00Z,72.86,28.89
2026-05-09T11:12:00Z,69.17,30.51
2026-05-09T11:13:00Z,69.23,30.79
2026-05-09T11:14:00Z,73.29,30.48
2026-05-09T11:15:00Z,75.23,24.82
2026-05-09T11:16:00Z,72.43,24.74
2026-05-09T11:17:00Z,80.40,20.06
2026-05-09T11:18:00Z,80.32,19.93
2026-05-09T11:19:00Z,79.07,19.86
2026-05-09T11:20:00Z,76.84,24.07
2026-05-09T11:21:00Z,75.92,25.00
2026-05-09T11:22:00Z,72.26,28.56
2026-05-09T11:23:00Z,60.53,42.86
2026-05-09T11:24:00Z,58.85,41.08
2026-05-09T11:25:00Z,55.57,45.95
2026-05-09T11:26:00Z,58.97,40.31
2026-05-09T11:27:00Z,65.89,38.17
2026-05-09T11:28:00Z,64.93,36.53
2026-05-09T11:29:00Z,57.61,45.13
2026-05-09T11:30:00Z,43.36,57.11
2026-05-09T11:31:00Z,40.88,59.71
2026-05-09T11:32:00Z,55.54,50.77
2026-05-09T11:33:00Z,52.75,49.09
2026-05-09T11:34:00Z,61.67,40.40
2026-05-09T11:35:00Z,63.54,46.52
2026-05-09T11:36:00Z,74.66,25.13
2026-05-09T11:37:00Z,75.22,25.35
2026-05-09T11:38:00Z,73.40,26.47
2026-05-09T11:39:00Z,70.82,33.27
2026-05-09T11:40:00Z,62.12,38.90
2026-05-09T11:41:00Z,44.79,51.57
2026-05-09T11:42:00Z,39.98,60.13
2026-05-09T11:43:00Z,33.89,67.74
2026-05-09T11:44:00Z,26.82,72.91
2026-05-09T11:45:00Z,25.75,73.87
2026-05-09T11:46:00Z,28.35,71.18
2026-05-09T11:47:00Z,37.92,64.55
2026-05-09T11:48:00Z,40.19,58.43
2026-05-09T11:49:00Z,42.55,57.89
2026-05-09T11:50:00Z,41.54,62.23
2026-05-09T11:51:00Z,50.65,49.86
2026-05-09T11:52:00Z,48.39,49.85
2026-05-09T11:53:00Z,37.01,62.05
2026-05-09T11:54:00Z,36.38,67.84
2026-05-09T11:55:00Z,29.64,70.30
2026-05-09T11:56:00Z,30.84,69.33
2026-05-09T11:57:00Z,28.83,74.27
2026-05-09T11:58:00Z,14.62,84.13
2026-05-09T11:59:00Z,19.52,81.73
2026-05-09T12:00:00Z,33.89,68.25
2026-05-09T12:01:00Z,38.81,61.29
2026-05-09T12:02:00Z,30.39,70.93
2026-05-09T12:03:00Z,38.68,61.21
2026-05-09T12:04:00Z,52.73,47.69
2026-05-09T12:05:00Z,57.50,43.30
2026-05-09T12:06:00Z,35.22,65.77
2026-05-09T12:07:00Z,42.54,60.98
2026-05-09T12:08:00Z,29.90,73.31
2026-05-09T12:09:00Z,19.92,80.78
2026-05-09T12:10:00Z,25.01,73.20
2026-05-09T12:11:00Z,20.37,81.63
2026-05-09T12:12:00Z,29.04,73.09
2026-05-09T12:13:00Z,9.03,91.18
2026-05-09T12:14:00Z,1.00,99.00
2026-05-09T12:15:00Z,1.00,99.00
2026-05-09T12:16:00Z,1.00,99.00
2026-05-09T12:17:00Z,1.00,99.00
2026-05-09T12:18:00Z,1.00,99.00
2026-05-09T12:19:00Z,1.00,99.00
2026-05-09T12:20:00Z,1.00,99.00
2026-05-09T12:21:00Z,1.00,99.00
2026-05-09T12:22:00Z,1.00,99.00
