# event_ticker=KXATPCHALLENGERMATCH-26APR11PAVNAP
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Stefano Napolitano
# fav_player=Luka Pavlovic
# dog_player=Stefano Napolitano
# kalshi_date=2026-04-11
timestamp,Luka Pavlovic,Stefano Napolitano
2026-04-11T18:49:00Z,47.00,56.00
2026-04-11T18:50:00Z,46.00,56.00
2026-04-11T18:51:00Z,45.00,56.00
2026-04-11T18:53:00Z,45.95,56.00
2026-04-11T18:54:00Z,45.95,57.00
2026-04-11T18:57:00Z,45.95,57.00
2026-04-11T18:58:00Z,45.95,58.00
2026-04-11T18:59:00Z,45.95,57.00
2026-04-11T19:00:00Z,45.95,57.00
2026-04-11T19:02:00Z,45.00,57.00
2026-04-11T19:06:00Z,44.00,57.00
2026-04-11T19:07:00Z,44.00,57.00
2026-04-11T19:08:00Z,44.00,57.00
2026-04-11T19:11:00Z,45.00,57.00
2026-04-11T19:16:00Z,44.00,57.00
2026-04-11T19:19:00Z,44.00,57.00
2026-04-11T19:21:00Z,44.00,57.00
2026-04-11T19:25:00Z,44.00,57.00
2026-04-11T19:26:00Z,44.00,57.00
2026-04-11T19:27:00Z,44.00,55.93
2026-04-11T19:28:00Z,44.00,57.00
2026-04-11T19:30:00Z,44.00,58.00
2026-04-11T19:31:00Z,44.00,57.95
2026-04-11T19:32:00Z,44.00,57.00
2026-04-11T19:33:00Z,44.00,58.00
2026-04-11T19:35:00Z,44.00,58.00
2026-04-11T19:36:00Z,44.00,58.00
2026-04-11T19:37:00Z,44.00,58.00
2026-04-11T19:39:00Z,44.00,58.00
2026-04-11T19:40:00Z,44.00,58.00
2026-04-11T19:41:00Z,44.00,58.00
2026-04-11T19:44:00Z,44.00,58.00
2026-04-11T19:45:00Z,44.00,58.00
2026-04-11T19:46:00Z,44.00,58.00
2026-04-11T19:47:00Z,44.00,58.00
2026-04-11T19:48:00Z,44.00,58.00
2026-04-11T19:49:00Z,44.00,58.00
2026-04-11T19:50:00Z,44.00,58.00
2026-04-11T19:51:00Z,44.00,58.00
2026-04-11T19:52:00Z,44.00,58.00
2026-04-11T19:55:00Z,44.00,58.00
2026-04-11T19:56:00Z,44.00,58.00
2026-04-11T19:57:00Z,44.00,58.00
2026-04-11T20:02:00Z,44.00,58.00
2026-04-11T20:03:00Z,44.00,58.00
2026-04-11T20:04:00Z,44.87,58.00
2026-04-11T20:05:00Z,45.00,58.00
2026-04-11T20:07:00Z,45.00,58.00
2026-04-11T20:08:00Z,45.00,58.00
2026-04-11T20:09:00Z,45.00,58.00
2026-04-11T20:10:00Z,45.00,58.00
2026-04-11T20:14:00Z,45.00,58.00
2026-04-11T20:15:00Z,45.00,58.00
2026-04-11T20:17:00Z,45.00,58.00
2026-04-11T20:18:00Z,45.00,58.00
2026-04-11T20:19:00Z,45.00,58.00
2026-04-11T20:20:00Z,45.00,58.00
2026-04-11T20:21:00Z,45.00,58.00
2026-04-11T20:22:00Z,45.00,57.00
2026-04-11T20:23:00Z,45.00,57.00
2026-04-11T20:24:00Z,45.00,58.00
2026-04-11T20:26:00Z,45.00,58.00
2026-04-11T20:27:00Z,45.00,58.00
2026-04-11T20:28:00Z,45.00,58.00
2026-04-11T20:29:00Z,45.00,57.35
2026-04-11T20:30:00Z,45.00,57.00
2026-04-11T20:31:00Z,45.92,57.19
2026-04-11T20:32:00Z,45.00,57.00
2026-04-11T20:33:00Z,45.43,57.60
2026-04-11T20:34:00Z,45.14,57.74
2026-04-11T20:35:00Z,42.93,58.02
2026-04-11T20:36:00Z,45.08,57.41
2026-04-11T20:37:00Z,45.68,56.65
2026-04-11T20:38:00Z,45.53,56.00
2026-04-11T20:39:00Z,45.97,56.51
2026-04-11T20:40:00Z,45.99,56.10
2026-04-11T20:41:00Z,44.53,57.47
2026-04-11T20:42:00Z,45.20,57.78
2026-04-11T20:43:00Z,46.31,55.16
2026-04-11T20:44:00Z,43.39,58.56
2026-04-11T20:45:00Z,42.57,59.90
2026-04-11T20:46:00Z,38.02,63.99
2026-04-11T20:47:00Z,37.44,66.53
2026-04-11T20:48:00Z,38.44,66.66
2026-04-11T20:49:00Z,30.21,69.21
2026-04-11T20:50:00Z,31.35,73.41
2026-04-11T20:51:00Z,24.98,76.09
2026-04-11T20:52:00Z,25.29,76.00
2026-04-11T20:53:00Z,25.05,75.84
2026-04-11T20:54:00Z,25.61,76.00
2026-04-11T20:55:00Z,26.32,75.38
2026-04-11T20:56:00Z,23.90,77.20
2026-04-11T20:57:00Z,25.10,76.44
2026-04-11T20:58:00Z,25.78,75.95
2026-04-11T20:59:00Z,28.08,74.21
2026-04-11T21:00:00Z,31.99,69.31
2026-04-11T21:01:00Z,32.36,68.72
2026-04-11T21:02:00Z,31.21,69.47
2026-04-11T21:03:00Z,32.29,69.05
2026-04-11T21:04:00Z,33.96,64.78
2026-04-11T21:05:00Z,41.08,60.41
2026-04-11T21:06:00Z,41.13,59.91
2026-04-11T21:07:00Z,42.14,59.43
2026-04-11T21:08:00Z,41.31,62.71
2026-04-11T21:09:00Z,36.04,64.35
2026-04-11T21:10:00Z,27.67,72.23
2026-04-11T21:11:00Z,23.84,77.99
2026-04-11T21:12:00Z,21.06,79.65
2026-04-11T21:13:00Z,21.08,79.74
2026-04-11T21:14:00Z,20.31,80.38
2026-04-11T21:15:00Z,22.13,78.11
2026-04-11T21:16:00Z,23.70,77.19
2026-04-11T21:17:00Z,21.82,79.59
2026-04-11T21:18:00Z,19.48,84.37
2026-04-11T21:19:00Z,19.86,81.18
2026-04-11T21:20:00Z,20.90,80.50
2026-04-11T21:21:00Z,22.26,79.70
2026-04-11T21:22:00Z,19.07,80.66
2026-04-11T21:23:00Z,21.26,79.80
2026-04-11T21:24:00Z,24.15,77.69
2026-04-11T21:25:00Z,26.20,74.85
2026-04-11T21:26:00Z,27.99,73.63
2026-04-11T21:27:00Z,33.12,72.61
2026-04-11T21:28:00Z,24.22,76.45
2026-04-11T21:29:00Z,23.90,76.87
2026-04-11T21:30:00Z,22.83,78.38
2026-04-11T21:31:00Z,19.40,79.95
2026-04-11T21:32:00Z,12.10,87.88
2026-04-11T21:33:00Z,8.65,91.76
2026-04-11T21:34:00Z,8.82,91.50
2026-04-11T21:35:00Z,8.26,92.31
2026-04-11T21:36:00Z,6.98,94.05
2026-04-11T21:37:00Z,6.99,92.41
2026-04-11T21:38:00Z,6.32,94.00
2026-04-11T21:39:00Z,6.06,94.62
2026-04-11T21:40:00Z,6.29,94.05
2026-04-11T21:41:00Z,4.24,96.45
2026-04-11T21:42:00Z,2.64,97.83
2026-04-11T21:43:00Z,2.30,97.95
2026-04-11T21:44:00Z,1.42,98.02
2026-04-11T21:45:00Z,3.06,96.42
2026-04-11T21:46:00Z,3.48,97.10
2026-04-11T21:47:00Z,5.75,94.89
2026-04-11T21:48:00Z,6.70,93.42
2026-04-11T21:49:00Z,4.09,95.45
2026-04-11T21:50:00Z,3.96,96.00
2026-04-11T21:51:00Z,3.72,95.73
2026-04-11T21:52:00Z,6.34,94.08
2026-04-11T21:53:00Z,6.96,94.25
2026-04-11T21:54:00Z,9.38,90.69
2026-04-11T21:55:00Z,7.96,93.07
2026-04-11T21:56:00Z,5.99,94.16
2026-04-11T21:57:00Z,7.08,93.55
2026-04-11T21:58:00Z,5.70,93.98
2026-04-11T21:59:00Z,6.56,93.04
2026-04-11T22:00:00Z,10.03,91.46
2026-04-11T22:01:00Z,12.63,87.39
2026-04-11T22:02:00Z,12.03,88.07
2026-04-11T22:03:00Z,7.39,93.63
2026-04-11T22:04:00Z,4.58,96.36
2026-04-11T22:05:00Z,4.73,95.92
2026-04-11T22:06:00Z,5.19,95.00
2026-04-11T22:07:00Z,5.92,94.88
2026-04-11T22:08:00Z,5.84,96.74
2026-04-11T22:09:00Z,1.99,97.61
2026-04-11T22:10:00Z,1.28,98.93
2026-04-11T22:11:00Z,1.28,99.00
2026-04-11T22:12:00Z,1.28,99.00
2026-04-11T22:13:00Z,1.28,99.00
