# event_ticker=KXATPMATCH-26APR18MOLSHE
# final_score=6-3 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Alex Molcan
# kalshi_date=2026-04-18
timestamp,Alex Molcan,Ben Shelton
2026-04-18T01:38:00Z,,72.00
2026-04-18T01:41:00Z,30.00,72.00
2026-04-18T01:42:00Z,30.00,72.00
2026-04-18T01:43:00Z,30.00,72.00
2026-04-18T01:44:00Z,30.00,72.00
2026-04-18T01:47:00Z,29.07,72.00
2026-04-18T01:48:00Z,29.07,72.00
2026-04-18T01:52:00Z,29.07,72.00
2026-04-18T01:53:00Z,30.00,72.00
2026-04-18T01:54:00Z,30.00,72.00
2026-04-18T01:55:00Z,30.00,72.00
2026-04-18T01:56:00Z,30.00,72.00
2026-04-18T01:58:00Z,30.00,72.00
2026-04-18T01:59:00Z,30.00,72.00
2026-04-18T02:02:00Z,30.00,72.00
2026-04-18T02:09:00Z,30.00,72.00
2026-04-18T02:12:00Z,30.00,72.00
2026-04-18T02:13:00Z,30.00,72.00
2026-04-18T02:14:00Z,30.00,72.00
2026-04-18T02:15:00Z,30.00,72.00
2026-04-18T02:18:00Z,30.00,72.00
2026-04-18T02:19:00Z,30.00,72.00
2026-04-18T02:23:00Z,30.00,72.00
2026-04-18T02:26:00Z,30.00,72.00
2026-04-18T02:27:00Z,28.00,72.00
2026-04-18T02:29:00Z,30.00,72.00
2026-04-18T02:31:00Z,28.00,72.00
2026-04-18T02:32:00Z,28.00,72.00
2026-04-18T02:34:00Z,28.00,72.00
2026-04-18T02:35:00Z,30.00,72.00
2026-04-18T02:37:00Z,30.00,72.00
2026-04-18T02:38:00Z,30.00,72.00
2026-04-18T02:39:00Z,30.00,72.00
2026-04-18T02:42:00Z,30.00,72.00
2026-04-18T02:43:00Z,30.00,72.00
2026-04-18T02:47:00Z,30.00,72.00
2026-04-18T02:49:00Z,30.00,72.00
2026-04-18T02:51:00Z,30.00,72.00
2026-04-18T02:52:00Z,30.00,72.00
2026-04-18T02:54:00Z,30.00,72.00
2026-04-18T02:55:00Z,30.00,72.00
2026-04-18T02:56:00Z,30.00,72.00
2026-04-18T03:01:00Z,30.00,72.00
2026-04-18T03:04:00Z,30.00,72.00
2026-04-18T03:05:00Z,30.00,72.00
2026-04-18T03:08:00Z,30.00,72.00
2026-04-18T03:09:00Z,30.00,72.00
2026-04-18T03:11:00Z,30.00,71.00
2026-04-18T03:14:00Z,30.00,72.00
2026-04-18T03:15:00Z,30.00,72.00
2026-04-18T03:16:00Z,30.00,72.00
2026-04-18T03:19:00Z,30.00,72.00
2026-04-18T03:20:00Z,30.00,72.00
2026-04-18T03:22:00Z,30.00,72.00
2026-04-18T03:23:00Z,30.00,72.00
2026-04-18T03:24:00Z,30.00,72.00
2026-04-18T03:25:00Z,30.00,72.00
2026-04-18T03:27:00Z,30.00,72.00
2026-04-18T03:31:00Z,30.00,72.00
2026-04-18T03:33:00Z,30.00,72.00
2026-04-18T03:34:00Z,30.00,72.00
2026-04-18T03:35:00Z,30.00,72.00
2026-04-18T03:37:00Z,30.00,72.00
2026-04-18T03:38:00Z,30.00,72.00
2026-04-18T03:39:00Z,30.00,72.00
2026-04-18T03:40:00Z,30.00,72.00
2026-04-18T03:43:00Z,30.00,72.00
2026-04-18T03:44:00Z,30.00,72.00
2026-04-18T03:46:00Z,30.00,72.00
2026-04-18T03:49:00Z,30.00,72.00
2026-04-18T03:54:00Z,30.00,72.00
2026-04-18T03:55:00Z,30.00,70.46
2026-04-18T03:56:00Z,30.00,72.00
2026-04-18T03:57:00Z,30.00,72.00
2026-04-18T03:58:00Z,30.00,72.00
2026-04-18T03:59:00Z,30.00,72.00
2026-04-18T04:01:00Z,30.00,72.00
2026-04-18T04:03:00Z,30.00,72.00
2026-04-18T04:08:00Z,30.00,72.00
2026-04-18T04:10:00Z,30.00,72.00
2026-04-18T04:11:00Z,30.00,72.00
2026-04-18T04:12:00Z,30.00,72.00
2026-04-18T04:13:00Z,30.00,72.00
2026-04-18T04:20:00Z,30.00,72.00
2026-04-18T04:22:00Z,30.00,72.00
2026-04-18T04:25:00Z,30.00,72.00
2026-04-18T04:26:00Z,30.00,72.00
2026-04-18T04:28:00Z,30.00,72.00
2026-04-18T04:30:00Z,28.00,72.00
2026-04-18T04:31:00Z,28.00,72.00
2026-04-18T04:32:00Z,28.00,72.00
2026-04-18T04:33:00Z,28.00,72.00
2026-04-18T04:34:00Z,30.00,72.00
2026-04-18T04:35:00Z,30.00,72.00
2026-04-18T04:36:00Z,28.00,72.00
2026-04-18T04:37:00Z,28.00,72.00
2026-04-18T04:38:00Z,30.00,72.00
2026-04-18T04:39:00Z,30.00,72.00
2026-04-18T04:41:00Z,30.00,72.00
2026-04-18T04:43:00Z,30.00,72.00
2026-04-18T04:45:00Z,30.00,72.00
2026-04-18T04:48:00Z,30.00,72.00
2026-04-18T04:49:00Z,30.00,72.00
2026-04-18T04:51:00Z,30.00,72.00
2026-04-18T04:53:00Z,30.00,72.00
2026-04-18T04:54:00Z,30.58,71.66
2026-04-18T04:55:00Z,30.00,71.66
2026-04-18T04:57:00Z,30.00,72.00
2026-04-18T04:58:00Z,30.00,72.00
2026-04-18T04:59:00Z,30.00,72.00
2026-04-18T05:00:00Z,30.00,72.00
2026-04-18T05:01:00Z,30.00,72.00
2026-04-18T05:02:00Z,30.00,72.00
2026-04-18T05:04:00Z,30.00,72.00
2026-04-18T05:05:00Z,30.00,72.00
2026-04-18T05:09:00Z,30.00,72.00
2026-04-18T05:14:00Z,30.00,72.00
2026-04-18T05:15:00Z,30.00,72.00
2026-04-18T05:17:00Z,30.00,72.00
2026-04-18T05:19:00Z,30.00,72.00
2026-04-18T05:20:00Z,30.00,72.00
2026-04-18T05:21:00Z,30.00,72.00
2026-04-18T05:22:00Z,30.00,72.00
2026-04-18T05:25:00Z,30.00,72.00
2026-04-18T05:27:00Z,30.00,72.00
2026-04-18T05:29:00Z,30.00,72.00
2026-04-18T05:31:00Z,29.00,72.00
2026-04-18T05:32:00Z,29.00,72.00
2026-04-18T05:33:00Z,30.00,72.00
2026-04-18T05:34:00Z,30.00,72.00
2026-04-18T05:35:00Z,30.00,72.00
2026-04-18T05:37:00Z,30.00,72.00
2026-04-18T05:38:00Z,30.68,72.00
2026-04-18T05:39:00Z,30.68,72.00
2026-04-18T05:40:00Z,28.06,72.00
2026-04-18T05:41:00Z,30.00,72.00
2026-04-18T05:42:00Z,30.00,72.00
2026-04-18T05:43:00Z,30.00,72.00
2026-04-18T05:44:00Z,30.00,72.00
2026-04-18T05:45:00Z,30.00,72.00
2026-04-18T05:46:00Z,28.00,72.00
2026-04-18T05:48:00Z,28.00,73.00
2026-04-18T05:49:00Z,28.00,73.00
2026-04-18T05:50:00Z,28.00,73.00
2026-04-18T05:52:00Z,28.00,71.48
2026-04-18T05:53:00Z,28.00,73.00
2026-04-18T05:59:00Z,28.00,73.00
2026-04-18T06:00:00Z,28.00,73.00
2026-04-18T06:03:00Z,28.29,73.00
2026-04-18T06:07:00Z,28.29,73.00
2026-04-18T06:08:00Z,28.29,73.00
2026-04-18T06:10:00Z,28.29,73.00
2026-04-18T06:13:00Z,29.00,73.00
2026-04-18T06:14:00Z,28.00,73.00
2026-04-18T06:15:00Z,28.00,73.00
2026-04-18T06:17:00Z,28.74,73.00
2026-04-18T06:18:00Z,28.98,73.00
2026-04-18T06:19:00Z,28.98,73.00
2026-04-18T06:23:00Z,28.98,73.00
2026-04-18T06:28:00Z,28.98,73.00
2026-04-18T06:29:00Z,28.00,73.00
2026-04-18T06:30:00Z,28.00,73.00
2026-04-18T06:33:00Z,28.00,73.00
2026-04-18T06:34:00Z,28.00,73.00
2026-04-18T06:35:00Z,28.00,72.91
2026-04-18T06:37:00Z,28.00,73.00
2026-04-18T06:40:00Z,28.00,73.00
2026-04-18T06:41:00Z,28.00,73.00
2026-04-18T06:43:00Z,28.00,73.00
2026-04-18T06:44:00Z,28.00,73.00
2026-04-18T06:46:00Z,28.00,73.00
2026-04-18T06:47:00Z,28.00,73.00
2026-04-18T06:48:00Z,28.00,74.00
2026-04-18T06:49:00Z,28.00,73.00
2026-04-18T06:50:00Z,28.00,73.00
2026-04-18T06:51:00Z,28.00,73.00
2026-04-18T06:55:00Z,28.00,73.00
2026-04-18T06:57:00Z,28.00,73.00
2026-04-18T07:00:00Z,28.00,73.00
2026-04-18T07:02:00Z,28.00,73.00
2026-04-18T07:07:00Z,28.00,73.00
2026-04-18T07:08:00Z,28.00,73.00
2026-04-18T07:11:00Z,28.00,73.00
2026-04-18T07:12:00Z,28.00,74.00
2026-04-18T07:13:00Z,28.00,74.00
2026-04-18T07:14:00Z,27.00,74.00
