# event_ticker=KXATPMATCH-25NOV07NORSON
# final_score=4-6 6-2 6-4
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Lorenzo Sonego
# kalshi_date=2025-11-07
timestamp,Cameron Norrie,Lorenzo Sonego
2025-11-07T05:06:00Z,53.00,48.00
2025-11-07T05:10:00Z,53.00,48.00
2025-11-07T05:11:00Z,53.00,48.00
2025-11-07T05:16:00Z,53.00,48.00
2025-11-07T05:17:00Z,53.00,48.00
2025-11-07T05:18:00Z,53.00,48.00
2025-11-07T05:19:00Z,54.29,48.00
2025-11-07T05:20:00Z,56.30,48.00
2025-11-07T05:21:00Z,55.00,48.00
2025-11-07T05:22:00Z,55.00,48.00
2025-11-07T05:23:00Z,55.00,48.00
2025-11-07T05:24:00Z,55.37,48.00
2025-11-07T05:26:00Z,55.37,48.00
2025-11-07T05:28:00Z,56.00,48.00
2025-11-07T05:29:00Z,56.00,48.00
2025-11-07T05:30:00Z,56.00,48.00
2025-11-07T05:31:00Z,56.00,48.00
2025-11-07T05:32:00Z,55.00,48.00
2025-11-07T05:33:00Z,55.00,48.00
2025-11-07T05:34:00Z,55.00,48.00
2025-11-07T05:35:00Z,55.00,48.00
2025-11-07T05:36:00Z,55.00,48.00
2025-11-07T05:37:00Z,55.00,48.00
2025-11-07T05:38:00Z,55.00,48.00
2025-11-07T05:39:00Z,55.00,48.00
2025-11-07T05:40:00Z,55.00,48.00
2025-11-07T05:41:00Z,55.00,48.00
2025-11-07T05:42:00Z,55.00,48.00
2025-11-07T05:44:00Z,55.00,48.00
2025-11-07T05:45:00Z,55.00,48.00
2025-11-07T05:47:00Z,55.00,48.00
2025-11-07T05:48:00Z,55.00,48.00
2025-11-07T05:49:00Z,55.00,48.00
2025-11-07T05:50:00Z,55.00,48.00
2025-11-07T05:51:00Z,55.00,48.00
2025-11-07T05:52:00Z,55.00,48.00
2025-11-07T05:53:00Z,55.00,48.00
2025-11-07T05:54:00Z,55.00,48.00
2025-11-07T05:55:00Z,55.00,48.00
2025-11-07T05:56:00Z,55.00,48.00
2025-11-07T05:57:00Z,55.00,48.00
2025-11-07T05:58:00Z,55.00,48.00
2025-11-07T05:59:00Z,55.00,48.00
2025-11-07T06:00:00Z,55.00,48.00
2025-11-07T06:01:00Z,55.00,48.00
2025-11-07T06:02:00Z,55.00,48.00
2025-11-07T06:03:00Z,54.00,48.00
2025-11-07T06:04:00Z,54.00,48.00
2025-11-07T06:06:00Z,54.00,47.01
2025-11-07T06:07:00Z,53.00,47.01
2025-11-07T06:08:00Z,53.00,48.00
2025-11-07T06:09:00Z,53.00,48.00
2025-11-07T06:10:00Z,53.00,48.00
2025-11-07T06:12:00Z,53.00,48.00
2025-11-07T06:13:00Z,53.00,48.00
2025-11-07T06:14:00Z,53.00,48.00
2025-11-07T06:15:00Z,53.00,48.62
2025-11-07T06:16:00Z,53.00,49.00
2025-11-07T06:17:00Z,53.00,49.00
2025-11-07T06:18:00Z,53.00,49.00
2025-11-07T06:20:00Z,53.00,49.00
2025-11-07T06:21:00Z,53.00,49.00
2025-11-07T06:22:00Z,53.00,49.00
2025-11-07T06:23:00Z,53.00,49.00
2025-11-07T06:24:00Z,53.00,49.00
2025-11-07T06:25:00Z,53.00,49.00
2025-11-07T06:26:00Z,53.00,49.00
2025-11-07T06:27:00Z,53.00,49.00
2025-11-07T06:28:00Z,53.00,49.00
2025-11-07T06:30:00Z,53.00,49.00
2025-11-07T06:31:00Z,53.00,49.00
2025-11-07T06:32:00Z,53.00,49.00
2025-11-07T06:33:00Z,53.00,49.00
2025-11-07T06:35:00Z,53.00,49.00
2025-11-07T06:37:00Z,53.00,49.00
2025-11-07T06:38:00Z,53.00,49.00
2025-11-07T06:39:00Z,53.00,49.00
2025-11-07T06:40:00Z,53.00,49.00
2025-11-07T06:41:00Z,53.00,49.00
2025-11-07T06:42:00Z,53.00,49.00
2025-11-07T06:47:00Z,53.00,49.00
2025-11-07T06:49:00Z,53.00,49.00
2025-11-07T06:51:00Z,53.00,49.00
2025-11-07T06:53:00Z,53.00,49.00
2025-11-07T06:58:00Z,53.00,49.00
2025-11-07T06:59:00Z,53.00,49.00
2025-11-07T07:00:00Z,53.00,49.00
2025-11-07T07:03:00Z,53.00,49.00
2025-11-07T07:04:00Z,53.00,49.00
2025-11-07T07:05:00Z,53.00,49.00
2025-11-07T07:07:00Z,53.00,49.00
2025-11-07T07:09:00Z,53.00,49.00
2025-11-07T07:10:00Z,53.00,49.00
2025-11-07T07:11:00Z,53.00,49.00
2025-11-07T07:12:00Z,53.00,49.00
2025-11-07T07:14:00Z,53.00,49.00
2025-11-07T07:17:00Z,53.00,49.00
2025-11-07T07:19:00Z,53.00,49.00
2025-11-07T07:20:00Z,53.00,49.00
2025-11-07T07:22:00Z,53.00,49.00
2025-11-07T07:26:00Z,53.00,49.00
2025-11-07T07:28:00Z,53.00,49.00
2025-11-07T07:29:00Z,53.00,49.00
2025-11-07T07:32:00Z,53.00,49.00
2025-11-07T07:35:00Z,53.00,49.00
2025-11-07T07:38:00Z,53.00,49.00
2025-11-07T07:39:00Z,53.00,49.00
2025-11-07T07:41:00Z,53.00,49.00
2025-11-07T07:44:00Z,53.00,49.00
2025-11-07T07:49:00Z,53.00,49.00
2025-11-07T07:50:00Z,53.00,49.00
2025-11-07T07:52:00Z,53.00,49.00
2025-11-07T07:54:00Z,53.00,49.00
2025-11-07T07:55:00Z,53.00,49.00
2025-11-07T07:58:00Z,53.00,49.00
2025-11-07T08:01:00Z,53.00,49.00
2025-11-07T08:03:00Z,53.00,49.00
2025-11-07T08:07:00Z,53.00,49.00
2025-11-07T08:09:00Z,53.00,49.00
2025-11-07T08:11:00Z,51.88,49.00
2025-11-07T08:12:00Z,51.88,48.00
2025-11-07T08:13:00Z,53.00,49.00
2025-11-07T08:15:00Z,53.00,49.00
2025-11-07T08:16:00Z,53.00,49.00
2025-11-07T08:18:00Z,53.00,49.00
2025-11-07T08:20:00Z,53.00,49.00
2025-11-07T08:21:00Z,53.00,49.00
2025-11-07T08:22:00Z,53.00,49.00
2025-11-07T08:24:00Z,52.98,49.00
2025-11-07T08:26:00Z,51.40,49.00
2025-11-07T08:27:00Z,53.00,49.00
2025-11-07T08:29:00Z,53.58,49.00
2025-11-07T08:31:00Z,53.58,49.00
2025-11-07T08:35:00Z,54.00,49.00
2025-11-07T08:36:00Z,54.00,49.00
2025-11-07T08:37:00Z,54.00,49.00
2025-11-07T08:39:00Z,54.00,49.00
2025-11-07T08:42:00Z,53.00,49.00
2025-11-07T08:43:00Z,53.00,49.00
2025-11-07T08:44:00Z,53.00,49.00
2025-11-07T08:45:00Z,53.00,49.00
2025-11-07T08:50:00Z,53.00,49.00
2025-11-07T08:51:00Z,53.00,49.00
2025-11-07T08:53:00Z,53.00,49.00
2025-11-07T08:59:00Z,53.00,49.00
2025-11-07T09:00:00Z,53.00,49.00
2025-11-07T09:02:00Z,53.00,49.00
2025-11-07T09:04:00Z,53.00,49.00
2025-11-07T09:06:00Z,53.00,49.00
2025-11-07T09:09:00Z,53.53,49.00
2025-11-07T09:11:00Z,54.00,49.00
2025-11-07T09:12:00Z,54.00,49.00
2025-11-07T09:19:00Z,54.00,49.00
2025-11-07T09:25:00Z,54.00,49.00
2025-11-07T09:26:00Z,53.00,49.00
2025-11-07T09:27:00Z,53.00,48.00
2025-11-07T09:28:00Z,53.00,49.00
2025-11-07T09:31:00Z,54.00,49.00
2025-11-07T09:34:00Z,54.00,49.00
2025-11-07T09:36:00Z,53.00,49.00
2025-11-07T09:38:00Z,53.00,49.00
2025-11-07T09:39:00Z,53.00,49.00
2025-11-07T09:40:00Z,53.00,49.00
2025-11-07T09:42:00Z,53.00,50.00
2025-11-07T09:43:00Z,53.00,50.00
2025-11-07T09:44:00Z,53.00,50.00
2025-11-07T09:45:00Z,53.00,50.00
2025-11-07T09:47:00Z,53.00,50.00
2025-11-07T09:48:00Z,53.00,50.00
2025-11-07T09:50:00Z,53.00,50.00
2025-11-07T09:52:00Z,52.00,50.00
2025-11-07T09:53:00Z,52.00,49.00
2025-11-07T09:55:00Z,51.00,50.00
2025-11-07T09:57:00Z,52.00,50.00
2025-11-07T09:58:00Z,52.00,50.00
2025-11-07T10:01:00Z,52.00,50.00
2025-11-07T10:02:00Z,52.00,50.00
2025-11-07T10:04:00Z,52.00,50.00
2025-11-07T10:06:00Z,52.00,50.00
2025-11-07T10:07:00Z,52.00,50.00
2025-11-07T10:09:00Z,52.00,50.00
2025-11-07T10:10:00Z,52.00,50.00
2025-11-07T10:12:00Z,51.00,50.00
2025-11-07T10:13:00Z,51.00,50.00
2025-11-07T10:15:00Z,51.00,49.00
2025-11-07T10:16:00Z,51.00,50.00
2025-11-07T10:20:00Z,51.00,50.00
2025-11-07T10:22:00Z,51.00,50.00
2025-11-07T10:23:00Z,51.00,50.00
2025-11-07T10:26:00Z,51.00,50.00
2025-11-07T10:29:00Z,51.00,50.00
2025-11-07T10:30:00Z,51.00,50.00
2025-11-07T10:34:00Z,51.00,50.00
2025-11-07T10:40:00Z,51.00,50.00
2025-11-07T10:41:00Z,51.00,50.00
2025-11-07T10:42:00Z,51.00,50.00
2025-11-07T10:44:00Z,51.00,50.00
2025-11-07T10:47:00Z,51.00,50.00
2025-11-07T10:50:00Z,51.00,50.00
2025-11-07T10:52:00Z,51.00,50.00
2025-11-07T10:53:00Z,51.00,50.00
2025-11-07T10:54:00Z,50.00,50.00
2025-11-07T10:57:00Z,50.00,50.00
2025-11-07T11:00:00Z,51.00,50.00
2025-11-07T11:03:00Z,51.00,50.00
2025-11-07T11:05:00Z,51.00,50.00
2025-11-07T11:06:00Z,51.00,50.00
2025-11-07T11:07:00Z,51.00,50.00
2025-11-07T11:08:00Z,51.00,50.00
2025-11-07T11:09:00Z,51.00,50.00
2025-11-07T11:12:00Z,51.00,50.00
2025-11-07T11:13:00Z,51.00,50.00
2025-11-07T11:14:00Z,51.00,50.00
2025-11-07T11:16:00Z,51.00,50.00
2025-11-07T11:18:00Z,50.52,50.00
2025-11-07T11:19:00Z,51.00,50.00
2025-11-07T11:20:00Z,51.00,50.00
2025-11-07T11:21:00Z,51.00,50.00
2025-11-07T11:22:00Z,51.00,50.85
2025-11-07T11:23:00Z,51.00,51.00
2025-11-07T11:24:00Z,51.00,51.00
2025-11-07T11:27:00Z,51.00,51.00
2025-11-07T11:28:00Z,51.00,51.00
2025-11-07T11:31:00Z,51.00,51.00
2025-11-07T11:32:00Z,51.00,51.00
2025-11-07T11:33:00Z,51.00,51.00
2025-11-07T11:34:00Z,51.00,51.00
2025-11-07T11:35:00Z,51.00,50.89
2025-11-07T11:36:00Z,50.00,51.00
2025-11-07T11:37:00Z,51.00,51.00
2025-11-07T11:38:00Z,51.00,51.00
2025-11-07T11:39:00Z,51.00,51.00
2025-11-07T11:40:00Z,51.00,51.00
2025-11-07T11:43:00Z,51.00,51.00
2025-11-07T11:44:00Z,51.00,51.00
2025-11-07T11:45:00Z,51.00,51.00
2025-11-07T11:48:00Z,51.00,51.00
2025-11-07T11:50:00Z,51.00,51.00
2025-11-07T11:51:00Z,51.00,51.00
2025-11-07T11:52:00Z,51.00,51.00
2025-11-07T11:53:00Z,51.00,51.00
2025-11-07T11:55:00Z,51.00,51.00
2025-11-07T11:56:00Z,51.00,51.00
2025-11-07T11:57:00Z,51.00,51.99
2025-11-07T11:58:00Z,51.00,51.99
2025-11-07T11:59:00Z,51.00,52.00
2025-11-07T12:01:00Z,51.00,52.00
2025-11-07T12:02:00Z,51.00,52.00
2025-11-07T12:03:00Z,51.00,52.00
2025-11-07T12:04:00Z,51.00,52.00
2025-11-07T12:05:00Z,51.00,52.00
2025-11-07T12:07:00Z,51.00,52.00
2025-11-07T12:08:00Z,51.00,52.70
2025-11-07T12:09:00Z,51.00,52.00
2025-11-07T12:11:00Z,51.00,52.56
2025-11-07T12:12:00Z,51.00,52.00
2025-11-07T12:13:00Z,51.00,52.00
2025-11-07T12:14:00Z,51.00,52.00
2025-11-07T12:15:00Z,51.00,52.00
2025-11-07T12:17:00Z,51.00,52.00
2025-11-07T12:19:00Z,51.00,52.00
2025-11-07T12:20:00Z,51.00,52.00
2025-11-07T12:21:00Z,51.00,52.00
2025-11-07T12:22:00Z,51.00,52.00
2025-11-07T12:23:00Z,51.00,52.00
2025-11-07T12:25:00Z,51.00,52.00
2025-11-07T12:27:00Z,51.00,52.00
2025-11-07T12:28:00Z,51.00,52.35
2025-11-07T12:30:00Z,51.00,50.00
2025-11-07T12:32:00Z,51.00,50.00
2025-11-07T12:33:00Z,51.00,53.00
2025-11-07T12:34:00Z,51.00,53.00
2025-11-07T12:36:00Z,51.00,53.00
2025-11-07T12:37:00Z,51.00,53.00
2025-11-07T12:38:00Z,51.00,53.00
2025-11-07T12:39:00Z,51.00,53.00
2025-11-07T12:40:00Z,51.00,53.00
2025-11-07T12:41:00Z,51.00,53.00
2025-11-07T12:42:00Z,51.00,53.00
2025-11-07T12:44:00Z,51.00,53.00
2025-11-07T12:45:00Z,51.00,53.00
2025-11-07T12:46:00Z,51.00,53.00
2025-11-07T12:47:00Z,51.00,53.00
2025-11-07T12:48:00Z,51.00,51.00
2025-11-07T12:49:00Z,51.00,53.00
2025-11-07T12:51:00Z,51.00,53.00
2025-11-07T12:53:00Z,51.00,53.00
2025-11-07T12:54:00Z,51.00,53.00
2025-11-07T12:55:00Z,51.00,53.00
2025-11-07T12:56:00Z,51.00,53.00
2025-11-07T12:57:00Z,50.14,53.00
2025-11-07T12:58:00Z,51.00,53.00
2025-11-07T13:00:00Z,51.00,53.00
2025-11-07T13:01:00Z,50.00,53.00
2025-11-07T13:02:00Z,51.00,53.00
2025-11-07T13:03:00Z,51.00,53.00
2025-11-07T13:05:00Z,51.00,51.54
2025-11-07T13:06:00Z,51.00,51.54
2025-11-07T13:07:00Z,49.56,51.54
2025-11-07T13:08:00Z,48.00,51.54
2025-11-07T13:09:00Z,48.00,51.54
2025-11-07T13:10:00Z,48.00,53.00
2025-11-07T13:11:00Z,48.00,53.00
2025-11-07T13:12:00Z,48.00,53.00
2025-11-07T13:13:00Z,48.00,53.00
2025-11-07T13:14:00Z,48.00,53.00
2025-11-07T13:15:00Z,48.00,53.00
2025-11-07T13:17:00Z,48.00,53.00
2025-11-07T13:18:00Z,48.00,53.00
2025-11-07T13:19:00Z,48.00,53.00
2025-11-07T13:20:00Z,48.00,53.00
2025-11-07T13:21:00Z,48.00,53.00
2025-11-07T13:22:00Z,48.00,53.00
2025-11-07T13:23:00Z,48.00,53.00
2025-11-07T13:25:00Z,48.00,53.00
2025-11-07T13:27:00Z,48.00,53.00
2025-11-07T13:28:00Z,48.00,53.00
2025-11-07T13:29:00Z,48.00,53.00
2025-11-07T13:30:00Z,48.00,53.00
2025-11-07T13:31:00Z,48.00,52.00
2025-11-07T13:32:00Z,48.00,53.00
2025-11-07T13:33:00Z,48.00,53.00
2025-11-07T13:34:00Z,48.00,53.00
2025-11-07T13:35:00Z,48.00,53.00
2025-11-07T13:36:00Z,48.00,53.00
2025-11-07T13:37:00Z,47.00,53.32
2025-11-07T13:38:00Z,47.00,54.00
2025-11-07T13:39:00Z,47.00,54.00
2025-11-07T13:40:00Z,47.00,54.00
2025-11-07T13:41:00Z,47.00,54.00
2025-11-07T13:42:00Z,47.79,54.00
2025-11-07T13:43:00Z,47.79,53.90
2025-11-07T13:44:00Z,48.00,54.00
2025-11-07T13:45:00Z,48.00,53.00
2025-11-07T13:46:00Z,48.00,53.00
2025-11-07T13:47:00Z,48.00,53.00
2025-11-07T13:48:00Z,48.00,53.00
2025-11-07T13:50:00Z,48.00,53.00
2025-11-07T13:51:00Z,47.31,53.00
2025-11-07T13:52:00Z,48.00,53.00
2025-11-07T13:53:00Z,48.00,53.00
2025-11-07T13:54:00Z,48.00,53.00
2025-11-07T13:55:00Z,48.00,53.00
2025-11-07T13:56:00Z,48.00,53.00
2025-11-07T13:57:00Z,47.90,53.38
2025-11-07T13:58:00Z,48.00,53.38
2025-11-07T13:59:00Z,48.00,53.00
2025-11-07T14:00:00Z,48.00,53.00
2025-11-07T14:01:00Z,48.00,53.00
2025-11-07T14:02:00Z,49.00,53.00
2025-11-07T14:03:00Z,48.00,53.00
2025-11-07T14:04:00Z,48.00,52.86
2025-11-07T14:05:00Z,48.00,53.00
2025-11-07T14:06:00Z,48.66,53.00
2025-11-07T14:07:00Z,48.92,53.00
2025-11-07T14:08:00Z,48.00,52.00
2025-11-07T14:09:00Z,48.00,52.38
2025-11-07T14:10:00Z,48.00,53.00
2025-11-07T14:11:00Z,48.00,53.00
2025-11-07T14:12:00Z,48.00,53.00
2025-11-07T14:13:00Z,48.00,53.23
2025-11-07T14:14:00Z,48.00,54.00
2025-11-07T14:15:00Z,48.00,54.00
2025-11-07T14:16:00Z,48.00,54.00
2025-11-07T14:17:00Z,48.00,53.08
2025-11-07T14:18:00Z,48.00,52.99
2025-11-07T14:19:00Z,48.00,53.00
2025-11-07T14:20:00Z,48.00,53.00
2025-11-07T14:21:00Z,48.00,53.00
2025-11-07T14:22:00Z,48.00,53.00
2025-11-07T14:23:00Z,48.00,53.00
2025-11-07T14:24:00Z,48.00,53.79
2025-11-07T14:25:00Z,48.00,54.00
2025-11-07T14:26:00Z,48.00,54.00
2025-11-07T14:27:00Z,48.00,54.00
2025-11-07T14:28:00Z,48.00,53.85
2025-11-07T14:29:00Z,48.00,54.00
2025-11-07T14:30:00Z,48.00,53.18
2025-11-07T14:31:00Z,48.00,55.00
2025-11-07T14:32:00Z,48.00,55.00
2025-11-07T14:33:00Z,48.00,55.00
2025-11-07T14:34:00Z,47.08,54.94
2025-11-07T14:35:00Z,46.80,54.94
2025-11-07T14:36:00Z,46.00,55.00
2025-11-07T14:37:00Z,46.00,55.00
2025-11-07T14:38:00Z,45.97,54.84
2025-11-07T14:39:00Z,46.00,55.00
2025-11-07T14:40:00Z,44.77,55.39
2025-11-07T14:41:00Z,44.12,55.95
2025-11-07T14:42:00Z,47.02,54.00
2025-11-07T14:43:00Z,48.68,54.00
2025-11-07T14:44:00Z,49.57,54.00
2025-11-07T14:45:00Z,51.21,51.56
2025-11-07T14:46:00Z,48.73,51.59
2025-11-07T14:47:00Z,47.37,53.43
2025-11-07T14:48:00Z,46.51,55.27
2025-11-07T14:49:00Z,41.83,59.46
2025-11-07T14:50:00Z,30.09,68.44
2025-11-07T14:51:00Z,28.08,72.74
2025-11-07T14:52:00Z,29.35,71.37
2025-11-07T14:53:00Z,29.82,69.34
2025-11-07T14:54:00Z,27.52,74.63
2025-11-07T14:55:00Z,27.66,73.89
2025-11-07T14:56:00Z,29.02,71.99
2025-11-07T14:57:00Z,29.19,71.82
2025-11-07T14:58:00Z,30.09,71.66
2025-11-07T14:59:00Z,31.44,67.96
2025-11-07T15:00:00Z,33.75,67.14
2025-11-07T15:01:00Z,34.13,64.43
2025-11-07T15:02:00Z,31.97,69.36
2025-11-07T15:03:00Z,30.77,72.00
2025-11-07T15:04:00Z,29.84,71.16
2025-11-07T15:05:00Z,28.83,72.09
2025-11-07T15:06:00Z,28.93,70.16
2025-11-07T15:07:00Z,30.39,71.94
2025-11-07T15:08:00Z,31.00,70.81
2025-11-07T15:09:00Z,31.31,70.60
2025-11-07T15:10:00Z,28.93,69.89
2025-11-07T15:11:00Z,32.84,65.00
2025-11-07T15:12:00Z,35.03,65.04
2025-11-07T15:13:00Z,32.79,68.06
2025-11-07T15:14:00Z,28.40,72.08
2025-11-07T15:15:00Z,28.65,72.19
2025-11-07T15:16:00Z,28.62,72.70
2025-11-07T15:17:00Z,29.00,72.00
2025-11-07T15:18:00Z,29.20,71.50
2025-11-07T15:19:00Z,26.29,72.17
2025-11-07T15:20:00Z,24.95,74.48
2025-11-07T15:21:00Z,25.14,75.65
2025-11-07T15:22:00Z,25.99,75.00
2025-11-07T15:23:00Z,24.16,75.17
2025-11-07T15:24:00Z,26.73,74.06
2025-11-07T15:25:00Z,27.39,74.19
2025-11-07T15:26:00Z,28.84,73.31
2025-11-07T15:27:00Z,31.67,69.77
2025-11-07T15:28:00Z,34.75,64.42
2025-11-07T15:29:00Z,34.80,65.32
2025-11-07T15:30:00Z,39.66,61.96
2025-11-07T15:31:00Z,32.47,64.67
2025-11-07T15:32:00Z,31.33,69.59
2025-11-07T15:33:00Z,29.80,69.08
2025-11-07T15:34:00Z,28.45,68.46
2025-11-07T15:35:00Z,28.59,72.48
2025-11-07T15:36:00Z,19.92,77.47
2025-11-07T15:37:00Z,21.13,82.65
2025-11-07T15:38:00Z,29.34,71.83
2025-11-07T15:39:00Z,29.24,70.00
2025-11-07T15:40:00Z,29.07,71.57
2025-11-07T15:41:00Z,29.30,69.16
2025-11-07T15:42:00Z,34.91,63.64
2025-11-07T15:43:00Z,41.95,57.06
2025-11-07T15:44:00Z,49.13,44.47
2025-11-07T15:45:00Z,52.80,47.04
2025-11-07T15:46:00Z,52.27,47.81
2025-11-07T15:47:00Z,53.32,47.00
2025-11-07T15:48:00Z,52.77,47.18
2025-11-07T15:49:00Z,51.98,48.59
2025-11-07T15:50:00Z,52.27,48.65
2025-11-07T15:51:00Z,54.74,46.38
2025-11-07T15:52:00Z,54.94,45.50
2025-11-07T15:53:00Z,54.92,47.00
2025-11-07T15:54:00Z,54.99,47.00
2025-11-07T15:55:00Z,53.86,46.27
2025-11-07T15:56:00Z,55.55,46.83
2025-11-07T15:57:00Z,58.73,35.35
2025-11-07T15:58:00Z,60.50,40.84
2025-11-07T15:59:00Z,59.88,39.10
2025-11-07T16:00:00Z,61.96,39.00
2025-11-07T16:01:00Z,59.88,39.85
2025-11-07T16:02:00Z,64.01,37.76
2025-11-07T16:03:00Z,64.71,36.81
2025-11-07T16:04:00Z,69.17,31.35
2025-11-07T16:05:00Z,79.01,20.85
2025-11-07T16:06:00Z,81.79,16.56
2025-11-07T16:07:00Z,71.24,29.77
2025-11-07T16:08:00Z,60.02,38.97
2025-11-07T16:09:00Z,66.47,34.32
2025-11-07T16:10:00Z,66.68,33.97
2025-11-07T16:11:00Z,65.58,34.84
2025-11-07T16:12:00Z,64.29,35.94
2025-11-07T16:13:00Z,65.55,35.08
2025-11-07T16:14:00Z,69.10,31.15
2025-11-07T16:15:00Z,71.04,28.45
2025-11-07T16:16:00Z,68.32,34.07
2025-11-07T16:17:00Z,73.67,26.09
2025-11-07T16:18:00Z,66.13,33.72
2025-11-07T16:19:00Z,59.43,37.82
2025-11-07T16:20:00Z,59.17,42.31
2025-11-07T16:21:00Z,61.64,39.97
2025-11-07T16:22:00Z,64.51,35.82
2025-11-07T16:23:00Z,65.43,35.22
2025-11-07T16:24:00Z,67.73,35.33
2025-11-07T16:25:00Z,74.61,23.86
2025-11-07T16:26:00Z,70.12,34.55
2025-11-07T16:27:00Z,61.10,40.83
2025-11-07T16:28:00Z,62.51,37.28
2025-11-07T16:29:00Z,65.05,33.93
2025-11-07T16:30:00Z,66.00,35.15
2025-11-07T16:31:00Z,65.11,33.76
2025-11-07T16:32:00Z,58.91,41.41
2025-11-07T16:33:00Z,59.62,40.23
2025-11-07T16:34:00Z,65.21,34.31
2025-11-07T16:35:00Z,70.13,28.36
2025-11-07T16:36:00Z,66.87,33.13
2025-11-07T16:37:00Z,72.12,32.12
2025-11-07T16:38:00Z,79.07,20.86
2025-11-07T16:39:00Z,84.32,21.89
2025-11-07T16:40:00Z,93.32,7.38
2025-11-07T16:41:00Z,99.00,7.38
2025-11-07T16:42:00Z,99.00,7.38
