# event_ticker=KXATPMATCH-26MAR04TSISHA
# final_score=6-2 3-6 6-4
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-03-04
timestamp,Denis Shapovalov,Stefanos Tsitsipas
2026-03-04T21:11:00Z,48.00,54.00
2026-03-04T21:12:00Z,48.00,54.00
2026-03-04T21:18:00Z,48.00,54.00
2026-03-04T21:20:00Z,48.00,54.00
2026-03-04T21:21:00Z,48.00,54.00
2026-03-04T21:22:00Z,48.00,54.00
2026-03-04T21:34:00Z,48.00,54.00
2026-03-04T21:35:00Z,48.00,54.00
2026-03-04T21:42:00Z,48.00,54.00
2026-03-04T21:47:00Z,48.00,54.00
2026-03-04T21:49:00Z,48.00,54.00
2026-03-04T21:55:00Z,48.00,54.00
2026-03-04T21:57:00Z,48.00,54.00
2026-03-04T22:02:00Z,48.00,54.00
2026-03-04T22:03:00Z,48.00,54.00
2026-03-04T22:09:00Z,48.00,54.00
2026-03-04T22:15:00Z,48.00,54.00
2026-03-04T22:23:00Z,48.00,54.00
2026-03-04T22:28:00Z,48.00,54.00
2026-03-04T22:33:00Z,48.00,54.00
2026-03-04T22:34:00Z,48.00,54.00
2026-03-04T22:40:00Z,48.00,54.00
2026-03-04T22:46:00Z,48.00,54.00
2026-03-04T22:48:00Z,48.00,54.00
2026-03-04T22:52:00Z,48.00,54.00
2026-03-04T22:53:00Z,48.00,54.00
2026-03-04T22:55:00Z,48.00,54.00
2026-03-04T22:57:00Z,48.00,54.00
2026-03-04T22:58:00Z,48.00,54.00
2026-03-04T22:59:00Z,48.00,54.00
2026-03-04T23:04:00Z,48.00,54.00
2026-03-04T23:06:00Z,47.00,54.00
2026-03-04T23:08:00Z,47.00,54.00
2026-03-04T23:09:00Z,47.00,54.00
2026-03-04T23:12:00Z,47.00,54.00
2026-03-04T23:14:00Z,47.00,54.00
2026-03-04T23:16:00Z,47.00,54.00
2026-03-04T23:20:00Z,47.00,54.00
2026-03-04T23:22:00Z,47.00,54.00
2026-03-04T23:24:00Z,47.00,54.00
2026-03-04T23:25:00Z,47.00,54.00
2026-03-04T23:26:00Z,47.00,54.00
2026-03-04T23:32:00Z,47.00,54.00
2026-03-04T23:35:00Z,47.00,54.00
2026-03-04T23:36:00Z,47.00,54.00
2026-03-04T23:41:00Z,46.00,54.00
2026-03-04T23:42:00Z,46.00,54.00
2026-03-04T23:43:00Z,46.00,55.00
2026-03-04T23:44:00Z,47.00,55.00
2026-03-04T23:49:00Z,45.00,55.00
2026-03-04T23:52:00Z,47.00,55.00
2026-03-04T23:53:00Z,47.00,53.59
2026-03-04T23:55:00Z,47.00,54.00
2026-03-04T23:57:00Z,47.00,54.00
2026-03-04T23:59:00Z,47.00,54.00
2026-03-05T00:01:00Z,47.00,55.00
2026-03-05T00:02:00Z,47.00,55.00
2026-03-05T00:06:00Z,47.00,55.00
2026-03-05T00:07:00Z,47.00,55.00
2026-03-05T00:09:00Z,47.00,55.00
2026-03-05T00:10:00Z,47.00,55.00
2026-03-05T00:12:00Z,47.00,55.00
2026-03-05T00:13:00Z,47.00,55.00
2026-03-05T00:19:00Z,47.00,55.00
2026-03-05T00:20:00Z,47.00,55.00
2026-03-05T00:21:00Z,47.00,55.00
2026-03-05T00:22:00Z,47.00,55.00
2026-03-05T00:23:00Z,47.00,55.00
2026-03-05T00:24:00Z,47.00,55.00
2026-03-05T00:25:00Z,47.00,55.00
2026-03-05T00:27:00Z,47.00,55.00
2026-03-05T00:28:00Z,47.00,55.00
2026-03-05T00:31:00Z,47.00,55.00
2026-03-05T00:32:00Z,47.00,55.00
2026-03-05T00:33:00Z,47.00,55.00
2026-03-05T00:37:00Z,47.00,55.00
2026-03-05T00:40:00Z,47.00,55.00
2026-03-05T00:41:00Z,47.00,55.00
2026-03-05T00:42:00Z,47.00,55.00
2026-03-05T00:44:00Z,47.00,55.00
2026-03-05T00:50:00Z,47.00,55.00
2026-03-05T00:55:00Z,47.00,55.00
2026-03-05T00:57:00Z,47.00,55.00
2026-03-05T01:00:00Z,47.00,55.00
2026-03-05T01:01:00Z,47.00,55.00
2026-03-05T01:08:00Z,47.00,55.00
2026-03-05T01:11:00Z,47.00,55.00
2026-03-05T01:14:00Z,47.00,55.00
2026-03-05T01:17:00Z,47.00,55.00
2026-03-05T01:18:00Z,47.00,55.00
2026-03-05T01:22:00Z,47.00,55.00
2026-03-05T01:23:00Z,47.00,55.00
2026-03-05T01:26:00Z,47.00,55.00
2026-03-05T01:27:00Z,47.00,55.00
2026-03-05T01:30:00Z,47.00,55.00
2026-03-05T01:32:00Z,47.00,55.00
2026-03-05T01:33:00Z,47.00,55.00
2026-03-05T01:36:00Z,47.00,55.00
2026-03-05T01:39:00Z,47.00,55.00
2026-03-05T01:40:00Z,46.00,55.00
2026-03-05T01:43:00Z,47.00,55.00
2026-03-05T01:45:00Z,47.00,55.00
2026-03-05T01:46:00Z,47.00,55.00
2026-03-05T01:47:00Z,47.00,55.00
2026-03-05T01:48:00Z,47.00,55.00
2026-03-05T01:50:00Z,47.00,55.00
2026-03-05T01:51:00Z,47.00,55.00
2026-03-05T01:52:00Z,47.00,55.00
2026-03-05T01:53:00Z,47.00,55.00
2026-03-05T01:58:00Z,47.00,55.00
2026-03-05T01:59:00Z,47.00,55.00
2026-03-05T02:00:00Z,47.00,55.00
2026-03-05T02:01:00Z,47.00,55.00
2026-03-05T02:02:00Z,47.00,55.00
2026-03-05T02:03:00Z,47.00,55.00
2026-03-05T02:04:00Z,47.00,55.00
2026-03-05T02:05:00Z,47.00,55.00
2026-03-05T02:06:00Z,47.00,55.00
2026-03-05T02:08:00Z,47.00,55.00
2026-03-05T02:09:00Z,47.00,55.00
2026-03-05T02:10:00Z,47.00,55.00
2026-03-05T02:11:00Z,47.00,55.00
2026-03-05T02:13:00Z,47.00,55.00
2026-03-05T02:15:00Z,47.00,55.00
2026-03-05T02:16:00Z,46.00,55.00
2026-03-05T02:17:00Z,46.99,55.00
2026-03-05T02:18:00Z,47.00,55.00
2026-03-05T02:19:00Z,47.00,55.00
2026-03-05T02:20:00Z,47.00,55.00
2026-03-05T02:21:00Z,47.00,55.00
2026-03-05T02:23:00Z,47.00,55.00
2026-03-05T02:25:00Z,47.00,55.00
2026-03-05T02:26:00Z,47.00,54.00
2026-03-05T02:27:00Z,47.00,55.00
2026-03-05T02:28:00Z,47.00,55.00
2026-03-05T02:29:00Z,47.00,55.00
2026-03-05T02:31:00Z,46.97,55.00
2026-03-05T02:32:00Z,46.00,55.00
2026-03-05T02:36:00Z,47.00,55.00
2026-03-05T02:37:00Z,47.00,55.00
2026-03-05T02:38:00Z,47.00,55.00
2026-03-05T02:40:00Z,47.00,55.00
2026-03-05T02:41:00Z,47.00,55.00
2026-03-05T02:43:00Z,47.00,55.00
2026-03-05T02:45:00Z,47.00,55.00
2026-03-05T02:46:00Z,47.00,54.00
2026-03-05T02:47:00Z,47.00,55.00
2026-03-05T02:48:00Z,47.00,55.00
2026-03-05T02:49:00Z,47.00,55.00
2026-03-05T02:50:00Z,47.00,55.00
2026-03-05T02:51:00Z,47.00,55.00
2026-03-05T02:52:00Z,47.00,55.00
2026-03-05T02:53:00Z,47.00,55.00
2026-03-05T02:54:00Z,47.00,55.00
2026-03-05T02:55:00Z,47.00,55.00
2026-03-05T02:56:00Z,47.00,55.00
2026-03-05T02:57:00Z,47.00,55.00
2026-03-05T02:59:00Z,47.00,55.00
2026-03-05T03:00:00Z,47.00,55.00
2026-03-05T03:02:00Z,47.00,55.00
2026-03-05T03:03:00Z,47.00,55.00
2026-03-05T03:04:00Z,47.00,55.00
2026-03-05T03:05:00Z,47.00,54.23
2026-03-05T03:06:00Z,47.00,55.00
2026-03-05T03:07:00Z,47.00,55.00
2026-03-05T03:08:00Z,47.00,55.00
2026-03-05T03:09:00Z,47.00,55.00
2026-03-05T03:10:00Z,47.00,55.00
2026-03-05T03:11:00Z,47.00,55.00
2026-03-05T03:12:00Z,47.00,55.00
2026-03-05T03:13:00Z,47.00,55.00
2026-03-05T03:14:00Z,47.00,55.00
2026-03-05T03:16:00Z,46.83,55.00
2026-03-05T03:17:00Z,46.83,55.00
2026-03-05T03:18:00Z,47.00,53.00
2026-03-05T03:19:00Z,47.00,55.00
2026-03-05T03:20:00Z,47.00,55.00
2026-03-05T03:21:00Z,47.00,53.00
2026-03-05T03:22:00Z,47.00,55.00
2026-03-05T03:23:00Z,47.00,55.00
2026-03-05T03:24:00Z,47.00,55.00
2026-03-05T03:25:00Z,47.00,55.00
2026-03-05T03:26:00Z,47.00,55.00
2026-03-05T03:27:00Z,47.00,55.00
2026-03-05T03:28:00Z,47.00,55.00
2026-03-05T03:29:00Z,47.00,55.00
2026-03-05T03:30:00Z,47.00,55.00
2026-03-05T03:31:00Z,47.37,55.00
2026-03-05T03:32:00Z,47.82,55.00
2026-03-05T03:33:00Z,47.90,55.00
2026-03-05T03:34:00Z,48.00,55.00
2026-03-05T03:38:00Z,48.00,55.00
2026-03-05T03:39:00Z,48.00,55.00
2026-03-05T03:40:00Z,48.00,55.00
2026-03-05T03:41:00Z,47.35,55.00
2026-03-05T03:43:00Z,46.00,55.00
2026-03-05T03:44:00Z,48.00,55.00
2026-03-05T03:45:00Z,48.00,55.00
2026-03-05T03:46:00Z,46.00,55.00
2026-03-05T03:47:00Z,48.00,55.00
2026-03-05T03:48:00Z,48.00,55.00
2026-03-05T03:50:00Z,48.00,55.00
2026-03-05T03:51:00Z,48.00,55.00
2026-03-05T03:52:00Z,48.00,55.00
2026-03-05T03:54:00Z,48.00,55.00
2026-03-05T03:55:00Z,48.00,55.00
2026-03-05T03:56:00Z,48.00,55.00
2026-03-05T03:57:00Z,48.00,55.00
2026-03-05T03:58:00Z,48.00,55.00
2026-03-05T03:59:00Z,48.00,55.00
2026-03-05T04:00:00Z,47.00,54.95
2026-03-05T04:01:00Z,47.00,54.00
2026-03-05T04:02:00Z,47.00,55.00
2026-03-05T04:03:00Z,46.96,55.00
2026-03-05T04:04:00Z,47.47,55.00
2026-03-05T04:05:00Z,47.00,55.00
2026-03-05T04:06:00Z,46.74,55.00
2026-03-05T04:07:00Z,46.00,55.00
2026-03-05T04:08:00Z,46.00,55.00
2026-03-05T04:09:00Z,46.00,55.00
2026-03-05T04:10:00Z,46.00,54.67
2026-03-05T04:11:00Z,46.00,55.00
2026-03-05T04:12:00Z,46.00,55.01
2026-03-05T04:13:00Z,44.78,55.93
2026-03-05T04:14:00Z,42.00,57.00
2026-03-05T04:15:00Z,45.00,58.00
2026-03-05T04:16:00Z,45.00,58.00
2026-03-05T04:17:00Z,45.00,58.00
2026-03-05T04:18:00Z,45.00,56.07
2026-03-05T04:19:00Z,45.00,58.00
2026-03-05T04:20:00Z,45.00,58.00
2026-03-05T04:21:00Z,45.00,58.00
2026-03-05T04:22:00Z,45.00,57.92
2026-03-05T04:23:00Z,45.13,58.00
2026-03-05T04:24:00Z,45.00,58.00
2026-03-05T04:25:00Z,45.88,56.23
2026-03-05T04:26:00Z,46.00,57.00
2026-03-05T04:27:00Z,44.23,57.00
2026-03-05T04:28:00Z,43.57,57.00
2026-03-05T04:29:00Z,45.82,57.00
2026-03-05T04:30:00Z,46.00,57.00
2026-03-05T04:31:00Z,46.00,57.00
2026-03-05T04:32:00Z,46.00,57.00
2026-03-05T04:33:00Z,46.00,57.00
2026-03-05T04:34:00Z,46.00,56.83
2026-03-05T04:35:00Z,46.55,55.84
2026-03-05T04:36:00Z,46.00,55.84
2026-03-05T04:37:00Z,46.00,56.42
2026-03-05T04:38:00Z,46.00,57.46
2026-03-05T04:39:00Z,46.00,57.00
2026-03-05T04:40:00Z,46.00,57.00
2026-03-05T04:41:00Z,46.00,57.84
2026-03-05T04:42:00Z,45.22,58.00
2026-03-05T04:43:00Z,43.84,55.00
2026-03-05T04:44:00Z,45.67,57.00
2026-03-05T04:45:00Z,46.00,57.00
2026-03-05T04:46:00Z,45.00,57.00
2026-03-05T04:47:00Z,45.00,57.56
2026-03-05T04:48:00Z,45.00,58.00
2026-03-05T04:49:00Z,44.00,57.85
2026-03-05T04:50:00Z,44.71,57.00
2026-03-05T04:51:00Z,45.00,57.00
2026-03-05T04:52:00Z,45.00,56.79
2026-03-05T04:53:00Z,45.50,57.00
2026-03-05T04:54:00Z,45.00,57.20
2026-03-05T04:55:00Z,45.00,57.94
2026-03-05T04:56:00Z,45.00,55.63
2026-03-05T04:57:00Z,45.00,55.91
2026-03-05T04:58:00Z,45.79,56.03
2026-03-05T04:59:00Z,48.35,55.04
2026-03-05T05:00:00Z,48.62,54.68
2026-03-05T05:01:00Z,48.48,53.25
2026-03-05T05:02:00Z,48.99,55.00
2026-03-05T05:03:00Z,48.65,54.49
2026-03-05T05:04:00Z,47.90,54.28
2026-03-05T05:05:00Z,48.39,58.50
2026-03-05T05:06:00Z,44.03,58.29
2026-03-05T05:07:00Z,44.47,59.08
2026-03-05T05:08:00Z,43.05,58.24
2026-03-05T05:09:00Z,41.81,58.45
2026-03-05T05:10:00Z,40.05,62.14
2026-03-05T05:11:00Z,42.39,60.47
2026-03-05T05:12:00Z,41.01,61.96
2026-03-05T05:13:00Z,44.11,56.53
2026-03-05T05:14:00Z,44.79,56.14
2026-03-05T05:15:00Z,48.55,54.23
2026-03-05T05:16:00Z,56.09,46.61
2026-03-05T05:17:00Z,60.51,40.47
2026-03-05T05:18:00Z,60.26,40.17
2026-03-05T05:19:00Z,63.94,38.21
2026-03-05T05:20:00Z,67.04,33.88
2026-03-05T05:21:00Z,69.43,32.01
2026-03-05T05:22:00Z,70.24,30.67
2026-03-05T05:23:00Z,68.51,31.53
2026-03-05T05:24:00Z,68.13,32.73
2026-03-05T05:25:00Z,66.89,34.00
2026-03-05T05:26:00Z,68.00,33.79
2026-03-05T05:27:00Z,68.57,32.64
2026-03-05T05:28:00Z,71.11,30.02
2026-03-05T05:29:00Z,74.84,25.60
2026-03-05T05:30:00Z,76.55,24.99
2026-03-05T05:31:00Z,80.72,20.26
2026-03-05T05:32:00Z,79.91,20.98
2026-03-05T05:33:00Z,80.84,20.97
2026-03-05T05:34:00Z,79.88,22.87
2026-03-05T05:35:00Z,78.05,23.65
2026-03-05T05:36:00Z,77.79,24.39
2026-03-05T05:37:00Z,78.62,24.39
2026-03-05T05:38:00Z,79.81,21.97
2026-03-05T05:39:00Z,79.21,21.91
2026-03-05T05:40:00Z,78.97,21.76
2026-03-05T05:41:00Z,81.72,18.91
2026-03-05T05:42:00Z,88.18,12.13
2026-03-05T05:43:00Z,91.19,9.74
2026-03-05T05:44:00Z,91.57,8.84
2026-03-05T05:45:00Z,86.36,12.69
2026-03-05T05:46:00Z,79.90,20.45
2026-03-05T05:47:00Z,78.01,22.19
2026-03-05T05:48:00Z,85.25,16.77
2026-03-05T05:49:00Z,82.50,21.39
2026-03-05T05:50:00Z,75.40,27.48
2026-03-05T05:51:00Z,73.17,27.50
2026-03-05T05:52:00Z,74.08,27.44
2026-03-05T05:53:00Z,75.66,26.35
2026-03-05T05:54:00Z,77.37,23.52
2026-03-05T05:55:00Z,78.27,23.01
2026-03-05T05:56:00Z,75.76,27.36
2026-03-05T05:57:00Z,74.64,27.27
2026-03-05T05:58:00Z,73.60,28.00
2026-03-05T05:59:00Z,73.07,27.86
2026-03-05T06:00:00Z,65.35,35.01
2026-03-05T06:01:00Z,56.07,47.28
2026-03-05T06:02:00Z,52.28,48.07
2026-03-05T06:03:00Z,50.89,51.07
2026-03-05T06:04:00Z,49.05,52.27
2026-03-05T06:05:00Z,50.11,50.97
2026-03-05T06:06:00Z,47.07,53.29
2026-03-05T06:07:00Z,48.17,53.64
2026-03-05T06:08:00Z,48.70,52.67
2026-03-05T06:09:00Z,49.31,52.25
2026-03-05T06:10:00Z,50.10,51.22
2026-03-05T06:11:00Z,57.93,46.16
2026-03-05T06:12:00Z,64.99,37.45
2026-03-05T06:13:00Z,60.92,41.47
2026-03-05T06:14:00Z,50.83,50.18
2026-03-05T06:15:00Z,48.69,52.28
2026-03-05T06:16:00Z,47.92,52.31
2026-03-05T06:17:00Z,49.57,52.11
2026-03-05T06:18:00Z,53.78,47.03
2026-03-05T06:19:00Z,55.17,45.92
2026-03-05T06:20:00Z,58.48,43.55
2026-03-05T06:21:00Z,53.23,46.60
2026-03-05T06:22:00Z,50.67,49.27
2026-03-05T06:23:00Z,48.89,52.60
2026-03-05T06:24:00Z,51.44,50.66
2026-03-05T06:25:00Z,55.76,46.58
2026-03-05T06:26:00Z,55.77,45.53
2026-03-05T06:27:00Z,56.61,43.22
2026-03-05T06:28:00Z,50.72,51.52
2026-03-05T06:29:00Z,51.49,49.63
2026-03-05T06:30:00Z,52.72,50.52
2026-03-05T06:31:00Z,52.95,48.74
2026-03-05T06:32:00Z,55.89,45.40
2026-03-05T06:33:00Z,55.44,45.29
2026-03-05T06:34:00Z,55.22,45.42
2026-03-05T06:35:00Z,51.66,33.79
2026-03-05T06:36:00Z,52.60,47.22
2026-03-05T06:37:00Z,50.44,50.95
2026-03-05T06:38:00Z,56.52,47.21
2026-03-05T06:39:00Z,58.28,41.42
2026-03-05T06:40:00Z,58.68,41.25
2026-03-05T06:41:00Z,58.19,42.69
2026-03-05T06:42:00Z,68.70,31.23
2026-03-05T06:43:00Z,58.55,43.83
2026-03-05T06:44:00Z,53.13,45.57
2026-03-05T06:45:00Z,48.32,49.73
2026-03-05T06:46:00Z,60.80,40.36
2026-03-05T06:47:00Z,62.35,38.40
2026-03-05T06:48:00Z,62.15,38.34
2026-03-05T06:49:00Z,72.76,27.08
2026-03-05T06:50:00Z,76.13,25.25
2026-03-05T06:51:00Z,71.50,20.78
2026-03-05T06:52:00Z,96.91,13.01
2026-03-05T06:53:00Z,99.00,1.00
2026-03-05T06:54:00Z,99.00,1.00
2026-03-05T06:55:00Z,99.00,1.00
2026-03-05T06:56:00Z,99.00,1.00
2026-03-05T06:57:00Z,99.00,1.00
2026-03-05T06:58:00Z,99.00,1.00
2026-03-05T06:59:00Z,99.00,1.00
2026-03-05T07:00:00Z,99.00,1.00
2026-03-05T07:01:00Z,99.00,1.00
2026-03-05T07:02:00Z,99.00,1.00
