# event_ticker=KXATPMATCH-26MAR22PAUCOL
# final_score=6-2 3-6 7-6(5)
# score_resolution=2-6 6-3 6-7
# match_winner=Tommy Paul
# fav_player=Raphael Collignon
# dog_player=Tommy Paul
# kalshi_date=2026-03-22
timestamp,Raphael Collignon,Tommy Paul
2026-03-22T08:24:00Z,31.00,
2026-03-22T08:43:00Z,31.00,71.00
2026-03-22T09:42:00Z,31.00,71.00
2026-03-22T09:49:00Z,31.00,71.00
2026-03-22T09:59:00Z,31.00,70.00
2026-03-22T10:06:00Z,31.00,71.00
2026-03-22T10:07:00Z,31.00,71.00
2026-03-22T10:09:00Z,31.00,71.00
2026-03-22T10:44:00Z,29.00,71.00
2026-03-22T10:46:00Z,31.00,71.00
2026-03-22T10:48:00Z,29.00,71.00
2026-03-22T10:56:00Z,29.00,71.00
2026-03-22T11:11:00Z,29.00,71.00
2026-03-22T11:24:00Z,29.00,71.00
2026-03-22T11:34:00Z,29.00,71.00
2026-03-22T11:37:00Z,29.00,71.00
2026-03-22T11:40:00Z,29.00,71.00
2026-03-22T11:42:00Z,29.00,71.00
2026-03-22T11:48:00Z,31.00,71.00
2026-03-22T11:50:00Z,31.00,71.00
2026-03-22T12:04:00Z,31.00,70.00
2026-03-22T12:15:00Z,31.00,70.00
2026-03-22T12:17:00Z,31.00,70.00
2026-03-22T12:25:00Z,31.00,70.00
2026-03-22T12:27:00Z,31.00,70.00
2026-03-22T12:30:00Z,31.00,70.00
2026-03-22T12:33:00Z,31.00,70.00
2026-03-22T12:35:00Z,31.00,70.00
2026-03-22T12:45:00Z,31.00,70.00
2026-03-22T13:04:00Z,31.00,70.00
2026-03-22T13:09:00Z,31.00,70.00
2026-03-22T13:14:00Z,31.00,70.00
2026-03-22T13:15:00Z,31.00,70.00
2026-03-22T13:19:00Z,31.00,70.00
2026-03-22T13:31:00Z,31.00,70.00
2026-03-22T13:32:00Z,31.00,70.00
2026-03-22T13:50:00Z,31.00,70.00
2026-03-22T13:57:00Z,31.00,70.00
2026-03-22T14:00:00Z,31.00,70.00
2026-03-22T14:08:00Z,31.00,70.00
2026-03-22T14:09:00Z,31.00,70.00
2026-03-22T14:12:00Z,31.00,70.00
2026-03-22T14:17:00Z,31.00,70.00
2026-03-22T14:22:00Z,31.00,70.22
2026-03-22T14:25:00Z,31.00,71.00
2026-03-22T14:28:00Z,31.00,71.00
2026-03-22T14:34:00Z,31.00,71.00
2026-03-22T14:36:00Z,31.00,71.00
2026-03-22T14:38:00Z,31.00,71.00
2026-03-22T14:39:00Z,31.00,71.00
2026-03-22T15:01:00Z,31.00,71.00
2026-03-22T15:03:00Z,31.00,71.00
2026-03-22T15:06:00Z,31.00,71.00
2026-03-22T15:07:00Z,31.00,70.00
2026-03-22T15:15:00Z,31.00,70.00
2026-03-22T15:16:00Z,31.00,70.00
2026-03-22T15:22:00Z,31.00,70.00
2026-03-22T15:31:00Z,31.00,70.00
2026-03-22T15:35:00Z,31.00,70.00
2026-03-22T15:36:00Z,31.00,70.00
2026-03-22T15:43:00Z,31.00,70.00
2026-03-22T15:46:00Z,31.00,70.00
2026-03-22T15:49:00Z,31.00,70.00
2026-03-22T15:51:00Z,31.00,70.00
2026-03-22T15:55:00Z,31.00,70.00
2026-03-22T15:59:00Z,30.00,70.00
2026-03-22T16:00:00Z,31.00,70.00
2026-03-22T16:01:00Z,31.00,70.00
2026-03-22T16:03:00Z,31.00,70.00
2026-03-22T16:06:00Z,31.00,70.00
2026-03-22T16:07:00Z,31.00,70.00
2026-03-22T16:11:00Z,31.00,70.00
2026-03-22T16:12:00Z,31.00,70.00
2026-03-22T16:13:00Z,31.00,70.00
2026-03-22T16:32:00Z,31.00,70.00
2026-03-22T16:39:00Z,31.00,70.00
2026-03-22T16:51:00Z,31.00,70.00
2026-03-22T16:54:00Z,31.00,70.00
2026-03-22T16:56:00Z,31.00,70.00
2026-03-22T16:58:00Z,31.00,70.00
2026-03-22T16:59:00Z,31.00,70.00
2026-03-22T17:01:00Z,31.00,70.00
2026-03-22T17:03:00Z,31.00,71.00
2026-03-22T17:05:00Z,31.00,71.00
2026-03-22T17:13:00Z,31.00,71.00
2026-03-22T17:14:00Z,31.00,70.00
2026-03-22T17:18:00Z,31.00,70.00
2026-03-22T17:25:00Z,31.00,70.00
2026-03-22T17:27:00Z,31.00,70.00
2026-03-22T17:34:00Z,31.00,70.00
2026-03-22T17:42:00Z,31.00,70.00
2026-03-22T17:46:00Z,31.00,70.00
2026-03-22T17:48:00Z,31.00,69.00
2026-03-22T17:49:00Z,31.00,69.00
2026-03-22T17:52:00Z,31.00,70.00
2026-03-22T18:01:00Z,31.00,70.00
2026-03-22T18:02:00Z,31.00,70.00
2026-03-22T18:03:00Z,31.00,70.00
2026-03-22T18:07:00Z,31.00,70.00
2026-03-22T18:09:00Z,31.00,70.00
2026-03-22T18:10:00Z,31.00,70.00
2026-03-22T18:14:00Z,31.00,70.00
2026-03-22T18:16:00Z,31.00,70.00
2026-03-22T18:18:00Z,29.00,70.00
2026-03-22T18:19:00Z,29.00,70.00
2026-03-22T18:21:00Z,31.00,70.00
2026-03-22T18:22:00Z,31.00,70.00
2026-03-22T18:23:00Z,31.00,70.00
2026-03-22T18:26:00Z,31.00,70.00
2026-03-22T18:29:00Z,31.00,70.00
2026-03-22T18:31:00Z,31.00,70.00
2026-03-22T18:34:00Z,31.00,70.00
2026-03-22T18:37:00Z,31.00,70.00
2026-03-22T18:38:00Z,31.00,70.00
2026-03-22T18:39:00Z,31.00,70.00
2026-03-22T18:40:00Z,31.00,70.00
2026-03-22T18:41:00Z,31.00,70.00
2026-03-22T18:42:00Z,31.00,70.00
2026-03-22T18:43:00Z,31.00,70.00
2026-03-22T18:45:00Z,31.00,70.00
2026-03-22T18:48:00Z,31.00,70.00
2026-03-22T18:49:00Z,31.00,70.00
2026-03-22T18:51:00Z,31.00,70.00
2026-03-22T18:52:00Z,31.00,71.00
2026-03-22T18:54:00Z,31.00,70.00
2026-03-22T18:55:00Z,31.00,70.00
2026-03-22T18:56:00Z,31.00,70.00
2026-03-22T18:59:00Z,31.00,70.00
2026-03-22T19:00:00Z,31.00,70.00
2026-03-22T19:01:00Z,31.00,70.00
2026-03-22T19:03:00Z,31.00,69.00
2026-03-22T19:04:00Z,31.00,70.00
2026-03-22T19:06:00Z,31.00,70.00
2026-03-22T19:09:00Z,31.00,70.00
2026-03-22T19:11:00Z,31.00,70.00
2026-03-22T19:12:00Z,31.00,70.00
2026-03-22T19:13:00Z,31.00,70.00
2026-03-22T19:16:00Z,31.00,70.00
2026-03-22T19:17:00Z,31.00,70.00
2026-03-22T19:18:00Z,30.00,70.00
2026-03-22T19:19:00Z,30.00,70.00
2026-03-22T19:20:00Z,30.00,70.00
2026-03-22T19:21:00Z,30.00,70.00
2026-03-22T19:22:00Z,31.00,70.00
2026-03-22T19:24:00Z,31.00,70.00
2026-03-22T19:25:00Z,31.00,70.00
2026-03-22T19:26:00Z,32.00,70.00
2026-03-22T19:27:00Z,32.00,69.02
2026-03-22T19:28:00Z,32.00,69.00
2026-03-22T19:29:00Z,32.00,68.51
2026-03-22T19:30:00Z,32.00,69.00
2026-03-22T19:31:00Z,32.00,69.00
2026-03-22T19:32:00Z,32.00,69.00
2026-03-22T19:33:00Z,32.00,69.00
2026-03-22T19:34:00Z,32.00,69.00
2026-03-22T19:36:00Z,32.00,69.00
2026-03-22T19:37:00Z,32.00,69.00
2026-03-22T19:38:00Z,32.00,70.00
2026-03-22T19:39:00Z,32.00,69.94
2026-03-22T19:41:00Z,32.00,69.00
2026-03-22T19:42:00Z,32.00,69.00
2026-03-22T19:43:00Z,32.00,69.00
2026-03-22T19:46:00Z,32.00,70.00
2026-03-22T19:49:00Z,32.00,70.00
2026-03-22T19:51:00Z,32.00,70.00
2026-03-22T19:52:00Z,32.00,70.00
2026-03-22T19:57:00Z,32.00,70.00
2026-03-22T19:58:00Z,32.00,70.00
2026-03-22T19:59:00Z,32.00,69.00
2026-03-22T20:00:00Z,32.00,71.00
2026-03-22T20:01:00Z,32.00,69.00
2026-03-22T20:02:00Z,32.00,71.00
2026-03-22T20:03:00Z,32.00,70.00
2026-03-22T20:04:00Z,32.00,70.00
2026-03-22T20:05:00Z,32.00,70.00
2026-03-22T20:06:00Z,32.00,70.00
2026-03-22T20:07:00Z,32.00,70.00
2026-03-22T20:08:00Z,32.00,70.00
2026-03-22T20:09:00Z,32.00,70.00
2026-03-22T20:10:00Z,32.00,70.00
2026-03-22T20:11:00Z,32.00,70.01
2026-03-22T20:12:00Z,31.00,70.01
2026-03-22T20:13:00Z,28.81,72.09
2026-03-22T20:14:00Z,27.00,73.00
2026-03-22T20:15:00Z,20.89,81.24
2026-03-22T20:16:00Z,18.90,82.50
2026-03-22T20:17:00Z,19.49,79.56
2026-03-22T20:18:00Z,19.60,82.00
2026-03-22T20:19:00Z,19.44,82.97
2026-03-22T20:20:00Z,18.74,83.01
2026-03-22T20:21:00Z,17.71,84.47
2026-03-22T20:22:00Z,14.45,85.97
2026-03-22T20:23:00Z,12.39,87.96
2026-03-22T20:24:00Z,12.00,89.00
2026-03-22T20:25:00Z,12.00,89.00
2026-03-22T20:26:00Z,12.01,88.00
2026-03-22T20:27:00Z,14.42,86.54
2026-03-22T20:28:00Z,17.43,84.20
2026-03-22T20:29:00Z,17.93,83.02
2026-03-22T20:30:00Z,15.00,84.93
2026-03-22T20:31:00Z,12.77,87.36
2026-03-22T20:32:00Z,11.05,89.00
2026-03-22T20:33:00Z,10.99,88.51
2026-03-22T20:34:00Z,10.08,89.55
2026-03-22T20:35:00Z,10.08,90.16
2026-03-22T20:36:00Z,9.88,91.00
2026-03-22T20:37:00Z,11.00,89.94
2026-03-22T20:38:00Z,12.00,89.94
2026-03-22T20:39:00Z,11.96,89.00
2026-03-22T20:40:00Z,10.56,89.97
2026-03-22T20:41:00Z,10.43,90.00
2026-03-22T20:42:00Z,11.00,89.07
2026-03-22T20:43:00Z,11.00,90.00
2026-03-22T20:44:00Z,11.01,89.09
2026-03-22T20:45:00Z,15.00,87.10
2026-03-22T20:46:00Z,13.97,87.00
2026-03-22T20:47:00Z,12.40,88.00
2026-03-22T20:48:00Z,14.00,87.01
2026-03-22T20:49:00Z,15.68,87.38
2026-03-22T20:50:00Z,20.18,81.87
2026-03-22T20:51:00Z,26.29,78.25
2026-03-22T20:52:00Z,29.56,71.79
2026-03-22T20:53:00Z,32.07,67.88
2026-03-22T20:54:00Z,32.99,68.00
2026-03-22T20:55:00Z,31.81,68.46
2026-03-22T20:56:00Z,30.45,70.98
2026-03-22T20:57:00Z,27.26,73.25
2026-03-22T20:58:00Z,23.11,77.09
2026-03-22T20:59:00Z,25.31,75.32
2026-03-22T21:00:00Z,17.50,82.83
2026-03-22T21:01:00Z,16.31,83.05
2026-03-22T21:02:00Z,17.04,84.00
2026-03-22T21:03:00Z,15.68,85.49
2026-03-22T21:04:00Z,13.79,85.63
2026-03-22T21:05:00Z,14.94,86.98
2026-03-22T21:06:00Z,11.27,90.93
2026-03-22T21:07:00Z,10.11,90.15
2026-03-22T21:08:00Z,15.02,86.11
2026-03-22T21:09:00Z,13.28,87.91
2026-03-22T21:10:00Z,14.00,85.80
2026-03-22T21:11:00Z,17.18,83.00
2026-03-22T21:12:00Z,17.91,83.00
2026-03-22T21:13:00Z,18.35,82.50
