# event_ticker=KXATPCHALLENGERMATCH-26FEB12SIMSEK
# final_score=4-6 7-5 7-6(1)
# score_resolution=4-6 7-5 7-6
# match_winner=Ilia Simakin
# fav_player=Ilia Simakin
# dog_player=Philip Sekulic
# kalshi_date=2026-02-12
timestamp,Ilia Simakin,Philip Sekulic
2026-02-12T05:58:00Z,74.00,27.00
2026-02-12T05:59:00Z,74.00,27.00
2026-02-12T06:00:00Z,74.00,27.00
2026-02-12T06:01:00Z,74.00,27.00
2026-02-12T06:03:00Z,74.00,27.00
2026-02-12T06:05:00Z,74.00,27.00
2026-02-12T06:06:00Z,74.00,27.00
2026-02-12T06:08:00Z,74.00,27.00
2026-02-12T06:09:00Z,74.00,27.00
2026-02-12T06:10:00Z,74.00,27.00
2026-02-12T06:11:00Z,74.00,27.00
2026-02-12T06:12:00Z,74.00,27.00
2026-02-12T06:13:00Z,74.00,27.00
2026-02-12T06:14:00Z,74.00,27.00
2026-02-12T06:18:00Z,74.00,27.00
2026-02-12T06:21:00Z,74.00,27.00
2026-02-12T06:22:00Z,74.00,27.00
2026-02-12T06:25:00Z,74.00,27.00
2026-02-12T06:27:00Z,74.00,27.00
2026-02-12T06:30:00Z,74.00,27.00
2026-02-12T06:33:00Z,74.00,27.00
2026-02-12T06:37:00Z,74.00,27.00
2026-02-12T06:38:00Z,74.00,27.00
2026-02-12T06:40:00Z,74.00,27.00
2026-02-12T06:42:00Z,74.00,27.00
2026-02-12T06:44:00Z,74.00,27.00
2026-02-12T06:45:00Z,74.00,27.00
2026-02-12T06:47:00Z,74.00,27.00
2026-02-12T06:50:00Z,74.00,27.00
2026-02-12T06:51:00Z,72.29,27.00
2026-02-12T06:53:00Z,74.00,27.00
2026-02-12T06:56:00Z,74.00,27.00
2026-02-12T06:58:00Z,73.87,27.00
2026-02-12T06:59:00Z,74.00,27.00
2026-02-12T07:01:00Z,74.00,27.00
2026-02-12T07:03:00Z,74.00,27.91
2026-02-12T07:04:00Z,74.00,28.00
2026-02-12T07:06:00Z,74.00,28.00
2026-02-12T07:07:00Z,74.00,28.00
2026-02-12T07:09:00Z,74.00,28.00
2026-02-12T07:12:00Z,73.00,28.00
2026-02-12T07:13:00Z,73.00,27.00
2026-02-12T07:14:00Z,73.00,27.00
2026-02-12T07:15:00Z,73.00,27.00
2026-02-12T07:16:00Z,73.00,27.00
2026-02-12T07:17:00Z,73.00,27.00
2026-02-12T07:18:00Z,73.00,28.00
2026-02-12T07:19:00Z,73.00,28.00
2026-02-12T07:20:00Z,73.00,28.00
2026-02-12T07:22:00Z,73.00,28.12
2026-02-12T07:23:00Z,73.00,28.12
2026-02-12T07:24:00Z,73.00,28.00
2026-02-12T07:25:00Z,73.00,28.00
2026-02-12T07:28:00Z,73.00,28.00
2026-02-12T07:29:00Z,73.00,27.00
2026-02-12T07:30:00Z,73.00,27.67
2026-02-12T07:31:00Z,72.00,27.67
2026-02-12T07:32:00Z,73.00,27.67
2026-02-12T07:34:00Z,73.00,28.00
2026-02-12T07:35:00Z,73.00,28.00
2026-02-12T07:36:00Z,73.20,28.00
2026-02-12T07:37:00Z,74.00,28.00
2026-02-12T07:38:00Z,74.00,28.00
2026-02-12T07:39:00Z,73.39,28.00
2026-02-12T07:40:00Z,73.00,27.25
2026-02-12T07:41:00Z,73.00,27.25
2026-02-12T07:42:00Z,73.00,27.25
2026-02-12T07:43:00Z,73.00,28.00
2026-02-12T07:44:00Z,73.00,28.00
2026-02-12T07:45:00Z,73.00,28.00
2026-02-12T07:46:00Z,73.00,28.00
2026-02-12T07:48:00Z,73.00,28.00
2026-02-12T07:49:00Z,73.00,28.00
2026-02-12T07:51:00Z,73.00,28.00
2026-02-12T07:52:00Z,73.00,28.00
2026-02-12T07:53:00Z,73.00,27.07
2026-02-12T07:54:00Z,73.00,28.00
2026-02-12T07:55:00Z,73.00,28.00
2026-02-12T07:56:00Z,73.00,28.00
2026-02-12T07:57:00Z,73.00,28.00
2026-02-12T07:58:00Z,73.00,28.00
2026-02-12T07:59:00Z,73.00,28.00
2026-02-12T08:00:00Z,73.00,28.00
2026-02-12T10:01:00Z,49.97,55.74
2026-02-12T10:02:00Z,43.97,64.04
2026-02-12T10:03:00Z,42.74,60.04
2026-02-12T10:04:00Z,46.54,56.19
2026-02-12T10:05:00Z,44.84,56.80
2026-02-12T10:06:00Z,45.69,56.00
2026-02-12T10:07:00Z,47.08,55.97
2026-02-12T10:08:00Z,47.48,53.46
2026-02-12T10:09:00Z,43.38,60.36
2026-02-12T10:10:00Z,42.85,60.23
2026-02-12T10:11:00Z,43.65,58.64
2026-02-12T10:12:00Z,46.10,55.15
2026-02-12T10:13:00Z,48.87,52.43
2026-02-12T10:14:00Z,50.15,52.65
2026-02-12T10:15:00Z,52.42,46.40
2026-02-12T10:16:00Z,63.48,39.57
2026-02-12T10:17:00Z,65.30,35.23
2026-02-12T10:18:00Z,61.31,36.34
2026-02-12T10:19:00Z,52.74,48.70
2026-02-12T10:20:00Z,45.22,55.51
2026-02-12T10:21:00Z,33.26,65.57
2026-02-12T10:22:00Z,39.96,61.24
2026-02-12T10:23:00Z,49.46,51.49
2026-02-12T10:24:00Z,51.00,50.04
2026-02-12T10:25:00Z,53.34,46.66
2026-02-12T10:26:00Z,52.79,50.15
2026-02-12T10:27:00Z,52.25,50.67
2026-02-12T10:28:00Z,47.45,55.33
2026-02-12T10:29:00Z,41.66,62.87
2026-02-12T10:30:00Z,38.51,62.95
2026-02-12T10:31:00Z,34.07,64.24
2026-02-12T10:32:00Z,30.03,67.50
2026-02-12T10:33:00Z,36.44,64.78
2026-02-12T10:34:00Z,42.50,64.52
2026-02-12T10:35:00Z,33.02,66.21
2026-02-12T10:36:00Z,40.22,61.09
2026-02-12T10:37:00Z,38.55,57.06
2026-02-12T10:38:00Z,46.75,55.36
2026-02-12T10:39:00Z,44.70,55.10
2026-02-12T10:40:00Z,42.34,59.28
2026-02-12T10:41:00Z,53.86,46.77
2026-02-12T10:42:00Z,63.00,36.77
2026-02-12T10:43:00Z,68.64,31.34
2026-02-12T10:44:00Z,67.97,32.52
2026-02-12T10:45:00Z,67.81,32.99
2026-02-12T10:46:00Z,67.57,33.68
2026-02-12T10:47:00Z,68.00,34.00
2026-02-12T10:48:00Z,67.84,32.45
2026-02-12T10:49:00Z,67.95,34.00
2026-02-12T10:50:00Z,67.99,33.30
2026-02-12T10:51:00Z,68.49,32.76
2026-02-12T10:52:00Z,68.96,32.70
2026-02-12T10:53:00Z,69.00,29.26
2026-02-12T10:54:00Z,68.57,32.36
2026-02-12T10:55:00Z,70.67,30.53
2026-02-12T10:56:00Z,70.96,29.17
2026-02-12T10:57:00Z,67.31,32.27
2026-02-12T10:58:00Z,72.75,28.08
2026-02-12T10:59:00Z,71.31,29.56
2026-02-12T11:00:00Z,66.70,33.42
2026-02-12T11:01:00Z,61.74,36.57
2026-02-12T11:02:00Z,65.56,35.16
2026-02-12T11:03:00Z,69.02,33.37
2026-02-12T11:04:00Z,70.82,30.00
2026-02-12T11:05:00Z,70.45,30.13
2026-02-12T11:06:00Z,71.34,30.85
2026-02-12T11:07:00Z,68.95,33.76
2026-02-12T11:08:00Z,62.28,37.65
2026-02-12T11:09:00Z,62.89,36.40
2026-02-12T11:10:00Z,70.48,34.41
2026-02-12T11:11:00Z,69.96,30.53
2026-02-12T11:12:00Z,70.00,30.95
2026-02-12T11:13:00Z,67.99,34.65
2026-02-12T11:14:00Z,67.93,35.01
2026-02-12T11:15:00Z,68.64,32.67
2026-02-12T11:16:00Z,64.69,36.23
2026-02-12T11:17:00Z,68.13,31.79
2026-02-12T11:18:00Z,70.99,29.50
2026-02-12T11:19:00Z,70.92,30.95
2026-02-12T11:20:00Z,67.29,34.00
2026-02-12T11:21:00Z,63.84,36.19
2026-02-12T11:22:00Z,63.32,37.73
2026-02-12T11:23:00Z,65.54,32.64
2026-02-12T11:24:00Z,63.50,39.47
2026-02-12T11:25:00Z,66.36,33.31
2026-02-12T11:26:00Z,69.35,30.70
2026-02-12T11:27:00Z,73.68,21.01
2026-02-12T11:28:00Z,84.92,20.42
2026-02-12T11:29:00Z,74.04,23.80
2026-02-12T11:30:00Z,68.47,28.84
2026-02-12T11:31:00Z,59.82,39.74
2026-02-12T11:32:00Z,36.19,59.14
2026-02-12T11:33:00Z,34.33,63.38
2026-02-12T11:34:00Z,55.93,44.44
2026-02-12T11:35:00Z,62.30,49.23
2026-02-12T11:36:00Z,51.02,48.56
2026-02-12T11:37:00Z,16.06,83.73
2026-02-12T11:38:00Z,15.05,84.62
2026-02-12T11:39:00Z,17.61,82.55
2026-02-12T11:40:00Z,19.17,85.15
2026-02-12T11:41:00Z,19.94,81.40
2026-02-12T11:42:00Z,13.68,87.02
2026-02-12T11:43:00Z,4.77,94.13
2026-02-12T11:44:00Z,10.47,88.77
2026-02-12T11:45:00Z,33.75,67.45
2026-02-12T11:46:00Z,25.88,78.35
2026-02-12T11:47:00Z,59.89,39.23
2026-02-12T11:48:00Z,67.13,36.69
2026-02-12T11:49:00Z,85.27,16.67
2026-02-12T11:50:00Z,95.12,3.35
2026-02-12T11:51:00Z,98.96,1.05
2026-02-12T11:52:00Z,99.00,1.00
2026-02-12T11:53:00Z,99.00,1.00
2026-02-12T11:54:00Z,99.00,1.00
2026-02-12T11:55:00Z,99.00,1.00
2026-02-12T11:56:00Z,99.00,1.00
2026-02-12T11:57:00Z,99.00,1.00
2026-02-12T11:58:00Z,99.00,1.00
2026-02-12T11:59:00Z,99.00,1.00
2026-02-12T12:00:00Z,99.00,1.00
2026-02-12T12:01:00Z,99.00,1.00
2026-02-12T12:02:00Z,99.00,1.00
