# event_ticker=KXATPMATCH-26APR28ETCFIL
# final_score=6-3 6-4
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-04-28
timestamp,Tomas Martin Etcheverry,Arthur Fils
2026-04-28T01:37:00Z,26.00,75.00
2026-04-28T01:42:00Z,26.00,75.00
2026-04-28T01:43:00Z,26.00,76.00
2026-04-28T01:48:00Z,26.00,76.00
2026-04-28T01:49:00Z,26.00,76.00
2026-04-28T01:51:00Z,26.00,76.00
2026-04-28T01:52:00Z,26.00,76.00
2026-04-28T02:00:00Z,26.00,76.00
2026-04-28T02:02:00Z,26.00,75.38
2026-04-28T02:09:00Z,26.00,76.00
2026-04-28T02:14:00Z,26.00,76.00
2026-04-28T02:26:00Z,26.00,76.00
2026-04-28T02:27:00Z,26.00,76.00
2026-04-28T02:29:00Z,26.00,76.00
2026-04-28T02:30:00Z,24.64,76.00
2026-04-28T02:31:00Z,24.64,76.00
2026-04-28T02:32:00Z,24.64,76.00
2026-04-28T02:34:00Z,26.00,76.00
2026-04-28T02:35:00Z,25.00,75.00
2026-04-28T02:37:00Z,26.00,75.00
2026-04-28T02:39:00Z,26.00,75.00
2026-04-28T02:45:00Z,26.00,75.00
2026-04-28T02:46:00Z,26.00,75.00
2026-04-28T02:47:00Z,26.00,75.00
2026-04-28T02:51:00Z,26.00,75.00
2026-04-28T02:53:00Z,26.00,75.00
2026-04-28T02:59:00Z,26.00,75.00
2026-04-28T03:00:00Z,26.00,75.00
2026-04-28T03:01:00Z,26.00,75.00
2026-04-28T03:02:00Z,26.00,74.20
2026-04-28T03:03:00Z,26.00,75.00
2026-04-28T03:04:00Z,25.00,75.00
2026-04-28T03:09:00Z,25.00,75.00
2026-04-28T03:10:00Z,26.00,75.00
2026-04-28T03:11:00Z,26.00,75.00
2026-04-28T03:12:00Z,26.00,75.00
2026-04-28T03:13:00Z,26.00,75.00
2026-04-28T03:16:00Z,26.00,75.00
2026-04-28T03:17:00Z,26.00,75.00
2026-04-28T03:19:00Z,26.00,75.00
2026-04-28T03:21:00Z,26.00,75.00
2026-04-28T03:23:00Z,26.00,75.00
2026-04-28T03:27:00Z,26.00,75.00
2026-04-28T03:29:00Z,26.00,75.00
2026-04-28T03:30:00Z,26.00,75.00
2026-04-28T03:31:00Z,26.00,75.00
2026-04-28T03:33:00Z,26.00,75.00
2026-04-28T03:37:00Z,26.00,75.00
2026-04-28T03:38:00Z,26.00,75.00
2026-04-28T03:39:00Z,26.00,75.00
2026-04-28T03:40:00Z,26.00,75.00
2026-04-28T03:41:00Z,26.00,75.00
2026-04-28T03:42:00Z,26.00,75.00
2026-04-28T03:46:00Z,26.00,75.00
2026-04-28T03:47:00Z,26.00,75.00
2026-04-28T03:48:00Z,26.00,75.00
2026-04-28T03:49:00Z,26.00,75.00
2026-04-28T03:51:00Z,26.00,75.00
2026-04-28T03:52:00Z,26.00,75.00
2026-04-28T03:53:00Z,25.26,75.00
2026-04-28T03:54:00Z,26.00,74.00
2026-04-28T03:55:00Z,26.00,74.00
2026-04-28T03:56:00Z,26.00,74.00
2026-04-28T03:58:00Z,26.00,74.00
2026-04-28T03:59:00Z,26.00,75.00
2026-04-28T04:01:00Z,26.00,75.00
2026-04-28T04:02:00Z,26.00,75.00
2026-04-28T04:05:00Z,25.00,75.00
2026-04-28T04:09:00Z,26.00,75.00
2026-04-28T04:10:00Z,26.00,75.00
2026-04-28T04:12:00Z,26.00,75.00
2026-04-28T04:18:00Z,26.00,75.00
2026-04-28T04:20:00Z,25.88,75.00
2026-04-28T04:21:00Z,25.88,75.00
2026-04-28T04:22:00Z,26.00,75.00
2026-04-28T04:24:00Z,26.00,75.00
2026-04-28T04:27:00Z,26.00,75.00
2026-04-28T04:28:00Z,26.00,75.00
2026-04-28T04:29:00Z,26.00,75.00
2026-04-28T04:30:00Z,26.00,75.00
2026-04-28T04:31:00Z,26.00,75.00
2026-04-28T04:33:00Z,26.00,75.00
2026-04-28T04:34:00Z,26.00,75.00
2026-04-28T04:35:00Z,26.00,75.00
2026-04-28T04:36:00Z,26.00,75.00
2026-04-28T04:37:00Z,26.00,75.00
2026-04-28T04:38:00Z,26.00,75.00
2026-04-28T04:39:00Z,26.00,75.00
2026-04-28T04:40:00Z,26.00,75.00
2026-04-28T04:44:00Z,26.00,75.00
2026-04-28T04:46:00Z,26.00,75.00
2026-04-28T04:47:00Z,26.00,75.00
2026-04-28T04:49:00Z,26.00,75.00
2026-04-28T04:51:00Z,26.00,75.00
2026-04-28T04:53:00Z,26.00,75.00
2026-04-28T04:54:00Z,26.00,75.00
2026-04-28T04:56:00Z,26.00,75.00
2026-04-28T04:58:00Z,26.00,75.00
2026-04-28T04:59:00Z,26.00,75.00
2026-04-28T05:01:00Z,26.00,75.00
2026-04-28T05:02:00Z,26.00,75.00
2026-04-28T05:05:00Z,26.00,75.00
2026-04-28T05:15:00Z,26.02,75.00
2026-04-28T05:16:00Z,27.00,75.00
2026-04-28T05:17:00Z,27.00,75.00
2026-04-28T05:18:00Z,27.00,75.00
2026-04-28T05:20:00Z,27.00,74.06
2026-04-28T05:21:00Z,27.00,74.00
2026-04-28T05:22:00Z,27.00,75.00
2026-04-28T05:23:00Z,27.00,74.41
2026-04-28T05:24:00Z,27.00,74.41
2026-04-28T05:25:00Z,27.00,74.00
2026-04-28T05:26:00Z,27.00,75.00
2026-04-28T05:29:00Z,27.00,75.00
2026-04-28T05:30:00Z,27.00,75.00
2026-04-28T05:31:00Z,27.00,75.00
2026-04-28T05:33:00Z,27.00,75.00
2026-04-28T05:34:00Z,27.00,75.00
2026-04-28T05:35:00Z,27.00,75.00
2026-04-28T05:36:00Z,27.00,75.00
2026-04-28T05:37:00Z,26.00,75.00
2026-04-28T05:38:00Z,26.00,75.00
2026-04-28T05:39:00Z,26.00,75.00
2026-04-28T05:40:00Z,26.00,75.00
2026-04-28T05:41:00Z,26.00,75.00
2026-04-28T05:42:00Z,26.61,75.00
2026-04-28T05:43:00Z,26.61,75.00
2026-04-28T05:44:00Z,27.00,75.00
2026-04-28T05:45:00Z,27.00,75.00
2026-04-28T05:46:00Z,27.00,75.00
2026-04-28T05:48:00Z,27.00,75.00
2026-04-28T05:49:00Z,27.00,75.00
2026-04-28T05:52:00Z,27.00,75.00
2026-04-28T05:53:00Z,27.00,75.00
2026-04-28T05:54:00Z,27.00,75.00
2026-04-28T05:55:00Z,27.00,75.00
2026-04-28T05:56:00Z,27.00,75.00
2026-04-28T05:58:00Z,26.00,74.77
2026-04-28T05:59:00Z,25.00,75.00
2026-04-28T06:00:00Z,25.00,75.00
2026-04-28T06:02:00Z,25.00,75.00
2026-04-28T06:03:00Z,27.00,73.56
2026-04-28T06:04:00Z,27.00,75.00
2026-04-28T06:05:00Z,27.00,75.00
2026-04-28T06:06:00Z,27.00,75.00
2026-04-28T06:07:00Z,27.00,75.00
2026-04-28T06:09:00Z,27.00,75.00
2026-04-28T06:10:00Z,25.00,75.00
2026-04-28T06:13:00Z,25.00,75.00
2026-04-28T06:14:00Z,27.00,75.00
2026-04-28T06:15:00Z,27.00,75.00
2026-04-28T06:16:00Z,27.00,75.00
2026-04-28T06:17:00Z,26.00,75.00
2026-04-28T06:18:00Z,26.00,75.00
2026-04-28T06:19:00Z,26.00,75.00
2026-04-28T06:20:00Z,26.00,75.00
2026-04-28T06:23:00Z,26.00,75.00
2026-04-28T06:27:00Z,26.00,75.00
2026-04-28T06:28:00Z,26.00,75.00
2026-04-28T06:32:00Z,26.00,75.00
2026-04-28T06:33:00Z,26.00,75.00
2026-04-28T06:34:00Z,26.00,75.00
2026-04-28T06:37:00Z,26.00,75.00
2026-04-28T06:38:00Z,26.00,75.00
2026-04-28T06:39:00Z,26.00,75.00
2026-04-28T06:40:00Z,26.00,75.00
2026-04-28T06:41:00Z,26.00,75.00
2026-04-28T06:42:00Z,26.00,75.00
2026-04-28T06:44:00Z,26.00,75.00
2026-04-28T06:47:00Z,26.00,75.00
2026-04-28T06:49:00Z,26.00,75.00
2026-04-28T06:50:00Z,26.00,75.00
2026-04-28T06:51:00Z,26.00,75.00
2026-04-28T06:54:00Z,26.00,75.00
2026-04-28T06:55:00Z,26.00,75.00
2026-04-28T06:57:00Z,26.00,75.00
2026-04-28T06:59:00Z,26.00,75.00
2026-04-28T07:00:00Z,26.00,75.00
2026-04-28T07:01:00Z,26.00,75.00
2026-04-28T07:02:00Z,26.00,75.00
2026-04-28T07:03:00Z,25.00,75.00
2026-04-28T07:04:00Z,25.00,75.00
2026-04-28T07:05:00Z,26.00,75.00
2026-04-28T07:09:00Z,26.00,75.00
2026-04-28T07:10:00Z,26.00,75.00
2026-04-28T07:12:00Z,26.00,75.00
2026-04-28T07:15:00Z,26.00,74.00
2026-04-28T07:16:00Z,26.00,75.00
2026-04-28T07:17:00Z,26.00,75.00
2026-04-28T07:19:00Z,26.00,75.96
2026-04-28T07:25:00Z,26.00,76.00
2026-04-28T07:29:00Z,26.00,76.00
2026-04-28T07:30:00Z,26.00,76.00
2026-04-28T07:32:00Z,26.00,76.00
2026-04-28T07:33:00Z,26.00,76.00
2026-04-28T07:36:00Z,26.00,76.00
2026-04-28T07:38:00Z,26.00,76.00
2026-04-28T07:39:00Z,26.00,76.00
2026-04-28T07:40:00Z,25.00,76.00
2026-04-28T07:41:00Z,25.00,76.00
2026-04-28T07:42:00Z,25.00,76.00
2026-04-28T07:47:00Z,26.00,76.00
2026-04-28T07:48:00Z,26.00,76.00
2026-04-28T07:51:00Z,26.00,76.00
2026-04-28T07:53:00Z,26.00,76.00
2026-04-28T07:55:00Z,26.00,76.00
2026-04-28T07:58:00Z,26.00,76.00
2026-04-28T08:00:00Z,26.00,76.00
2026-04-28T08:01:00Z,26.00,76.00
2026-04-28T08:04:00Z,26.00,76.00
2026-04-28T08:06:00Z,26.00,76.00
2026-04-28T08:07:00Z,26.00,76.00
2026-04-28T08:08:00Z,26.00,76.00
2026-04-28T08:09:00Z,26.00,76.00
2026-04-28T08:10:00Z,26.00,76.00
2026-04-28T08:11:00Z,26.00,76.00
2026-04-28T08:14:00Z,26.00,76.00
2026-04-28T08:19:00Z,26.00,76.00
2026-04-28T08:21:00Z,26.00,76.00
2026-04-28T08:22:00Z,26.00,76.00
2026-04-28T08:24:00Z,25.00,76.00
2026-04-28T08:26:00Z,26.00,76.00
2026-04-28T08:28:00Z,26.00,76.00
2026-04-28T08:29:00Z,26.00,76.00
2026-04-28T08:30:00Z,26.00,76.00
2026-04-28T08:32:00Z,26.00,76.00
2026-04-28T08:33:00Z,26.00,76.00
2026-04-28T08:34:00Z,26.00,76.00
2026-04-28T08:35:00Z,26.00,76.00
2026-04-28T08:36:00Z,26.00,76.00
2026-04-28T08:37:00Z,26.00,76.00
2026-04-28T08:38:00Z,26.00,76.00
2026-04-28T08:40:00Z,26.00,76.00
2026-04-28T08:41:00Z,26.00,76.00
2026-04-28T08:45:00Z,26.00,76.00
2026-04-28T08:46:00Z,26.00,76.00
2026-04-28T08:47:00Z,26.00,76.00
2026-04-28T08:49:00Z,26.00,76.00
2026-04-28T08:51:00Z,26.00,76.00
2026-04-28T08:52:00Z,26.00,76.00
2026-04-28T08:53:00Z,26.00,76.00
2026-04-28T08:54:00Z,26.00,76.00
2026-04-28T08:56:00Z,26.00,76.00
2026-04-28T08:57:00Z,26.00,76.00
2026-04-28T08:58:00Z,26.00,75.00
2026-04-28T08:59:00Z,25.47,76.00
2026-04-28T09:00:00Z,25.47,76.00
2026-04-28T09:01:00Z,25.47,76.00
2026-04-28T09:02:00Z,26.10,76.00
2026-04-28T09:03:00Z,26.19,75.00
2026-04-28T09:04:00Z,27.00,76.00
2026-04-28T09:05:00Z,27.00,76.00
2026-04-28T09:06:00Z,27.00,76.00
2026-04-28T09:07:00Z,27.00,76.00
2026-04-28T09:08:00Z,27.00,75.76
2026-04-28T09:09:00Z,27.00,75.51
2026-04-28T09:10:00Z,26.93,76.00
2026-04-28T09:11:00Z,27.00,75.77
2026-04-28T09:12:00Z,27.64,75.64
2026-04-28T09:13:00Z,28.60,71.98
2026-04-28T09:14:00Z,28.36,74.47
2026-04-28T09:15:00Z,29.72,71.01
2026-04-28T09:16:00Z,30.93,70.63
2026-04-28T09:17:00Z,27.44,74.83
2026-04-28T09:18:00Z,27.24,74.16
2026-04-28T09:19:00Z,28.82,72.00
2026-04-28T09:20:00Z,31.73,71.00
2026-04-28T09:21:00Z,31.00,70.89
2026-04-28T09:22:00Z,29.07,72.29
2026-04-28T09:23:00Z,29.00,73.00
2026-04-28T09:24:00Z,30.00,72.29
2026-04-28T09:25:00Z,30.04,71.60
2026-04-28T09:26:00Z,32.93,68.02
2026-04-28T09:27:00Z,33.19,67.63
2026-04-28T09:28:00Z,30.94,69.79
2026-04-28T09:29:00Z,33.68,68.64
2026-04-28T09:30:00Z,32.97,68.00
2026-04-28T09:31:00Z,33.00,68.00
2026-04-28T09:32:00Z,33.60,68.30
2026-04-28T09:33:00Z,32.46,68.64
2026-04-28T09:34:00Z,33.08,66.43
2026-04-28T09:35:00Z,35.89,65.53
2026-04-28T09:36:00Z,32.87,68.99
2026-04-28T09:37:00Z,33.67,68.39
2026-04-28T09:38:00Z,33.51,68.00
2026-04-28T09:39:00Z,33.00,68.00
2026-04-28T09:40:00Z,33.07,68.01
2026-04-28T09:41:00Z,27.57,74.16
2026-04-28T09:42:00Z,22.18,77.94
2026-04-28T09:43:00Z,21.59,83.27
2026-04-28T09:44:00Z,16.58,83.44
2026-04-28T09:45:00Z,17.58,85.94
2026-04-28T09:46:00Z,13.44,86.22
2026-04-28T09:47:00Z,13.96,86.53
2026-04-28T09:48:00Z,14.00,86.36
2026-04-28T09:49:00Z,14.00,86.95
2026-04-28T09:50:00Z,12.94,86.81
2026-04-28T09:51:00Z,10.40,88.68
2026-04-28T09:52:00Z,8.43,93.60
2026-04-28T09:53:00Z,6.83,93.59
2026-04-28T09:54:00Z,5.31,94.78
2026-04-28T09:55:00Z,5.00,95.92
2026-04-28T09:56:00Z,4.56,96.78
2026-04-28T09:57:00Z,4.84,96.38
2026-04-28T09:58:00Z,5.49,95.00
2026-04-28T09:59:00Z,5.25,94.99
2026-04-28T10:00:00Z,3.78,96.30
2026-04-28T10:01:00Z,4.84,96.18
2026-04-28T10:02:00Z,4.80,96.21
2026-04-28T10:03:00Z,3.99,97.00
2026-04-28T10:04:00Z,2.09,97.57
2026-04-28T10:05:00Z,3.09,97.02
2026-04-28T10:06:00Z,4.05,96.91
2026-04-28T10:07:00Z,5.00,95.51
2026-04-28T10:08:00Z,5.00,95.96
2026-04-28T10:09:00Z,4.60,97.00
2026-04-28T10:10:00Z,6.35,94.84
2026-04-28T10:11:00Z,6.48,91.78
2026-04-28T10:12:00Z,7.17,92.57
2026-04-28T10:13:00Z,4.16,96.98
2026-04-28T10:14:00Z,3.83,97.00
2026-04-28T10:15:00Z,4.36,96.00
2026-04-28T10:16:00Z,4.99,96.00
2026-04-28T10:17:00Z,5.00,95.49
2026-04-28T10:18:00Z,5.02,93.45
2026-04-28T10:19:00Z,3.84,96.59
2026-04-28T10:20:00Z,2.96,98.00
2026-04-28T10:21:00Z,3.00,98.00
2026-04-28T10:22:00Z,3.28,98.17
2026-04-28T10:23:00Z,3.72,96.71
2026-04-28T10:24:00Z,3.10,96.18
2026-04-28T10:25:00Z,3.00,96.18
2026-04-28T10:26:00Z,3.00,96.18
2026-04-28T10:27:00Z,3.22,96.61
2026-04-28T10:28:00Z,4.49,95.43
2026-04-28T10:29:00Z,4.00,94.72
2026-04-28T10:30:00Z,9.92,87.52
2026-04-28T10:31:00Z,13.05,86.59
2026-04-28T10:32:00Z,6.50,93.57
2026-04-28T10:33:00Z,3.14,96.14
2026-04-28T10:34:00Z,2.35,97.74
2026-04-28T10:35:00Z,2.27,98.00
2026-04-28T10:36:00Z,1.64,98.00
2026-04-28T10:37:00Z,3.03,97.41
2026-04-28T10:38:00Z,3.43,97.14
2026-04-28T10:39:00Z,3.60,97.00
2026-04-28T10:40:00Z,2.78,98.00
2026-04-28T10:41:00Z,1.00,99.00
2026-04-28T10:42:00Z,1.00,99.00
2026-04-28T10:43:00Z,1.00,99.00
2026-04-28T10:44:00Z,1.00,99.00
2026-04-28T10:45:00Z,1.00,99.00
