# event_ticker=KXATPMATCH-26MAY08ETCBEL
# final_score=5-7 6-2 6-3
# match_winner=Mattia Bellucci
# fav_player=Mattia Bellucci
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-05-08
timestamp,Tomas Martin Etcheverry,Mattia Bellucci
2026-05-09T01:04:00Z,74.00,
2026-05-09T01:13:00Z,74.00,
2026-05-09T01:21:00Z,74.00,
2026-05-09T01:30:00Z,74.00,
2026-05-09T01:39:00Z,74.00,
2026-05-09T01:40:00Z,74.00,
2026-05-09T01:45:00Z,74.00,27.00
2026-05-09T01:49:00Z,74.00,27.00
2026-05-09T01:52:00Z,74.00,27.00
2026-05-09T01:53:00Z,74.00,27.00
2026-05-09T02:11:00Z,74.00,27.00
2026-05-09T02:14:00Z,74.00,27.00
2026-05-09T02:37:00Z,74.00,27.00
2026-05-09T02:54:00Z,74.00,27.00
2026-05-09T02:56:00Z,74.00,27.00
2026-05-09T03:00:00Z,74.00,27.00
2026-05-09T03:05:00Z,74.00,27.00
2026-05-09T03:06:00Z,74.00,27.00
2026-05-09T03:31:00Z,75.00,27.00
2026-05-09T03:33:00Z,75.00,27.00
2026-05-09T03:41:00Z,75.00,27.00
2026-05-09T03:50:00Z,75.00,27.00
2026-05-09T03:52:00Z,75.00,27.00
2026-05-09T04:02:00Z,75.00,27.00
2026-05-09T04:05:00Z,75.00,27.00
2026-05-09T04:10:00Z,75.00,26.00
2026-05-09T04:14:00Z,75.00,27.00
2026-05-09T04:19:00Z,75.00,27.00
2026-05-09T04:23:00Z,75.00,27.00
2026-05-09T04:24:00Z,75.00,27.00
2026-05-09T04:25:00Z,75.00,27.00
2026-05-09T04:27:00Z,75.00,27.00
2026-05-09T04:32:00Z,75.00,27.00
2026-05-09T04:36:00Z,75.00,27.00
2026-05-09T04:43:00Z,75.00,27.00
2026-05-09T04:44:00Z,75.00,27.00
2026-05-09T04:45:00Z,75.00,27.00
2026-05-09T04:46:00Z,75.00,27.00
2026-05-09T04:47:00Z,75.00,27.00
2026-05-09T04:49:00Z,75.00,26.00
2026-05-09T04:50:00Z,75.73,26.00
2026-05-09T04:53:00Z,75.00,26.00
2026-05-09T04:54:00Z,75.00,26.00
2026-05-09T04:56:00Z,76.00,26.00
2026-05-09T04:57:00Z,76.00,26.00
2026-05-09T04:58:00Z,76.00,26.00
2026-05-09T05:04:00Z,76.00,26.00
2026-05-09T05:06:00Z,76.00,25.00
2026-05-09T05:08:00Z,76.00,25.00
2026-05-09T05:09:00Z,76.00,25.00
2026-05-09T05:14:00Z,75.00,26.00
2026-05-09T05:15:00Z,75.00,26.00
2026-05-09T05:16:00Z,76.00,26.00
2026-05-09T05:17:00Z,76.00,26.00
2026-05-09T05:21:00Z,76.00,26.00
2026-05-09T05:23:00Z,76.00,26.00
2026-05-09T05:26:00Z,76.00,26.00
2026-05-09T05:27:00Z,76.00,25.00
2026-05-09T05:32:00Z,76.00,25.00
2026-05-09T05:35:00Z,76.00,25.00
2026-05-09T05:37:00Z,76.00,25.00
2026-05-09T05:38:00Z,76.00,25.00
2026-05-09T05:41:00Z,76.00,25.00
2026-05-09T05:42:00Z,76.00,26.00
2026-05-09T05:43:00Z,76.00,26.00
2026-05-09T05:45:00Z,76.00,26.00
2026-05-09T05:49:00Z,76.00,26.00
2026-05-09T05:52:00Z,76.00,26.00
2026-05-09T05:53:00Z,76.00,25.00
2026-05-09T05:55:00Z,76.00,25.00
2026-05-09T05:56:00Z,76.00,25.00
2026-05-09T05:57:00Z,76.00,25.00
2026-05-09T05:59:00Z,76.00,25.00
2026-05-09T06:11:00Z,76.00,26.00
2026-05-09T06:12:00Z,76.00,26.00
2026-05-09T06:13:00Z,76.00,26.00
2026-05-09T06:14:00Z,76.00,26.00
2026-05-09T06:19:00Z,76.00,26.00
2026-05-09T06:25:00Z,76.00,26.00
2026-05-09T06:28:00Z,76.00,26.00
2026-05-09T06:29:00Z,76.00,25.00
2026-05-09T06:32:00Z,76.00,25.00
2026-05-09T06:36:00Z,76.00,25.00
2026-05-09T06:40:00Z,76.00,25.00
2026-05-09T06:41:00Z,76.00,25.00
2026-05-09T06:44:00Z,76.00,25.00
2026-05-09T06:45:00Z,76.00,25.00
2026-05-09T06:46:00Z,76.00,25.00
2026-05-09T06:53:00Z,76.00,25.00
2026-05-09T06:57:00Z,76.00,25.00
2026-05-09T06:59:00Z,76.00,25.00
2026-05-09T07:06:00Z,76.00,25.00
2026-05-09T07:07:00Z,76.00,25.00
2026-05-09T07:09:00Z,76.00,25.00
2026-05-09T07:11:00Z,76.00,25.00
2026-05-09T07:13:00Z,76.00,25.00
2026-05-09T07:16:00Z,76.00,25.00
2026-05-09T07:29:00Z,76.00,25.00
2026-05-09T07:30:00Z,76.00,25.00
2026-05-09T07:32:00Z,76.00,25.00
2026-05-09T07:39:00Z,76.00,25.00
2026-05-09T07:40:00Z,76.00,25.00
2026-05-09T07:45:00Z,76.00,25.00
2026-05-09T07:47:00Z,76.00,25.00
2026-05-09T08:00:00Z,76.00,25.00
2026-05-09T08:03:00Z,76.00,25.00
2026-05-09T08:05:00Z,76.00,25.00
2026-05-09T08:06:00Z,76.00,25.00
2026-05-09T08:07:00Z,76.00,25.00
2026-05-09T08:08:00Z,76.00,25.00
2026-05-09T08:09:00Z,76.00,25.00
2026-05-09T08:11:00Z,76.00,25.00
2026-05-09T08:12:00Z,76.00,25.00
2026-05-09T08:16:00Z,76.00,25.00
2026-05-09T08:17:00Z,76.00,25.00
2026-05-09T08:18:00Z,76.00,25.00
2026-05-09T08:21:00Z,76.00,25.00
2026-05-09T08:23:00Z,76.00,25.00
2026-05-09T08:26:00Z,76.00,25.00
2026-05-09T08:48:00Z,76.00,25.00
2026-05-09T08:54:00Z,76.00,25.00
2026-05-09T08:57:00Z,76.00,25.00
2026-05-09T09:05:00Z,76.00,25.00
2026-05-09T09:13:00Z,76.00,25.00
2026-05-09T09:18:00Z,76.00,25.00
2026-05-09T09:20:00Z,76.00,25.00
2026-05-09T09:23:00Z,76.00,25.00
2026-05-09T09:24:00Z,76.00,25.00
2026-05-09T09:30:00Z,76.00,25.00
2026-05-09T09:32:00Z,76.00,25.00
2026-05-09T09:45:00Z,75.00,25.00
2026-05-09T09:49:00Z,76.00,25.00
2026-05-09T09:50:00Z,76.00,25.00
2026-05-09T09:55:00Z,76.00,25.00
2026-05-09T09:57:00Z,76.00,25.00
2026-05-09T10:01:00Z,76.00,25.00
2026-05-09T10:02:00Z,76.00,25.00
2026-05-09T10:07:00Z,76.00,25.00
2026-05-09T10:08:00Z,76.00,26.00
2026-05-09T10:10:00Z,76.00,26.00
2026-05-09T10:14:00Z,75.00,26.00
2026-05-09T10:16:00Z,76.00,26.00
2026-05-09T10:19:00Z,76.00,26.00
2026-05-09T10:21:00Z,76.00,26.00
2026-05-09T10:22:00Z,76.00,26.00
2026-05-09T10:28:00Z,76.00,26.00
2026-05-09T10:29:00Z,75.00,26.00
2026-05-09T10:35:00Z,76.00,26.00
2026-05-09T10:38:00Z,76.00,26.00
2026-05-09T10:39:00Z,76.00,26.00
2026-05-09T10:40:00Z,76.00,25.00
2026-05-09T10:41:00Z,76.00,25.00
2026-05-09T10:42:00Z,76.00,25.00
2026-05-09T10:43:00Z,75.00,25.00
2026-05-09T10:44:00Z,75.00,25.00
2026-05-09T10:45:00Z,76.00,25.00
2026-05-09T10:47:00Z,75.00,25.00
2026-05-09T10:49:00Z,76.00,25.00
2026-05-09T10:50:00Z,76.00,25.00
2026-05-09T10:51:00Z,76.00,25.00
2026-05-09T10:52:00Z,76.41,25.00
2026-05-09T10:54:00Z,77.00,25.00
2026-05-09T10:57:00Z,77.00,25.00
2026-05-09T10:58:00Z,77.00,25.00
2026-05-09T10:59:00Z,77.00,25.00
2026-05-09T11:00:00Z,76.97,25.00
2026-05-09T11:01:00Z,76.97,25.00
2026-05-09T11:03:00Z,76.00,25.00
2026-05-09T11:04:00Z,76.00,25.00
2026-05-09T11:06:00Z,77.00,25.00
2026-05-09T11:08:00Z,77.00,25.00
2026-05-09T11:09:00Z,77.00,25.00
2026-05-09T11:10:00Z,77.00,25.00
2026-05-09T11:11:00Z,77.00,25.00
2026-05-09T11:13:00Z,77.00,25.00
2026-05-09T11:14:00Z,77.00,25.82
2026-05-09T11:15:00Z,77.00,25.00
2026-05-09T11:18:00Z,77.00,25.92
2026-05-09T11:19:00Z,77.00,25.92
2026-05-09T11:21:00Z,77.00,26.00
2026-05-09T11:23:00Z,77.00,26.00
2026-05-09T11:24:00Z,77.00,26.00
2026-05-09T11:25:00Z,77.00,26.00
2026-05-09T11:28:00Z,76.97,26.00
2026-05-09T11:29:00Z,76.00,26.00
2026-05-09T11:30:00Z,76.90,26.00
2026-05-09T11:31:00Z,77.00,26.00
2026-05-09T11:32:00Z,77.00,26.00
2026-05-09T11:33:00Z,77.00,26.00
2026-05-09T11:36:00Z,77.00,26.00
2026-05-09T11:39:00Z,77.00,26.00
2026-05-09T11:42:00Z,77.00,26.00
2026-05-09T11:43:00Z,77.00,26.00
2026-05-09T11:44:00Z,77.00,26.00
2026-05-09T11:45:00Z,77.00,25.00
2026-05-09T11:47:00Z,77.00,25.00
2026-05-09T11:49:00Z,77.00,25.00
2026-05-09T11:50:00Z,77.00,25.00
2026-05-09T11:51:00Z,77.00,25.00
2026-05-09T11:52:00Z,76.71,25.00
2026-05-09T11:53:00Z,77.00,25.00
2026-05-09T11:58:00Z,77.00,25.00
2026-05-09T11:59:00Z,77.00,25.00
2026-05-09T12:00:00Z,77.00,25.00
2026-05-09T12:01:00Z,77.00,25.00
2026-05-09T12:03:00Z,77.00,25.00
2026-05-09T12:04:00Z,77.00,25.00
2026-05-09T12:05:00Z,76.68,25.00
2026-05-09T12:07:00Z,77.00,25.00
2026-05-09T12:10:00Z,77.00,25.00
2026-05-09T12:13:00Z,77.00,25.00
2026-05-09T12:14:00Z,77.00,25.00
2026-05-09T12:15:00Z,77.00,25.00
2026-05-09T12:16:00Z,77.00,25.00
2026-05-09T12:17:00Z,77.00,25.00
2026-05-09T12:19:00Z,76.00,25.00
2026-05-09T12:20:00Z,77.00,25.00
2026-05-09T12:21:00Z,76.93,25.00
2026-05-09T12:22:00Z,76.93,25.00
2026-05-09T12:23:00Z,77.00,25.00
2026-05-09T12:24:00Z,77.00,25.00
2026-05-09T12:27:00Z,77.00,25.00
2026-05-09T12:28:00Z,77.00,25.00
2026-05-09T12:29:00Z,77.00,25.00
2026-05-09T12:31:00Z,76.76,25.30
2026-05-09T12:32:00Z,76.99,25.30
2026-05-09T12:33:00Z,76.01,25.30
2026-05-09T12:34:00Z,76.01,25.00
2026-05-09T12:35:00Z,74.04,25.88
2026-05-09T12:36:00Z,74.11,27.06
2026-05-09T12:37:00Z,76.78,27.06
2026-05-09T12:38:00Z,76.67,25.00
2026-05-09T12:39:00Z,77.99,25.00
2026-05-09T12:40:00Z,76.00,25.66
2026-05-09T12:41:00Z,75.14,25.44
2026-05-09T12:42:00Z,80.02,23.99
2026-05-09T12:43:00Z,84.31,14.64
2026-05-09T12:44:00Z,87.33,12.21
2026-05-09T12:45:00Z,88.97,11.00
2026-05-09T12:46:00Z,89.10,12.00
2026-05-09T12:47:00Z,88.27,11.00
2026-05-09T12:48:00Z,89.00,11.99
2026-05-09T12:49:00Z,89.00,11.94
2026-05-09T12:50:00Z,89.00,12.00
2026-05-09T12:51:00Z,88.02,12.00
2026-05-09T12:52:00Z,88.00,12.71
2026-05-09T12:53:00Z,88.49,13.00
2026-05-09T12:54:00Z,87.93,12.69
2026-05-09T12:55:00Z,88.19,13.02
2026-05-09T12:56:00Z,85.64,15.39
2026-05-09T12:57:00Z,78.70,21.40
2026-05-09T12:58:00Z,77.00,24.23
2026-05-09T12:59:00Z,77.88,23.20
2026-05-09T13:00:00Z,77.44,23.90
2026-05-09T13:01:00Z,77.41,25.47
2026-05-09T13:02:00Z,73.82,26.98
2026-05-09T13:03:00Z,77.41,24.94
2026-05-09T13:04:00Z,78.05,24.06
2026-05-09T13:05:00Z,79.00,23.00
2026-05-09T13:06:00Z,79.00,23.00
2026-05-09T13:07:00Z,77.00,23.89
2026-05-09T13:08:00Z,77.00,24.13
2026-05-09T13:09:00Z,77.00,24.27
2026-05-09T13:10:00Z,77.00,25.00
2026-05-09T13:11:00Z,77.18,23.66
2026-05-09T13:12:00Z,79.86,20.54
2026-05-09T13:13:00Z,80.00,21.00
2026-05-09T13:14:00Z,79.99,21.00
2026-05-09T13:15:00Z,79.00,20.63
2026-05-09T13:16:00Z,79.11,20.48
2026-05-09T13:17:00Z,79.11,22.86
2026-05-09T13:18:00Z,78.75,23.17
2026-05-09T13:19:00Z,76.96,24.00
2026-05-09T13:20:00Z,78.96,23.00
2026-05-09T13:21:00Z,79.01,20.98
2026-05-09T13:22:00Z,79.41,21.72
2026-05-09T13:23:00Z,75.94,25.68
2026-05-09T13:24:00Z,74.96,26.90
2026-05-09T13:25:00Z,78.03,20.81
2026-05-09T13:26:00Z,79.00,21.00
2026-05-09T13:27:00Z,80.13,20.93
2026-05-09T13:28:00Z,83.32,16.69
2026-05-09T13:29:00Z,86.36,13.10
2026-05-09T13:30:00Z,89.00,11.53
2026-05-09T13:31:00Z,90.99,8.70
2026-05-09T13:32:00Z,91.04,8.99
2026-05-09T13:33:00Z,92.00,8.91
2026-05-09T13:34:00Z,91.00,9.00
2026-05-09T13:35:00Z,92.95,8.37
2026-05-09T13:36:00Z,91.49,8.53
2026-05-09T13:37:00Z,92.63,8.13
2026-05-09T13:38:00Z,93.00,7.55
2026-05-09T13:39:00Z,90.93,8.67
2026-05-09T13:40:00Z,86.09,12.92
2026-05-09T13:41:00Z,83.04,16.37
2026-05-09T13:42:00Z,83.44,18.22
2026-05-09T13:43:00Z,82.49,19.90
2026-05-09T13:44:00Z,80.15,20.92
2026-05-09T13:45:00Z,80.27,20.18
2026-05-09T13:46:00Z,79.66,20.69
2026-05-09T13:47:00Z,81.37,19.65
2026-05-09T13:48:00Z,82.00,18.68
2026-05-09T13:49:00Z,81.57,19.00
2026-05-09T13:50:00Z,81.21,19.60
