# event_ticker=KXATPMATCH-25SEP29BROFRI
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Taylor Fritz
# fav_player=Jenson Brooksby
# dog_player=Taylor Fritz
# kalshi_date=2025-09-29
timestamp,Jenson Brooksby,Taylor Fritz
2025-09-28T21:32:00Z,,77.00
2025-09-28T21:39:00Z,,77.00
2025-09-28T21:44:00Z,,76.00
2025-09-28T21:47:00Z,24.00,76.00
2025-09-28T21:53:00Z,24.00,77.00
2025-09-28T21:57:00Z,24.00,77.00
2025-09-28T21:59:00Z,24.00,77.00
2025-09-28T22:06:00Z,24.00,77.00
2025-09-28T22:10:00Z,24.00,77.00
2025-09-28T22:22:00Z,24.00,77.00
2025-09-28T22:24:00Z,24.00,77.00
2025-09-28T22:29:00Z,24.00,77.00
2025-09-28T22:35:00Z,24.00,77.00
2025-09-28T22:49:00Z,24.00,77.00
2025-09-28T23:03:00Z,24.00,77.00
2025-09-28T23:07:00Z,24.00,77.00
2025-09-28T23:10:00Z,24.00,77.00
2025-09-28T23:45:00Z,24.00,77.00
2025-09-28T23:46:00Z,24.00,77.00
2025-09-28T23:51:00Z,24.00,77.00
2025-09-28T23:57:00Z,24.00,77.00
2025-09-29T00:00:00Z,24.00,77.00
2025-09-29T00:03:00Z,24.00,77.00
2025-09-29T00:05:00Z,24.00,77.00
2025-09-29T00:07:00Z,24.00,77.00
2025-09-29T00:11:00Z,25.00,76.00
2025-09-29T00:36:00Z,25.00,76.00
2025-09-29T00:39:00Z,25.00,76.00
2025-09-29T00:41:00Z,25.00,76.00
2025-09-29T00:43:00Z,25.00,76.00
2025-09-29T00:51:00Z,25.00,75.00
2025-09-29T00:54:00Z,25.00,75.00
2025-09-29T01:12:00Z,25.00,75.00
2025-09-29T01:25:00Z,27.00,75.00
2025-09-29T01:34:00Z,27.00,75.00
2025-09-29T01:35:00Z,27.00,75.00
2025-09-29T01:42:00Z,27.00,75.00
2025-09-29T01:44:00Z,27.00,75.00
2025-09-29T01:45:00Z,27.00,75.00
2025-09-29T01:47:00Z,27.00,75.00
2025-09-29T01:51:00Z,27.00,75.00
2025-09-29T01:52:00Z,27.00,75.00
2025-09-29T01:55:00Z,27.00,75.00
2025-09-29T01:56:00Z,27.00,75.00
2025-09-29T01:57:00Z,27.00,75.00
2025-09-29T02:02:00Z,26.00,75.05
2025-09-29T02:05:00Z,26.00,75.00
2025-09-29T02:11:00Z,27.00,75.00
2025-09-29T02:14:00Z,27.00,75.00
2025-09-29T02:25:00Z,27.00,75.00
2025-09-29T02:28:00Z,27.00,75.00
2025-09-29T02:32:00Z,27.00,75.00
2025-09-29T02:40:00Z,27.00,75.00
2025-09-29T02:46:00Z,27.00,75.00
2025-09-29T02:47:00Z,27.00,75.00
2025-09-29T02:48:00Z,27.00,75.00
2025-09-29T02:49:00Z,27.00,75.00
2025-09-29T02:52:00Z,27.00,73.00
2025-09-29T02:57:00Z,27.00,75.00
2025-09-29T02:58:00Z,26.00,75.00
2025-09-29T03:03:00Z,26.00,75.00
2025-09-29T03:06:00Z,26.00,75.00
2025-09-29T03:15:00Z,26.00,75.00
2025-09-29T03:21:00Z,26.00,75.00
2025-09-29T03:40:00Z,26.00,75.00
2025-09-29T03:44:00Z,26.31,75.00
2025-09-29T03:45:00Z,26.31,75.00
2025-09-29T03:48:00Z,26.31,75.00
2025-09-29T03:49:00Z,27.00,75.00
2025-09-29T03:53:00Z,27.00,75.00
2025-09-29T03:58:00Z,27.00,75.00
2025-09-29T04:03:00Z,27.00,75.00
2025-09-29T04:05:00Z,27.00,75.00
2025-09-29T04:13:00Z,27.00,75.00
2025-09-29T04:14:00Z,27.00,75.00
2025-09-29T04:15:00Z,27.00,75.00
2025-09-29T04:17:00Z,27.00,75.00
2025-09-29T04:18:00Z,27.00,75.00
2025-09-29T04:20:00Z,27.00,75.00
2025-09-29T04:21:00Z,27.00,75.00
2025-09-29T04:23:00Z,27.00,75.00
2025-09-29T04:24:00Z,27.00,75.00
2025-09-29T04:25:00Z,27.00,75.00
2025-09-29T04:26:00Z,27.00,75.00
2025-09-29T04:27:00Z,27.00,75.00
2025-09-29T04:31:00Z,27.00,75.00
2025-09-29T04:38:00Z,27.00,75.00
2025-09-29T04:39:00Z,27.00,75.00
2025-09-29T04:42:00Z,27.00,75.00
2025-09-29T04:43:00Z,27.00,75.00
2025-09-29T04:45:00Z,27.00,75.00
2025-09-29T04:46:00Z,27.00,75.00
2025-09-29T04:51:00Z,27.00,75.00
2025-09-29T04:52:00Z,27.00,75.00
2025-09-29T04:53:00Z,27.00,75.00
2025-09-29T04:54:00Z,27.00,75.00
2025-09-29T04:55:00Z,27.00,75.00
2025-09-29T04:57:00Z,27.00,75.00
2025-09-29T04:58:00Z,27.00,75.00
2025-09-29T04:59:00Z,27.00,75.00
2025-09-29T05:01:00Z,27.00,75.00
2025-09-29T05:03:00Z,27.00,75.00
2025-09-29T05:04:00Z,27.00,75.00
2025-09-29T05:05:00Z,27.00,75.00
2025-09-29T05:08:00Z,27.00,75.00
2025-09-29T05:12:00Z,27.00,75.00
2025-09-29T05:13:00Z,27.00,75.00
2025-09-29T05:16:00Z,27.00,75.00
2025-09-29T05:18:00Z,27.00,75.00
2025-09-29T05:20:00Z,27.00,75.00
2025-09-29T05:22:00Z,27.00,75.00
2025-09-29T05:23:00Z,27.00,73.11
2025-09-29T05:25:00Z,27.00,73.00
2025-09-29T05:26:00Z,27.00,75.00
2025-09-29T05:29:00Z,27.00,75.00
2025-09-29T05:31:00Z,27.00,75.00
2025-09-29T05:35:00Z,27.00,75.00
2025-09-29T05:36:00Z,27.00,75.00
2025-09-29T05:40:00Z,27.00,75.00
2025-09-29T05:42:00Z,27.00,75.00
2025-09-29T05:48:00Z,27.00,75.00
2025-09-29T05:49:00Z,27.00,75.00
2025-09-29T05:51:00Z,27.00,75.00
2025-09-29T05:52:00Z,27.00,75.00
2025-09-29T05:53:00Z,27.00,75.00
2025-09-29T05:55:00Z,27.00,75.00
2025-09-29T05:56:00Z,27.00,75.00
2025-09-29T05:58:00Z,27.00,75.00
2025-09-29T05:59:00Z,27.00,75.00
2025-09-29T06:00:00Z,27.00,75.00
2025-09-29T06:01:00Z,27.00,75.00
2025-09-29T06:02:00Z,27.00,75.00
2025-09-29T06:04:00Z,27.00,75.00
2025-09-29T06:05:00Z,27.00,75.00
2025-09-29T06:06:00Z,27.00,75.00
2025-09-29T06:08:00Z,27.00,75.00
2025-09-29T06:09:00Z,27.00,75.00
2025-09-29T06:10:00Z,27.00,75.00
2025-09-29T06:11:00Z,27.00,75.00
2025-09-29T06:12:00Z,27.00,75.00
2025-09-29T06:17:00Z,27.00,75.00
2025-09-29T06:18:00Z,27.00,75.00
2025-09-29T06:24:00Z,27.62,73.89
2025-09-29T06:25:00Z,25.00,75.00
2025-09-29T06:27:00Z,25.00,76.00
2025-09-29T06:28:00Z,25.00,76.00
2025-09-29T06:30:00Z,25.00,76.00
2025-09-29T06:31:00Z,25.00,76.00
2025-09-29T06:32:00Z,25.00,76.00
2025-09-29T06:33:00Z,25.00,76.00
2025-09-29T06:34:00Z,25.00,76.00
2025-09-29T06:38:00Z,25.00,76.00
2025-09-29T06:40:00Z,25.00,74.10
2025-09-29T06:42:00Z,25.00,76.00
2025-09-29T06:43:00Z,25.00,76.00
2025-09-29T06:44:00Z,25.00,76.00
2025-09-29T06:46:00Z,25.00,76.00
2025-09-29T06:47:00Z,25.00,76.00
2025-09-29T06:48:00Z,25.00,76.00
2025-09-29T06:49:00Z,25.00,76.00
2025-09-29T06:51:00Z,25.00,76.00
2025-09-29T06:52:00Z,25.00,75.00
2025-09-29T06:54:00Z,25.00,76.00
2025-09-29T06:55:00Z,25.00,74.42
2025-09-29T06:56:00Z,25.00,76.00
2025-09-29T06:57:00Z,25.00,76.00
2025-09-29T07:00:00Z,25.00,76.00
2025-09-29T07:11:00Z,27.00,76.00
2025-09-29T07:12:00Z,27.00,77.00
2025-09-29T07:14:00Z,27.00,77.00
2025-09-29T07:15:00Z,26.00,77.00
2025-09-29T07:16:00Z,26.00,77.00
2025-09-29T07:17:00Z,26.00,77.00
2025-09-29T07:18:00Z,26.00,77.00
2025-09-29T07:19:00Z,26.00,78.19
2025-09-29T07:20:00Z,23.32,79.94
2025-09-29T07:21:00Z,23.32,79.08
2025-09-29T07:22:00Z,25.00,76.49
2025-09-29T07:23:00Z,25.00,74.00
2025-09-29T07:24:00Z,26.28,73.31
2025-09-29T07:25:00Z,26.56,76.00
2025-09-29T07:26:00Z,25.95,76.00
2025-09-29T07:27:00Z,30.09,74.13
2025-09-29T07:28:00Z,28.16,72.80
2025-09-29T07:29:00Z,27.14,73.49
2025-09-29T07:30:00Z,25.00,76.00
2025-09-29T07:31:00Z,25.00,76.00
2025-09-29T07:32:00Z,25.00,75.99
2025-09-29T07:33:00Z,26.00,74.00
2025-09-29T07:34:00Z,30.42,71.96
2025-09-29T07:35:00Z,26.14,74.07
2025-09-29T07:36:00Z,26.11,75.00
2025-09-29T07:37:00Z,26.11,74.00
2025-09-29T07:38:00Z,28.00,74.00
2025-09-29T07:39:00Z,22.00,74.00
2025-09-29T07:40:00Z,22.00,74.99
2025-09-29T07:41:00Z,27.00,75.45
2025-09-29T07:42:00Z,25.21,77.17
2025-09-29T07:43:00Z,30.86,74.46
2025-09-29T07:44:00Z,36.00,77.24
2025-09-29T07:45:00Z,33.11,77.92
2025-09-29T07:46:00Z,30.00,74.02
2025-09-29T07:47:00Z,28.06,74.02
2025-09-29T07:48:00Z,24.23,76.05
2025-09-29T07:49:00Z,25.00,76.00
2025-09-29T07:50:00Z,26.00,77.40
2025-09-29T07:51:00Z,27.38,74.87
2025-09-29T07:52:00Z,25.00,77.81
2025-09-29T07:53:00Z,24.78,76.00
