# event_ticker=KXATPMATCH-26MAR24MICSIN
# final_score=7-5 7-6(4)
# score_resolution=5-7 6-7
# match_winner=Jannik Sinner
# fav_player=Alex Michelsen
# dog_player=Jannik Sinner
# kalshi_date=2026-03-24
timestamp,Alex Michelsen,Jannik Sinner
2026-03-24T14:19:00Z,7.00,94.00
2026-03-24T14:21:00Z,7.00,94.00
2026-03-24T14:23:00Z,7.00,94.00
2026-03-24T14:27:00Z,7.00,94.00
2026-03-24T14:37:00Z,7.00,95.00
2026-03-24T14:38:00Z,7.00,94.00
2026-03-24T14:45:00Z,7.00,94.00
2026-03-24T14:49:00Z,7.00,95.00
2026-03-24T14:55:00Z,6.00,95.00
2026-03-24T14:59:00Z,6.00,95.00
2026-03-24T15:08:00Z,6.00,95.00
2026-03-24T15:10:00Z,6.00,95.00
2026-03-24T15:11:00Z,6.00,95.00
2026-03-24T15:20:00Z,6.00,95.00
2026-03-24T15:21:00Z,6.00,95.00
2026-03-24T15:22:00Z,6.00,95.00
2026-03-24T15:25:00Z,6.00,95.00
2026-03-24T15:26:00Z,5.00,95.00
2026-03-24T15:27:00Z,6.00,95.00
2026-03-24T15:37:00Z,6.00,95.00
2026-03-24T15:38:00Z,5.00,95.00
2026-03-24T15:39:00Z,6.00,95.00
2026-03-24T15:44:00Z,6.00,95.00
2026-03-24T15:45:00Z,6.00,95.00
2026-03-24T15:49:00Z,6.00,95.00
2026-03-24T15:50:00Z,6.00,95.00
2026-03-24T15:51:00Z,6.00,95.00
2026-03-24T15:56:00Z,6.00,95.00
2026-03-24T15:59:00Z,6.00,95.00
2026-03-24T16:00:00Z,6.00,95.00
2026-03-24T16:01:00Z,6.00,95.00
2026-03-24T16:02:00Z,6.00,95.00
2026-03-24T16:04:00Z,6.00,95.00
2026-03-24T16:05:00Z,6.00,95.00
2026-03-24T16:08:00Z,6.00,95.00
2026-03-24T16:10:00Z,6.00,94.00
2026-03-24T16:13:00Z,6.00,95.00
2026-03-24T16:16:00Z,6.00,95.00
2026-03-24T16:19:00Z,6.00,95.00
2026-03-24T16:21:00Z,6.00,95.00
2026-03-24T16:22:00Z,6.00,95.00
2026-03-24T16:23:00Z,6.00,95.00
2026-03-24T16:24:00Z,6.00,95.00
2026-03-24T16:25:00Z,6.00,94.50
2026-03-24T16:26:00Z,6.00,95.00
2026-03-24T16:27:00Z,6.00,95.00
2026-03-24T16:28:00Z,6.00,95.00
2026-03-24T16:29:00Z,6.00,95.00
2026-03-24T16:32:00Z,6.00,95.00
2026-03-24T16:33:00Z,6.00,95.00
2026-03-24T16:34:00Z,6.00,95.00
2026-03-24T16:35:00Z,6.00,95.00
2026-03-24T16:36:00Z,6.00,95.00
2026-03-24T16:37:00Z,6.00,95.00
2026-03-24T16:38:00Z,6.00,95.00
2026-03-24T16:39:00Z,6.00,95.00
2026-03-24T16:40:00Z,6.00,95.00
2026-03-24T16:41:00Z,6.00,95.00
2026-03-24T16:42:00Z,5.00,95.00
2026-03-24T16:46:00Z,5.00,95.00
2026-03-24T16:47:00Z,6.00,95.00
2026-03-24T16:48:00Z,6.00,95.00
2026-03-24T16:49:00Z,6.00,95.00
2026-03-24T16:51:00Z,6.00,95.00
2026-03-24T16:52:00Z,6.00,95.00
2026-03-24T16:53:00Z,6.00,95.00
2026-03-24T16:54:00Z,6.00,95.00
2026-03-24T16:55:00Z,5.00,95.00
2026-03-24T16:58:00Z,6.00,95.00
2026-03-24T17:00:00Z,6.00,94.00
2026-03-24T17:02:00Z,6.00,95.00
2026-03-24T17:04:00Z,6.00,95.00
2026-03-24T17:06:00Z,6.00,95.00
2026-03-24T17:08:00Z,6.00,95.00
2026-03-24T17:13:00Z,6.00,95.00
2026-03-24T17:14:00Z,6.00,95.00
2026-03-24T17:16:00Z,6.00,95.00
2026-03-24T17:17:00Z,6.00,95.00
2026-03-24T17:19:00Z,6.00,95.00
2026-03-24T17:21:00Z,6.00,94.00
2026-03-24T17:22:00Z,6.00,94.00
2026-03-24T17:24:00Z,6.00,95.00
2026-03-24T17:25:00Z,6.00,95.00
2026-03-24T17:28:00Z,6.00,95.00
2026-03-24T17:29:00Z,6.00,95.00
2026-03-24T17:30:00Z,6.00,95.00
2026-03-24T17:32:00Z,6.00,95.00
2026-03-24T17:33:00Z,6.00,95.00
2026-03-24T17:34:00Z,6.00,95.00
2026-03-24T17:36:00Z,6.00,95.00
2026-03-24T17:38:00Z,6.00,95.00
2026-03-24T17:39:00Z,6.00,95.00
2026-03-24T17:40:00Z,6.00,95.00
2026-03-24T17:41:00Z,6.00,95.00
2026-03-24T17:42:00Z,6.00,95.00
2026-03-24T17:44:00Z,6.00,95.00
2026-03-24T17:45:00Z,6.00,95.00
2026-03-24T17:47:00Z,6.00,95.00
2026-03-24T17:50:00Z,6.00,95.00
2026-03-24T17:51:00Z,6.00,95.00
2026-03-24T17:52:00Z,6.00,95.00
2026-03-24T17:54:00Z,6.00,95.00
2026-03-24T17:55:00Z,6.00,95.00
2026-03-24T17:57:00Z,6.00,95.00
2026-03-24T18:01:00Z,6.00,95.00
2026-03-24T18:02:00Z,6.00,95.00
2026-03-24T18:03:00Z,6.00,95.00
2026-03-24T18:05:00Z,6.00,95.00
2026-03-24T18:07:00Z,6.00,95.00
2026-03-24T18:10:00Z,6.00,95.00
2026-03-24T18:11:00Z,6.00,95.00
2026-03-24T18:12:00Z,6.00,95.00
2026-03-24T18:14:00Z,6.00,95.00
2026-03-24T18:16:00Z,6.00,95.00
2026-03-24T18:17:00Z,6.00,95.00
2026-03-24T18:18:00Z,6.00,95.00
2026-03-24T18:19:00Z,6.00,95.00
2026-03-24T18:20:00Z,6.00,95.00
2026-03-24T18:22:00Z,6.00,95.00
2026-03-24T18:24:00Z,6.00,95.00
2026-03-24T18:25:00Z,6.00,95.00
2026-03-24T18:26:00Z,6.00,95.00
2026-03-24T18:28:00Z,6.00,95.00
2026-03-24T18:31:00Z,6.00,95.00
2026-03-24T18:32:00Z,6.00,95.00
2026-03-24T18:33:00Z,6.00,95.00
2026-03-24T18:35:00Z,6.00,95.00
2026-03-24T18:36:00Z,5.00,95.00
2026-03-24T18:37:00Z,6.00,95.00
2026-03-24T18:38:00Z,6.00,95.00
2026-03-24T18:39:00Z,6.00,95.00
2026-03-24T18:40:00Z,5.50,95.00
2026-03-24T18:41:00Z,6.00,95.00
2026-03-24T18:42:00Z,6.00,95.00
2026-03-24T18:43:00Z,6.00,95.00
2026-03-24T18:44:00Z,6.00,95.00
2026-03-24T18:45:00Z,6.00,95.00
2026-03-24T18:46:00Z,6.00,95.00
2026-03-24T18:47:00Z,6.00,95.00
2026-03-24T18:48:00Z,6.00,95.00
2026-03-24T18:49:00Z,6.00,95.00
2026-03-24T18:50:00Z,6.00,94.00
2026-03-24T18:51:00Z,6.00,94.00
2026-03-24T18:52:00Z,6.00,95.00
2026-03-24T18:53:00Z,6.00,95.00
2026-03-24T18:54:00Z,6.00,95.00
2026-03-24T18:57:00Z,6.00,95.00
2026-03-24T18:58:00Z,6.00,95.00
2026-03-24T18:59:00Z,6.00,95.00
2026-03-24T19:00:00Z,6.00,95.00
2026-03-24T19:01:00Z,6.00,95.00
2026-03-24T19:02:00Z,6.00,95.00
2026-03-24T19:03:00Z,6.00,95.00
2026-03-24T19:04:00Z,6.00,95.00
2026-03-24T19:05:00Z,6.00,95.00
2026-03-24T19:06:00Z,6.00,95.00
2026-03-24T19:07:00Z,6.00,95.00
2026-03-24T19:08:00Z,6.00,95.00
2026-03-24T19:09:00Z,6.00,95.00
2026-03-24T19:10:00Z,6.00,95.00
2026-03-24T19:11:00Z,6.00,95.00
2026-03-24T19:12:00Z,6.00,95.00
2026-03-24T19:13:00Z,6.00,95.00
2026-03-24T19:14:00Z,6.00,95.00
2026-03-24T19:15:00Z,6.00,95.00
2026-03-24T19:16:00Z,6.00,95.00
2026-03-24T19:18:00Z,6.00,95.00
2026-03-24T19:19:00Z,6.00,95.00
2026-03-24T19:20:00Z,6.00,95.00
2026-03-24T19:21:00Z,6.00,95.00
2026-03-24T19:22:00Z,6.00,95.00
2026-03-24T19:23:00Z,5.85,95.00
2026-03-24T19:24:00Z,5.50,94.00
2026-03-24T19:25:00Z,6.00,94.00
2026-03-24T19:26:00Z,6.00,94.00
2026-03-24T19:27:00Z,6.00,94.00
2026-03-24T19:28:00Z,6.00,94.00
2026-03-24T19:29:00Z,6.00,94.00
2026-03-24T19:30:00Z,6.00,94.00
2026-03-24T19:31:00Z,6.00,94.00
2026-03-24T19:32:00Z,6.00,94.00
2026-03-24T19:33:00Z,6.00,95.00
2026-03-24T19:34:00Z,6.00,95.00
2026-03-24T19:35:00Z,6.00,95.00
2026-03-24T19:36:00Z,6.00,95.00
2026-03-24T19:37:00Z,6.00,95.00
2026-03-24T19:38:00Z,5.86,95.00
2026-03-24T19:39:00Z,6.00,95.00
2026-03-24T19:40:00Z,6.00,95.00
2026-03-24T19:41:00Z,6.00,95.00
2026-03-24T19:42:00Z,6.00,95.00
2026-03-24T19:43:00Z,6.00,95.00
2026-03-24T19:44:00Z,5.94,95.00
2026-03-24T19:45:00Z,5.94,95.00
2026-03-24T19:46:00Z,5.94,95.00
2026-03-24T19:47:00Z,6.00,95.00
2026-03-24T19:48:00Z,6.00,95.00
2026-03-24T19:49:00Z,6.00,95.00
2026-03-24T19:50:00Z,6.00,95.00
2026-03-24T19:51:00Z,6.00,95.00
2026-03-24T19:52:00Z,6.00,95.00
2026-03-24T19:53:00Z,6.00,95.00
2026-03-24T19:54:00Z,6.00,95.00
2026-03-24T19:55:00Z,6.00,95.00
2026-03-24T19:56:00Z,6.00,95.00
2026-03-24T19:57:00Z,6.00,95.00
2026-03-24T19:58:00Z,6.00,95.00
2026-03-24T19:59:00Z,6.00,95.00
2026-03-24T20:00:00Z,6.00,95.00
2026-03-24T20:01:00Z,6.00,95.00
2026-03-24T20:02:00Z,6.00,95.00
2026-03-24T20:03:00Z,6.00,96.00
2026-03-24T20:04:00Z,6.00,96.00
2026-03-24T20:05:00Z,6.00,96.00
2026-03-24T20:06:00Z,6.00,96.00
2026-03-24T20:07:00Z,6.00,96.00
2026-03-24T20:08:00Z,6.00,96.00
2026-03-24T20:09:00Z,5.47,96.00
2026-03-24T20:10:00Z,6.00,96.00
2026-03-24T20:11:00Z,6.00,96.00
2026-03-24T20:12:00Z,5.96,96.00
2026-03-24T20:13:00Z,6.00,96.00
2026-03-24T20:14:00Z,4.58,96.00
2026-03-24T20:15:00Z,5.00,96.00
2026-03-24T20:16:00Z,5.00,96.00
2026-03-24T20:17:00Z,5.00,96.00
2026-03-24T20:18:00Z,5.00,96.00
2026-03-24T20:19:00Z,5.00,95.00
2026-03-24T20:20:00Z,5.33,95.00
2026-03-24T20:21:00Z,5.99,96.00
2026-03-24T20:22:00Z,5.00,96.00
2026-03-24T20:23:00Z,5.78,96.00
2026-03-24T20:24:00Z,5.31,96.00
2026-03-24T20:25:00Z,5.66,96.00
2026-03-24T20:26:00Z,5.00,96.00
2026-03-24T20:27:00Z,5.55,96.00
2026-03-24T20:28:00Z,5.00,96.00
2026-03-24T20:29:00Z,5.00,96.00
2026-03-24T20:30:00Z,5.95,96.00
2026-03-24T20:31:00Z,5.00,95.95
2026-03-24T20:32:00Z,5.00,96.00
2026-03-24T20:33:00Z,4.70,96.00
2026-03-24T20:34:00Z,5.96,96.00
2026-03-24T20:35:00Z,5.37,96.00
2026-03-24T20:36:00Z,5.37,96.00
2026-03-24T20:37:00Z,5.06,96.00
2026-03-24T20:38:00Z,5.00,96.00
2026-03-24T20:39:00Z,5.00,96.00
2026-03-24T20:40:00Z,5.72,96.00
2026-03-24T20:41:00Z,5.00,96.00
2026-03-24T20:42:00Z,5.00,96.00
2026-03-24T20:43:00Z,5.60,96.00
2026-03-24T20:44:00Z,5.78,96.00
2026-03-24T20:45:00Z,5.99,96.00
2026-03-24T20:46:00Z,5.93,96.00
2026-03-24T20:47:00Z,5.69,96.00
2026-03-24T20:48:00Z,5.28,96.89
2026-03-24T20:49:00Z,5.00,96.89
2026-03-24T20:50:00Z,5.28,96.00
2026-03-24T20:51:00Z,5.82,96.00
2026-03-24T20:52:00Z,5.20,96.39
2026-03-24T20:53:00Z,5.84,95.00
2026-03-24T20:54:00Z,5.90,96.00
2026-03-24T20:55:00Z,5.67,96.00
2026-03-24T20:56:00Z,5.95,95.01
2026-03-24T20:57:00Z,5.59,96.98
2026-03-24T20:58:00Z,5.00,96.00
2026-03-24T20:59:00Z,5.00,96.00
2026-03-24T21:00:00Z,5.00,96.00
2026-03-24T21:01:00Z,5.00,96.00
2026-03-24T21:02:00Z,5.16,96.00
2026-03-24T21:03:00Z,5.80,95.86
2026-03-24T21:04:00Z,5.29,96.37
2026-03-24T21:05:00Z,6.01,95.01
2026-03-24T21:06:00Z,6.07,94.97
2026-03-24T21:07:00Z,5.26,95.39
2026-03-24T21:08:00Z,6.63,95.07
2026-03-24T21:09:00Z,6.26,95.53
2026-03-24T21:10:00Z,6.10,95.07
2026-03-24T21:11:00Z,6.90,94.12
2026-03-24T21:12:00Z,7.67,93.97
2026-03-24T21:13:00Z,7.66,93.99
2026-03-24T21:14:00Z,7.91,93.63
2026-03-24T21:15:00Z,7.68,93.99
2026-03-24T21:16:00Z,6.98,94.00
2026-03-24T21:17:00Z,7.34,93.32
2026-03-24T21:18:00Z,8.89,91.57
2026-03-24T21:19:00Z,9.41,90.73
2026-03-24T21:20:00Z,9.18,90.99
2026-03-24T21:21:00Z,11.57,90.67
2026-03-24T21:22:00Z,8.95,92.02
2026-03-24T21:23:00Z,8.29,92.95
2026-03-24T21:24:00Z,8.12,93.30
2026-03-24T21:25:00Z,8.86,91.81
2026-03-24T21:26:00Z,10.75,90.56
2026-03-24T21:27:00Z,10.96,90.00
2026-03-24T21:28:00Z,11.10,89.15
2026-03-24T21:29:00Z,11.56,89.53
2026-03-24T21:30:00Z,11.03,90.14
2026-03-24T21:31:00Z,10.21,90.94
2026-03-24T21:32:00Z,9.45,91.59
2026-03-24T21:33:00Z,6.67,93.28
2026-03-24T21:34:00Z,5.28,95.71
2026-03-24T21:35:00Z,7.60,93.11
2026-03-24T21:36:00Z,7.47,91.31
2026-03-24T21:37:00Z,10.44,90.01
2026-03-24T21:38:00Z,10.99,89.98
2026-03-24T21:39:00Z,11.10,90.01
2026-03-24T21:40:00Z,10.03,91.02
2026-03-24T21:41:00Z,9.26,91.92
2026-03-24T21:42:00Z,8.22,92.28
2026-03-24T21:43:00Z,8.31,92.70
2026-03-24T21:44:00Z,5.09,94.99
2026-03-24T21:45:00Z,2.53,97.06
2026-03-24T21:46:00Z,2.90,97.89
2026-03-24T21:47:00Z,3.15,96.98
2026-03-24T21:48:00Z,2.86,97.33
2026-03-24T21:49:00Z,2.61,97.55
2026-03-24T21:50:00Z,2.43,97.96
2026-03-24T21:51:00Z,2.83,97.95
2026-03-24T21:52:00Z,2.78,98.36
2026-03-24T21:53:00Z,2.99,97.04
2026-03-24T21:54:00Z,2.92,97.96
2026-03-24T21:55:00Z,3.46,97.00
2026-03-24T21:56:00Z,3.35,96.85
2026-03-24T21:57:00Z,3.68,96.94
2026-03-24T21:58:00Z,3.01,98.00
2026-03-24T21:59:00Z,2.82,97.50
2026-03-24T22:00:00Z,2.85,97.96
2026-03-24T22:01:00Z,3.86,97.42
2026-03-24T22:02:00Z,3.87,97.00
2026-03-24T22:03:00Z,3.66,97.00
2026-03-24T22:04:00Z,3.26,97.00
2026-03-24T22:05:00Z,2.79,97.98
2026-03-24T22:06:00Z,3.09,97.78
2026-03-24T22:07:00Z,3.81,97.47
2026-03-24T22:08:00Z,3.96,97.00
2026-03-24T22:09:00Z,3.99,96.78
2026-03-24T22:10:00Z,3.98,96.10
2026-03-24T22:11:00Z,5.66,94.69
2026-03-24T22:12:00Z,8.44,92.73
2026-03-24T22:13:00Z,10.91,88.90
2026-03-24T22:14:00Z,13.17,87.29
2026-03-24T22:15:00Z,16.97,84.50
2026-03-24T22:16:00Z,17.48,83.72
2026-03-24T22:17:00Z,17.95,82.57
2026-03-24T22:18:00Z,18.91,81.26
2026-03-24T22:19:00Z,16.90,83.04
2026-03-24T22:20:00Z,15.80,84.41
2026-03-24T22:21:00Z,13.11,84.63
2026-03-24T22:22:00Z,10.12,89.12
2026-03-24T22:23:00Z,10.05,90.75
2026-03-24T22:24:00Z,6.54,94.53
2026-03-24T22:25:00Z,6.29,94.00
2026-03-24T22:26:00Z,6.65,94.86
2026-03-24T22:27:00Z,4.77,95.60
2026-03-24T22:28:00Z,4.60,96.71
2026-03-24T22:29:00Z,5.34,94.95
2026-03-24T22:30:00Z,5.90,93.34
2026-03-24T22:31:00Z,6.65,93.94
2026-03-24T22:32:00Z,7.02,93.26
2026-03-24T22:33:00Z,7.91,93.00
2026-03-24T22:34:00Z,5.68,94.00
2026-03-24T22:35:00Z,5.82,94.80
2026-03-24T22:36:00Z,4.66,96.08
2026-03-24T22:37:00Z,4.99,95.13
2026-03-24T22:38:00Z,8.39,92.47
2026-03-24T22:39:00Z,10.06,90.72
2026-03-24T22:40:00Z,7.07,92.45
2026-03-24T22:41:00Z,5.24,95.11
2026-03-24T22:42:00Z,3.49,97.15
2026-03-24T22:43:00Z,2.10,98.02
2026-03-24T22:44:00Z,1.00,99.00
2026-03-24T22:45:00Z,1.00,99.00
2026-03-24T22:46:00Z,1.00,99.00
2026-03-24T22:47:00Z,1.00,99.00
2026-03-24T22:48:00Z,1.00,99.00
2026-03-24T22:49:00Z,1.00,99.00
2026-03-24T22:50:00Z,1.00,99.00
2026-03-24T22:51:00Z,1.00,99.00
2026-03-24T22:52:00Z,1.00,99.00
