# event_ticker=KXATPCHALLENGERMATCH-26APR07SUNCOO
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Fajing Sun
# fav_player=Ethan Cook
# dog_player=Fajing Sun
# kalshi_date=2026-04-07
timestamp,Ethan Cook,Fajing Sun
2026-04-07T02:08:00Z,10.00,91.00
2026-04-07T02:09:00Z,10.00,91.00
2026-04-07T02:12:00Z,10.00,91.00
2026-04-07T02:14:00Z,10.00,91.00
2026-04-07T02:15:00Z,10.00,91.00
2026-04-07T02:16:00Z,10.00,91.00
2026-04-07T02:19:00Z,10.39,91.00
2026-04-07T02:21:00Z,11.87,91.00
2026-04-07T02:25:00Z,11.00,91.00
2026-04-07T02:28:00Z,11.00,91.00
2026-04-07T02:29:00Z,11.68,91.00
2026-04-07T02:30:00Z,11.00,91.00
2026-04-07T02:31:00Z,12.00,88.23
2026-04-07T02:33:00Z,12.50,88.23
2026-04-07T02:34:00Z,14.50,88.23
2026-04-07T02:35:00Z,12.00,88.23
2026-04-07T02:36:00Z,11.45,88.23
2026-04-07T02:37:00Z,12.00,88.23
2026-04-07T02:38:00Z,11.91,88.23
2026-04-07T02:40:00Z,12.62,88.23
2026-04-07T02:41:00Z,13.00,88.00
2026-04-07T02:42:00Z,12.12,88.00
2026-04-07T02:43:00Z,13.00,88.00
2026-04-07T02:44:00Z,12.51,88.00
2026-04-07T02:48:00Z,13.69,88.00
2026-04-07T02:52:00Z,12.81,88.00
2026-04-07T02:53:00Z,12.00,87.50
2026-04-07T02:54:00Z,12.00,87.50
2026-04-07T02:59:00Z,13.00,87.50
2026-04-07T03:00:00Z,13.00,87.50
2026-04-07T03:01:00Z,13.00,87.50
2026-04-07T03:02:00Z,13.00,87.50
2026-04-07T03:03:00Z,12.67,89.00
2026-04-07T03:04:00Z,12.66,89.00
2026-04-07T03:05:00Z,13.00,89.00
2026-04-07T03:06:00Z,13.00,89.00
2026-04-07T03:07:00Z,13.65,89.00
2026-04-07T03:10:00Z,13.13,89.00
2026-04-07T03:11:00Z,14.07,88.00
2026-04-07T03:13:00Z,14.45,88.00
2026-04-07T03:14:00Z,14.79,88.00
2026-04-07T03:16:00Z,15.20,85.90
2026-04-07T03:18:00Z,15.90,85.90
2026-04-07T03:20:00Z,15.00,85.90
2026-04-07T03:21:00Z,15.00,85.87
2026-04-07T03:22:00Z,15.18,85.87
2026-04-07T03:23:00Z,16.00,85.00
2026-04-07T03:25:00Z,16.00,87.00
2026-04-07T03:28:00Z,15.00,87.00
2026-04-07T03:30:00Z,13.00,87.00
2026-04-07T03:31:00Z,14.75,87.00
2026-04-07T03:32:00Z,16.00,87.00
2026-04-07T03:34:00Z,11.94,88.07
2026-04-07T03:35:00Z,11.19,89.00
2026-04-07T03:36:00Z,14.25,87.93
2026-04-07T03:37:00Z,13.64,87.93
2026-04-07T03:38:00Z,13.64,88.00
2026-04-07T03:40:00Z,15.00,88.00
2026-04-07T03:41:00Z,15.62,86.22
2026-04-07T03:42:00Z,15.62,87.00
2026-04-07T03:43:00Z,15.00,87.00
2026-04-07T03:45:00Z,13.31,87.00
2026-04-07T03:46:00Z,15.00,87.00
2026-04-07T03:47:00Z,15.84,87.00
2026-04-07T03:48:00Z,16.00,87.00
2026-04-07T03:50:00Z,15.00,87.00
2026-04-07T03:51:00Z,15.00,87.00
2026-04-07T03:52:00Z,15.00,87.00
2026-04-07T03:53:00Z,15.00,87.16
2026-04-07T03:54:00Z,15.00,85.00
2026-04-07T03:55:00Z,15.00,85.00
2026-04-07T03:56:00Z,15.00,85.00
2026-04-07T03:57:00Z,15.00,85.00
2026-04-07T03:58:00Z,15.38,85.00
2026-04-07T03:59:00Z,13.66,85.00
2026-04-07T04:00:00Z,15.91,87.00
2026-04-07T04:01:00Z,16.79,87.00
2026-04-07T04:02:00Z,17.00,84.30
2026-04-07T04:03:00Z,16.09,84.30
2026-04-07T04:04:00Z,16.00,86.00
2026-04-07T04:05:00Z,15.70,86.00
2026-04-07T04:06:00Z,16.00,86.00
2026-04-07T04:07:00Z,16.00,86.00
2026-04-07T04:08:00Z,16.00,83.40
2026-04-07T04:09:00Z,15.00,86.00
2026-04-07T04:10:00Z,15.00,86.00
2026-04-07T04:13:00Z,14.32,86.00
2026-04-07T04:15:00Z,15.87,86.00
2026-04-07T04:16:00Z,12.64,86.00
2026-04-07T04:17:00Z,14.38,86.00
2026-04-07T04:18:00Z,15.84,87.00
2026-04-07T04:19:00Z,16.00,87.00
2026-04-07T04:20:00Z,16.00,87.00
2026-04-07T04:22:00Z,14.22,88.00
2026-04-07T04:24:00Z,14.87,87.51
2026-04-07T04:27:00Z,14.57,87.00
2026-04-07T04:28:00Z,14.92,88.04
2026-04-07T04:29:00Z,15.66,88.00
2026-04-07T04:30:00Z,13.81,88.00
2026-04-07T04:31:00Z,14.80,88.00
2026-04-07T04:32:00Z,14.00,88.00
2026-04-07T04:34:00Z,13.34,87.90
2026-04-07T04:35:00Z,12.26,87.90
2026-04-07T04:36:00Z,13.32,87.90
2026-04-07T04:37:00Z,13.29,87.90
2026-04-07T04:38:00Z,13.01,87.90
2026-04-07T04:39:00Z,13.10,87.90
2026-04-07T04:40:00Z,13.19,88.51
2026-04-07T04:41:00Z,14.26,88.51
2026-04-07T04:42:00Z,14.99,87.05
2026-04-07T04:43:00Z,15.54,87.05
2026-04-07T04:44:00Z,15.00,87.05
2026-04-07T04:45:00Z,15.43,87.05
2026-04-07T04:46:00Z,12.15,87.05
2026-04-07T04:47:00Z,13.17,88.00
2026-04-07T04:48:00Z,13.17,88.00
2026-04-07T04:50:00Z,14.00,88.00
2026-04-07T04:51:00Z,12.33,88.00
2026-04-07T04:52:00Z,12.86,88.00
2026-04-07T04:53:00Z,14.00,88.00
2026-04-07T04:54:00Z,14.00,88.00
2026-04-07T04:55:00Z,13.92,88.00
2026-04-07T04:56:00Z,13.92,88.00
2026-04-07T04:57:00Z,13.92,87.54
2026-04-07T04:58:00Z,12.12,87.00
2026-04-07T04:59:00Z,12.75,87.00
2026-04-07T05:00:00Z,12.39,87.00
2026-04-07T05:01:00Z,13.47,88.00
2026-04-07T05:02:00Z,13.72,88.00
2026-04-07T05:03:00Z,13.00,88.00
2026-04-07T05:04:00Z,13.00,88.00
2026-04-07T05:05:00Z,13.00,87.83
2026-04-07T05:06:00Z,13.00,88.00
2026-04-07T05:07:00Z,13.00,88.00
2026-04-07T05:08:00Z,13.00,88.00
2026-04-07T05:09:00Z,13.00,88.00
2026-04-07T05:10:00Z,13.00,88.00
2026-04-07T05:11:00Z,13.00,88.00
2026-04-07T05:12:00Z,13.00,88.00
2026-04-07T05:13:00Z,14.25,88.00
2026-04-07T05:14:00Z,16.04,87.36
2026-04-07T05:15:00Z,16.29,86.06
2026-04-07T05:16:00Z,16.75,85.48
2026-04-07T05:17:00Z,18.02,85.63
2026-04-07T05:18:00Z,18.85,84.17
2026-04-07T05:19:00Z,18.50,83.12
2026-04-07T05:20:00Z,19.55,83.14
2026-04-07T05:21:00Z,20.38,82.24
2026-04-07T05:22:00Z,15.66,86.19
2026-04-07T05:23:00Z,15.10,86.58
2026-04-07T05:24:00Z,19.15,83.84
2026-04-07T05:25:00Z,17.68,83.05
2026-04-07T05:26:00Z,21.14,82.04
2026-04-07T05:27:00Z,13.59,87.09
2026-04-07T05:28:00Z,8.55,92.24
2026-04-07T05:29:00Z,8.49,93.80
2026-04-07T05:30:00Z,7.72,93.99
2026-04-07T05:31:00Z,8.54,93.86
2026-04-07T05:32:00Z,11.29,89.30
2026-04-07T05:33:00Z,13.33,89.18
2026-04-07T05:34:00Z,13.90,88.35
2026-04-07T05:35:00Z,11.73,90.00
2026-04-07T05:36:00Z,8.72,90.98
2026-04-07T05:37:00Z,10.98,90.92
2026-04-07T05:38:00Z,8.84,92.43
2026-04-07T05:39:00Z,6.34,93.90
2026-04-07T05:40:00Z,6.95,93.21
2026-04-07T05:41:00Z,10.99,90.33
2026-04-07T05:42:00Z,10.59,91.76
2026-04-07T05:43:00Z,12.23,89.50
2026-04-07T05:44:00Z,8.98,92.55
2026-04-07T05:45:00Z,7.59,93.85
2026-04-07T05:46:00Z,7.73,92.54
2026-04-07T05:47:00Z,7.83,92.00
2026-04-07T05:48:00Z,8.47,94.32
2026-04-07T05:49:00Z,8.61,92.41
2026-04-07T05:50:00Z,10.44,90.68
2026-04-07T05:51:00Z,9.27,90.75
2026-04-07T05:52:00Z,9.86,91.83
2026-04-07T05:53:00Z,16.98,84.52
2026-04-07T05:54:00Z,20.67,80.28
2026-04-07T05:55:00Z,22.24,79.89
2026-04-07T05:56:00Z,24.16,78.91
2026-04-07T05:57:00Z,16.87,85.33
2026-04-07T05:58:00Z,9.34,92.29
2026-04-07T05:59:00Z,11.49,90.93
2026-04-07T06:00:00Z,11.46,91.25
2026-04-07T06:01:00Z,7.83,93.28
2026-04-07T06:02:00Z,6.62,92.40
2026-04-07T06:03:00Z,7.89,93.42
2026-04-07T06:04:00Z,8.62,93.38
2026-04-07T06:05:00Z,8.12,93.99
2026-04-07T06:06:00Z,7.57,93.89
2026-04-07T06:07:00Z,7.76,93.94
2026-04-07T06:08:00Z,8.96,92.99
2026-04-07T06:09:00Z,11.05,91.01
2026-04-07T06:10:00Z,9.75,91.78
2026-04-07T06:11:00Z,13.17,91.30
2026-04-07T06:12:00Z,9.35,92.04
2026-04-07T06:13:00Z,5.98,93.90
2026-04-07T06:14:00Z,4.33,95.84
2026-04-07T06:15:00Z,4.42,96.60
2026-04-07T06:16:00Z,3.73,96.55
2026-04-07T06:17:00Z,2.28,97.94
2026-04-07T06:18:00Z,2.35,97.00
2026-04-07T06:19:00Z,2.96,97.02
2026-04-07T06:20:00Z,2.08,97.86
2026-04-07T06:21:00Z,2.94,97.79
2026-04-07T06:22:00Z,3.86,97.00
2026-04-07T06:23:00Z,4.07,96.21
2026-04-07T06:24:00Z,3.88,97.44
2026-04-07T06:25:00Z,2.12,97.32
2026-04-07T06:26:00Z,1.65,97.92
2026-04-07T06:27:00Z,2.96,98.00
2026-04-07T06:28:00Z,1.87,97.39
2026-04-07T06:29:00Z,1.74,98.52
2026-04-07T06:30:00Z,1.96,98.25
2026-04-07T06:31:00Z,2.55,98.00
2026-04-07T06:32:00Z,2.07,98.21
2026-04-07T06:33:00Z,2.60,98.21
2026-04-07T06:34:00Z,1.17,97.28
2026-04-07T06:35:00Z,1.33,98.87
2026-04-07T06:36:00Z,1.30,98.01
2026-04-07T06:37:00Z,1.89,98.91
2026-04-07T06:38:00Z,2.02,99.00
2026-04-07T06:39:00Z,1.44,99.00
2026-04-07T06:40:00Z,1.81,99.00
2026-04-07T06:41:00Z,1.79,99.00
2026-04-07T06:42:00Z,1.00,99.00
2026-04-07T06:43:00Z,1.00,99.00
2026-04-07T06:45:00Z,1.00,99.00
2026-04-07T06:48:00Z,1.00,99.00
2026-04-07T06:50:00Z,1.00,99.00
2026-04-07T06:51:00Z,1.00,99.00
2026-04-07T06:52:00Z,1.00,99.00
