# event_ticker=KXATPCHALLENGERMATCH-26APR07PEAZHA
# final_score=6-7(7) 6-4 6-4
# score_resolution=7-6 4-6 4-6
# match_winner=Kody Pearson
# fav_player=Zhao Zhao
# dog_player=Kody Pearson
# kalshi_date=2026-04-07
timestamp,Zhao Zhao,Kody Pearson
2026-04-06T21:01:00Z,,67.00
2026-04-07T01:44:00Z,38.00,67.00
2026-04-07T02:51:00Z,38.00,64.00
2026-04-07T02:53:00Z,38.00,64.51
2026-04-07T03:06:00Z,38.00,65.00
2026-04-07T03:09:00Z,38.00,65.00
2026-04-07T03:33:00Z,38.00,62.00
2026-04-07T03:35:00Z,38.00,61.00
2026-04-07T03:49:00Z,38.00,65.00
2026-04-07T03:56:00Z,38.00,65.00
2026-04-07T04:00:00Z,36.00,65.00
2026-04-07T04:07:00Z,36.00,65.00
2026-04-07T04:09:00Z,36.00,65.00
2026-04-07T04:10:00Z,36.00,65.00
2026-04-07T04:16:00Z,36.00,65.00
2026-04-07T04:20:00Z,36.00,65.00
2026-04-07T04:31:00Z,36.00,65.00
2026-04-07T04:33:00Z,36.00,65.00
2026-04-07T04:36:00Z,36.00,65.95
2026-04-07T04:38:00Z,36.00,65.00
2026-04-07T04:45:00Z,35.00,65.00
2026-04-07T04:57:00Z,35.00,65.00
2026-04-07T05:03:00Z,35.00,65.94
2026-04-07T05:06:00Z,35.00,66.00
2026-04-07T05:18:00Z,35.00,66.00
2026-04-07T05:23:00Z,35.00,66.00
2026-04-07T05:27:00Z,35.00,63.00
2026-04-07T05:30:00Z,35.00,66.00
2026-04-07T05:42:00Z,35.00,66.00
2026-04-07T05:44:00Z,35.00,66.00
2026-04-07T05:46:00Z,35.00,65.00
2026-04-07T05:55:00Z,35.00,65.00
2026-04-07T06:00:00Z,36.00,65.00
2026-04-07T06:11:00Z,36.00,65.64
2026-04-07T06:37:00Z,35.00,65.64
2026-04-07T07:01:00Z,35.00,66.00
2026-04-07T07:06:00Z,35.00,66.00
2026-04-07T07:12:00Z,35.00,66.00
2026-04-07T07:38:00Z,35.00,66.00
2026-04-07T07:42:00Z,35.00,66.00
2026-04-07T07:45:00Z,35.00,66.00
2026-04-07T07:46:00Z,35.00,66.00
2026-04-07T07:47:00Z,35.00,66.00
2026-04-07T07:51:00Z,35.00,66.00
2026-04-07T07:54:00Z,34.00,66.00
2026-04-07T07:57:00Z,34.00,65.00
2026-04-07T07:58:00Z,34.00,66.00
2026-04-07T08:03:00Z,40.59,62.20
2026-04-07T08:04:00Z,40.59,65.32
2026-04-07T08:06:00Z,40.59,66.00
2026-04-07T08:07:00Z,40.59,66.00
2026-04-07T08:08:00Z,36.77,66.00
2026-04-07T08:09:00Z,37.00,66.00
2026-04-07T08:10:00Z,37.00,65.00
2026-04-07T08:12:00Z,37.00,65.00
2026-04-07T08:15:00Z,37.00,64.46
2026-04-07T08:16:00Z,37.00,65.83
2026-04-07T08:17:00Z,37.00,65.45
2026-04-07T08:21:00Z,37.00,65.50
2026-04-07T08:24:00Z,37.00,66.08
2026-04-07T08:25:00Z,37.00,67.00
2026-04-07T08:27:00Z,37.00,67.00
2026-04-07T08:29:00Z,34.00,67.00
2026-04-07T08:31:00Z,37.18,66.00
2026-04-07T08:33:00Z,37.18,66.00
2026-04-07T08:34:00Z,39.97,63.92
2026-04-07T08:35:00Z,39.97,63.00
2026-04-07T08:36:00Z,33.91,67.55
2026-04-07T08:37:00Z,34.74,64.00
2026-04-07T08:38:00Z,22.99,73.66
2026-04-07T08:39:00Z,22.44,78.87
2026-04-07T08:40:00Z,23.95,78.87
2026-04-07T08:41:00Z,24.82,79.70
2026-04-07T08:42:00Z,24.82,79.00
2026-04-07T08:43:00Z,24.85,79.00
2026-04-07T08:44:00Z,22.95,80.28
2026-04-07T08:45:00Z,22.95,80.28
2026-04-07T08:46:00Z,24.82,77.00
2026-04-07T08:48:00Z,25.00,78.00
2026-04-07T08:49:00Z,19.92,83.68
2026-04-07T08:50:00Z,20.67,82.06
2026-04-07T08:51:00Z,25.62,82.06
2026-04-07T08:52:00Z,25.62,76.25
2026-04-07T08:53:00Z,26.89,73.38
2026-04-07T08:54:00Z,24.29,73.47
2026-04-07T08:55:00Z,24.29,75.00
2026-04-07T08:56:00Z,31.81,70.96
2026-04-07T08:57:00Z,39.79,62.30
2026-04-07T08:58:00Z,44.58,59.27
2026-04-07T08:59:00Z,41.14,56.57
2026-04-07T09:00:00Z,47.30,54.88
2026-04-07T09:01:00Z,44.13,55.94
2026-04-07T09:02:00Z,45.50,58.53
2026-04-07T09:03:00Z,48.70,56.15
2026-04-07T09:04:00Z,42.00,57.84
2026-04-07T09:05:00Z,40.87,56.00
2026-04-07T09:06:00Z,45.78,53.50
2026-04-07T09:07:00Z,50.00,52.95
2026-04-07T09:08:00Z,50.00,55.29
2026-04-07T09:09:00Z,51.78,54.78
2026-04-07T09:10:00Z,45.55,52.94
2026-04-07T09:11:00Z,44.01,59.79
2026-04-07T09:12:00Z,48.03,60.22
2026-04-07T09:13:00Z,48.89,54.21
2026-04-07T09:14:00Z,52.91,52.26
2026-04-07T09:15:00Z,54.61,52.02
2026-04-07T09:16:00Z,48.54,53.79
2026-04-07T09:17:00Z,48.79,56.77
2026-04-07T09:18:00Z,44.74,57.22
2026-04-07T09:19:00Z,36.71,63.29
2026-04-07T09:20:00Z,37.91,64.29
2026-04-07T09:21:00Z,42.03,59.80
2026-04-07T09:22:00Z,47.44,53.85
2026-04-07T09:23:00Z,47.00,53.53
2026-04-07T09:24:00Z,51.61,52.91
2026-04-07T09:25:00Z,44.91,57.81
2026-04-07T09:26:00Z,48.50,49.59
2026-04-07T09:27:00Z,51.54,45.72
2026-04-07T09:28:00Z,44.41,57.28
2026-04-07T09:29:00Z,42.72,62.56
2026-04-07T09:30:00Z,43.46,57.57
2026-04-07T09:31:00Z,44.58,55.78
2026-04-07T09:32:00Z,47.82,52.92
2026-04-07T09:33:00Z,47.82,52.56
2026-04-07T09:34:00Z,48.90,56.33
2026-04-07T09:35:00Z,42.60,58.27
2026-04-07T09:36:00Z,52.56,51.32
2026-04-07T09:37:00Z,48.98,53.72
2026-04-07T09:38:00Z,54.89,46.88
2026-04-07T09:39:00Z,51.83,48.72
2026-04-07T09:40:00Z,49.28,53.02
2026-04-07T09:41:00Z,40.46,61.70
2026-04-07T09:42:00Z,36.96,58.53
2026-04-07T09:43:00Z,54.13,42.37
2026-04-07T09:44:00Z,64.28,33.28
2026-04-07T09:45:00Z,66.26,34.16
2026-04-07T09:46:00Z,67.04,32.47
2026-04-07T09:47:00Z,71.66,32.13
2026-04-07T09:48:00Z,74.22,29.35
2026-04-07T09:49:00Z,72.38,25.37
2026-04-07T09:50:00Z,69.67,31.54
2026-04-07T09:51:00Z,73.71,30.69
2026-04-07T09:52:00Z,81.56,18.28
2026-04-07T09:53:00Z,86.06,11.43
2026-04-07T09:54:00Z,86.06,15.85
2026-04-07T09:55:00Z,86.76,12.49
2026-04-07T09:56:00Z,88.00,10.33
2026-04-07T09:57:00Z,89.00,12.00
2026-04-07T09:58:00Z,93.35,9.73
2026-04-07T09:59:00Z,92.28,10.83
2026-04-07T10:00:00Z,90.67,9.96
2026-04-07T10:01:00Z,89.94,12.03
2026-04-07T10:02:00Z,90.97,11.61
2026-04-07T10:03:00Z,89.81,13.49
2026-04-07T10:04:00Z,87.96,13.46
2026-04-07T10:05:00Z,91.00,12.40
2026-04-07T10:06:00Z,92.25,7.68
2026-04-07T10:07:00Z,96.04,4.84
2026-04-07T10:08:00Z,95.51,5.88
2026-04-07T10:09:00Z,94.00,7.42
2026-04-07T10:10:00Z,91.87,11.00
2026-04-07T10:11:00Z,92.00,10.99
2026-04-07T10:12:00Z,89.69,12.49
2026-04-07T10:13:00Z,90.02,9.75
2026-04-07T10:14:00Z,92.88,8.82
2026-04-07T10:15:00Z,96.72,6.85
2026-04-07T10:16:00Z,93.22,7.63
2026-04-07T10:17:00Z,97.04,7.85
2026-04-07T10:18:00Z,95.75,7.76
2026-04-07T10:19:00Z,92.43,4.05
2026-04-07T10:20:00Z,91.64,7.23
2026-04-07T10:21:00Z,89.50,10.27
2026-04-07T10:22:00Z,76.47,23.94
2026-04-07T10:23:00Z,77.81,21.53
2026-04-07T10:24:00Z,91.07,11.12
2026-04-07T10:25:00Z,80.71,11.80
2026-04-07T10:26:00Z,83.68,14.84
2026-04-07T10:27:00Z,83.80,15.96
2026-04-07T10:28:00Z,82.85,22.38
2026-04-07T10:29:00Z,70.89,36.15
2026-04-07T10:30:00Z,60.33,40.25
2026-04-07T10:31:00Z,62.24,39.77
2026-04-07T10:32:00Z,60.43,39.16
2026-04-07T10:33:00Z,71.21,33.35
2026-04-07T10:34:00Z,64.75,34.25
2026-04-07T10:35:00Z,63.53,37.67
2026-04-07T10:36:00Z,63.90,34.89
2026-04-07T10:37:00Z,57.59,41.36
2026-04-07T10:38:00Z,44.30,53.83
2026-04-07T10:39:00Z,37.10,62.18
2026-04-07T10:40:00Z,44.55,47.66
2026-04-07T10:41:00Z,70.56,33.04
2026-04-07T10:42:00Z,65.65,38.37
2026-04-07T10:43:00Z,67.90,35.88
2026-04-07T10:44:00Z,63.07,38.62
2026-04-07T10:45:00Z,65.62,33.80
2026-04-07T10:46:00Z,60.45,37.93
2026-04-07T10:47:00Z,65.97,31.82
2026-04-07T10:48:00Z,60.76,44.36
2026-04-07T10:49:00Z,54.25,44.00
2026-04-07T10:50:00Z,55.92,46.37
2026-04-07T10:51:00Z,57.24,42.12
2026-04-07T10:52:00Z,41.86,54.95
2026-04-07T10:53:00Z,39.43,59.26
2026-04-07T10:54:00Z,40.16,59.87
2026-04-07T10:55:00Z,34.53,68.45
2026-04-07T10:56:00Z,30.91,67.84
2026-04-07T10:57:00Z,31.99,67.91
2026-04-07T10:58:00Z,33.55,67.96
2026-04-07T10:59:00Z,36.38,67.07
2026-04-07T11:00:00Z,41.80,61.96
2026-04-07T11:01:00Z,41.48,59.87
2026-04-07T11:02:00Z,46.01,53.26
2026-04-07T11:03:00Z,54.03,38.94
2026-04-07T11:04:00Z,64.69,36.13
2026-04-07T11:05:00Z,64.43,37.96
2026-04-07T11:06:00Z,60.73,44.70
2026-04-07T11:07:00Z,48.96,48.63
2026-04-07T11:08:00Z,44.90,55.99
2026-04-07T11:09:00Z,40.83,64.62
2026-04-07T11:10:00Z,38.43,66.20
2026-04-07T11:11:00Z,38.26,63.19
2026-04-07T11:12:00Z,38.53,62.15
2026-04-07T11:13:00Z,36.64,63.20
2026-04-07T11:14:00Z,31.90,69.10
2026-04-07T11:15:00Z,32.19,70.42
2026-04-07T11:16:00Z,29.90,72.12
2026-04-07T11:17:00Z,33.95,71.64
2026-04-07T11:18:00Z,32.08,69.70
2026-04-07T11:19:00Z,38.95,66.18
2026-04-07T11:20:00Z,43.13,59.51
2026-04-07T11:21:00Z,49.28,53.60
2026-04-07T11:22:00Z,42.19,59.95
2026-04-07T11:23:00Z,32.63,69.63
2026-04-07T11:24:00Z,28.63,73.25
2026-04-07T11:25:00Z,38.90,65.66
2026-04-07T11:26:00Z,44.11,57.82
2026-04-07T11:27:00Z,39.34,63.67
2026-04-07T11:28:00Z,33.83,70.29
2026-04-07T11:29:00Z,44.07,60.27
2026-04-07T11:30:00Z,44.08,57.95
2026-04-07T11:31:00Z,41.12,68.02
2026-04-07T11:32:00Z,26.70,75.88
2026-04-07T11:33:00Z,33.48,68.48
2026-04-07T11:34:00Z,33.19,69.19
2026-04-07T11:35:00Z,30.26,77.12
2026-04-07T11:36:00Z,16.47,82.87
2026-04-07T11:37:00Z,15.46,88.42
2026-04-07T11:38:00Z,3.23,96.72
2026-04-07T11:39:00Z,1.00,99.00
2026-04-07T11:40:00Z,1.00,99.00
2026-04-07T11:41:00Z,1.00,99.00
2026-04-07T11:42:00Z,1.00,99.00
