# event_ticker=KXATPMATCH-26FEB22ZVEMOU
# final_score=6-2 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Corentin Moutet
# kalshi_date=2026-02-22
timestamp,Alexander Zverev,Corentin Moutet
2026-02-24T14:16:00Z,81.00,
2026-02-24T14:18:00Z,81.00,
2026-02-24T14:24:00Z,81.00,20.00
2026-02-24T14:30:00Z,81.00,20.00
2026-02-24T14:39:00Z,81.00,20.00
2026-02-24T14:40:00Z,81.00,20.00
2026-02-24T14:45:00Z,81.00,20.00
2026-02-24T14:46:00Z,81.00,20.00
2026-02-24T14:49:00Z,81.00,20.00
2026-02-24T14:56:00Z,81.00,20.00
2026-02-24T14:57:00Z,81.00,20.00
2026-02-24T15:00:00Z,81.00,20.00
2026-02-24T15:02:00Z,81.00,20.00
2026-02-24T15:03:00Z,81.00,20.00
2026-02-24T15:10:00Z,81.00,20.00
2026-02-24T15:11:00Z,81.00,20.00
2026-02-24T15:12:00Z,81.00,20.00
2026-02-24T15:13:00Z,81.00,20.00
2026-02-24T15:14:00Z,81.00,20.00
2026-02-24T15:21:00Z,81.00,20.00
2026-02-24T15:23:00Z,80.00,20.00
2026-02-24T15:25:00Z,81.00,20.00
2026-02-24T15:26:00Z,81.00,20.00
2026-02-24T15:32:00Z,81.00,20.00
2026-02-24T15:33:00Z,81.00,20.00
2026-02-24T15:34:00Z,81.00,20.00
2026-02-24T15:36:00Z,81.00,20.00
2026-02-24T15:37:00Z,81.00,20.00
2026-02-24T15:38:00Z,81.00,20.00
2026-02-24T15:41:00Z,81.00,20.00
2026-02-24T15:43:00Z,81.00,20.00
2026-02-24T15:48:00Z,81.00,20.00
2026-02-24T15:50:00Z,81.00,19.00
2026-02-24T15:53:00Z,81.00,19.00
2026-02-24T15:55:00Z,80.00,19.00
2026-02-24T15:56:00Z,80.00,20.00
2026-02-24T15:57:00Z,81.00,20.00
2026-02-24T16:01:00Z,81.00,20.00
2026-02-24T16:02:00Z,80.00,20.00
2026-02-24T16:03:00Z,80.00,20.00
2026-02-24T16:04:00Z,80.00,20.09
2026-02-24T16:06:00Z,81.00,20.09
2026-02-24T16:08:00Z,81.00,20.09
2026-02-24T16:17:00Z,81.00,19.00
2026-02-24T16:22:00Z,81.00,19.00
2026-02-24T16:23:00Z,81.00,20.00
2026-02-24T16:26:00Z,81.00,19.00
2026-02-24T16:27:00Z,80.98,19.00
2026-02-24T16:28:00Z,80.98,19.00
2026-02-24T16:33:00Z,81.00,19.00
2026-02-24T16:36:00Z,81.00,19.00
2026-02-24T16:38:00Z,81.00,19.00
2026-02-24T16:43:00Z,81.00,19.00
2026-02-24T16:44:00Z,81.00,19.00
2026-02-24T16:46:00Z,81.00,19.00
2026-02-24T16:47:00Z,81.00,19.00
2026-02-24T16:49:00Z,82.00,19.00
2026-02-24T16:51:00Z,82.00,19.00
2026-02-24T16:55:00Z,82.00,19.00
2026-02-24T17:00:00Z,82.00,19.00
2026-02-24T17:01:00Z,82.00,19.00
2026-02-24T17:03:00Z,82.00,19.00
2026-02-24T17:13:00Z,82.00,19.00
2026-02-24T17:16:00Z,82.00,19.00
2026-02-24T17:18:00Z,82.00,19.00
2026-02-24T17:19:00Z,82.00,18.00
2026-02-24T17:23:00Z,82.00,19.00
2026-02-24T17:27:00Z,82.00,19.00
2026-02-24T17:30:00Z,82.00,19.00
2026-02-24T17:39:00Z,82.00,19.00
2026-02-24T17:42:00Z,82.00,19.00
2026-02-24T17:44:00Z,82.00,19.00
2026-02-24T17:46:00Z,82.00,19.00
2026-02-24T17:47:00Z,82.00,19.00
2026-02-24T17:48:00Z,82.00,17.00
2026-02-24T17:49:00Z,82.00,17.00
2026-02-24T17:50:00Z,82.00,17.00
2026-02-24T17:57:00Z,82.00,17.00
2026-02-24T18:00:00Z,82.00,18.00
2026-02-24T18:02:00Z,82.00,18.00
2026-02-24T18:06:00Z,82.00,18.00
2026-02-24T18:08:00Z,82.00,18.00
2026-02-24T18:11:00Z,82.00,18.00
2026-02-24T18:12:00Z,82.00,18.00
2026-02-24T18:15:00Z,82.00,18.00
2026-02-24T18:19:00Z,82.00,18.00
2026-02-24T18:22:00Z,82.00,18.00
2026-02-24T18:23:00Z,82.00,18.00
2026-02-24T18:24:00Z,83.00,18.00
2026-02-24T18:25:00Z,83.00,18.00
2026-02-24T18:27:00Z,82.00,18.00
2026-02-24T18:29:00Z,82.00,18.00
2026-02-24T18:30:00Z,83.00,18.00
2026-02-24T18:31:00Z,83.00,18.00
2026-02-24T18:35:00Z,83.00,18.00
2026-02-24T18:36:00Z,83.00,18.00
2026-02-24T18:37:00Z,82.00,18.00
2026-02-24T18:38:00Z,83.00,18.00
2026-02-24T18:40:00Z,83.00,18.00
2026-02-24T18:41:00Z,83.00,18.00
2026-02-24T18:42:00Z,82.79,18.00
2026-02-24T18:45:00Z,82.79,18.00
2026-02-24T18:49:00Z,82.00,18.00
2026-02-24T18:52:00Z,82.00,18.00
2026-02-24T18:53:00Z,83.00,18.00
2026-02-24T18:57:00Z,83.00,18.00
2026-02-24T18:58:00Z,83.00,18.00
2026-02-24T18:59:00Z,83.00,18.00
2026-02-24T19:01:00Z,82.00,18.00
2026-02-24T19:02:00Z,82.00,18.00
2026-02-24T19:03:00Z,83.00,18.00
2026-02-24T19:08:00Z,83.00,18.00
2026-02-24T19:10:00Z,83.00,18.98
2026-02-24T19:11:00Z,82.00,18.98
2026-02-24T19:22:00Z,81.00,18.98
2026-02-24T19:23:00Z,82.00,18.98
2026-02-24T19:24:00Z,82.00,18.98
2026-02-24T19:25:00Z,82.00,19.00
2026-02-24T19:26:00Z,82.00,19.00
2026-02-24T19:27:00Z,82.00,19.00
2026-02-24T19:31:00Z,82.00,19.00
2026-02-24T19:33:00Z,82.00,19.00
2026-02-24T19:34:00Z,82.00,19.00
2026-02-24T19:37:00Z,82.00,18.00
2026-02-24T19:41:00Z,82.00,18.00
2026-02-24T19:42:00Z,82.00,18.00
2026-02-24T19:44:00Z,82.00,18.73
2026-02-24T19:45:00Z,82.00,18.73
2026-02-24T19:48:00Z,81.23,18.73
2026-02-24T19:49:00Z,82.00,19.00
2026-02-24T19:54:00Z,82.00,19.00
2026-02-24T19:55:00Z,82.00,19.00
2026-02-24T19:57:00Z,82.00,19.00
2026-02-24T19:58:00Z,82.00,19.00
2026-02-24T20:00:00Z,82.00,19.00
2026-02-24T20:03:00Z,82.00,18.00
2026-02-24T20:05:00Z,82.00,18.00
2026-02-24T20:07:00Z,82.00,18.50
2026-02-24T20:08:00Z,81.00,18.50
2026-02-24T20:09:00Z,82.00,18.50
2026-02-24T20:13:00Z,82.00,18.50
2026-02-24T20:15:00Z,82.00,18.50
2026-02-24T20:16:00Z,82.00,19.00
2026-02-24T20:19:00Z,82.00,19.00
2026-02-24T20:23:00Z,82.00,19.00
2026-02-24T20:30:00Z,82.00,19.00
2026-02-24T20:31:00Z,82.00,19.00
2026-02-24T20:39:00Z,82.00,19.00
2026-02-24T20:43:00Z,82.00,19.00
2026-02-24T20:46:00Z,82.00,19.00
2026-02-24T20:47:00Z,82.00,19.00
2026-02-24T20:49:00Z,82.00,19.00
2026-02-24T20:56:00Z,82.00,19.00
2026-02-24T21:02:00Z,82.00,17.00
2026-02-24T21:07:00Z,82.00,17.00
2026-02-24T21:08:00Z,82.00,18.00
2026-02-24T21:09:00Z,82.00,18.00
2026-02-24T21:10:00Z,82.00,18.00
2026-02-24T21:12:00Z,82.00,18.00
2026-02-24T21:24:00Z,82.00,18.00
2026-02-24T21:25:00Z,82.00,18.00
2026-02-24T21:26:00Z,82.00,18.00
2026-02-24T21:27:00Z,83.00,17.00
2026-02-24T21:32:00Z,83.00,17.00
2026-02-24T21:33:00Z,83.00,17.00
2026-02-24T21:34:00Z,83.00,17.00
2026-02-24T21:35:00Z,83.00,17.00
2026-02-24T21:37:00Z,83.00,18.00
2026-02-24T21:42:00Z,83.00,18.00
2026-02-24T21:43:00Z,82.36,18.00
2026-02-24T21:44:00Z,83.00,18.00
2026-02-24T21:47:00Z,83.00,18.00
2026-02-24T21:54:00Z,83.00,18.00
2026-02-24T21:55:00Z,83.00,18.00
2026-02-24T21:59:00Z,83.00,18.00
2026-02-24T22:00:00Z,83.00,18.00
2026-02-24T22:05:00Z,83.00,18.00
2026-02-24T22:06:00Z,83.00,18.00
2026-02-24T22:07:00Z,83.00,18.00
2026-02-24T22:08:00Z,83.00,18.00
2026-02-24T22:13:00Z,83.00,18.00
2026-02-24T22:17:00Z,83.00,18.00
2026-02-24T22:18:00Z,82.00,18.00
2026-02-24T22:21:00Z,83.00,18.00
2026-02-24T22:22:00Z,82.03,18.00
2026-02-24T22:23:00Z,82.00,18.00
2026-02-24T22:24:00Z,83.00,18.00
2026-02-24T22:27:00Z,83.00,18.00
2026-02-24T22:28:00Z,83.00,18.00
2026-02-24T22:30:00Z,83.00,17.00
2026-02-24T22:32:00Z,83.00,17.00
2026-02-24T22:35:00Z,83.00,17.00
2026-02-24T22:36:00Z,83.00,17.00
2026-02-24T22:38:00Z,83.00,17.00
2026-02-24T22:40:00Z,83.00,17.00
2026-02-24T22:41:00Z,83.00,18.00
2026-02-24T22:44:00Z,83.00,18.00
2026-02-24T22:49:00Z,83.00,18.00
2026-02-24T22:50:00Z,83.00,18.00
2026-02-24T22:52:00Z,83.00,18.00
2026-02-24T22:53:00Z,82.69,18.00
2026-02-24T22:55:00Z,82.69,18.00
2026-02-24T22:56:00Z,83.00,18.00
2026-02-24T22:57:00Z,83.00,18.00
2026-02-24T23:00:00Z,83.00,18.00
2026-02-24T23:02:00Z,84.00,18.00
2026-02-24T23:03:00Z,84.00,18.00
2026-02-24T23:04:00Z,84.00,18.00
2026-02-24T23:05:00Z,84.00,18.00
2026-02-24T23:07:00Z,84.00,18.00
