# event_ticker=KXATPMATCH-25OCT03TIAHAN
# final_score=6-7(9) 6-2 6-1
# score_resolution=7-6 2-6 1-6
# match_winner=Yannick Hanfmann
# fav_player=Frances Tiafoe
# dog_player=Yannick Hanfmann
# kalshi_date=2025-10-03
timestamp,Frances Tiafoe,Yannick Hanfmann
2025-10-03T00:32:00Z,62.86,39.00
2025-10-03T00:40:00Z,63.00,39.00
2025-10-03T00:41:00Z,63.00,39.00
2025-10-03T00:48:00Z,63.00,39.00
2025-10-03T00:49:00Z,63.00,39.00
2025-10-03T00:52:00Z,63.00,39.00
2025-10-03T00:56:00Z,63.00,39.00
2025-10-03T00:59:00Z,63.00,39.00
2025-10-03T01:00:00Z,63.00,39.00
2025-10-03T01:13:00Z,63.00,39.00
2025-10-03T01:17:00Z,63.00,39.00
2025-10-03T01:18:00Z,63.00,38.00
2025-10-03T01:21:00Z,63.00,38.00
2025-10-03T01:24:00Z,63.00,38.00
2025-10-03T01:30:00Z,63.00,39.00
2025-10-03T01:31:00Z,63.00,39.00
2025-10-03T01:35:00Z,62.00,39.00
2025-10-03T01:39:00Z,62.00,39.00
2025-10-03T01:40:00Z,62.00,39.00
2025-10-03T01:41:00Z,62.00,39.00
2025-10-03T01:44:00Z,62.00,39.00
2025-10-03T01:45:00Z,62.00,39.00
2025-10-03T01:46:00Z,62.00,39.00
2025-10-03T01:48:00Z,62.00,39.00
2025-10-03T01:53:00Z,62.00,39.00
2025-10-03T01:54:00Z,62.00,39.00
2025-10-03T01:57:00Z,62.00,39.00
2025-10-03T02:01:00Z,62.00,39.00
2025-10-03T02:04:00Z,62.00,39.00
2025-10-03T02:05:00Z,62.79,39.00
2025-10-03T02:12:00Z,62.00,39.00
2025-10-03T02:15:00Z,63.00,39.00
2025-10-03T02:17:00Z,62.98,39.00
2025-10-03T02:20:00Z,62.00,39.00
2025-10-03T02:21:00Z,63.00,39.00
2025-10-03T02:26:00Z,63.00,39.00
2025-10-03T02:34:00Z,63.00,39.00
2025-10-03T02:35:00Z,63.00,39.00
2025-10-03T02:41:00Z,63.00,39.00
2025-10-03T02:43:00Z,63.00,39.00
2025-10-03T02:44:00Z,62.66,39.00
2025-10-03T02:46:00Z,63.00,39.00
2025-10-03T02:47:00Z,63.00,39.00
2025-10-03T02:49:00Z,63.00,39.00
2025-10-03T02:50:00Z,63.00,38.00
2025-10-03T02:51:00Z,62.63,39.00
2025-10-03T02:53:00Z,63.00,39.00
2025-10-03T02:54:00Z,63.00,39.00
2025-10-03T02:56:00Z,63.00,39.00
2025-10-03T02:58:00Z,63.00,39.00
2025-10-03T02:59:00Z,62.00,39.00
2025-10-03T03:02:00Z,63.00,39.00
2025-10-03T03:03:00Z,63.00,39.00
2025-10-03T03:04:00Z,63.00,39.00
2025-10-03T03:06:00Z,63.00,39.00
2025-10-03T03:13:00Z,63.00,39.00
2025-10-03T03:14:00Z,63.00,39.00
2025-10-03T03:16:00Z,63.00,39.00
2025-10-03T03:17:00Z,63.00,39.00
2025-10-03T03:18:00Z,63.00,39.00
2025-10-03T03:19:00Z,63.00,39.00
2025-10-03T03:20:00Z,63.00,39.00
2025-10-03T03:21:00Z,63.00,39.00
2025-10-03T03:22:00Z,63.00,39.00
2025-10-03T03:23:00Z,63.00,39.00
2025-10-03T03:24:00Z,63.00,39.00
2025-10-03T03:26:00Z,63.00,39.00
2025-10-03T03:27:00Z,63.00,39.00
2025-10-03T03:28:00Z,63.00,39.00
2025-10-03T03:31:00Z,63.00,39.00
2025-10-03T03:32:00Z,63.00,39.00
2025-10-03T03:33:00Z,63.00,39.00
2025-10-03T03:34:00Z,63.00,39.00
2025-10-03T03:35:00Z,63.00,39.00
2025-10-03T03:37:00Z,63.00,39.00
2025-10-03T03:38:00Z,63.00,39.00
2025-10-03T03:39:00Z,63.00,39.00
2025-10-03T03:40:00Z,63.00,39.00
2025-10-03T03:41:00Z,63.00,39.00
2025-10-03T03:42:00Z,62.71,39.00
2025-10-03T03:43:00Z,62.06,39.00
2025-10-03T03:44:00Z,62.96,39.00
2025-10-03T03:45:00Z,62.94,39.00
2025-10-03T03:46:00Z,62.89,39.00
2025-10-03T03:47:00Z,62.94,39.00
2025-10-03T03:48:00Z,62.88,39.00
2025-10-03T03:49:00Z,62.95,38.62
2025-10-03T03:50:00Z,61.22,40.00
2025-10-03T03:51:00Z,63.45,38.72
2025-10-03T03:52:00Z,63.00,38.00
2025-10-03T03:53:00Z,62.82,38.00
2025-10-03T03:54:00Z,63.10,38.68
2025-10-03T03:55:00Z,62.26,38.68
2025-10-03T03:56:00Z,63.00,38.00
2025-10-03T03:57:00Z,63.00,38.00
2025-10-03T03:58:00Z,63.05,38.00
2025-10-03T03:59:00Z,64.00,37.28
2025-10-03T04:00:00Z,64.00,37.00
2025-10-03T04:01:00Z,64.00,37.00
2025-10-03T04:02:00Z,64.00,37.00
2025-10-03T04:03:00Z,64.00,36.29
2025-10-03T04:04:00Z,64.00,37.00
2025-10-03T04:05:00Z,63.63,36.25
2025-10-03T04:06:00Z,63.05,38.00
2025-10-03T04:07:00Z,63.00,38.00
2025-10-03T04:08:00Z,63.26,38.00
2025-10-03T04:09:00Z,64.00,38.00
2025-10-03T04:10:00Z,63.00,38.00
2025-10-03T04:11:00Z,63.88,38.00
2025-10-03T04:12:00Z,63.00,38.00
2025-10-03T04:13:00Z,63.00,38.00
2025-10-03T04:14:00Z,63.00,38.00
2025-10-03T04:15:00Z,63.00,38.00
2025-10-03T04:16:00Z,63.58,37.00
2025-10-03T04:17:00Z,64.00,37.00
2025-10-03T04:18:00Z,64.00,37.91
2025-10-03T04:19:00Z,64.00,38.00
2025-10-03T04:20:00Z,64.00,37.83
2025-10-03T04:21:00Z,64.00,38.00
2025-10-03T04:22:00Z,64.00,38.00
2025-10-03T04:23:00Z,63.59,38.00
2025-10-03T04:24:00Z,64.00,38.00
2025-10-03T04:25:00Z,64.00,38.00
2025-10-03T04:26:00Z,64.00,38.00
2025-10-03T04:27:00Z,64.00,38.00
2025-10-03T04:28:00Z,63.71,37.23
2025-10-03T04:29:00Z,64.00,37.00
2025-10-03T04:30:00Z,64.96,36.02
2025-10-03T04:31:00Z,65.00,37.00
2025-10-03T04:32:00Z,65.00,37.00
2025-10-03T04:33:00Z,65.00,37.00
2025-10-03T04:34:00Z,65.00,37.00
2025-10-03T04:35:00Z,65.00,37.00
2025-10-03T04:36:00Z,66.00,37.00
2025-10-03T04:39:00Z,65.90,37.00
2025-10-03T04:40:00Z,66.00,37.32
2025-10-03T04:41:00Z,65.00,37.00
2025-10-03T04:42:00Z,65.49,37.00
2025-10-03T04:43:00Z,67.69,34.97
2025-10-03T04:44:00Z,70.64,33.67
2025-10-03T04:45:00Z,70.91,32.02
2025-10-03T04:46:00Z,69.99,31.00
2025-10-03T04:47:00Z,68.38,37.00
2025-10-03T04:48:00Z,66.33,35.05
2025-10-03T04:49:00Z,63.94,38.99
2025-10-03T04:50:00Z,64.26,41.90
2025-10-03T04:51:00Z,52.80,49.58
2025-10-03T04:52:00Z,51.53,56.39
2025-10-03T04:53:00Z,45.54,56.04
2025-10-03T04:54:00Z,51.20,56.13
2025-10-03T04:55:00Z,43.61,58.41
2025-10-03T04:56:00Z,41.06,60.75
2025-10-03T04:57:00Z,46.63,56.99
2025-10-03T04:58:00Z,45.60,57.09
2025-10-03T04:59:00Z,40.21,59.68
2025-10-03T05:00:00Z,41.96,59.68
2025-10-03T05:01:00Z,47.07,55.29
2025-10-03T05:02:00Z,48.22,55.03
2025-10-03T05:03:00Z,55.86,47.69
2025-10-03T05:04:00Z,59.95,44.29
2025-10-03T05:05:00Z,51.88,47.78
2025-10-03T05:06:00Z,45.77,55.59
2025-10-03T05:07:00Z,54.51,46.00
2025-10-03T05:08:00Z,63.06,34.92
2025-10-03T05:09:00Z,67.55,36.39
2025-10-03T05:10:00Z,60.68,36.00
2025-10-03T05:11:00Z,60.00,38.00
2025-10-03T05:12:00Z,63.80,38.75
2025-10-03T05:13:00Z,65.49,40.88
2025-10-03T05:14:00Z,64.79,38.27
2025-10-03T05:15:00Z,65.53,36.80
2025-10-03T05:16:00Z,66.15,37.54
2025-10-03T05:17:00Z,64.46,39.00
2025-10-03T05:18:00Z,69.32,34.65
2025-10-03T05:19:00Z,64.72,34.74
2025-10-03T05:20:00Z,67.15,36.91
2025-10-03T05:21:00Z,60.35,40.61
2025-10-03T05:22:00Z,60.02,40.61
2025-10-03T05:23:00Z,66.89,33.54
2025-10-03T05:24:00Z,66.00,33.54
2025-10-03T05:25:00Z,68.27,34.54
2025-10-03T05:26:00Z,64.00,38.75
2025-10-03T05:27:00Z,60.52,38.18
2025-10-03T05:28:00Z,71.00,32.51
2025-10-03T05:29:00Z,66.00,34.08
2025-10-03T05:30:00Z,64.82,36.01
2025-10-03T05:31:00Z,61.41,38.18
2025-10-03T05:32:00Z,64.81,38.67
2025-10-03T05:33:00Z,55.15,46.56
2025-10-03T05:34:00Z,64.12,38.00
2025-10-03T05:35:00Z,61.14,38.21
2025-10-03T05:36:00Z,65.65,41.00
2025-10-03T05:37:00Z,58.33,47.73
2025-10-03T05:38:00Z,61.71,39.20
2025-10-03T05:39:00Z,62.43,42.00
2025-10-03T05:40:00Z,57.41,48.12
2025-10-03T05:41:00Z,63.17,39.61
2025-10-03T05:42:00Z,63.53,36.38
2025-10-03T05:43:00Z,58.27,49.64
2025-10-03T05:44:00Z,58.82,47.28
2025-10-03T05:45:00Z,65.61,35.46
2025-10-03T05:46:00Z,69.12,32.70
2025-10-03T05:47:00Z,61.23,31.91
2025-10-03T05:48:00Z,65.14,37.01
2025-10-03T05:49:00Z,65.00,37.00
2025-10-03T05:50:00Z,58.77,31.14
2025-10-03T05:51:00Z,65.00,36.17
2025-10-03T05:52:00Z,61.00,38.00
2025-10-03T05:53:00Z,61.00,38.00
2025-10-03T05:54:00Z,64.48,35.00
2025-10-03T05:55:00Z,64.30,32.98
2025-10-03T05:56:00Z,64.30,35.00
2025-10-03T05:57:00Z,64.30,35.00
2025-10-03T05:58:00Z,65.26,35.00
2025-10-03T05:59:00Z,66.00,31.00
2025-10-03T06:00:00Z,64.91,31.00
2025-10-03T06:01:00Z,66.00,36.00
2025-10-03T06:02:00Z,64.32,36.00
2025-10-03T06:03:00Z,65.62,32.32
2025-10-03T06:04:00Z,64.75,35.00
2025-10-03T06:05:00Z,62.46,35.00
2025-10-03T06:06:00Z,65.00,41.00
2025-10-03T06:07:00Z,61.00,43.00
2025-10-03T06:08:00Z,60.81,44.88
2025-10-03T06:09:00Z,69.57,21.52
2025-10-03T06:10:00Z,76.80,26.78
2025-10-03T06:11:00Z,78.58,22.05
2025-10-03T06:12:00Z,79.17,23.43
2025-10-03T06:13:00Z,79.00,22.77
2025-10-03T06:14:00Z,78.29,24.28
2025-10-03T06:15:00Z,75.04,32.36
2025-10-03T06:16:00Z,73.32,36.83
2025-10-03T06:17:00Z,67.78,36.36
2025-10-03T06:18:00Z,72.31,30.21
2025-10-03T06:19:00Z,79.88,21.60
2025-10-03T06:20:00Z,81.22,19.80
2025-10-03T06:21:00Z,75.63,24.25
2025-10-03T06:22:00Z,75.47,25.27
2025-10-03T06:23:00Z,73.16,30.00
2025-10-03T06:24:00Z,69.37,34.60
2025-10-03T06:25:00Z,72.09,26.62
2025-10-03T06:26:00Z,75.29,27.05
2025-10-03T06:27:00Z,72.54,28.62
2025-10-03T06:28:00Z,74.19,27.02
2025-10-03T06:29:00Z,87.20,15.47
2025-10-03T06:30:00Z,89.03,9.68
2025-10-03T06:31:00Z,90.64,8.90
2025-10-03T06:32:00Z,92.02,8.00
2025-10-03T06:33:00Z,87.47,12.94
2025-10-03T06:34:00Z,88.59,11.87
2025-10-03T06:35:00Z,84.35,18.81
2025-10-03T06:36:00Z,79.67,20.71
2025-10-03T06:37:00Z,71.03,28.14
2025-10-03T06:38:00Z,69.92,27.50
2025-10-03T06:39:00Z,72.02,27.39
2025-10-03T06:40:00Z,72.75,28.12
2025-10-03T06:41:00Z,71.10,28.28
2025-10-03T06:42:00Z,72.21,30.00
2025-10-03T06:43:00Z,64.53,32.83
2025-10-03T06:44:00Z,70.11,31.17
2025-10-03T06:45:00Z,69.41,30.21
2025-10-03T06:46:00Z,63.97,39.99
2025-10-03T06:47:00Z,59.33,43.51
2025-10-03T06:48:00Z,62.45,33.71
2025-10-03T06:49:00Z,60.00,44.87
2025-10-03T06:50:00Z,48.26,48.35
2025-10-03T06:51:00Z,46.37,54.98
2025-10-03T06:52:00Z,43.71,59.55
2025-10-03T06:53:00Z,43.23,59.65
2025-10-03T06:54:00Z,50.71,49.97
2025-10-03T06:55:00Z,38.89,56.49
2025-10-03T06:56:00Z,43.74,57.13
2025-10-03T06:57:00Z,43.96,57.53
2025-10-03T06:58:00Z,39.11,63.98
2025-10-03T06:59:00Z,35.02,67.65
2025-10-03T07:00:00Z,33.79,68.28
2025-10-03T07:01:00Z,33.62,67.50
2025-10-03T07:02:00Z,35.27,60.10
2025-10-03T07:03:00Z,43.06,61.33
2025-10-03T07:04:00Z,44.23,62.00
2025-10-03T07:05:00Z,42.37,61.63
2025-10-03T07:06:00Z,41.58,62.54
2025-10-03T07:07:00Z,41.15,62.15
2025-10-03T07:08:00Z,54.87,35.54
2025-10-03T07:09:00Z,45.43,50.09
2025-10-03T07:10:00Z,46.42,61.79
2025-10-03T07:11:00Z,42.14,62.36
2025-10-03T07:12:00Z,36.82,60.13
2025-10-03T07:13:00Z,30.13,69.50
2025-10-03T07:14:00Z,14.61,85.48
2025-10-03T07:15:00Z,13.07,90.76
2025-10-03T07:16:00Z,9.74,89.42
2025-10-03T07:17:00Z,10.07,89.70
2025-10-03T07:18:00Z,6.28,90.29
2025-10-03T07:19:00Z,11.33,88.70
2025-10-03T07:20:00Z,13.04,88.90
2025-10-03T07:21:00Z,15.13,84.64
2025-10-03T07:22:00Z,22.68,78.93
2025-10-03T07:23:00Z,33.19,75.73
2025-10-03T07:24:00Z,25.86,84.78
2025-10-03T07:25:00Z,10.32,89.58
2025-10-03T07:26:00Z,9.81,91.69
2025-10-03T07:27:00Z,5.27,92.17
2025-10-03T07:28:00Z,7.74,93.77
2025-10-03T07:29:00Z,3.26,96.36
2025-10-03T07:30:00Z,1.72,98.48
2025-10-03T07:31:00Z,2.52,97.97
2025-10-03T07:32:00Z,1.63,99.00
2025-10-03T07:33:00Z,10.35,88.63
2025-10-03T07:34:00Z,10.35,99.00
2025-10-03T07:35:00Z,10.35,99.00
2025-10-03T07:36:00Z,10.35,97.96
2025-10-03T07:37:00Z,10.35,97.02
2025-10-03T07:38:00Z,10.35,97.00
2025-10-03T07:39:00Z,10.35,97.00
2025-10-03T07:40:00Z,10.35,97.00
2025-10-03T07:41:00Z,10.35,97.00
