# event_ticker=KXATPMATCH-26JAN09SHABUB
# final_score=6-1 7-6(2)
# score_resolution=6-1 7-6
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Juncheng Shang
# kalshi_date=2026-01-09
timestamp,Alexander Bublik,Juncheng Shang
2026-01-09T05:34:00Z,63.00,38.00
2026-01-09T05:41:00Z,63.00,38.00
2026-01-09T05:45:00Z,63.00,38.00
2026-01-09T05:46:00Z,62.00,38.00
2026-01-09T05:47:00Z,63.00,38.00
2026-01-09T05:48:00Z,63.01,38.00
2026-01-09T05:53:00Z,63.00,38.00
2026-01-09T06:00:00Z,63.00,38.00
2026-01-09T06:06:00Z,63.00,38.00
2026-01-09T06:09:00Z,63.00,38.00
2026-01-09T06:21:00Z,63.00,38.00
2026-01-09T06:26:00Z,63.00,38.00
2026-01-09T06:29:00Z,63.00,38.00
2026-01-09T06:31:00Z,63.00,38.00
2026-01-09T06:39:00Z,63.00,38.00
2026-01-09T06:40:00Z,63.00,38.00
2026-01-09T06:41:00Z,64.00,38.00
2026-01-09T06:46:00Z,63.00,38.00
2026-01-09T06:50:00Z,63.14,38.00
2026-01-09T06:51:00Z,63.14,38.00
2026-01-09T06:52:00Z,63.14,38.00
2026-01-09T06:54:00Z,63.14,37.00
2026-01-09T06:57:00Z,63.00,37.00
2026-01-09T06:59:00Z,63.00,37.00
2026-01-09T07:01:00Z,63.00,37.00
2026-01-09T07:03:00Z,63.00,38.00
2026-01-09T07:06:00Z,63.00,38.00
2026-01-09T07:08:00Z,63.00,38.00
2026-01-09T07:09:00Z,63.00,38.00
2026-01-09T07:14:00Z,63.00,38.00
2026-01-09T07:15:00Z,63.00,38.00
2026-01-09T07:17:00Z,63.00,38.00
2026-01-09T07:19:00Z,63.00,38.00
2026-01-09T07:30:00Z,62.00,38.00
2026-01-09T07:31:00Z,63.00,38.00
2026-01-09T07:32:00Z,63.00,38.00
2026-01-09T07:33:00Z,63.00,38.00
2026-01-09T07:35:00Z,63.00,38.00
2026-01-09T07:36:00Z,63.00,38.00
2026-01-09T07:39:00Z,63.00,38.00
2026-01-09T07:41:00Z,63.00,38.00
2026-01-09T07:42:00Z,63.00,38.00
2026-01-09T07:43:00Z,63.00,38.00
2026-01-09T07:44:00Z,63.00,38.00
2026-01-09T07:46:00Z,63.00,38.00
2026-01-09T07:47:00Z,63.00,38.00
2026-01-09T07:48:00Z,63.00,38.00
2026-01-09T07:49:00Z,63.00,38.00
2026-01-09T07:50:00Z,63.00,38.00
2026-01-09T07:52:00Z,63.00,38.00
2026-01-09T07:53:00Z,63.00,38.00
2026-01-09T07:56:00Z,63.00,38.00
2026-01-09T07:57:00Z,63.00,38.00
2026-01-09T07:59:00Z,63.00,38.00
2026-01-09T08:01:00Z,63.00,38.00
2026-01-09T08:03:00Z,63.00,38.00
2026-01-09T08:04:00Z,63.97,38.00
2026-01-09T08:05:00Z,64.00,38.00
2026-01-09T08:06:00Z,64.00,38.00
2026-01-09T08:07:00Z,64.00,38.00
2026-01-09T08:10:00Z,64.00,38.00
2026-01-09T08:12:00Z,64.00,38.00
2026-01-09T08:14:00Z,63.00,38.00
2026-01-09T08:15:00Z,63.00,38.00
2026-01-09T08:19:00Z,63.00,38.00
2026-01-09T08:29:00Z,63.00,38.00
2026-01-09T08:33:00Z,63.00,38.00
2026-01-09T08:34:00Z,63.00,38.00
2026-01-09T08:37:00Z,63.00,38.00
2026-01-09T08:38:00Z,63.00,38.00
2026-01-09T08:39:00Z,63.00,38.00
2026-01-09T08:45:00Z,63.00,38.00
2026-01-09T08:48:00Z,63.00,38.00
2026-01-09T08:53:00Z,63.00,38.00
2026-01-09T08:54:00Z,63.00,38.00
2026-01-09T08:55:00Z,63.00,38.00
2026-01-09T08:56:00Z,63.00,38.00
2026-01-09T08:58:00Z,63.00,38.00
2026-01-09T08:59:00Z,63.00,38.00
2026-01-09T09:00:00Z,63.00,38.00
2026-01-09T09:01:00Z,63.00,38.00
2026-01-09T09:03:00Z,63.00,38.00
2026-01-09T09:06:00Z,63.00,38.00
2026-01-09T09:07:00Z,63.00,38.00
2026-01-09T09:08:00Z,63.38,38.00
2026-01-09T09:10:00Z,64.00,38.00
2026-01-09T09:11:00Z,64.00,38.00
2026-01-09T09:12:00Z,63.00,36.20
2026-01-09T09:14:00Z,64.00,36.20
2026-01-09T09:16:00Z,64.00,36.20
2026-01-09T09:17:00Z,64.00,36.20
2026-01-09T09:19:00Z,64.00,36.00
2026-01-09T09:20:00Z,64.00,37.00
2026-01-09T09:23:00Z,64.00,37.00
2026-01-09T09:25:00Z,64.00,37.00
2026-01-09T09:33:00Z,64.00,37.00
2026-01-09T09:34:00Z,64.00,37.00
2026-01-09T09:36:00Z,64.00,37.00
2026-01-09T09:39:00Z,64.00,37.00
2026-01-09T09:40:00Z,64.00,38.00
2026-01-09T09:43:00Z,64.00,38.00
2026-01-09T09:45:00Z,63.50,38.00
2026-01-09T09:46:00Z,63.50,38.00
2026-01-09T09:50:00Z,64.00,38.00
2026-01-09T09:51:00Z,64.00,38.00
2026-01-09T09:55:00Z,64.00,38.00
2026-01-09T09:56:00Z,64.00,38.00
2026-01-09T09:58:00Z,64.00,38.00
2026-01-09T09:59:00Z,64.00,38.00
2026-01-09T10:00:00Z,64.00,37.00
2026-01-09T10:05:00Z,65.00,37.00
2026-01-09T10:06:00Z,65.00,37.00
2026-01-09T10:07:00Z,65.00,37.00
2026-01-09T10:08:00Z,65.00,36.00
2026-01-09T10:09:00Z,64.90,36.00
2026-01-09T10:10:00Z,66.52,36.00
2026-01-09T10:11:00Z,65.00,36.30
2026-01-09T10:12:00Z,63.82,38.00
2026-01-09T10:13:00Z,68.09,38.00
2026-01-09T10:14:00Z,71.87,33.27
2026-01-09T10:15:00Z,73.90,25.00
2026-01-09T10:16:00Z,75.57,25.47
2026-01-09T10:17:00Z,76.08,21.31
2026-01-09T10:18:00Z,81.13,22.00
2026-01-09T10:19:00Z,83.00,18.77
2026-01-09T10:20:00Z,81.94,19.61
2026-01-09T10:21:00Z,81.53,19.61
2026-01-09T10:22:00Z,81.64,19.65
2026-01-09T10:23:00Z,83.78,16.10
2026-01-09T10:24:00Z,87.00,14.05
2026-01-09T10:25:00Z,87.00,14.27
2026-01-09T10:26:00Z,87.10,12.97
2026-01-09T10:27:00Z,88.09,12.94
2026-01-09T10:28:00Z,89.29,12.11
2026-01-09T10:29:00Z,89.04,11.30
2026-01-09T10:30:00Z,89.55,12.98
2026-01-09T10:31:00Z,89.32,11.61
2026-01-09T10:32:00Z,88.99,12.74
2026-01-09T10:33:00Z,90.03,11.79
2026-01-09T10:34:00Z,89.38,12.07
2026-01-09T10:35:00Z,89.00,12.36
2026-01-09T10:36:00Z,88.58,11.85
2026-01-09T10:37:00Z,89.07,11.07
2026-01-09T10:38:00Z,89.03,12.30
2026-01-09T10:39:00Z,88.65,13.06
2026-01-09T10:40:00Z,88.18,12.00
2026-01-09T10:41:00Z,88.35,12.00
2026-01-09T10:42:00Z,87.00,14.40
2026-01-09T10:43:00Z,84.83,16.04
2026-01-09T10:44:00Z,86.93,14.14
2026-01-09T10:45:00Z,87.96,12.00
2026-01-09T10:46:00Z,86.77,13.24
2026-01-09T10:47:00Z,86.72,13.44
2026-01-09T10:48:00Z,88.01,11.46
2026-01-09T10:49:00Z,84.07,13.86
2026-01-09T10:50:00Z,88.63,9.64
2026-01-09T10:51:00Z,87.90,13.96
2026-01-09T10:52:00Z,87.49,14.00
2026-01-09T10:53:00Z,88.00,12.00
2026-01-09T10:54:00Z,86.24,13.06
2026-01-09T10:55:00Z,84.00,16.17
2026-01-09T10:56:00Z,84.77,16.08
2026-01-09T10:57:00Z,86.37,15.00
2026-01-09T10:58:00Z,87.47,15.00
2026-01-09T10:59:00Z,85.51,15.88
2026-01-09T11:00:00Z,87.24,15.90
2026-01-09T11:01:00Z,85.78,16.03
2026-01-09T11:02:00Z,85.61,16.38
2026-01-09T11:03:00Z,84.84,16.00
2026-01-09T11:04:00Z,86.18,14.56
2026-01-09T11:05:00Z,86.57,14.08
2026-01-09T11:06:00Z,86.17,14.14
2026-01-09T11:07:00Z,84.01,16.05
2026-01-09T11:08:00Z,81.74,18.95
2026-01-09T11:09:00Z,82.80,18.97
2026-01-09T11:10:00Z,82.15,20.91
2026-01-09T11:11:00Z,82.49,17.89
2026-01-09T11:12:00Z,85.96,14.00
2026-01-09T11:13:00Z,85.15,14.44
2026-01-09T11:14:00Z,88.54,10.48
2026-01-09T11:15:00Z,86.61,12.15
2026-01-09T11:16:00Z,85.84,14.10
2026-01-09T11:17:00Z,86.44,12.96
2026-01-09T11:18:00Z,86.68,13.21
2026-01-09T11:19:00Z,85.02,15.50
2026-01-09T11:20:00Z,83.34,17.17
2026-01-09T11:21:00Z,84.00,15.80
2026-01-09T11:22:00Z,84.01,16.16
2026-01-09T11:23:00Z,82.94,17.62
2026-01-09T11:24:00Z,81.90,16.85
2026-01-09T11:25:00Z,77.27,23.35
2026-01-09T11:26:00Z,81.63,18.40
2026-01-09T11:27:00Z,87.12,13.40
2026-01-09T11:28:00Z,91.97,7.69
2026-01-09T11:29:00Z,94.16,5.90
2026-01-09T11:30:00Z,92.64,8.37
2026-01-09T11:31:00Z,92.65,8.86
2026-01-09T11:32:00Z,94.49,5.08
2026-01-09T11:33:00Z,97.80,1.86
2026-01-09T11:34:00Z,99.00,1.00
2026-01-09T11:35:00Z,99.00,1.00
2026-01-09T11:36:00Z,99.00,1.00
2026-01-09T11:37:00Z,99.00,1.00
