# event_ticker=KXATPMATCH-26MAR24HUMCER
# final_score=6-4 6-3
# match_winner=Francisco Cerundolo
# fav_player=Francisco Cerundolo
# dog_player=Ugo Humbert
# kalshi_date=2026-03-24
timestamp,Francisco Cerundolo,Ugo Humbert
2026-03-24T15:36:00Z,52.00,51.00
2026-03-24T15:37:00Z,52.00,51.00
2026-03-24T15:38:00Z,52.00,50.82
2026-03-24T15:39:00Z,52.00,51.00
2026-03-24T15:40:00Z,52.00,51.00
2026-03-24T15:41:00Z,52.00,51.00
2026-03-24T15:42:00Z,52.00,51.00
2026-03-24T15:43:00Z,52.00,51.00
2026-03-24T15:45:00Z,52.00,51.00
2026-03-24T15:46:00Z,52.00,51.00
2026-03-24T15:49:00Z,52.00,51.00
2026-03-24T15:51:00Z,52.00,51.00
2026-03-24T15:52:00Z,51.00,51.00
2026-03-24T15:54:00Z,51.00,51.00
2026-03-24T15:55:00Z,52.00,51.00
2026-03-24T15:56:00Z,52.00,51.00
2026-03-24T15:58:00Z,52.00,51.00
2026-03-24T15:59:00Z,52.00,51.00
2026-03-24T16:02:00Z,52.00,51.00
2026-03-24T16:03:00Z,52.00,51.00
2026-03-24T16:04:00Z,52.00,51.00
2026-03-24T16:05:00Z,52.00,51.00
2026-03-24T16:06:00Z,52.00,51.00
2026-03-24T16:07:00Z,52.00,51.00
2026-03-24T16:08:00Z,52.00,51.00
2026-03-24T16:10:00Z,52.00,51.00
2026-03-24T16:11:00Z,52.00,51.00
2026-03-24T16:12:00Z,52.00,51.00
2026-03-24T16:13:00Z,52.00,49.05
2026-03-24T16:15:00Z,52.00,49.05
2026-03-24T16:16:00Z,52.00,51.00
2026-03-24T16:17:00Z,51.00,51.00
2026-03-24T16:18:00Z,51.56,49.33
2026-03-24T16:19:00Z,52.00,51.00
2026-03-24T16:20:00Z,52.00,51.00
2026-03-24T16:21:00Z,52.00,51.00
2026-03-24T16:22:00Z,52.00,51.00
2026-03-24T16:23:00Z,52.00,51.00
2026-03-24T16:24:00Z,51.00,51.00
2026-03-24T16:25:00Z,51.00,51.00
2026-03-24T16:26:00Z,51.00,51.00
2026-03-24T16:27:00Z,52.00,51.00
2026-03-24T16:31:00Z,52.00,51.00
2026-03-24T16:32:00Z,52.00,51.00
2026-03-24T16:33:00Z,52.00,51.00
2026-03-24T16:34:00Z,52.00,51.00
2026-03-24T16:35:00Z,52.00,51.00
2026-03-24T16:36:00Z,52.00,50.02
2026-03-24T16:37:00Z,52.00,50.02
2026-03-24T16:40:00Z,52.00,51.00
2026-03-24T16:41:00Z,52.00,50.00
2026-03-24T16:43:00Z,52.00,51.00
2026-03-24T16:45:00Z,52.00,51.00
2026-03-24T16:48:00Z,52.00,51.00
2026-03-24T16:49:00Z,52.00,51.00
2026-03-24T16:51:00Z,52.00,51.00
2026-03-24T16:52:00Z,52.00,51.00
2026-03-24T16:53:00Z,52.00,51.00
2026-03-24T16:54:00Z,52.00,51.00
2026-03-24T16:55:00Z,52.00,51.00
2026-03-24T16:56:00Z,52.00,49.00
2026-03-24T16:58:00Z,52.00,51.00
2026-03-24T16:59:00Z,51.00,51.00
2026-03-24T17:00:00Z,52.00,51.00
2026-03-24T17:03:00Z,52.00,51.00
2026-03-24T17:07:00Z,52.00,51.00
2026-03-24T17:08:00Z,52.00,51.00
2026-03-24T17:09:00Z,52.00,50.83
2026-03-24T17:12:00Z,52.00,49.58
2026-03-24T17:14:00Z,52.00,51.00
2026-03-24T17:18:00Z,52.00,51.00
2026-03-24T17:20:00Z,52.00,51.00
2026-03-24T17:21:00Z,52.00,51.00
2026-03-24T17:26:00Z,52.00,51.00
2026-03-24T17:29:00Z,52.00,51.00
2026-03-24T17:30:00Z,52.00,51.00
2026-03-24T17:31:00Z,52.00,51.00
2026-03-24T17:32:00Z,52.00,51.00
2026-03-24T17:35:00Z,52.00,49.00
2026-03-24T17:36:00Z,52.00,51.00
2026-03-24T17:37:00Z,52.00,49.00
2026-03-24T17:38:00Z,52.00,49.00
2026-03-24T17:39:00Z,52.00,49.00
2026-03-24T17:40:00Z,52.00,51.00
2026-03-24T17:44:00Z,51.03,51.00
2026-03-24T17:45:00Z,51.00,51.00
2026-03-24T17:46:00Z,51.00,51.00
2026-03-24T17:47:00Z,52.00,51.00
2026-03-24T17:48:00Z,51.04,51.00
2026-03-24T17:51:00Z,51.03,51.00
2026-03-24T17:55:00Z,51.03,50.00
2026-03-24T17:57:00Z,51.00,50.00
2026-03-24T17:58:00Z,52.00,50.00
2026-03-24T17:59:00Z,52.00,51.00
2026-03-24T18:00:00Z,51.49,50.00
2026-03-24T18:01:00Z,51.00,52.00
2026-03-24T18:03:00Z,51.00,50.87
2026-03-24T18:04:00Z,52.00,50.00
2026-03-24T18:07:00Z,52.00,50.00
2026-03-24T18:08:00Z,52.00,50.00
2026-03-24T18:09:00Z,52.00,51.27
2026-03-24T18:10:00Z,51.90,51.00
2026-03-24T18:12:00Z,51.90,51.00
2026-03-24T18:13:00Z,52.00,51.00
2026-03-24T18:15:00Z,52.00,50.00
2026-03-24T18:16:00Z,51.00,50.04
2026-03-24T18:18:00Z,51.53,50.04
2026-03-24T18:19:00Z,51.53,51.00
2026-03-24T18:20:00Z,51.00,51.00
2026-03-24T18:23:00Z,51.28,51.00
2026-03-24T18:25:00Z,52.00,51.00
2026-03-24T18:26:00Z,51.00,51.00
2026-03-24T18:27:00Z,52.00,51.00
2026-03-24T18:28:00Z,51.00,51.00
2026-03-24T18:29:00Z,51.05,51.00
2026-03-24T18:30:00Z,51.00,51.00
2026-03-24T18:31:00Z,51.67,51.00
2026-03-24T18:32:00Z,51.67,51.00
2026-03-24T18:34:00Z,51.00,50.00
2026-03-24T18:35:00Z,52.00,50.00
2026-03-24T18:36:00Z,52.00,50.00
2026-03-24T18:37:00Z,51.00,51.00
2026-03-24T18:38:00Z,52.00,51.00
2026-03-24T18:39:00Z,52.00,51.00
2026-03-24T18:40:00Z,52.00,51.00
2026-03-24T18:41:00Z,52.00,51.00
2026-03-24T18:42:00Z,51.00,51.00
2026-03-24T18:43:00Z,52.00,51.00
2026-03-24T18:44:00Z,52.00,51.00
2026-03-24T18:45:00Z,52.00,50.00
2026-03-24T18:46:00Z,52.00,50.00
2026-03-24T18:47:00Z,52.00,50.00
2026-03-24T18:48:00Z,52.00,50.00
2026-03-24T18:49:00Z,52.00,51.00
2026-03-24T18:50:00Z,52.00,51.00
2026-03-24T18:51:00Z,52.00,51.00
2026-03-24T18:52:00Z,52.00,51.00
2026-03-24T18:53:00Z,52.00,51.00
2026-03-24T18:54:00Z,51.00,51.00
2026-03-24T18:55:00Z,51.00,51.00
2026-03-24T18:56:00Z,51.26,51.00
2026-03-24T18:57:00Z,51.00,51.00
2026-03-24T18:59:00Z,51.25,51.00
2026-03-24T19:00:00Z,51.25,51.00
2026-03-24T19:01:00Z,51.96,51.00
2026-03-24T19:02:00Z,51.13,51.00
2026-03-24T19:03:00Z,52.00,50.98
2026-03-24T19:04:00Z,51.00,51.00
2026-03-24T19:05:00Z,51.00,51.00
2026-03-24T19:06:00Z,51.50,51.00
2026-03-24T19:07:00Z,51.00,51.00
2026-03-24T19:08:00Z,51.09,51.00
2026-03-24T19:10:00Z,51.02,51.00
2026-03-24T19:11:00Z,52.00,50.55
2026-03-24T19:12:00Z,51.50,50.00
2026-03-24T19:13:00Z,51.07,51.00
2026-03-24T19:14:00Z,51.00,51.00
2026-03-24T19:15:00Z,52.00,51.00
2026-03-24T19:17:00Z,51.00,51.00
2026-03-24T19:18:00Z,51.00,51.00
2026-03-24T19:19:00Z,51.08,51.00
2026-03-24T19:20:00Z,51.08,51.00
2026-03-24T19:23:00Z,52.00,51.00
2026-03-24T19:24:00Z,52.00,50.00
2026-03-24T19:26:00Z,52.00,50.00
2026-03-24T19:27:00Z,52.00,50.00
2026-03-24T19:29:00Z,51.00,50.00
2026-03-24T19:32:00Z,51.00,51.00
2026-03-24T19:33:00Z,51.24,51.00
2026-03-24T19:34:00Z,51.00,51.00
2026-03-24T19:35:00Z,52.00,51.00
2026-03-24T19:36:00Z,51.93,51.00
2026-03-24T19:39:00Z,51.93,51.00
2026-03-24T19:40:00Z,51.00,51.00
2026-03-24T19:41:00Z,52.00,51.00
2026-03-24T19:42:00Z,52.00,51.00
2026-03-24T19:44:00Z,51.11,51.00
2026-03-24T19:45:00Z,52.00,51.00
2026-03-24T19:46:00Z,51.93,50.00
2026-03-24T19:47:00Z,51.93,51.00
2026-03-24T19:48:00Z,51.00,51.00
2026-03-24T19:51:00Z,51.00,51.00
2026-03-24T19:57:00Z,51.00,51.00
2026-03-24T19:58:00Z,52.00,51.00
2026-03-24T19:59:00Z,52.00,51.00
2026-03-24T20:00:00Z,51.00,51.00
2026-03-24T20:01:00Z,51.00,50.00
2026-03-24T20:02:00Z,51.00,50.00
2026-03-24T20:03:00Z,51.00,50.00
2026-03-24T20:05:00Z,51.60,50.00
2026-03-24T20:06:00Z,52.00,51.00
2026-03-24T20:08:00Z,51.00,51.00
2026-03-24T20:09:00Z,51.00,51.00
2026-03-24T20:10:00Z,51.00,51.00
2026-03-24T20:12:00Z,52.00,50.00
2026-03-24T20:14:00Z,51.82,50.00
2026-03-24T20:15:00Z,52.00,51.00
2026-03-24T20:17:00Z,52.00,51.00
2026-03-24T20:18:00Z,52.00,50.47
2026-03-24T20:19:00Z,52.00,50.47
2026-03-24T20:20:00Z,52.00,50.47
2026-03-24T20:21:00Z,52.00,50.76
2026-03-24T20:22:00Z,51.99,50.98
2026-03-24T20:23:00Z,51.99,50.00
2026-03-24T20:24:00Z,52.00,50.00
2026-03-24T20:25:00Z,51.95,51.00
2026-03-24T20:26:00Z,52.00,51.00
2026-03-24T20:27:00Z,52.00,51.00
2026-03-24T20:28:00Z,52.00,51.00
2026-03-24T20:29:00Z,52.00,51.00
2026-03-24T20:30:00Z,51.00,51.00
2026-03-24T20:31:00Z,51.00,51.00
2026-03-24T20:32:00Z,51.00,51.00
2026-03-24T20:33:00Z,51.00,50.23
2026-03-24T20:37:00Z,51.00,50.23
2026-03-24T20:38:00Z,52.00,50.23
2026-03-24T20:39:00Z,51.00,50.23
2026-03-24T20:40:00Z,51.00,51.00
2026-03-24T20:41:00Z,51.00,51.00
2026-03-24T20:42:00Z,51.27,51.00
2026-03-24T20:44:00Z,51.00,51.00
2026-03-24T20:45:00Z,51.00,51.00
2026-03-24T20:46:00Z,51.69,51.00
2026-03-24T20:47:00Z,51.00,51.00
2026-03-24T20:48:00Z,51.68,51.00
2026-03-24T20:49:00Z,51.76,50.28
2026-03-24T20:50:00Z,52.00,50.28
2026-03-24T20:51:00Z,52.00,51.00
2026-03-24T20:52:00Z,52.00,51.00
2026-03-24T20:53:00Z,52.00,51.12
2026-03-24T20:54:00Z,51.82,51.00
2026-03-24T20:56:00Z,51.36,51.00
2026-03-24T20:57:00Z,51.34,52.00
2026-03-24T20:58:00Z,52.00,52.00
2026-03-24T20:59:00Z,52.00,52.00
2026-03-24T21:00:00Z,52.00,51.00
2026-03-24T21:01:00Z,51.86,50.99
2026-03-24T21:03:00Z,51.00,50.99
2026-03-24T21:04:00Z,51.00,51.00
2026-03-24T21:05:00Z,51.92,51.00
2026-03-24T21:06:00Z,51.00,51.00
2026-03-24T21:07:00Z,51.00,51.00
2026-03-24T21:08:00Z,52.00,52.00
2026-03-24T21:09:00Z,51.36,52.00
2026-03-24T21:10:00Z,51.14,52.00
2026-03-24T21:11:00Z,51.00,52.00
2026-03-24T21:12:00Z,51.00,52.00
2026-03-24T21:13:00Z,51.00,51.00
2026-03-24T21:14:00Z,51.00,50.01
2026-03-24T21:15:00Z,51.00,51.00
2026-03-24T21:16:00Z,50.00,51.00
2026-03-24T21:17:00Z,50.84,51.00
2026-03-24T21:18:00Z,51.00,51.00
2026-03-24T21:19:00Z,51.00,51.00
2026-03-24T21:20:00Z,51.00,51.00
2026-03-24T21:21:00Z,51.00,51.00
2026-03-24T21:22:00Z,51.00,51.00
2026-03-24T21:23:00Z,51.00,50.26
2026-03-24T21:24:00Z,51.00,51.00
2026-03-24T21:25:00Z,50.19,51.00
2026-03-24T21:26:00Z,50.19,51.00
2026-03-24T21:27:00Z,50.53,51.00
2026-03-24T21:28:00Z,51.00,51.00
2026-03-24T21:29:00Z,51.00,51.01
2026-03-24T21:32:00Z,51.00,51.00
2026-03-24T21:34:00Z,50.00,51.00
2026-03-24T21:35:00Z,51.00,51.00
2026-03-24T21:36:00Z,51.00,51.00
2026-03-24T21:37:00Z,51.00,51.00
2026-03-24T21:38:00Z,51.00,51.00
2026-03-24T21:39:00Z,51.00,51.00
2026-03-24T21:40:00Z,51.00,52.00
2026-03-24T21:41:00Z,51.00,52.00
2026-03-24T21:42:00Z,51.00,52.00
2026-03-24T21:43:00Z,51.00,52.00
2026-03-24T21:44:00Z,51.00,52.00
2026-03-24T21:45:00Z,51.00,52.00
2026-03-24T21:46:00Z,50.62,52.00
2026-03-24T21:47:00Z,51.00,52.00
2026-03-24T21:48:00Z,51.00,52.00
2026-03-24T21:49:00Z,51.00,52.00
2026-03-24T21:50:00Z,51.00,52.00
2026-03-24T21:51:00Z,50.97,52.00
2026-03-24T21:52:00Z,51.00,52.00
2026-03-24T21:53:00Z,50.00,52.00
2026-03-24T21:54:00Z,50.97,52.00
2026-03-24T21:55:00Z,50.97,52.00
2026-03-24T21:56:00Z,51.00,52.00
2026-03-24T21:57:00Z,51.00,52.00
2026-03-24T21:58:00Z,51.00,51.00
2026-03-24T21:59:00Z,50.62,51.99
2026-03-24T22:00:00Z,51.00,51.99
2026-03-24T22:01:00Z,51.00,51.99
2026-03-24T22:02:00Z,51.00,52.00
2026-03-24T22:03:00Z,51.00,51.00
2026-03-24T22:04:00Z,51.00,52.00
2026-03-24T22:05:00Z,51.00,51.02
2026-03-24T22:06:00Z,50.31,52.00
2026-03-24T22:07:00Z,50.95,52.00
2026-03-24T22:08:00Z,51.00,52.00
2026-03-24T22:09:00Z,50.00,52.00
2026-03-24T22:10:00Z,50.00,52.00
2026-03-24T22:11:00Z,50.00,52.00
2026-03-24T22:12:00Z,50.00,52.00
2026-03-24T22:13:00Z,50.00,51.40
2026-03-24T22:14:00Z,50.00,51.88
2026-03-24T22:15:00Z,50.00,51.88
2026-03-24T22:16:00Z,50.00,51.88
2026-03-24T22:17:00Z,50.00,52.00
2026-03-24T22:18:00Z,50.00,52.00
2026-03-24T22:19:00Z,50.00,52.00
2026-03-24T22:20:00Z,50.00,52.00
2026-03-24T22:21:00Z,49.95,51.00
2026-03-24T22:23:00Z,50.00,52.00
2026-03-24T22:24:00Z,50.00,52.00
2026-03-24T22:25:00Z,50.00,52.00
2026-03-24T22:26:00Z,50.00,52.00
2026-03-24T22:27:00Z,50.00,52.00
2026-03-24T22:28:00Z,50.00,52.00
2026-03-24T22:29:00Z,48.30,52.00
2026-03-24T22:30:00Z,49.00,52.00
2026-03-24T22:31:00Z,49.00,51.00
2026-03-24T22:32:00Z,49.00,51.95
2026-03-24T22:33:00Z,50.00,52.00
2026-03-24T22:34:00Z,50.00,52.00
2026-03-24T22:35:00Z,50.00,52.00
2026-03-24T22:36:00Z,50.00,51.21
2026-03-24T22:37:00Z,50.00,51.88
2026-03-24T22:38:00Z,49.72,52.00
2026-03-24T22:39:00Z,50.00,52.00
2026-03-24T22:40:00Z,50.00,52.00
2026-03-24T22:41:00Z,49.00,51.00
2026-03-24T22:42:00Z,49.00,52.00
2026-03-24T22:43:00Z,49.00,52.00
2026-03-24T22:44:00Z,49.00,51.96
2026-03-24T22:45:00Z,49.00,52.00
2026-03-24T22:46:00Z,49.00,51.82
2026-03-24T22:47:00Z,48.96,51.20
2026-03-24T22:48:00Z,49.00,52.00
2026-03-24T22:49:00Z,49.00,52.00
2026-03-24T22:50:00Z,49.00,52.00
2026-03-24T22:51:00Z,49.00,51.00
2026-03-24T22:52:00Z,49.00,52.00
2026-03-24T22:53:00Z,49.00,51.94
2026-03-24T22:54:00Z,49.00,51.45
2026-03-24T22:55:00Z,49.00,51.45
2026-03-24T22:56:00Z,49.00,52.00
2026-03-24T22:57:00Z,49.00,51.88
2026-03-24T22:58:00Z,49.00,52.00
2026-03-24T22:59:00Z,49.00,52.00
2026-03-24T23:00:00Z,49.00,52.53
2026-03-24T23:01:00Z,49.00,52.00
2026-03-24T23:02:00Z,49.00,52.58
2026-03-24T23:03:00Z,49.00,53.00
2026-03-24T23:04:00Z,49.00,53.00
2026-03-24T23:05:00Z,48.87,53.00
2026-03-24T23:06:00Z,49.00,52.80
2026-03-24T23:07:00Z,49.00,53.00
2026-03-24T23:08:00Z,49.00,53.00
2026-03-24T23:09:00Z,49.00,53.00
2026-03-24T23:10:00Z,48.09,53.00
2026-03-24T23:11:00Z,49.00,53.00
2026-03-24T23:12:00Z,49.00,53.00
2026-03-24T23:13:00Z,49.00,53.00
2026-03-24T23:14:00Z,48.92,53.00
2026-03-24T23:15:00Z,48.09,53.00
2026-03-24T23:16:00Z,49.00,52.00
2026-03-24T23:17:00Z,49.00,52.00
2026-03-24T23:18:00Z,48.11,52.00
2026-03-24T23:19:00Z,49.00,52.00
2026-03-24T23:20:00Z,48.74,52.00
2026-03-24T23:21:00Z,49.00,52.00
2026-03-24T23:22:00Z,48.48,52.00
2026-03-24T23:23:00Z,48.48,52.00
2026-03-24T23:24:00Z,48.94,52.96
2026-03-24T23:25:00Z,48.76,52.96
2026-03-24T23:26:00Z,48.00,52.00
2026-03-24T23:27:00Z,48.00,52.15
2026-03-24T23:28:00Z,49.74,51.60
2026-03-24T23:29:00Z,49.00,52.63
2026-03-24T23:30:00Z,49.56,51.41
2026-03-24T23:31:00Z,49.00,52.99
2026-03-24T23:32:00Z,48.00,52.64
2026-03-24T23:33:00Z,49.00,52.72
2026-03-24T23:34:00Z,48.00,52.86
2026-03-24T23:35:00Z,48.00,52.41
2026-03-24T23:36:00Z,49.00,52.00
2026-03-24T23:37:00Z,49.00,52.00
2026-03-24T23:38:00Z,48.71,52.00
2026-03-24T23:39:00Z,48.71,52.00
2026-03-24T23:40:00Z,49.00,52.35
2026-03-24T23:42:00Z,49.00,52.37
2026-03-24T23:43:00Z,49.00,52.00
2026-03-24T23:44:00Z,49.59,52.00
2026-03-24T23:45:00Z,47.44,52.00
2026-03-24T23:46:00Z,49.67,52.96
2026-03-24T23:47:00Z,49.67,52.00
2026-03-24T23:48:00Z,49.67,52.00
2026-03-24T23:49:00Z,48.00,53.00
2026-03-24T23:50:00Z,48.00,53.00
2026-03-24T23:51:00Z,48.00,50.66
2026-03-24T23:52:00Z,48.00,51.00
2026-03-24T23:53:00Z,49.00,52.97
2026-03-24T23:54:00Z,49.00,52.97
2026-03-24T23:55:00Z,49.00,53.00
2026-03-24T23:57:00Z,49.00,51.00
2026-03-24T23:59:00Z,49.00,53.00
2026-03-25T00:00:00Z,49.00,53.00
2026-03-25T00:01:00Z,48.83,53.00
2026-03-25T00:02:00Z,49.00,53.00
2026-03-25T00:03:00Z,49.00,52.00
2026-03-25T00:04:00Z,49.00,52.00
2026-03-25T00:05:00Z,49.00,52.00
2026-03-25T00:06:00Z,49.00,52.00
2026-03-25T00:07:00Z,49.00,52.00
2026-03-25T00:08:00Z,49.00,51.89
2026-03-25T00:09:00Z,49.00,52.00
2026-03-25T00:10:00Z,49.00,52.80
2026-03-25T00:11:00Z,49.00,52.41
2026-03-25T00:12:00Z,48.64,53.00
2026-03-25T00:13:00Z,49.00,51.34
2026-03-25T00:14:00Z,49.99,52.98
2026-03-25T00:15:00Z,49.16,52.45
2026-03-25T00:16:00Z,49.87,52.97
2026-03-25T00:17:00Z,50.00,52.31
2026-03-25T00:18:00Z,49.90,52.89
2026-03-25T00:19:00Z,50.00,52.97
2026-03-25T00:20:00Z,50.00,53.00
2026-03-25T00:21:00Z,49.44,52.77
2026-03-25T00:22:00Z,48.86,51.55
2026-03-25T00:23:00Z,48.03,53.00
2026-03-25T00:24:00Z,49.26,52.99
2026-03-25T00:25:00Z,49.00,53.00
2026-03-25T00:26:00Z,48.85,53.00
2026-03-25T00:27:00Z,48.94,52.99
2026-03-25T00:28:00Z,48.67,52.59
2026-03-25T00:29:00Z,49.00,53.00
2026-03-25T00:30:00Z,48.41,53.00
2026-03-25T00:31:00Z,47.57,55.47
2026-03-25T00:32:00Z,45.17,54.98
2026-03-25T00:33:00Z,47.65,55.22
2026-03-25T00:34:00Z,45.02,55.58
2026-03-25T00:35:00Z,43.01,55.45
2026-03-25T00:36:00Z,42.04,58.77
2026-03-25T00:37:00Z,38.13,61.78
2026-03-25T00:38:00Z,45.60,55.60
2026-03-25T00:39:00Z,46.67,55.16
2026-03-25T00:40:00Z,47.37,54.16
2026-03-25T00:41:00Z,43.37,57.87
2026-03-25T00:42:00Z,40.16,59.98
2026-03-25T00:43:00Z,40.81,59.70
2026-03-25T00:44:00Z,41.09,60.25
2026-03-25T00:45:00Z,39.20,62.73
2026-03-25T00:46:00Z,43.22,57.73
2026-03-25T00:47:00Z,42.75,58.41
2026-03-25T00:48:00Z,44.69,59.84
2026-03-25T00:49:00Z,46.86,55.53
2026-03-25T00:50:00Z,43.28,56.47
2026-03-25T00:51:00Z,42.00,58.13
2026-03-25T00:52:00Z,42.00,58.37
2026-03-25T00:53:00Z,44.75,56.62
2026-03-25T00:54:00Z,47.66,53.39
2026-03-25T00:55:00Z,45.76,58.54
2026-03-25T00:56:00Z,51.45,50.35
2026-03-25T00:57:00Z,61.98,35.90
2026-03-25T00:58:00Z,67.34,32.79
2026-03-25T00:59:00Z,67.33,33.43
2026-03-25T01:00:00Z,62.38,37.19
2026-03-25T01:01:00Z,68.02,33.25
2026-03-25T01:02:00Z,68.75,31.12
2026-03-25T01:03:00Z,68.52,32.22
2026-03-25T01:04:00Z,67.45,32.48
2026-03-25T01:05:00Z,67.95,31.94
2026-03-25T01:06:00Z,71.35,27.91
2026-03-25T01:07:00Z,73.08,25.64
2026-03-25T01:08:00Z,73.29,26.68
2026-03-25T01:09:00Z,73.25,26.87
2026-03-25T01:10:00Z,73.40,25.50
2026-03-25T01:11:00Z,75.99,24.47
2026-03-25T01:12:00Z,79.45,22.38
2026-03-25T01:13:00Z,88.79,11.99
2026-03-25T01:14:00Z,89.30,10.46
2026-03-25T01:15:00Z,91.01,8.20
2026-03-25T01:16:00Z,92.60,7.54
2026-03-25T01:17:00Z,92.03,8.01
2026-03-25T01:18:00Z,91.86,7.73
2026-03-25T01:19:00Z,92.95,8.23
2026-03-25T01:20:00Z,94.39,6.28
2026-03-25T01:21:00Z,93.89,6.46
2026-03-25T01:22:00Z,92.00,9.25
2026-03-25T01:23:00Z,90.99,9.97
2026-03-25T01:24:00Z,88.72,13.27
2026-03-25T01:25:00Z,85.05,15.52
2026-03-25T01:26:00Z,91.80,10.64
2026-03-25T01:27:00Z,93.92,7.93
2026-03-25T01:28:00Z,94.77,6.43
2026-03-25T01:29:00Z,93.13,7.15
