# event_ticker=KXATPMATCH-26MAR24ATMTIA
# final_score=6-4 1-6 6-4
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Terence Atmane
# kalshi_date=2026-03-24
timestamp,Frances Tiafoe,Terence Atmane
2026-03-24T10:19:00Z,65.00,
2026-03-24T10:27:00Z,65.00,
2026-03-24T10:33:00Z,65.00,36.00
2026-03-24T10:45:00Z,65.00,36.00
2026-03-24T10:47:00Z,65.00,36.00
2026-03-24T10:50:00Z,65.00,36.00
2026-03-24T10:51:00Z,65.00,36.00
2026-03-24T10:54:00Z,65.00,36.00
2026-03-24T11:01:00Z,65.00,36.00
2026-03-24T11:15:00Z,65.00,36.00
2026-03-24T11:25:00Z,65.00,35.00
2026-03-24T11:46:00Z,65.00,36.00
2026-03-24T11:50:00Z,65.00,36.00
2026-03-24T11:57:00Z,65.00,36.00
2026-03-24T12:02:00Z,65.00,36.00
2026-03-24T12:04:00Z,65.00,36.00
2026-03-24T12:05:00Z,65.00,36.00
2026-03-24T12:06:00Z,65.00,36.00
2026-03-24T12:15:00Z,65.00,36.00
2026-03-24T12:19:00Z,65.00,36.00
2026-03-24T12:23:00Z,65.00,36.00
2026-03-24T12:30:00Z,64.00,36.00
2026-03-24T12:33:00Z,65.00,36.00
2026-03-24T12:34:00Z,65.00,37.00
2026-03-24T12:46:00Z,65.00,37.00
2026-03-24T13:05:00Z,65.00,36.00
2026-03-24T13:14:00Z,65.00,36.00
2026-03-24T13:15:00Z,65.00,36.00
2026-03-24T13:18:00Z,65.00,36.00
2026-03-24T13:19:00Z,65.00,36.00
2026-03-24T13:20:00Z,65.00,36.00
2026-03-24T13:21:00Z,65.00,36.00
2026-03-24T13:22:00Z,65.00,36.00
2026-03-24T13:25:00Z,65.00,36.00
2026-03-24T13:27:00Z,65.00,36.00
2026-03-24T13:28:00Z,65.00,36.00
2026-03-24T13:30:00Z,65.00,36.00
2026-03-24T13:38:00Z,65.00,36.00
2026-03-24T13:39:00Z,65.00,36.00
2026-03-24T13:40:00Z,65.00,36.00
2026-03-24T13:41:00Z,65.00,36.00
2026-03-24T13:42:00Z,65.00,36.00
2026-03-24T13:47:00Z,65.00,36.00
2026-03-24T13:48:00Z,65.00,36.00
2026-03-24T13:51:00Z,65.00,36.00
2026-03-24T14:02:00Z,65.00,36.00
2026-03-24T14:03:00Z,65.00,36.00
2026-03-24T14:05:00Z,65.00,36.00
2026-03-24T14:09:00Z,65.00,36.00
2026-03-24T14:11:00Z,66.00,36.00
2026-03-24T14:13:00Z,66.00,35.00
2026-03-24T14:18:00Z,66.00,36.00
2026-03-24T14:20:00Z,65.00,36.00
2026-03-24T14:21:00Z,65.00,36.00
2026-03-24T14:22:00Z,66.00,36.00
2026-03-24T14:23:00Z,66.00,36.00
2026-03-24T14:24:00Z,66.00,36.00
2026-03-24T14:25:00Z,66.00,36.00
2026-03-24T14:26:00Z,66.00,36.00
2026-03-24T14:29:00Z,66.00,36.00
2026-03-24T14:32:00Z,66.00,36.00
2026-03-24T14:33:00Z,64.00,36.00
2026-03-24T14:35:00Z,66.00,36.00
2026-03-24T14:36:00Z,66.00,36.00
2026-03-24T14:37:00Z,64.00,36.00
2026-03-24T14:41:00Z,64.00,36.00
2026-03-24T14:44:00Z,64.00,36.00
2026-03-24T14:45:00Z,64.00,36.00
2026-03-24T14:50:00Z,66.00,36.00
2026-03-24T14:52:00Z,66.00,36.00
2026-03-24T14:55:00Z,66.00,36.00
2026-03-24T14:58:00Z,66.00,36.00
2026-03-24T15:00:00Z,66.00,36.00
2026-03-24T15:02:00Z,66.00,36.00
2026-03-24T15:03:00Z,66.00,36.00
2026-03-24T15:06:00Z,66.00,36.00
2026-03-24T15:07:00Z,66.00,36.00
2026-03-24T15:09:00Z,66.00,36.00
2026-03-24T15:12:00Z,66.00,36.00
2026-03-24T15:13:00Z,66.00,36.00
2026-03-24T15:17:00Z,66.00,36.00
2026-03-24T15:19:00Z,66.00,36.00
2026-03-24T15:21:00Z,66.00,36.00
2026-03-24T15:25:00Z,66.00,36.00
2026-03-24T15:27:00Z,66.00,36.00
2026-03-24T15:28:00Z,66.00,36.00
2026-03-24T15:34:00Z,66.00,36.00
2026-03-24T15:35:00Z,66.00,36.00
2026-03-24T15:37:00Z,64.00,36.00
2026-03-24T15:38:00Z,64.00,35.00
2026-03-24T15:39:00Z,66.00,35.00
2026-03-24T15:42:00Z,66.00,35.00
2026-03-24T15:43:00Z,66.00,36.00
2026-03-24T15:44:00Z,66.00,36.00
2026-03-24T15:45:00Z,66.00,36.00
2026-03-24T15:47:00Z,65.00,36.00
