# event_ticker=KXATPMATCH-26APR12NAVRUB
# final_score=6-4 7-5
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Mariano Navone
# kalshi_date=2026-04-12
timestamp,Andrey Rublev,Mariano Navone
2026-04-14T12:58:00Z,60.00,41.00
2026-04-14T13:01:00Z,60.00,40.00
2026-04-14T13:02:00Z,60.00,41.00
2026-04-14T13:04:00Z,58.00,41.00
2026-04-14T13:06:00Z,58.00,41.00
2026-04-14T13:07:00Z,58.00,41.00
2026-04-14T13:09:00Z,57.00,43.67
2026-04-14T13:13:00Z,57.00,43.67
2026-04-14T13:14:00Z,57.00,43.00
2026-04-14T13:15:00Z,57.00,44.52
2026-04-14T13:16:00Z,57.00,45.00
2026-04-14T13:17:00Z,57.00,45.74
2026-04-14T13:18:00Z,57.00,46.00
2026-04-14T13:20:00Z,56.00,46.00
2026-04-14T13:21:00Z,56.00,46.00
2026-04-14T13:23:00Z,56.00,46.00
2026-04-14T13:24:00Z,56.00,46.00
2026-04-14T13:25:00Z,56.00,45.99
2026-04-14T13:26:00Z,56.00,46.00
2026-04-14T13:27:00Z,56.00,46.00
2026-04-14T13:29:00Z,56.00,46.00
2026-04-14T13:30:00Z,55.00,46.00
2026-04-14T13:31:00Z,55.00,46.00
2026-04-14T13:33:00Z,55.00,46.00
2026-04-14T13:36:00Z,56.00,44.72
2026-04-14T13:37:00Z,56.00,46.00
2026-04-14T13:41:00Z,56.00,46.00
2026-04-14T13:42:00Z,56.00,46.00
2026-04-14T13:44:00Z,56.00,46.00
2026-04-14T13:45:00Z,56.08,46.00
2026-04-14T13:46:00Z,57.00,46.00
2026-04-14T13:47:00Z,57.00,46.00
2026-04-14T13:49:00Z,57.00,46.00
2026-04-14T13:54:00Z,57.00,46.00
2026-04-14T13:55:00Z,57.00,46.00
2026-04-14T13:56:00Z,57.00,45.00
2026-04-14T13:57:00Z,57.00,45.00
2026-04-14T14:01:00Z,57.00,45.00
2026-04-14T14:02:00Z,57.00,45.00
2026-04-14T14:03:00Z,57.00,45.00
2026-04-14T14:05:00Z,57.00,45.00
2026-04-14T14:06:00Z,57.00,45.00
2026-04-14T14:07:00Z,57.00,45.00
2026-04-14T14:08:00Z,57.00,44.00
2026-04-14T14:11:00Z,57.00,44.00
2026-04-14T14:12:00Z,57.00,44.00
2026-04-14T14:14:00Z,57.00,44.00
2026-04-14T14:15:00Z,57.00,44.00
2026-04-14T14:16:00Z,57.07,44.00
2026-04-14T14:17:00Z,58.00,44.00
2026-04-14T14:18:00Z,58.00,44.00
2026-04-14T14:21:00Z,58.00,44.00
2026-04-14T14:24:00Z,58.00,44.00
2026-04-14T14:25:00Z,58.00,44.00
2026-04-14T14:27:00Z,58.00,44.00
2026-04-14T14:28:00Z,58.00,44.00
2026-04-14T14:29:00Z,58.00,44.00
2026-04-14T14:30:00Z,58.00,44.00
2026-04-14T14:31:00Z,58.00,44.00
2026-04-14T14:32:00Z,58.00,44.00
2026-04-14T14:34:00Z,58.00,44.00
2026-04-14T14:35:00Z,58.00,43.00
2026-04-14T14:36:00Z,58.00,43.00
2026-04-14T14:37:00Z,58.00,43.00
2026-04-14T14:38:00Z,58.00,43.00
2026-04-14T14:39:00Z,57.00,43.00
2026-04-14T14:40:00Z,57.00,43.00
2026-04-14T14:41:00Z,57.00,43.00
2026-04-14T14:42:00Z,57.00,43.00
2026-04-14T14:44:00Z,57.00,43.00
2026-04-14T14:45:00Z,57.00,43.00
2026-04-14T14:47:00Z,57.00,43.00
2026-04-14T14:48:00Z,57.00,43.00
2026-04-14T14:49:00Z,57.00,43.00
2026-04-14T14:50:00Z,57.00,43.00
2026-04-14T14:52:00Z,57.00,43.00
2026-04-14T14:53:00Z,57.00,43.00
2026-04-14T14:54:00Z,57.00,43.00
2026-04-14T14:55:00Z,57.00,43.00
2026-04-14T14:56:00Z,57.00,43.00
2026-04-14T14:57:00Z,57.00,43.00
2026-04-14T14:58:00Z,57.00,43.00
2026-04-14T14:59:00Z,57.00,43.00
2026-04-14T15:00:00Z,57.00,43.00
2026-04-14T15:02:00Z,57.00,43.00
2026-04-14T15:03:00Z,56.66,43.00
2026-04-14T15:04:00Z,57.00,43.00
2026-04-14T15:05:00Z,58.00,43.00
2026-04-14T15:06:00Z,58.00,43.00
2026-04-14T15:07:00Z,58.00,43.00
2026-04-14T15:08:00Z,58.00,43.00
2026-04-14T15:09:00Z,58.00,43.00
2026-04-14T15:10:00Z,57.06,43.00
2026-04-14T15:11:00Z,57.94,43.00
2026-04-14T15:13:00Z,58.00,43.00
2026-04-14T15:14:00Z,58.00,43.03
2026-04-14T15:15:00Z,58.05,44.00
2026-04-14T15:16:00Z,60.08,41.31
2026-04-14T15:17:00Z,59.00,41.31
2026-04-14T15:19:00Z,59.00,42.00
2026-04-14T15:20:00Z,59.00,41.00
2026-04-14T15:21:00Z,57.00,41.00
2026-04-14T15:22:00Z,59.00,41.00
2026-04-14T15:23:00Z,58.95,41.00
2026-04-14T15:24:00Z,58.86,43.00
2026-04-14T15:25:00Z,58.86,43.00
2026-04-14T15:26:00Z,58.00,43.00
2026-04-14T15:27:00Z,58.00,43.00
2026-04-14T15:28:00Z,57.41,43.00
2026-04-14T15:29:00Z,58.00,43.00
2026-04-14T15:30:00Z,58.00,42.96
2026-04-14T15:31:00Z,58.00,42.96
2026-04-14T15:32:00Z,58.00,43.00
2026-04-14T15:33:00Z,58.00,43.00
2026-04-14T15:34:00Z,58.00,43.00
2026-04-14T15:35:00Z,58.00,41.37
2026-04-14T15:36:00Z,58.00,43.00
2026-04-14T15:38:00Z,58.00,43.00
2026-04-14T15:39:00Z,58.00,42.00
2026-04-14T15:40:00Z,58.00,42.00
2026-04-14T15:41:00Z,58.00,43.00
2026-04-14T15:42:00Z,58.00,43.00
2026-04-14T15:43:00Z,58.00,43.00
2026-04-14T15:44:00Z,58.00,43.00
2026-04-14T15:45:00Z,58.00,43.00
2026-04-14T15:46:00Z,58.00,43.83
2026-04-14T15:47:00Z,58.00,43.83
2026-04-14T15:48:00Z,58.00,43.00
2026-04-14T15:49:00Z,58.00,42.93
2026-04-14T15:50:00Z,58.00,43.95
2026-04-14T15:51:00Z,58.00,42.00
2026-04-14T15:52:00Z,58.00,43.00
2026-04-14T15:53:00Z,58.00,43.00
2026-04-14T15:54:00Z,58.00,43.00
2026-04-14T15:55:00Z,58.00,43.00
2026-04-14T15:56:00Z,58.00,43.00
2026-04-14T15:57:00Z,58.28,43.00
2026-04-14T15:58:00Z,59.78,40.31
2026-04-14T15:59:00Z,58.80,43.00
2026-04-14T16:00:00Z,54.35,51.33
2026-04-14T16:01:00Z,46.32,54.08
2026-04-14T16:02:00Z,49.39,50.91
2026-04-14T16:03:00Z,47.53,52.48
2026-04-14T16:04:00Z,49.32,52.00
2026-04-14T16:05:00Z,52.01,54.10
2026-04-14T16:06:00Z,56.52,44.92
2026-04-14T16:07:00Z,61.34,38.72
2026-04-14T16:08:00Z,60.18,40.33
2026-04-14T16:09:00Z,55.97,45.76
2026-04-14T16:10:00Z,56.26,45.72
2026-04-14T16:11:00Z,58.12,47.41
2026-04-14T16:12:00Z,60.51,41.32
2026-04-14T16:13:00Z,62.00,39.00
2026-04-14T16:14:00Z,62.15,38.53
2026-04-14T16:15:00Z,59.47,41.34
2026-04-14T16:16:00Z,63.67,37.89
2026-04-14T16:17:00Z,64.19,38.37
2026-04-14T16:18:00Z,60.10,41.23
2026-04-14T16:19:00Z,61.82,38.74
2026-04-14T16:20:00Z,60.89,41.81
2026-04-14T16:21:00Z,60.14,41.12
2026-04-14T16:22:00Z,57.53,43.10
2026-04-14T16:23:00Z,55.23,45.88
2026-04-14T16:24:00Z,60.18,41.58
2026-04-14T16:25:00Z,61.99,40.00
2026-04-14T16:26:00Z,63.50,39.69
2026-04-14T16:27:00Z,57.75,43.11
2026-04-14T16:28:00Z,54.06,46.73
2026-04-14T16:29:00Z,55.84,46.41
2026-04-14T16:30:00Z,47.53,54.20
2026-04-14T16:31:00Z,48.49,53.40
2026-04-14T16:32:00Z,53.08,48.73
2026-04-14T16:33:00Z,56.00,46.01
2026-04-14T16:34:00Z,57.47,41.81
2026-04-14T16:35:00Z,59.09,43.51
2026-04-14T16:36:00Z,65.13,34.54
2026-04-14T16:37:00Z,60.80,40.18
2026-04-14T16:38:00Z,62.53,37.46
2026-04-14T16:39:00Z,64.60,33.70
2026-04-14T16:40:00Z,72.17,28.53
2026-04-14T16:41:00Z,70.35,29.37
2026-04-14T16:42:00Z,70.99,29.93
2026-04-14T16:43:00Z,63.73,37.98
2026-04-14T16:44:00Z,58.84,41.42
2026-04-14T16:45:00Z,60.95,39.31
2026-04-14T16:46:00Z,69.30,30.63
2026-04-14T16:47:00Z,72.73,26.59
2026-04-14T16:48:00Z,74.75,24.62
2026-04-14T16:49:00Z,78.78,21.00
2026-04-14T16:50:00Z,78.77,21.94
2026-04-14T16:51:00Z,78.33,25.22
2026-04-14T16:52:00Z,76.71,24.99
2026-04-14T16:53:00Z,80.91,19.02
2026-04-14T16:54:00Z,82.92,18.41
2026-04-14T16:55:00Z,79.76,20.60
2026-04-14T16:56:00Z,79.32,21.12
2026-04-14T16:57:00Z,82.66,17.22
2026-04-14T16:58:00Z,84.72,12.14
2026-04-14T16:59:00Z,82.91,19.08
2026-04-14T17:00:00Z,82.45,19.74
2026-04-14T17:01:00Z,82.23,18.19
2026-04-14T17:02:00Z,83.97,16.93
2026-04-14T17:03:00Z,84.00,16.10
2026-04-14T17:04:00Z,88.28,13.15
2026-04-14T17:05:00Z,83.36,16.97
2026-04-14T17:06:00Z,82.10,19.62
2026-04-14T17:07:00Z,79.86,21.29
2026-04-14T17:08:00Z,73.32,27.31
2026-04-14T17:09:00Z,67.08,31.60
2026-04-14T17:10:00Z,63.51,35.93
2026-04-14T17:11:00Z,65.42,35.96
2026-04-14T17:12:00Z,67.06,33.69
2026-04-14T17:13:00Z,67.27,31.69
2026-04-14T17:14:00Z,77.54,26.24
2026-04-14T17:15:00Z,75.90,24.74
2026-04-14T17:16:00Z,72.40,28.05
2026-04-14T17:17:00Z,72.64,32.88
2026-04-14T17:18:00Z,73.84,29.77
2026-04-14T17:19:00Z,80.16,19.84
2026-04-14T17:20:00Z,80.42,18.05
2026-04-14T17:21:00Z,82.94,17.98
2026-04-14T17:22:00Z,82.82,18.07
2026-04-14T17:23:00Z,78.94,21.71
2026-04-14T17:24:00Z,79.16,23.74
2026-04-14T17:25:00Z,78.24,24.18
2026-04-14T17:26:00Z,77.33,22.37
2026-04-14T17:27:00Z,77.75,22.19
2026-04-14T17:28:00Z,79.28,22.33
2026-04-14T17:29:00Z,80.30,21.97
2026-04-14T17:30:00Z,83.98,17.64
2026-04-14T17:31:00Z,84.89,16.39
2026-04-14T17:32:00Z,84.05,16.91
2026-04-14T17:33:00Z,85.38,14.84
2026-04-14T17:34:00Z,87.94,13.70
2026-04-14T17:35:00Z,83.35,15.57
2026-04-14T17:36:00Z,86.34,15.78
2026-04-14T17:37:00Z,86.39,15.96
2026-04-14T17:38:00Z,81.06,20.23
2026-04-14T17:39:00Z,77.77,21.15
2026-04-14T17:40:00Z,81.00,21.71
2026-04-14T17:41:00Z,83.30,16.89
2026-04-14T17:42:00Z,85.94,14.23
2026-04-14T17:43:00Z,86.26,14.87
2026-04-14T17:44:00Z,85.02,15.03
2026-04-14T17:45:00Z,84.45,15.77
2026-04-14T17:46:00Z,84.97,15.72
2026-04-14T17:47:00Z,83.90,16.55
2026-04-14T17:48:00Z,88.49,13.42
2026-04-14T17:49:00Z,96.13,5.03
2026-04-14T17:50:00Z,99.00,1.00
2026-04-14T17:51:00Z,99.00,1.00
2026-04-14T17:52:00Z,99.00,1.00
2026-04-14T17:53:00Z,99.00,1.00
2026-04-14T17:54:00Z,99.00,1.00
