# event_ticker=KXATPMATCH-26MAR21TIACAZ
# final_score=7-6(1) 6-1
# score_resolution=6-7 1-6
# match_winner=Frances Tiafoe
# fav_player=Arthur Cazaux
# dog_player=Frances Tiafoe
# kalshi_date=2026-03-21
timestamp,Arthur Cazaux,Frances Tiafoe
2026-03-21T11:55:00Z,,68.00
2026-03-21T11:57:00Z,,68.00
2026-03-21T11:59:00Z,,68.00
2026-03-21T12:06:00Z,,68.00
2026-03-21T12:09:00Z,,68.00
2026-03-21T12:14:00Z,,68.00
2026-03-21T12:30:00Z,,68.00
2026-03-21T12:38:00Z,,68.00
2026-03-21T12:39:00Z,,68.00
2026-03-21T12:44:00Z,,68.00
2026-03-21T12:51:00Z,,68.00
2026-03-21T12:57:00Z,,68.00
2026-03-21T13:02:00Z,,68.00
2026-03-21T13:03:00Z,,68.00
2026-03-21T13:09:00Z,34.00,68.00
2026-03-21T13:10:00Z,34.00,68.00
2026-03-21T13:15:00Z,34.00,67.00
2026-03-21T13:17:00Z,34.00,67.00
2026-03-21T13:25:00Z,34.00,67.00
2026-03-21T13:29:00Z,34.00,67.00
2026-03-21T13:36:00Z,34.00,67.00
2026-03-21T13:43:00Z,34.00,67.00
2026-03-21T13:53:00Z,34.00,67.00
2026-03-21T13:55:00Z,34.00,67.00
2026-03-21T13:58:00Z,34.00,67.00
2026-03-21T14:00:00Z,34.00,67.00
2026-03-21T14:04:00Z,34.00,67.00
2026-03-21T14:17:00Z,34.00,67.00
2026-03-21T14:19:00Z,34.00,67.00
2026-03-21T14:25:00Z,34.00,67.00
2026-03-21T14:26:00Z,34.00,67.00
2026-03-21T14:31:00Z,34.00,67.00
2026-03-21T14:33:00Z,34.00,67.00
2026-03-21T14:34:00Z,34.00,67.00
2026-03-21T14:45:00Z,34.00,67.00
2026-03-21T14:46:00Z,34.00,67.00
2026-03-21T14:52:00Z,34.00,67.00
2026-03-21T14:56:00Z,34.00,67.00
2026-03-21T14:58:00Z,34.00,67.00
2026-03-21T14:59:00Z,33.00,67.00
2026-03-21T15:01:00Z,33.00,67.00
2026-03-21T15:05:00Z,33.00,67.00
2026-03-21T15:08:00Z,33.00,67.00
2026-03-21T15:10:00Z,33.00,67.00
2026-03-21T15:12:00Z,33.00,67.00
2026-03-21T15:15:00Z,33.00,67.00
2026-03-21T15:17:00Z,33.00,67.00
2026-03-21T15:21:00Z,33.00,67.00
2026-03-21T15:41:00Z,33.00,67.00
2026-03-21T15:42:00Z,33.00,67.00
2026-03-21T15:53:00Z,33.00,67.00
2026-03-21T15:55:00Z,33.00,67.00
2026-03-21T15:58:00Z,33.00,67.00
2026-03-21T16:02:00Z,33.00,67.00
2026-03-21T16:14:00Z,34.00,67.00
2026-03-21T16:20:00Z,34.00,67.00
2026-03-21T16:24:00Z,34.00,67.00
2026-03-21T16:26:00Z,34.00,67.00
2026-03-21T16:27:00Z,34.00,67.00
2026-03-21T16:28:00Z,34.00,67.00
2026-03-21T16:31:00Z,34.00,67.00
2026-03-21T16:32:00Z,34.00,67.00
2026-03-21T16:36:00Z,34.00,67.00
2026-03-21T16:37:00Z,34.00,67.00
2026-03-21T16:41:00Z,34.00,67.00
2026-03-21T16:44:00Z,34.00,67.00
2026-03-21T16:47:00Z,33.00,67.00
2026-03-21T16:48:00Z,33.00,68.00
2026-03-21T16:50:00Z,33.00,68.00
2026-03-21T16:52:00Z,33.00,68.00
2026-03-21T16:54:00Z,34.00,68.00
2026-03-21T16:55:00Z,34.00,68.00
2026-03-21T16:57:00Z,34.00,68.00
2026-03-21T16:58:00Z,34.00,68.00
2026-03-21T17:02:00Z,34.00,68.00
2026-03-21T17:03:00Z,34.00,68.00
2026-03-21T17:05:00Z,34.00,68.00
2026-03-21T17:09:00Z,34.00,68.00
2026-03-21T17:13:00Z,34.00,69.00
2026-03-21T17:19:00Z,34.00,69.00
2026-03-21T17:22:00Z,34.00,69.00
2026-03-21T17:31:00Z,34.00,69.00
2026-03-21T17:33:00Z,34.00,69.00
2026-03-21T17:36:00Z,32.00,69.00
2026-03-21T17:41:00Z,32.00,69.00
2026-03-21T17:42:00Z,32.00,69.00
2026-03-21T17:44:00Z,32.00,69.00
2026-03-21T17:46:00Z,32.00,69.00
2026-03-21T17:49:00Z,32.00,69.00
2026-03-21T17:50:00Z,32.00,69.00
2026-03-21T17:51:00Z,32.00,69.00
2026-03-21T17:56:00Z,32.00,69.00
2026-03-21T18:01:00Z,32.00,69.00
2026-03-21T18:02:00Z,32.00,68.00
2026-03-21T18:06:00Z,32.00,69.00
2026-03-21T18:13:00Z,32.00,69.00
2026-03-21T18:16:00Z,32.00,69.00
2026-03-21T18:18:00Z,32.00,69.00
2026-03-21T18:20:00Z,32.00,69.00
2026-03-21T18:24:00Z,32.00,69.00
2026-03-21T18:25:00Z,32.00,69.00
2026-03-21T18:26:00Z,32.00,69.00
2026-03-21T18:28:00Z,32.00,68.01
2026-03-21T18:29:00Z,32.00,69.00
2026-03-21T18:32:00Z,33.00,69.00
2026-03-21T18:37:00Z,33.00,69.00
2026-03-21T18:41:00Z,33.00,69.00
2026-03-21T18:45:00Z,33.00,69.00
2026-03-21T18:51:00Z,33.00,69.00
2026-03-21T18:57:00Z,33.00,69.00
2026-03-21T19:01:00Z,33.00,69.00
2026-03-21T19:02:00Z,33.00,69.00
2026-03-21T19:03:00Z,32.00,69.00
2026-03-21T19:04:00Z,32.00,69.00
2026-03-21T19:06:00Z,30.11,69.00
2026-03-21T19:16:00Z,30.11,69.00
2026-03-21T19:17:00Z,32.00,69.00
2026-03-21T19:18:00Z,32.00,69.00
2026-03-21T19:25:00Z,32.00,69.00
2026-03-21T19:29:00Z,32.00,69.00
2026-03-21T19:31:00Z,32.00,69.00
2026-03-21T19:33:00Z,32.00,69.00
2026-03-21T19:34:00Z,32.00,69.00
2026-03-21T19:38:00Z,32.00,69.00
2026-03-21T19:39:00Z,32.00,69.95
2026-03-21T19:40:00Z,31.00,69.95
2026-03-21T19:41:00Z,31.00,70.00
2026-03-21T19:42:00Z,31.00,70.00
2026-03-21T19:45:00Z,31.00,70.00
2026-03-21T19:46:00Z,31.00,70.00
2026-03-21T19:47:00Z,31.00,70.00
2026-03-21T19:48:00Z,31.00,70.00
2026-03-21T19:49:00Z,31.00,70.00
2026-03-21T19:50:00Z,31.00,70.00
2026-03-21T19:53:00Z,31.00,70.00
2026-03-21T19:54:00Z,31.00,70.00
2026-03-21T19:56:00Z,31.00,70.00
2026-03-21T19:57:00Z,31.00,70.00
2026-03-21T20:00:00Z,31.00,70.00
2026-03-21T20:05:00Z,31.00,70.00
2026-03-21T20:06:00Z,31.00,70.00
2026-03-21T20:07:00Z,31.00,70.00
2026-03-21T20:10:00Z,31.00,70.00
2026-03-21T20:11:00Z,31.00,70.00
2026-03-21T20:12:00Z,31.00,70.00
2026-03-21T20:14:00Z,31.00,70.00
2026-03-21T20:18:00Z,31.00,70.00
2026-03-21T20:24:00Z,31.00,70.00
2026-03-21T20:29:00Z,31.00,70.00
2026-03-21T20:30:00Z,31.00,70.00
2026-03-21T20:32:00Z,31.00,70.00
2026-03-21T20:33:00Z,31.00,70.00
2026-03-21T20:35:00Z,31.00,70.00
2026-03-21T20:37:00Z,31.00,70.00
2026-03-21T20:39:00Z,31.00,70.00
2026-03-21T20:41:00Z,31.00,70.00
2026-03-21T20:42:00Z,31.00,70.00
2026-03-21T20:48:00Z,31.00,70.00
2026-03-21T20:51:00Z,31.00,70.00
