# event_ticker=KXATPMATCH-26MAR08CERDRA
# final_score=6-1 7-5
# match_winner=Jack Draper
# fav_player=Jack Draper
# dog_player=Francisco Cerundolo
# kalshi_date=2026-03-08
timestamp,Jack Draper,Francisco Cerundolo
2026-03-09T13:52:00Z,63.00,39.00
2026-03-09T13:54:00Z,63.00,39.00
2026-03-09T14:00:00Z,63.00,39.00
2026-03-09T14:04:00Z,63.00,39.00
2026-03-09T14:11:00Z,63.00,39.00
2026-03-09T14:13:00Z,63.00,39.00
2026-03-09T14:14:00Z,63.00,39.00
2026-03-09T14:19:00Z,63.00,39.00
2026-03-09T14:22:00Z,63.00,39.00
2026-03-09T14:26:00Z,63.00,39.00
2026-03-09T14:27:00Z,63.00,39.00
2026-03-09T14:28:00Z,63.00,39.00
2026-03-09T14:30:00Z,63.00,39.00
2026-03-09T14:31:00Z,63.00,39.00
2026-03-09T14:32:00Z,63.00,39.00
2026-03-09T14:33:00Z,63.00,39.00
2026-03-09T14:34:00Z,63.00,39.00
2026-03-09T14:35:00Z,62.05,39.00
2026-03-09T14:37:00Z,62.05,39.00
2026-03-09T14:39:00Z,63.00,39.00
2026-03-09T14:46:00Z,63.00,39.00
2026-03-09T14:47:00Z,63.00,39.00
2026-03-09T14:48:00Z,63.00,39.00
2026-03-09T14:49:00Z,63.00,39.00
2026-03-09T14:51:00Z,63.00,39.00
2026-03-09T14:53:00Z,63.00,39.00
2026-03-09T14:58:00Z,63.00,38.55
2026-03-09T14:59:00Z,63.00,38.55
2026-03-09T15:00:00Z,63.00,38.55
2026-03-09T15:03:00Z,63.00,39.00
2026-03-09T15:04:00Z,63.00,39.00
2026-03-09T15:06:00Z,63.00,39.00
2026-03-09T15:08:00Z,63.00,39.00
2026-03-09T15:10:00Z,63.00,39.00
2026-03-09T15:12:00Z,63.00,39.00
2026-03-09T15:15:00Z,63.00,39.00
2026-03-09T15:17:00Z,63.00,39.00
2026-03-09T15:20:00Z,63.00,39.00
2026-03-09T15:23:00Z,63.00,39.00
2026-03-09T15:25:00Z,63.00,39.00
2026-03-09T15:26:00Z,63.00,39.00
2026-03-09T15:29:00Z,63.00,39.00
2026-03-09T15:32:00Z,63.00,39.00
2026-03-09T15:33:00Z,63.00,39.00
2026-03-09T15:34:00Z,63.00,39.00
2026-03-09T15:35:00Z,63.00,39.00
2026-03-09T15:37:00Z,63.00,39.00
2026-03-09T15:38:00Z,63.00,39.00
2026-03-09T15:40:00Z,63.00,39.00
2026-03-09T15:41:00Z,63.00,39.00
2026-03-09T15:42:00Z,63.00,39.00
2026-03-09T15:47:00Z,63.00,39.00
2026-03-09T15:48:00Z,63.00,39.00
2026-03-09T15:50:00Z,63.00,39.00
2026-03-09T15:51:00Z,63.00,39.00
2026-03-09T15:52:00Z,63.00,39.00
2026-03-09T15:56:00Z,63.00,39.00
2026-03-09T15:57:00Z,63.00,39.00
2026-03-09T15:58:00Z,63.00,37.06
2026-03-09T16:01:00Z,63.00,37.00
2026-03-09T16:02:00Z,63.00,37.00
2026-03-09T16:05:00Z,63.00,37.00
2026-03-09T16:06:00Z,63.00,39.00
2026-03-09T16:07:00Z,63.00,39.00
2026-03-09T16:08:00Z,63.00,39.00
2026-03-09T16:12:00Z,63.00,39.00
2026-03-09T16:14:00Z,63.00,39.00
2026-03-09T16:16:00Z,63.00,39.00
2026-03-09T16:18:00Z,63.00,39.00
2026-03-09T16:19:00Z,63.00,39.00
2026-03-09T16:21:00Z,63.00,39.00
2026-03-09T16:22:00Z,63.00,39.00
2026-03-09T16:23:00Z,63.00,39.00
2026-03-09T16:25:00Z,63.00,39.00
2026-03-09T16:26:00Z,63.00,39.00
2026-03-09T16:27:00Z,63.00,39.00
2026-03-09T16:28:00Z,63.00,39.00
2026-03-09T16:29:00Z,63.00,39.00
2026-03-09T16:30:00Z,63.00,39.00
2026-03-09T16:31:00Z,63.00,39.00
2026-03-09T16:32:00Z,63.00,39.00
2026-03-09T16:33:00Z,63.00,39.00
2026-03-09T16:34:00Z,63.00,39.00
2026-03-09T16:35:00Z,63.00,39.00
2026-03-09T16:36:00Z,63.00,38.00
2026-03-09T16:37:00Z,63.00,38.00
2026-03-09T16:38:00Z,63.00,38.00
2026-03-09T16:40:00Z,63.00,38.00
2026-03-09T16:41:00Z,63.00,38.00
2026-03-09T16:42:00Z,63.00,38.00
2026-03-09T16:43:00Z,63.00,38.00
2026-03-09T16:45:00Z,63.00,38.00
2026-03-09T16:46:00Z,63.00,38.00
2026-03-09T16:47:00Z,63.00,38.00
2026-03-09T16:48:00Z,63.00,38.00
2026-03-09T16:49:00Z,63.00,38.00
2026-03-09T16:50:00Z,63.00,38.00
2026-03-09T16:51:00Z,63.00,38.00
2026-03-09T16:52:00Z,63.00,38.00
2026-03-09T16:55:00Z,63.00,38.00
2026-03-09T16:56:00Z,63.00,38.00
2026-03-09T16:57:00Z,63.00,38.00
2026-03-09T16:58:00Z,63.00,38.00
2026-03-09T17:01:00Z,63.00,38.00
2026-03-09T17:03:00Z,63.00,38.00
2026-03-09T17:04:00Z,63.00,38.00
2026-03-09T17:05:00Z,63.00,38.00
2026-03-09T17:06:00Z,63.00,38.00
2026-03-09T17:07:00Z,63.00,38.00
2026-03-09T17:08:00Z,62.00,38.00
2026-03-09T17:09:00Z,63.00,38.00
2026-03-09T17:10:00Z,63.00,38.00
2026-03-09T17:12:00Z,63.00,38.00
2026-03-09T17:13:00Z,63.00,38.00
2026-03-09T17:15:00Z,63.00,38.00
2026-03-09T17:16:00Z,63.00,37.02
2026-03-09T17:17:00Z,63.00,37.02
2026-03-09T17:18:00Z,63.00,38.00
2026-03-09T17:20:00Z,63.00,37.00
2026-03-09T17:21:00Z,63.00,37.00
2026-03-09T17:22:00Z,63.00,38.00
2026-03-09T17:23:00Z,63.00,39.00
2026-03-09T17:24:00Z,63.00,39.00
2026-03-09T17:25:00Z,63.00,39.00
2026-03-09T17:28:00Z,63.00,39.00
2026-03-09T17:29:00Z,63.00,39.00
2026-03-09T17:31:00Z,63.00,39.00
2026-03-09T17:32:00Z,63.00,38.95
2026-03-09T17:33:00Z,63.00,39.00
2026-03-09T17:34:00Z,63.00,39.00
2026-03-09T17:35:00Z,63.00,38.52
2026-03-09T17:36:00Z,63.00,38.52
2026-03-09T17:37:00Z,62.21,39.00
2026-03-09T17:38:00Z,63.00,39.00
2026-03-09T17:39:00Z,63.00,39.00
2026-03-09T17:40:00Z,63.00,39.00
2026-03-09T17:41:00Z,63.00,39.00
2026-03-09T17:42:00Z,61.52,39.00
2026-03-09T17:43:00Z,61.52,39.00
2026-03-09T17:44:00Z,63.00,39.00
2026-03-09T17:45:00Z,61.00,39.00
2026-03-09T17:46:00Z,61.00,39.00
2026-03-09T17:48:00Z,63.00,39.00
2026-03-09T17:49:00Z,63.00,39.00
2026-03-09T17:50:00Z,63.00,39.00
2026-03-09T17:51:00Z,63.00,39.00
2026-03-09T17:52:00Z,63.00,39.00
2026-03-09T17:54:00Z,63.00,39.00
2026-03-09T17:56:00Z,63.00,39.00
2026-03-09T17:57:00Z,63.00,39.00
2026-03-09T17:58:00Z,63.00,39.00
2026-03-09T17:59:00Z,63.00,39.00
2026-03-09T18:00:00Z,63.00,39.00
2026-03-09T18:01:00Z,63.00,39.00
2026-03-09T18:02:00Z,62.81,38.73
2026-03-09T18:03:00Z,63.00,39.00
2026-03-09T18:04:00Z,63.00,39.00
2026-03-09T18:07:00Z,63.00,39.00
2026-03-09T18:09:00Z,63.00,39.00
2026-03-09T18:10:00Z,63.00,39.00
2026-03-09T18:11:00Z,63.00,39.00
2026-03-09T18:12:00Z,63.00,39.00
2026-03-09T18:13:00Z,63.00,39.00
2026-03-09T18:14:00Z,63.00,39.00
2026-03-09T18:15:00Z,63.00,39.00
2026-03-09T18:16:00Z,63.00,39.00
2026-03-09T18:18:00Z,63.00,39.00
2026-03-09T18:20:00Z,63.00,38.00
2026-03-09T18:21:00Z,63.00,38.00
2026-03-09T18:22:00Z,63.00,38.00
2026-03-09T18:23:00Z,63.00,38.00
2026-03-09T18:24:00Z,63.00,38.00
2026-03-09T18:25:00Z,63.00,38.81
2026-03-09T18:26:00Z,63.00,37.00
2026-03-09T18:27:00Z,61.47,37.00
2026-03-09T18:28:00Z,63.00,37.00
2026-03-09T18:29:00Z,63.00,39.00
2026-03-09T18:30:00Z,63.00,39.00
2026-03-09T18:31:00Z,63.00,39.00
2026-03-09T18:32:00Z,63.00,39.00
2026-03-09T18:33:00Z,63.00,39.00
2026-03-09T18:34:00Z,63.00,39.00
2026-03-09T18:35:00Z,63.00,39.00
2026-03-09T18:36:00Z,63.00,39.00
2026-03-09T18:37:00Z,63.00,39.00
2026-03-09T18:38:00Z,63.00,39.00
2026-03-09T18:39:00Z,63.00,38.00
2026-03-09T18:40:00Z,63.00,38.00
2026-03-09T18:41:00Z,63.00,38.00
2026-03-09T18:42:00Z,63.00,38.00
2026-03-09T18:43:00Z,62.00,38.00
2026-03-09T18:45:00Z,63.00,38.00
2026-03-09T18:46:00Z,63.00,38.00
2026-03-09T18:47:00Z,63.00,38.00
2026-03-09T18:48:00Z,63.00,38.00
2026-03-09T18:49:00Z,63.00,38.00
2026-03-09T18:50:00Z,63.00,38.00
2026-03-09T18:51:00Z,63.00,38.00
2026-03-09T18:54:00Z,63.00,38.00
2026-03-09T18:56:00Z,63.00,38.00
2026-03-09T18:59:00Z,63.00,38.00
2026-03-09T19:00:00Z,63.00,38.00
2026-03-09T19:01:00Z,63.00,38.00
2026-03-09T19:05:00Z,62.55,38.00
2026-03-09T19:06:00Z,63.00,38.00
2026-03-09T19:07:00Z,63.00,38.00
2026-03-09T19:08:00Z,63.00,38.00
2026-03-09T19:09:00Z,63.00,38.00
2026-03-09T19:10:00Z,63.00,38.00
2026-03-09T19:11:00Z,63.00,38.00
2026-03-09T19:12:00Z,63.00,38.00
2026-03-09T19:13:00Z,63.00,38.00
2026-03-09T19:14:00Z,62.50,38.00
2026-03-09T19:15:00Z,63.00,38.00
2026-03-09T19:16:00Z,63.00,38.00
2026-03-09T19:17:00Z,63.00,38.00
2026-03-09T19:18:00Z,63.00,38.00
2026-03-09T19:19:00Z,63.00,38.00
2026-03-09T19:20:00Z,63.00,38.00
2026-03-09T19:21:00Z,63.00,38.00
2026-03-09T19:22:00Z,63.00,38.00
2026-03-09T19:23:00Z,63.00,38.00
2026-03-09T19:24:00Z,63.00,38.00
2026-03-09T19:25:00Z,63.00,38.00
2026-03-09T19:26:00Z,63.00,38.00
2026-03-09T19:27:00Z,63.00,38.00
2026-03-09T19:28:00Z,63.00,38.00
2026-03-09T19:29:00Z,63.00,38.00
2026-03-09T19:30:00Z,63.00,38.00
2026-03-09T19:31:00Z,62.96,38.25
2026-03-09T19:32:00Z,63.00,38.25
2026-03-09T19:33:00Z,63.00,38.25
2026-03-09T19:34:00Z,62.00,38.00
2026-03-09T19:35:00Z,62.88,38.00
2026-03-09T19:36:00Z,62.13,38.00
2026-03-09T19:37:00Z,63.00,39.00
2026-03-09T19:38:00Z,64.00,37.00
2026-03-09T19:39:00Z,63.00,37.00
2026-03-09T19:40:00Z,64.00,37.00
2026-03-09T19:41:00Z,64.00,37.00
2026-03-09T19:42:00Z,63.00,37.00
2026-03-09T19:43:00Z,63.84,37.00
2026-03-09T19:44:00Z,64.00,37.00
2026-03-09T19:46:00Z,64.00,37.00
2026-03-09T19:47:00Z,64.00,37.00
2026-03-09T19:48:00Z,64.00,37.00
2026-03-09T19:49:00Z,64.00,37.00
2026-03-09T19:50:00Z,64.00,37.00
2026-03-09T19:51:00Z,64.00,37.00
2026-03-09T19:52:00Z,64.00,37.00
2026-03-09T19:53:00Z,64.00,37.00
2026-03-09T19:54:00Z,64.00,38.00
2026-03-09T19:55:00Z,64.00,38.00
2026-03-09T19:56:00Z,63.58,38.00
2026-03-09T19:57:00Z,64.00,38.00
2026-03-09T19:58:00Z,64.00,38.00
2026-03-09T19:59:00Z,64.00,38.00
2026-03-09T20:00:00Z,64.00,38.00
2026-03-09T20:01:00Z,64.00,37.43
2026-03-09T20:02:00Z,64.00,37.46
2026-03-09T20:03:00Z,64.00,37.93
2026-03-09T20:04:00Z,64.00,38.00
2026-03-09T20:05:00Z,63.00,37.85
2026-03-09T20:06:00Z,64.00,38.00
2026-03-09T20:07:00Z,64.00,38.00
2026-03-09T20:08:00Z,64.00,38.00
2026-03-09T20:09:00Z,64.00,38.00
2026-03-09T20:10:00Z,64.00,38.00
2026-03-09T20:11:00Z,64.00,38.00
2026-03-09T20:12:00Z,64.00,38.00
2026-03-09T20:13:00Z,63.00,38.00
2026-03-09T20:14:00Z,64.00,38.00
2026-03-09T20:15:00Z,64.00,38.00
2026-03-09T20:16:00Z,64.00,37.99
2026-03-09T20:17:00Z,64.53,37.98
2026-03-09T20:18:00Z,64.78,38.00
2026-03-09T20:19:00Z,63.40,38.00
2026-03-09T20:20:00Z,63.83,38.00
2026-03-09T20:21:00Z,65.64,36.76
2026-03-09T20:22:00Z,64.11,36.34
2026-03-09T20:23:00Z,64.00,37.00
2026-03-09T20:24:00Z,65.03,36.75
2026-03-09T20:25:00Z,65.00,37.41
2026-03-09T20:26:00Z,64.74,36.37
2026-03-09T20:27:00Z,64.90,38.19
2026-03-09T20:28:00Z,65.00,36.05
2026-03-09T20:29:00Z,71.52,32.73
2026-03-09T20:30:00Z,70.50,29.73
2026-03-09T20:31:00Z,74.65,25.50
2026-03-09T20:32:00Z,75.82,24.58
2026-03-09T20:33:00Z,78.62,21.37
2026-03-09T20:34:00Z,78.63,21.99
2026-03-09T20:35:00Z,77.10,24.33
2026-03-09T20:36:00Z,79.73,22.08
2026-03-09T20:37:00Z,78.90,23.85
2026-03-09T20:38:00Z,75.06,25.26
2026-03-09T20:39:00Z,75.00,25.95
2026-03-09T20:40:00Z,75.00,25.23
2026-03-09T20:41:00Z,77.99,23.91
2026-03-09T20:42:00Z,79.85,18.31
2026-03-09T20:43:00Z,84.63,15.98
2026-03-09T20:44:00Z,80.27,16.91
2026-03-09T20:45:00Z,79.46,21.29
2026-03-09T20:46:00Z,81.27,20.85
2026-03-09T20:47:00Z,79.89,22.59
2026-03-09T20:48:00Z,81.01,20.57
2026-03-09T20:49:00Z,80.21,19.79
2026-03-09T20:50:00Z,83.65,17.57
2026-03-09T20:51:00Z,85.37,14.01
2026-03-09T20:52:00Z,85.14,14.68
2026-03-09T20:53:00Z,86.65,11.85
2026-03-09T20:54:00Z,85.39,15.55
2026-03-09T20:55:00Z,84.81,16.15
2026-03-09T20:56:00Z,85.89,14.81
2026-03-09T20:57:00Z,87.00,15.30
2026-03-09T20:58:00Z,88.29,12.94
2026-03-09T20:59:00Z,89.00,11.80
2026-03-09T21:00:00Z,88.92,11.71
2026-03-09T21:01:00Z,88.18,12.02
2026-03-09T21:02:00Z,87.80,12.72
2026-03-09T21:03:00Z,87.84,15.63
2026-03-09T21:04:00Z,76.88,23.36
2026-03-09T21:05:00Z,76.56,24.75
2026-03-09T21:06:00Z,65.79,29.86
2026-03-09T21:07:00Z,73.30,28.39
2026-03-09T21:08:00Z,75.65,25.41
2026-03-09T21:09:00Z,76.03,24.99
2026-03-09T21:10:00Z,75.43,25.92
2026-03-09T21:11:00Z,74.87,26.99
2026-03-09T21:12:00Z,82.26,18.99
2026-03-09T21:13:00Z,83.75,14.43
2026-03-09T21:14:00Z,88.52,14.84
2026-03-09T21:15:00Z,90.77,10.45
2026-03-09T21:16:00Z,91.00,9.14
2026-03-09T21:17:00Z,90.80,11.21
2026-03-09T21:18:00Z,90.70,12.12
2026-03-09T21:19:00Z,90.68,11.55
2026-03-09T21:20:00Z,87.48,13.88
2026-03-09T21:21:00Z,89.22,12.03
2026-03-09T21:22:00Z,90.93,10.31
2026-03-09T21:23:00Z,90.41,10.99
2026-03-09T21:24:00Z,89.02,12.07
2026-03-09T21:25:00Z,86.04,15.36
2026-03-09T21:26:00Z,85.54,14.15
2026-03-09T21:27:00Z,80.80,19.87
2026-03-09T21:28:00Z,71.73,28.55
2026-03-09T21:29:00Z,65.35,34.67
2026-03-09T21:30:00Z,65.03,35.95
2026-03-09T21:31:00Z,66.81,32.51
2026-03-09T21:32:00Z,68.99,30.41
2026-03-09T21:33:00Z,79.18,22.35
2026-03-09T21:34:00Z,83.12,16.92
2026-03-09T21:35:00Z,86.44,15.26
2026-03-09T21:36:00Z,79.56,21.28
2026-03-09T21:37:00Z,77.57,27.21
2026-03-09T21:38:00Z,83.17,15.17
2026-03-09T21:39:00Z,87.68,12.78
2026-03-09T21:40:00Z,87.82,12.37
2026-03-09T21:41:00Z,86.96,13.78
2026-03-09T21:42:00Z,91.27,10.63
2026-03-09T21:43:00Z,87.07,12.77
2026-03-09T21:44:00Z,91.87,7.60
2026-03-09T21:45:00Z,97.26,2.11
2026-03-09T21:46:00Z,99.00,1.00
2026-03-09T21:47:00Z,99.00,1.00
2026-03-09T21:48:00Z,99.00,1.00
2026-03-09T21:49:00Z,99.00,1.00
2026-03-09T21:50:00Z,99.00,1.00
2026-03-09T21:51:00Z,99.00,1.00
2026-03-09T21:52:00Z,99.00,1.00
